id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,qualifier/16/value
2814182039,251,1,1,28,6,c165yjiny1qnmfdvefxvflnkc,1,70.3,79.0,2025-05-12T17:28:32.067Z,2025-05-12T17:28:34Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5723931285,141,67.6,5723931287,212,13.1,5723931279,56,Center,5723931283,140,60.2,5723931289,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182053,252,1,1,28,9,c165yjiny1qnmfdvefxvflnkc,1,59.2,65.2,2025-05-12T17:28:34.491Z,2025-05-12T17:28:36Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5723931359,213,4.41,5723931351,140,55.1,5723931355,212,14.7,5723931353,141,44.6,5723931349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182091,253,1,1,28,10,c165yjiny1qnmfdvefxvflnkc,1,54.9,40.9,2025-05-12T17:28:36.019Z,2025-05-12T17:28:40Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5723931575,140,63.1,5723931577,141,8.6,5723931573,56,Right,5723931579,212,23.6,5723931581,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182123,254,1,1,28,14,c165yjiny1qnmfdvefxvflnkc,1,64.8,5.9,2025-05-12T17:28:39.899Z,2025-05-12T17:28:43Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5723931769,141,4.4,5723931771,212,8.5,5723931773,213,6.16,5723931767,140,72.8,5723931765,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182127,255,61,1,28,18,c165yjiny1qnmfdvefxvflnkc,0,72.8,4.4,2025-05-12T17:28:43.547Z,2025-05-12T17:28:43Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5723931779,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182131,242,43,1,28,19,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-05-12T17:28:44.413Z,2025-05-12T21:19:57Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5724582971,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182165,243,1,1,28,19,anga7587r1zv4ey71ge9zxol3,1,36.2,92.6,2025-05-12T17:28:44.690Z,2025-05-12T17:28:46Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5723931937,56,Back,5723931939,140,34.1,5723931941,141,74.3,5723931945,213,4.54,5723931943,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182193,244,1,1,28,21,anga7587r1zv4ey71ge9zxol3,1,34.1,73.3,2025-05-12T17:28:46.308Z,2025-05-12T17:28:49Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5723932143,141,65.2,5723932147,213,3.79,5723932145,212,9.1,5723932141,140,27.2,5723932139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182257,245,1,1,28,24,anga7587r1zv4ey71ge9zxol3,1,29.4,60.5,2025-05-12T17:28:49.244Z,2025-05-12T17:28:54Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5723932469,56,Back,5723932473,141,28.6,5723932477,213,4.58,5723932471,140,26.6,5723932475,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182293,246,1,1,28,29,anga7587r1zv4ey71ge9zxol3,1,33.9,25.1,2025-05-12T17:28:54.252Z,2025-05-12T17:28:57Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5723932677,56,Back,5723932689,213,1.41,5723932679,140,35.5,5723932685,212,10.5,5723932681,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182337,247,1,1,28,32,anga7587r1zv4ey71ge9zxol3,1,36.6,44.9,2025-05-12T17:28:57.500Z,2025-05-12T17:29:01Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5723932985,212,20.1,5723932981,141,74.4,5723932979,140,37.3,5723932989,213,1.53,5723932977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182353,248,1,1,28,36,anga7587r1zv4ey71ge9zxol3,0,44.3,79.2,2025-05-12T17:29:01.851Z,2025-05-12T17:29:03Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5723933077,56,Center,5723933079,140,71.7,5723933083,212,29.0,5723933085,213,6.17,5723933081,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182425,257,1,1,28,41,c165yjiny1qnmfdvefxvflnkc,1,32.5,14.1,2025-05-12T17:29:06.852Z,2025-05-12T17:29:08Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5723933487,141,20.7,5723933485,140,30.3,5723933491,213,2.05,5723933483,56,Back,5723933489,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182497,258,1,1,28,42,c165yjiny1qnmfdvefxvflnkc,1,30.4,23.9,2025-05-12T17:29:08.044Z,2025-05-12T17:29:12Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5723933877,56,Back,5723933887,213,0.66,5723933881,141,36.1,5723933883,212,13.5,5723933879,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182513,250,83,1,28,46,anga7587r1zv4ey71ge9zxol3,0,61.7,64.0,2025-05-12T17:29:11.508Z,2025-05-12T21:20:37Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5723934179,399,7uia9zlz3axnuc6usdn9u4kfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182491,249,83,1,28,47,anga7587r1zv4ey71ge9zxol3,0,61.7,64.0,2025-05-12T17:29:12.181Z,2025-05-12T17:29:14Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5723934007,399,7uia9zlz3axnuc6usdn9u4kfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182515,259,1,1,28,47,c165yjiny1qnmfdvefxvflnkc,1,35.7,37.9,2025-05-12T17:29:12.500Z,2025-05-12T17:29:13Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5723933981,213,2.34,5723933979,212,10.9,5723933973,56,Back,5723933975,140,28.5,5723933977,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182551,260,1,1,28,48,c165yjiny1qnmfdvefxvflnkc,1,27.9,51.8,2025-05-12T17:29:13.635Z,2025-05-12T17:29:17Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5723934159,212,16.2,5723934153,56,Back,5723934161,213,1.10,5723934155,140,34.9,5723934157,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182611,261,1,1,28,56,c165yjiny1qnmfdvefxvflnkc,1,58.4,83.8,2025-05-12T17:29:22.012Z,2025-05-12T17:29:23Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5723934419,141,72.7,5723934417,140,57.4,5723934415,56,Center,5723934421,212,7.6,5723934423,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814182635,262,2,1,28,57,c165yjiny1qnmfdvefxvflnkc,1,56.7,67.3,2025-05-12T17:29:22.333Z,2025-05-12T21:21:10Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5723934537,141,54.0,5723934535,140,70.9,5723934543,56,Center,5723934541,7,babnrlnt04mal0268p9dxas8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183077,252,1,1,29,34,anga7587r1zv4ey71ge9zxol3,1,22.2,38.3,2025-05-12T17:29:59.934Z,2025-05-12T17:30:05Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5723937071,213,6.12,5723937073,1,,5723937059,56,Center,5723937047,5,,5723937069,212,53.2,5723937063,140,72.2,5723937055,241,,5723937051,157,,5723937067,141,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183087,253,44,1,29,39,anga7587r1zv4ey71ge9zxol3,1,73.2,25.4,2025-05-12T17:30:04.140Z,2025-05-12T17:56:08Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5723937149,233,263,5723937089,56,Center,5723937091,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183069,263,44,1,29,39,c165yjiny1qnmfdvefxvflnkc,0,26.8,74.6,2025-05-12T17:30:04.141Z,2025-05-12T17:56:08Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5723937001,56,Back,5723937205,233,253,5723937003,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183107,254,61,1,29,39,anga7587r1zv4ey71ge9zxol3,1,72.2,25.7,2025-05-12T17:30:04.487Z,2025-05-12T21:55:41Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5723937229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183131,255,1,1,29,43,anga7587r1zv4ey71ge9zxol3,1,71.2,31.4,2025-05-12T17:30:08.470Z,2025-05-12T17:30:09Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5723937393,56,Center,5723937395,140,77.1,5723937397,141,25.6,5723937399,212,7.3,5723937401,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183147,256,1,1,29,44,anga7587r1zv4ey71ge9zxol3,0,77.1,25.6,2025-05-12T17:30:09.614Z,2025-05-12T17:30:10Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5723937479,141,13.8,5723937483,213,4.69,5723937481,212,8.0,5723937475,56,Right,5723937477,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183161,264,1,1,29,48,c165yjiny1qnmfdvefxvflnkc,0,20.1,94.1,2025-05-12T17:30:13.126Z,2025-05-12T17:30:14Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5723937565,56,Back,5723937575,1,,5723937571,212,2.2,5723937655,286,,5723937651,233,257,5723937569,141,93.8,5723937563,157,,5723937567,140,22.2,5723937573,213,6.19,5723937649,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183171,257,74,1,29,48,anga7587r1zv4ey71ge9zxol3,1,82.2,6.2,2025-05-12T17:30:13.127Z,2025-05-12T17:55:56Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5723937635,285,,5723937633,56,Right,5723937669,233,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183179,258,5,1,29,49,anga7587r1zv4ey71ge9zxol3,0,80.6,-1.6,2025-05-12T17:30:14.381Z,2025-05-12T17:57:29Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5723937665,56,Right,5723937667,347,,5723937833,233,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183201,265,5,1,29,49,c165yjiny1qnmfdvefxvflnkc,1,19.4,101.6,2025-05-12T17:30:14.381Z,2025-05-12T17:30:18Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5723937811,347,,5723937809,56,Back,5723937827,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183485,267,1,1,30,8,c165yjiny1qnmfdvefxvflnkc,1,24.4,100.0,2025-05-12T17:30:33.430Z,2025-05-12T21:22:15Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5723939367,141,94.8,5723939363,140,48.3,5723939357,107,,5723939369,212,25.5,5723939359,56,Back,5723939373,1,,5723939371,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183595,269,44,1,30,10,c165yjiny1qnmfdvefxvflnkc,1,49.0,92.6,2025-05-12T17:30:35.758Z,2025-05-12T21:22:18Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5723940103,285,,5723940099,233,261,5723940053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183579,261,44,1,30,10,anga7587r1zv4ey71ge9zxol3,0,51.0,7.4,2025-05-12T17:30:35.759Z,2025-05-12T21:22:17Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5724044409,286,,5723940125,233,269,5723939969,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814186143,292,1,1,30,10,c165yjiny1qnmfdvefxvflnkc,0,48.3,92.4,2025-05-12T17:30:35.963Z,2025-05-12T21:55:14Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5723954793,56,Left,5723954795,140,59.7,5723954791,168,,5723954803,213,5.86,5723954801,212,13.1,5723954789,3,,5723954799,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183495,259,12,1,30,14,anga7587r1zv4ey71ge9zxol3,1,38.3,20.8,2025-05-12T17:30:39.415Z,2025-05-12T17:30:40Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5723939469,141,0.0,5723939473,213,5.20,5723939471,212,17.5,5723939493,167,,5723939467,140,46.1,5723939465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183499,260,5,1,30,14,anga7587r1zv4ey71ge9zxol3,0,43.9,-1.8,2025-05-12T17:30:39.803Z,2025-05-12T17:57:30Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5723939481,56,Back,5723939937,233,268,5723939483,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183561,268,5,1,30,14,c165yjiny1qnmfdvefxvflnkc,1,56.1,101.8,2025-05-12T17:30:39.803Z,2025-05-12T17:57:30Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5723939931,233,260,5723939907,347,,5723939905,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183705,270,1,1,30,30,c165yjiny1qnmfdvefxvflnkc,1,57.8,100.0,2025-05-12T17:30:55.702Z,2025-05-12T21:22:55Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5724586377,1,,5723940733,140,73.5,5723940735,141,77.9,5723940737,212,23.1,5723940731,56,Center,5723940729,107,,5723940739,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183709,271,61,1,30,34,c165yjiny1qnmfdvefxvflnkc,1,74.4,87.1,2025-05-12T17:30:59.760Z,2025-05-12T17:31:00Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5723940751,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183731,262,43,1,30,36,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-05-12T17:31:01.656Z,2025-05-12T17:31:50Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5723944769,144,61,5723940885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183775,272,1,1,30,37,c165yjiny1qnmfdvefxvflnkc,1,72.5,55.8,2025-05-12T17:31:02.134Z,2025-05-12T17:31:05Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5723941139,56,Center,5723941143,141,22.2,5723941147,213,4.76,5723941145,212,22.9,5723941141,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183803,273,1,1,30,40,c165yjiny1qnmfdvefxvflnkc,1,74.0,19.7,2025-05-12T17:31:05.310Z,2025-05-12T17:31:07Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5723941281,212,8.7,5723941283,213,1.53,5723941279,141,32.5,5723941277,140,74.3,5723941275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183841,274,1,1,30,42,c165yjiny1qnmfdvefxvflnkc,1,74.3,32.5,2025-05-12T17:31:07.454Z,2025-05-12T17:31:09Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5723941499,212,16.7,5723941501,213,6.07,5723941497,141,27.4,5723941495,140,89.9,5723941493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183871,275,1,1,30,43,c165yjiny1qnmfdvefxvflnkc,1,89.9,27.4,2025-05-12T17:31:08.398Z,2025-05-12T21:24:09Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5723941659,56,Right,5723941661,140,96.6,5723941667,213,5.26,5723941665,212,13.6,5723941663,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183929,276,1,1,30,43,c165yjiny1qnmfdvefxvflnkc,1,95.0,6.2,2025-05-12T17:31:08.959Z,2025-05-12T21:24:13Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,1.0,,5723941979,56,Center,5723941983,141,45.6,5723941985,212,26.8,5723941987,213,1.56,5723941981,140,95.2,5724587119,224,,5723943267,154,,5723943265,210,13,5723941977,155,,5723941975,2,,5724587121,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183943,277,44,1,30,44,c165yjiny1qnmfdvefxvflnkc,1,92.0,42.8,2025-05-12T17:31:09.791Z,2025-05-12T21:24:12Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5723942119,233,263,5723942081,286,,5723942079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183899,263,44,1,30,44,anga7587r1zv4ey71ge9zxol3,0,8.0,57.2,2025-05-12T17:31:09.792Z,2025-05-12T21:24:15Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5723942127,233,277,5723941831,56,Back,5723941833,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814183947,278,13,1,30,45,c165yjiny1qnmfdvefxvflnkc,1,93.7,44.3,2025-05-12T17:31:10.478Z,2025-05-12T21:24:47Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5723942093,17,,5723943291,103,61.1,5723943295,231,48.2,5723942583,328,,5723943283,154,,5723942091,22,,5723942095,56,Center,5724587771,74,,5723943289,102,54.5,5724587925,214,,5723942579,15,,5723943293,230,99.0,5723943285,55,5723943281,29,,,,,,,,,,,,,,,,,,276,
2814183939,264,5,1,30,49,anga7587r1zv4ey71ge9zxol3,1,-0.7,42.8,2025-05-12T17:31:14.504Z,2025-05-12T17:56:13Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5723942039,56,Back,5723942565,233,279,5723942043,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814184033,279,5,1,30,49,c165yjiny1qnmfdvefxvflnkc,0,100.7,57.2,2025-05-12T17:31:14.504Z,2025-05-12T17:57:30Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5723942535,56,Center,5723942537,346,,5723942589,233,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814184483,265,1,1,31,25,anga7587r1zv4ey71ge9zxol3,0,3.4,39.9,2025-05-12T17:31:50.618Z,2025-05-12T21:26:10Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5723945113,1,,5723945101,56,Right,5723945107,141,10.5,5723945105,140,55.0,5723945117,74,,5723945111,213,5.93,5723945109,212,57.8,5723945099,124,,5723956017,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814297159,790,61,1,31,25,c165yjiny1qnmfdvefxvflnkc,1,44.2,89.6,2025-05-12T17:31:51.068Z,2025-05-12T21:26:08Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5724588741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814185391,285,50,1,31,26,c165yjiny1qnmfdvefxvflnkc,1,49.6,82.0,2025-05-12T17:31:51.658Z,2025-05-12T17:33:50Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5723952025,233,287,5723950285,56,Back,5723950287,286,,5723953025,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814185651,287,7,1,31,26,anga7587r1zv4ey71ge9zxol3,1,50.4,18.0,2025-05-12T17:31:51.659Z,2025-05-12T21:25:07Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5723951949,285,,5723951947,56,Right,5724588185,383,,5724588187,178,,5723952021,233,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814184497,266,1,1,31,29,anga7587r1zv4ey71ge9zxol3,1,44.2,18.0,2025-05-12T17:31:54.874Z,2025-05-12T17:31:55Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5723945175,141,5.1,5723945177,212,14.6,5723945171,56,Right,5723945173,140,55.3,5723945179,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814184517,267,1,1,31,30,anga7587r1zv4ey71ge9zxol3,1,55.3,5.1,2025-05-12T17:31:55.521Z,2025-05-12T17:31:56Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5723945263,141,19.3,5723945267,213,2.18,5723945265,212,11.8,5723945261,140,48.9,5723945259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814184581,268,1,1,31,31,anga7587r1zv4ey71ge9zxol3,1,48.9,19.3,2025-05-12T17:31:56.257Z,2025-05-12T17:32:01Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5723945599,140,61.0,5723945603,212,15.6,5723945605,213,5.66,5723945601,141,5.9,5723945597,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814184621,269,1,1,31,35,anga7587r1zv4ey71ge9zxol3,1,76.1,16.3,2025-05-12T17:32:00.281Z,2025-05-12T21:25:25Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5723945807,212,16.4,5723945805,141,10.4,5723945801,56,Right,5723945803,140,91.2,5723945809,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814184645,270,1,1,31,37,anga7587r1zv4ey71ge9zxol3,1,91.2,10.8,2025-05-12T17:32:02.225Z,2025-05-12T21:25:26Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,1.0,,5723947119,154,,5723945955,213,1.54,5724588361,20,,5723945951,141,49.1,5723945943,2,,5724588359,224,,5723945947,56,Center,5723945949,140,91.9,5723945953,212,26.1,5723945945,155,,5723947117,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,
2814184661,271,44,1,31,38,anga7587r1zv4ey71ge9zxol3,1,91.9,53.2,2025-05-12T17:32:03.295Z,2025-05-12T21:25:27Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5723946049,56,Center,5723946119,233,280,5723946051,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814184639,280,44,1,31,38,c165yjiny1qnmfdvefxvflnkc,0,8.1,46.8,2025-05-12T17:32:03.296Z,2025-05-12T21:25:29Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5723946151,233,271,5723945911,56,Back,5723945913,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814184665,272,13,1,31,38,anga7587r1zv4ey71ge9zxol3,1,92.5,52.1,2025-05-12T17:32:04.026Z,2025-05-12T21:25:39Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5723947155,230,98.9,5723947135,29,,5723946079,17,,5723946527,15,,5723946081,56,Center,5723947139,55,270,5723947159,231,49.6,5723947143,102,47.4,5723946531,328,,5723946077,22,,5723947137,154,,5723947145,103,63.9,5724588531,74,,,,,,,,,,,,,,,,,,,,,
2814184679,273,5,1,31,39,anga7587r1zv4ey71ge9zxol3,0,101.0,47.0,2025-05-12T17:32:04.290Z,2025-05-12T21:25:32Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5723946171,346,,5723946169,56,Center,5723948561,233,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814185093,281,5,1,31,39,c165yjiny1qnmfdvefxvflnkc,1,-1.0,53.0,2025-05-12T17:32:04.290Z,2025-05-12T21:25:31Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5723948523,56,Back,5723948553,233,273,5723948525,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814185109,282,1,1,32,15,c165yjiny1qnmfdvefxvflnkc,1,5.1,49.7,2025-05-12T17:32:40.706Z,2025-05-12T17:32:42Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5723948621,237,,5723948611,141,94.4,5723948617,1,,5723948615,213,1.23,5723948605,124,,5723948607,56,Back,5723948613,212,32.3,5723948609,140,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
