id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/17/value
2710578427,97,7,1,15,35,36g6ifzjliec1jqnbtf7yesme,0,15.2,17.8,2024-08-18T16:18:08.334Z,2024-08-18T19:02:44Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5158270415,385,,5157496179,56,Back,5157496235,233,188,5157496181,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710578455,189,50,1,15,37,9qsmopgutr7ut5g6workk8w4i,1,86.8,74.0,2024-08-18T16:18:10.141Z,2024-08-18T16:18:14Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5157496325,56,Center,5157496327,286,,5157496671,233,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710578511,98,7,1,15,37,36g6ifzjliec1jqnbtf7yesme,0,13.2,26.0,2024-08-18T16:18:10.142Z,2024-08-18T19:02:53Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5158271369,385,,5157496655,233,189,5157496607,56,Back,5157496609,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710578463,190,61,1,15,37,9qsmopgutr7ut5g6workk8w4i,1,87.7,74.5,2024-08-18T16:18:10.521Z,2024-08-18T16:18:10Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5157496407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710578571,100,1,1,15,40,36g6ifzjliec1jqnbtf7yesme,0,19.6,9.7,2024-08-18T16:18:13.360Z,2024-08-18T16:18:15Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5157497001,155,,5157497005,140,33.5,5157497007,141,26.8,5157497003,56,Back,5157497009,212,18.7,5157497011,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710578597,191,8,1,15,41,9qsmopgutr7ut5g6workk8w4i,1,66.3,66.3,2024-08-18T16:18:14.461Z,2024-08-18T19:03:06Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157497141,56,Center,5158272591,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710578617,192,1,1,15,44,9qsmopgutr7ut5g6workk8w4i,0,63.7,61.1,2024-08-18T16:18:17.389Z,2024-08-18T16:18:17Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157497237,213,0.87,5157497235,212,3.9,5157497229,56,Center,5157497231,140,66.1,5157497233,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579159,102,61,1,15,45,36g6ifzjliec1jqnbtf7yesme,0,34.3,15.0,2024-08-18T16:18:18.711Z,2024-08-18T16:18:46Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5157500315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710578639,193,4,1,15,46,9qsmopgutr7ut5g6workk8w4i,1,64.8,74.0,2024-08-18T16:18:19.035Z,2024-08-18T16:24:40Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5157497511,152,,5157538775,286,,5157497593,233,101,5157497505,13,,5157497507,56,Center,5157538773,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710578649,101,4,1,15,46,36g6ifzjliec1jqnbtf7yesme,0,35.2,26.0,2024-08-18T16:18:19.036Z,2024-08-18T16:18:42Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5157499409,285,,5157497569,233,193,5157497559,152,,5157497555,13,,5157497557,56,Back,5157500053,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579171,194,1,1,16,10,9qsmopgutr7ut5g6workk8w4i,1,63.0,73.5,2024-08-18T16:18:43.229Z,2024-08-18T16:20:12Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5157500385,140,59.5,5157500387,141,51.3,5157510625,152,,5157500391,213,4.47,5157510623,5,,5157500383,56,Center,5157500389,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579227,195,1,1,16,11,9qsmopgutr7ut5g6workk8w4i,1,59.3,51.0,2024-08-18T16:18:44.109Z,2024-08-18T16:18:46Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157500673,213,5.11,5157500669,141,5.5,5157500665,56,Right,5157500677,1,,5157500667,140,71.7,5157500671,212,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579381,196,1,1,16,13,9qsmopgutr7ut5g6workk8w4i,1,70.6,5.8,2024-08-18T16:18:46.796Z,2024-08-18T16:18:52Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5157501459,212,17.7,5157501461,213,2.73,5157501451,140,55.1,5157501455,141,16.2,5157501447,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579459,197,1,1,16,19,9qsmopgutr7ut5g6workk8w4i,1,41.4,16.2,2024-08-18T16:18:52.140Z,2024-08-18T16:18:55Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157501913,141,50.6,5157501919,1,,5157501911,140,15.4,5157501915,212,36.0,5157501909,56,Back,5157501917,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579547,198,1,1,16,22,9qsmopgutr7ut5g6workk8w4i,1,15.4,51.2,2024-08-18T16:18:55.789Z,2024-08-18T16:19:00Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5157502335,212,23.5,5157502329,56,Back,5157502337,213,5.04,5157502333,141,18.5,5157502331,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579589,199,1,1,16,27,9qsmopgutr7ut5g6workk8w4i,1,24.3,12.5,2024-08-18T16:19:00.140Z,2024-08-18T16:19:01Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157502593,56,Back,5157502599,212,12.5,5157502601,213,0.12,5157502595,140,36.1,5157502597,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579645,103,45,1,16,28,36g6ifzjliec1jqnbtf7yesme,0,60.3,76.9,2024-08-18T16:19:01.788Z,2024-08-18T16:24:45Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5157502847,285,,5157503093,233,200,5157502845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579639,200,3,1,16,28,9qsmopgutr7ut5g6workk8w4i,1,39.7,23.1,2024-08-18T16:19:01.788Z,2024-08-18T19:03:40Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157502829,286,,5157502873,233,103,5158276231,464,,5157502827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579675,201,1,1,16,31,9qsmopgutr7ut5g6workk8w4i,1,40.7,18.3,2024-08-18T16:19:04.124Z,2024-08-18T16:19:05Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157503059,212,8.0,5157503053,56,Back,5157503061,213,1.81,5157503057,141,29.7,5157503055,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579745,202,1,1,16,31,9qsmopgutr7ut5g6workk8w4i,1,35.6,26.2,2024-08-18T16:19:04.796Z,2024-08-18T19:03:49Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157503411,140,48.6,5157503409,56,Back,5157503415,212,25.2,5157503419,213,1.00,5157503413,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579781,203,1,1,16,36,9qsmopgutr7ut5g6workk8w4i,1,62.7,60.8,2024-08-18T16:19:09.021Z,2024-08-18T16:22:31Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,1.0,,5157503681,56,Center,5157526193,210,15,5157503687,212,27.4,5157503685,141,75.4,5157503689,213,0.37,5157503683,140,87.0,5157526197,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579785,204,15,1,16,38,9qsmopgutr7ut5g6workk8w4i,1,88.6,66.9,2024-08-18T16:19:11.836Z,2024-08-18T19:04:04Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5157526285,233,104,5157526247,103,11.1,5157526245,102,47.9,5157526241,55,203,5157526255,231,52.2,5157503707,22,,5157526237,29,,5157526251,147,65.3,5157526239,154,,5157503711,56,Center,5157526253,230,99.3,5157503709,64,,5158278641,80,,5157525575,82,,5157526249,146,90.1,5157525571,20,,,,,,,,,,,,,,,
2710579847,104,10,1,16,39,36g6ifzjliec1jqnbtf7yesme,1,9.6,30.7,2024-08-18T16:19:11.936Z,2024-08-18T16:22:32Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5157504041,94,,5157504043,56,Back,5157526345,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579817,205,3,1,16,40,9qsmopgutr7ut5g6workk8w4i,0,87.8,70.2,2024-08-18T16:19:13.149Z,2024-08-18T19:04:12Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5157503863,56,Center,5158279393,464,,5157504345,233,105,5157503865,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579881,105,7,1,16,40,36g6ifzjliec1jqnbtf7yesme,0,12.2,29.8,2024-08-18T16:19:13.150Z,2024-08-18T19:04:22Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5158280271,385,,5157504339,233,205,5157504291,285,,5157504289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579887,206,61,1,16,44,9qsmopgutr7ut5g6workk8w4i,1,88.5,71.7,2024-08-18T16:19:17.073Z,2024-08-18T16:19:17Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5157504321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710580059,106,1,1,16,44,36g6ifzjliec1jqnbtf7yesme,1,12.8,27.4,2024-08-18T16:19:17.839Z,2024-08-18T16:22:18Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5157505147,140,15.7,5157505143,56,Back,5157505151,212,9.5,5157505153,213,5.04,5157505149,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710583129,124,1,1,16,46,36g6ifzjliec1jqnbtf7yesme,1,13.2,10.4,2024-08-18T16:19:19.615Z,2024-08-18T16:21:58Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5157522829,141,6.3,5157522833,213,5.91,5157522827,140,20.0,5157522831,212,7.7,5157522825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710580063,107,3,1,16,48,36g6ifzjliec1jqnbtf7yesme,0,22.0,3.4,2024-08-18T16:19:21.676Z,2024-08-18T19:04:30Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5158281129,465,,5157523239,285,,5157533235,233,207,5157505167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710579971,207,7,1,16,48,9qsmopgutr7ut5g6workk8w4i,0,78.0,96.6,2024-08-18T16:19:21.677Z,2024-08-18T19:04:33Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5157533227,233,107,5157533177,286,,5158281473,385,,5157504707,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710583235,125,61,1,16,49,36g6ifzjliec1jqnbtf7yesme,1,20.3,6.3,2024-08-18T16:19:22.010Z,2024-08-18T16:24:17Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5157523503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710580109,108,5,1,16,49,36g6ifzjliec1jqnbtf7yesme,0,25.2,-1.5,2024-08-18T16:19:22.284Z,2024-08-18T16:24:27Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5157537461,233,208,5157505423,347,,5157505421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710580035,208,5,1,16,49,9qsmopgutr7ut5g6workk8w4i,1,74.8,101.5,2024-08-18T16:19:22.284Z,2024-08-18T16:24:26Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5157537423,233,108,5157505009,56,Left,5157505011,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710580119,209,1,1,16,50,9qsmopgutr7ut5g6workk8w4i,1,74.5,100.0,2024-08-18T16:19:23.772Z,2024-08-18T16:19:28Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5157505485,56,Left,5157505493,213,4.40,5157505487,140,71.5,5157505483,107,,5157505489,141,86.6,5157505491,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710580137,210,1,1,16,55,9qsmopgutr7ut5g6workk8w4i,1,72.3,85.1,2024-08-18T16:19:28.044Z,2024-08-18T16:19:29Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5157505607,213,3.14,5157505605,212,9.2,5157505599,56,Left,5157505601,140,63.5,5157505603,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710580161,211,1,1,16,56,9qsmopgutr7ut5g6workk8w4i,1,63.5,85.4,2024-08-18T16:19:29.564Z,2024-08-18T16:19:30Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157505739,213,1.25,5157505735,212,7.7,5157505719,56,Left,5157505725,140,65.8,5157505731,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710580229,212,1,1,16,57,9qsmopgutr7ut5g6workk8w4i,1,65.8,96.2,2024-08-18T16:19:30.572Z,2024-08-18T16:19:33Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5157506143,212,8.0,5157506137,56,Left,5157506141,141,86.6,5157506145,213,5.33,5157506139,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710580257,213,1,1,17,0,9qsmopgutr7ut5g6workk8w4i,1,70.2,86.6,2024-08-18T16:19:33.420Z,2024-08-18T16:19:35Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5157506253,56,Left,5157506255,140,72.7,5157506265,213,1.07,5157506257,141,93.6,5157506261,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710580301,214,1,1,17,2,9qsmopgutr7ut5g6workk8w4i,1,73.5,92.9,2024-08-18T16:19:35.308Z,2024-08-18T16:19:38Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5157506537,213,5.94,5157506529,140,95.5,5157506531,141,80.8,5157506533,212,24.5,5157506527,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710580311,215,1,1,17,5,9qsmopgutr7ut5g6workk8w4i,0,96.4,82.2,2024-08-18T16:19:38.044Z,2024-08-18T19:04:51Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5158283573,225,,5157506585,2,,5157506599,141,65.0,5157506591,56,Center,5157506601,212,12.2,5158283575,386,,5157506605,213,4.42,5157506595,140,93.0,5158283577,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710580321,109,12,1,17,6,36g6ifzjliec1jqnbtf7yesme,1,9.0,33.4,2024-08-18T16:19:39.055Z,2024-08-18T16:19:40Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157506663,212,10.8,5157506659,140,0.0,5157506791,167,,5157506661,141,28.5,5157506665,213,3.45,5157506657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710580343,110,6,1,17,6,36g6ifzjliec1jqnbtf7yesme,0,3.6,34.3,2024-08-18T16:19:39.440Z,2024-08-18T19:05:04Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157506819,56,Back,5157506821,73,,5157506997,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710580353,216,6,1,17,6,9qsmopgutr7ut5g6workk8w4i,1,96.4,65.7,2024-08-18T16:19:39.440Z,2024-08-18T16:24:46Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5157506901,73,,5157506959,233,110,5157506899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710581117,217,1,1,17,44,9qsmopgutr7ut5g6workk8w4i,0,99.5,99.5,2024-08-18T16:20:17.340Z,2024-08-18T19:05:01Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157511325,56,Center,5157511331,212,32.9,5157511319,6,,5157511327,140,95.5,5158284551,20,,5157511335,1,,5157511321,155,,5157511333,213,4.58,5157511323,223,,5157511317,2,,5157511329,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710581127,111,12,1,17,46,36g6ifzjliec1jqnbtf7yesme,1,4.2,46.9,2024-08-18T16:20:19.087Z,2024-08-18T16:20:20Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157511415,15,,5157511391,213,6.14,5157511385,140,26.1,5157511387,141,41.9,5157511383,56,Back,5157511389,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710581189,218,1,1,17,48,9qsmopgutr7ut5g6workk8w4i,1,74.5,59.7,2024-08-18T16:20:21.308Z,2024-08-18T16:20:23Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5157511723,140,75.5,5157511729,213,4.80,5157511725,141,43.0,5157511727,212,11.4,5157511721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710581289,219,1,1,17,50,9qsmopgutr7ut5g6workk8w4i,1,76.8,38.5,2024-08-18T16:20:23.468Z,2024-08-18T16:20:28Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5157512361,141,20.3,5157512365,213,5.02,5157512357,56,Right,5157512363,212,13.0,5157512359,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710581427,220,1,1,17,55,9qsmopgutr7ut5g6workk8w4i,1,96.7,23.3,2024-08-18T16:20:28.683Z,2024-08-18T19:05:20Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5157513121,141,95.3,5157513131,345,,5157513125,213,1.83,5157513127,1,,5157513115,155,,5157513117,56,Left,5158286549,20,,5158286547,224,,5157513113,2,,5157513119,140,84.1,5157513123,212,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710581551,221,1,1,18,4,9qsmopgutr7ut5g6workk8w4i,1,78.7,93.2,2024-08-18T16:20:37.436Z,2024-08-18T16:20:41Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5157513757,140,80.8,5157513765,212,20.2,5157513761,141,63.6,5157513769,213,4.82,5157513753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710581541,112,83,1,18,5,36g6ifzjliec1jqnbtf7yesme,0,31.6,36.0,2024-08-18T16:20:38.383Z,2024-08-18T16:20:44Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5157514059,399,2xp7fbcl6a4nua9jpm7b4k1sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710581571,222,1,1,18,8,9qsmopgutr7ut5g6workk8w4i,1,80.8,63.6,2024-08-18T16:20:41.164Z,2024-08-18T16:20:42Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5157513869,140,75.9,5157513873,212,12.0,5157513871,141,47.6,5157513867,56,Center,5157513875,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710581599,223,1,1,18,9,9qsmopgutr7ut5g6workk8w4i,1,75.8,47.6,2024-08-18T16:20:42.316Z,2024-08-18T16:20:56Z,etz3rjq7chhaomst5u28nnff9,D. Wass,1.0,,5157514083,140,68.9,5157514089,213,3.24,5157514085,141,46.6,5157514087,212,7.3,5157515385,210,13,5157514081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710581611,224,13,1,18,11,9qsmopgutr7ut5g6workk8w4i,1,69.1,40.1,2024-08-18T16:20:44.548Z,2024-08-18T19:05:48Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157515423,55,223,5157515429,103,30.6,5157514149,18,,5157515439,230,98.0,5157515433,215,,5157515443,231,48.7,5157514153,56,Center,5157515413,121,,5157514303,20,,5157515419,84,,5157514147,22,,5157515421,29,,5157515427,102,43.5,,,,,,,,,,,,,,,,,,,,,,,
2710581775,113,5,1,18,12,36g6ifzjliec1jqnbtf7yesme,1,-1.4,55.0,2024-08-18T16:20:45.485Z,2024-08-18T16:24:27Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5157515183,233,225,5157515079,56,Back,5157515081,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710581619,225,5,1,18,12,9qsmopgutr7ut5g6workk8w4i,0,101.4,45.0,2024-08-18T16:20:45.485Z,2024-08-18T16:24:28Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157514187,346,,5157514185,56,Center,5157515249,233,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710581929,115,1,1,18,26,36g6ifzjliec1jqnbtf7yesme,1,1.6,53.8,2024-08-18T16:20:59.743Z,2024-08-18T16:24:57Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5157516003,56,Back,5157516015,237,,5157516009,212,11.4,5157516011,213,0.79,5157540861,189,,5157516001,124,,5157516005,140,9.2,5157516007,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710581971,116,1,1,18,27,36g6ifzjliec1jqnbtf7yesme,1,9.2,65.7,2024-08-18T16:21:00.303Z,2024-08-18T16:24:58Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5157516279,140,10.3,5157516283,212,24.9,5157516281,141,29.1,5157516285,213,4.76,5157516277,56,Back,5157540937,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710582019,117,1,1,18,29,36g6ifzjliec1jqnbtf7yesme,0,11.2,27.1,2024-08-18T16:21:02.415Z,2024-08-18T16:21:04Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157516559,212,56.9,5157516547,56,Center,5157516561,213,0.06,5157516551,140,65.3,5157516543,157,,5157516565,1,,5157516555,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710582077,226,1,1,18,31,9qsmopgutr7ut5g6workk8w4i,1,33.4,65.2,2024-08-18T16:21:04.652Z,2024-08-18T16:21:06Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5157516841,141,60.9,5157516839,140,40.1,5157516845,213,5.89,5157516833,3,,5157516843,212,7.6,5157516835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710582089,227,1,1,18,33,9qsmopgutr7ut5g6workk8w4i,1,40.1,60.8,2024-08-18T16:21:06.572Z,2024-08-18T16:21:08Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157516909,212,15.1,5157516903,56,Back,5157516959,156,,5157516907,141,42.5,5157516913,213,4.11,5157516905,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710582223,229,1,1,18,37,9qsmopgutr7ut5g6workk8w4i,1,32.4,39.7,2024-08-18T16:21:09.916Z,2024-08-18T16:21:14Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157517697,141,61.4,5157517703,213,2.49,5157517691,56,Back,5157517699,212,24.4,5157517693,140,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710582293,230,1,1,18,41,9qsmopgutr7ut5g6workk8w4i,0,19.7,64.3,2024-08-18T16:21:14.060Z,2024-08-18T16:21:17Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5157518085,213,5.92,5157518087,1,,5157518075,140,53.4,5157518067,157,,5157518071,56,Center,5157518083,212,37.8,5157518079,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710582365,118,1,1,18,44,36g6ifzjliec1jqnbtf7yesme,0,45.3,54.7,2024-08-18T16:21:17.358Z,2024-08-18T16:21:21Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5157518529,56,Center,5157518535,212,24.3,5157518537,213,0.00,5157518527,3,,5157518533,141,54.7,5157518531,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710582451,231,1,1,18,50,9qsmopgutr7ut5g6workk8w4i,1,28.7,44.5,2024-08-18T16:21:23.468Z,2024-08-18T16:21:25Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5157518919,141,69.1,5157518917,140,26.0,5157518921,212,17.0,5157518923,213,1.74,5157518915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
