id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value,qualifier/20/value
2708140273,281,1,1,29,35,aljua8crr0vkwit0j3m59jw9j,1,40.7,68.5,2024-08-11T16:31:42.848Z,2024-08-11T19:19:46Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5143970569,213,5.67,5143970565,141,59.1,5143970567,212,11.1,5143970563,140,49.4,5143970561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140305,282,1,1,29,37,aljua8crr0vkwit0j3m59jw9j,1,49.3,59.9,2024-08-11T16:31:44.240Z,2024-08-11T19:19:50Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5143970755,213,2.85,5143970753,212,7.7,5143970751,141,63.2,5143970747,56,Back,5143970749,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140327,283,1,1,29,39,aljua8crr0vkwit0j3m59jw9j,1,42.1,57.0,2024-08-11T16:31:46.480Z,2024-08-11T16:31:48Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5143970867,140,36.4,5143970869,141,28.5,5143970865,56,Back,5143970871,212,20.3,5143970873,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140351,284,1,1,29,41,aljua8crr0vkwit0j3m59jw9j,1,37.3,31.9,2024-08-11T16:31:48.688Z,2024-08-11T16:31:50Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5143971023,56,Back,5143971027,141,68.2,5143971029,212,26.4,5143971025,140,46.2,5143971031,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140373,285,1,1,29,43,aljua8crr0vkwit0j3m59jw9j,1,44.7,67.5,2024-08-11T16:31:50.768Z,2024-08-11T16:31:52Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5143971155,56,Back,5143971157,140,36.1,5143971159,141,29.4,5143971161,212,27.4,5143971163,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140417,286,1,1,29,45,aljua8crr0vkwit0j3m59jw9j,1,35.3,29.4,2024-08-11T16:31:52.689Z,2024-08-11T16:31:55Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5143971339,213,2.48,5143971331,141,50.1,5143971329,140,18.2,5143971335,212,22.8,5143971325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140447,287,1,1,29,48,aljua8crr0vkwit0j3m59jw9j,1,18.7,50.7,2024-08-11T16:31:55.025Z,2024-08-11T16:31:58Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,,5143971517,56,Back,5143971525,213,1.29,5143971519,140,24.7,5143971521,141,82.3,5143971523,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140461,288,1,1,29,51,aljua8crr0vkwit0j3m59jw9j,1,25.9,87.4,2024-08-11T16:31:58.193Z,2024-08-11T16:31:59Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5143971603,141,97.8,5143971601,140,36.3,5143971599,56,Back,5143971607,213,0.57,5143971605,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140489,289,1,1,29,52,aljua8crr0vkwit0j3m59jw9j,1,36.3,97.8,2024-08-11T16:31:59.648Z,2024-08-11T16:32:01Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5143971711,212,9.3,5143971713,213,5.28,5143971707,140,41.1,5143971709,141,86.3,5143971705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140495,290,1,1,29,54,aljua8crr0vkwit0j3m59jw9j,0,41.1,86.3,2024-08-11T16:32:01.024Z,2024-08-11T16:32:01Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5143971761,212,5.4,5143971763,213,3.03,5143971757,140,36.0,5143971755,56,Back,5143971759,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140503,282,8,1,29,54,b3r6d8ydtmtjckam6pku9y400,1,66.5,9.1,2024-08-11T16:32:01.787Z,2024-08-11T19:20:10Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5143971805,56,Right,5144618657,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140507,291,61,1,29,55,aljua8crr0vkwit0j3m59jw9j,1,28.6,76.7,2024-08-11T16:32:02.264Z,2024-08-11T16:32:02Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5143971825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140549,283,3,1,29,56,b3r6d8ydtmtjckam6pku9y400,1,71.5,33.6,2024-08-11T16:32:03.627Z,2024-08-11T19:20:13Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5144619001,464,,5143972031,286,,5143972029,56,Center,5143972059,233,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140535,292,45,1,29,56,aljua8crr0vkwit0j3m59jw9j,0,28.5,66.4,2024-08-11T16:32:03.627Z,2024-08-11T17:04:31Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5143971973,56,Back,5143971975,285,,5143972083,233,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140593,285,1,1,29,59,b3r6d8ydtmtjckam6pku9y400,1,74.5,55.7,2024-08-11T16:32:06.363Z,2024-08-11T16:32:07Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5143972271,213,4.93,5143972263,56,Center,5143972267,141,48.1,5143972265,140,75.6,5143972269,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708164169,467,43,1,30,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-11T16:32:06.939Z,2024-08-11T17:05:25Z,,,,,5144105879,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140599,286,1,1,30,0,b3r6d8ydtmtjckam6pku9y400,1,75.6,48.1,2024-08-11T16:32:07.275Z,2024-08-11T16:32:08Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5143972327,213,6.26,5143972323,141,47.9,5143972321,140,81.6,5143972325,212,6.3,5143972319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140623,287,1,1,30,1,b3r6d8ydtmtjckam6pku9y400,0,81.6,47.9,2024-08-11T16:32:08.299Z,2024-08-11T16:32:09Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5143972445,213,0.80,5143972439,140,86.1,5143972441,141,55.1,5143972437,56,Center,5143972443,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140675,293,12,1,30,4,aljua8crr0vkwit0j3m59jw9j,1,10.0,40.3,2024-08-11T16:32:11.250Z,2024-08-11T16:32:13Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5143972727,212,23.7,5143972725,141,7.1,5143972729,213,4.40,5143972721,56,Back,5143972723,140,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140679,294,49,1,30,6,aljua8crr0vkwit0j3m59jw9j,1,2.7,6.1,2024-08-11T16:32:13.377Z,2024-08-11T16:32:14Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5143972757,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140749,295,1,1,30,8,aljua8crr0vkwit0j3m59jw9j,1,2.7,6.1,2024-08-11T16:32:15.873Z,2024-08-11T16:32:19Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5143973147,140,27.9,5143973145,56,Back,5143973149,141,15.0,5143973153,213,0.22,5143973151,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140771,296,1,1,30,12,aljua8crr0vkwit0j3m59jw9j,1,27.0,9.1,2024-08-11T16:32:19.441Z,2024-08-11T16:32:20Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5143973273,141,18.3,5143973271,140,17.5,5143973275,212,11.8,5143973269,56,Back,5143973277,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140793,297,1,1,30,13,aljua8crr0vkwit0j3m59jw9j,1,17.2,18.3,2024-08-11T16:32:20.449Z,2024-08-11T16:32:22Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5143973391,56,Back,5143973393,140,12.0,5143973397,212,8.8,5143973395,141,8.2,5143973399,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140863,298,1,1,30,14,aljua8crr0vkwit0j3m59jw9j,1,12.0,8.2,2024-08-11T16:32:21.890Z,2024-08-11T19:20:44Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5143973721,56,Back,5143973723,140,44.5,5144621613,157,,5143973727,212,34.9,5143973729,213,0.20,5143973731,1,,5143973725,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140871,299,44,1,30,17,aljua8crr0vkwit0j3m59jw9j,1,42.9,23.4,2024-08-11T16:32:24.682Z,2024-08-11T17:04:57Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5143973833,233,288,5143973769,56,Back,5143973771,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140837,288,44,1,30,17,b3r6d8ydtmtjckam6pku9y400,0,57.1,76.6,2024-08-11T16:32:24.683Z,2024-08-11T17:04:57Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5143973855,233,299,5143973579,286,,5143973577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708140877,300,61,1,30,18,aljua8crr0vkwit0j3m59jw9j,0,44.5,18.6,2024-08-11T16:32:25.489Z,2024-08-11T19:21:07Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5143973817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141107,290,1,1,30,24,b3r6d8ydtmtjckam6pku9y400,1,34.7,77.8,2024-08-11T16:32:31.820Z,2024-08-11T16:32:45Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5143975163,213,5.07,5143975161,212,5.4,5143975159,141,70.3,5143975157,140,36.5,5143975155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141257,291,27,1,30,45,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-11T16:32:52.477Z,2024-08-11T17:05:34Z,,,,,5143975951,233,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708145485,331,27,1,30,45,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-11T16:32:52.477Z,2024-08-11T17:05:34Z,,,,,5144106359,233,291,5143999339,41,Injury,5143999341,53,a6ham5hnwv62w3tynikyal68l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141409,292,28,1,30,56,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-11T16:33:03.928Z,2024-08-11T17:05:35Z,,,,,5143977157,233,332,5143976797,55,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708145863,332,28,1,30,56,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-11T16:33:03.928Z,2024-08-11T17:05:34Z,,,,,5144001531,55,331,5144106387,233,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141437,293,68,1,30,58,b3r6d8ydtmtjckam6pku9y400,1,44.6,71.4,2024-08-11T16:33:05.597Z,2024-08-11T16:33:11Z,,,,,5143977429,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141485,303,68,1,30,59,aljua8crr0vkwit0j3m59jw9j,0,54.3,30.1,2024-08-11T16:33:06.772Z,2024-08-11T19:21:11Z,,,,,5143977313,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141509,294,1,1,31,1,b3r6d8ydtmtjckam6pku9y400,1,44.6,71.4,2024-08-11T16:33:08.606Z,2024-08-11T16:33:10Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5143977381,56,Back,5143977383,140,36.8,5143977387,212,21.1,5143977389,213,4.31,5143977379,189,,5143977385,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141611,295,1,1,31,8,b3r6d8ydtmtjckam6pku9y400,1,46.8,32.8,2024-08-11T16:33:14.989Z,2024-08-11T16:33:17Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5143977999,213,0.29,5143977995,141,42.1,5143977997,212,22.1,5143977993,140,67.0,5143977991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141615,296,61,1,31,9,b3r6d8ydtmtjckam6pku9y400,0,67.0,42.5,2024-08-11T16:33:16.790Z,2024-08-11T18:07:49Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5143978035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141635,304,1,1,31,11,aljua8crr0vkwit0j3m59jw9j,0,33.3,49.1,2024-08-11T16:33:17.955Z,2024-08-11T19:22:05Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5143978177,56,Back,5143978179,140,42.0,5143978185,213,0.52,5143978181,141,56.8,5143978183,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141661,297,1,1,31,13,b3r6d8ydtmtjckam6pku9y400,0,58.8,42.7,2024-08-11T16:33:20.653Z,2024-08-11T16:33:21Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5143978365,141,47.2,5143978369,212,14.5,5143978357,56,Center,5143978373,213,0.21,5143978361,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141655,305,8,1,31,14,aljua8crr0vkwit0j3m59jw9j,1,26.9,46.1,2024-08-11T16:33:21.316Z,2024-08-11T19:22:17Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5144629351,383,,5143978301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141703,307,1,1,31,16,aljua8crr0vkwit0j3m59jw9j,0,32.7,47.6,2024-08-11T16:33:23.187Z,2024-08-11T16:33:24Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5143978611,140,67.5,5143978613,141,58.2,5143978617,213,0.19,5143978609,56,Center,5143978615,212,37.2,5143978619,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141789,299,1,1,31,20,b3r6d8ydtmtjckam6pku9y400,1,23.5,32.4,2024-08-11T16:33:27.166Z,2024-08-11T16:33:29Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5143978963,212,17.9,5143978961,141,51.5,5143978959,140,11.8,5143978965,213,2.33,5143978957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141843,300,1,1,31,22,b3r6d8ydtmtjckam6pku9y400,1,11.8,52.2,2024-08-11T16:33:29.262Z,2024-08-11T16:33:32Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5143979231,56,Back,5143979233,140,20.1,5143979237,212,20.5,5143979239,213,5.15,5143979235,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141879,301,1,1,31,25,b3r6d8ydtmtjckam6pku9y400,1,22.1,23.6,2024-08-11T16:33:32.782Z,2024-08-11T16:33:35Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5143979445,140,31.9,5143979449,212,15.7,5143979447,141,6.1,5143979443,56,Back,5143979451,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141911,302,1,1,31,28,b3r6d8ydtmtjckam6pku9y400,1,32.1,9.2,2024-08-11T16:33:35.262Z,2024-08-11T16:33:37Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5143979631,212,10.3,5143979625,56,Back,5143979629,141,22.5,5143979633,213,2.07,5143979627,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708141947,303,1,1,31,30,b3r6d8ydtmtjckam6pku9y400,1,30.0,22.2,2024-08-11T16:33:37.615Z,2024-08-11T16:33:39Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5143979811,140,35.3,5143979813,141,32.2,5143979817,213,0.88,5143979815,212,8.8,5143979809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142001,304,1,1,31,32,b3r6d8ydtmtjckam6pku9y400,1,33.8,31.9,2024-08-11T16:33:39.822Z,2024-08-11T16:33:42Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5143980079,212,21.0,5143980077,141,42.4,5143980073,56,Back,5143980081,213,2.79,5143980075,140,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142089,305,1,1,31,35,b3r6d8ydtmtjckam6pku9y400,1,16.2,43.4,2024-08-11T16:33:42.014Z,2024-08-11T16:33:47Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5143980597,56,Back,5143980599,140,20.9,5143980601,141,62.9,5143980603,212,14.1,5143980605,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142127,306,1,1,31,40,b3r6d8ydtmtjckam6pku9y400,1,27.4,63.1,2024-08-11T16:33:47.455Z,2024-08-11T16:33:49Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5143980795,213,6.25,5143980789,141,62.4,5143980781,56,Back,5143980791,212,14.2,5143980783,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142155,307,1,1,31,42,b3r6d8ydtmtjckam6pku9y400,1,40.9,62.4,2024-08-11T16:33:49.375Z,2024-08-11T17:02:46Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5143980929,141,65.8,5143980931,212,16.4,5143980925,56,Back,5143980927,140,25.4,5143980933,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142179,308,1,1,31,44,b3r6d8ydtmtjckam6pku9y400,1,25.5,65.8,2024-08-11T16:33:51.311Z,2024-08-11T16:33:51Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5143981079,56,Back,5143981087,213,3.77,5143981083,141,51.6,5143981081,140,12.8,5143981085,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142229,309,1,1,31,44,b3r6d8ydtmtjckam6pku9y400,1,12.8,51.6,2024-08-11T16:33:51.902Z,2024-08-11T16:33:54Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5143981337,213,6.26,5143981335,212,14.9,5143981331,141,51.0,5143981325,140,27.0,5143981319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142277,310,1,1,31,47,b3r6d8ydtmtjckam6pku9y400,1,27.5,52.1,2024-08-11T16:33:54.719Z,2024-08-11T16:33:58Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5143981625,141,23.4,5143981621,56,Back,5143981623,140,35.1,5143981627,212,21.1,5143981629,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142305,311,1,1,31,51,b3r6d8ydtmtjckam6pku9y400,0,38.6,23.4,2024-08-11T16:33:58.655Z,2024-08-11T17:02:57Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5143981747,141,55.2,5143981745,140,54.2,5143981749,212,27.1,5143981743,56,Center,5143981751,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142297,309,8,1,31,53,aljua8crr0vkwit0j3m59jw9j,1,46.6,47.8,2024-08-11T16:34:00.660Z,2024-08-11T19:22:46Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5144631891,384,,5143981715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142371,310,1,1,31,57,aljua8crr0vkwit0j3m59jw9j,1,51.7,62.4,2024-08-11T16:34:04.340Z,2024-08-11T19:23:07Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5143982075,141,66.4,5143982073,140,55.0,5144633823,168,,5143982071,56,Center,5143982079,213,0.67,5143982077,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142387,312,1,1,31,57,aljua8crr0vkwit0j3m59jw9j,0,60.3,70.5,2024-08-11T16:34:04.532Z,2024-08-11T17:07:27Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5143982147,140,78.6,5143982145,56,Center,5143982149,141,57.2,5143982157,213,5.84,5143982153,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142383,312,1,1,31,59,b3r6d8ydtmtjckam6pku9y400,1,27.4,38.5,2024-08-11T16:34:06.191Z,2024-08-11T17:03:07Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5143982121,56,Back,5143982137,213,2.77,5143982133,212,22.0,5143982129,141,50.3,5143982125,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142449,314,1,1,32,0,b3r6d8ydtmtjckam6pku9y400,0,8.3,51.2,2024-08-11T16:34:07.615Z,2024-08-11T17:06:39Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5143982455,212,34.7,5143982457,213,0.29,5143982449,56,Back,5143982459,1,,5143982451,140,39.9,5143982581,157,,5143982453,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142543,315,83,1,32,9,b3r6d8ydtmtjckam6pku9y400,0,33.4,95.4,2024-08-11T16:34:16.088Z,2024-08-11T17:06:33Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5144109971,399,5j9d1plbsd5ic01r3ggziutwp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142533,314,50,1,32,9,aljua8crr0vkwit0j3m59jw9j,1,66.4,7.6,2024-08-11T16:34:16.677Z,2024-08-11T16:34:21Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5143982899,56,Right,5143983135,233,316,5143982903,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142565,316,7,1,32,9,b3r6d8ydtmtjckam6pku9y400,1,33.6,92.4,2024-08-11T16:34:16.678Z,2024-08-11T19:23:37Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5143983097,285,,5143983111,233,314,5143983093,167,,5144636155,385,,5143983095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142645,315,5,1,32,10,aljua8crr0vkwit0j3m59jw9j,1,67.7,-1.8,2024-08-11T16:34:17.494Z,2024-08-11T17:05:21Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5143983575,233,317,5143983473,347,,5143983471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142615,317,5,1,32,10,b3r6d8ydtmtjckam6pku9y400,0,32.3,101.8,2024-08-11T16:34:17.494Z,2024-08-11T17:05:21Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5143983337,347,,5143983335,56,Back,5143983609,233,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142711,316,1,1,32,17,aljua8crr0vkwit0j3m59jw9j,1,71.0,0.0,2024-08-11T16:34:24.789Z,2024-08-11T16:34:26Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5143983813,141,12.3,5143983811,140,66.5,5143983809,56,Right,5143983815,212,10.3,5143983817,213,2.05,5143983807,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708142733,317,1,1,32,19,aljua8crr0vkwit0j3m59jw9j,1,66.5,12.3,2024-08-11T16:34:26.357Z,2024-08-11T16:34:27Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5143983949,141,2.8,5143983945,56,Right,5143983947,140,67.2,5143983951,212,6.5,5143983953,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
