id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2728189439,124,1,1,15,34,c165yjiny1qnmfdvefxvflnkc,1,23.4,59.7,2024-09-29T16:16:05.554Z,2024-09-29T16:16:08Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5254023771,56,Back,5254023775,141,85.8,5254023777,212,18.3,5254023773,140,27.5,5254023779,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728189453,125,1,1,15,37,c165yjiny1qnmfdvefxvflnkc,0,25.6,86.6,2024-09-29T16:16:08.626Z,2024-09-29T16:16:10Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5254023849,140,28.6,5254023851,141,86.3,5254023847,56,Back,5254023921,233,167,5254023845,157,,5254023919,236,,5254023857,1,,5254023855,213,6.22,5254023933,286,,5254023853,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728189467,167,74,1,15,37,b3r6d8ydtmtjckam6pku9y400,1,64.9,9.1,2024-09-29T16:16:08.627Z,2024-09-29T16:39:27Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5254023897,285,,5254023977,233,125,5254023895,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728189529,126,5,1,15,39,c165yjiny1qnmfdvefxvflnkc,1,31.0,101.0,2024-09-29T16:16:10.290Z,2024-09-29T16:25:24Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5254024235,233,168,5254024187,347,,5254024185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728189509,168,5,1,15,39,b3r6d8ydtmtjckam6pku9y400,0,69.0,-1.0,2024-09-29T16:16:10.290Z,2024-09-29T16:25:25Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5254024303,233,126,5254024065,347,,5254024063,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728189945,127,1,1,15,55,c165yjiny1qnmfdvefxvflnkc,0,26.7,100.0,2024-09-29T16:16:27.010Z,2024-09-29T16:16:29Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5254026523,107,,5254026531,212,33.9,5254026525,56,Left,5254026529,141,89.9,5254026535,1,,5254026527,140,58.1,5254026533,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190017,169,61,1,16,0,b3r6d8ydtmtjckam6pku9y400,0,42.0,10.3,2024-09-29T16:16:31.972Z,2024-09-29T16:16:32Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5254026899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190035,128,5,1,16,1,c165yjiny1qnmfdvefxvflnkc,1,44.6,101.4,2024-09-29T16:16:32.082Z,2024-09-29T16:25:25Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5254027053,233,170,5254027017,347,,5254027013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190023,170,5,1,16,1,b3r6d8ydtmtjckam6pku9y400,0,55.4,-1.4,2024-09-29T16:16:32.082Z,2024-09-29T16:25:25Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5254027099,233,128,5254026965,347,,5254026963,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190291,129,1,1,16,13,c165yjiny1qnmfdvefxvflnkc,1,46.1,100.0,2024-09-29T16:16:44.243Z,2024-09-29T16:16:45Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5254028421,107,,5254028433,1,,5254028429,212,31.7,5254028427,141,69.9,5254028425,140,23.8,5254028431,213,3.88,5254028423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190325,130,1,1,16,14,c165yjiny1qnmfdvefxvflnkc,1,23.8,69.9,2024-09-29T16:16:45.634Z,2024-09-29T16:16:47Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5254028617,213,0.95,5254028605,56,Back,5254028611,141,88.1,5254028607,140,32.3,5254028615,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190389,131,1,1,16,15,c165yjiny1qnmfdvefxvflnkc,1,34.1,92.1,2024-09-29T16:16:46.995Z,2024-09-29T16:16:49Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5254028901,56,Back,5254028909,213,3.38,5254028907,212,10.5,5254028905,141,88.5,5254028903,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190411,132,1,1,16,18,c165yjiny1qnmfdvefxvflnkc,0,24.0,90.3,2024-09-29T16:16:49.475Z,2024-09-29T16:16:50Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5254029023,212,23.8,5254029015,157,,5254029025,213,0.06,5254029019,140,46.6,5254029017,56,Back,5254029027,1,,5254029021,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190437,171,8,1,16,19,b3r6d8ydtmtjckam6pku9y400,1,54.7,3.8,2024-09-29T16:16:50.819Z,2024-09-29T16:16:50Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5254029155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190455,133,5,1,16,20,c165yjiny1qnmfdvefxvflnkc,1,50.8,101.2,2024-09-29T16:16:51.219Z,2024-09-29T16:25:25Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5254029275,233,172,5254029241,56,Left,5254029243,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190441,172,5,1,16,20,b3r6d8ydtmtjckam6pku9y400,0,49.2,-1.2,2024-09-29T16:16:51.219Z,2024-09-29T16:25:26Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5254029195,56,Back,5254029331,233,133,5254029199,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190729,134,1,1,16,30,c165yjiny1qnmfdvefxvflnkc,1,53.4,100.0,2024-09-29T16:17:01.347Z,2024-09-29T16:17:03Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5254030707,141,82.1,5254030699,107,,5254030709,212,18.8,5254030703,56,Left,5254030711,213,5.55,5254030705,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190769,135,1,1,16,32,c165yjiny1qnmfdvefxvflnkc,1,66.7,81.9,2024-09-29T16:17:03.395Z,2024-09-29T16:17:05Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5254030859,141,85.7,5254030857,140,71.7,5254030861,212,5.9,5254030863,213,0.46,5254030855,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190787,136,61,1,16,34,c165yjiny1qnmfdvefxvflnkc,0,71.6,86.1,2024-09-29T16:17:05.075Z,2024-09-29T16:17:05Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5254030923,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190839,173,1,1,16,34,b3r6d8ydtmtjckam6pku9y400,1,28.8,27.4,2024-09-29T16:17:05.507Z,2024-09-29T16:17:07Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5254031157,157,,5254031195,213,5.75,5254031177,56,Right,5254031181,140,57.8,5254031199,1,,5254031191,212,35.3,5254031187,141,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190865,174,1,1,16,36,b3r6d8ydtmtjckam6pku9y400,0,57.8,1.1,2024-09-29T16:17:07.428Z,2024-09-29T16:17:08Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5254031351,56,Center,5254031361,1,,5254031349,157,,5254031359,213,1.28,5254031357,212,25.0,5254031355,141,36.3,5254031353,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190905,137,1,1,16,39,c165yjiny1qnmfdvefxvflnkc,0,31.0,64.8,2024-09-29T16:17:10.404Z,2024-09-29T16:17:10Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5254031579,141,71.1,5254031577,140,39.2,5254031583,213,0.46,5254031585,1,,5254031573,157,,5254031575,56,Back,5254031581,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190897,175,61,1,16,39,b3r6d8ydtmtjckam6pku9y400,1,62.6,27.6,2024-09-29T16:17:10.600Z,2024-09-29T16:17:10Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5254031529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190963,176,44,1,16,41,b3r6d8ydtmtjckam6pku9y400,1,67.6,28.0,2024-09-29T16:17:12.741Z,2024-09-29T16:18:22Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5254031943,233,138,5254031893,286,,5254031891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190969,138,44,1,16,41,c165yjiny1qnmfdvefxvflnkc,0,32.4,72.0,2024-09-29T16:17:12.742Z,2024-09-29T16:51:56Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5254031997,233,176,5254031921,285,,5254031919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728231849,360,61,1,16,42,c165yjiny1qnmfdvefxvflnkc,1,37.2,74.9,2024-09-29T16:17:13.033Z,2024-09-29T16:52:06Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5254256631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728190997,177,1,1,16,42,b3r6d8ydtmtjckam6pku9y400,1,64.9,30.3,2024-09-29T16:17:13.925Z,2024-09-29T16:17:15Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5254032085,141,42.4,5254032081,140,68.5,5254032091,213,1.14,5254032077,56,Center,5254032089,212,9.1,5254032073,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191047,179,1,1,16,44,b3r6d8ydtmtjckam6pku9y400,1,69.2,41.9,2024-09-29T16:17:15.716Z,2024-09-29T16:17:18Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5254032363,141,70.0,5254032365,212,20.2,5254032367,213,1.90,5254032357,56,Center,5254032361,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191101,180,1,1,16,47,b3r6d8ydtmtjckam6pku9y400,1,64.2,71.5,2024-09-29T16:17:18.484Z,2024-09-29T16:17:21Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254032723,212,3.4,5254032721,141,67.3,5254032725,213,4.13,5254032715,140,62.4,5254032711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191165,181,1,1,16,50,b3r6d8ydtmtjckam6pku9y400,1,63.9,69.4,2024-09-29T16:17:21.444Z,2024-09-29T16:17:23Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5254033057,212,13.4,5254033059,213,5.30,5254033051,140,70.9,5254033055,141,53.0,5254033047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191185,182,1,1,16,52,b3r6d8ydtmtjckam6pku9y400,1,70.9,53.0,2024-09-29T16:17:23.828Z,2024-09-29T16:17:25Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5254033179,56,Center,5254033183,141,53.1,5254033177,168,,5254033181,140,84.1,5254033187,212,13.9,5254033189,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191215,183,61,1,16,53,b3r6d8ydtmtjckam6pku9y400,0,83.8,54.0,2024-09-29T16:17:24.749Z,2024-09-29T16:28:31Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5254033299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191429,140,1,1,16,59,c165yjiny1qnmfdvefxvflnkc,1,42.0,28.4,2024-09-29T16:17:30.931Z,2024-09-29T16:17:34Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5254034377,141,29.2,5254034379,212,21.7,5254034373,56,Center,5254034381,213,0.03,5254034375,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191493,141,1,1,17,3,c165yjiny1qnmfdvefxvflnkc,1,79.0,30.4,2024-09-29T16:17:34.435Z,2024-09-29T16:17:37Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5254034717,212,9.4,5254034713,141,43.1,5254034707,56,Center,5254034721,213,1.17,5254034711,140,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191495,142,50,1,17,6,c165yjiny1qnmfdvefxvflnkc,1,84.6,42.8,2024-09-29T16:17:37.796Z,2024-09-29T16:39:32Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5254034737,286,,5254034735,56,Center,5254034981,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191519,184,7,1,17,6,b3r6d8ydtmtjckam6pku9y400,1,15.4,57.2,2024-09-29T16:17:37.797Z,2024-09-29T16:39:31Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5254034909,56,Back,5254034941,233,142,5254034911,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191575,185,1,1,17,8,b3r6d8ydtmtjckam6pku9y400,1,4.1,52.5,2024-09-29T16:17:39.173Z,2024-09-29T16:17:41Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5254035153,157,,5254035163,213,6.28,5254035155,56,Back,5254035165,1,,5254035159,141,52.4,5254035157,140,29.6,5254035161,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191579,186,61,1,17,10,b3r6d8ydtmtjckam6pku9y400,1,29.6,52.4,2024-09-29T16:17:41.045Z,2024-09-29T16:17:41Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5254035183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191603,188,1,1,17,11,b3r6d8ydtmtjckam6pku9y400,1,25.0,54.0,2024-09-29T16:17:42.052Z,2024-09-29T16:17:42Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5254035313,213,1.06,5254035299,56,Back,5254035311,212,15.8,5254035303,140,32.4,5254035307,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191651,189,1,1,17,11,b3r6d8ydtmtjckam6pku9y400,1,32.4,74.2,2024-09-29T16:17:42.868Z,2024-09-29T16:17:44Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254035593,213,3.02,5254035585,141,76.4,5254035581,140,20.9,5254035577,56,Back,5254035589,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191673,190,1,1,17,13,b3r6d8ydtmtjckam6pku9y400,0,21.6,76.4,2024-09-29T16:17:44.837Z,2024-09-29T16:17:45Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5254035681,56,Back,5254035689,213,0.01,5254035687,212,14.5,5254035685,141,76.6,5254035683,140,35.4,5254035679,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191693,143,8,1,17,15,c165yjiny1qnmfdvefxvflnkc,1,66.3,23.2,2024-09-29T16:17:46.613Z,2024-09-29T16:17:47Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5254035787,56,Center,5254035873,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191841,191,1,1,17,20,b3r6d8ydtmtjckam6pku9y400,0,38.2,91.2,2024-09-29T16:17:51.758Z,2024-09-29T16:19:42Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5254049149,140,39.9,5254036517,56,Back,5254049151,141,88.5,5254049155,213,5.48,5254049153,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191859,144,61,1,17,22,c165yjiny1qnmfdvefxvflnkc,1,63.1,21.2,2024-09-29T16:17:53.572Z,2024-09-29T16:17:53Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5254036593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191941,145,1,1,17,23,c165yjiny1qnmfdvefxvflnkc,1,64.3,30.5,2024-09-29T16:17:54.436Z,2024-09-29T16:17:56Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5254037035,141,25.1,5254037033,140,39.6,5254037031,56,Back,5254037039,213,3.28,5254037037,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728191965,147,1,1,17,25,c165yjiny1qnmfdvefxvflnkc,1,37.8,25.6,2024-09-29T16:17:56.917Z,2024-09-29T16:17:57Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5254037179,141,26.8,5254037177,140,45.7,5254037183,213,0.10,5254037175,56,Back,5254037181,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192003,148,1,1,17,26,c165yjiny1qnmfdvefxvflnkc,1,45.7,26.8,2024-09-29T16:17:57.540Z,2024-09-29T16:18:00Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5254037455,212,10.7,5254037453,141,25.9,5254037449,56,Back,5254037451,140,35.5,5254037457,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192123,149,1,1,17,28,c165yjiny1qnmfdvefxvflnkc,1,38.0,30.1,2024-09-29T16:17:59.652Z,2024-09-29T16:18:05Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5254038113,140,76.5,5254038115,141,81.9,5254038109,155,,5254038117,212,53.6,5254038119,213,0.72,5254038121,1,,5254038111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192129,150,61,1,17,34,c165yjiny1qnmfdvefxvflnkc,0,92.0,83.3,2024-09-29T16:18:05.332Z,2024-09-29T16:18:05Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5254038157,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192171,151,5,1,17,35,c165yjiny1qnmfdvefxvflnkc,0,101.0,83.5,2024-09-29T16:18:06.102Z,2024-09-29T16:25:26Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5254039471,233,192,5254038375,56,Left,5254038377,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192363,192,5,1,17,35,b3r6d8ydtmtjckam6pku9y400,1,-1.0,16.5,2024-09-29T16:18:06.102Z,2024-09-29T16:25:26Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5254039413,233,151,5254039397,346,,5254039393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192393,193,1,1,17,44,b3r6d8ydtmtjckam6pku9y400,1,4.1,50.0,2024-09-29T16:18:15.525Z,2024-09-29T16:18:17Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5254039611,56,Back,5254039617,212,10.6,5254039619,213,0.91,5254039609,124,,5254039639,189,,5254039615,141,62.3,5254039623,237,,5254039613,140,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192493,194,1,1,17,49,b3r6d8ydtmtjckam6pku9y400,1,33.6,79.3,2024-09-29T16:18:20.869Z,2024-09-29T16:18:22Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5254040161,213,0.72,5254040151,140,45.7,5254040147,56,Back,5254040157,212,16.9,5254040153,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192547,195,1,1,17,51,b3r6d8ydtmtjckam6pku9y400,1,56.8,96.5,2024-09-29T16:18:22.869Z,2024-09-29T16:18:25Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254040421,140,63.7,5254040427,213,5.23,5254040419,56,Center,5254040425,212,14.8,5254040423,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192579,196,1,1,17,54,b3r6d8ydtmtjckam6pku9y400,1,65.8,69.7,2024-09-29T16:18:25.574Z,2024-09-29T16:18:27Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5254040645,140,75.0,5254040651,213,5.91,5254040647,141,64.2,5254040649,212,10.4,5254040643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192609,197,1,1,17,55,b3r6d8ydtmtjckam6pku9y400,0,75.0,64.2,2024-09-29T16:18:26.981Z,2024-09-29T16:18:28Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5254040819,212,6.6,5254040813,56,Center,5254040817,141,55.5,5254040815,140,72.3,5254040821,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192637,152,12,1,17,56,c165yjiny1qnmfdvefxvflnkc,1,30.5,43.6,2024-09-29T16:18:27.285Z,2024-09-29T16:18:29Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5254040995,213,6.18,5254040991,141,43.0,5254040989,140,34.3,5254040987,56,Back,5254040993,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192635,198,61,1,17,58,b3r6d8ydtmtjckam6pku9y400,1,72.3,54.6,2024-09-29T16:18:29.158Z,2024-09-29T16:18:29Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5254040971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192645,153,61,1,17,58,c165yjiny1qnmfdvefxvflnkc,1,34.3,43.0,2024-09-29T16:18:29.351Z,2024-09-29T16:18:30Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5254041045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192677,154,1,1,17,59,c165yjiny1qnmfdvefxvflnkc,1,30.3,31.4,2024-09-29T16:18:30.725Z,2024-09-29T16:18:32Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5254041191,56,Back,5254041207,213,0.45,5254041199,141,33.7,5254041195,140,33.4,5254041203,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192691,156,1,1,18,1,c165yjiny1qnmfdvefxvflnkc,0,33.9,33.8,2024-09-29T16:18:32.117Z,2024-09-29T16:18:38Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5254041265,141,50.3,5254041261,56,Back,5254041267,212,12.0,5254041263,140,38.0,5254041269,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192719,200,1,1,18,2,b3r6d8ydtmtjckam6pku9y400,1,67.2,51.0,2024-09-29T16:18:33.717Z,2024-09-29T16:18:34Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5254041427,213,1.90,5254041419,56,Center,5254041421,140,63.5,5254041423,141,67.5,5254041425,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192783,201,1,1,18,3,b3r6d8ydtmtjckam6pku9y400,1,63.3,67.9,2024-09-29T16:18:34.694Z,2024-09-29T16:18:38Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5254041771,212,15.0,5254041767,140,63.6,5254041769,141,89.9,5254041773,213,1.55,5254041765,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192805,202,1,1,18,7,b3r6d8ydtmtjckam6pku9y400,1,64.3,77.3,2024-09-29T16:18:38.406Z,2024-09-29T16:18:39Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254041887,56,Center,5254041895,141,78.7,5254041891,140,57.7,5254041901,213,3.01,5254041899,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192841,203,4,1,18,10,b3r6d8ydtmtjckam6pku9y400,1,58.8,76.1,2024-09-29T16:18:41.478Z,2024-09-29T16:39:25Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5254042203,265,,5254042205,286,,5254042247,233,157,5254042197,13,,5254042199,56,Center,5254042201,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728192851,157,4,1,18,10,c165yjiny1qnmfdvefxvflnkc,0,41.2,23.9,2024-09-29T16:18:41.479Z,2024-09-29T16:39:26Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5254042221,285,,5254042219,265,,5254042331,233,203,5254042217,152,,5254042215,56,Back,5254042213,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728193213,204,1,1,18,23,b3r6d8ydtmtjckam6pku9y400,1,62.7,74.8,2024-09-29T16:18:54.967Z,2024-09-29T16:19:01Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254044053,213,0.66,5254044489,189,,5254044045,56,Left,5254044043,152,,5254044041,5,,5254044047,140,76.4,5254044051,212,18.2,5254044049,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
