id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2803990975,184,5,1,26,22,aljua8crr0vkwit0j3m59jw9j,1,94.5,100.6,2025-04-20T15:29:59.178Z,2025-04-20T16:06:06Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5667708807,56,Left,5667708817,233,237,5667708809,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803990763,237,5,1,26,22,36g6ifzjliec1jqnbtf7yesme,0,5.5,-0.6,2025-04-20T15:29:59.178Z,2025-04-20T16:06:06Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667707609,56,Back,5667708823,233,184,5667707611,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991047,185,1,1,26,42,aljua8crr0vkwit0j3m59jw9j,1,83.6,100.0,2025-04-20T15:30:19.051Z,2025-04-20T15:30:25Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5667709205,213,5.96,5667709201,141,93.9,5667709197,56,Left,5667709195,107,,5667709203,212,15.3,5667709199,140,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991065,186,1,1,26,48,aljua8crr0vkwit0j3m59jw9j,0,97.6,93.8,2025-04-20T15:30:25.274Z,2025-04-20T15:30:27Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5667709355,141,60.5,5667709353,140,97.9,5667709351,56,Center,5667709357,212,22.6,5667709359,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991087,238,52,1,26,51,36g6ifzjliec1jqnbtf7yesme,1,4.4,38.5,2025-04-20T15:30:28.400Z,2025-04-20T19:45:25Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5668567705,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991155,239,1,1,26,52,36g6ifzjliec1jqnbtf7yesme,1,9.1,39.7,2025-04-20T15:30:29.181Z,2025-04-20T15:30:35Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5667709833,212,27.7,5667709827,56,Back,5667709835,213,0.55,5667709825,123,,5667709831,141,61.1,5667709829,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991295,240,1,1,27,9,36g6ifzjliec1jqnbtf7yesme,1,40.7,70.8,2025-04-20T15:30:46.146Z,2025-04-20T15:30:48Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667710705,56,Back,5667710711,212,11.5,5667710709,141,66.1,5667710713,213,3.42,5667710707,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991317,241,1,1,27,11,36g6ifzjliec1jqnbtf7yesme,1,29.2,63.9,2025-04-20T15:30:48.270Z,2025-04-20T15:30:51Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667710815,56,Back,5667710819,141,30.6,5667710821,212,23.5,5667710823,213,4.98,5667710817,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991361,242,1,1,27,14,36g6ifzjliec1jqnbtf7yesme,1,34.8,31.3,2025-04-20T15:30:51.067Z,2025-04-20T15:30:54Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5667711047,213,1.83,5667711039,56,Back,5667711043,141,61.1,5667711041,140,29.7,5667711045,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991415,243,1,1,27,17,36g6ifzjliec1jqnbtf7yesme,1,32.9,62.4,2025-04-20T15:30:54.488Z,2025-04-20T15:31:00Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667711311,56,Left,5667711315,141,82.6,5667711309,155,,5667711319,213,0.28,5667711313,140,79.2,5667711317,212,50.5,5667711321,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991425,244,50,1,27,23,36g6ifzjliec1jqnbtf7yesme,1,90.8,70.0,2025-04-20T15:30:59.861Z,2025-04-20T17:00:41Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5667711367,56,Center,5667711369,286,,5667711769,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991497,187,7,1,27,23,aljua8crr0vkwit0j3m59jw9j,1,9.2,30.0,2025-04-20T15:30:59.862Z,2025-04-20T19:45:51Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5667711755,233,244,5667711723,56,Back,5667711725,285,,5668569189,384,,5668569191,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991573,190,1,1,27,34,aljua8crr0vkwit0j3m59jw9j,1,22.8,5.2,2025-04-20T15:31:11.018Z,2025-04-20T15:31:13Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5667712179,140,22.4,5667712185,213,1.60,5667712177,56,Back,5667712183,212,14.9,5667712181,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991595,191,1,1,27,36,aljua8crr0vkwit0j3m59jw9j,1,22.4,27.1,2025-04-20T15:31:13.098Z,2025-04-20T15:31:15Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5667712307,213,1.97,5667712299,56,Back,5667712305,212,20.5,5667712303,141,54.9,5667712301,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991607,192,1,1,27,39,aljua8crr0vkwit0j3m59jw9j,0,19.6,50.6,2025-04-20T15:31:15.610Z,2025-04-20T15:31:16Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5667712365,141,76.1,5667712361,56,Back,5667712363,140,36.3,5667712367,212,24.7,5667712369,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991637,246,1,1,27,40,36g6ifzjliec1jqnbtf7yesme,1,61.6,22.2,2025-04-20T15:31:17.326Z,2025-04-20T15:31:19Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5667712513,213,0.22,5667712507,140,87.3,5667712505,56,Center,5667712511,212,27.6,5667712509,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991665,247,1,1,27,43,36g6ifzjliec1jqnbtf7yesme,0,87.3,30.9,2025-04-20T15:31:19.763Z,2025-04-20T15:31:22Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5667712655,141,49.9,5667712653,140,90.6,5667712651,56,Center,5667712657,212,13.4,5667712659,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991677,193,12,1,27,45,aljua8crr0vkwit0j3m59jw9j,1,8.2,42.5,2025-04-20T15:31:22.395Z,2025-04-20T15:31:23Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5667712727,167,,5667712711,141,61.5,5667712713,212,15.7,5667712715,213,2.18,5667712709,140,0.0,5667712707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991843,195,10,1,27,46,aljua8crr0vkwit0j3m59jw9j,1,1.5,50.4,2025-04-20T15:31:23.267Z,2025-04-20T19:46:12Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5667714451,139,,5667713601,173,,5667714449,179,,5667713605,182,,5667713607,56,Back,5668570345,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991679,194,6,1,27,47,aljua8crr0vkwit0j3m59jw9j,0,3.4,57.2,2025-04-20T15:31:23.684Z,2025-04-20T19:46:36Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5667712833,56,Back,5667712835,73,,5667712861,233,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803991687,248,6,1,27,47,36g6ifzjliec1jqnbtf7yesme,1,96.6,42.8,2025-04-20T15:31:23.684Z,2025-04-20T16:06:17Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5667712767,56,Center,5667712769,75,,5667712853,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992111,249,1,1,28,25,36g6ifzjliec1jqnbtf7yesme,0,99.5,0.5,2025-04-20T15:32:01.872Z,2025-04-20T19:46:37Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667715021,213,1.65,5667715007,6,,5667715017,141,55.2,5667715013,56,Center,5667715003,2,,5667715023,1,,5667715019,212,37.3,5667715009,155,,5668571847,20,,5667715015,140,5667715011,224,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992127,196,44,1,28,27,aljua8crr0vkwit0j3m59jw9j,1,3.5,43.4,2025-04-20T15:32:04.186Z,2025-04-20T20:50:42Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5667715139,233,250,5667715111,285,,5667715109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992137,250,44,1,28,27,36g6ifzjliec1jqnbtf7yesme,0,96.5,56.6,2025-04-20T15:32:04.187Z,2025-04-20T20:50:43Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5667715135,56,Center,5667715155,233,196,5667715137,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992145,197,12,1,28,28,aljua8crr0vkwit0j3m59jw9j,1,2.9,41.3,2025-04-20T15:32:04.842Z,2025-04-20T15:32:06Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5667715185,56,Back,5667715189,141,30.3,5667715191,212,12.1,5667715245,15,,5667715187,140,11.9,5667715193,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992231,199,50,1,28,35,aljua8crr0vkwit0j3m59jw9j,1,39.6,33.8,2025-04-20T15:32:12.426Z,2025-04-20T15:32:18Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5667715619,56,Back,5667715623,286,,5667715951,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992275,251,7,1,28,35,36g6ifzjliec1jqnbtf7yesme,0,60.4,66.2,2025-04-20T15:32:12.427Z,2025-04-20T19:47:00Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667715887,233,199,5668573107,389,,5667715861,285,,5667715859,56,Center,5668573105,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992325,200,1,1,28,39,aljua8crr0vkwit0j3m59jw9j,1,44.6,4.7,2025-04-20T15:32:16.410Z,2025-04-20T15:32:19Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5667716137,56,Back,5667716145,213,2.71,5667716141,141,16.7,5667716139,140,27.9,5667716143,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992359,201,1,1,28,42,aljua8crr0vkwit0j3m59jw9j,1,30.3,9.7,2025-04-20T15:32:19.001Z,2025-04-20T15:32:22Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5667716333,141,20.3,5667716331,140,31.4,5667716339,213,1.41,5667716337,212,7.3,5667716327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992381,202,1,1,28,45,aljua8crr0vkwit0j3m59jw9j,1,31.4,20.3,2025-04-20T15:32:22.026Z,2025-04-20T15:32:24Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667716527,141,42.5,5667716523,56,Back,5667716529,212,23.3,5667716531,213,2.44,5667716525,140,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992415,203,1,1,28,47,aljua8crr0vkwit0j3m59jw9j,1,14.5,42.5,2025-04-20T15:32:23.898Z,2025-04-20T15:32:27Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5667716765,213,0.75,5667716755,56,Back,5667716761,212,16.5,5667716759,141,59.1,5667716757,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992441,204,1,1,28,51,aljua8crr0vkwit0j3m59jw9j,1,31.1,65.5,2025-04-20T15:32:27.770Z,2025-04-20T15:32:31Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5667716901,141,45.4,5667716903,212,14.4,5667716897,56,Back,5667716905,213,5.03,5667716899,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992469,205,1,1,28,54,aljua8crr0vkwit0j3m59jw9j,1,35.6,45.4,2025-04-20T15:32:31.226Z,2025-04-20T15:32:33Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667717049,56,Back,5667717057,213,1.43,5667717051,140,37.8,5667717053,141,69.1,5667717055,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992481,206,1,1,28,57,aljua8crr0vkwit0j3m59jw9j,1,37.8,69.1,2025-04-20T15:32:33.594Z,2025-04-20T15:32:34Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5667717127,141,90.9,5667717123,56,Back,5667717129,212,17.4,5667717125,140,46.5,5667717131,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992515,207,1,1,28,58,aljua8crr0vkwit0j3m59jw9j,1,46.5,90.9,2025-04-20T15:32:34.730Z,2025-04-20T15:32:36Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5667717299,141,76.1,5667717297,140,35.2,5667717303,213,3.85,5667717295,56,Back,5667717301,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992535,208,1,1,29,0,aljua8crr0vkwit0j3m59jw9j,1,35.3,76.1,2025-04-20T15:32:36.713Z,2025-04-20T15:32:38Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5667717427,213,4.59,5667717419,56,Back,5667717425,212,14.9,5667717421,140,33.6,5667717423,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992587,209,1,1,29,1,aljua8crr0vkwit0j3m59jw9j,1,33.3,54.6,2025-04-20T15:32:38.425Z,2025-04-20T15:32:42Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5667717711,213,5.58,5667717705,140,52.0,5667717709,212,25.8,5667717703,56,Center,5667717707,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992645,210,1,1,29,5,aljua8crr0vkwit0j3m59jw9j,1,52.0,30.0,2025-04-20T15:32:42.490Z,2025-04-20T15:32:47Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5667717967,141,5.0,5667717971,213,5.41,5667717963,56,Right,5667717969,212,22.2,5667717965,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992683,211,1,1,29,10,aljua8crr0vkwit0j3m59jw9j,1,67.1,4.9,2025-04-20T15:32:47.002Z,2025-04-20T15:32:49Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5667718159,141,21.9,5667718161,212,15.6,5667718155,56,Center,5667718157,140,57.1,5667718163,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992755,212,1,1,29,13,aljua8crr0vkwit0j3m59jw9j,1,58.4,22.2,2025-04-20T15:32:49.641Z,2025-04-20T15:32:53Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667718505,140,46.6,5667718511,213,2.08,5667718509,212,25.5,5667718503,56,Back,5667718507,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992775,213,1,1,29,17,aljua8crr0vkwit0j3m59jw9j,1,46.6,54.9,2025-04-20T15:32:53.722Z,2025-04-20T15:32:56Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5667718647,56,Center,5667718649,140,55.8,5667718655,213,0.23,5667718651,141,58.2,5667718653,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992831,214,1,1,29,19,aljua8crr0vkwit0j3m59jw9j,1,55.8,58.2,2025-04-20T15:32:56.282Z,2025-04-20T15:33:01Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5667718961,212,23.7,5667718955,56,Center,5667718959,141,23.4,5667718963,213,4.78,5667718957,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992859,215,1,1,29,25,aljua8crr0vkwit0j3m59jw9j,1,58.5,23.9,2025-04-20T15:33:01.498Z,2025-04-20T15:33:03Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667719113,213,2.13,5667719107,140,53.2,5667719105,56,Center,5667719111,212,10.5,5667719109,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992895,216,1,1,29,26,aljua8crr0vkwit0j3m59jw9j,1,53.2,36.7,2025-04-20T15:33:03.354Z,2025-04-20T15:33:07Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5667719339,212,19.0,5667719335,140,53.1,5667719337,141,64.6,5667719341,213,1.58,5667719333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992929,217,1,1,29,31,aljua8crr0vkwit0j3m59jw9j,1,57.7,70.9,2025-04-20T15:33:07.545Z,2025-04-20T15:33:10Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5667719537,1,,5667719527,56,Left,5667719533,212,35.7,5667719529,140,91.0,5667719531,141,81.8,5667719525,155,,5667719535,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992951,218,1,1,29,34,aljua8crr0vkwit0j3m59jw9j,0,95.1,72.6,2025-04-20T15:33:10.746Z,2025-04-20T15:33:12Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5667719645,155,,5667719655,213,4.81,5667719651,141,42.8,5667719653,212,20.4,5667719647,56,Center,5667719649,140,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992969,252,12,1,29,36,36g6ifzjliec1jqnbtf7yesme,1,3.6,59.5,2025-04-20T15:33:13.493Z,2025-04-20T19:48:09Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5667719775,140,0.0,5667719813,167,,5667719779,212,5.6,5667719773,56,Back,5667719777,141,58.5,5667719781,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992963,219,6,1,29,37,aljua8crr0vkwit0j3m59jw9j,1,99.0,46.3,2025-04-20T15:33:13.497Z,2025-04-20T16:06:17Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5667719847,56,Center,5667719849,75,,5667719891,233,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803992973,253,6,1,29,37,36g6ifzjliec1jqnbtf7yesme,0,1.0,53.7,2025-04-20T15:33:13.497Z,2025-04-20T19:48:19Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5667719875,56,Back,5667719907,233,219,5667719877,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803993197,254,43,1,29,55,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-20T15:33:31.551Z,2025-04-20T15:33:33Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5667720959,213,0.00,5667720949,167,0,5667720955,141,51.5,5667721023,144,12,5667720951,56,Back,5667720957,212,0,5667720963,15,0,5667720953,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803993475,220,1,1,30,18,aljua8crr0vkwit0j3m59jw9j,1,99.8,0.7,2025-04-20T15:33:55.001Z,2025-04-20T20:27:25Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,1.0,,5667722401,1,,5667722391,56,Center,5667722383,2,,5667722397,212,39.4,5667722393,140,99.1,5668577353,20,,5667722387,155,,5667731055,225,,5667722399,213,1.59,5667722385,6,5667722395,141,,58.7,5667723251,154,,5668577747,387,,5667723249,210,,,,,,,15,,,,,,,,,,,,,,,
2803993497,222,43,1,30,19,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-20T15:33:56.126Z,2025-04-20T19:48:37Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5667722525,286,0,5668578459,144,44,5667722523,56,Center,5667722529,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803993461,255,43,1,30,19,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-20T15:33:56.127Z,2025-04-20T19:48:39Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5668578543,144,44,5667722341,56,Back,5667722343,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803993481,221,15,1,30,20,aljua8crr0vkwit0j3m59jw9j,1,99.1,58.7,2025-04-20T15:33:57.370Z,2025-04-20T15:40:17Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5667722919,82,,5667723279,231,52.7,5667722887,25,,5667722423,61,,5667723273,146,99.9,5667723261,154,,5667723277,230,99.8,5667723275,147,57.2,5667723297,233,256,5667722891,15,5667722425,56,,Center,5667723259,29,,5667723269,103,13.9,5667722911,328,5667723271,100,,5667723263,55,220,,5667723257,76,5667723267,102,53.9,,,,,,,,,,
2803993479,256,10,1,30,20,36g6ifzjliec1jqnbtf7yesme,1,0.1,42.8,2025-04-20T15:33:57.470Z,2025-04-20T15:34:12Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5667723313,233,221,5667722413,94,,5667722415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803993501,223,6,1,30,23,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-20T15:33:59.685Z,2025-04-20T16:06:18Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5667825055,233,257,5667722553,56,Center,5667722555,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803993651,257,6,1,30,23,36g6ifzjliec1jqnbtf7yesme,0,0.0,0.0,2025-04-20T15:33:59.685Z,2025-04-20T19:49:50Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5667723451,73,,5667723447,56,Back,5667825059,233,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803993813,224,1,1,30,51,aljua8crr0vkwit0j3m59jw9j,0,99.6,99.1,2025-04-20T15:34:28.153Z,2025-04-20T19:49:52Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5667724433,140,99.2,5667724423,155,,5667724419,2,,5668581781,20,,5667724437,212,28.4,5667726469,223,,5667724421,6,,5667724435,141,57.3,5667724439,213,4.70,5667724429,56,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803993819,258,44,1,30,53,36g6ifzjliec1jqnbtf7yesme,1,4.5,38.1,2025-04-20T15:34:29.853Z,2025-04-20T20:50:43Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5667724445,285,,5667724443,56,Back,5667724557,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803993823,225,44,1,30,53,aljua8crr0vkwit0j3m59jw9j,0,95.5,61.9,2025-04-20T15:34:29.854Z,2025-04-20T20:50:43Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5667724573,233,258,5667724451,56,Center,5667724453,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803993829,259,12,1,30,53,36g6ifzjliec1jqnbtf7yesme,1,7.1,38.6,2025-04-20T15:34:30.276Z,2025-04-20T15:34:31Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5667724497,140,11.1,5667724503,213,0.60,5667724499,141,42.8,5667724501,212,5.1,5667724537,15,,5667724495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803993847,260,61,1,30,55,36g6ifzjliec1jqnbtf7yesme,0,11.1,44.3,2025-04-20T15:34:32.103Z,2025-04-20T15:34:32Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5667724601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803993879,226,13,1,30,56,aljua8crr0vkwit0j3m59jw9j,1,85.8,55.8,2025-04-20T15:34:33.394Z,2025-04-20T19:50:27Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5667725653,103,26.4,5667725657,458,,5667725143,25,,5667724809,56,Center,5667725661,231,49.6,5667725651,102,31.4,5668583097,391,,5667725649,75,,5668583095,121,,5667724807,17,5667725655,328,,,5667725145,20,,5667725659,230,99.7,,,,,,,,,,,,,,,,,,,,,,,,
