id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/16/value
2818185353,248,1,1,24,23,ahnt9ejgwj58ul8auzdvi3czf,1,64.8,76.5,2025-05-24T13:24:26.305Z,2025-05-24T18:47:15Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5746168269,213,4.04,5746168255,140,59.8,5746168265,212,8.4,5746168249,56,Center,5746168261,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185407,249,1,1,24,26,ahnt9ejgwj58ul8auzdvi3czf,0,59.0,55.2,2025-05-24T13:24:28.593Z,2025-05-24T13:24:32Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5746168587,212,49.2,5746168581,56,Right,5746168579,155,,5746168591,1,,5746168589,213,5.38,5746168585,141,0.0,5746168583,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185587,249,5,1,24,29,cftj6g399tknheudaxsdpfdgb,1,12.8,101.8,2025-05-24T13:24:31.921Z,2025-05-24T13:35:02Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5746169591,347,,5746169589,56,Back,5746169625,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185409,250,5,1,24,29,ahnt9ejgwj58ul8auzdvi3czf,0,87.2,-1.8,2025-05-24T13:24:31.921Z,2025-05-24T13:35:02Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5746168605,56,Right,5746168607,347,,5746169643,233,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185607,250,1,1,24,50,cftj6g399tknheudaxsdpfdgb,1,12.1,100.0,2025-05-24T13:24:53.052Z,2025-05-24T18:47:36Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746169705,213,4.76,5746169697,56,Back,5746169701,141,87.5,5746169695,107,,5746169703,212,9.3,5746169699,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185621,251,1,1,24,51,cftj6g399tknheudaxsdpfdgb,1,13.8,84.6,2025-05-24T13:24:54.212Z,2025-05-24T18:47:40Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5746169801,141,97.1,5746169803,212,9.4,5746169797,56,Back,5746169805,213,2.01,5746169799,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185683,252,1,1,24,52,cftj6g399tknheudaxsdpfdgb,1,11.8,96.3,2025-05-24T13:24:55.292Z,2025-05-24T18:47:47Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746170147,140,38.0,5746170163,1,,5746170155,212,36.6,5746170159,213,5.56,5746170151,141,60.9,5746170145,56,Back,5746170143,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185699,253,1,1,24,58,cftj6g399tknheudaxsdpfdgb,1,65.7,76.6,2025-05-24T13:25:01.260Z,2025-05-24T13:25:04Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5746170253,141,94.2,5746170255,212,16.5,5746170251,140,76.5,5746170249,56,Left,5746170257,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185705,254,1,1,25,2,cftj6g399tknheudaxsdpfdgb,1,76.4,92.3,2025-05-24T13:25:04.700Z,2025-05-24T13:25:07Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5746170295,141,82.6,5746170299,213,5.98,5746170293,140,96.6,5746170297,212,22.2,5746170291,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185719,255,61,1,25,4,cftj6g399tknheudaxsdpfdgb,0,98.8,79.7,2025-05-24T13:25:06.980Z,2025-05-24T13:25:07Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5746170369,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185731,251,5,1,25,5,ahnt9ejgwj58ul8auzdvi3czf,1,-0.8,23.8,2025-05-24T13:25:07.660Z,2025-05-24T13:35:02Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5746170433,56,Back,5746170435,346,,5746170441,233,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185721,256,5,1,25,5,cftj6g399tknheudaxsdpfdgb,0,100.8,76.2,2025-05-24T13:25:07.660Z,2025-05-24T13:25:11Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5746170381,346,,5746170467,233,251,5746170379,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185833,252,1,1,25,14,ahnt9ejgwj58ul8auzdvi3czf,1,4.8,47.0,2025-05-24T13:25:16.675Z,2025-05-24T18:48:15Z,d8nahz092xxj6muqc24hocp3o,A. Andrésen,,,5746171005,141,58.1,5746171009,213,0.27,5746171003,140,30.6,5746171013,237,,5746171007,212,28.1,5746170999,124,,5746171001,56,Back,5746171925,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185847,253,1,1,25,16,ahnt9ejgwj58ul8auzdvi3czf,1,30.6,58.1,2025-05-24T13:25:19.114Z,2025-05-24T18:48:22Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5746171075,140,48.2,5746171079,212,19.1,5746171077,141,51.2,5746171073,56,Back,5746171081,213,6.03,5746171113,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185873,254,1,1,25,19,ahnt9ejgwj58ul8auzdvi3czf,1,45.3,58.7,2025-05-24T13:25:21.607Z,2025-05-24T18:48:31Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,,,5746171191,141,45.8,5746171187,56,Back,5746171189,140,38.6,5746171193,212,11.2,5746171195,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185879,255,1,1,25,24,ahnt9ejgwj58ul8auzdvi3czf,1,43.3,38.2,2025-05-24T13:25:26.972Z,2025-05-24T13:25:27Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5746171217,140,51.6,5746171223,213,0.55,5746171215,56,Center,5746171219,141,46.1,5746171221,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185889,256,1,1,25,25,ahnt9ejgwj58ul8auzdvi3czf,1,51.6,46.1,2025-05-24T13:25:27.851Z,2025-05-24T13:25:29Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5746171267,141,37.3,5746171263,56,Back,5746171273,213,3.68,5746171265,140,42.1,5746171269,212,11.6,5746171289,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185919,257,1,1,25,26,ahnt9ejgwj58ul8auzdvi3czf,1,40.1,33.4,2025-05-24T13:25:29.451Z,2025-05-24T13:25:31Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5746171431,213,4.92,5746171423,56,Back,5746171425,140,43.0,5746171429,212,14.5,5746171427,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185949,258,1,1,25,28,ahnt9ejgwj58ul8auzdvi3czf,1,43.2,9.2,2025-05-24T13:25:31.315Z,2025-05-24T13:25:34Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746171583,140,60.1,5746171579,56,Right,5746171587,212,18.3,5746171585,141,2.8,5746171589,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185957,259,1,1,25,30,ahnt9ejgwj58ul8auzdvi3czf,1,60.1,2.8,2025-05-24T13:25:32.939Z,2025-05-24T18:48:50Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5746171613,141,3.2,5746171607,168,,5746171615,212,15.0,5746171609,56,Right,5746171611,140,74.4,5746171617,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185977,260,4,1,25,33,ahnt9ejgwj58ul8auzdvi3czf,1,67.9,4.6,2025-05-24T13:25:36.508Z,2025-05-24T13:56:23Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5746171747,13,,5746171755,286,,5746171749,56,Right,5746171751,152,,5746271661,294,,5746171803,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185973,258,4,1,25,33,cftj6g399tknheudaxsdpfdgb,0,32.1,95.4,2025-05-24T13:25:36.509Z,2025-05-24T13:30:05Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5746171799,152,,5746171795,294,,5746171797,56,Back,5746171793,13,,5746171801,285,,5746171835,233,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186169,261,1,1,25,49,ahnt9ejgwj58ul8auzdvi3czf,1,74.7,1.9,2025-05-24T13:25:52.003Z,2025-05-24T18:49:08Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5746172855,212,19.8,5746172853,141,28.9,5746172847,152,,5746172857,213,1.96,5746172849,56,Center,5746172845,5,,5746172861,189,,5746172851,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186199,263,1,1,25,53,ahnt9ejgwj58ul8auzdvi3czf,1,67.5,28.9,2025-05-24T13:25:56.276Z,2025-05-24T18:49:20Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5746173041,140,69.8,5746173037,196,,5746173047,213,1.52,5746173039,56,Left,5746173043,141,95.7,5746173049,1,,5746173045,212,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186171,262,43,1,25,55,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-24T13:25:58.457Z,2025-05-24T13:26:04Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5746173195,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186233,264,1,1,25,58,ahnt9ejgwj58ul8auzdvi3czf,1,72.8,87.7,2025-05-24T13:26:00.883Z,2025-05-24T18:49:27Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5746173207,140,58.5,5746173211,212,19.6,5746173209,141,69.1,5746173205,56,Center,5746173213,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186263,265,1,1,26,2,ahnt9ejgwj58ul8auzdvi3czf,1,58.5,69.1,2025-05-24T13:26:05.148Z,2025-05-24T13:26:07Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5746173367,56,Left,5746173371,141,96.5,5746173369,140,64.7,5746173375,213,1.23,5746173373,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186291,266,1,1,26,4,ahnt9ejgwj58ul8auzdvi3czf,1,64.6,93.8,2025-05-24T13:26:07.508Z,2025-05-24T13:26:10Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5746173541,212,18.5,5746173535,56,Center,5746173539,141,69.3,5746173537,140,56.9,5746173543,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186319,267,1,1,26,7,ahnt9ejgwj58ul8auzdvi3czf,1,60.0,66.4,2025-05-24T13:26:10.285Z,2025-05-24T13:26:13Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5746173687,140,56.5,5746173691,212,28.6,5746173693,213,4.58,5746173689,141,24.7,5746173685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186331,268,1,1,26,10,ahnt9ejgwj58ul8auzdvi3czf,1,57.0,23.1,2025-05-24T13:26:13.180Z,2025-05-24T13:26:15Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746173777,140,70.5,5746173781,212,19.5,5746173779,141,3.5,5746173775,56,Right,5746173783,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186355,269,1,1,26,13,ahnt9ejgwj58ul8auzdvi3czf,1,70.7,2.9,2025-05-24T13:26:15.564Z,2025-05-24T18:49:41Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5746173927,141,17.8,5746173929,212,10.8,5746173925,140,67.1,5746173923,56,Right,5746173931,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186359,270,1,1,26,14,ahnt9ejgwj58ul8auzdvi3czf,1,67.2,17.4,2025-05-24T13:26:17.068Z,2025-05-24T18:49:48Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5746173961,140,64.7,5746173967,213,4.43,5746173963,141,3.9,5746173959,56,Right,5746173965,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186365,271,1,1,26,16,ahnt9ejgwj58ul8auzdvi3czf,1,67.4,3.5,2025-05-24T13:26:18.684Z,2025-05-24T18:49:54Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5746173989,140,44.6,5746173993,212,25.3,5746173987,56,Back,5746173991,141,15.5,5746173995,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186373,272,1,1,26,17,ahnt9ejgwj58ul8auzdvi3czf,1,47.3,18.2,2025-05-24T13:26:20.516Z,2025-05-24T18:50:02Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746174037,56,Center,5746174053,213,1.01,5746174039,140,54.4,5746174049,212,14.0,5746174045,141,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186391,273,1,1,26,19,ahnt9ejgwj58ul8auzdvi3czf,1,55.6,37.0,2025-05-24T13:26:22.141Z,2025-05-24T13:26:24Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5746174159,56,Center,5746174165,212,11.3,5746174163,141,44.8,5746174167,213,0.49,5746174161,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186417,274,1,1,26,21,ahnt9ejgwj58ul8auzdvi3czf,1,65.1,44.8,2025-05-24T13:26:24.268Z,2025-05-24T13:26:26Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5746174299,212,6.8,5746174295,140,58.9,5746174301,213,3.44,5746174297,141,41.9,5746174293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186447,275,1,1,26,23,ahnt9ejgwj58ul8auzdvi3czf,1,63.6,50.1,2025-05-24T13:26:26.325Z,2025-05-24T13:26:29Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5746174461,140,60.5,5746174467,213,1.75,5746174463,141,76.1,5746174465,212,18.0,5746174459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186501,276,1,1,26,26,ahnt9ejgwj58ul8auzdvi3czf,1,60.3,77.0,2025-05-24T13:26:29.420Z,2025-05-24T13:26:35Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5746174813,140,64.1,5746174821,213,5.11,5746174815,141,63.1,5746174811,56,Center,5746174817,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186517,277,1,1,26,32,ahnt9ejgwj58ul8auzdvi3czf,1,54.3,74.7,2025-05-24T13:26:35.093Z,2025-05-24T13:26:37Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5746174907,140,61.8,5746174911,212,17.4,5746174913,213,1.10,5746174905,56,Left,5746174909,141,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186537,278,2,1,26,34,ahnt9ejgwj58ul8auzdvi3czf,1,59.4,97.5,2025-05-24T13:26:36.925Z,2025-05-24T18:50:25Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5746175031,56,Center,5746175033,140,75.8,5746181413,8,,5746181415,7,349g9rdismqpb1aarjp011bd,5746175035,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186741,259,55,1,26,34,cftj6g399tknheudaxsdpfdgb,1,25.6,22.3,2025-05-24T13:26:36.926Z,2025-05-24T18:50:39Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5747559831,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186767,279,43,1,26,38,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-24T13:26:40.637Z,2025-05-24T13:28:40Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5746176247,212,17.0,5746176241,56,Center,5746176245,141,48.5,5746176249,213,4.64,5746181225,144,1,5746176243,140,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186773,260,1,1,26,50,cftj6g399tknheudaxsdpfdgb,1,22.6,29.3,2025-05-24T13:26:53.144Z,2025-05-24T13:28:28Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5746176285,140,45.6,5746176289,212,28.8,5746176291,213,5.71,5746176283,56,Back,5746176277,5,,5746176287,141,6.2,5746178193,189,,5746176281,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187227,262,1,1,26,56,cftj6g399tknheudaxsdpfdgb,1,45.0,8.8,2025-05-24T13:26:59.513Z,2025-05-24T18:51:21Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5746178863,56,Right,5746178865,140,52.7,5746178869,212,8.3,5746178871,213,6.04,5746178867,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186779,261,1,1,26,58,cftj6g399tknheudaxsdpfdgb,0,59.8,10.4,2025-05-24T13:27:01.071Z,2025-05-24T18:51:16Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5746176331,141,18.3,5746176333,212,8.7,5746176329,140,66.3,5746176327,56,Right,5746176335,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186769,280,1,1,27,0,ahnt9ejgwj58ul8auzdvi3czf,1,43.4,82.4,2025-05-24T13:27:03.477Z,2025-05-24T18:51:33Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5747562005,213,1.45,5746176261,56,Back,5747561999,140,44.4,5747562003,212,8.5,5747562001,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186817,282,1,1,27,2,ahnt9ejgwj58ul8auzdvi3czf,1,36.0,94.7,2025-05-24T13:27:04.909Z,2025-05-24T18:51:37Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5746176559,213,4.97,5746176555,141,68.4,5746176553,140,40.4,5746176557,212,18.5,5746176551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186869,283,1,1,27,8,ahnt9ejgwj58ul8auzdvi3czf,1,63.4,74.1,2025-05-24T13:27:11.029Z,2025-05-24T13:27:13Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5746176843,213,1.47,5746176837,140,64.6,5746176839,141,92.4,5746176835,56,Left,5746176841,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186879,284,1,1,27,10,ahnt9ejgwj58ul8auzdvi3czf,1,63.3,85.6,2025-05-24T13:27:13.174Z,2025-05-24T13:27:15Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5746176891,56,Center,5746176893,140,65.0,5746176897,212,17.7,5746176895,141,59.7,5746176899,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186903,285,1,1,27,12,ahnt9ejgwj58ul8auzdvi3czf,1,65.0,59.7,2025-05-24T13:27:15.405Z,2025-05-24T13:27:19Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5746177055,213,4.57,5746177047,56,Center,5746177053,212,15.5,5746177051,141,37.1,5746177049,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186925,286,1,1,27,16,ahnt9ejgwj58ul8auzdvi3czf,1,63.5,37.4,2025-05-24T13:27:18.878Z,2025-05-24T13:27:21Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746177159,140,59.2,5746177165,212,23.8,5746177161,141,71.7,5746177167,213,1.76,5746177157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186939,287,1,1,27,18,ahnt9ejgwj58ul8auzdvi3czf,1,59.2,71.7,2025-05-24T13:27:21.117Z,2025-05-24T13:27:23Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5746177263,212,9.0,5746177259,141,61.5,5746177255,140,64.6,5746177251,56,Center,5746177267,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186981,288,1,1,27,21,ahnt9ejgwj58ul8auzdvi3czf,1,69.8,68.9,2025-05-24T13:27:23.566Z,2025-05-24T18:52:11Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5746177547,213,1.62,5746177541,140,69.4,5746177545,212,8.8,5746177543,141,81.8,5746177539,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187029,289,1,1,27,26,ahnt9ejgwj58ul8auzdvi3czf,1,65.5,64.2,2025-05-24T13:27:28.846Z,2025-05-24T18:52:21Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,,,5746177823,212,28.1,5746177825,213,4.91,5746177817,56,Center,5746177821,141,23.7,5746177819,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187053,290,1,1,27,30,ahnt9ejgwj58ul8auzdvi3czf,1,76.3,14.6,2025-05-24T13:27:33.358Z,2025-05-24T13:27:36Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746177907,213,1.90,5746177897,140,73.3,5746177899,141,28.2,5746177893,56,Center,5746177903,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187069,291,1,1,27,32,ahnt9ejgwj58ul8auzdvi3czf,1,73.3,28.2,2025-05-24T13:27:34.958Z,2025-05-24T18:52:30Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5746177979,56,Right,5746177985,212,9.2,5746177983,141,14.7,5746177987,213,4.74,5746177981,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187077,292,1,1,27,34,ahnt9ejgwj58ul8auzdvi3czf,1,73.5,14.7,2025-05-24T13:27:36.582Z,2025-05-24T13:27:37Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746178041,212,6.9,5746178035,140,77.6,5746178039,141,6.8,5746178033,56,Right,5746178045,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187097,293,1,1,27,35,ahnt9ejgwj58ul8auzdvi3czf,1,77.7,6.8,2025-05-24T13:27:38.310Z,2025-05-24T18:52:36Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5746178131,56,Right,5746178133,140,65.4,5746178137,212,13.3,5746178139,213,2.89,5746178135,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187117,294,1,1,27,36,ahnt9ejgwj58ul8auzdvi3czf,1,65.4,11.7,2025-05-24T13:27:38.614Z,2025-05-24T13:27:41Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746178243,213,1.34,5746178237,140,68.5,5746178235,56,Center,5746178239,141,31.8,5746178241,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187171,295,1,1,27,38,ahnt9ejgwj58ul8auzdvi3czf,1,68.5,31.8,2025-05-24T13:27:41.454Z,2025-05-24T13:27:47Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5746178533,141,60.2,5746178529,56,Center,5746178535,212,21.5,5746178531,140,59.4,5746178537,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187195,296,1,1,27,44,ahnt9ejgwj58ul8auzdvi3czf,1,60.4,62.9,2025-05-24T13:27:47.174Z,2025-05-24T13:27:50Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5746178709,213,1.21,5746178705,141,96.5,5746178703,140,68.6,5746178707,212,24.4,5746178701,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818187237,297,1,1,27,47,ahnt9ejgwj58ul8auzdvi3czf,1,68.6,96.5,2025-05-24T13:27:50.167Z,2025-05-24T13:27:53Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5746178927,213,4.24,5746178919,56,Center,5746178921,140,56.8,5746178925,212,27.3,5746178923,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
