id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2731679085,180,1,1,17,19,cftj6g399tknheudaxsdpfdgb,0,69.0,39.6,2024-10-06T14:17:56.299Z,2024-10-06T14:17:57Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5273080127,212,13.5,5273080123,141,51.8,5273080129,213,0.66,5273080117,56,Center,5273080121,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679161,137,1,1,17,21,5rz9enoyknpg8ji78za5b82p0,1,16.2,51.3,2024-10-06T14:17:58.539Z,2024-10-06T17:55:46Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5273080575,141,55.0,5273080577,212,7.5,5273080571,140,22.9,5273080579,213,0.34,5273080567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731941535,799,1,1,17,22,5rz9enoyknpg8ji78za5b82p0,1,22.1,55.3,2024-10-06T14:17:59.884Z,2024-10-06T17:55:56Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5274514323,141,31.7,5274514319,56,Back,5274514321,140,18.7,5274514327,213,4.49,5274514325,212,16.4,5274514317,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679217,138,1,1,17,24,5rz9enoyknpg8ji78za5b82p0,0,18.8,35.6,2024-10-06T14:18:01.562Z,2024-10-06T14:18:02Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5273080887,212,30.6,5273080885,141,27.1,5273080879,157,,5273080891,1,,5273080883,140,47.4,5273080889,213,6.09,5273080881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679255,181,1,1,17,26,cftj6g399tknheudaxsdpfdgb,0,47.1,71.3,2024-10-06T14:18:03.883Z,2024-10-06T14:18:04Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5273081127,1,,5273081123,213,5.77,5273081119,141,61.4,5273081113,157,,5273081121,212,13.7,5273081115,56,Center,5273081117,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679329,139,3,1,17,27,5rz9enoyknpg8ji78za5b82p0,0,35.2,34.6,2024-10-06T14:18:05.035Z,2024-10-06T17:56:14Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5273081543,233,182,5273081469,56,Back,5273081547,286,,5274516531,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679291,182,7,1,17,27,cftj6g399tknheudaxsdpfdgb,0,64.8,65.4,2024-10-06T14:18:05.036Z,2024-10-06T17:56:19Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5273081273,285,,5274516989,385,,5273081269,56,Center,5273081487,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679373,140,1,1,17,30,5rz9enoyknpg8ji78za5b82p0,1,28.6,44.6,2024-10-06T14:18:08.122Z,2024-10-06T14:18:09Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5273081787,140,51.7,5273081785,56,Center,5273081791,212,24.6,5273081789,141,50.3,5273081793,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679381,141,43,1,17,32,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-06T14:18:09.580Z,2024-10-06T17:56:26Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5274517817,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679395,142,1,1,17,32,5rz9enoyknpg8ji78za5b82p0,1,52.1,50.0,2024-10-06T14:18:09.875Z,2024-10-06T14:18:10Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5273081905,212,13.2,5273081899,56,Back,5273081901,140,43.5,5273081909,213,2.32,5273081903,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679417,143,1,1,17,33,5rz9enoyknpg8ji78za5b82p0,1,45.0,57.5,2024-10-06T14:18:10.627Z,2024-10-06T17:56:40Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5273082031,56,Left,5273082047,213,1.16,5273082043,212,21.9,5273082033,140,53.4,5273082037,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679439,144,1,1,17,34,5rz9enoyknpg8ji78za5b82p0,1,53.4,86.1,2024-10-06T14:18:12.106Z,2024-10-06T14:18:13Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5273082119,140,37.6,5273082123,212,17.2,5273082121,141,79.7,5273082125,213,3.40,5273082117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679495,145,1,1,17,35,5rz9enoyknpg8ji78za5b82p0,1,37.5,79.2,2024-10-06T14:18:12.938Z,2024-10-06T14:18:16Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5273082481,213,4.17,5273082475,140,30.9,5273082477,141,62.3,5273082479,212,13.4,5273082473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679563,146,1,1,17,40,5rz9enoyknpg8ji78za5b82p0,1,30.3,47.7,2024-10-06T14:18:18.067Z,2024-10-06T17:56:54Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5273082803,56,Back,5273082811,141,32.7,5273082805,140,23.5,5273082815,212,12.5,5273082817,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679621,147,1,1,17,42,5rz9enoyknpg8ji78za5b82p0,1,17.0,35.3,2024-10-06T14:18:19.306Z,2024-10-06T14:18:21Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5273083107,140,6.7,5273083111,212,19.2,5273083105,56,Back,5273083109,141,58.7,5273083113,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679693,148,1,1,17,44,5rz9enoyknpg8ji78za5b82p0,1,7.4,60.9,2024-10-06T14:18:21.587Z,2024-10-06T17:57:15Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5273083485,140,16.5,5273083483,56,Back,5273083491,212,21.5,5273083493,213,1.11,5273083489,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731943007,801,61,1,17,44,5rz9enoyknpg8ji78za5b82p0,0,20.9,90.5,2024-10-06T14:18:21.800Z,2024-10-06T17:57:21Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5274522463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731679731,149,5,1,17,47,5rz9enoyknpg8ji78za5b82p0,0,19.6,101.4,2024-10-06T14:18:25.115Z,2024-10-06T15:29:23Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5273083675,56,Back,5273083677,347,,5273086443,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731680237,183,5,1,17,47,cftj6g399tknheudaxsdpfdgb,1,80.4,-1.4,2024-10-06T14:18:25.115Z,2024-10-06T14:18:46Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5273086325,56,Right,5273086367,233,149,5273086329,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731681047,184,1,1,18,33,cftj6g399tknheudaxsdpfdgb,1,86.5,0.0,2024-10-06T14:19:10.459Z,2024-10-06T14:19:17Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5273090673,213,1.46,5273090661,140,88.0,5273090655,56,Right,5273090669,212,14.9,5273090665,141,19.8,5273090651,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731943691,802,83,1,18,35,5rz9enoyknpg8ji78za5b82p0,1,7.8,66.9,2024-10-06T14:19:12.708Z,2024-10-06T19:19:17Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5274526523,399,akxcr1xe62dyl5jmh3ataq13o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731946057,832,50,1,18,36,cftj6g399tknheudaxsdpfdgb,1,91.5,32.6,2024-10-06T14:19:13.558Z,2024-10-06T22:25:38Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5274539483,56,Center,5274539485,286,,5275027863,233,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731944007,803,7,1,18,36,5rz9enoyknpg8ji78za5b82p0,0,8.5,67.4,2024-10-06T14:19:13.559Z,2024-10-06T22:25:42Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5274536929,285,,5275027839,233,832,5274536927,56,Back,5274537825,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731681093,185,61,1,18,38,cftj6g399tknheudaxsdpfdgb,1,89.0,21.5,2024-10-06T14:19:15.387Z,2024-10-06T18:00:50Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,1.0,,5273090881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731681103,186,15,1,18,39,cftj6g399tknheudaxsdpfdgb,1,90.5,29.1,2024-10-06T14:19:16.668Z,2024-10-06T17:58:55Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5273097411,146,93.3,5273097403,102,45.5,5274531103,63,,5273096639,72,,5273097413,147,33.9,5273097399,55,185,5273097397,29,,5273096637,160,,5273097405,103,19,5273090939,56,Center,5273097469,233,150,5273097415,230,98.6,5273097417,231,5273096645,82,5274531105,80,,,,48.9,,,,,,,,,
2731681119,150,10,1,18,39,5rz9enoyknpg8ji78za5b82p0,1,4.5,57.0,2024-10-06T14:19:16.768Z,2024-10-06T17:58:46Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5273097507,233,186,5273091037,56,Back,5273091035,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731682157,187,1,1,18,43,cftj6g399tknheudaxsdpfdgb,0,76.3,25.0,2024-10-06T14:19:20.355Z,2024-10-06T17:59:05Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5273096601,140,83.3,5274531715,2,,5273096599,56,Center,5274531937,20,,5274531935,387,,5273096603,141,41.8,5273096597,155,,5274531933,225,,5273096607,213,1.00,5273096605,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,
2731739137,412,44,1,18,44,5rz9enoyknpg8ji78za5b82p0,1,14.2,38.6,2024-10-06T14:19:21.228Z,2024-10-06T15:01:46Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5273407257,233,188,5273407237,56,Back,5273407239,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731682635,188,44,1,18,44,cftj6g399tknheudaxsdpfdgb,0,85.8,61.4,2024-10-06T14:19:21.229Z,2024-10-06T15:01:47Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5273407289,233,412,5273099281,286,,5273099279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731681381,151,12,1,18,44,5rz9enoyknpg8ji78za5b82p0,1,14.3,50.7,2024-10-06T14:19:21.725Z,2024-10-06T19:19:49Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5273092401,140,12.9,5273092399,56,Back,5273092403,141,46.3,5273092411,213,4.26,5273092407,212,3.3,5273092455,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731682847,189,61,1,18,45,cftj6g399tknheudaxsdpfdgb,1,88.5,59.3,2024-10-06T14:19:23.163Z,2024-10-06T15:01:43Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5273100407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731682629,152,27,1,18,46,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-06T14:19:24Z,2024-10-06T17:59:40Z,,,,,5273841599,233,190,5273099245,53,6my7s0ezr6jldotm1w6nk7b9x,5273099241,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731682957,190,27,1,18,46,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-06T14:19:24Z,2024-10-06T17:59:43Z,,,,,5273841581,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731682871,153,28,1,19,55,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-06T14:20:32.352Z,2024-10-06T16:13:22Z,,,,,5273100525,55,152,5273841687,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731682987,191,28,1,19,55,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-06T14:20:32.352Z,2024-10-06T16:13:22Z,,,,,5273101189,55,190,5273841649,233,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683043,155,52,1,20,3,5rz9enoyknpg8ji78za5b82p0,1,12.8,31.6,2024-10-06T14:20:41.095Z,2024-10-06T18:01:50Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5274545773,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683269,156,1,1,20,8,5rz9enoyknpg8ji78za5b82p0,0,15.1,41.6,2024-10-06T14:20:46.183Z,2024-10-06T14:20:50Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5273102603,56,Center,5273102611,213,6.13,5273102601,199,,5273102613,1,,5273102609,212,59.4,5273102607,141,28.0,5273102605,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683319,193,1,1,20,13,cftj6g399tknheudaxsdpfdgb,1,29.4,70.3,2024-10-06T14:20:50.973Z,2024-10-06T14:20:52Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5273102969,141,75.6,5273102973,213,0.35,5273102967,140,38.7,5273102965,56,Back,5273102971,212,10.4,5273102963,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683381,194,1,1,20,15,cftj6g399tknheudaxsdpfdgb,0,38.7,75.6,2024-10-06T14:20:52.429Z,2024-10-06T18:02:10Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5273103353,3,,5274547693,168,,5273103365,212,4.2,5273103367,213,6.04,5273103361,140,42.6,5273103357,56,Back,5273103363,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683373,157,61,1,20,17,5rz9enoyknpg8ji78za5b82p0,1,60.9,25.3,2024-10-06T14:20:54.527Z,2024-10-06T18:02:28Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5273103301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683439,158,1,1,20,19,5rz9enoyknpg8ji78za5b82p0,1,55.0,24.8,2024-10-06T14:20:56.527Z,2024-10-06T18:02:33Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5273103681,212,14.1,5273103679,141,8.0,5273103677,140,62.8,5273103683,213,5.33,5273103675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683525,159,1,1,20,20,5rz9enoyknpg8ji78za5b82p0,1,59.3,18.6,2024-10-06T14:20:57.312Z,2024-10-06T18:03:13Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5273104193,56,Center,5273104201,213,0.52,5273104199,212,11.0,5273104195,140,68.4,5273104197,141,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731948813,833,83,1,20,20,cftj6g399tknheudaxsdpfdgb,1,21.1,73.8,2024-10-06T14:20:58.221Z,2024-10-06T18:03:25Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5274555057,399,3uytpqx0e0jr6zgbfl1znsm7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683579,160,3,1,20,22,5rz9enoyknpg8ji78za5b82p0,1,76.3,32.2,2024-10-06T14:21:00.030Z,2024-10-06T18:03:30Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5274555751,464,,5273104527,56,Center,5273104585,233,195,5273104529,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683511,195,45,1,20,22,cftj6g399tknheudaxsdpfdgb,0,23.7,67.8,2024-10-06T14:21:00.030Z,2024-10-06T15:05:07Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5273104103,285,,5273104099,56,Back,5273104645,233,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683583,161,50,1,20,24,5rz9enoyknpg8ji78za5b82p0,1,77.6,33.7,2024-10-06T14:21:02.140Z,2024-10-06T15:39:22Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5273104551,286,,5273104617,233,196,5273104549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683567,196,7,1,20,24,cftj6g399tknheudaxsdpfdgb,0,22.4,66.3,2024-10-06T14:21:02.141Z,2024-10-06T18:03:37Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5273104487,285,,5273104485,56,Back,5274556401,385,,5273104569,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683745,162,1,1,20,26,5rz9enoyknpg8ji78za5b82p0,1,77.9,31.3,2024-10-06T14:21:03.432Z,2024-10-06T18:03:58Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,1.0,,5273110049,210,15,5273105405,56,Center,5273105411,212,32.1,5273105407,140,72.1,5274557233,1,,5273105409,141,77.7,5273105413,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683755,163,15,1,20,29,5rz9enoyknpg8ji78za5b82p0,1,72.2,65.2,2024-10-06T14:21:07.208Z,2024-10-06T18:04:14Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5274560247,78,,5273110131,103,19,5273109589,20,,5273110139,230,98.4,5273109593,82,,5273110133,215,,5273110125,55,162,5273110141,231,50,5273105449,56,Center,5273110129,102,51.4,5273105447,18,,5273105445,22,,5273110259,233,5273110137,147,5273110123,29,,5273110135,146,197,60.8,81.0,,,,,,,
2731683819,197,10,1,20,30,cftj6g399tknheudaxsdpfdgb,1,22.2,41.7,2024-10-06T14:21:07.308Z,2024-10-06T18:04:20Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5273110275,233,163,5273105767,94,,5273105769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731949901,834,61,1,20,30,cftj6g399tknheudaxsdpfdgb,0,29.1,39.2,2024-10-06T14:21:07.752Z,2024-10-06T18:04:28Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5274561457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683885,164,1,1,20,36,5rz9enoyknpg8ji78za5b82p0,1,64.5,41.3,2024-10-06T14:21:13.536Z,2024-10-06T18:04:34Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5273106133,56,Center,5273106135,140,62.8,5273106141,213,1.66,5273106137,141,69.7,5273106139,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683947,165,1,1,20,37,5rz9enoyknpg8ji78za5b82p0,1,59.3,65.3,2024-10-06T14:21:15.033Z,2024-10-06T14:21:17Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5273106459,212,21.2,5273106461,213,1.09,5273106449,140,68.6,5273106455,141,92.9,5273106443,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731683973,166,1,1,20,39,5rz9enoyknpg8ji78za5b82p0,1,68.2,91.8,2024-10-06T14:21:16.488Z,2024-10-06T18:04:52Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5273106589,140,70.3,5273106597,213,4.93,5273106595,212,10.2,5273106593,141,77.1,5273106587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731684051,167,1,1,20,40,5rz9enoyknpg8ji78za5b82p0,1,70.3,77.1,2024-10-06T14:21:17.544Z,2024-10-06T18:04:53Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5273107061,140,81.7,5273107067,213,0.67,5273107065,212,15.3,5273107063,141,91.1,5273107059,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731684207,168,1,1,20,41,5rz9enoyknpg8ji78za5b82p0,1,85.5,90.6,2024-10-06T14:21:18.408Z,2024-10-06T18:05:08Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,1.0,,5273107863,56,Center,5273107871,213,4.73,5273107869,212,27.3,5274565049,224,,5273107867,141,50.5,5274563093,2,,5273107865,140,85.9,5274565051,72,,5273109109,210,13,5273109113,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2731684211,169,13,1,20,42,5rz9enoyknpg8ji78za5b82p0,1,87.2,58.1,2024-10-06T14:21:20.170Z,2024-10-06T18:05:23Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5273108537,72,,5273107881,17,,5273109177,231,51.6,5273109175,230,98.9,5274566733,83,,5273109159,55,168,5273109167,103,16.7,5273109165,102,59.2,5273107883,56,Center,5273109157,154,,5273109155,29,,5273107879,22,,5273109171,328,5274566737,391,5274566735,108,,,,,,,,,,,,,
2731684229,170,5,1,20,43,5rz9enoyknpg8ji78za5b82p0,0,101.4,60.1,2024-10-06T14:21:21.007Z,2024-10-06T18:05:01Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5273107977,346,,5273107975,56,Center,5273568443,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731684587,198,5,1,20,43,cftj6g399tknheudaxsdpfdgb,1,-1.4,39.9,2024-10-06T14:21:21.007Z,2024-10-06T18:05:04Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5273109981,56,Back,5273568431,233,170,5273109983,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731684623,199,1,1,21,8,cftj6g399tknheudaxsdpfdgb,0,3.3,46.8,2024-10-06T14:21:45.982Z,2024-10-06T18:06:16Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5273110207,212,45.8,5273110205,141,67.1,5273110203,140,44.9,5273110211,1,,5273110293,189,,5273110201,56,Back,5273110199,124,,5273110209,213,0.31,5273110213,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731684641,171,49,1,21,9,5rz9enoyknpg8ji78za5b82p0,1,48.8,33.5,2024-10-06T14:21:46.265Z,2024-10-06T18:06:17Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5273113127,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731684729,172,1,1,21,10,5rz9enoyknpg8ji78za5b82p0,1,45.3,34.8,2024-10-06T14:21:47.673Z,2024-10-06T18:06:19Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5273110755,140,34.0,5273110757,141,56.0,5273110761,213,2.26,5273110759,212,18.7,5273110753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731684781,173,1,1,21,17,5rz9enoyknpg8ji78za5b82p0,0,39.2,56.3,2024-10-06T14:21:55.121Z,2024-10-06T14:22:05Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5273111009,141,10.3,5273111013,213,5.35,5273111001,155,,5273111011,212,38.9,5273112215,1,,5273111005,56,Right,5273111007,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731684775,200,1,1,21,18,cftj6g399tknheudaxsdpfdgb,1,41.5,91.4,2024-10-06T14:21:55.582Z,2024-10-06T18:06:33Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5274572907,141,85.9,5274572905,140,64.2,5273110967,56,Left,5274572903,3,,5274572911,213,6.13,5274572909,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731684895,201,1,1,21,22,cftj6g399tknheudaxsdpfdgb,1,66.1,90.4,2024-10-06T14:21:59.597Z,2024-10-06T14:22:01Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5273111661,212,4.2,5273111657,140,62.1,5273111655,56,Left,5273111663,213,3.27,5273111659,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731684931,203,1,1,21,24,cftj6g399tknheudaxsdpfdgb,1,60.2,88.4,2024-10-06T14:22:01.341Z,2024-10-06T14:22:03Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5273111851,213,4.81,5273111843,140,61.0,5273111845,141,76.2,5273111841,56,Center,5273111849,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731684965,204,1,1,21,25,cftj6g399tknheudaxsdpfdgb,1,58.2,68.5,2024-10-06T14:22:03.118Z,2024-10-06T14:22:05Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5273112063,140,65.3,5273112069,213,5.30,5273112061,56,Center,5273112065,141,52.1,5273112067,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731685021,205,1,1,21,27,cftj6g399tknheudaxsdpfdgb,1,66.7,55.0,2024-10-06T14:22:04.926Z,2024-10-06T14:22:07Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5273112387,212,20.0,5273112379,56,Center,5273112383,141,35.4,5273112389,213,5.55,5273112381,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
