id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/19/value
2804631575,229,3,1,26,57,5rz9enoyknpg8ji78za5b82p0,1,95.2,88.5,2025-04-21T16:30:10.268Z,2025-04-21T19:59:44Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671803083,465,,5671206429,286,,5671206447,233,259,5671206427,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804631563,259,45,1,26,57,b3r6d8ydtmtjckam6pku9y400,0,4.8,11.5,2025-04-21T16:30:10.268Z,2025-04-21T18:10:44Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5671206487,233,229,5671206391,285,,5671206389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804631607,230,1,1,26,58,5rz9enoyknpg8ji78za5b82p0,0,98.5,88.9,2025-04-21T16:30:11.692Z,2025-04-21T19:59:55Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671206525,56,Left,5671206529,141,85.1,5671206533,213,4.51,5671206531,212,2.6,5671206547,233,260,5671803619,72,,5671206521,2,,5671206523,155,,5671206545,236,5671803617,224,,5671206527,140,98.0,5671206551,286,,,,,,,,,,,,,,,,,,,,,,,,,
2804631583,260,12,1,26,58,b3r6d8ydtmtjckam6pku9y400,1,6.0,11.9,2025-04-21T16:30:11.792Z,2025-04-21T16:30:14Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5671206455,185,,5671206555,233,230,5671206457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804631613,231,6,1,26,59,5rz9enoyknpg8ji78za5b82p0,1,95.6,87.0,2025-04-21T16:30:13.229Z,2025-04-21T16:32:32Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671206599,73,,5671206629,233,261,5671206597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804631609,261,6,1,26,59,b3r6d8ydtmtjckam6pku9y400,0,4.4,13.0,2025-04-21T16:30:13.229Z,2025-04-21T19:59:58Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5671206573,73,,5671206571,56,Back,5671206635,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804631963,232,1,1,27,32,5rz9enoyknpg8ji78za5b82p0,0,99.5,99.5,2025-04-21T16:30:45.293Z,2025-04-21T20:00:37Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5671208189,213,4.60,5671208185,141,45.2,5671208183,140,95.5,5671805003,20,,5671208181,56,Center,5671208177,155,,5671208191,1,,5671208179,223,,5671208175,6,5671208173,2,,5671208187,212,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804631977,262,12,1,27,35,b3r6d8ydtmtjckam6pku9y400,1,7.1,49.7,2025-04-21T16:30:48.956Z,2025-04-21T16:30:50Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5671208247,56,Back,5671208251,141,36.9,5671208253,212,10.6,5671208249,140,12.8,5671208255,213,5.31,5671208285,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632043,233,1,1,27,38,5rz9enoyknpg8ji78za5b82p0,1,89.2,61.8,2025-04-21T16:30:52.042Z,2025-04-21T16:30:54Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5671208535,3,,5671208543,212,8.5,5671208541,141,52.4,5671208539,140,94.6,5671208545,213,5.44,5671208537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632045,234,44,1,27,39,5rz9enoyknpg8ji78za5b82p0,1,89.8,60.8,2025-04-21T16:30:52.394Z,2025-04-21T18:10:49Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671212753,286,,5671212751,56,Center,5671212759,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632021,263,44,1,27,39,b3r6d8ydtmtjckam6pku9y400,0,10.2,39.2,2025-04-21T16:30:52.395Z,2025-04-21T18:10:49Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5671212769,233,234,5671208403,285,,5671208401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632053,235,1,1,27,39,5rz9enoyknpg8ji78za5b82p0,0,88.6,57.5,2025-04-21T16:30:52.440Z,2025-04-21T20:01:39Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671213155,212,2.9,5671213149,56,Center,5671807331,3,,5671213157,213,5.24,5671213147,168,,5671213153,141,53.8,5671213151,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632105,264,12,1,27,40,b3r6d8ydtmtjckam6pku9y400,1,10.7,36.3,2025-04-21T16:30:53.788Z,2025-04-21T20:01:32Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5671208867,141,30.9,5671208865,140,11.6,5671208863,56,Back,5671208869,212,3.8,5671208871,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804735955,784,61,1,27,40,b3r6d8ydtmtjckam6pku9y400,1,11.3,40.6,2025-04-21T16:30:53.876Z,2025-04-21T20:02:22Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5671808989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804736081,785,83,1,27,41,b3r6d8ydtmtjckam6pku9y400,1,11.7,42.1,2025-04-21T16:30:54.410Z,2025-04-21T20:02:42Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5671809739,399,6my7s0ezr6jldotm1w6nk7b9x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632081,236,1,1,27,43,5rz9enoyknpg8ji78za5b82p0,1,91.8,67.5,2025-04-21T16:30:56.840Z,2025-04-21T16:30:58Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5671208717,56,Left,5671208721,141,80.8,5671208723,212,9.1,5671208719,140,92.4,5671208725,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632113,237,1,1,27,44,5rz9enoyknpg8ji78za5b82p0,1,92.4,80.8,2025-04-21T16:30:57.943Z,2025-04-21T20:02:53Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,1.0,,5671210087,210,15,5671208911,155,,5671208913,56,Center,5671810397,20,,5671208923,212,17.4,5671208915,140,91.6,5671208919,141,55.2,5671208909,2,,5671208927,213,5671810395,223,,5671210089,154,,,,,,,,,,,,,,,,,4.66,,,,,,,,,,,
2804632125,238,44,1,27,46,5rz9enoyknpg8ji78za5b82p0,1,92.2,54.2,2025-04-21T16:30:59.626Z,2025-04-21T18:10:50Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5671209031,233,265,5671208979,56,Center,5671208981,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632109,265,44,1,27,46,b3r6d8ydtmtjckam6pku9y400,0,7.8,45.8,2025-04-21T16:30:59.627Z,2025-04-21T18:10:50Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5671208889,56,Back,5671208891,285,,5671209059,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632131,239,15,1,27,46,5rz9enoyknpg8ji78za5b82p0,1,91.8,54.5,2025-04-21T16:30:59.678Z,2025-04-21T19:51:10Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5671209921,15,,5671210101,55,237,5671210105,102,49.4,5671210097,29,,5671210109,146,98.5,5671209011,56,Center,5671209929,328,,5671210107,103,19.0,5671210095,78,5671210111,147,51.3,5671209009,17,,5671210099,154,5671210133,233,266,5671209917,25,,,,,,,,,,,,,,,,,,,,
2804632121,266,10,1,27,46,b3r6d8ydtmtjckam6pku9y400,1,2.0,50.9,2025-04-21T16:30:59.778Z,2025-04-21T20:26:16Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5671208965,56,Back,5671811029,377,,5671209165,177,,5671208963,182,,5671210155,233,239,5671209167,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632171,267,52,1,27,48,b3r6d8ydtmtjckam6pku9y400,1,2.0,50.9,2025-04-21T16:31:01.509Z,2025-04-21T20:03:11Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5671811067,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632375,268,1,1,28,5,b3r6d8ydtmtjckam6pku9y400,1,4.8,50.9,2025-04-21T16:31:19.220Z,2025-04-21T16:57:34Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5671210407,189,,5671210381,56,Back,5671210377,123,,5671210393,212,5.7,5671210389,141,56.8,5671210385,140,8.7,5671210397,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804646357,428,1,1,28,6,b3r6d8ydtmtjckam6pku9y400,1,8.7,57.5,2025-04-21T16:31:19.250Z,2025-04-21T16:57:32Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5671286961,140,9.7,5671286963,141,33.0,5671286967,213,4.78,5671286959,56,Back,5671286957,189,,5671286965,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632577,269,1,1,28,13,b3r6d8ydtmtjckam6pku9y400,1,13.3,27.4,2025-04-21T16:31:26.731Z,2025-04-21T16:31:40Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671211361,213,1.70,5671211357,141,70.9,5671211355,140,9.6,5671211353,56,Back,5671211359,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632631,270,1,1,28,27,b3r6d8ydtmtjckam6pku9y400,1,31.3,49.1,2025-04-21T16:31:40.587Z,2025-04-21T16:31:45Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5671211693,141,59.0,5671211691,140,33.7,5671211695,212,7.2,5671211697,213,1.21,5671211687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632669,271,1,1,28,32,b3r6d8ydtmtjckam6pku9y400,1,34.4,64.5,2025-04-21T16:31:45.324Z,2025-04-21T16:31:48Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5671211837,212,27.3,5671211825,56,Left,5671211833,141,90.8,5671211841,213,0.71,5671211829,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632695,272,1,1,28,34,b3r6d8ydtmtjckam6pku9y400,1,58.8,90.9,2025-04-21T16:31:48.235Z,2025-04-21T16:31:50Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5671211969,213,0.06,5671211965,141,92.1,5671211961,56,Left,5671211963,140,71.6,5671211967,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632701,273,50,1,28,37,b3r6d8ydtmtjckam6pku9y400,1,72.5,94.4,2025-04-21T16:31:50.747Z,2025-04-21T16:32:36Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5671211999,286,,5671212127,233,240,5671211997,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632715,240,7,1,28,37,5rz9enoyknpg8ji78za5b82p0,0,27.5,5.6,2025-04-21T16:31:50.748Z,2025-04-21T20:04:54Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671212085,56,Back,5671212123,233,273,5671212087,285,,5671814801,178,,5671814799,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632707,274,4,1,28,39,b3r6d8ydtmtjckam6pku9y400,1,73.1,96.0,2025-04-21T16:31:52.300Z,2025-04-21T16:32:30Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5671212163,265,,5671212161,152,,5671212157,13,,5671212215,233,241,5671212165,286,,5671212159,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632717,241,4,1,28,39,5rz9enoyknpg8ji78za5b82p0,0,26.9,4.0,2025-04-21T16:31:52.301Z,2025-04-21T16:32:30Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671212187,56,Back,5671212185,13,,5671212239,233,274,5671212193,285,,5671212191,265,,5671212189,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804632995,275,1,1,28,57,b3r6d8ydtmtjckam6pku9y400,1,71.6,92.1,2025-04-21T16:32:11.147Z,2025-04-21T16:32:16Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5671213635,212,10.3,5671213627,152,,5671213637,213,0.14,5671213625,5,,5671213633,141,94.2,5671213631,140,81.3,5671213629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804737185,786,3,1,28,59,b3r6d8ydtmtjckam6pku9y400,1,76.7,88.5,2025-04-21T16:32:13.040Z,2025-04-21T20:05:23Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5671816127,286,,5671816129,464,,5671816131,233,859,5671816123,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804737183,859,45,1,28,59,5rz9enoyknpg8ji78za5b82p0,0,23.3,11.5,2025-04-21T16:32:13.040Z,2025-04-21T20:05:23Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5671816119,285,,5671816117,56,Back,5671816139,233,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633053,276,1,1,29,3,b3r6d8ydtmtjckam6pku9y400,0,73.5,79.7,2025-04-21T16:32:16.444Z,2025-04-21T16:32:19Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5671213877,141,0.0,5671213873,56,Right,5671213871,196,,5671213869,155,,5671213881,213,5.11,5671213883,1,,5671213875,140,95.6,5671213879,212,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633065,242,5,1,29,6,5rz9enoyknpg8ji78za5b82p0,1,5.2,101.4,2025-04-21T16:32:19.332Z,2025-04-21T16:59:12Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5671213933,347,,5671213931,56,Back,5671213955,233,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633057,277,5,1,29,6,b3r6d8ydtmtjckam6pku9y400,0,94.8,-1.4,2025-04-21T16:32:19.332Z,2025-04-21T16:59:12Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5671213995,233,242,5671213893,56,Right,5671213895,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633373,243,1,1,29,32,5rz9enoyknpg8ji78za5b82p0,1,6.3,100.0,2025-04-21T16:32:45.721Z,2025-04-21T16:32:56Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671215565,56,Back,5671215567,140,21.4,5671215563,107,,5671215569,141,90.4,5671215571,212,17.6,5671215573,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633407,244,1,1,29,33,5rz9enoyknpg8ji78za5b82p0,0,24.9,89.3,2025-04-21T16:32:46.366Z,2025-04-21T16:33:37Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5671215795,212,11.6,5671215797,213,0.10,5671215787,168,,5671215785,3,,5671215793,141,91.0,5671215791,140,35.9,5671215789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633403,278,1,1,29,35,b3r6d8ydtmtjckam6pku9y400,1,66.4,4.0,2025-04-21T16:32:48.259Z,2025-04-21T16:33:01Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671215765,212,6.5,5671216233,155,,5671215763,141,13.5,5671215761,140,66.8,5671215759,56,Right,5671215767,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633409,279,1,1,29,36,b3r6d8ydtmtjckam6pku9y400,0,66.8,13.5,2025-04-21T16:32:50.141Z,2025-04-21T16:32:50Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5671215815,213,5.11,5671215809,140,71.0,5671215805,3,,5671215811,141,0.0,5671215813,212,11.4,5671215807,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633535,245,5,1,29,37,5rz9enoyknpg8ji78za5b82p0,1,31.6,101.8,2025-04-21T16:32:50.632Z,2025-04-21T16:59:12Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5671218223,233,280,5671216451,347,,5671216449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633413,280,5,1,29,37,b3r6d8ydtmtjckam6pku9y400,0,68.4,-1.8,2025-04-21T16:32:50.632Z,2025-04-21T16:59:12Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5671215823,347,,5671218239,233,245,5671215821,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633593,246,1,1,29,56,5rz9enoyknpg8ji78za5b82p0,0,36.0,100.0,2025-04-21T16:33:09.646Z,2025-04-21T16:33:12Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671216785,140,52.6,5671216789,212,18.1,5671216791,213,6.01,5671216787,141,94.1,5671216781,107,,5671216783,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633635,281,1,1,29,59,b3r6d8ydtmtjckam6pku9y400,1,45.8,5.5,2025-04-21T16:33:12.891Z,2025-04-21T16:33:14Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671216921,56,Right,5671216923,140,55.5,5671216927,212,10.2,5671216919,3,,5671216929,213,6.26,5671216925,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633665,282,1,1,30,1,b3r6d8ydtmtjckam6pku9y400,1,55.9,6.1,2025-04-21T16:33:14.363Z,2025-04-21T16:33:16Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5671217097,212,7.5,5671217093,140,60.1,5671217089,3,,5671217091,56,Right,5671217095,141,15.0,5671217099,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633667,283,1,1,30,2,b3r6d8ydtmtjckam6pku9y400,0,60.1,15.0,2025-04-21T16:33:16.187Z,2025-04-21T16:33:17Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5671217115,156,,5671217109,212,4.1,5671217105,140,57.4,5671217103,56,Right,5671217111,213,3.95,5671217107,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633685,247,1,1,30,3,5rz9enoyknpg8ji78za5b82p0,1,43.4,84.2,2025-04-21T16:33:17.017Z,2025-04-21T16:33:18Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5671217183,56,Back,5671217191,213,4.34,5671217189,212,6.9,5671217185,140,41.0,5671217187,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633701,249,1,1,30,4,5rz9enoyknpg8ji78za5b82p0,1,40.9,74.8,2025-04-21T16:33:18.202Z,2025-04-21T16:33:19Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5671217299,141,81.7,5671217303,213,0.37,5671217295,56,Left,5671217301,212,12.9,5671217297,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633735,250,1,1,30,6,5rz9enoyknpg8ji78za5b82p0,1,52.7,82.0,2025-04-21T16:33:19.416Z,2025-04-21T16:33:21Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5671217473,213,5.22,5671217471,212,4.7,5671217469,141,75.9,5671217467,140,54.9,5671217465,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633723,284,83,1,30,7,b3r6d8ydtmtjckam6pku9y400,0,45.0,16.8,2025-04-21T16:33:20.731Z,2025-04-21T16:33:27Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5671217735,399,7je01bs3a4q6c2gd02ee6da3u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633739,251,1,1,30,8,5rz9enoyknpg8ji78za5b82p0,0,59.1,84.8,2025-04-21T16:33:21.527Z,2025-04-21T20:26:18Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5671819003,141,85.2,5671819171,286,,5671819169,236,,5671819001,140,59.7,5671217489,56,Left,5671819007,213,0.41,5671867621,233,285,5671819005,212,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633773,285,74,1,30,8,b3r6d8ydtmtjckam6pku9y400,1,44.0,19.8,2025-04-21T16:33:21.528Z,2025-04-21T20:26:18Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671217651,285,,5671217649,56,Back,5671867625,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633811,286,4,1,30,9,b3r6d8ydtmtjckam6pku9y400,1,43.6,21.4,2025-04-21T16:33:23.206Z,2025-04-21T20:06:47Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5671217937,233,252,5671217913,13,,5671217917,152,,5671819641,295,,5671217915,56,Back,5671217921,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633765,252,4,1,30,9,5rz9enoyknpg8ji78za5b82p0,0,56.4,78.6,2025-04-21T16:33:23.207Z,2025-04-21T20:06:45Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5671819515,295,,5671217647,285,,5671217953,233,286,5671217641,56,Center,5671217643,152,,5671217639,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633963,287,1,1,30,26,b3r6d8ydtmtjckam6pku9y400,1,44.7,19.4,2025-04-21T16:33:39.291Z,2025-04-21T20:06:56Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671218607,213,1.98,5671218597,152,,5671820221,189,,5671218601,140,35.3,5671218603,141,53.1,5671218595,5,,5671218605,212,25.0,5671218599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804633993,288,1,1,30,29,b3r6d8ydtmtjckam6pku9y400,0,34.8,49.7,2025-04-21T16:33:43.003Z,2025-04-21T16:33:45Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5671218691,140,57.8,5671218699,213,5.61,5671218687,56,Center,5671218697,212,30.8,5671218695,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804634025,254,1,1,30,32,5rz9enoyknpg8ji78za5b82p0,1,37.6,73.0,2025-04-21T16:33:45.773Z,2025-04-21T16:33:48Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671218875,141,77.8,5671218879,213,0.20,5671218877,212,16.3,5671218873,140,52.8,5671218871,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804634069,255,1,1,30,35,5rz9enoyknpg8ji78za5b82p0,0,60.0,79.0,2025-04-21T16:33:48.427Z,2025-04-21T16:33:51Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5671219109,140,65.2,5671219115,213,0.97,5671219111,141,90.8,5671219113,212,9.7,5671219107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804634075,289,8,1,30,38,b3r6d8ydtmtjckam6pku9y400,1,32.0,18.2,2025-04-21T16:33:52.123Z,2025-04-21T20:07:10Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5671219143,56,Back,5671820837,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804634131,291,1,1,30,40,b3r6d8ydtmtjckam6pku9y400,1,27.8,19.2,2025-04-21T16:33:54.203Z,2025-04-21T16:33:56Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671219453,213,5.94,5671219451,212,16.3,5671219447,140,42.4,5671219445,56,Back,5671219443,155,,5671219449,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804634133,292,61,1,30,41,b3r6d8ydtmtjckam6pku9y400,0,42.4,11.1,2025-04-21T16:33:54.283Z,2025-04-21T16:33:59Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5671219459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804634153,257,1,1,30,42,5rz9enoyknpg8ji78za5b82p0,1,53.3,90.5,2025-04-21T16:33:55.561Z,2025-04-21T16:33:58Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671219575,213,3.43,5671219567,56,Back,5671219573,212,18.2,5671219569,140,36.7,5671219571,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804634187,258,1,1,30,45,5rz9enoyknpg8ji78za5b82p0,1,37.1,78.4,2025-04-21T16:33:58.392Z,2025-04-21T16:34:03Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5671219763,141,42.8,5671219761,140,36.2,5671219765,212,24.2,5671219759,56,Back,5671219767,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
