id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2708498977,241,41,1,32,10,cftj6g399tknheudaxsdpfdgb,0,2.5,50.3,2024-08-12T17:32:18.936Z,2024-08-12T20:51:03Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5146387275,378,,5145963945,140,9.9,5145963951,213,1.16,5145963969,233,267,5145963947,141,76.4,5145963949,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708498987,242,83,1,32,18,cftj6g399tknheudaxsdpfdgb,0,3.5,93.3,2024-08-12T17:32:26.784Z,2024-08-12T17:32:29Z,195o7hchielt14ic49r3k06sq,Serginho,,,5145964045,399,6v1kpakd3t0jhnoh1eh75ev4k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708498993,269,3,1,32,18,36g6ifzjliec1jqnbtf7yesme,0,95.6,9.6,2024-08-12T17:32:27.291Z,2024-08-12T20:51:14Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5145964033,56,Right,5145964063,233,243,5145964035,286,,5146387611,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708498995,243,7,1,32,18,cftj6g399tknheudaxsdpfdgb,1,4.4,90.4,2024-08-12T17:32:27.292Z,2024-08-12T20:51:20Z,195o7hchielt14ic49r3k06sq,Serginho,,,5146387705,383,,5145964043,285,,5145964047,233,269,5145964041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499005,244,61,1,32,21,cftj6g399tknheudaxsdpfdgb,0,6.3,98.4,2024-08-12T17:32:30.145Z,2024-08-12T17:32:30Z,195o7hchielt14ic49r3k06sq,Serginho,,,5145964101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499007,245,5,1,32,21,cftj6g399tknheudaxsdpfdgb,0,6.4,101.1,2024-08-12T17:32:30.346Z,2024-08-12T17:38:29Z,195o7hchielt14ic49r3k06sq,Serginho,,,5145964103,56,Back,5145964215,233,270,5145964105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499023,270,5,1,32,21,36g6ifzjliec1jqnbtf7yesme,1,93.6,-1.1,2024-08-12T17:32:30.346Z,2024-08-12T17:38:28Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5145964181,56,Right,5145964187,233,245,5145964183,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499031,271,1,1,32,26,36g6ifzjliec1jqnbtf7yesme,1,94.4,0.0,2024-08-12T17:32:34.826Z,2024-08-12T17:32:36Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5145964237,56,Right,5145964245,213,2.58,5145964243,212,10.3,5145964239,140,86.1,5145964241,141,6.4,5145964235,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499039,272,1,1,32,27,36g6ifzjliec1jqnbtf7yesme,1,84.6,6.6,2024-08-12T17:32:36.297Z,2024-08-12T20:51:46Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,1.0,,5145964293,141,38.3,5146388195,225,,5145964285,2,,5145965025,154,,5145964297,213,1.35,5146388199,20,,5145964289,56,Center,5145964295,212,22.1,5146388197,387,5145964287,155,,5145964291,140,5145965023,210,13,,,,89.2,,,,,,,,,,,,,,,,,,,,,,
2708499047,273,44,1,32,28,36g6ifzjliec1jqnbtf7yesme,1,89.7,38.0,2024-08-12T17:32:36.626Z,2024-08-12T20:51:57Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5145964321,286,,5145964319,56,Center,5145964353,233,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499045,246,44,1,32,28,cftj6g399tknheudaxsdpfdgb,0,10.3,62.0,2024-08-12T17:32:36.627Z,2024-08-12T20:51:56Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5145964317,285,,5145964363,233,273,5145964315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499051,274,13,1,32,28,36g6ifzjliec1jqnbtf7yesme,1,88.0,37.2,2024-08-12T17:32:37.010Z,2024-08-12T20:52:07Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5145964343,56,Center,5146388833,17,,5145965033,55,272,5145965047,231,48.0,5145965031,154,,5145965039,103,18.1,5145965027,73,,5145964977,328,,5145965037,102,5145965029,29,,5145965043,147,5145964971,160,,5145964979,153,69.4,48.0,5145964973,15,5145965045,230,,5145965041,146,91.5,,,,,,99.5,,,,,,,,
2708499069,275,61,1,32,32,36g6ifzjliec1jqnbtf7yesme,1,90.2,51.5,2024-08-12T17:32:40.773Z,2024-08-12T17:34:34Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5145964437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499389,291,3,1,32,32,36g6ifzjliec1jqnbtf7yesme,0,88.6,50.8,2024-08-12T17:32:40.983Z,2024-08-12T20:52:27Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5145966383,286,,5145966381,56,Center,5146389311,464,,5145968371,233,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499723,269,7,1,32,32,cftj6g399tknheudaxsdpfdgb,1,11.4,49.2,2024-08-12T17:32:40.984Z,2024-08-12T20:52:30Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5145968349,56,Back,5145968351,285,,5146389451,384,,5145968353,233,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499055,247,43,1,32,32,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-12T17:32:41.376Z,2024-08-12T17:34:05Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5145964359,56,Back,5145965927,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499071,248,12,1,32,33,cftj6g399tknheudaxsdpfdgb,1,12.5,56.4,2024-08-12T17:32:42.417Z,2024-08-12T17:35:54Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5145964447,141,75.9,5145964443,56,Back,5145964451,213,0.70,5145964445,140,27.6,5145964449,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499085,276,1,1,32,37,36g6ifzjliec1jqnbtf7yesme,1,72.0,49.4,2024-08-12T17:32:46.378Z,2024-08-12T17:32:49Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5145964555,213,1.09,5145964547,56,Left,5145964553,212,24.8,5145964551,141,81.7,5145964549,140,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499087,277,1,1,32,40,36g6ifzjliec1jqnbtf7yesme,0,78.5,76.0,2024-08-12T17:32:49.434Z,2024-08-12T20:52:37Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5145964571,2,,5145964589,1,,5145964577,140,100.0,5145964581,141,22.7,5146389593,20,,5145964587,213,5.30,5145964573,155,,5145964585,212,43.5,5145964575,56,5146389591,223,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2708499167,249,5,1,32,41,cftj6g399tknheudaxsdpfdgb,1,-1.2,74.6,2024-08-12T17:32:50.374Z,2024-08-12T17:38:29Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5145965055,233,278,5145965053,346,,5145965051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499089,278,5,1,32,41,36g6ifzjliec1jqnbtf7yesme,0,101.2,25.4,2024-08-12T17:32:50.374Z,2024-08-12T17:38:29Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5145965059,233,249,5145964591,56,Center,5145964593,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499183,250,1,1,33,6,cftj6g399tknheudaxsdpfdgb,1,5.0,60.6,2024-08-12T17:33:15.520Z,2024-08-12T17:33:19Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5145965137,56,Back,5145965145,213,4.98,5145965143,212,20.1,5145965139,140,10.1,5145965149,237,,5145965141,141,32.1,5145965135,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499189,251,1,1,33,10,cftj6g399tknheudaxsdpfdgb,1,14.8,26.1,2024-08-12T17:33:19.376Z,2024-08-12T17:33:22Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5145965177,56,Back,5145965185,213,6.13,5145965181,141,21.0,5145965179,140,36.4,5145965183,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499193,252,1,1,33,13,cftj6g399tknheudaxsdpfdgb,1,36.4,21.0,2024-08-12T17:33:22.016Z,2024-08-12T17:37:41Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5145965203,56,Back,5145965211,213,5.31,5145965205,140,41.7,5145971307,168,,5145965207,141,9.1,5145965209,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499199,253,1,1,33,15,cftj6g399tknheudaxsdpfdgb,1,41.7,8.9,2024-08-12T17:33:23.840Z,2024-08-12T17:37:51Z,195o7hchielt14ic49r3k06sq,Serginho,,,5145965255,141,2.8,5145965253,140,28.9,5145965259,213,3.44,5145965257,212,14.1,5145971703,156,,5145965251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499205,254,1,1,33,18,cftj6g399tknheudaxsdpfdgb,1,25.1,5.6,2024-08-12T17:33:26.928Z,2024-08-12T17:33:29Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5145965293,141,43.6,5145965295,212,33.8,5145965291,140,4.4,5145965297,213,2.27,5145965299,1,,5145965289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499213,255,1,1,33,20,cftj6g399tknheudaxsdpfdgb,1,4.8,48.4,2024-08-12T17:33:29.423Z,2024-08-12T17:33:33Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5145965343,140,14.2,5145965345,141,57.2,5145965347,212,11.5,5145965341,56,Back,5145965349,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499221,256,1,1,33,24,cftj6g399tknheudaxsdpfdgb,0,14.9,43.1,2024-08-12T17:33:33.313Z,2024-08-12T17:33:36Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5145965403,140,58.4,5145965411,1,,5145965405,141,15.9,5145965399,157,,5145965407,212,49.3,5145965401,56,Right,5145965409,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499227,279,49,1,33,30,36g6ifzjliec1jqnbtf7yesme,1,42.5,81.8,2024-08-12T17:33:38.986Z,2024-08-12T17:33:43Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5145965567,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499241,280,1,1,33,30,36g6ifzjliec1jqnbtf7yesme,1,42.5,81.8,2024-08-12T17:33:39.098Z,2024-08-12T17:33:44Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5145965569,189,,5145965535,213,4.11,5145965533,212,15.4,5145965527,56,Back,5145965531,141,63.1,5145965529,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499245,281,1,1,33,33,36g6ifzjliec1jqnbtf7yesme,1,34.2,63.1,2024-08-12T17:33:42.265Z,2024-08-12T17:33:43Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5145965565,189,,5145965559,212,18.6,5145965557,141,35.8,5145965555,140,33.3,5145965553,56,Back,5145965561,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499249,282,1,1,33,36,36g6ifzjliec1jqnbtf7yesme,1,33.3,35.8,2024-08-12T17:33:45.130Z,2024-08-12T17:33:46Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5145965593,213,1.36,5145965585,56,Back,5145965587,140,37.6,5145965597,189,,5145965591,212,22.0,5145965589,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499261,283,1,1,33,39,36g6ifzjliec1jqnbtf7yesme,1,43.7,66.3,2024-08-12T17:33:48.394Z,2024-08-12T17:33:50Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5145965659,213,1.11,5145965655,141,93.0,5145965651,56,Left,5145965653,140,52.2,5145965657,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499269,284,1,1,33,41,36g6ifzjliec1jqnbtf7yesme,1,56.3,92.4,2024-08-12T17:33:50.298Z,2024-08-12T17:33:53Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5145965689,56,Back,5145965695,212,15.4,5145965691,140,43.8,5145965697,213,3.69,5145965693,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499291,285,1,1,33,44,36g6ifzjliec1jqnbtf7yesme,1,43.3,77.3,2024-08-12T17:33:53.065Z,2024-08-12T17:33:59Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5145965851,213,4.33,5145965845,140,32.0,5145965849,212,31.7,5145965847,141,34.0,5145965843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499295,286,1,1,33,50,36g6ifzjliec1jqnbtf7yesme,1,26.6,29.8,2024-08-12T17:33:59.418Z,2024-08-12T17:34:01Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5145965871,140,17.5,5145965869,56,Back,5145965873,141,54.3,5145965877,213,2.09,5145965875,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499305,287,1,1,33,52,36g6ifzjliec1jqnbtf7yesme,1,17.5,54.3,2024-08-12T17:34:01.210Z,2024-08-12T17:34:04Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5145965915,213,0.97,5145965909,141,68.8,5145965905,140,24.0,5145965913,212,12.0,5145965903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499321,288,1,1,33,56,36g6ifzjliec1jqnbtf7yesme,1,22.0,60.6,2024-08-12T17:34:04.874Z,2024-08-12T17:34:07Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5145965983,140,31.5,5145965985,141,6.4,5145965987,212,38.2,5145965979,155,,5145965991,1,,5145965981,56,Back,5145965989,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499323,289,1,1,33,59,36g6ifzjliec1jqnbtf7yesme,1,31.5,6.4,2024-08-12T17:34:07.865Z,2024-08-12T17:34:09Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5145966001,140,37.4,5145965999,56,Back,5145966007,213,0.82,5145966003,141,16.1,5145966005,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499327,290,61,1,34,1,36g6ifzjliec1jqnbtf7yesme,0,37.4,16.1,2024-08-12T17:34:09.561Z,2024-08-12T17:34:09Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5145966023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499333,257,1,1,34,2,cftj6g399tknheudaxsdpfdgb,1,64.7,88.9,2024-08-12T17:34:11.344Z,2024-08-12T17:38:21Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5145966047,56,Left,5145966055,213,0.21,5145966049,140,76.1,5145966051,141,92.6,5145966053,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499345,259,1,1,34,5,cftj6g399tknheudaxsdpfdgb,1,76.3,93.5,2024-08-12T17:34:14.208Z,2024-08-12T17:34:16Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5145966085,56,Left,5145966093,213,3.78,5145966089,141,84.8,5145966087,140,68.7,5145966091,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499359,260,1,1,34,7,cftj6g399tknheudaxsdpfdgb,1,68.7,83.6,2024-08-12T17:34:16.016Z,2024-08-12T17:34:19Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5145966159,140,73.0,5145966165,213,1.04,5145966157,56,Left,5145966163,212,9.0,5145966161,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499365,261,1,1,34,11,cftj6g399tknheudaxsdpfdgb,1,73.0,95.0,2024-08-12T17:34:19.904Z,2024-08-12T17:34:21Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5145966197,140,64.0,5145966203,213,4.08,5145966199,141,76.0,5145966201,212,16.0,5145966195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499383,262,1,1,34,12,cftj6g399tknheudaxsdpfdgb,1,64.7,76.0,2024-08-12T17:34:21.280Z,2024-08-12T17:34:24Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5145966321,140,51.9,5145966319,56,Center,5145966327,213,4.13,5145966323,141,45.7,5145966325,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499391,263,1,1,34,15,cftj6g399tknheudaxsdpfdgb,1,52.3,42.8,2024-08-12T17:34:24.399Z,2024-08-12T17:34:28Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5145966385,56,Right,5145966393,213,5.02,5145966389,141,9.1,5145966391,212,24.0,5145966387,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499401,264,1,1,34,19,cftj6g399tknheudaxsdpfdgb,1,55.5,14.1,2024-08-12T17:34:28.496Z,2024-08-12T17:34:30Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5145966427,140,44.9,5145966431,212,26.8,5145966425,56,Back,5145966433,213,2.00,5145966429,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499415,265,1,1,34,21,cftj6g399tknheudaxsdpfdgb,1,44.8,48.7,2024-08-12T17:34:30.336Z,2024-08-12T17:34:32Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5145966509,212,16.8,5145966505,140,32.1,5145966503,56,Back,5145966507,141,33.7,5145966511,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499429,266,1,1,34,24,cftj6g399tknheudaxsdpfdgb,1,31.6,35.7,2024-08-12T17:34:32.624Z,2024-08-12T17:34:36Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5145966601,212,33.7,5145966595,56,Back,5145966603,213,1.38,5145966599,141,84.4,5145966597,140,37.6,5145966605,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499445,267,1,1,34,27,cftj6g399tknheudaxsdpfdgb,1,39.1,86.8,2024-08-12T17:34:35.984Z,2024-08-12T17:34:40Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5145966701,141,79.3,5145966705,213,6.08,5145966699,140,62.9,5145966697,56,Left,5145966703,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499447,268,1,1,34,31,cftj6g399tknheudaxsdpfdgb,0,72.3,72.7,2024-08-12T17:34:39.968Z,2024-08-12T17:34:41Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5145966717,213,0.14,5145966713,141,73.8,5145966711,140,77.3,5145966715,212,5.3,5145966709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499455,292,8,1,34,33,36g6ifzjliec1jqnbtf7yesme,1,18.2,24.3,2024-08-12T17:34:42.473Z,2024-08-12T20:54:06Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5146391575,384,,5145966745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499465,293,1,1,34,35,36g6ifzjliec1jqnbtf7yesme,1,18.1,40.0,2024-08-12T17:34:43.914Z,2024-08-12T17:34:44Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5145966819,213,5.19,5145966817,212,5.7,5145966811,56,Back,5145966815,141,32.5,5145966813,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499467,294,61,1,34,36,36g6ifzjliec1jqnbtf7yesme,1,20.6,32.5,2024-08-12T17:34:44.841Z,2024-08-12T17:34:45Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5145966823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499505,296,1,1,34,41,36g6ifzjliec1jqnbtf7yesme,1,54.7,14.7,2024-08-12T17:34:50.137Z,2024-08-12T17:34:54Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5145967019,140,77.0,5145967025,212,24.5,5145967017,56,Right,5145967027,213,5.99,5145967021,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499513,297,1,1,34,45,36g6ifzjliec1jqnbtf7yesme,1,85.2,21.1,2024-08-12T17:34:53.649Z,2024-08-12T20:54:48Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,1.0,5145968147,154,,5145967075,141,42.3,5145968149,23,,5145967073,140,88.2,5145967079,213,1.36,5145968145,210,16,5145967077,212,14.8,5145967071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499515,298,16,1,34,47,36g6ifzjliec1jqnbtf7yesme,1,88.0,43.5,2024-08-12T17:34:55.809Z,2024-08-12T21:21:28Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5146392573,395,98.8,5145968159,154,,5145968165,102,54.2,5145967883,20,,5145968171,328,,5145968155,76,,5145967085,17,,5145967887,374,2024-08-12 18:34:55.008,5145968161,55,5145967891,375,34:46.463,5145967087,56,5145968173,230,98.8,5146392575,396,297,Center,5145968157,29,5145968177,231,,5145968153,23,,5145968167,103,,,48.6,48.6,5.1,,,,,,,
2708499811,270,1,1,36,2,cftj6g399tknheudaxsdpfdgb,1,49.9,49.9,2024-08-12T17:36:10.687Z,2024-08-12T19:11:56Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5145968843,141,52.1,5145968847,213,2.82,5145968839,56,Back,5145968841,140,45.6,5145968849,279,G,5145968845,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499821,271,1,1,36,2,cftj6g399tknheudaxsdpfdgb,1,45.6,52.1,2024-08-12T17:36:11.423Z,2024-08-12T17:36:13Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5145968913,212,16.9,5145968907,56,Back,5145968911,141,74.2,5145968915,213,2.04,5145968909,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499829,272,1,1,36,5,cftj6g399tknheudaxsdpfdgb,1,37.6,76.0,2024-08-12T17:36:13.663Z,2024-08-12T17:36:15Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5145968969,213,3.87,5145968967,212,11.1,5145968961,56,Back,5145968965,141,65.2,5145968963,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499841,273,1,1,36,6,cftj6g399tknheudaxsdpfdgb,1,29.6,65.1,2024-08-12T17:36:15.055Z,2024-08-12T17:36:18Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5145969023,212,20.6,5145969021,141,47.2,5145969019,140,13.8,5145969025,213,3.77,5145969017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499849,274,1,1,36,9,cftj6g399tknheudaxsdpfdgb,0,15.3,46.9,2024-08-12T17:36:18.112Z,2024-08-12T17:36:20Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5145969059,56,Back,5145969065,212,24.4,5145969061,140,38.5,5145969063,141,47.0,5145969067,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499869,300,1,1,36,13,36g6ifzjliec1jqnbtf7yesme,1,58.9,60.8,2024-08-12T17:36:21.897Z,2024-08-12T17:36:26Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5145969189,141,56.6,5145969187,140,52.2,5145969191,212,7.6,5145969185,56,Center,5145969193,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708499877,301,1,1,36,18,36g6ifzjliec1jqnbtf7yesme,1,56.9,65.7,2024-08-12T17:36:26.666Z,2024-08-12T17:36:29Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5145969267,140,64.4,5145969265,56,Left,5145969271,212,14.0,5145969269,141,82.7,5145969273,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
