id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2813580251,169,1,1,25,24,5rz9enoyknpg8ji78za5b82p0,0,34.1,52.8,2025-05-11T14:26:11.375Z,2025-05-11T14:26:12Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720620061,140,44.3,5720620059,56,Back,5720620063,141,41.6,5720620067,213,5.67,5720620065,212,13.1,5720620057,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580271,230,1,1,25,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,56.9,62.0,2025-05-11T14:26:12.419Z,2025-05-11T14:26:15Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5720620189,213,5.35,5720620181,56,Center,5720620185,141,44.5,5720620187,212,14.8,5720620179,3,,5720620183,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580267,170,44,1,25,28,5rz9enoyknpg8ji78za5b82p0,1,32.2,60.4,2025-05-11T14:26:14.559Z,2025-05-11T14:59:52Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720620159,56,Back,5720620161,285,,5720620233,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580273,231,44,1,25,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,67.8,39.6,2025-05-11T14:26:14.560Z,2025-05-11T14:59:52Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5720620249,233,170,5720620201,286,,5720620199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580345,171,1,1,25,28,5rz9enoyknpg8ji78za5b82p0,1,28.1,68.5,2025-05-11T14:26:14.766Z,2025-05-11T14:26:21Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720620597,140,33.5,5720620595,56,Back,5720620599,141,74.5,5720620601,212,7.0,5720620603,213,0.62,5720620593,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580283,232,83,1,25,30,9w3sjm5ml4sjr2v81oxzdrt8v,0,65.4,36.1,2025-05-11T14:26:16.551Z,2025-05-11T14:26:26Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5720620801,399,43q9ytkbmtk5y3tgv77v7pmg9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580349,172,50,1,25,34,5rz9enoyknpg8ji78za5b82p0,1,43.3,93.2,2025-05-11T14:26:20.938Z,2025-05-11T14:36:20Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5720620625,286,,5720620623,56,Back,5720620717,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580355,233,7,1,25,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.7,6.8,2025-05-11T14:26:20.939Z,2025-05-11T22:36:40Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5720620677,233,172,5720620665,285,,5720620663,56,Right,5722603575,385,,5722603577,389,,5720620661,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580377,173,5,1,25,35,5rz9enoyknpg8ji78za5b82p0,1,41.3,101.8,2025-05-11T14:26:21.695Z,2025-05-11T14:30:35Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5720620777,56,Back,5720620779,347,,5720620901,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580391,234,5,1,25,35,9w3sjm5ml4sjr2v81oxzdrt8v,0,58.7,-1.8,2025-05-11T14:26:21.695Z,2025-05-11T14:30:35Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5720620921,233,173,5720620837,347,,5720620835,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580557,174,1,1,25,49,5rz9enoyknpg8ji78za5b82p0,1,53.3,100.0,2025-05-11T14:26:35.630Z,2025-05-11T14:26:40Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5720621763,213,4.08,5720621749,107,,5720621759,141,61.8,5720621761,212,33.2,5720621753,56,Back,5720621757,140,34.5,5720621765,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580619,175,1,1,25,54,5rz9enoyknpg8ji78za5b82p0,1,34.0,53.6,2025-05-11T14:26:40.606Z,2025-05-11T14:26:45Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720622065,212,11.8,5720622067,213,4.91,5720622061,140,36.2,5720622059,56,Back,5720622063,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580659,176,1,1,25,58,5rz9enoyknpg8ji78za5b82p0,1,64.0,10.0,2025-05-11T14:26:45.054Z,2025-05-11T14:26:48Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5720622213,212,7.5,5720622211,141,2.3,5720622207,56,Right,5720622209,140,69.1,5720622215,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580663,177,1,1,26,1,5rz9enoyknpg8ji78za5b82p0,1,62.2,9.1,2025-05-11T14:26:47.966Z,2025-05-11T14:26:49Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5720622243,212,7.1,5720622237,56,Right,5720622241,141,17.3,5720622245,213,2.24,5720622239,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580675,178,1,1,26,2,5rz9enoyknpg8ji78za5b82p0,1,56.1,15.9,2025-05-11T14:26:49.022Z,2025-05-11T14:26:50Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720622303,141,38.3,5720622299,56,Center,5720622301,140,61.3,5720622307,213,1.23,5720622305,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580685,179,50,1,26,4,5rz9enoyknpg8ji78za5b82p0,1,61.2,35.2,2025-05-11T14:26:50.702Z,2025-05-11T14:36:21Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5720622349,286,,5720622347,56,Center,5720622627,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580729,235,7,1,26,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.8,64.8,2025-05-11T14:26:50.703Z,2025-05-11T22:37:04Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5722604255,384,,5722604307,178,,5720622557,285,,5720622555,56,Back,5720622581,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580753,236,1,1,26,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.2,64.9,2025-05-11T14:26:52.550Z,2025-05-11T14:27:01Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5720622693,141,45.2,5720622691,140,46.6,5720622689,56,Back,5720622697,213,5.35,5720622695,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580759,237,43,1,26,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-11T14:26:54.165Z,2025-05-11T22:37:10Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5722604521,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580809,238,1,1,26,11,9w3sjm5ml4sjr2v81oxzdrt8v,0,68.9,35.7,2025-05-11T14:26:58Z,2025-05-11T14:26:59Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5720622981,141,33.1,5720622985,213,6.20,5720622979,140,89.6,5720622983,212,21.8,5720622977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580833,180,12,1,26,12,5rz9enoyknpg8ji78za5b82p0,1,7.5,75.1,2025-05-11T14:26:59.278Z,2025-05-11T14:27:01Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720623103,56,Back,5720623145,167,,5720623111,213,1.50,5720623109,212,18.3,5720623105,140,8.7,5720623107,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580839,181,5,1,26,14,5rz9enoyknpg8ji78za5b82p0,0,10.3,101.7,2025-05-11T14:27:01.144Z,2025-05-11T14:30:36Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720623139,347,,5720623547,233,239,5720623135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813580911,239,5,1,26,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,89.7,-1.7,2025-05-11T14:27:01.144Z,2025-05-11T14:30:36Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5720623491,56,Right,5720623519,233,181,5720623493,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581183,240,1,1,26,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,89.8,0.0,2025-05-11T14:27:31.074Z,2025-05-11T14:27:34Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5720624953,1,,5720624943,56,Center,5720624949,212,22.4,5720624951,213,1.45,5720624941,107,,5720624945,140,92.4,5720624947,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581187,241,61,1,26,47,9w3sjm5ml4sjr2v81oxzdrt8v,0,92.4,30.7,2025-05-11T14:27:34.109Z,2025-05-11T14:27:34Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5720624965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581633,182,5,1,26,48,5rz9enoyknpg8ji78za5b82p0,1,-0.6,68.8,2025-05-11T14:27:35.111Z,2025-05-11T14:30:36Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720627363,346,,5720627375,233,242,5720627361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581195,242,5,1,26,48,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.6,31.2,2025-05-11T14:27:35.111Z,2025-05-11T14:30:36Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5720625039,56,Center,5720627397,233,182,5720625041,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581679,183,1,1,27,26,5rz9enoyknpg8ji78za5b82p0,0,4.8,40.9,2025-05-11T14:28:13.294Z,2025-05-11T14:28:18Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5720627611,74,,5720627605,1,,5720627595,56,Center,5720627597,140,70.6,5720627599,141,38.0,5720627601,212,69.1,5720627593,124,,5720627603,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581693,244,44,1,27,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.1,55.0,2025-05-11T14:28:16.988Z,2025-05-11T14:59:52Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5720627679,285,,5720627677,56,Back,5720627789,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581701,184,44,1,27,30,5rz9enoyknpg8ji78za5b82p0,0,63.9,45.0,2025-05-11T14:28:16.989Z,2025-05-11T14:59:52Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5720627721,56,Center,5720627723,286,,5720627797,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581711,245,1,1,27,30,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.1,63.9,2025-05-11T14:28:17.318Z,2025-05-11T14:28:18Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5720627771,141,56.7,5720627775,213,5.79,5720627767,56,Back,5720627773,212,10.4,5720627765,3,,5720627769,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581753,185,1,1,27,31,5rz9enoyknpg8ji78za5b82p0,0,56.2,51.3,2025-05-11T14:28:18.270Z,2025-05-11T14:28:21Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5720627977,140,76.0,5720627975,56,Center,5720627983,212,23.1,5720627979,141,36.4,5720627987,213,5.83,5720627973,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581747,246,44,1,27,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.6,68.2,2025-05-11T14:28:20.259Z,2025-05-11T14:59:53Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5720628087,233,186,5720627959,285,,5720627957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581757,186,44,1,27,33,5rz9enoyknpg8ji78za5b82p0,0,75.4,31.8,2025-05-11T14:28:20.260Z,2025-05-11T14:59:53Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5720628113,233,246,5720627997,286,,5720627995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581761,247,12,1,27,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.7,72.7,2025-05-11T14:28:20.526Z,2025-05-11T22:37:52Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5720628041,212,12.3,5720628037,140,35.2,5720628035,56,Back,5720628039,141,69.1,5720628043,213,6.08,5722606269,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581815,187,1,1,27,35,5rz9enoyknpg8ji78za5b82p0,1,66.3,25.8,2025-05-11T14:28:21.613Z,2025-05-11T14:28:27Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720628347,56,Center,5720628345,3,,5720628355,213,0.02,5720628353,212,26.2,5720628349,140,91.2,5720628351,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581817,188,1,1,27,40,5rz9enoyknpg8ji78za5b82p0,0,88.3,24.4,2025-05-11T14:28:27.310Z,2025-05-11T14:28:30Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5720628373,213,1.71,5720628469,236,,5720628369,141,25.5,5720628371,212,0.8,5720628471,233,248,5720628363,155,,5720628365,56,Center,5720628367,140,88.2,5720628475,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581839,248,74,1,27,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.9,73.8,2025-05-11T14:28:27.311Z,2025-05-11T14:36:19Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5720628451,56,Back,5720628489,233,188,5720628453,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581857,189,1,1,27,41,5rz9enoyknpg8ji78za5b82p0,1,86.2,25.9,2025-05-11T14:28:28.398Z,2025-05-11T14:28:30Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5720628525,56,Center,5720628527,140,77.0,5720628531,212,9.7,5720628533,213,3.13,5720628529,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581869,190,1,1,27,43,5rz9enoyknpg8ji78za5b82p0,1,79.9,24.1,2025-05-11T14:28:30.093Z,2025-05-11T22:40:35Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5722606893,20,,5720628653,2,,5720628661,141,47.0,5722606891,224,,5720628663,212,16.8,5720628659,140,85.8,5720628665,213,1.19,5722611697,218,,5720628655,155,5720628657,56,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2813581899,191,1,1,27,45,5rz9enoyknpg8ji78za5b82p0,1,87.6,51.7,2025-05-11T14:28:32.333Z,2025-05-11T22:38:26Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,1.0,5720628813,140,88.9,5720631867,22,,5720628819,213,0.97,5720628811,56,Center,5720631863,154,,5720631859,210,16,5720628817,212,2.4,5720628815,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813581901,192,16,1,27,47,5rz9enoyknpg8ji78za5b82p0,1,89.9,55.4,2025-05-11T14:28:34.157Z,2025-05-11T22:41:37Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5722608057,396,52.2,5720631921,214,,5720628825,17,,5722613705,133,,5720628823,22,,5720630249,375,27:47.080,5722611719,217,,5720631911,154,,5720631925,328,5720631913,55,5720631909,29,,,5720631917,102,5722608055,395,96.9,191,48.9,5722611721,216,5720628827,56,Center,5720630245,374,5720630241,72,5720631919,103,3.2,5720631907,78,,190,2025-05-11 15:28:33.484,,5720631933,231,52.5,5720631931,230,97.1
2813582561,249,1,1,29,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,50.2,50.0,2025-05-11T14:29:47.846Z,2025-05-11T14:30:21Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5720634709,189,,5720632487,56,Back,5720632495,213,3.84,5720632497,279,G,5720632491,141,37.0,5720632489,140,40.1,5720632493,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813582577,250,1,1,29,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.1,37.0,2025-05-11T14:29:48.612Z,2025-05-11T14:30:20Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5720634661,189,,5720632565,141,17.1,5720632567,212,15.3,5720632563,140,33.4,5720632559,56,Back,5720632569,213,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813582589,251,1,1,29,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.4,17.1,2025-05-11T14:29:51.334Z,2025-05-11T14:29:53Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5720632633,141,4.0,5720632631,140,44.4,5720632629,56,Back,5720632635,212,14.6,5720632637,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813582607,252,61,1,29,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.4,4.0,2025-05-11T14:29:51.962Z,2025-05-11T14:30:16Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5720632717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813582629,253,1,1,29,7,9w3sjm5ml4sjr2v81oxzdrt8v,0,43.3,5.9,2025-05-11T14:29:53.776Z,2025-05-11T14:29:54Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5720632833,1,,5720632827,141,4.1,5720632825,140,75.3,5720632831,213,6.25,5720632823,56,Right,5720632829,212,33.6,5720632821,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813582647,193,12,1,29,9,5rz9enoyknpg8ji78za5b82p0,1,19.0,85.9,2025-05-11T14:29:55.709Z,2025-05-11T14:29:56Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720632919,56,Back,5720632927,213,0.33,5720632925,212,9.3,5720632923,141,90.3,5720632921,140,27.4,5720632941,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813582665,194,44,1,29,10,5rz9enoyknpg8ji78za5b82p0,1,23.4,89.8,2025-05-11T14:29:57.032Z,2025-05-11T14:59:53Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5720633015,56,Back,5720633019,285,,5720633035,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813582653,254,44,1,29,10,9w3sjm5ml4sjr2v81oxzdrt8v,0,76.6,10.2,2025-05-11T14:29:57.033Z,2025-05-11T14:59:53Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5720632947,56,Right,5720633053,233,194,5720632949,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813582691,195,1,1,29,11,5rz9enoyknpg8ji78za5b82p0,1,22.7,90.2,2025-05-11T14:29:57.581Z,2025-05-11T14:29:59Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5720633153,56,Back,5720633161,213,4.55,5720633151,3,,5720633159,212,7.1,5720633157,141,79.9,5720633155,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813582693,196,43,1,29,12,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-11T14:29:58.638Z,2025-05-11T14:30:03Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720633167,56,Back,5720633173,140,37.1,5720633165,157,0,5720633189,213,0.50,5720633455,144,1,5720633185,212,13.8,5720633179,141,92.4,5720633193,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813582709,197,4,1,29,12,5rz9enoyknpg8ji78za5b82p0,1,26.2,76.2,2025-05-11T14:29:59.333Z,2025-05-11T14:36:26Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720633293,285,,5720633283,56,Back,5720633285,152,,5720633359,233,255,5720633289,265,,5720633281,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813582719,255,4,1,29,12,9w3sjm5ml4sjr2v81oxzdrt8v,0,73.8,23.8,2025-05-11T14:29:59.334Z,2025-05-11T14:36:26Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5720633341,13,,5720633349,286,,5720633343,56,Center,5720633393,233,197,5720633345,152,,5720633347,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813583377,198,1,1,30,6,5rz9enoyknpg8ji78za5b82p0,1,25.6,68.8,2025-05-11T14:30:53.308Z,2025-05-11T14:30:57Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5720636921,56,Center,5720636929,141,58.1,5720636941,1,,5720636937,213,6.14,5720636917,157,,5720636915,5,,5720636925,140,74.4,5720636933,212,51.8,5720636919,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813583383,199,44,1,30,10,5rz9enoyknpg8ji78za5b82p0,1,73.0,53.7,2025-05-11T14:30:56.728Z,2025-05-11T14:30:57Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5720636963,56,Center,5720636965,286,,5720636991,233,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813583375,256,44,1,30,10,9w3sjm5ml4sjr2v81oxzdrt8v,0,27.0,46.3,2025-05-11T14:30:56.729Z,2025-05-11T14:30:58Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5720637011,233,199,5720636909,56,Back,5720636911,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813583393,200,1,1,30,10,5rz9enoyknpg8ji78za5b82p0,0,73.0,53.7,2025-05-11T14:30:57.036Z,2025-05-11T14:30:58Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5720637023,141,56.3,5720637015,3,,5720637017,168,,5720637019,56,Center,5720637021,140,89.3,5720637029,213,0.10,5720637025,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813583405,257,12,1,30,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.8,46.1,2025-05-11T14:30:59.098Z,2025-05-11T14:31:00Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5720637103,212,7.6,5720637157,15,,5720637099,140,14.1,5720637101,141,40.6,5720637105,213,5.77,5720637097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813583437,258,12,1,30,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.1,40.6,2025-05-11T14:31:00.683Z,2025-05-11T14:31:03Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5720637293,213,5.19,5720637301,15,,5720637291,212,23.2,5720637287,140,24.2,5720637285,56,Back,5720637289,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813583463,259,3,1,30,17,9w3sjm5ml4sjr2v81oxzdrt8v,0,28.3,9.4,2025-05-11T14:31:04.316Z,2025-05-11T22:42:29Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5720637467,233,201,5720637395,285,,5720637393,56,Back,5722615557,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813583459,201,7,1,30,17,5rz9enoyknpg8ji78za5b82p0,0,71.7,90.6,2025-05-11T14:31:04.317Z,2025-05-11T22:42:39Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5720637379,56,Left,5722615853,385,,5720637413,233,259,5720637381,286,,5722615855,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813943345,870,61,1,30,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.7,9.8,2025-05-11T14:31:05.107Z,2025-05-11T22:42:52Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5722616297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
