id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2703659645,239,1,1,19,36,77tfx9me4aaqhzv78bmgsy9bg,1,71.4,80.9,2024-07-27T14:20:16.366Z,2024-07-27T14:20:19Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5119310319,212,14.4,5119310317,141,60.0,5119310315,140,69.5,5119310321,213,4.57,5119310313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659663,240,1,1,19,39,77tfx9me4aaqhzv78bmgsy9bg,1,69.0,56.6,2024-07-27T14:20:19.389Z,2024-07-27T14:20:21Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119310397,56,Center,5119310399,140,62.0,5119310403,212,8.9,5119310405,213,2.54,5119310401,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659677,241,1,1,19,41,77tfx9me4aaqhzv78bmgsy9bg,1,62.0,64.0,2024-07-27T14:20:21.741Z,2024-07-27T14:20:23Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119310471,141,69.2,5119310475,213,0.45,5119310469,140,69.0,5119310467,56,Center,5119310473,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659689,242,1,1,19,43,77tfx9me4aaqhzv78bmgsy9bg,1,69.0,69.2,2024-07-27T14:20:23.181Z,2024-07-27T14:20:24Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5119310549,212,6.3,5119310545,140,64.1,5119310547,141,63.8,5119310543,56,Center,5119310551,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659723,243,1,1,19,44,77tfx9me4aaqhzv78bmgsy9bg,1,65.8,66.3,2024-07-27T14:20:24.781Z,2024-07-27T14:20:29Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119310749,56,Left,5119310753,141,93.6,5119310757,213,1.04,5119310755,212,21.5,5119310751,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659743,244,1,1,19,49,77tfx9me4aaqhzv78bmgsy9bg,1,76.5,93.0,2024-07-27T14:20:29.357Z,2024-07-27T14:20:31Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119310885,213,3.38,5119310879,140,66.7,5119310877,56,Left,5119310881,141,89.3,5119310883,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659801,245,1,1,19,51,77tfx9me4aaqhzv78bmgsy9bg,1,66.7,89.3,2024-07-27T14:20:31.630Z,2024-07-27T14:20:36Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119311131,140,63.7,5119311129,56,Center,5119311137,213,4.51,5119311135,212,15.4,5119311133,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659825,246,1,1,19,56,77tfx9me4aaqhzv78bmgsy9bg,1,65.1,62.3,2024-07-27T14:20:36.638Z,2024-07-27T14:20:39Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119311283,155,,5119311289,141,93.0,5119311291,212,25.2,5119311287,140,78.6,5119311285,56,Left,5119311293,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659843,247,1,1,19,59,77tfx9me4aaqhzv78bmgsy9bg,1,78.6,93.0,2024-07-27T14:20:39.325Z,2024-07-27T14:20:40Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119311403,140,84.1,5119311401,56,Center,5119311409,213,5.16,5119311407,212,13.2,5119311405,141,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659867,248,1,1,20,1,77tfx9me4aaqhzv78bmgsy9bg,1,85.9,75.9,2024-07-27T14:20:40.861Z,2024-07-27T14:20:43Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5119311563,213,2.45,5119311555,56,Left,5119311559,141,84.8,5119311557,140,79.0,5119311561,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659881,249,1,1,20,3,77tfx9me4aaqhzv78bmgsy9bg,0,76.2,80.4,2024-07-27T14:20:43.549Z,2024-07-27T17:12:42Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119311633,155,,5119311643,213,5.17,5119311637,140,78.6,5119311639,141,72.9,5119311635,56,Center,5119777097,20,,5119777095,223,,5119311631,2,,5119311641,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659905,196,61,1,20,5,59as3grjvj19voay31j3yfgni,1,18.7,19.5,2024-07-27T14:20:45.524Z,2024-07-27T14:21:51Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5119311729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659919,250,1,1,20,6,77tfx9me4aaqhzv78bmgsy9bg,0,77.8,49.2,2024-07-27T14:20:46.749Z,2024-07-27T14:20:47Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5119311793,3,,5119311801,212,9.9,5119311795,56,Center,5119311803,213,0.33,5119311799,141,53.9,5119311797,140,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660297,202,61,1,20,8,59as3grjvj19voay31j3yfgni,1,17.8,42.1,2024-07-27T14:20:48.291Z,2024-07-27T14:21:40Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5119313703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659967,197,12,1,20,9,59as3grjvj19voay31j3yfgni,1,13.8,44.3,2024-07-27T14:20:49.322Z,2024-07-27T14:20:53Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5119312071,213,6.18,5119312069,212,17.2,5119312067,141,41.6,5119312065,140,30.1,5119312063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659975,198,61,1,20,13,59as3grjvj19voay31j3yfgni,0,29.9,41.8,2024-07-27T14:20:53.051Z,2024-07-27T14:22:18Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5119312101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703659999,251,1,1,20,13,77tfx9me4aaqhzv78bmgsy9bg,1,57.8,51.4,2024-07-27T14:20:53.613Z,2024-07-27T14:20:56Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119312249,141,16.1,5119312245,56,Right,5119312247,140,65.5,5119312253,213,5.04,5119312251,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660011,252,1,1,20,16,77tfx9me4aaqhzv78bmgsy9bg,1,63.9,22.1,2024-07-27T14:20:56.781Z,2024-07-27T14:20:58Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5119312323,213,1.19,5119312317,140,68.0,5119312319,141,37.7,5119312315,56,Center,5119312321,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660017,253,1,1,20,18,77tfx9me4aaqhzv78bmgsy9bg,0,68.0,37.7,2024-07-27T14:20:58.318Z,2024-07-27T14:20:59Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5119312343,155,,5119312351,212,11.2,5119312353,213,5.10,5119312345,56,Center,5119312349,141,22.5,5119312347,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660057,199,8,1,20,21,59as3grjvj19voay31j3yfgni,1,26.2,89.4,2024-07-27T14:21:01.363Z,2024-07-27T17:13:13Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119778727,15,,5119312567,56,Back,5119778905,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660059,200,5,1,20,22,59as3grjvj19voay31j3yfgni,0,30.8,101.2,2024-07-27T14:21:02.142Z,2024-07-27T14:24:55Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119312577,56,Back,5119312579,347,,5119312601,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660061,254,5,1,20,22,77tfx9me4aaqhzv78bmgsy9bg,1,69.2,-1.2,2024-07-27T14:21:02.142Z,2024-07-27T14:21:06Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5119312581,56,Right,5119312597,233,200,5119312583,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660083,255,1,1,20,25,77tfx9me4aaqhzv78bmgsy9bg,1,70.6,0.0,2024-07-27T14:21:05.805Z,2024-07-27T14:21:09Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5119312703,141,4.5,5119312697,107,,5119312699,56,Right,5119312707,213,2.92,5119312705,212,18.4,5119312701,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660113,256,1,1,20,29,77tfx9me4aaqhzv78bmgsy9bg,1,53.5,5.0,2024-07-27T14:21:09.341Z,2024-07-27T14:21:12Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119312873,213,1.64,5119312869,141,30.3,5119312867,140,52.3,5119312865,56,Center,5119312871,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660139,257,1,1,20,32,77tfx9me4aaqhzv78bmgsy9bg,1,53.7,32.7,2024-07-27T14:21:12.557Z,2024-07-27T14:21:14Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119312943,141,71.2,5119312941,140,58.4,5119312939,56,Center,5119312947,213,1.38,5119312945,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660155,258,1,1,20,34,77tfx9me4aaqhzv78bmgsy9bg,1,58.4,71.2,2024-07-27T14:21:14.381Z,2024-07-27T14:21:16Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119313051,56,Center,5119313053,140,71.0,5119313059,213,0.01,5119313055,141,71.4,5119313057,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660169,259,1,1,20,36,77tfx9me4aaqhzv78bmgsy9bg,1,70.4,75.0,2024-07-27T14:21:16.781Z,2024-07-27T14:21:18Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5119313093,140,69.0,5119313091,56,Left,5119313095,141,93.0,5119313099,213,1.69,5119313097,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660177,260,1,1,20,38,77tfx9me4aaqhzv78bmgsy9bg,1,69.0,93.0,2024-07-27T14:21:18.333Z,2024-07-27T14:21:19Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119313139,213,4.43,5119313135,141,76.2,5119313137,212,11.9,5119313133,140,65.8,5119313131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660205,261,1,1,20,39,77tfx9me4aaqhzv78bmgsy9bg,0,65.8,76.2,2024-07-27T14:21:19.468Z,2024-07-27T14:21:23Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119313253,56,Center,5119313257,141,62.6,5119313259,212,35.7,5119313255,140,98.6,5119313263,1,,5119313261,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660201,201,52,1,20,42,59as3grjvj19voay31j3yfgni,1,2.0,38.8,2024-07-27T14:21:22.715Z,2024-07-27T17:13:30Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5119779631,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660331,203,1,1,21,2,59as3grjvj19voay31j3yfgni,0,13.0,45.8,2024-07-27T14:21:42.363Z,2024-07-27T14:21:45Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5119313855,1,,5119313845,56,Center,5119313849,141,45.2,5119313847,140,86.8,5119313853,213,6.28,5119313867,189,,5119313851,212,77.5,5119313843,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660337,262,52,1,21,5,77tfx9me4aaqhzv78bmgsy9bg,1,13.9,49.6,2024-07-27T14:21:45.676Z,2024-07-27T17:13:42Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5119779981,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660375,263,1,1,21,6,77tfx9me4aaqhzv78bmgsy9bg,1,13.9,49.6,2024-07-27T14:21:46.332Z,2024-07-27T14:21:50Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5119314071,213,0.84,5119314069,212,12.8,5119314067,141,63.6,5119314065,140,22.0,5119314061,123,,5119314063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660423,264,1,1,21,10,77tfx9me4aaqhzv78bmgsy9bg,1,22.0,63.6,2024-07-27T14:21:50.045Z,2024-07-27T14:21:54Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119314303,141,95.3,5119314305,212,24.2,5119314307,213,1.10,5119314299,56,Back,5119314301,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660437,265,1,1,21,14,77tfx9me4aaqhzv78bmgsy9bg,1,36.4,95.1,2024-07-27T14:21:54.013Z,2024-07-27T14:21:56Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119314393,141,82.1,5119314389,56,Back,5119314397,213,3.92,5119314395,212,12.6,5119314391,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660449,266,1,1,21,16,77tfx9me4aaqhzv78bmgsy9bg,1,27.9,82.1,2024-07-27T14:21:56.684Z,2024-07-27T14:21:58Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119314475,56,Back,5119314479,141,62.1,5119314477,140,25.2,5119314483,213,4.51,5119314481,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660473,267,1,1,21,18,77tfx9me4aaqhzv78bmgsy9bg,1,25.2,62.1,2024-07-27T14:21:58.764Z,2024-07-27T14:22:03Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119314605,212,13.8,5119314607,213,5.29,5119314599,56,Back,5119314601,140,32.4,5119314603,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660491,268,1,1,21,23,77tfx9me4aaqhzv78bmgsy9bg,1,29.6,45.1,2024-07-27T14:22:03.132Z,2024-07-27T14:22:05Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5119314689,141,21.6,5119314685,140,32.1,5119314693,212,16.2,5119314683,56,Back,5119314695,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660501,269,1,1,21,25,77tfx9me4aaqhzv78bmgsy9bg,1,33.2,17.8,2024-07-27T14:22:05.740Z,2024-07-27T14:22:07Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119314741,212,9.4,5119314743,213,0.37,5119314739,141,22.8,5119314735,56,Back,5119314737,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660509,270,1,1,21,27,77tfx9me4aaqhzv78bmgsy9bg,1,41.1,21.6,2024-07-27T14:22:07.500Z,2024-07-27T14:22:08Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5119314779,56,Back,5119314785,212,13.0,5119314789,213,4.28,5119314781,140,35.9,5119314783,141,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660531,271,1,1,21,29,77tfx9me4aaqhzv78bmgsy9bg,1,35.9,4.2,2024-07-27T14:22:08.860Z,2024-07-27T14:22:12Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5119314909,213,2.25,5119314907,212,19.3,5119314905,141,26.3,5119314901,56,Back,5119314903,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660561,272,1,1,21,32,77tfx9me4aaqhzv78bmgsy9bg,1,24.4,26.3,2024-07-27T14:22:12.316Z,2024-07-27T14:22:17Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119315111,140,23.1,5119315107,56,Back,5119315119,212,18.3,5119315115,141,53.1,5119315121,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660583,273,1,1,21,37,77tfx9me4aaqhzv78bmgsy9bg,1,27.8,57.5,2024-07-27T14:22:17.212Z,2024-07-27T14:22:19Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119315191,141,27.3,5119315195,213,4.71,5119315187,56,Back,5119315189,140,27.8,5119315193,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660591,274,1,1,21,39,77tfx9me4aaqhzv78bmgsy9bg,1,27.8,27.3,2024-07-27T14:22:18.988Z,2024-07-27T14:22:21Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119315251,140,9.8,5119315255,212,19.9,5119315257,213,2.82,5119315253,141,36.5,5119315249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660623,275,1,1,21,41,77tfx9me4aaqhzv78bmgsy9bg,1,9.8,36.5,2024-07-27T14:22:21.596Z,2024-07-27T14:22:25Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5119315407,140,25.1,5119315405,56,Back,5119315415,212,25.9,5119315417,213,5.38,5119315411,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660679,276,1,1,21,45,77tfx9me4aaqhzv78bmgsy9bg,1,25.9,6.9,2024-07-27T14:22:25.532Z,2024-07-27T14:22:31Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5119315653,212,9.0,5119315647,56,Back,5119315649,140,18.7,5119315651,141,14.1,5119315655,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660709,277,1,1,21,51,77tfx9me4aaqhzv78bmgsy9bg,1,15.5,28.5,2024-07-27T14:22:30.876Z,2024-07-27T14:22:33Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119315823,212,15.0,5119315817,56,Back,5119315819,140,7.6,5119315821,141,46.9,5119315825,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660723,278,1,1,21,53,77tfx9me4aaqhzv78bmgsy9bg,1,7.6,46.9,2024-07-27T14:22:33.772Z,2024-07-27T14:22:36Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5119315903,213,1.46,5119315899,141,67.0,5119315897,140,9.0,5119315895,56,Back,5119315901,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660747,279,1,1,21,56,77tfx9me4aaqhzv78bmgsy9bg,1,9.0,67.0,2024-07-27T14:22:36.268Z,2024-07-27T14:22:39Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119316015,213,1.28,5119316011,141,95.0,5119316013,212,19.9,5119316009,140,14.5,5119316007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660779,280,1,1,21,59,77tfx9me4aaqhzv78bmgsy9bg,1,13.9,93.0,2024-07-27T14:22:39.164Z,2024-07-27T14:22:42Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119316185,141,61.1,5119316187,212,24.7,5119316189,213,5.21,5119316181,56,Back,5119316183,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660785,281,1,1,22,2,77tfx9me4aaqhzv78bmgsy9bg,1,29.1,56.8,2024-07-27T14:22:42.364Z,2024-07-27T14:22:44Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5119316243,213,4.94,5119316241,212,29.1,5119316235,56,Back,5119316239,141,15.1,5119316237,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660815,282,1,1,22,4,77tfx9me4aaqhzv78bmgsy9bg,1,35.3,18.9,2024-07-27T14:22:44.284Z,2024-07-27T14:23:26Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5119316431,141,26.5,5119316435,213,2.60,5119316429,140,27.1,5119316427,56,Back,5119316433,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660835,283,1,1,22,7,77tfx9me4aaqhzv78bmgsy9bg,1,29.1,27.0,2024-07-27T14:22:47.612Z,2024-07-27T14:22:51Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119316499,56,Back,5119316503,141,32.7,5119316501,140,35.6,5119316505,212,7.8,5119316507,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660847,284,1,1,22,11,77tfx9me4aaqhzv78bmgsy9bg,1,35.6,32.7,2024-07-27T14:22:51.388Z,2024-07-27T14:22:53Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119316569,213,3.40,5119316567,212,8.1,5119316565,141,29.7,5119316561,56,Back,5119316563,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660875,285,1,1,22,13,77tfx9me4aaqhzv78bmgsy9bg,1,28.1,29.7,2024-07-27T14:22:53.100Z,2024-07-27T14:22:56Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119316713,212,14.9,5119316709,140,24.5,5119316707,56,Back,5119316711,141,50.9,5119316715,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660891,286,1,1,22,16,77tfx9me4aaqhzv78bmgsy9bg,1,24.5,50.9,2024-07-27T14:22:56.737Z,2024-07-27T14:22:58Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119316825,213,5.20,5119316821,141,29.0,5119316819,140,32.1,5119316817,56,Back,5119316823,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660919,287,1,1,22,18,77tfx9me4aaqhzv78bmgsy9bg,0,31.3,32.8,2024-07-27T14:22:58.668Z,2024-07-27T14:23:02Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5119316951,213,0.98,5119316943,56,Left,5119316941,196,,5119316953,1,,5119316947,141,100.0,5119316949,212,56.5,5119316945,140,61.1,5119316939,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660975,204,5,1,22,22,59as3grjvj19voay31j3yfgni,1,39.7,-1.7000000000000002,2024-07-27T14:23:02.256Z,2024-07-27T14:24:55Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119317231,56,Back,5119317233,347,,5119317259,233,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660921,288,5,1,22,22,77tfx9me4aaqhzv78bmgsy9bg,0,60.3,101.7,2024-07-27T14:23:02.256Z,2024-07-27T14:23:09Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5119316957,56,Left,5119316959,347,,5119317287,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703660991,205,1,1,22,28,59as3grjvj19voay31j3yfgni,1,38.8,0.0,2024-07-27T14:23:08.762Z,2024-07-27T14:23:53Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5119317315,56,Back,5119319309,189,,5119317319,141,15.9,5119317317,140,22.2,5119317321,212,21.0,5119317313,107,,5119317323,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703661007,206,1,1,22,30,59as3grjvj19voay31j3yfgni,1,22.2,15.9,2024-07-27T14:23:09.978Z,2024-07-27T14:23:13Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5119317403,56,Back,5119317407,141,45.8,5119317409,212,26.0,5119317405,140,6.8,5119317411,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703661043,207,1,1,22,34,59as3grjvj19voay31j3yfgni,1,9.0,48.5,2024-07-27T14:23:14.187Z,2024-07-27T14:23:17Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5119317603,141,93.3,5119317609,1,,5119317605,212,33.7,5119317607,213,1.13,5119317599,56,Back,5119317601,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703661081,208,1,1,22,37,59as3grjvj19voay31j3yfgni,1,26.0,96.6,2024-07-27T14:23:17.579Z,2024-07-27T14:23:21Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5119317811,212,14.4,5119317807,140,39.7,5119317809,141,95.4,5119317805,56,Back,5119317813,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703661083,209,1,1,22,41,59as3grjvj19voay31j3yfgni,0,33.8,98.0,2024-07-27T14:23:21.035Z,2024-07-27T14:23:21Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119317821,56,Back,5119317823,140,40.1,5119317827,212,7.2,5119317829,213,0.39,5119317825,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703661085,210,5,1,22,42,59as3grjvj19voay31j3yfgni,0,38.0,101.6,2024-07-27T14:23:21.847Z,2024-07-27T14:23:25Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119317981,233,289,5119317833,347,,5119317831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703661109,289,5,1,22,42,77tfx9me4aaqhzv78bmgsy9bg,1,62.0,-1.6,2024-07-27T14:23:21.847Z,2024-07-27T14:24:55Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5119317943,56,Right,5119317973,233,210,5119317945,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
