id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2710377017,127,12,1,12,43,ahnt9ejgwj58ul8auzdvi3czf,1,3.8,31.5,2024-08-18T12:13:13.859Z,2024-08-18T12:15:23Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5156360861,15,,5156360825,141,28.0,5156360823,140,12.5,5156360821,56,Back,5156360827,212,9.4,5156360829,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376955,126,4,1,12,45,ahnt9ejgwj58ul8auzdvi3czf,1,10.0,34.6,2024-08-18T12:13:16.437Z,2024-08-18T18:35:41Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5157955201,264,,5156360741,233,166,5156360615,152,,5156360613,56,Back,5156360617,285,,5156360609,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376969,166,4,1,12,45,77tfx9me4aaqhzv78bmgsy9bg,0,90.0,65.4,2024-08-18T12:13:16.438Z,2024-08-18T18:35:43Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156360695,56,Center,5156360759,233,126,5156360691,13,,5157955337,264,,5156360697,152,,5156360699,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377201,129,1,1,13,1,ahnt9ejgwj58ul8auzdvi3czf,1,5.9,31.6,2024-08-18T12:13:31.785Z,2024-08-18T12:13:53Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5156361891,212,20.7,5156361885,56,Back,5156361883,152,,5156361889,141,31.8,5156363131,189,,5156361881,5,,5156361893,213,0.01,5156361887,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377243,130,1,1,13,5,ahnt9ejgwj58ul8auzdvi3czf,1,27.7,41.3,2024-08-18T12:13:35.785Z,2024-08-18T12:13:38Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5156362105,141,75.3,5156362099,56,Back,5156362111,213,1.30,5156362101,140,33.7,5156362107,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377289,131,1,1,13,7,ahnt9ejgwj58ul8auzdvi3czf,1,32.6,75.3,2024-08-18T12:13:38.051Z,2024-08-18T12:13:42Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5156362389,140,45.1,5156362395,213,0.84,5156362393,212,19.6,5156362387,56,Back,5156362391,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377371,132,1,1,13,11,ahnt9ejgwj58ul8auzdvi3czf,1,44.5,95.0,2024-08-18T12:13:42.129Z,2024-08-18T12:13:49Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5156362867,213,3.22,5156362861,140,26.1,5156362863,141,92.9,5156362865,212,19.4,5156362859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377421,133,1,1,13,18,ahnt9ejgwj58ul8auzdvi3czf,1,26.8,75.6,2024-08-18T12:13:49.207Z,2024-08-18T12:13:52Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5156363121,212,44.3,5156363117,140,29.3,5156363119,141,10.6,5156363115,56,Back,5156363113,196,,5156363123,213,4.77,5156363125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377453,134,1,1,13,23,ahnt9ejgwj58ul8auzdvi3czf,1,30.8,9.1,2024-08-18T12:13:54.404Z,2024-08-18T12:13:56Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5156363309,56,Back,5156363311,140,26.0,5156363317,213,1.95,5156363315,212,13.6,5156363313,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377489,135,1,1,13,25,ahnt9ejgwj58ul8auzdvi3czf,1,25.7,28.8,2024-08-18T12:13:56.343Z,2024-08-18T12:13:58Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5156363497,141,70.5,5156363499,212,28.4,5156363501,213,1.55,5156363495,140,26.2,5156363493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377549,136,1,1,13,28,ahnt9ejgwj58ul8auzdvi3czf,1,26.7,73.2,2024-08-18T12:13:58.718Z,2024-08-18T12:14:04Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5156363769,213,0.68,5156363761,56,Back,5156363767,212,22.9,5156363765,141,94.4,5156363763,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377569,137,1,1,13,31,ahnt9ejgwj58ul8auzdvi3czf,1,40.0,92.0,2024-08-18T12:14:02.295Z,2024-08-18T12:14:37Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5156363901,213,4.32,5156363893,56,Back,5156363895,140,37.4,5156365095,189,,5156363897,141,82.4,5156363899,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377573,138,1,1,13,33,ahnt9ejgwj58ul8auzdvi3czf,1,37.5,80.1,2024-08-18T12:14:04.295Z,2024-08-18T12:14:38Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5156365277,212,11.5,5156365271,56,Back,5156365279,213,6.01,5156365595,189,,5156365273,140,48.1,5156365275,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377647,139,1,1,13,36,ahnt9ejgwj58ul8auzdvi3czf,1,60.4,67.2,2024-08-18T12:14:07.327Z,2024-08-18T12:14:12Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5156364319,212,25.6,5156364315,140,81.5,5156364313,56,Left,5156364317,141,86.2,5156364321,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377659,140,1,1,13,41,ahnt9ejgwj58ul8auzdvi3czf,0,93.9,82.9,2024-08-18T12:14:12.248Z,2024-08-18T17:51:28Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5156364379,2,,5156364383,56,Center,5156364385,140,92.0,5156364389,212,23.1,5157961557,224,,5156364387,141,49.0,5157961559,72,,5156364393,213,4.63,5156364381,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377701,168,12,1,13,43,77tfx9me4aaqhzv78bmgsy9bg,1,10.6,43.4,2024-08-18T12:14:13.917Z,2024-08-18T12:14:16Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156364603,56,Back,5156364605,140,25.4,5156364617,15,,5156364609,212,19.9,5156364611,213,0.68,5156364607,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377743,141,1,1,13,46,ahnt9ejgwj58ul8auzdvi3czf,1,69.0,32.5,2024-08-18T12:14:16.951Z,2024-08-18T17:51:43Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5156364839,213,0.11,5156364837,212,19.2,5156364831,56,Center,5156364835,141,35.5,5156364833,140,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377745,142,1,1,13,49,ahnt9ejgwj58ul8auzdvi3czf,0,90.9,27.4,2024-08-18T12:14:20.279Z,2024-08-18T12:14:20Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5156364847,141,37.6,5156364849,212,6.9,5156364851,213,1.51,5156364845,140,91.3,5156364843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377747,169,61,1,13,50,77tfx9me4aaqhzv78bmgsy9bg,1,7.8,66.3,2024-08-18T12:14:20.968Z,2024-08-18T12:14:21Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156364853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377785,170,52,1,13,52,77tfx9me4aaqhzv78bmgsy9bg,1,5.5,55.1,2024-08-18T12:14:22.878Z,2024-08-18T17:51:52Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5157963421,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378011,171,1,1,14,15,77tfx9me4aaqhzv78bmgsy9bg,1,11.5,57.9,2024-08-18T12:14:45.901Z,2024-08-18T12:14:48Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5156366347,141,74.1,5156366349,212,28.5,5156366337,123,,5156366339,56,Back,5156366351,213,0.40,5156366367,189,,5156366343,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378047,172,1,1,14,18,77tfx9me4aaqhzv78bmgsy9bg,1,36.6,74.7,2024-08-18T12:14:48.669Z,2024-08-18T12:14:50Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156366551,140,35.6,5156366557,213,4.67,5156366549,56,Back,5156366555,212,27.7,5156366553,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378073,173,1,1,14,19,77tfx9me4aaqhzv78bmgsy9bg,1,35.9,33.6,2024-08-18T12:14:50.574Z,2024-08-18T12:14:53Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156366673,56,Back,5156366681,212,15.3,5156366679,141,17.0,5156366683,213,5.46,5156366677,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378079,174,1,1,14,22,77tfx9me4aaqhzv78bmgsy9bg,1,46.5,16.7,2024-08-18T12:14:52.877Z,2024-08-18T12:14:53Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156366707,141,32.7,5156366709,212,11.3,5156366711,213,1.29,5156366705,140,49.5,5156366703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378135,175,1,1,14,23,77tfx9me4aaqhzv78bmgsy9bg,1,49.5,32.7,2024-08-18T12:14:53.709Z,2024-08-18T12:14:59Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5156367047,141,30.1,5156367051,213,3.27,5156367045,140,36.7,5156367043,56,Back,5156367049,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378175,176,1,1,14,28,77tfx9me4aaqhzv78bmgsy9bg,1,41.7,38.3,2024-08-18T12:14:59.533Z,2024-08-18T12:15:02Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156367255,56,Center,5156367263,213,0.87,5156367261,212,26.7,5156367257,140,58.0,5156367259,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378207,177,1,1,14,31,77tfx9me4aaqhzv78bmgsy9bg,1,58.4,68.4,2024-08-18T12:15:02.173Z,2024-08-18T12:15:05Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156367495,141,59.9,5156367493,140,64.3,5156367491,56,Center,5156367497,212,8.5,5156367499,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378219,178,1,1,14,34,77tfx9me4aaqhzv78bmgsy9bg,1,63.2,65.8,2024-08-18T12:15:05.517Z,2024-08-18T12:15:06Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5156367565,212,9.6,5156367563,141,73.9,5156367559,56,Center,5156367567,213,2.53,5156367561,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378241,179,1,1,14,36,77tfx9me4aaqhzv78bmgsy9bg,1,56.4,73.0,2024-08-18T12:15:06.701Z,2024-08-18T12:15:09Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156367699,56,Back,5156367701,140,44.4,5156367707,213,4.05,5156367705,212,20.6,5156367703,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378263,180,1,1,14,38,77tfx9me4aaqhzv78bmgsy9bg,1,48.0,46.6,2024-08-18T12:15:09.294Z,2024-08-18T12:15:11Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156367881,212,26.5,5156367875,56,Right,5156367877,140,61.9,5156367883,213,5.29,5156367879,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378309,181,1,1,14,41,77tfx9me4aaqhzv78bmgsy9bg,1,61.9,14.0,2024-08-18T12:15:11.661Z,2024-08-18T12:15:15Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156368187,213,5.55,5156368181,140,68.6,5156368179,56,Right,5156368185,212,9.5,5156368183,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378329,182,1,1,14,44,77tfx9me4aaqhzv78bmgsy9bg,0,69.4,5.9,2024-08-18T12:15:15.118Z,2024-08-18T12:15:16Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5156368277,56,Center,5156368283,212,35.0,5156368285,213,0.75,5156368279,140,93.9,5156368281,141,40.9,5156368287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378353,143,52,1,14,46,ahnt9ejgwj58ul8auzdvi3czf,1,11.8,50.1,2024-08-18T12:15:17.557Z,2024-08-18T17:52:19Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5157965045,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378491,144,1,1,14,52,ahnt9ejgwj58ul8auzdvi3czf,1,11.4,39.8,2024-08-18T12:15:22.963Z,2024-08-18T12:15:37Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5156369175,213,5.10,5156369173,212,13.5,5156369165,123,,5156369169,140,16.3,5156369171,141,21.5,5156369167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378521,145,1,1,14,55,ahnt9ejgwj58ul8auzdvi3czf,1,16.0,15.2,2024-08-18T12:15:26.009Z,2024-08-18T12:15:38Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5156369341,213,6.22,5156369335,140,33.8,5156369333,56,Back,5156369337,141,13.5,5156369339,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378537,146,1,1,14,58,ahnt9ejgwj58ul8auzdvi3czf,0,33.5,14.3,2024-08-18T12:15:28.681Z,2024-08-18T12:16:59Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5156369407,56,Back,5156369415,212,13.6,5156369413,141,0.0,5156369417,213,4.05,5156369411,140,25.5,5156369421,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378573,148,5,1,14,58,ahnt9ejgwj58ul8auzdvi3czf,0,22.6,-1.0,2024-08-18T12:15:29.582Z,2024-08-18T13:03:22Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5156369573,347,,5156370083,233,183,5156369571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378663,183,5,1,14,58,77tfx9me4aaqhzv78bmgsy9bg,1,77.4,101.0,2024-08-18T12:15:29.582Z,2024-08-18T13:03:21Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5156370057,233,148,5156370053,56,Left,5156370055,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378561,147,43,1,14,59,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-08-18T12:15:30.431Z,2024-08-18T12:17:01Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5156375687,144,61,5156369509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378679,184,1,1,15,6,77tfx9me4aaqhzv78bmgsy9bg,1,76.9,100.0,2024-08-18T12:15:37.022Z,2024-08-18T12:15:38Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156370139,1,,5156370131,140,54.5,5156370137,213,3.65,5156370127,107,,5156370133,141,81.4,5156370135,212,26.9,5156370129,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378691,185,1,1,15,7,77tfx9me4aaqhzv78bmgsy9bg,1,54.7,79.4,2024-08-18T12:15:38.286Z,2024-08-18T12:15:39Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156370203,140,46.7,5156370205,141,50.9,5156370209,213,4.30,5156370201,56,Back,5156370207,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378721,186,1,1,15,8,77tfx9me4aaqhzv78bmgsy9bg,1,46.7,50.9,2024-08-18T12:15:39.022Z,2024-08-18T12:15:41Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156370365,141,24.0,5156370363,140,60.8,5156370361,56,Center,5156370367,212,23.5,5156370369,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378771,187,1,1,15,10,77tfx9me4aaqhzv78bmgsy9bg,1,60.7,24.1,2024-08-18T12:15:40.911Z,2024-08-18T12:15:44Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156370639,213,5.57,5156370623,56,Right,5156370631,141,15.5,5156370627,140,67.2,5156370635,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378793,188,1,1,15,13,77tfx9me4aaqhzv78bmgsy9bg,1,69.1,14.1,2024-08-18T12:15:44.014Z,2024-08-18T12:15:46Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5156370797,140,48.0,5156370801,212,22.2,5156370799,141,14.4,5156370803,213,3.13,5156370795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378825,189,1,1,15,15,77tfx9me4aaqhzv78bmgsy9bg,1,48.0,14.4,2024-08-18T12:15:46.143Z,2024-08-18T12:15:48Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156370933,56,Back,5156370935,140,39.2,5156370941,213,1.98,5156370939,212,23.0,5156370937,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378861,190,1,1,15,17,77tfx9me4aaqhzv78bmgsy9bg,1,39.2,48.1,2024-08-18T12:15:48.591Z,2024-08-18T12:15:52Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156371165,140,49.2,5156371169,212,21.9,5156371161,56,Back,5156371167,141,76.4,5156371171,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378883,191,1,1,15,21,77tfx9me4aaqhzv78bmgsy9bg,1,46.3,78.5,2024-08-18T12:15:52.095Z,2024-08-18T12:15:53Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156371285,213,0.53,5156371283,212,15.0,5156371279,140,58.6,5156371277,56,Left,5156371281,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378935,192,1,1,15,23,77tfx9me4aaqhzv78bmgsy9bg,1,49.3,90.8,2024-08-18T12:15:53.710Z,2024-08-18T12:15:57Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156371567,56,Back,5156371571,141,89.7,5156371575,213,3.19,5156371569,140,35.0,5156371573,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378951,193,1,1,15,27,77tfx9me4aaqhzv78bmgsy9bg,0,30.9,85.3,2024-08-18T12:15:57.871Z,2024-08-18T12:15:59Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156371637,141,63.4,5156371639,212,34.9,5156371643,213,5.84,5156371647,1,,5156371635,140,61.0,5156371633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378955,150,1,1,15,28,ahnt9ejgwj58ul8auzdvi3czf,0,48.1,34.0,2024-08-18T12:15:59.443Z,2024-08-18T18:31:48Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5156371663,212,8.8,5156371665,213,3.76,5157969143,286,,5158111323,233,194,5156371659,140,41.3,5156371657,56,Back,5156371661,141,26.5,5157969141,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378959,194,74,1,15,28,77tfx9me4aaqhzv78bmgsy9bg,1,60.2,62.9,2024-08-18T12:15:59.444Z,2024-08-18T18:31:48Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5157968701,285,,5158111339,233,150,5156371685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379029,151,1,1,15,32,ahnt9ejgwj58ul8auzdvi3czf,1,42.8,6.5,2024-08-18T12:16:03.021Z,2024-08-18T12:16:08Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5156372063,56,Back,5156372065,140,43.7,5156372069,212,10.3,5156372071,213,1.48,5156372067,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379001,195,83,1,15,35,77tfx9me4aaqhzv78bmgsy9bg,0,64.7,64.8,2024-08-18T12:16:06.048Z,2024-08-18T12:16:09Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5156372107,399,cuufy3ioo1kio56er2cfn0mqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379033,152,4,1,15,37,ahnt9ejgwj58ul8auzdvi3czf,1,43.3,8.9,2024-08-18T12:16:08.521Z,2024-08-18T18:35:30Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5156372087,56,Back,5156372327,13,,5156372333,152,,5156372335,265,,5156372337,233,196,5156372089,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379055,196,4,1,15,37,77tfx9me4aaqhzv78bmgsy9bg,0,56.7,91.1,2024-08-18T12:16:08.522Z,2024-08-18T18:35:31Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5156372355,233,152,5156372231,265,,5156372225,13,,5156372227,56,Left,5156372233,285,,5156372229,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379169,153,1,1,15,45,ahnt9ejgwj58ul8auzdvi3czf,1,46.3,4.1,2024-08-18T12:16:16.146Z,2024-08-18T12:16:19Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5156372833,152,,5156372835,56,Back,5156372841,212,21.9,5156372829,189,,5156372843,213,2.23,5156372839,141,29.5,5156372831,5,,5156372837,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379259,154,1,1,15,51,ahnt9ejgwj58ul8auzdvi3czf,1,32.6,43.4,2024-08-18T12:16:21.927Z,2024-08-18T12:16:42Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5156373335,212,20.5,5156373333,141,72.9,5156374421,189,,5156373331,140,36.7,5156373329,56,Back,5156373337,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379291,155,1,1,15,53,ahnt9ejgwj58ul8auzdvi3czf,1,35.9,69.3,2024-08-18T12:16:24.286Z,2024-08-18T12:16:43Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5156373491,56,Back,5156373497,212,15.9,5156373499,213,4.51,5156373495,141,46.4,5156373493,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379329,156,1,1,15,58,ahnt9ejgwj58ul8auzdvi3czf,1,32.1,46.0,2024-08-18T12:16:29.052Z,2024-08-18T12:16:32Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5156373695,56,Back,5156373703,213,1.00,5156373699,141,79.7,5156373701,212,27.3,5156373697,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379377,157,1,1,16,1,ahnt9ejgwj58ul8auzdvi3czf,1,44.2,78.7,2024-08-18T12:16:32.583Z,2024-08-18T12:16:35Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5156373903,140,52.0,5156373905,141,96.9,5156373909,213,0.99,5156373901,56,Left,5156373907,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379381,158,1,1,16,4,ahnt9ejgwj58ul8auzdvi3czf,0,48.1,94.7,2024-08-18T12:16:34.958Z,2024-08-18T12:16:37Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5156374175,236,,5156373951,141,93.3,5156373947,56,Back,5156374183,286,,5156373953,212,2.7,5156373955,213,3.50,5156374179,233,197,5156373949,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379425,197,74,1,16,4,77tfx9me4aaqhzv78bmgsy9bg,1,58.0,13.4,2024-08-18T12:16:34.959Z,2024-08-18T12:55:14Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5156374145,56,Right,5156374189,233,158,5156374147,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
