id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2778777933,153,1,1,15,29,anga7587r1zv4ey71ge9zxol3,0,31.7,72.9,2025-02-21T18:17:23.523Z,2025-02-21T21:02:03Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529481079,213,6.23,5529481081,1,,5529481075,141,69.1,5529481073,140,76.3,5529481069,155,,5529481077,212,46.9,5529481071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778777945,148,59,1,15,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.2,38.3,2025-02-21T18:17:27.242Z,2025-02-21T21:02:09Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5529481121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778777961,149,12,1,15,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.2,38.3,2025-02-21T18:17:29.010Z,2025-02-21T18:17:32Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5529481217,212,66.3,5529481229,167,,5529481219,213,0.70,5529481213,140,68.6,5529481215,141,100.0,5529481211,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778777963,150,5,1,15,37,9w3sjm5ml4sjr2v81oxzdrt8v,0,72.4,101.4,2025-02-21T18:17:32.051Z,2025-02-21T18:17:43Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5529481227,347,,5529481225,56,Left,5529481743,233,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778051,154,5,1,15,37,anga7587r1zv4ey71ge9zxol3,1,27.6,-1.4,2025-02-21T18:17:32.051Z,2025-02-21T18:20:10Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529481721,347,,5529481719,56,Back,5529481737,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778165,155,1,1,15,58,anga7587r1zv4ey71ge9zxol3,0,22.1,0.0,2025-02-21T18:17:52.854Z,2025-02-21T18:17:54Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5529482411,140,61.5,5529482409,56,Right,5529482415,212,42.5,5529482407,107,,5529482413,141,13.5,5529482419,1,,5529482417,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778195,151,12,1,16,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.4,89.9,2025-02-21T18:17:54.618Z,2025-02-21T21:02:19Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529482587,213,0.08,5529482583,141,95.7,5529482579,56,Left,5529482581,140,80.7,5529482585,212,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778233,153,50,1,16,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,93.6,68.6,2025-02-21T18:18:01.914Z,2025-02-21T21:02:36Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,5529482903,233,156,5529482791,286,,5529482789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778253,156,7,1,16,7,anga7587r1zv4ey71ge9zxol3,0,6.4,31.4,2025-02-21T18:18:01.915Z,2025-02-21T21:02:35Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5530340139,385,,5529482891,233,153,5529482883,285,,5529482881,56,Back,5530340141,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778267,155,61,1,16,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,92.7,74.0,2025-02-21T18:18:02.561Z,2025-02-21T18:18:20Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,5529482961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778243,154,5,1,16,9,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.4,64.6,2025-02-21T18:18:03.523Z,2025-02-21T18:20:10Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,5529489557,346,,5529482841,56,Center,5529483667,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778275,158,5,1,16,9,anga7587r1zv4ey71ge9zxol3,1,-0.4,35.4,2025-02-21T18:18:03.523Z,2025-02-21T18:20:10Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5529483661,233,154,5529483677,346,,5529482973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778389,159,1,1,16,26,anga7587r1zv4ey71ge9zxol3,0,5.0,37.0,2025-02-21T18:18:21.034Z,2025-02-21T21:02:51Z,15fo180vixn0lb65fujttit3p,J. Storch,,5529483715,212,33.7,5529483709,56,Back,5529483713,141,33.6,5529483719,1,,5529483721,74,,5529483711,140,37.0,5530340813,189,,5529483707,124,,5529483717,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778431,156,1,1,16,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.5,69.6,2025-02-21T18:18:21.771Z,2025-02-21T21:02:52Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529483917,141,61.7,5529483911,3,,5529483921,213,5.77,5529483919,212,11.0,5529483915,140,72.6,5529483913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778447,157,1,1,16,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.6,62.1,2025-02-21T18:18:24.858Z,2025-02-21T21:02:53Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529484039,141,52.5,5529484035,140,58.8,5529484043,213,3.56,5529484031,56,Center,5529484041,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778461,159,1,1,16,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.1,52.1,2025-02-21T18:18:27.667Z,2025-02-21T18:18:28Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529484095,213,0.64,5529484093,212,8.1,5529484087,56,Center,5529484091,141,59.3,5529484089,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778471,160,1,1,16,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.3,59.3,2025-02-21T18:18:28.530Z,2025-02-21T21:02:59Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529484139,213,3.46,5529484133,140,59.0,5529484135,141,56.6,5529484137,212,5.9,5530341411,156,,5529484131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778491,161,1,1,16,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.0,56.6,2025-02-21T18:18:29.091Z,2025-02-21T18:57:57Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529484229,140,59.3,5529484235,213,1.56,5529484233,212,20.1,5529484227,56,Left,5529484231,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778533,162,1,1,16,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.8,79.1,2025-02-21T18:18:32.051Z,2025-02-21T18:18:35Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529484495,140,53.8,5529484493,56,Center,5529484501,213,4.55,5529484499,212,25.9,5529484497,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778551,163,1,1,16,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.9,43.1,2025-02-21T18:18:35.859Z,2025-02-21T18:18:36Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529484575,140,62.4,5529484573,56,Center,5529484581,213,0.78,5529484579,212,11.1,5529484577,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778597,164,1,1,16,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.4,55.2,2025-02-21T18:18:36.835Z,2025-02-21T18:18:40Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529484837,56,Back,5529484841,141,54.9,5529484839,140,45.4,5529484843,212,18.9,5529484845,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778603,165,1,1,16,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.8,55.2,2025-02-21T18:18:40.419Z,2025-02-21T18:18:41Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5529484871,140,52.8,5529484877,213,0.98,5529484869,56,Center,5529484873,141,73.6,5529484875,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778621,166,1,1,16,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.1,77.3,2025-02-21T18:18:41.283Z,2025-02-21T18:18:43Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529485001,212,20.1,5529484995,56,Left,5529485003,213,0.09,5529484997,140,75.2,5529484999,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778653,167,1,1,16,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.9,86.5,2025-02-21T18:18:43.123Z,2025-02-21T18:18:47Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5529485175,140,80.3,5529485173,56,Center,5529485179,212,11.3,5529485181,213,4.75,5529485177,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778938075,892,83,1,16,51,anga7587r1zv4ey71ge9zxol3,1,8.2,27.1,2025-02-21T18:18:45.908Z,2025-02-21T21:03:22Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5530342777,399,606hufq6dapf3qxcgilbc8tt5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778697,168,1,1,16,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,91.6,74.2,2025-02-21T18:18:47.570Z,2025-02-21T18:18:51Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5529485409,212,11.2,5529485403,56,Left,5529485405,140,90.6,5529485407,141,90.6,5529485411,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778745,169,1,1,16,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,92.1,91.2,2025-02-21T18:18:51.187Z,2025-02-21T18:18:55Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5529485657,56,Center,5529485661,141,69.1,5529485659,140,76.9,5529485663,212,21.9,5529485665,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778759,170,1,1,16,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,81.5,66.9,2025-02-21T18:18:53.283Z,2025-02-21T21:03:41Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529485721,212,6.3,5529485715,56,Center,5529485723,213,1.97,5529485719,141,75.4,5529485717,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778767,171,1,1,17,0,9w3sjm5ml4sjr2v81oxzdrt8v,0,79.2,75.4,2025-02-21T18:18:54.907Z,2025-02-21T21:03:39Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5529485749,213,6.06,5529485747,212,12.2,5529485745,141,71.5,5529485741,56,Center,5529485743,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778749,160,12,1,17,1,anga7587r1zv4ey71ge9zxol3,1,13.4,28.4,2025-02-21T18:18:55.608Z,2025-02-21T21:03:42Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5529485685,56,Back,5529485693,213,4.19,5529485691,212,2.5,5529485689,141,25.2,5529485687,140,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778787,172,61,1,17,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,91.4,68.8,2025-02-21T18:18:57.291Z,2025-02-21T21:03:43Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529485845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778751,161,5,1,17,4,anga7587r1zv4ey71ge9zxol3,1,-0.8,23.5,2025-02-21T18:18:58.514Z,2025-02-21T18:20:11Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5529486061,56,Back,5529488585,233,173,5529486235,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778835,173,5,1,17,4,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.8,76.5,2025-02-21T18:18:58.514Z,2025-02-21T18:20:11Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5529486105,56,Center,5529486107,346,,5529488591,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778778935,162,1,1,17,18,anga7587r1zv4ey71ge9zxol3,1,3.2,60.8,2025-02-21T18:19:12.611Z,2025-02-21T21:04:04Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529486691,237,,5529486685,212,5.5,5529486671,124,,5529486695,189,,5529486679,140,2.6,5529486681,141,52.8,5529486687,213,4.60,5529486673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779017,163,1,1,17,29,anga7587r1zv4ey71ge9zxol3,1,4.2,50.0,2025-02-21T18:19:23.186Z,2025-02-21T21:04:02Z,15fo180vixn0lb65fujttit3p,J. Storch,,5529487103,213,4.94,5529487097,140,9.0,5529487101,212,22.5,5529487095,56,Back,5529487099,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779027,164,1,1,17,30,anga7587r1zv4ey71ge9zxol3,1,9.6,18.5,2025-02-21T18:19:25.046Z,2025-02-21T18:19:26Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5529487171,56,Back,5529487177,212,18.3,5529487175,141,43.9,5529487173,140,3.8,5529487179,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779041,165,1,1,17,32,anga7587r1zv4ey71ge9zxol3,0,4.1,43.9,2025-02-21T18:19:26.342Z,2025-02-21T18:19:29Z,15fo180vixn0lb65fujttit3p,J. Storch,,5529487259,56,Right,5529487269,1,,5529487263,141,9.8,5529487265,212,57.9,5529487267,213,5.87,5529487257,157,,5529487261,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779081,174,1,1,17,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.4,87.8,2025-02-21T18:19:30.723Z,2025-02-21T18:19:32Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529487445,212,16.7,5529487443,141,92.9,5529487439,56,Left,5529487441,140,62.0,5529487437,3,,5529487447,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779089,175,1,1,17,37,9w3sjm5ml4sjr2v81oxzdrt8v,0,58.2,94.7,2025-02-21T18:19:31.771Z,2025-02-21T21:04:12Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529487507,213,5.78,5530346093,168,,5529487499,56,Left,5529487501,140,66.7,5529487505,212,10.2,5529487497,3,,5529487503,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779085,166,1,1,17,38,anga7587r1zv4ey71ge9zxol3,1,37.2,12.2,2025-02-21T18:19:32.106Z,2025-02-21T18:19:33Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5529487467,140,46.3,5529487473,213,0.05,5529487469,141,12.9,5529487471,212,9.6,5529487465,56,Back,5529487463,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779093,167,1,1,17,39,anga7587r1zv4ey71ge9zxol3,0,45.0,14.7,2025-02-21T18:19:33.934Z,2025-02-21T21:04:18Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5529487527,141,27.9,5529487529,212,10.1,5529487531,213,2.06,5529487523,56,Back,5529487525,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779115,176,1,1,17,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,63.2,69.9,2025-02-21T18:19:34.901Z,2025-02-21T21:04:18Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529487881,286,,5529487689,212,3.5,5529487875,236,,5529487691,213,2.43,5529487683,56,Center,5529487685,140,60.7,5529487687,141,73.2,5529487877,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779097,168,74,1,17,40,anga7587r1zv4ey71ge9zxol3,1,40.9,28.2,2025-02-21T18:19:34.902Z,2025-02-21T21:04:17Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5529487911,233,176,5529487541,56,Back,5529487869,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779145,169,5,1,17,43,anga7587r1zv4ey71ge9zxol3,0,33.0,-1.6,2025-02-21T18:19:37.214Z,2025-02-21T18:20:12Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5529487855,56,Back,5529488309,233,177,5529487857,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779227,177,5,1,17,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.0,101.6,2025-02-21T18:19:37.214Z,2025-02-21T18:20:11Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529488293,347,,5529488291,56,Left,5529488299,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779307,178,1,1,17,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.4,100.0,2025-02-21T18:19:52.244Z,2025-02-21T18:19:54Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529488717,107,,5529488727,212,17.6,5529488729,213,5.99,5529488723,140,83.4,5529488725,141,93.8,5529488721,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779329,170,45,1,17,59,anga7587r1zv4ey71ge9zxol3,0,26.5,9.6,2025-02-21T18:19:53.299Z,2025-02-21T21:17:47Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5529488947,233,179,5529488837,285,,5529488835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779345,179,3,1,17,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.5,90.4,2025-02-21T18:19:53.299Z,2025-02-21T21:04:32Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,5529488925,56,Left,5529488943,233,170,5530347557,464,,5529488927,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779379,180,1,1,18,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.4,51.0,2025-02-21T18:19:59.220Z,2025-02-21T18:20:01Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,5529489099,141,10.3,5529489095,56,Right,5529489101,212,29.9,5529489097,140,77.2,5529489103,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779439,181,1,1,18,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,78.8,10.4,2025-02-21T18:20:01.828Z,2025-02-21T18:20:08Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,5529489441,213,0.55,5529489437,141,27.1,5529489435,140,96.6,5529489433,56,Center,5529489439,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779415,171,83,1,18,9,anga7587r1zv4ey71ge9zxol3,0,7.8,89.7,2025-02-21T18:20:03.989Z,2025-02-21T21:28:23Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5529489587,399,d1j2a0az2datf1l2efdzne7vu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779447,182,1,1,18,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,92.4,5.9,2025-02-21T18:20:07.955Z,2025-02-21T21:05:44Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,5529489487,141,6.4,5529489489,212,19.0,5529489485,140,74.3,5529489491,213,3.12,5529489483,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779473,183,1,1,18,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.2,9.7,2025-02-21T18:20:10.340Z,2025-02-21T18:20:11Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,5529489623,213,2.08,5529489621,212,15.8,5529489615,56,Center,5529489617,140,60.8,5529489619,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779491,184,1,1,18,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.7,27.6,2025-02-21T18:20:12.996Z,2025-02-21T18:20:13Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529489717,56,Center,5529489719,140,70.6,5529489723,212,10.2,5529489721,141,33.6,5529489725,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779507,185,1,1,18,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.9,34.0,2025-02-21T18:20:13.764Z,2025-02-21T18:59:40Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5529489797,56,Center,5529489799,140,64.6,5529489803,212,6.8,5529489801,141,31.9,5529489805,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779553,186,1,1,18,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.8,35.5,2025-02-21T18:20:15.876Z,2025-02-21T18:20:20Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529490103,140,80.1,5529490105,141,42.2,5529490101,56,Center,5529490107,212,16.7,5529490109,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779557,187,50,1,18,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.0,42.0,2025-02-21T18:20:18.064Z,2025-02-21T21:06:05Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5529663117,286,,5529663537,233,402,5529490127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778813197,402,7,1,18,24,anga7587r1zv4ey71ge9zxol3,1,23.0,58.0,2025-02-21T18:20:18.065Z,2025-02-21T21:17:46Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529663481,56,Back,5530353797,384,,5529663483,285,,5529663491,233,187,5530353799,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779675,173,1,1,18,29,anga7587r1zv4ey71ge9zxol3,1,34.2,36.0,2025-02-21T18:20:24.047Z,2025-02-21T19:03:16Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5529490761,212,45.5,5529490757,140,59.0,5529490753,155,,5529490765,1,,5529490763,213,0.96,5529490755,56,Left,5529490759,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779747,174,1,1,18,35,anga7587r1zv4ey71ge9zxol3,1,68.4,76.1,2025-02-21T18:20:29.851Z,2025-02-21T18:20:58Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,1.0,5529491171,140,89.1,5529491177,213,6.03,5529491169,56,Center,5529491493,4,,5529491173,141,67.8,5529491175,212,22.5,5529492605,154,,5529492603,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779749,175,15,1,18,37,anga7587r1zv4ey71ge9zxol3,1,90.8,67.7,2025-02-21T18:20:31.772Z,2025-02-21T21:06:37Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5529492621,72,,5529492623,78,,5529492643,82,,5529492633,102,49.3,5529492647,147,61.9,5529492637,214,,5529492629,55,174,5529492635,103,19,5529523517,233,188,5529491199,56,5529492645,146,93.7,Center,5529492651,231,50.9,5529492627,154,,5529491197,64,5529492639,328,,5529491195,22,,5529492649,230,,99.1,5529492625,29,
2778779937,188,10,1,18,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.1,42.2,2025-02-21T18:20:31.872Z,2025-02-21T21:17:46Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529492231,56,Back,5529523521,233,175,5529492229,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779791,176,6,1,18,40,anga7587r1zv4ey71ge9zxol3,1,92.3,51.2,2025-02-21T18:20:34.647Z,2025-02-21T21:17:45Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5529493457,73,,5529491477,56,Center,5529523535,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778779945,189,6,1,18,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,7.7,48.8,2025-02-21T18:20:34.647Z,2025-02-21T21:06:43Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529492265,73,,5529492263,56,Back,5529523543,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778780253,177,1,1,19,21,anga7587r1zv4ey71ge9zxol3,0,99.5,0.8,2025-02-21T18:21:15.620Z,2025-02-21T21:07:22Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5529494057,1,,5529494047,56,Center,5530359477,387,,5529494055,213,1.77,5530359479,20,,5529494041,6,,5529494051,141,57.2,5529494043,155,,5529494039,2,,5529494053,212,5529494049,140,92.1,39.1,5529494661,225,,,,,,,,,,,,,,,,,,,
2778780705,201,44,1,19,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.2,40.2,2025-02-21T18:21:16.532Z,2025-02-21T21:07:24Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529496563,233,178,5529496555,56,Back,5529496557,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778780259,178,44,1,19,22,anga7587r1zv4ey71ge9zxol3,0,89.8,59.8,2025-02-21T18:21:16.533Z,2025-02-21T21:07:26Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529494089,286,,5529494087,56,Center,5529496581,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
