id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2727019205,298,1,1,30,50,5rz9enoyknpg8ji78za5b82p0,1,34.5,87.5,2024-09-28T14:32:36.824Z,2024-09-28T14:32:42Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5247702565,213,5.31,5247702559,140,39.1,5247702563,212,8.6,5247702561,141,77.0,5247702557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727019245,299,1,1,30,55,5rz9enoyknpg8ji78za5b82p0,1,40.1,66.7,2024-09-28T14:32:42.064Z,2024-09-28T14:32:43Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5247702725,212,9.3,5247702719,56,Back,5247702723,141,80.3,5247702727,213,1.46,5247702721,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727019309,300,1,1,30,56,5rz9enoyknpg8ji78za5b82p0,1,41.1,80.3,2024-09-28T14:32:42.936Z,2024-09-28T14:32:44Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5247703091,56,Back,5247703093,140,34.9,5247703099,213,4.06,5247703095,141,67.8,5247703097,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727019453,301,1,1,30,58,5rz9enoyknpg8ji78za5b82p0,1,34.5,67.6,2024-09-28T14:32:44.776Z,2024-09-28T14:32:49Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5247703885,140,33.1,5247703889,212,26.0,5247703883,56,Back,5247703891,213,4.66,5247703887,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727019821,302,1,1,31,3,5rz9enoyknpg8ji78za5b82p0,1,31.9,27.1,2024-09-28T14:32:49.472Z,2024-09-28T14:33:00Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5247705819,213,1.76,5247705813,140,27.4,5247705815,141,63.5,5247705811,56,Back,5247705817,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727019907,303,1,1,31,13,5rz9enoyknpg8ji78za5b82p0,1,45.1,53.5,2024-09-28T14:32:59.800Z,2024-09-28T14:33:02Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5247706275,141,12.6,5247706279,212,27.8,5247706273,140,45.7,5247706283,213,4.74,5247706271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727020067,304,1,1,31,16,5rz9enoyknpg8ji78za5b82p0,1,45.9,12.6,2024-09-28T14:33:02.792Z,2024-09-28T14:33:06Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5247707151,140,60.9,5247707153,141,11.2,5247707155,212,15.8,5247707149,56,Right,5247707157,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727020075,305,61,1,31,18,5rz9enoyknpg8ji78za5b82p0,0,60.5,12.9,2024-09-28T14:33:05.156Z,2024-09-28T18:21:34Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5247707219,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727020211,215,1,1,31,20,9w3sjm5ml4sjr2v81oxzdrt8v,0,30.2,75.8,2024-09-28T14:33:07.079Z,2024-09-28T18:21:41Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5247707901,212,1.9,5247707893,157,,5247707903,213,5.99,5247707899,141,75.0,5247707895,56,Back,5247707905,1,,5247707897,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727020131,306,61,1,31,21,5rz9enoyknpg8ji78za5b82p0,1,60.1,19.7,2024-09-28T14:33:07.440Z,2024-09-28T14:33:07Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5247707479,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727020333,217,1,1,31,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.8,40.0,2024-09-28T14:33:10.983Z,2024-09-28T14:33:12Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5247708459,56,Back,5247708473,213,1.72,5247708461,140,18.9,5247708469,212,20.1,5247708463,141,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727020437,218,1,1,31,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.1,69.3,2024-09-28T14:33:12.398Z,2024-09-28T14:33:15Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5247708967,212,15.7,5247708961,56,Back,5247708965,141,55.4,5247708969,213,5.64,5247708963,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727020533,219,1,1,31,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.0,42.4,2024-09-28T14:33:15.119Z,2024-09-28T14:33:17Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5247709467,212,25.1,5247709461,56,Back,5247709465,141,71.2,5247709469,213,2.24,5247709463,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727020749,220,1,1,31,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.4,69.2,2024-09-28T14:33:17.606Z,2024-09-28T14:33:23Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5247710489,140,39.0,5247710493,212,28.5,5247710491,141,37.3,5247710495,213,5.42,5247710485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727020855,221,1,1,31,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.0,32.9,2024-09-28T14:33:23.135Z,2024-09-28T14:33:25Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5247710929,141,15.2,5247710931,212,27.9,5247710925,56,Right,5247710933,213,5.84,5247710927,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727020935,222,1,1,31,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.0,16.0,2024-09-28T14:33:25.424Z,2024-09-28T14:33:27Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5247711305,56,Center,5247711307,140,64.9,5247711313,213,1.94,5247711311,212,12.0,5247711309,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727021011,223,1,1,31,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.9,32.6,2024-09-28T14:33:27.455Z,2024-09-28T14:33:29Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5247711695,56,Right,5247711703,213,4.26,5247711699,141,9.6,5247711701,212,17.4,5247711697,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727021079,224,1,1,31,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.7,9.6,2024-09-28T14:33:28.903Z,2024-09-28T14:33:30Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5247712069,56,Back,5247712077,213,2.69,5247712075,212,22.3,5247712071,140,38.6,5247712073,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727021147,225,1,1,31,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.4,24.9,2024-09-28T14:33:30.335Z,2024-09-28T14:33:32Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5247712473,56,Back,5247712475,140,47.4,5247712481,212,10.3,5247712487,213,0.40,5247712477,141,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727021221,226,1,1,31,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,48.2,42.1,2024-09-28T14:33:32.120Z,2024-09-28T14:33:34Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5247712857,213,2.30,5247712851,140,40.3,5247712849,56,Back,5247712855,212,12.4,5247712853,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727021277,227,1,1,31,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.2,49.1,2024-09-28T14:33:34.007Z,2024-09-28T14:33:35Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5247713137,212,14.7,5247713135,141,42.6,5247713139,213,5.98,5247713133,140,56.6,5247713131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727021401,228,1,1,31,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.1,42.6,2024-09-28T14:33:35.151Z,2024-09-28T14:33:38Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5247713725,213,3.01,5247713719,140,40.0,5247713723,212,18.1,5247713717,56,Back,5247713721,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727021663,229,1,1,31,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.2,37.9,2024-09-28T14:33:37.848Z,2024-09-28T14:33:44Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5247715105,213,4.78,5247715099,140,44.5,5247715103,212,19.3,5247715095,56,Back,5247715101,141,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727021711,230,1,1,31,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.2,12.2,2024-09-28T14:33:43.832Z,2024-09-28T14:33:45Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5247715399,212,7.6,5247715393,56,Right,5247715401,213,5.22,5247715397,141,2.5,5247715395,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727021983,231,1,1,31,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.0,3.4,2024-09-28T14:33:45.287Z,2024-09-28T14:33:52Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5247716873,141,9.8,5247716881,213,2.97,5247716877,212,24.8,5247716869,140,36.7,5247716863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727021933,307,83,1,32,2,5rz9enoyknpg8ji78za5b82p0,0,43.2,93.0,2024-09-28T14:33:48.569Z,2024-09-28T18:22:17Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5247717169,399,2mawaijd9czgtd5jh9myk434l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727022025,232,1,1,32,3,9w3sjm5ml4sjr2v81oxzdrt8v,0,55.7,5.9,2024-09-28T14:33:49.880Z,2024-09-28T18:22:29Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5247717049,212,20.6,5247717043,56,Center,5247717047,141,28.5,5247717045,140,68.7,5247717051,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727022115,309,1,1,32,6,5rz9enoyknpg8ji78za5b82p0,1,39.8,70.6,2024-09-28T14:33:53.145Z,2024-09-28T14:33:55Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5247717539,212,9.2,5247717531,140,39.9,5247717529,56,Back,5247717541,213,1.56,5247717535,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727022245,310,1,1,32,8,5rz9enoyknpg8ji78za5b82p0,1,41.4,84.4,2024-09-28T14:33:54.905Z,2024-09-28T14:33:58Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5247718225,212,5.6,5247718219,56,Back,5247718223,141,78.6,5247718227,213,5.50,5247718221,140,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727022273,233,83,1,32,9,9w3sjm5ml4sjr2v81oxzdrt8v,0,48.0,19.9,2024-09-28T14:33:55.616Z,2024-09-28T19:22:48Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5247719077,399,43q9ytkbmtk5y3tgv77v7pmg9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727022317,311,1,1,32,9,5rz9enoyknpg8ji78za5b82p0,1,47.1,79.2,2024-09-28T14:33:55.897Z,2024-09-28T18:22:41Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5247718613,212,7.8,5247718607,141,80.9,5247718603,56,Left,5247718617,213,0.15,5247718605,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727022337,312,3,1,32,12,5rz9enoyknpg8ji78za5b82p0,0,53.2,76.4,2024-09-28T14:33:58.809Z,2024-09-28T18:22:54Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5247718729,286,,5249541681,464,,5247719717,233,234,5247718727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727022473,234,7,1,32,12,9w3sjm5ml4sjr2v81oxzdrt8v,0,46.8,23.6,2024-09-28T14:33:58.810Z,2024-09-28T18:23:34Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5249545903,385,,5247719491,285,,5247719487,56,Back,5247719577,233,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727022383,313,1,1,32,14,5rz9enoyknpg8ji78za5b82p0,0,53.5,79.4,2024-09-28T14:34:01.081Z,2024-09-28T14:39:13Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5247718997,140,47.8,5247719007,213,2.98,5247718995,56,Back,5247718999,141,80.8,5247719003,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727022535,236,1,1,32,16,9w3sjm5ml4sjr2v81oxzdrt8v,0,55.5,16.6,2024-09-28T14:34:02.897Z,2024-09-28T18:23:39Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5247719921,233,314,5247719917,236,,5247719877,140,60.0,5247719883,212,4.7,5247719879,141,16.4,5247719875,56,Right,5247719925,286,,5247719885,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727022479,314,74,1,32,16,5rz9enoyknpg8ji78za5b82p0,1,43.4,85.0,2024-09-28T14:34:02.898Z,2024-09-28T18:23:41Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5247719529,56,Back,5247719937,233,236,5247719531,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727196989,752,43,1,32,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-28T14:34:06.362Z,2024-09-28T16:04:35Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5248656791,144,5,5248655727,56,Right,5248655729,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727022757,237,43,1,32,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-28T14:34:06.888Z,2024-09-28T16:12:30Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5248712521,144,5,5247721111,347,0,5247721107,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727022837,238,1,1,32,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.1,3.1,2024-09-28T14:34:09.576Z,2024-09-28T18:23:42Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5247721565,212,32.0,5247721563,141,29.7,5247721567,213,2.54,5247721549,56,Back,5247721555,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727022959,239,1,1,32,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.4,29.0,2024-09-28T14:34:15.281Z,2024-09-28T14:34:18Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5247722181,141,9.5,5247722177,56,Back,5247722179,140,45.7,5247722183,212,14.0,5247722185,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727023051,240,1,1,32,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.6,7.4,2024-09-28T14:34:18.345Z,2024-09-28T14:34:21Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5247722701,141,28.2,5247722697,140,42.2,5247722707,213,2.39,5247722695,56,Back,5247722705,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727023107,241,1,1,32,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.0,32.5,2024-09-28T14:34:21.025Z,2024-09-28T14:34:22Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5247722963,141,24.3,5247722957,56,Center,5247722971,213,6.04,5247722961,140,66.5,5247722967,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727023333,242,1,1,32,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.5,24.3,2024-09-28T14:34:22.640Z,2024-09-28T14:34:28Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5247724247,140,45.0,5247724253,213,3.59,5247724245,56,Back,5247724251,212,25.1,5247724249,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727023423,243,1,1,32,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.8,9.3,2024-09-28T14:34:28.841Z,2024-09-28T14:34:31Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5247724767,140,39.2,5247724773,141,29.9,5247724761,56,Back,5247724781,213,2.37,5247724777,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727023537,244,1,1,32,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.2,29.9,2024-09-28T14:34:30.681Z,2024-09-28T14:34:33Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5247725273,212,14.1,5247725253,56,Back,5247725267,141,50.0,5247725259,140,35.8,5247725279,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727023769,245,1,1,32,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.8,50.0,2024-09-28T14:34:33.066Z,2024-09-28T14:34:39Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5247726527,213,0.72,5247726515,140,47.5,5247726519,141,66.0,5247726523,212,16.4,5247726513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727023907,246,1,1,32,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.4,68.1,2024-09-28T14:34:39.034Z,2024-09-28T14:34:42Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5247727295,140,72.2,5247727301,212,10.7,5247727299,141,52.7,5247727303,213,4.50,5247727291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727023941,247,1,1,32,55,9w3sjm5ml4sjr2v81oxzdrt8v,0,75.4,52.6,2024-09-28T14:34:42.177Z,2024-09-28T18:24:23Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5247727473,212,18.1,5247727475,213,6.23,5249550715,4,,5247727471,141,51.3,5247727465,56,Center,5247727469,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727023991,315,8,1,32,56,5rz9enoyknpg8ji78za5b82p0,1,9.2,42.5,2024-09-28T14:34:43.170Z,2024-09-28T18:24:30Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5247727697,56,Back,5249551353,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727024127,248,1,1,32,58,9w3sjm5ml4sjr2v81oxzdrt8v,0,95.7,85.9,2024-09-28T14:34:44.458Z,2024-09-28T18:24:40Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5247728459,141,60.5,5247728455,56,Center,5247728461,212,17.3,5249552295,224,,5247728451,2,,5247728463,213,4.68,5249552297,72,,5247728457,140,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727024137,316,12,1,32,59,5rz9enoyknpg8ji78za5b82p0,1,4.8,40.1,2024-09-28T14:34:46.236Z,2024-09-28T18:24:47Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5247728505,56,Back,5249553087,141,0.0,5249553085,140,10.4,5249553089,212,28.0,5249553091,213,4.92,5249553083,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727024259,249,5,1,33,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,88.7,101.8,2024-09-28T14:34:47.407Z,2024-09-28T16:13:07Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5247729233,233,317,5247729195,56,Left,5247729197,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727024147,317,5,1,33,1,5rz9enoyknpg8ji78za5b82p0,0,11.3,-1.8,2024-09-28T14:34:47.407Z,2024-09-28T16:13:07Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5247728565,347,,5247729369,233,249,5247728561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727024941,250,1,1,33,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,82.7,100.0,2024-09-28T14:35:03.187Z,2024-09-28T18:44:29Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5247732839,140,86.9,5247732845,213,5.09,5247732833,107,,5247732837,56,Left,5247732843,212,12.1,5247732841,141,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727024951,251,50,1,33,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,87.0,84.6,2024-09-28T14:35:04.730Z,2024-09-28T18:44:34Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5247732865,56,Left,5247732867,286,,5247733639,233,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727025033,318,7,1,33,18,5rz9enoyknpg8ji78za5b82p0,1,13.0,15.4,2024-09-28T14:35:04.731Z,2024-09-28T18:44:36Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5249659161,383,,5247733311,56,Back,5247733501,233,251,5247733317,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727025067,319,4,1,33,21,5rz9enoyknpg8ji78za5b82p0,1,13.4,13.8,2024-09-28T14:35:07.899Z,2024-09-28T15:28:28Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5247733881,285,,5247733871,56,Back,5247733933,233,252,5247733869,13,,5247733877,152,,5247733879,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727025059,252,4,1,33,21,9w3sjm5ml4sjr2v81oxzdrt8v,0,86.6,86.2,2024-09-28T14:35:07.900Z,2024-09-28T14:35:16Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5247733529,13,,5247733537,286,,5247733531,56,Left,5247734049,233,319,5247733535,265,,5247733533,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727025773,320,1,1,33,36,5rz9enoyknpg8ji78za5b82p0,1,18.7,13.7,2024-09-28T14:35:22.939Z,2024-09-28T18:44:47Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5247737521,189,,5247737421,152,,5247737439,212,38.5,5247737433,141,69.2,5247737429,140,25.9,5247737443,213,1.37,5247737425,56,Back,5247737445,1,,5247737415,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727025985,321,1,1,33,39,5rz9enoyknpg8ji78za5b82p0,1,29.3,72.8,2024-09-28T14:35:25.716Z,2024-09-28T18:44:47Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5247738555,212,8.8,5247738549,56,Back,5247738557,213,1.67,5247738551,140,28.5,5247738553,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727026085,322,1,1,33,43,5rz9enoyknpg8ji78za5b82p0,1,33.2,83.0,2024-09-28T14:35:29.860Z,2024-09-28T14:35:32Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5247739145,141,66.7,5247739147,212,22.5,5247739143,140,14.5,5247739141,56,Back,5247739149,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727026153,323,1,1,33,46,5rz9enoyknpg8ji78za5b82p0,1,14.2,64.0,2024-09-28T14:35:32.476Z,2024-09-28T14:35:34Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5247739567,141,30.8,5247739571,213,4.99,5247739565,140,20.4,5247739569,212,23.5,5247739563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727026313,324,1,1,33,48,5rz9enoyknpg8ji78za5b82p0,1,21.6,32.1,2024-09-28T14:35:34.380Z,2024-09-28T14:35:37Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5247740353,212,23.9,5247740349,141,66.8,5247740347,140,25.2,5247740357,213,1.41,5247740341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
