id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2716243181,284,1,1,29,24,9qsmopgutr7ut5g6workk8w4i,1,17.9,41.5,2024-09-01T12:32:50.058Z,2024-09-01T16:08:36Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188598027,140,13.4,5188598029,141,54.8,5188598031,212,10.2,5188598033,213,2.05,5188598025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243311,285,1,1,29,30,9qsmopgutr7ut5g6workk8w4i,1,19.5,49.9,2024-09-01T12:32:55.498Z,2024-09-01T16:08:45Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5188598787,212,7.4,5188598789,213,0.35,5188598783,140,26.1,5188598781,56,Back,5188598785,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243323,286,1,1,29,40,9qsmopgutr7ut5g6workk8w4i,0,37.2,67.6,2024-09-01T12:33:06.203Z,2024-09-01T12:33:07Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188598851,1,,5188598845,141,87.5,5188598843,140,69.7,5188598841,56,Left,5188598839,155,,5188598847,212,36.7,5188598849,213,0.38,5188598881,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243477,254,12,1,29,42,b3r6d8ydtmtjckam6pku9y400,1,25.6,16.4,2024-09-01T12:33:07.641Z,2024-09-01T12:33:19Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5188599753,213,5.30,5188599751,212,11.1,5188599747,140,31.5,5188599749,141,2.8,5188599745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243371,287,1,1,29,44,9qsmopgutr7ut5g6workk8w4i,1,63.8,97.8,2024-09-01T12:33:10.185Z,2024-09-01T12:33:11Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188599151,212,5.2,5188599153,213,4.30,5188599145,56,Left,5188599147,140,61.8,5188599149,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243389,288,1,1,29,46,9qsmopgutr7ut5g6workk8w4i,1,61.8,90.8,2024-09-01T12:33:11.801Z,2024-09-01T12:33:13Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5188599257,56,Left,5188599269,212,6.0,5188599261,140,65.1,5188599273,213,0.95,5188599265,141,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243403,289,1,1,29,47,9qsmopgutr7ut5g6workk8w4i,1,65.1,98.0,2024-09-01T12:33:13.145Z,2024-09-01T12:33:14Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188599341,140,62.8,5188599351,212,7.3,5188599355,213,4.38,5188599337,56,Left,5188599347,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243415,290,1,1,29,48,9qsmopgutr7ut5g6workk8w4i,1,62.8,87.8,2024-09-01T12:33:14.106Z,2024-09-01T12:33:15Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5188599401,56,Left,5188599405,140,58.2,5188599411,212,7.1,5188599413,213,2.32,5188599407,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243471,291,1,1,29,49,9qsmopgutr7ut5g6workk8w4i,1,58.2,95.4,2024-09-01T12:33:15.129Z,2024-09-01T12:33:18Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188599711,213,4.58,5188599703,56,Center,5188599705,140,56.8,5188599707,141,78.8,5188599709,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243503,292,1,1,29,53,9qsmopgutr7ut5g6workk8w4i,1,60.2,70.5,2024-09-01T12:33:18.745Z,2024-09-01T12:33:20Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188599933,213,4.63,5188599931,212,22.2,5188599929,141,38.0,5188599927,140,58.5,5188599925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243553,293,1,1,29,55,9qsmopgutr7ut5g6workk8w4i,1,59.8,33.9,2024-09-01T12:33:20.746Z,2024-09-01T12:33:24Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188600249,213,6.22,5188600245,141,32.5,5188600241,56,Center,5188600243,140,74.8,5188600247,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243579,294,1,1,29,59,9qsmopgutr7ut5g6workk8w4i,1,72.8,48.3,2024-09-01T12:33:24.697Z,2024-09-01T16:09:21Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5188600399,212,6.3,5188600393,140,66.8,5188600391,56,Center,5188600395,141,48.9,5188600403,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243629,295,1,1,30,1,9qsmopgutr7ut5g6workk8w4i,1,64.1,47.2,2024-09-01T12:33:26.825Z,2024-09-01T16:09:23Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188600595,56,Center,5188600603,213,5.02,5188600601,212,8.3,5188600599,141,35.6,5188600597,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243669,296,1,1,30,3,9qsmopgutr7ut5g6workk8w4i,1,65.0,28.0,2024-09-01T12:33:29.209Z,2024-09-01T12:33:32Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188600771,141,12.6,5188600775,213,5.89,5188600773,212,27.1,5188600769,140,88.8,5188600767,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243671,297,3,1,30,7,9qsmopgutr7ut5g6workk8w4i,0,90.9,13.6,2024-09-01T12:33:32.634Z,2024-09-01T16:09:36Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5189745165,465,,5188600785,56,Right,5188600905,233,256,5188600787,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243681,256,7,1,30,7,b3r6d8ydtmtjckam6pku9y400,1,9.1,86.4,2024-09-01T12:33:32.635Z,2024-09-01T16:09:39Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5188600851,285,,5189745559,383,,5188600849,56,Back,5188600885,233,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243711,258,3,1,30,9,b3r6d8ydtmtjckam6pku9y400,0,27.3,93.0,2024-09-01T12:33:35.193Z,2024-09-01T16:09:51Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5188600965,56,Back,5189746643,465,,5188600977,211,,5188600967,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716452613,692,83,1,30,10,b3r6d8ydtmtjckam6pku9y400,1,37.2,88.7,2024-09-01T12:33:35.803Z,2024-09-01T16:10:09Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5189748287,399,hsobzlp177f9755mpsi7szmy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243757,298,1,1,30,11,9qsmopgutr7ut5g6workk8w4i,1,78.3,5.3,2024-09-01T12:33:37.144Z,2024-09-01T12:33:40Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5188601145,213,1.93,5188601141,141,10.7,5188601143,212,3.9,5188601137,56,Right,5188601139,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243781,299,1,1,30,14,9qsmopgutr7ut5g6workk8w4i,1,77.0,10.7,2024-09-01T12:33:40.153Z,2024-09-01T12:33:42Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188601247,213,3.54,5188601239,56,Right,5188601245,212,2.6,5188601243,141,9.2,5188601241,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243795,300,1,1,30,16,9qsmopgutr7ut5g6workk8w4i,1,71.5,12.8,2024-09-01T12:33:42.313Z,2024-09-01T12:33:43Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5188601313,56,Center,5188601315,140,56.0,5188601321,213,2.58,5188601319,212,19.2,5188601317,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243807,301,1,1,30,18,9qsmopgutr7ut5g6workk8w4i,1,57.8,26.8,2024-09-01T12:33:43.721Z,2024-09-01T12:33:45Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188601399,141,10.4,5188601397,140,65.2,5188601395,56,Right,5188601403,213,5.32,5188601401,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243859,302,1,1,30,20,9qsmopgutr7ut5g6workk8w4i,1,64.2,11.7,2024-09-01T12:33:45.881Z,2024-09-01T12:33:50Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188601693,212,18.5,5188601695,213,2.24,5188601689,140,53.2,5188601691,141,33.0,5188601687,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243897,303,1,1,30,25,9qsmopgutr7ut5g6workk8w4i,1,55.6,28.6,2024-09-01T12:33:50.425Z,2024-09-01T12:33:53Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188601865,140,69.1,5188601863,56,Right,5188601867,141,9.8,5188601869,212,19.1,5188601871,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243919,304,1,1,30,27,9qsmopgutr7ut5g6workk8w4i,1,75.4,11.3,2024-09-01T12:33:52.873Z,2024-09-01T12:33:55Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5188601997,212,9.2,5188601999,213,1.57,5188601991,56,Center,5188601995,141,24.9,5188601993,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243927,305,50,1,30,29,9qsmopgutr7ut5g6workk8w4i,1,75.4,22.6,2024-09-01T12:33:54.906Z,2024-09-01T12:33:57Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5188602033,286,,5188602031,56,Center,5188602103,233,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243937,259,7,1,30,29,b3r6d8ydtmtjckam6pku9y400,1,24.6,77.4,2024-09-01T12:33:54.907Z,2024-09-01T16:10:37Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5188602081,233,305,5189750719,385,,5188602069,167,,5188602071,56,Back,5188602073,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243967,260,5,1,30,30,b3r6d8ydtmtjckam6pku9y400,0,23.0,101.6,2024-09-01T12:33:55.690Z,2024-09-01T14:05:24Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5188602385,233,306,5188602217,56,Back,5188602219,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716243981,306,5,1,30,30,9qsmopgutr7ut5g6workk8w4i,1,77.0,-1.6,2024-09-01T12:33:55.690Z,2024-09-01T14:05:24Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5188602295,56,Right,5188602353,233,260,5188602297,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244013,307,1,1,30,34,9qsmopgutr7ut5g6workk8w4i,1,76.1,0.0,2024-09-01T12:33:59.945Z,2024-09-01T12:34:01Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5188602459,140,66.3,5188602469,213,2.66,5188602455,56,Right,5188602451,107,,5188602463,141,6.7,5188602465,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244037,308,1,1,30,36,9qsmopgutr7ut5g6workk8w4i,1,66.3,6.7,2024-09-01T12:34:01.465Z,2024-09-01T12:34:02Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188602543,213,1.58,5188602541,212,8.6,5188602535,56,Right,5188602537,140,66.2,5188602539,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244055,309,1,1,30,37,9qsmopgutr7ut5g6workk8w4i,1,66.2,19.4,2024-09-01T12:34:02.761Z,2024-09-01T12:34:03Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188602645,141,11.0,5188602641,140,63.7,5188602651,213,4.28,5188602649,212,6.3,5188602637,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244117,310,1,1,30,38,9qsmopgutr7ut5g6workk8w4i,1,63.7,11.0,2024-09-01T12:34:03.737Z,2024-09-01T12:34:08Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188602963,213,2.48,5188602961,212,12.4,5188602955,56,Center,5188602957,140,54.4,5188602959,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244165,311,1,1,30,42,9qsmopgutr7ut5g6workk8w4i,1,61.0,26.2,2024-09-01T12:34:08.201Z,2024-09-01T12:34:12Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188603239,140,59.3,5188603237,56,Right,5188603243,212,7.6,5188603245,213,4.48,5188603241,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244201,312,1,1,30,47,9qsmopgutr7ut5g6workk8w4i,1,63.7,14.9,2024-09-01T12:34:12.441Z,2024-09-01T12:34:14Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188603423,56,Right,5188603425,140,74.3,5188603427,141,3.7,5188603429,212,13.5,5188603431,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244247,313,1,1,30,49,9qsmopgutr7ut5g6workk8w4i,1,75.3,4.1,2024-09-01T12:34:14.617Z,2024-09-01T12:34:17Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5188603677,212,8.3,5188603671,56,Right,5188603673,140,79.9,5188603675,141,14.1,5188603681,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244291,314,1,1,30,52,9qsmopgutr7ut5g6workk8w4i,1,82.8,7.1,2024-09-01T12:34:17.801Z,2024-09-01T12:34:20Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5188603931,141,14.3,5188603935,213,0.49,5188603933,212,10.5,5188603929,140,91.6,5188603927,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244269,261,83,1,30,53,b3r6d8ydtmtjckam6pku9y400,0,11.5,88.0,2024-09-01T12:34:19.001Z,2024-09-01T12:34:21Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5188603947,399,hsobzlp177f9755mpsi7szmy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716454371,1052,3,1,30,53,9qsmopgutr7ut5g6workk8w4i,0,90.1,13.0,2024-09-01T12:34:19.091Z,2024-09-01T16:12:11Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5189757739,286,,5189757735,56,Right,5189759633,233,262,5189757741,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244323,262,7,1,30,53,b3r6d8ydtmtjckam6pku9y400,0,9.9,87.0,2024-09-01T12:34:19.092Z,2024-09-01T16:12:11Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5188604075,285,,5188604073,56,Back,5189755221,385,,5188604129,233,1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244297,315,3,1,30,54,9qsmopgutr7ut5g6workk8w4i,0,90.1,13.0,2024-09-01T12:34:19.814Z,2024-09-01T16:12:12Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5189754861,465,,5188603943,56,Right,5188603945,286,,5189760741,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716454379,693,7,1,30,54,b3r6d8ydtmtjckam6pku9y400,1,9.9,87.0,2024-09-01T12:34:19.815Z,2024-09-01T16:12:12Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5189757777,285,,5189757781,233,315,5189757779,384,,5189757775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244365,264,1,1,30,58,b3r6d8ydtmtjckam6pku9y400,0,11.0,98.6,2024-09-01T12:34:23.978Z,2024-09-01T12:34:25Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5188604297,56,Back,5188604305,213,5.94,5188604303,212,26.7,5188604301,141,85.3,5188604299,140,34.9,5188604295,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244407,316,1,1,31,0,9qsmopgutr7ut5g6workk8w4i,1,59.0,15.3,2024-09-01T12:34:25.641Z,2024-09-01T12:34:28Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188604499,3,,5188604507,212,13.6,5188604509,213,6.17,5188604501,56,Right,5188604505,141,13.1,5188604503,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244425,317,44,1,31,2,9qsmopgutr7ut5g6workk8w4i,1,69.9,10.4,2024-09-01T12:34:27.736Z,2024-09-01T13:43:51Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5188604617,233,265,5188604609,56,Right,5188604611,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244397,265,44,1,31,2,b3r6d8ydtmtjckam6pku9y400,0,30.1,89.6,2024-09-01T12:34:27.737Z,2024-09-01T13:43:52Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5188604663,233,317,5188604437,56,Back,5188604439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244441,318,1,1,31,4,9qsmopgutr7ut5g6workk8w4i,0,69.8,5.5,2024-09-01T12:34:29.849Z,2024-09-01T12:34:31Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5188604709,141,10.3,5188604707,140,70.1,5188604705,56,Right,5188604703,3,,5188604713,213,1.47,5188604711,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244471,266,1,1,31,5,b3r6d8ydtmtjckam6pku9y400,1,36.0,92.0,2024-09-01T12:34:30.392Z,2024-09-01T12:34:33Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5188604897,56,Back,5188604899,140,17.9,5188604905,213,3.28,5188604903,212,19.2,5188604901,141,88.0,5188604895,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244555,267,1,1,31,10,b3r6d8ydtmtjckam6pku9y400,1,23.0,92.4,2024-09-01T12:34:35.705Z,2024-09-01T12:34:38Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5188605251,140,31.6,5188605255,212,9.3,5188605253,141,89.0,5188605247,3,,5188605249,56,Back,5188605257,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244567,268,1,1,31,12,b3r6d8ydtmtjckam6pku9y400,0,30.4,89.4,2024-09-01T12:34:38.266Z,2024-09-01T12:34:39Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5188605339,3,,5188605347,212,9.9,5188605349,213,4.99,5188605341,56,Back,5188605345,141,75.4,5188605343,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244591,319,43,1,31,15,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-09-01T12:34:40.409Z,2024-09-01T12:34:57Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5188606849,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244645,320,1,1,31,15,9qsmopgutr7ut5g6workk8w4i,1,64.0,26.5,2024-09-01T12:34:40.569Z,2024-09-01T12:34:43Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5188605723,56,Right,5188605725,140,68.6,5188605729,212,7.7,5188605731,213,5.39,5188605727,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244651,321,50,1,31,16,9qsmopgutr7ut5g6workk8w4i,1,69.8,13.4,2024-09-01T12:34:42.071Z,2024-09-01T14:05:48Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5188605763,56,Right,5188605765,286,,5188605791,233,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244623,269,7,1,31,16,b3r6d8ydtmtjckam6pku9y400,0,30.2,86.6,2024-09-01T12:34:42.072Z,2024-09-01T16:13:42Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5188605783,233,321,5188605633,56,Back,5188605635,285,,5189770123,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244691,322,1,1,31,19,9qsmopgutr7ut5g6workk8w4i,1,66.0,13.8,2024-09-01T12:34:45.129Z,2024-09-01T12:34:46Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5188605989,213,2.69,5188605987,212,11.0,5188605983,140,56.6,5188605981,56,Right,5188605985,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244737,323,1,1,31,20,9qsmopgutr7ut5g6workk8w4i,1,56.6,20.9,2024-09-01T12:34:46.233Z,2024-09-01T12:34:49Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188606251,140,53.8,5188606255,212,18.3,5188606253,141,47.5,5188606257,213,1.73,5188606249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244775,324,1,1,31,24,9qsmopgutr7ut5g6workk8w4i,1,55.3,46.3,2024-09-01T12:34:49.449Z,2024-09-01T12:34:51Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188606437,140,58.2,5188606439,141,33.7,5188606443,213,5.05,5188606441,212,9.1,5188606435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244811,325,1,1,31,26,9qsmopgutr7ut5g6workk8w4i,1,56.9,27.7,2024-09-01T12:34:51.401Z,2024-09-01T12:34:54Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188606629,140,63.1,5188606635,213,5.16,5188606631,141,7.6,5188606633,212,15.1,5188606627,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244837,326,1,1,31,28,9qsmopgutr7ut5g6workk8w4i,0,65.9,8.9,2024-09-01T12:34:54.313Z,2024-09-01T12:34:55Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5188606745,155,,5188606753,212,27.5,5188606751,141,17.0,5188606755,213,0.20,5188606749,140,91.6,5188606747,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244933,271,1,1,31,31,b3r6d8ydtmtjckam6pku9y400,1,12.5,87.7,2024-09-01T12:34:57.384Z,2024-09-01T12:35:02Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5188607167,213,4.59,5188607165,212,11.0,5188607163,141,71.7,5188607161,140,11.2,5188607159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716244995,272,1,1,31,36,b3r6d8ydtmtjckam6pku9y400,0,11.4,56.6,2024-09-01T12:35:02.009Z,2024-09-01T12:35:05Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5188607479,213,5.90,5188607477,212,61.8,5188607475,141,22.8,5188607473,140,66.0,5188607471,56,Center,5188607469,155,,5188607481,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716245021,327,1,1,31,41,9qsmopgutr7ut5g6workk8w4i,0,32.7,75.3,2024-09-01T12:35:06.633Z,2024-09-01T12:35:07Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188607603,140,44.7,5188607605,141,60.8,5188607601,56,Back,5188607599,3,,5188607609,213,5.62,5188607607,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716245067,273,50,1,31,44,b3r6d8ydtmtjckam6pku9y400,1,67.2,36.8,2024-09-01T12:35:09.545Z,2024-09-01T14:05:49Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5188607775,56,Center,5188608017,233,328,5188607777,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716245099,328,7,1,31,44,9qsmopgutr7ut5g6workk8w4i,1,32.8,63.2,2024-09-01T12:35:09.546Z,2024-09-01T16:14:11Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5189773171,383,,5188607977,285,,5188608003,233,273,5188607975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
