id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/18/value
2793559425,162,1,1,19,38,c165yjiny1qnmfdvefxvflnkc,0,55.4,48.5,2025-03-30T12:20:43.715Z,2025-03-30T12:20:45Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5610279913,56,Center,5610279917,141,50.7,5610279911,168,,5610279915,140,69.6,5610279909,3,,5610279921,213,0.10,5610279919,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793559505,168,1,1,19,41,anga7587r1zv4ey71ge9zxol3,1,28.0,46.9,2025-03-30T12:20:46.255Z,2025-03-30T12:20:48Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610280279,212,20.6,5610280273,56,Back,5610280277,141,45.7,5610280275,140,8.4,5610280283,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793559553,169,1,1,19,43,anga7587r1zv4ey71ge9zxol3,1,8.1,43.9,2025-03-30T12:20:48.703Z,2025-03-30T12:20:54Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5610280559,212,28.4,5610280561,213,5.11,5610280551,56,Back,5610280555,141,5.3,5610280553,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793559585,170,1,1,19,50,anga7587r1zv4ey71ge9zxol3,1,42.6,3.4,2025-03-30T12:20:55.087Z,2025-03-30T12:20:56Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610280713,212,15.9,5610280711,141,13.2,5610280707,56,Right,5610280715,213,0.43,5610280709,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793559615,171,1,1,19,51,anga7587r1zv4ey71ge9zxol3,1,56.4,12.6,2025-03-30T12:20:56.287Z,2025-03-30T12:20:57Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5610280835,141,6.5,5610280831,56,Right,5610280833,140,57.7,5610280837,212,4.4,5610280839,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793559631,172,1,1,19,52,anga7587r1zv4ey71ge9zxol3,0,57.2,5.8,2025-03-30T12:20:57.791Z,2025-03-30T12:20:58Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5610280933,213,5.89,5610280929,141,0.0,5610280925,56,Right,5610280923,155,,5610280931,212,12.5,5610280927,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793559683,163,5,1,19,53,c165yjiny1qnmfdvefxvflnkc,1,32.2,101.0,2025-03-30T12:20:58.586Z,2025-03-30T12:44:58Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5610281233,233,173,5610281221,347,,5610281219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793559633,173,5,1,19,53,anga7587r1zv4ey71ge9zxol3,0,67.8,-1.0,2025-03-30T12:20:58.586Z,2025-03-30T12:21:05Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5610280941,56,Right,5610281243,233,163,5610280943,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793559799,164,1,1,20,5,c165yjiny1qnmfdvefxvflnkc,0,43.3,100.0,2025-03-30T12:21:09.955Z,2025-03-30T12:21:12Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5610281947,212,34.8,5610281943,140,66.7,5610281939,107,,5610281941,56,Center,5610281945,141,65.4,5610281949,213,5.50,5610281951,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793559867,175,1,1,20,10,anga7587r1zv4ey71ge9zxol3,1,44.6,31.6,2025-03-30T12:21:15.775Z,2025-03-30T15:46:21Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610282323,213,6.24,5610282325,1,,5610282319,141,29.5,5610282321,212,32.7,5611584151,4,,5610282317,140,75.7,5610282313,155,,5610282315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793559869,176,50,1,20,13,anga7587r1zv4ey71ge9zxol3,1,74.9,31.7,2025-03-30T12:21:18.274Z,2025-03-30T13:00:09Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5610282331,286,,5610282551,233,165,5610282329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793559893,165,7,1,20,13,c165yjiny1qnmfdvefxvflnkc,1,25.1,68.3,2025-03-30T12:21:18.275Z,2025-03-30T15:46:05Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5611582317,384,,5610282481,56,Back,5610282483,285,,5610283277,14,,5611582319,389,,5610282521,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793559895,166,52,1,20,16,c165yjiny1qnmfdvefxvflnkc,1,2.6,68.7,2025-03-30T12:21:21.331Z,2025-03-30T15:46:12Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5611583303,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560089,167,1,1,20,30,c165yjiny1qnmfdvefxvflnkc,1,9.1,56.1,2025-03-30T12:21:34.916Z,2025-03-30T12:21:41Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5610283631,213,5.67,5610283613,199,,5610283615,56,Back,5610283637,1,,5610283627,212,45.7,5610283623,141,17.4,5610283941,189,,5610283619,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560095,168,1,1,20,32,c165yjiny1qnmfdvefxvflnkc,1,45.4,19.5,2025-03-30T12:21:36.980Z,2025-03-30T15:46:47Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5611586997,140,38.0,5611587337,156,,5611587003,213,2.65,5611587001,212,8.8,5611586999,141,25.6,5610283651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560139,169,1,1,20,33,c165yjiny1qnmfdvefxvflnkc,1,36.4,35.7,2025-03-30T12:21:38.323Z,2025-03-30T12:21:41Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5610283919,212,18.6,5610283921,213,1.42,5610283917,141,62.7,5610283913,56,Back,5610283915,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560229,170,1,1,20,37,c165yjiny1qnmfdvefxvflnkc,1,40.0,68.4,2025-03-30T12:21:42.421Z,2025-03-30T12:21:49Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5610284387,213,0.54,5610284383,141,94.7,5610284379,56,Left,5610284385,212,34.7,5610284381,140,68.3,5610284389,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560263,171,1,1,20,44,c165yjiny1qnmfdvefxvflnkc,1,85.7,87.4,2025-03-30T12:21:49.634Z,2025-03-30T12:21:52Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5610284553,141,83.3,5610284557,212,15.7,5610284549,56,Left,5610284551,140,71.0,5610284559,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560299,172,1,1,20,47,c165yjiny1qnmfdvefxvflnkc,1,70.4,81.8,2025-03-30T12:21:52.436Z,2025-03-30T12:21:56Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5610284759,56,Center,5610284767,213,4.34,5610284763,141,64.0,5610284761,140,65.9,5610284765,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560327,173,1,1,20,51,c165yjiny1qnmfdvefxvflnkc,1,64.0,64.5,2025-03-30T12:21:56.050Z,2025-03-30T12:21:59Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5610284907,213,4.22,5610284903,141,39.4,5610284905,212,19.4,5610284901,140,55.2,5610284899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560415,174,1,1,20,54,c165yjiny1qnmfdvefxvflnkc,1,56.7,36.1,2025-03-30T12:21:59.571Z,2025-03-30T12:22:04Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5610285315,213,5.30,5610285307,56,Right,5610285311,141,2.6,5610285313,212,27.3,5610285309,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560427,175,1,1,20,59,c165yjiny1qnmfdvefxvflnkc,1,69.1,6.7,2025-03-30T12:22:04.835Z,2025-03-30T12:22:05Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5610285409,212,3.9,5610285407,141,6.7,5610285403,56,Right,5610285411,213,3.14,5610285405,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560473,176,1,1,21,0,c165yjiny1qnmfdvefxvflnkc,1,65.0,7.0,2025-03-30T12:22:05.635Z,2025-03-30T12:22:09Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5610285629,212,12.5,5610285631,213,6.20,5610285625,140,76.9,5610285621,155,,5610285627,141,5.5,5610285623,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560521,177,1,1,21,4,c165yjiny1qnmfdvefxvflnkc,1,80.8,7.7,2025-03-30T12:22:09.155Z,2025-03-30T12:22:12Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5610285827,140,95.2,5610285831,212,18.7,5610285829,141,24.0,5610285833,213,0.63,5610285825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560529,178,1,1,21,7,c165yjiny1qnmfdvefxvflnkc,0,95.2,24.4,2025-03-30T12:22:11.971Z,2025-03-30T12:22:18Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5610285969,236,,5610285867,56,Center,5610285975,286,,5610286253,195,,5610285971,233,177,5610285871,141,27.9,5610285875,213,1.79,5610285869,140,94.7,5610285873,212,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560539,177,74,1,21,7,anga7587r1zv4ey71ge9zxol3,1,3.1,70.6,2025-03-30T12:22:11.972Z,2025-03-30T13:00:07Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5610285937,56,Back,5610286001,233,178,5610285939,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560549,178,6,1,21,8,anga7587r1zv4ey71ge9zxol3,0,1.6,71.8,2025-03-30T12:22:13.522Z,2025-03-30T15:47:29Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5610286091,233,179,5610286061,56,Back,5610286063,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560551,179,6,1,21,8,c165yjiny1qnmfdvefxvflnkc,1,98.4,28.2,2025-03-30T12:22:13.522Z,2025-03-30T12:22:17Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5610286083,233,178,5610286079,75,,5610286077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561207,180,1,1,21,50,c165yjiny1qnmfdvefxvflnkc,1,99.5,0.5,2025-03-30T12:22:55.010Z,2025-03-30T15:47:59Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5610289521,155,,5610289519,6,,5610289527,140,89.5,5610289531,212,44.6,5610289525,56,Center,5610289523,223,,5611595477,72,,5610289533,213,1.81,5610289529,141,64.2,5610289517,2,,5610289535,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561217,181,1,1,21,56,c165yjiny1qnmfdvefxvflnkc,0,89.7,68.9,2025-03-30T12:23:00.979Z,2025-03-30T12:23:56Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5610289599,213,4.37,5610289591,56,Center,5610289595,141,53.6,5610289593,140,86.2,5610289597,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561281,180,1,1,21,58,anga7587r1zv4ey71ge9zxol3,1,13.9,46.3,2025-03-30T12:23:03.839Z,2025-03-30T12:29:30Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610289911,141,14.0,5610289915,213,4.96,5610289907,56,Back,5610289909,140,19.1,5610289913,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561285,181,4,1,22,1,anga7587r1zv4ey71ge9zxol3,1,20.4,11.2,2025-03-30T12:23:05.889Z,2025-03-30T12:23:11Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610289927,13,,5610289935,285,,5610289949,233,182,5610289931,152,,5610289929,56,Back,5610289933,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561253,182,4,1,22,1,c165yjiny1qnmfdvefxvflnkc,0,79.6,88.8,2025-03-30T12:23:05.890Z,2025-03-30T12:23:11Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5610289813,286,,5610289807,56,Left,5610289803,13,,5610289811,265,,5610289957,233,181,5610289809,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561599,182,1,1,22,30,anga7587r1zv4ey71ge9zxol3,1,20.4,13.2,2025-03-30T12:23:34.847Z,2025-03-30T12:23:38Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610291679,141,26.7,5610291671,152,,5610291675,140,21.2,5610291683,212,9.2,5610291685,213,1.48,5610291669,5,,5610291673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561691,183,1,1,22,33,anga7587r1zv4ey71ge9zxol3,1,22.8,29.8,2025-03-30T12:23:37.935Z,2025-03-30T12:23:48Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5610292299,56,Back,5610292301,140,22.9,5610292305,212,24.9,5610292307,213,1.57,5610292303,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561719,184,1,1,22,43,anga7587r1zv4ey71ge9zxol3,1,41.5,93.8,2025-03-30T12:23:48.239Z,2025-03-30T12:23:50Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610292467,213,1.88,5610292463,141,97.7,5610292459,56,Back,5610292465,212,2.8,5610292461,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561789,185,1,1,22,45,anga7587r1zv4ey71ge9zxol3,1,38.5,97.1,2025-03-30T12:23:50.111Z,2025-03-30T12:23:57Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5610292881,140,15.9,5610292885,212,29.8,5610292879,56,Back,5610292883,141,70.6,5610292887,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561827,186,1,1,22,52,anga7587r1zv4ey71ge9zxol3,1,20.3,55.1,2025-03-30T12:23:57.166Z,2025-03-30T12:24:00Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5610293149,213,4.69,5610293141,56,Back,5610293145,141,37.9,5610293147,212,11.7,5610293143,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561863,187,1,1,22,55,anga7587r1zv4ey71ge9zxol3,1,16.5,37.1,2025-03-30T12:24:00.094Z,2025-03-30T12:24:03Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5610293337,56,Back,5610293343,212,11.9,5610293345,213,1.78,5610293341,141,54.2,5610293339,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561923,188,1,1,22,58,anga7587r1zv4ey71ge9zxol3,1,15.3,57.9,2025-03-30T12:24:03.279Z,2025-03-30T12:24:07Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5610293683,213,0.82,5610293685,1,,5610293669,56,Back,5610293677,141,98.0,5610293673,140,39.5,5610293681,212,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562019,189,1,1,23,2,anga7587r1zv4ey71ge9zxol3,1,38.4,97.7,2025-03-30T12:24:07.743Z,2025-03-30T12:24:15Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5610294261,140,26.6,5610294265,212,14.7,5610294259,56,Back,5610294263,141,86.2,5610294267,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562053,190,1,1,23,10,anga7587r1zv4ey71ge9zxol3,1,25.5,70.5,2025-03-30T12:24:15.679Z,2025-03-30T12:24:18Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610294449,213,4.50,5610294437,56,Back,5610294439,140,22.3,5610294443,141,47.2,5610294447,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562091,191,1,1,23,13,anga7587r1zv4ey71ge9zxol3,0,22.8,44.6,2025-03-30T12:24:18.191Z,2025-03-30T12:24:20Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5610294657,213,0.36,5610294653,141,54.3,5610294655,212,18.5,5610294651,140,39.3,5610294649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562165,184,1,1,23,16,c165yjiny1qnmfdvefxvflnkc,1,62.3,49.1,2025-03-30T12:24:21.011Z,2025-03-30T12:25:17Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,1.0,5610295025,56,Center,5610295027,140,74.4,5610295033,213,5.86,5610295029,141,40.7,5610298667,22,,5610298665,210,16,5610295031,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562171,185,16,1,23,21,c165yjiny1qnmfdvefxvflnkc,1,75.3,34.2,2025-03-30T12:24:26.754Z,2025-03-30T15:52:18Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5610295933,375,23:20.223,5610295929,374,2025-03-30 13:24:25.070,5610298713,231,46.2,5610298705,102,54.1,5610295085,56,Center,5610295083,18,,5610298709,215,,5610298697,76,,5610295925,20,,5610295081,22,,5610298701,55,184,5611614445,395,3.5,5610298707,103,5610298699,29,5610298711,230,,96.4,5611614449,396,51.4,,,,,,,,,,,,3.2,
2793562863,193,1,1,24,12,anga7587r1zv4ey71ge9zxol3,1,49.7,50.1,2025-03-30T12:25:17.615Z,2025-03-30T12:25:38Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5610298967,279,G,5610298963,212,16.4,5610298959,140,34.1,5610298965,213,3.16,5610298961,141,49.6,5610298957,56,Back,5610299821,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562895,194,1,1,24,17,anga7587r1zv4ey71ge9zxol3,1,30.9,42.7,2025-03-30T12:25:22.415Z,2025-03-30T12:25:39Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610299097,140,26.1,5610299101,212,7.0,5610299103,213,3.91,5610299095,56,Back,5610299099,141,35.5,5610299871,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562927,195,1,1,24,19,anga7587r1zv4ey71ge9zxol3,1,25.5,38.2,2025-03-30T12:25:24.495Z,2025-03-30T12:25:41Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5610299265,140,27.5,5610300007,189,,5610299267,141,62.3,5610299263,56,Back,5610299269,212,16.5,5610299271,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562961,196,1,1,24,21,anga7587r1zv4ey71ge9zxol3,1,27.5,62.3,2025-03-30T12:25:26.655Z,2025-03-30T12:25:30Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610299443,56,Back,5610299447,141,32.1,5610299449,212,24.0,5610299451,213,5.26,5610299445,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563001,197,1,1,24,25,anga7587r1zv4ey71ge9zxol3,1,37.8,24.1,2025-03-30T12:25:30.591Z,2025-03-30T12:25:34Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5610299637,140,42.5,5610299635,56,Back,5610299643,213,0.57,5610299641,212,5.9,5610299639,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563013,198,1,1,24,29,anga7587r1zv4ey71ge9zxol3,1,44.7,29.7,2025-03-30T12:25:34.336Z,2025-03-30T12:25:35Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610299727,213,4.88,5610299723,141,9.4,5610299719,56,Back,5610299721,140,46.9,5610299725,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563023,199,1,1,24,30,anga7587r1zv4ey71ge9zxol3,0,57.0,7.6,2025-03-30T12:25:35.519Z,2025-03-30T12:25:36Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610299771,141,15.0,5610299767,56,Right,5610299775,213,0.26,5610299773,212,19.5,5610299769,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563063,187,1,1,24,34,c165yjiny1qnmfdvefxvflnkc,1,12.0,91.7,2025-03-30T12:25:39.090Z,2025-03-30T12:25:41Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5610300029,213,4.11,5610300025,141,69.3,5610300021,56,Back,5610300027,212,18.4,5610300023,140,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563117,188,1,1,24,36,c165yjiny1qnmfdvefxvflnkc,1,2.3,69.1,2025-03-30T12:25:41.521Z,2025-03-30T12:25:45Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5610300295,157,,5610300309,212,47.2,5610300303,140,47.2,5610300307,141,66.1,5610300311,213,6.24,5610300313,1,,5610300299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563125,189,44,1,24,40,c165yjiny1qnmfdvefxvflnkc,1,48.0,68.0,2025-03-30T12:25:45.202Z,2025-03-30T12:25:48Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5610300373,285,,5610300387,233,200,5610300371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563121,200,44,1,24,40,anga7587r1zv4ey71ge9zxol3,0,52.0,32.0,2025-03-30T12:25:45.203Z,2025-03-30T12:25:48Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610300321,56,Center,5610300323,286,,5610300397,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563155,190,1,1,24,40,c165yjiny1qnmfdvefxvflnkc,0,47.2,66.4,2025-03-30T12:25:45.250Z,2025-03-30T12:25:48Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5610300531,141,96.6,5610300535,212,26.2,5610300541,213,0.90,5610300523,168,,5610300527,140,62.7,5610300525,56,Left,5610300521,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563191,201,61,1,24,43,anga7587r1zv4ey71ge9zxol3,0,34.5,3.5,2025-03-30T12:25:48.335Z,2025-03-30T12:42:54Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610300715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563371,191,5,1,24,44,c165yjiny1qnmfdvefxvflnkc,1,64.4,101.2,2025-03-30T12:25:49.138Z,2025-03-30T12:44:58Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5610301601,56,Left,5610301635,233,202,5610301603,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563199,202,5,1,24,44,anga7587r1zv4ey71ge9zxol3,0,35.6,-1.2,2025-03-30T12:25:49.138Z,2025-03-30T12:44:59Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610301651,233,191,5610300751,56,Back,5610300753,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563413,192,1,1,25,6,c165yjiny1qnmfdvefxvflnkc,1,59.9,100.0,2025-03-30T12:26:11.154Z,2025-03-30T12:26:14Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5610301835,107,,5610301837,56,Center,5610301841,141,64.6,5610301839,140,67.4,5610301845,213,5.02,5610301843,212,26.0,5610301847,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563427,193,1,1,25,9,c165yjiny1qnmfdvefxvflnkc,0,67.4,64.6,2025-03-30T12:26:14.530Z,2025-03-30T12:26:15Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5610301871,140,77.7,5610301875,212,13.6,5610301869,56,Center,5610301877,213,0.65,5610301873,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563507,203,12,1,25,10,anga7587r1zv4ey71ge9zxol3,1,20.0,18.8,2025-03-30T12:26:15.695Z,2025-03-30T12:26:22Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610302333,56,Back,5610302337,141,46.7,5610302335,140,44.7,5610302339,212,32.1,5610302341,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563495,194,1,1,25,12,c165yjiny1qnmfdvefxvflnkc,0,55.1,51.3,2025-03-30T12:26:17.667Z,2025-03-30T12:26:20Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5610302265,1,,5610302261,212,30.8,5610302263,213,5.25,5610302259,141,12.3,5610302257,140,70.1,5610302253,157,,5610302255,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
