id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2746830195,205,6,1,17,34,ahnt9ejgwj58ul8auzdvi3czf,0,0.0,36.6,2024-11-10T13:17:46.418Z,2024-11-10T17:56:44Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5355821769,233,161,5355821339,73,,5355819867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830789,162,1,1,18,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,99.5,99.5,2024-11-10T13:18:23.346Z,2024-11-10T17:56:46Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5355823185,6,,5355823187,155,,5357801155,20,,5355823189,223,,5355823201,1,,5355823183,2,,5355823191,56,Center,5355823197,212,34.8,5355823195,141,5355823199,213,5355823193,140,,,,,,,,,,,,,49.1,4.54,,93.8,,,,,,,,,,,
2746830803,163,44,1,18,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,92.8,36.3,2024-11-10T13:18:26.545Z,2024-11-10T13:18:31Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5355823253,56,Center,5355823413,233,208,5355823255,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830799,208,44,1,18,14,ahnt9ejgwj58ul8auzdvi3czf,0,7.2,63.7,2024-11-10T13:18:26.546Z,2024-11-10T13:18:33Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5355823239,285,,5355823435,233,163,5355823237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830879,164,1,1,18,15,9w3sjm5ml4sjr2v81oxzdrt8v,0,93.0,46.4,2024-11-10T13:18:27.249Z,2024-11-10T18:12:34Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5355823657,140,90.0,5355823661,212,10.5,5355823655,56,Center,5355823659,141,61.1,5355823653,3,,5355823663,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830861,209,44,1,18,16,ahnt9ejgwj58ul8auzdvi3czf,1,9.3,45.2,2024-11-10T13:18:28.208Z,2024-11-10T13:54:05Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5355823869,233,165,5355823595,285,,5355823591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830887,165,44,1,18,16,9w3sjm5ml4sjr2v81oxzdrt8v,0,90.7,54.8,2024-11-10T13:18:28.209Z,2024-11-10T13:54:05Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5355823733,56,Center,5355823897,233,209,5355823735,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830873,210,12,1,18,16,ahnt9ejgwj58ul8auzdvi3czf,1,7.8,53.3,2024-11-10T13:18:28.458Z,2024-11-10T20:19:28Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5355823715,15,,5355823621,56,Back,5355823623,140,20.0,5355823629,213,6.07,5355823625,141,49.3,5355823627,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747195497,959,83,1,18,18,ahnt9ejgwj58ul8auzdvi3czf,1,12.9,49.3,2024-11-10T13:18:30.484Z,2024-11-10T17:57:48Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5357805793,399,6w9yjs87tue7noq71ftksxez8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830897,166,61,1,18,19,9w3sjm5ml4sjr2v81oxzdrt8v,0,86.0,56.1,2024-11-10T13:18:31.137Z,2024-11-10T17:57:41Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5355823779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830951,211,12,1,18,20,ahnt9ejgwj58ul8auzdvi3czf,1,6.0,49.6,2024-11-10T13:18:32.522Z,2024-11-10T13:40:25Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5355824107,140,14.1,5355824105,56,Back,5355824113,213,6.03,5355824111,212,8.8,5355824109,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830923,167,1,1,18,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,85.5,62.7,2024-11-10T13:18:32.897Z,2024-11-10T13:18:34Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5355823935,213,1.41,5355823931,141,74.8,5355823927,56,Center,5355823933,212,8.3,5355823929,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830935,168,1,1,18,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,87.3,74.4,2024-11-10T13:18:34.274Z,2024-11-10T17:58:20Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,1.0,,5355843053,210,15,5355843055,154,,5355824001,212,9.9,5355824003,213,5.07,5355823999,141,60.7,5355823995,56,Center,5355823997,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747196041,977,61,1,18,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,87.1,50.7,2024-11-10T13:18:35.222Z,2024-11-10T17:58:39Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5357808763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746830941,169,15,1,18,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,88.4,53.4,2024-11-10T13:18:36.489Z,2024-11-10T17:59:34Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5355843091,231,50.9,5355843069,78,,5355843089,230,98.6,5355843083,328,,5355824055,56,Center,5355824053,17,,5355843071,29,,5355840253,72,,5355843085,146,5355843099,233,5355840251,25,5355843073,154,,5355843079,102,5355843075,55,168,5355843081,103,5355840257,82,91.4,212,50.0,,5355843087,147,52.5,,,19,,,,,
2746830965,212,10,1,18,24,ahnt9ejgwj58ul8auzdvi3czf,1,8.4,49.5,2024-11-10T13:18:36.589Z,2024-11-10T17:59:22Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5355824199,56,Back,5355843107,233,169,5355824197,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747198053,962,12,1,18,26,ahnt9ejgwj58ul8auzdvi3czf,1,13.3,37.8,2024-11-10T13:18:38.804Z,2024-11-10T18:00:58Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5357819897,213,0.56,5357819891,140,46.8,5357819895,212,41.5,5357819893,141,70.3,5357819889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831071,170,1,1,18,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.1,37.1,2024-11-10T13:18:40.593Z,2024-11-10T13:18:43Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5355824731,141,49.9,5355824735,213,2.69,5355824727,56,Back,5355824733,212,20.0,5355824729,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831149,171,1,1,18,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.6,50.4,2024-11-10T13:18:43.106Z,2024-11-10T13:18:47Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5355825081,140,48.9,5355825085,212,16.5,5355825079,56,Back,5355825089,213,1.23,5355825083,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831175,172,1,1,18,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.2,72.0,2024-11-10T13:18:47.282Z,2024-11-10T13:18:49Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5355825249,213,4.39,5355825243,140,41.8,5355825245,141,51.8,5355825247,212,14.5,5355825241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831213,173,1,1,18,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.8,52.2,2024-11-10T13:18:49.426Z,2024-11-10T13:18:51Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5355825469,213,4.86,5355825463,140,44.4,5355825467,212,19.0,5355825461,56,Back,5355825465,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831231,174,1,1,18,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.4,27.9,2024-11-10T13:18:51.506Z,2024-11-10T13:18:53Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5355825559,140,63.6,5355825563,212,22.9,5355825557,56,Right,5355825561,141,12.0,5355825565,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831271,175,1,1,18,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.6,12.0,2024-11-10T13:18:53.522Z,2024-11-10T13:18:56Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5355825717,212,27.2,5355825711,56,Back,5355825715,141,20.3,5355825719,213,2.93,5355825713,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831299,176,1,1,18,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.0,24.6,2024-11-10T13:18:57.378Z,2024-11-10T13:18:59Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5355825889,56,Back,5355825901,212,26.1,5355825893,140,42.6,5355825897,141,62.7,5355825905,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831321,177,1,1,18,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.6,62.7,2024-11-10T13:18:58.946Z,2024-11-10T13:19:01Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5355826047,56,Left,5355826055,213,0.77,5355826051,141,86.6,5355826049,140,58.7,5355826053,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831389,178,1,1,18,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.7,86.6,2024-11-10T13:19:00.945Z,2024-11-10T13:19:04Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5355826327,213,0.23,5355826325,212,17.8,5355826321,140,75.2,5355826319,56,Left,5355826323,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831455,179,1,1,18,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.0,97.1,2024-11-10T13:19:04.274Z,2024-11-10T18:00:58Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5355826643,140,34.0,5355826639,56,Back,5355826655,213,3.61,5355826647,141,76.1,5355826651,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831491,180,1,1,18,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.9,70.6,2024-11-10T13:19:08.642Z,2024-11-10T13:19:11Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5355826817,56,Center,5355826825,213,6.10,5355826821,141,66.3,5355826823,212,16.2,5355826819,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831499,181,50,1,18,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.9,63.7,2024-11-10T13:19:11.378Z,2024-11-10T18:01:28Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5355826845,56,Center,5355827183,233,213,5355826847,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831549,213,7,1,18,59,ahnt9ejgwj58ul8auzdvi3czf,1,43.1,36.3,2024-11-10T13:19:11.379Z,2024-11-10T18:01:10Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5355827121,285,,5357820785,384,,5355827179,233,181,5355827119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831553,214,43,1,19,2,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-10T13:19:14.851Z,2024-11-10T13:19:24Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5355827145,286,0,5355828099,144,50,5355827143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831683,216,1,1,19,5,ahnt9ejgwj58ul8auzdvi3czf,1,59.8,40.5,2024-11-10T13:19:17.235Z,2024-11-10T18:01:51Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,1.0,,5355827863,213,1.02,5357824175,1,,5355827859,141,81.0,5355830491,210,15,5355827855,56,Left,5357824301,155,,5355827857,140,75.9,5355827861,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831697,217,15,1,19,10,ahnt9ejgwj58ul8auzdvi3czf,1,82.1,70.3,2024-11-10T13:19:21.933Z,2024-11-10T18:02:12Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5355827921,56,Center,5355830495,29,,5355830501,102,52.7,5355830497,55,216,5355830503,103,19,5355829917,82,,5355830507,147,66.4,5355830505,146,86.0,5355830555,233,5355830515,231,5355997789,76,5355827919,18,,5355829901,20,5355830511,230,98.4,5357825889,23,,,182,52.5,,,,,,,,,,,,,
2746831667,182,10,1,19,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.1,33.2,2024-11-10T13:19:22.033Z,2024-11-10T13:19:53Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5355827785,94,,5355827787,56,Back,5355830575,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831845,184,3,1,19,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.8,15.6,2024-11-10T13:19:28.562Z,2024-11-10T18:02:53Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5355828651,285,,5357829075,465,,5355828649,56,Back,5355828705,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831807,218,45,1,19,16,ahnt9ejgwj58ul8auzdvi3czf,0,91.2,84.4,2024-11-10T13:19:28.562Z,2024-11-10T13:54:02Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5355828483,286,,5355828743,233,184,5355828481,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831933,185,1,1,19,19,9w3sjm5ml4sjr2v81oxzdrt8v,0,18.9,17.7,2024-11-10T13:19:31.842Z,2024-11-10T13:19:55Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5355829189,140,43.0,5355829193,212,25.7,5355829195,213,0.18,5355829187,56,Back,5355829185,155,,5355829191,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831941,186,4,1,19,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.4,24.8,2024-11-10T13:19:34.914Z,2024-11-10T18:03:34Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5355829267,286,,5355829265,265,,5355829261,56,Back,5355829263,152,,5355829385,233,219,5355829259,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831959,219,4,1,19,22,ahnt9ejgwj58ul8auzdvi3czf,0,54.6,75.2,2024-11-10T13:19:34.915Z,2024-11-10T18:03:33Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5355829721,55,220,5355829371,13,,5355829407,233,186,5355829379,285,,5355829373,56,Center,5355829377,265,,5355829375,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746831973,220,17,1,19,27,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-10T13:19:39.075Z,2024-11-10T13:19:42Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5355829687,55,219,5355829685,13,243,5355829681,31,,5355829683,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832319,187,1,1,19,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.6,23.9,2024-11-10T13:20:01.650Z,2024-11-10T13:20:04Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5355831291,141,31.9,5355831293,212,8.6,5355831289,140,37.3,5355831283,5,,5355831285,152,,5355831287,56,Back,5355831295,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832331,188,1,1,19,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.2,33.3,2024-11-10T13:20:04.642Z,2024-11-10T13:20:05Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5355831373,56,Back,5355831379,141,18.8,5355831383,212,15.0,5355831385,213,5.57,5355831375,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832351,189,1,1,19,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.4,25.0,2024-11-10T13:20:05.794Z,2024-11-10T18:03:53Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5355831477,56,Right,5355831481,140,62.0,5355831485,141,6.2,5355831489,212,17.0,5355831493,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832363,190,1,1,19,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.8,5.4,2024-11-10T13:20:07.154Z,2024-11-10T18:03:58Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5355831545,140,74.8,5355831547,141,13.5,5355831553,213,0.53,5355831549,212,10.9,5355831543,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747200979,964,83,1,19,56,ahnt9ejgwj58ul8auzdvi3czf,1,21.3,87.9,2024-11-10T13:20:08.176Z,2024-11-10T18:04:18Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5357835647,399,4vfbiav52mg5s9vnx53f0nhuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832397,191,1,1,19,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.8,22.2,2024-11-10T13:20:08.722Z,2024-11-10T13:20:11Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5355831749,141,25.3,5355831745,56,Center,5355831747,140,72.1,5355831751,212,8.4,5355831753,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832403,192,61,1,19,59,9w3sjm5ml4sjr2v81oxzdrt8v,0,73.7,25.8,2024-11-10T13:20:11.057Z,2024-11-10T13:20:11Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5355831793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832435,222,1,1,19,59,ahnt9ejgwj58ul8auzdvi3czf,1,34.7,81.5,2024-11-10T13:20:11.907Z,2024-11-10T13:20:13Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5355831965,212,18.7,5355831961,140,37.1,5355831967,213,4.85,5355831959,56,Back,5355831963,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832479,223,1,1,20,1,ahnt9ejgwj58ul8auzdvi3czf,1,37.1,54.2,2024-11-10T13:20:13.683Z,2024-11-10T13:20:16Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5355832241,212,9.3,5355832239,141,67.8,5355832237,140,37.8,5355832243,213,1.49,5355832235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832527,224,1,1,20,4,ahnt9ejgwj58ul8auzdvi3czf,1,52.7,57.9,2024-11-10T13:20:16.771Z,2024-11-10T13:20:20Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5355832551,56,Left,5355832563,213,0.87,5355832561,212,23.8,5355832555,140,67.3,5355832559,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832597,225,1,1,20,7,ahnt9ejgwj58ul8auzdvi3czf,1,66.6,84.5,2024-11-10T13:20:19.491Z,2024-11-10T18:04:38Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5355833013,213,5.42,5357837541,4,,5355833007,140,81.6,5355833005,56,Center,5355833011,212,24.3,5355833009,141,57.2,5355833003,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832611,226,1,1,20,13,ahnt9ejgwj58ul8auzdvi3czf,1,91.9,86.6,2024-11-10T13:20:25.139Z,2024-11-10T13:20:27Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5355833093,140,78.8,5355833099,213,2.89,5355833091,56,Left,5355833095,141,91.8,5355833097,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832639,227,1,1,20,15,ahnt9ejgwj58ul8auzdvi3czf,1,76.0,90.9,2024-11-10T13:20:26.995Z,2024-11-10T13:20:29Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5355833253,213,4.81,5355833249,141,76.1,5355833245,56,Center,5355833247,140,76.9,5355833251,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832661,228,1,1,20,17,ahnt9ejgwj58ul8auzdvi3czf,1,76.9,76.1,2024-11-10T13:20:29.347Z,2024-11-10T13:20:32Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5355833387,213,0.66,5355833385,212,15.0,5355833381,140,88.2,5355833383,141,89.6,5355833379,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832671,229,1,1,20,19,ahnt9ejgwj58ul8auzdvi3czf,1,88.2,89.6,2024-11-10T13:20:31.906Z,2024-11-10T13:20:33Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5355833469,140,74.7,5355833471,141,88.1,5355833467,56,Left,5355833477,213,3.21,5355833475,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832693,230,1,1,20,21,ahnt9ejgwj58ul8auzdvi3czf,1,74.5,87.4,2024-11-10T13:20:33.203Z,2024-11-10T13:20:34Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5355833601,212,12.3,5355833597,140,73.6,5355833603,213,4.64,5355833595,56,Center,5355833599,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832711,231,1,1,20,22,ahnt9ejgwj58ul8auzdvi3czf,1,73.7,69.3,2024-11-10T13:20:34.547Z,2024-11-10T13:20:35Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5355833691,141,86.6,5355833695,213,1.76,5355833687,56,Left,5355833689,140,71.6,5355833693,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832823,232,1,1,20,23,ahnt9ejgwj58ul8auzdvi3czf,1,71.6,86.6,2024-11-10T13:20:35.427Z,2024-11-10T13:20:42Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5355834237,212,13.4,5355834235,141,93.0,5355834239,213,0.33,5355834231,140,83.7,5355834229,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832867,233,1,1,20,30,ahnt9ejgwj58ul8auzdvi3czf,1,83.4,88.4,2024-11-10T13:20:42.675Z,2024-11-10T13:20:45Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5355834487,212,19.1,5355834485,141,89.0,5355834489,213,3.12,5355834483,140,65.2,5355834481,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832905,234,1,1,20,33,ahnt9ejgwj58ul8auzdvi3czf,1,62.9,88.0,2024-11-10T13:20:45.603Z,2024-11-10T13:20:48Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5355834627,141,55.7,5355834631,213,4.09,5355834625,140,47.8,5355834629,212,27.1,5355834623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832937,235,1,1,20,36,ahnt9ejgwj58ul8auzdvi3czf,1,47.7,56.2,2024-11-10T13:20:48.002Z,2024-11-10T18:05:12Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5355834717,140,55.8,5355834721,212,16.9,5355834715,56,Center,5355834719,141,77.7,5355834723,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746832961,236,1,1,20,37,ahnt9ejgwj58ul8auzdvi3czf,1,53.1,79.7,2024-11-10T13:20:49.666Z,2024-11-10T13:20:52Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5355834835,140,47.1,5355834837,141,53.3,5355834839,212,19.0,5355834841,213,4.37,5355834833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746833021,237,1,1,20,40,ahnt9ejgwj58ul8auzdvi3czf,1,47.2,55.2,2024-11-10T13:20:52.275Z,2024-11-10T13:20:58Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5355835249,140,46.3,5355835247,56,Back,5355835251,141,70.5,5355835259,213,1.66,5355835255,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746833077,238,1,1,20,45,ahnt9ejgwj58ul8auzdvi3czf,1,50.2,56.9,2024-11-10T13:20:57.923Z,2024-11-10T13:21:00Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5355835559,213,1.12,5355835547,56,Left,5355835555,141,86.0,5355835551,140,59.3,5355835557,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
