id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2703413347,288,1,1,34,27,aljua8crr0vkwit0j3m59jw9j,0,89.4,59.4,2024-07-26T17:36:31.171Z,2024-07-26T20:48:33Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5117951767,141,52.8,5117951765,140,88.4,5117951771,213,4.48,5117951769,212,4.6,5118245177,168,,5117954521,3,,5117951763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413121,245,12,1,34,29,anga7587r1zv4ey71ge9zxol3,1,10.0,49.7,2024-07-26T17:36:32.710Z,2024-07-26T19:47:53Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5117950511,15,,5117950501,140,23.2,5117950503,141,65.4,5117950507,213,0.66,5117950505,212,17.5,5117950499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413127,246,83,1,34,33,anga7587r1zv4ey71ge9zxol3,0,22.3,59.6,2024-07-26T17:36:36.263Z,2024-07-26T17:36:44Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5117950791,399,czpstoiy12awqpasz573ckp91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413137,287,15,1,34,34,aljua8crr0vkwit0j3m59jw9j,1,77.7,32.5,2024-07-26T17:36:37.234Z,2024-07-26T19:48:34Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,5117950933,103,4.4,5117950935,215,,5117950721,160,,5117950939,146,98.2,5117950941,147,48.0,5117950937,458,,5117950589,18,,5117950931,102,46.1,5117950945,233,247,5117950591,56,Center,5117950723,72,,5117950929,80,,,,,,,,,,,,,,,,
2703413141,247,10,1,34,34,anga7587r1zv4ey71ge9zxol3,1,2.2,53.0,2024-07-26T17:36:37.334Z,2024-07-26T19:48:37Z,15fo180vixn0lb65fujttit3p,J. Storch,,5118246991,376,,5117950607,182,,5117950729,179,,5117950727,177,,5117950609,56,Back,5117950749,233,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413147,248,52,1,34,36,anga7587r1zv4ey71ge9zxol3,1,2.2,53.0,2024-07-26T17:36:39.255Z,2024-07-26T19:48:39Z,15fo180vixn0lb65fujttit3p,J. Storch,,5118247075,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413175,249,1,1,34,40,anga7587r1zv4ey71ge9zxol3,1,9.2,50.4,2024-07-26T17:36:43.383Z,2024-07-26T17:39:56Z,15fo180vixn0lb65fujttit3p,J. Storch,,5117950845,213,4.86,5117950837,56,Back,5117957117,189,,5117950841,141,20.3,5117950839,140,12.0,5117950835,123,,5117950843,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413193,250,1,1,34,48,anga7587r1zv4ey71ge9zxol3,1,14.7,16.4,2024-07-26T17:36:51.990Z,2024-07-26T17:39:57Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5117951019,56,Back,5117951023,141,47.7,5117951025,212,21.3,5117951021,140,14.6,5117951027,213,1.58,5117957153,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413223,251,1,1,34,49,anga7587r1zv4ey71ge9zxol3,1,14.6,48.1,2024-07-26T17:36:53.031Z,2024-07-26T17:36:58Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,5117951207,141,81.9,5117951205,140,23.1,5117951209,212,24.7,5117951211,213,1.20,5117951203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413295,252,1,1,34,55,anga7587r1zv4ey71ge9zxol3,1,26.7,83.9,2024-07-26T17:36:58.582Z,2024-07-26T17:37:06Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5117951533,56,Back,5117951535,140,21.1,5117951539,212,13.3,5117951541,213,4.26,5117951537,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413309,253,1,1,35,3,anga7587r1zv4ey71ge9zxol3,1,25.0,42.1,2024-07-26T17:37:06.535Z,2024-07-26T17:37:08Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,5117951593,56,Back,5117951597,141,25.6,5117951595,140,21.6,5117951599,212,11.8,5117951601,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413325,254,1,1,35,5,anga7587r1zv4ey71ge9zxol3,1,21.6,25.6,2024-07-26T17:37:08.295Z,2024-07-26T17:37:10Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5117951707,213,2.25,5117951691,56,Back,5117951695,140,10.7,5117951699,141,46.4,5117951703,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413365,255,1,1,35,7,anga7587r1zv4ey71ge9zxol3,1,10.7,46.4,2024-07-26T17:37:10.503Z,2024-07-26T17:37:16Z,15fo180vixn0lb65fujttit3p,J. Storch,,5117951903,140,21.9,5117951901,56,Back,5117951909,213,1.18,5117951905,141,88.8,5117951907,212,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413397,256,1,1,35,13,anga7587r1zv4ey71ge9zxol3,0,29.0,92.2,2024-07-26T17:37:16.488Z,2024-07-26T17:37:23Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5117952089,155,,5117952101,1,,5117952093,140,100.0,5117952091,56,Left,5117952097,212,75.5,5117952099,213,6.27,5117952095,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413393,289,56,1,35,19,aljua8crr0vkwit0j3m59jw9j,1,3.2,6.8,2024-07-26T17:37:22.636Z,2024-07-26T17:37:22Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5117952071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413403,257,5,1,35,19,anga7587r1zv4ey71ge9zxol3,0,100.6,92.5,2024-07-26T17:37:22.962Z,2024-07-26T17:37:24Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5117952117,56,Left,5117952119,346,,5117952171,233,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413407,290,5,1,35,19,aljua8crr0vkwit0j3m59jw9j,1,-0.6000000000000001,7.5,2024-07-26T17:37:22.962Z,2024-07-26T19:06:15Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5117952135,56,Back,5117952137,346,,5117952163,233,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413433,291,1,1,35,26,aljua8crr0vkwit0j3m59jw9j,1,4.4,44.0,2024-07-26T17:37:30.131Z,2024-07-26T19:49:21Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,5117952331,124,,5117952333,56,Back,5117952345,237,,5117952335,140,21.1,5117952341,213,6.01,5117952339,212,18.2,5118248527,189,,5117952337,141,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413457,292,1,1,35,28,aljua8crr0vkwit0j3m59jw9j,1,33.3,34.3,2024-07-26T17:37:31.908Z,2024-07-26T17:37:36Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5117952471,155,,5117952473,56,Left,5117952483,1,,5117952481,213,0.80,5117952475,140,67.7,5117952479,212,51.8,5117952477,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413467,293,1,1,35,33,aljua8crr0vkwit0j3m59jw9j,1,71.2,91.2,2024-07-26T17:37:36.355Z,2024-07-26T17:37:39Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5117952543,140,70.8,5117952541,56,Center,5117952547,212,8.7,5117952549,213,4.66,5117952545,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413485,294,1,1,35,36,aljua8crr0vkwit0j3m59jw9j,1,79.4,73.2,2024-07-26T17:37:39.315Z,2024-07-26T17:37:42Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,5117952667,140,76.3,5117952665,56,Center,5117952673,213,4.34,5117952669,141,61.1,5117952671,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413493,295,3,1,35,38,aljua8crr0vkwit0j3m59jw9j,0,76.8,64.8,2024-07-26T17:37:42.007Z,2024-07-26T19:49:41Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,5117952715,233,258,5117952697,286,,5118249451,465,,5117952695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413487,258,7,1,35,38,anga7587r1zv4ey71ge9zxol3,0,23.2,35.2,2024-07-26T17:37:42.008Z,2024-07-26T19:49:43Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5117952679,285,,5117952677,56,Back,5117952705,233,295,5118249545,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413511,296,1,1,35,41,aljua8crr0vkwit0j3m59jw9j,1,65.1,61.2,2024-07-26T17:37:44.700Z,2024-07-26T17:37:45Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5117952807,212,13.6,5117952805,141,80.0,5117952809,213,1.22,5117952801,56,Left,5117952803,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413545,297,1,1,35,42,aljua8crr0vkwit0j3m59jw9j,1,69.6,80.0,2024-07-26T17:37:45.603Z,2024-07-26T17:37:50Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5117953047,140,80.1,5117953053,213,0.65,5117953045,56,Left,5117953051,212,13.9,5117953049,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413549,298,1,1,35,46,aljua8crr0vkwit0j3m59jw9j,0,89.2,94.5,2024-07-26T17:37:50.188Z,2024-07-26T19:50:02Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5117953081,213,4.74,5118249963,72,,5117953069,2,,5117953073,56,Left,5118249961,224,,5117953077,141,88.3,5117953193,233,259,5117953075,140,89.3,5117953079,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,
2703413561,259,61,1,35,47,anga7587r1zv4ey71ge9zxol3,1,13.6,10.0,2024-07-26T17:37:50.288Z,2024-07-26T19:50:00Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,5117953153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413595,261,1,1,35,51,anga7587r1zv4ey71ge9zxol3,0,19.0,16.4,2024-07-26T17:37:54.602Z,2024-07-26T17:37:56Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5117953311,56,Center,5117953313,140,56.0,5117953317,212,43.2,5117953321,1,,5117953315,141,44.3,5117953309,157,,5117953319,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413607,299,1,1,35,53,aljua8crr0vkwit0j3m59jw9j,1,43.3,53.9,2024-07-26T17:37:56.877Z,2024-07-26T17:37:58Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5117953379,212,12.3,5117953373,56,Back,5117953375,140,40.8,5117953371,3,,5117953381,213,1.79,5117953377,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413631,301,1,1,35,56,aljua8crr0vkwit0j3m59jw9j,1,39.2,70.5,2024-07-26T17:38:00.084Z,2024-07-26T17:38:03Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,5117953533,141,75.1,5117953535,212,10.2,5117953525,56,Back,5117953537,213,0.31,5117953529,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413637,302,1,1,35,59,aljua8crr0vkwit0j3m59jw9j,1,54.4,77.0,2024-07-26T17:38:03.004Z,2024-07-26T17:38:05Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5117953587,212,17.2,5117953581,56,Left,5117953585,141,92.7,5117953583,140,67.3,5117953589,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413639,303,1,1,36,2,aljua8crr0vkwit0j3m59jw9j,1,71.0,97.4,2024-07-26T17:38:05.644Z,2024-07-26T17:38:07Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5117953595,140,61.7,5117953599,212,10.2,5117953601,213,3.42,5117953597,141,93.3,5117953593,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413645,304,1,1,36,4,aljua8crr0vkwit0j3m59jw9j,1,61.7,92.7,2024-07-26T17:38:07.468Z,2024-07-26T17:38:09Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5117953633,56,Back,5117953639,212,16.5,5117953641,213,3.78,5117953635,140,49.1,5117953637,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413665,305,1,1,36,6,aljua8crr0vkwit0j3m59jw9j,1,48.3,78.2,2024-07-26T17:38:09.420Z,2024-07-26T17:38:13Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5117953759,213,4.66,5117953753,140,46.8,5117953755,141,35.4,5117953751,56,Back,5117953757,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413683,306,1,1,36,9,aljua8crr0vkwit0j3m59jw9j,0,57.6,36.7,2024-07-26T17:38:13.038Z,2024-07-26T17:38:16Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5117953837,140,81.8,5117953851,213,0.56,5117953843,141,60.2,5117953823,155,,5117953831,56,Center,5117953849,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413705,262,12,1,36,14,anga7587r1zv4ey71ge9zxol3,1,22.4,41.6,2024-07-26T17:38:17.242Z,2024-07-26T19:50:31Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5117953977,141,51.4,5117953981,213,0.64,5118251443,15,,5117953975,140,30.9,5117953973,56,Back,5117953979,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413711,263,1,1,36,16,anga7587r1zv4ey71ge9zxol3,1,30.9,51.4,2024-07-26T17:38:19.384Z,2024-07-26T17:38:21Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5117954047,3,,5117954057,213,1.53,5117954055,212,17.5,5117954049,56,Back,5117954051,140,31.6,5117954053,141,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413731,265,1,1,36,18,anga7587r1zv4ey71ge9zxol3,0,31.8,77.1,2024-07-26T17:38:21.689Z,2024-07-26T17:38:23Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,5117954129,140,60.0,5117954125,56,Left,5117954137,213,0.32,5117954135,212,31.2,5117954121,155,,5117954133,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413741,307,12,1,36,20,aljua8crr0vkwit0j3m59jw9j,1,37.5,7.6,2024-07-26T17:38:23.918Z,2024-07-26T17:38:25Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5117954183,140,36.5,5117954219,167,,5117954181,56,Back,5117954189,213,4.55,5117954185,141,0.0,5117954187,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413759,266,5,1,36,21,anga7587r1zv4ey71ge9zxol3,1,62.4,101.7,2024-07-26T17:38:24.405Z,2024-07-26T19:06:16Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,5117954265,347,,5117954263,56,Left,5117954269,233,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413745,308,5,1,36,21,aljua8crr0vkwit0j3m59jw9j,0,37.6,-1.7000000000000002,2024-07-26T17:38:24.405Z,2024-07-26T17:38:27Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5117954207,56,Back,5117954291,233,266,5117954209,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413907,267,1,1,36,45,anga7587r1zv4ey71ge9zxol3,1,64.5,100.0,2024-07-26T17:38:48.538Z,2024-07-26T17:38:54Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,5117954983,141,89.8,5117954977,107,,5117954985,212,9.1,5117954981,140,60.5,5117954987,213,4.23,5117954979,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413921,268,1,1,36,50,anga7587r1zv4ey71ge9zxol3,0,58.4,94.4,2024-07-26T17:38:54.203Z,2024-07-26T17:42:27Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5117955051,141,93.0,5117955049,140,57.2,5117955055,213,3.79,5117955053,212,1.6,5117955047,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703418053,416,61,1,36,51,aljua8crr0vkwit0j3m59jw9j,1,39.7,1.1,2024-07-26T17:38:54.226Z,2024-07-26T17:51:50Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5117978469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703418073,417,61,1,36,53,aljua8crr0vkwit0j3m59jw9j,0,58.4,35.8,2024-07-26T17:38:56.226Z,2024-07-26T17:51:57Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,5117978571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413949,269,1,1,36,55,anga7587r1zv4ey71ge9zxol3,0,46.3,55.5,2024-07-26T17:38:58.458Z,2024-07-26T17:39:00Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5117955163,141,53.8,5117955161,140,86.7,5117955159,56,Center,5117955167,213,6.26,5117955169,1,,5117955157,157,,5117955165,212,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413957,311,52,1,36,57,aljua8crr0vkwit0j3m59jw9j,1,14.1,49.0,2024-07-26T17:39:01.191Z,2024-07-26T19:51:33Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,5118253977,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413983,312,1,1,36,59,aljua8crr0vkwit0j3m59jw9j,1,13.5,50.4,2024-07-26T17:39:03.215Z,2024-07-26T17:39:08Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,5117955377,213,5.60,5117955367,123,,5117955373,141,33.6,5117955371,140,26.8,5117955369,56,Back,5117955375,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703413991,313,1,1,37,4,aljua8crr0vkwit0j3m59jw9j,1,28.8,35.1,2024-07-26T17:39:08.078Z,2024-07-26T17:39:09Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5117955427,212,9.9,5117955429,213,4.51,5117955423,140,26.9,5117955425,141,20.9,5117955421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414011,314,1,1,37,6,aljua8crr0vkwit0j3m59jw9j,1,26.9,20.9,2024-07-26T17:39:09.382Z,2024-07-26T17:39:13Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5117955557,140,24.5,5117955563,212,25.5,5117955565,213,1.67,5117955561,141,58.2,5117955553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414033,315,1,1,37,10,aljua8crr0vkwit0j3m59jw9j,1,25.0,58.7,2024-07-26T17:39:13.854Z,2024-07-26T17:39:17Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,5117955701,212,11.0,5117955697,140,35.3,5117955703,213,6.12,5117955699,141,56.0,5117955695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414065,316,1,1,37,14,aljua8crr0vkwit0j3m59jw9j,1,34.9,58.2,2024-07-26T17:39:17.383Z,2024-07-26T17:39:24Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5117955867,56,Left,5117955877,1,,5117955875,213,0.42,5117955869,140,86.1,5117955871,141,93.8,5117955865,155,,5117955873,212,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414077,270,83,1,37,20,anga7587r1zv4ey71ge9zxol3,0,11.9,5.4,2024-07-26T17:39:23.420Z,2024-07-26T19:52:00Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,5117955999,399,828b7y3phhpb62srvtrjhtgk4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414073,317,50,1,37,21,aljua8crr0vkwit0j3m59jw9j,1,86.0,93.8,2024-07-26T17:39:24.814Z,2024-07-26T19:55:59Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,5117955901,286,,5118262549,233,271,5117955899,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414087,271,7,1,37,21,anga7587r1zv4ey71ge9zxol3,0,14.0,6.2,2024-07-26T17:39:24.815Z,2024-07-26T19:51:55Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,5117955991,233,317,5118254955,385,,5117955985,285,,5117955983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414085,318,50,1,37,22,aljua8crr0vkwit0j3m59jw9j,1,84.6,92.0,2024-07-26T17:39:25.725Z,2024-07-26T19:56:00Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,5118255519,286,,5117955959,56,Left,5118262573,233,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703468295,768,7,1,37,22,anga7587r1zv4ey71ge9zxol3,1,15.4,8.0,2024-07-26T17:39:25.726Z,2024-07-26T19:55:59Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,5118255967,384,,5118255965,285,,5118255963,56,Back,5118262569,233,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414091,273,1,1,37,24,anga7587r1zv4ey71ge9zxol3,0,12.5,5.6,2024-07-26T17:39:27.947Z,2024-07-26T17:39:28Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,5117956005,141,18.0,5117956001,56,Back,5117956009,213,0.41,5117956003,140,31.1,5117956007,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414095,319,1,1,37,25,aljua8crr0vkwit0j3m59jw9j,1,69.8,77.9,2024-07-26T17:39:28.447Z,2024-07-26T17:41:51Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,1.0,5117956033,213,5.61,5117956031,212,8.4,5117956025,56,Center,5117956029,141,70.2,5117961241,210,15,5117961243,154,,5117956027,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414125,321,15,1,37,28,aljua8crr0vkwit0j3m59jw9j,1,84.7,63.0,2024-07-26T17:39:32.199Z,2024-07-26T19:53:03Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,5117960949,82,,5117960945,20,,5117961249,154,,5117961245,78,,5117961263,230,98.5,5117956227,56,Center,5117961265,231,49.8,5117961255,102,49.0,5117961259,146,87.9,5117961261,147,60.1,5117961251,55,319,5117961247,29,,5117961279,233,5117956225,17,5117961257,103,19,5117956223,22,,274,,,,
2703414139,274,10,1,37,29,anga7587r1zv4ey71ge9zxol3,1,12.5,41.7,2024-07-26T17:39:32.299Z,2024-07-26T19:53:06Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5117956333,94,,5117956335,56,Back,5117961285,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414169,322,1,1,37,33,aljua8crr0vkwit0j3m59jw9j,1,94.4,91.5,2024-07-26T17:39:36.614Z,2024-07-26T17:39:40Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5117956507,141,79.9,5117956515,213,4.05,5117956511,212,10.0,5117956503,140,88.5,5117956499,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414209,323,1,1,37,36,aljua8crr0vkwit0j3m59jw9j,1,87.9,66.7,2024-07-26T17:39:40.135Z,2024-07-26T19:53:22Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,1.0,5117956713,140,79.8,5117956711,56,Center,5117956915,210,13,5117956719,213,3.81,5117956715,141,56.8,5117956717,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414213,324,13,1,37,39,aljua8crr0vkwit0j3m59jw9j,1,79.6,53.0,2024-07-26T17:39:43.144Z,2024-07-26T19:53:41Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5117956741,56,Center,5117956735,22,,5117956921,29,,5117956737,18,,5117956933,230,98.9,5117956935,231,50.5,5117956923,55,323,5117956929,103,80.6,5117956815,20,,5118258889,74,,5117956927,102,45.2,,,,,,,,,,,,,,,,,,
2703414199,275,5,1,37,40,anga7587r1zv4ey71ge9zxol3,1,-0.9,53.2,2024-07-26T17:39:43.548Z,2024-07-26T17:39:46Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,5117956659,346,,5117956797,233,325,5117956657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414217,325,5,1,37,40,aljua8crr0vkwit0j3m59jw9j,0,100.9,46.8,2024-07-26T17:39:43.548Z,2024-07-26T19:06:16Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5117956767,346,,5117956765,56,Center,5117956807,233,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414343,276,1,1,38,6,anga7587r1zv4ey71ge9zxol3,1,4.8,61.4,2024-07-26T17:40:09.660Z,2024-07-26T17:40:22Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,5117957593,212,7.5,5117957587,140,3.0,5117957585,56,Back,5117957589,141,50.8,5117957595,213,4.46,5117957603,237,,5117957581,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703414371,277,1,1,38,8,anga7587r1zv4ey71ge9zxol3,1,5.8,51.8,2024-07-26T17:40:12.044Z,2024-07-26T17:40:16Z,15fo180vixn0lb65fujttit3p,J. Storch,,5117957723,56,Back,5117957729,212,12.7,5117957725,140,5.4,5117957727,141,70.5,5117957731,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
