id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2710462905,113,27,1,13,14,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-18T14:15:01.479Z,2024-08-18T14:15:08Z,,,,,5156848759,41,Injury,5156848803,233,123,5156848761,53,6ja2xnbktah4mog04g3kmjgmh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710462829,123,27,1,13,14,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-18T14:15:01.479Z,2024-08-18T14:15:08Z,,,,,5156848779,233,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463591,114,18,1,14,1,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-18T14:15:48.723Z,2024-08-18T14:15:49Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5156852451,41,,5156852455,59,5,5156852513,55,115,5156852453,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463597,115,19,1,14,1,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-18T14:15:48.724Z,2024-08-18T14:15:49Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5156852477,292,4,5156852469,41,,5156852475,59,55,5156852479,293,5,5156852483,55,114,5156852481,44,Defender,5156852473,145,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463659,116,28,1,14,4,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-18T14:15:52.152Z,2024-08-18T14:20:42Z,,,,,5156852829,55,113,5156873855,233,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463767,124,28,1,14,4,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-18T14:15:52.152Z,2024-08-18T14:20:41Z,,,,,5156853379,55,123,5156873845,233,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463707,117,68,1,14,8,cftj6g399tknheudaxsdpfdgb,1,9.3,39.5,2024-08-18T14:15:56.049Z,2024-08-18T14:15:57Z,,,,,5156853141,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463823,118,1,1,14,14,cftj6g399tknheudaxsdpfdgb,0,11.0,45.7,2024-08-18T14:16:02.017Z,2024-08-18T14:16:05Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5156853727,141,47.9,5156853731,213,0.02,5156853735,1,,5156853723,56,Center,5156853729,212,62.0,5156853721,157,,5156853725,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463853,126,1,1,14,20,b3r6d8ydtmtjckam6pku9y400,1,26.9,47.2,2024-08-18T14:16:07.390Z,2024-08-18T14:16:08Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5156853895,56,Back,5156853899,141,47.5,5156853893,3,,5156853903,213,0.02,5156853897,140,35.1,5156853901,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463857,127,1,1,14,21,b3r6d8ydtmtjckam6pku9y400,0,35.1,47.5,2024-08-18T14:16:08.350Z,2024-08-18T14:16:08Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5156853921,141,24.7,5156853925,213,4.87,5156853917,56,Back,5156853919,140,37.5,5156853923,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463895,119,1,1,14,21,cftj6g399tknheudaxsdpfdgb,1,67.1,83.0,2024-08-18T14:16:09.233Z,2024-08-18T14:16:13Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5156854243,213,2.76,5156854237,140,52.2,5156854241,212,16.8,5156854235,56,Left,5156854239,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463921,120,1,1,14,25,cftj6g399tknheudaxsdpfdgb,1,47.9,93.5,2024-08-18T14:16:13.232Z,2024-08-18T14:16:15Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5156854371,56,Back,5156854375,141,76.0,5156854377,212,18.1,5156854379,213,3.86,5156854373,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463925,121,1,1,14,27,cftj6g399tknheudaxsdpfdgb,0,34.2,75.1,2024-08-18T14:16:15.089Z,2024-08-18T14:16:15Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5156854395,141,82.6,5156854391,56,Back,5156854399,213,0.91,5156854397,212,6.5,5156854393,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463965,128,8,1,14,28,b3r6d8ydtmtjckam6pku9y400,1,60.3,20.7,2024-08-18T14:16:15.431Z,2024-08-18T14:16:23Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5156854543,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463967,122,5,1,14,30,cftj6g399tknheudaxsdpfdgb,1,38.6,101.4,2024-08-18T14:16:17.521Z,2024-08-18T14:20:40Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5156854717,233,129,5156854549,347,,5156854547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463991,129,5,1,14,30,b3r6d8ydtmtjckam6pku9y400,0,61.4,-1.4,2024-08-18T14:16:17.521Z,2024-08-18T14:20:40Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5156854743,233,122,5156854687,56,Right,5156854689,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464055,123,1,1,14,34,cftj6g399tknheudaxsdpfdgb,1,35.6,100.0,2024-08-18T14:16:21.857Z,2024-08-18T14:16:23Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5156855077,56,Back,5156855093,213,4.75,5156855081,140,36.0,5156855085,141,85.4,5156855089,212,11.3,5156855073,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464087,124,1,1,14,36,cftj6g399tknheudaxsdpfdgb,1,36.0,85.4,2024-08-18T14:16:23.456Z,2024-08-18T14:16:25Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5156855321,213,1.60,5156855313,56,Back,5156855315,140,35.8,5156855319,212,7.4,5156855317,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464231,125,1,1,14,38,cftj6g399tknheudaxsdpfdgb,1,37.1,94.5,2024-08-18T14:16:25.840Z,2024-08-18T14:16:34Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5156856125,56,Back,5156856129,141,91.4,5156856137,213,3.24,5156856133,212,20.5,5156856127,140,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464271,126,1,1,14,47,cftj6g399tknheudaxsdpfdgb,1,30.3,55.7,2024-08-18T14:16:34.353Z,2024-08-18T14:16:36Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5156856317,56,Back,5156856319,140,38.3,5156856323,212,11.4,5156856321,141,44.3,5156856325,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464307,127,1,1,14,48,cftj6g399tknheudaxsdpfdgb,1,38.3,44.3,2024-08-18T14:16:36.320Z,2024-08-18T14:16:39Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5156856543,141,37.0,5156856545,212,11.6,5156856541,140,28.3,5156856539,56,Back,5156856547,213,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464361,128,1,1,14,51,cftj6g399tknheudaxsdpfdgb,1,31.4,36.4,2024-08-18T14:16:39.121Z,2024-08-18T14:16:42Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5156856879,56,Back,5156856883,140,30.9,5156856891,212,16.5,5156856895,213,1.60,5156856887,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464409,129,1,1,14,55,cftj6g399tknheudaxsdpfdgb,1,34.1,61.8,2024-08-18T14:16:42.769Z,2024-08-18T14:16:45Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5156857109,56,Back,5156857113,141,38.8,5156857115,212,15.7,5156857111,140,34.7,5156857117,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464487,130,1,1,14,57,cftj6g399tknheudaxsdpfdgb,1,37.4,38.8,2024-08-18T14:16:45.248Z,2024-08-18T14:16:49Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5156857515,56,Center,5156857519,141,43.4,5156857521,212,18.0,5156857523,213,0.17,5156857517,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464577,131,1,1,15,2,cftj6g399tknheudaxsdpfdgb,1,61.2,67.8,2024-08-18T14:16:49.697Z,2024-08-18T14:16:54Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5156857991,140,68.1,5156857995,141,93.3,5156857987,56,Left,5156858005,213,1.18,5156858001,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464613,132,1,1,15,7,cftj6g399tknheudaxsdpfdgb,1,72.3,93.0,2024-08-18T14:16:54.705Z,2024-08-18T14:16:56Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5156858213,213,3.45,5156858205,56,Left,5156858209,141,89.0,5156858211,212,9.0,5156858207,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464665,133,1,1,15,9,cftj6g399tknheudaxsdpfdgb,1,62.6,87.4,2024-08-18T14:16:56.576Z,2024-08-18T14:16:59Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5156858503,212,12.4,5156858499,140,54.3,5156858497,56,Center,5156858507,213,3.93,5156858501,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464775,134,1,1,15,12,cftj6g399tknheudaxsdpfdgb,1,54.2,69.0,2024-08-18T14:16:59.505Z,2024-08-18T14:17:08Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5156859085,1,,5156859081,212,47.3,5156859073,196,,5156859071,155,,5156859075,56,Right,5156859079,141,1.9,5156859083,213,4.98,5156859077,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464779,135,61,1,15,20,cftj6g399tknheudaxsdpfdgb,0,70.8,15.3,2024-08-18T14:17:07.922Z,2024-08-18T14:17:08Z,195o7hchielt14ic49r3k06sq,Serginho,,,5156859105,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464823,131,1,1,15,22,b3r6d8ydtmtjckam6pku9y400,1,36.6,74.8,2024-08-18T14:17:10.206Z,2024-08-18T14:17:37Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5156859361,141,82.7,5156859365,213,0.59,5156859359,140,44.2,5156859357,56,Back,5156859363,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464889,133,1,1,15,27,b3r6d8ydtmtjckam6pku9y400,1,58.0,89.1,2024-08-18T14:17:14.574Z,2024-08-18T14:17:15Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5156859707,213,2.98,5156859699,56,Back,5156859705,212,12.9,5156859701,140,45.9,5156859703,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464937,134,1,1,15,28,b3r6d8ydtmtjckam6pku9y400,1,46.3,91.4,2024-08-18T14:17:15.981Z,2024-08-18T14:17:18Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5156859961,56,Back,5156859965,141,81.1,5156859969,213,4.89,5156859967,212,7.1,5156859963,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464987,135,1,1,15,31,b3r6d8ydtmtjckam6pku9y400,1,55.0,76.9,2024-08-18T14:17:19.149Z,2024-08-18T14:17:23Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5156860259,141,96.8,5156860255,56,Left,5156860257,140,66.3,5156860261,212,18.0,5156860263,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465015,136,1,1,15,36,b3r6d8ydtmtjckam6pku9y400,1,72.7,90.0,2024-08-18T14:17:23.534Z,2024-08-18T14:17:26Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5156860473,56,Left,5156860481,213,0.19,5156860479,212,20.5,5156860475,140,91.9,5156860477,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465023,137,1,1,15,39,b3r6d8ydtmtjckam6pku9y400,0,93.3,95.7,2024-08-18T14:17:26.462Z,2024-08-18T14:17:27Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5156860539,155,,5156860547,212,4.4,5156860583,236,,5156860585,233,136,5156860589,286,,5156860537,2,,5156860545,141,89.4,5156860541,56,Left,5156860549,213,4.98,5156860543,140,,,,,,,,94.4,,,,,,,,,,,,,,,,,,,,
2710465027,136,12,1,15,39,cftj6g399tknheudaxsdpfdgb,1,7.2,16.4,2024-08-18T14:17:26.562Z,2024-08-18T14:17:28Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5156860561,56,Back,5156860559,185,,5156860651,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465039,137,6,1,15,40,cftj6g399tknheudaxsdpfdgb,0,6.6,14.0,2024-08-18T14:17:27.361Z,2024-08-18T14:17:30Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5156860701,56,Back,5156860703,73,,5156860755,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465055,138,6,1,15,40,b3r6d8ydtmtjckam6pku9y400,1,93.4,86.0,2024-08-18T14:17:27.361Z,2024-08-18T14:20:37Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5156860729,233,137,5156860719,73,,5156860717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465551,141,1,1,16,16,b3r6d8ydtmtjckam6pku9y400,0,99.5,99.5,2024-08-18T14:18:04.175Z,2024-08-18T14:18:58Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5156863651,212,33.5,5156863655,1,,5156863653,213,4.64,5156863639,6,,5156863647,140,97.2,5156863643,223,,5156863641,155,,5156863645,56,Center,5156863637,2,,5156863649,141,,,,,,,,50.3,,,,,,,,,,,,,,,,,,,,
2710467305,173,12,1,16,18,cftj6g399tknheudaxsdpfdgb,1,2.1,42.2,2024-08-18T14:18:06.160Z,2024-08-18T14:20:44Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5156873965,212,12.2,5156873961,140,4.8,5156873967,213,1.34,5156873957,56,Back,5156873963,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465545,138,12,1,16,20,cftj6g399tknheudaxsdpfdgb,1,6.2,60.2,2024-08-18T14:18:08.177Z,2024-08-18T14:21:14Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5156863603,56,Back,5156863687,15,,5156863611,213,0.74,5156863605,140,10.4,5156863607,141,66.1,5156863609,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465555,142,43,1,16,21,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-18T14:18:08.842Z,2024-08-18T14:18:59Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5156866909,144,61,5156863675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466291,149,61,1,16,23,b3r6d8ydtmtjckam6pku9y400,1,86.7,26.1,2024-08-18T14:18:10.876Z,2024-08-18T14:19:16Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5156867957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466687,152,61,1,16,24,b3r6d8ydtmtjckam6pku9y400,0,84.6,28.5,2024-08-18T14:18:11.423Z,2024-08-18T14:19:51Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5156870411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465611,139,61,1,16,26,cftj6g399tknheudaxsdpfdgb,0,15.3,70.8,2024-08-18T14:18:13.676Z,2024-08-18T14:21:17Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5156863897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465639,144,1,1,16,27,b3r6d8ydtmtjckam6pku9y400,1,85.0,28.8,2024-08-18T14:18:14.414Z,2024-08-18T14:18:15Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5156864013,56,Center,5156864021,213,1.77,5156864019,212,4.9,5156864017,141,35.8,5156864015,140,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465645,145,50,1,16,27,b3r6d8ydtmtjckam6pku9y400,1,83.4,32.6,2024-08-18T14:18:15.153Z,2024-08-18T14:19:39Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5156864265,233,140,5156864053,286,,5156864051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465677,140,7,1,16,27,cftj6g399tknheudaxsdpfdgb,1,16.6,67.4,2024-08-18T14:18:15.154Z,2024-08-18T14:19:39Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5156864211,285,,5156864245,233,145,5156864209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465687,141,3,1,16,29,cftj6g399tknheudaxsdpfdgb,0,25.8,66.6,2024-08-18T14:18:17.232Z,2024-08-18T14:18:26Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5156864241,285,,5156864567,233,147,5156864239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465735,147,7,1,16,29,b3r6d8ydtmtjckam6pku9y400,0,74.2,33.4,2024-08-18T14:18:17.233Z,2024-08-18T14:18:26Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5156864549,286,,5156864547,56,Center,5156864705,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465705,142,4,1,16,31,cftj6g399tknheudaxsdpfdgb,1,28.2,67.3,2024-08-18T14:18:19.072Z,2024-08-18T14:19:37Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5156864355,56,Back,5156864359,265,,5156864357,152,,5156864361,285,,5156864425,233,146,5156864353,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465709,146,4,1,16,31,b3r6d8ydtmtjckam6pku9y400,0,71.8,32.7,2024-08-18T14:18:19.073Z,2024-08-18T14:19:37Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5156864403,13,,5156864411,286,,5156864409,265,,5156864405,56,Center,5156864437,233,142,5156864407,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466227,143,1,1,17,18,cftj6g399tknheudaxsdpfdgb,1,25.4,57.3,2024-08-18T14:19:05.504Z,2024-08-18T14:19:07Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5156867509,56,Back,5156867505,5,,5156867513,141,78.2,5156867515,212,14.2,5156867511,140,26.0,5156867507,152,,5156867517,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466245,144,1,1,17,20,cftj6g399tknheudaxsdpfdgb,1,26.7,81.7,2024-08-18T14:19:07.344Z,2024-08-18T14:19:09Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5156867691,213,0.98,5156867689,212,12.6,5156867687,141,97.1,5156867685,140,33.4,5156867683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466267,145,3,1,17,21,cftj6g399tknheudaxsdpfdgb,1,35.8,91.0,2024-08-18T14:19:08.944Z,2024-08-18T14:19:35Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5156867847,233,148,5156867813,56,Back,5156867815,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466273,148,45,1,17,21,b3r6d8ydtmtjckam6pku9y400,0,64.2,9.0,2024-08-18T14:19:08.944Z,2024-08-18T14:19:35Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5156868411,233,145,5156867845,285,,5156867843,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466283,146,1,1,17,24,cftj6g399tknheudaxsdpfdgb,1,36.1,89.9,2024-08-18T14:19:11.392Z,2024-08-18T14:19:13Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5156867903,56,Back,5156867911,213,4.01,5156867907,141,72.3,5156867909,212,15.7,5156867905,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466311,147,1,1,17,25,cftj6g399tknheudaxsdpfdgb,1,25.0,69.6,2024-08-18T14:19:13.296Z,2024-08-18T14:19:16Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5156868081,213,4.71,5156868073,56,Back,5156868075,140,24.9,5156868079,212,25.7,5156868077,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466345,148,1,1,17,28,cftj6g399tknheudaxsdpfdgb,1,24.1,29.4,2024-08-18T14:19:16Z,2024-08-18T14:19:19Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5156868321,140,31.9,5156868325,212,19.1,5156868323,141,4.1,5156868327,213,5.16,5156868319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466389,149,1,1,17,31,cftj6g399tknheudaxsdpfdgb,1,31.9,4.1,2024-08-18T14:19:19.104Z,2024-08-18T14:19:23Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5156868605,140,47.3,5156868609,212,16.8,5156868607,141,10.6,5156868611,213,0.27,5156868603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466411,150,45,1,17,36,b3r6d8ydtmtjckam6pku9y400,0,38.4,83.1,2024-08-18T14:19:23.728Z,2024-08-18T14:19:36Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5156868757,285,,5156868751,56,Back,5156868809,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466415,150,3,1,17,36,cftj6g399tknheudaxsdpfdgb,1,61.6,16.9,2024-08-18T14:19:23.728Z,2024-08-18T14:19:36Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5156868789,233,150,5156868767,56,Right,5156868769,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466461,151,3,1,17,38,cftj6g399tknheudaxsdpfdgb,0,62.4,16.6,2024-08-18T14:19:25.521Z,2024-08-18T14:19:39Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5156869081,233,151,5156868999,286,,5156868997,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466437,151,7,1,17,38,b3r6d8ydtmtjckam6pku9y400,0,37.6,83.4,2024-08-18T14:19:25.522Z,2024-08-18T14:19:39Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5156868889,56,Back,5156868891,285,,5156869031,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466509,152,1,1,17,40,cftj6g399tknheudaxsdpfdgb,1,62.6,37.9,2024-08-18T14:19:28.256Z,2024-08-18T14:19:32Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5156869293,212,18.0,5156869295,213,1.75,5156869287,56,Center,5156869291,141,63.9,5156869289,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466561,153,1,1,17,45,cftj6g399tknheudaxsdpfdgb,1,63.5,57.0,2024-08-18T14:19:32.400Z,2024-08-18T14:19:37Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5156869639,213,4.83,5156869635,141,4.4,5156869631,56,Right,5156869633,140,67.6,5156869641,1,,5156869637,212,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466609,154,1,1,17,50,cftj6g399tknheudaxsdpfdgb,1,71.4,8.6,2024-08-18T14:19:37.696Z,2024-08-18T14:19:42Z,195o7hchielt14ic49r3k06sq,Serginho,,,5156869943,140,77.1,5156869947,212,6.7,5156869949,213,5.81,5156869945,141,4.1,5156869941,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710466663,155,1,1,17,54,cftj6g399tknheudaxsdpfdgb,1,76.3,4.6,2024-08-18T14:19:42.240Z,2024-08-18T14:19:47Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5156870271,56,Right,5156870275,141,4.4,5156870277,212,15.1,5156870279,213,3.15,5156870273,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
