id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2739919507,203,1,1,27,42,b3r6d8ydtmtjckam6pku9y400,1,27.0,66.7,2024-10-27T11:47:01.826Z,2024-10-27T11:47:02Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318143281,140,29.9,5318143283,141,36.3,5318143285,212,20.9,5318143287,213,4.86,5318143279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919531,204,1,1,27,42,b3r6d8ydtmtjckam6pku9y400,1,30.4,34.9,2024-10-27T11:47:02.578Z,2024-10-27T11:47:41Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318143407,213,5.50,5318144737,189,,5318143405,212,22.7,5318143401,140,45.8,5318143399,56,Back,5318143403,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919575,205,1,1,27,45,b3r6d8ydtmtjckam6pku9y400,1,41.0,25.5,2024-10-27T11:47:05.234Z,2024-10-27T11:47:12Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5318143593,140,19.7,5318143591,56,Back,5318143599,213,2.56,5318143595,141,47.3,5318143597,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919601,206,1,1,27,52,b3r6d8ydtmtjckam6pku9y400,1,24.6,52.7,2024-10-27T11:47:11.890Z,2024-10-27T11:47:16Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,5318143737,213,1.54,5318143727,56,Back,5318143733,141,62.4,5318143729,140,24.8,5318143735,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919623,207,1,1,27,56,b3r6d8ydtmtjckam6pku9y400,1,28.4,67.5,2024-10-27T11:47:16.354Z,2024-10-27T11:47:19Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318143829,141,94.1,5318143833,213,0.92,5318143827,140,41.4,5318143831,212,22.7,5318143825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919627,208,1,1,27,59,b3r6d8ydtmtjckam6pku9y400,0,42.0,86.8,2024-10-27T11:47:19.234Z,2024-10-27T11:47:32Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318143855,56,Back,5318143905,286,,5318143863,213,5.71,5318143861,212,0.8,5318143857,140,42.6,5318143899,236,,5318143859,141,86.2,5318143901,233,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919633,288,74,1,27,59,9qsmopgutr7ut5g6workk8w4i,1,56.8,19.6,2024-10-27T11:47:19.235Z,2024-10-27T13:01:27Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318143915,233,208,5318143883,56,Right,5318143885,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919665,209,1,1,28,1,b3r6d8ydtmtjckam6pku9y400,1,44.6,57.9,2024-10-27T11:47:21.138Z,2024-10-27T11:47:24Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,5318144083,212,12.8,5318144075,56,Back,5318144081,141,66.6,5318144077,140,33.8,5318144087,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919691,210,1,1,28,4,b3r6d8ydtmtjckam6pku9y400,1,33.8,65.4,2024-10-27T11:47:23.987Z,2024-10-27T11:47:27Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318144227,212,20.0,5318144225,141,36.1,5318144229,213,4.65,5318144223,140,32.7,5318144221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919699,211,1,1,28,7,b3r6d8ydtmtjckam6pku9y400,0,33.6,36.9,2024-10-27T11:47:27.027Z,2024-10-27T11:47:29Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318144271,56,Center,5318144281,1,,5318144273,140,78.2,5318144275,141,58.5,5318144269,155,,5318144277,212,49.1,5318144279,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919711,289,61,1,28,11,9qsmopgutr7ut5g6workk8w4i,1,20.2,50.1,2024-10-27T11:47:30.589Z,2024-10-27T11:47:30Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318144329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919729,290,52,1,28,12,9qsmopgutr7ut5g6workk8w4i,1,1.1,37.2,2024-10-27T11:47:32.443Z,2024-10-27T18:52:41Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5320434811,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919785,291,1,1,28,19,9qsmopgutr7ut5g6workk8w4i,1,4.8,47.0,2024-10-27T11:47:39.460Z,2024-10-27T11:47:40Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5318144699,212,6.3,5318144701,213,5.94,5318144693,56,Back,5318144691,123,,5318144707,189,,5318144697,141,43.9,5318144695,140,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919863,292,1,1,28,21,9qsmopgutr7ut5g6workk8w4i,1,10.5,44.2,2024-10-27T11:47:41.451Z,2024-10-27T18:53:11Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318145139,141,56.9,5318145141,212,8.8,5318145143,213,1.74,5318145137,140,9.1,5318145135,56,Back,5320437105,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919871,293,1,1,28,30,9qsmopgutr7ut5g6workk8w4i,1,14.9,60.8,2024-10-27T11:47:50.524Z,2024-10-27T11:47:51Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5318145181,141,5.6,5318145175,56,Back,5318145173,157,,5318145185,212,51.2,5318145177,140,48.0,5318145187,213,5.46,5318145189,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739919897,294,1,1,28,31,9qsmopgutr7ut5g6workk8w4i,0,47.9,5.8,2024-10-27T11:47:51.548Z,2024-10-27T11:47:53Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5318145305,213,0.40,5318145297,56,Right,5318145295,3,,5318145303,212,15.8,5318145299,140,61.8,5318145301,141,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920001,213,1,1,28,42,b3r6d8ydtmtjckam6pku9y400,1,34.2,62.1,2024-10-27T11:48:01.698Z,2024-10-27T11:48:04Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318145903,212,20.7,5318145905,213,4.68,5318145891,56,Back,5318145895,140,33.6,5318145899,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920041,214,1,1,28,45,b3r6d8ydtmtjckam6pku9y400,0,33.2,36.4,2024-10-27T11:48:04.690Z,2024-10-27T11:48:09Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318146107,212,25.6,5318146109,213,1.00,5318146101,56,Back,5318146105,141,68.1,5318146103,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920049,215,45,1,28,49,b3r6d8ydtmtjckam6pku9y400,0,45.6,70.0,2024-10-27T11:48:09.396Z,2024-10-27T13:24:56Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318146137,285,,5318147445,233,298,5318146135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920155,298,3,1,28,49,9qsmopgutr7ut5g6workk8w4i,1,54.4,30.0,2024-10-27T11:48:09.396Z,2024-10-27T18:53:31Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318147431,233,215,5320438477,465,,5318146679,286,,5318146673,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920045,295,43,1,28,50,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T11:48:10.134Z,2024-10-27T18:53:38Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5320438975,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920075,296,1,1,28,51,9qsmopgutr7ut5g6workk8w4i,1,53.5,22.3,2024-10-27T11:48:10.708Z,2024-10-27T11:48:15Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318146295,212,19.1,5318146293,141,5.2,5318146291,140,67.9,5318146289,56,Right,5318146297,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920079,297,61,1,28,55,9qsmopgutr7ut5g6workk8w4i,0,91.0,18.5,2024-10-27T11:48:14.883Z,2024-10-27T11:48:15Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5318146311,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920097,216,1,1,28,57,b3r6d8ydtmtjckam6pku9y400,1,4.4,72.8,2024-10-27T11:48:16.626Z,2024-10-27T11:50:30Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,5318146381,140,2.9,5318146385,212,10.1,5318146383,141,58.2,5318146387,213,4.56,5318146379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920111,217,12,1,28,58,b3r6d8ydtmtjckam6pku9y400,1,2.8,58.2,2024-10-27T11:48:18.322Z,2024-10-27T11:48:20Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,5318146489,56,Back,5318146497,213,0.85,5318146495,212,30.9,5318146493,141,92.4,5318146491,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920125,219,1,1,29,1,b3r6d8ydtmtjckam6pku9y400,1,24.9,92.0,2024-10-27T11:48:21.106Z,2024-10-27T11:48:22Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,5318146541,56,Back,5318146545,141,88.6,5318146543,140,19.8,5318146547,212,5.8,5318146549,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920143,220,1,1,29,2,b3r6d8ydtmtjckam6pku9y400,1,19.8,88.6,2024-10-27T11:48:22.082Z,2024-10-27T11:48:24Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318146639,212,5.1,5318146637,141,95.4,5318146635,140,17.7,5318146641,213,2.02,5318146633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920149,221,1,1,29,4,b3r6d8ydtmtjckam6pku9y400,0,18.4,95.4,2024-10-27T11:48:24.018Z,2024-10-27T11:50:46Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5318146655,56,Back,5318153651,155,,5318146663,213,0.03,5318146659,141,95.7,5318146661,212,7.2,5318146657,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920159,299,8,1,29,5,9qsmopgutr7ut5g6workk8w4i,1,73.1,3.4,2024-10-27T11:48:24.723Z,2024-10-27T18:54:04Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318146681,56,Right,5320440589,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920179,222,1,1,29,6,b3r6d8ydtmtjckam6pku9y400,1,23.9,85.9,2024-10-27T11:48:25.970Z,2024-10-27T11:48:27Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,5318146795,141,88.6,5318146797,212,4.2,5318146789,3,,5318146791,56,Back,5318146793,140,27.5,5318146799,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920191,223,1,1,29,7,b3r6d8ydtmtjckam6pku9y400,1,27.7,88.9,2024-10-27T11:48:26.978Z,2024-10-27T18:54:20Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318146883,56,Back,5318146889,212,5.5,5318146885,140,23.2,5318146891,213,2.62,5318146887,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920193,224,1,1,29,8,b3r6d8ydtmtjckam6pku9y400,1,23.1,93.0,2024-10-27T11:48:28.226Z,2024-10-27T18:54:55Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5318146899,56,Back,5320443233,155,,5318146903,141,88.4,5318146901,140,26.0,5318146907,213,5.48,5318146905,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920203,225,1,1,29,9,b3r6d8ydtmtjckam6pku9y400,1,28.1,89.7,2024-10-27T11:48:28.914Z,2024-10-27T11:48:30Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318146955,140,31.8,5318146961,213,0.51,5318146957,141,92.9,5318146953,56,Back,5318146959,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920207,226,1,1,29,11,b3r6d8ydtmtjckam6pku9y400,0,31.8,92.4,2024-10-27T11:48:30.753Z,2024-10-27T11:52:24Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318146987,140,43.6,5318146989,141,84.1,5318146991,212,13.6,5318146985,56,Back,5318146993,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920217,300,8,1,29,13,9qsmopgutr7ut5g6workk8w4i,1,55.5,16.9,2024-10-27T11:48:32.859Z,2024-10-27T18:55:16Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5320444095,385,,5318147037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920251,227,5,1,29,14,b3r6d8ydtmtjckam6pku9y400,1,43.6,101.6,2024-10-27T11:48:33.762Z,2024-10-27T13:24:33Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318147201,233,301,5318147167,56,Back,5318147169,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920241,301,5,1,29,14,9qsmopgutr7ut5g6workk8w4i,0,56.4,-1.6,2024-10-27T11:48:33.762Z,2024-10-27T13:24:33Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318147141,56,Right,5318147209,233,227,5318147143,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920363,228,1,1,29,27,b3r6d8ydtmtjckam6pku9y400,1,51.5,100.0,2024-10-27T11:48:47.298Z,2024-10-27T11:48:51Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318147861,56,Left,5318147863,140,58.9,5318147869,213,5.21,5318147865,141,80.6,5318147859,107,,5318147867,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920427,229,1,1,29,31,b3r6d8ydtmtjckam6pku9y400,1,58.9,80.6,2024-10-27T11:48:51.330Z,2024-10-27T11:48:58Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5318148169,212,26.7,5318148163,56,Left,5318148161,155,,5318148167,141,96.9,5318148171,213,0.43,5318148165,140,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920393,302,83,1,29,35,9qsmopgutr7ut5g6workk8w4i,0,17.1,2.2,2024-10-27T11:48:54.707Z,2024-10-27T11:48:59Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5318148259,399,ssluj1c3ft94nkfs58dc8cq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920439,230,1,1,29,38,b3r6d8ydtmtjckam6pku9y400,0,73.9,82.1,2024-10-27T11:48:58.482Z,2024-10-27T11:48:59Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5318148227,213,5.56,5318148217,140,83.0,5318148225,212,12.8,5318148213,56,Center,5318148221,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920483,304,1,1,29,40,9qsmopgutr7ut5g6workk8w4i,1,18.4,36.7,2024-10-27T11:49:00.195Z,2024-10-27T11:49:03Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318148499,141,40.4,5318148497,140,23.2,5318148501,212,5.6,5318148495,56,Back,5318148503,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740341297,885,3,1,29,41,9qsmopgutr7ut5g6workk8w4i,0,22.1,39.3,2024-10-27T11:49:00.727Z,2024-10-27T18:55:59Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5320446199,467,al9l7egkwbc0pv68zk42gegut,5320446197,464,,5320446195,285,,5320446193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920487,305,4,1,29,44,9qsmopgutr7ut5g6workk8w4i,1,22.5,34.6,2024-10-27T11:49:03.596Z,2024-10-27T12:17:55Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5318148545,285,,5318148537,13,,5318148541,152,,5318148543,265,,5318148539,56,Back,5318148735,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920517,231,4,1,29,44,b3r6d8ydtmtjckam6pku9y400,0,77.5,65.4,2024-10-27T11:49:03.597Z,2024-10-27T12:17:55Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,5318148731,265,,5318148727,56,Center,5318148733,286,,5318148725,13,,5318148755,233,305,5318148729,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920667,306,1,1,29,59,9qsmopgutr7ut5g6workk8w4i,1,28.7,33.5,2024-10-27T11:49:19.147Z,2024-10-27T11:49:20Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5318149429,140,26.2,5318149435,213,1.72,5318149455,189,,5318149423,5,,5318149433,212,17.3,5318149427,56,Back,5318149431,141,58.7,5318149425,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920771,307,1,1,30,6,9qsmopgutr7ut5g6workk8w4i,1,29.3,59.9,2024-10-27T11:49:26.148Z,2024-10-27T11:49:29Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318149939,56,Back,5318149943,141,56.1,5318149951,213,6.15,5318149941,140,47.8,5318149947,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920801,308,1,1,30,10,9qsmopgutr7ut5g6workk8w4i,1,61.4,56.1,2024-10-27T11:49:29.747Z,2024-10-27T11:49:32Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5318150127,140,74.7,5318150131,212,22.7,5318150129,141,82.5,5318150133,213,0.91,5318150125,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920823,309,1,1,30,13,9qsmopgutr7ut5g6workk8w4i,1,79.5,81.8,2024-10-27T11:49:32.788Z,2024-10-27T11:49:36Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5318150221,140,99.5,5318150223,141,73.2,5318150225,212,21.8,5318150227,213,6.01,5318150219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920845,310,1,1,30,16,9qsmopgutr7ut5g6workk8w4i,1,98.8,77.7,2024-10-27T11:49:35.867Z,2024-10-27T11:49:38Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5318150295,140,91.4,5318150293,56,Left,5318150299,212,9.9,5318150297,141,86.7,5318150301,213,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920857,311,1,1,30,18,9qsmopgutr7ut5g6workk8w4i,1,91.7,86.9,2024-10-27T11:49:38.002Z,2024-10-27T11:49:40Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5318150365,213,3.33,5318150359,140,76.7,5318150363,212,16.0,5318150361,141,82.5,5318150357,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920883,312,1,1,30,20,9qsmopgutr7ut5g6workk8w4i,1,77.0,83.0,2024-10-27T11:49:40.211Z,2024-10-27T11:49:42Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318150537,212,15.9,5318150535,141,82.7,5318150539,213,6.27,5318150533,140,92.1,5318150531,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920909,313,1,1,30,23,9qsmopgutr7ut5g6workk8w4i,1,92.1,82.7,2024-10-27T11:49:42.738Z,2024-10-27T18:56:23Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,1.0,5318150743,141,39.1,5318150739,56,Center,5318153299,210,15,5318150735,2,,5318153301,154,,5320447443,72,,5318150747,213,4.74,5318150741,140,93.0,5318150745,212,29.7,5318150737,155,,5320447441,224,,,,,,,,,,,,,,,,,,,,,,,,
2739920917,314,15,1,30,27,9qsmopgutr7ut5g6workk8w4i,1,91.8,41.5,2024-10-27T11:49:47.468Z,2024-10-27T18:56:35Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5318152941,15,,5318153321,29,,5318153329,102,48.1,5318150791,56,Center,5318153335,147,42.6,5318153325,55,313,5318153339,231,48.2,5318150789,17,,5318152945,328,,5318153319,80,,5318153331,103,5318150787,22,5318153323,154,,5318153337,230,5318153345,233,,232,5318153333,146,93.2,5318152947,82,,,,19,99.1,,,
2739920915,232,10,1,30,27,b3r6d8ydtmtjckam6pku9y400,1,6.3,57.8,2024-10-27T11:49:47.568Z,2024-10-27T12:22:07Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318151017,94,,5318153375,233,314,5318150779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740341813,750,43,1,30,29,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-27T11:49:48.708Z,2024-10-27T18:57:12Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5320450047,144,61,5320449111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920945,233,43,1,30,29,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-27T11:49:49.363Z,2024-10-27T18:57:17Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5320450321,144,83,5318238643,399,hsobzlp177f9755mpsi7szmy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920949,315,1,1,30,31,9qsmopgutr7ut5g6workk8w4i,1,98.5,5.6,2024-10-27T11:49:51.363Z,2024-10-27T11:49:53Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5318150977,212,12.9,5318150969,56,Right,5318150979,213,3.31,5318150975,141,2.5,5318150973,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920967,316,1,1,30,33,9qsmopgutr7ut5g6workk8w4i,1,86.4,2.3,2024-10-27T11:49:52.908Z,2024-10-27T11:49:56Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318151087,212,17.4,5318151089,213,2.66,5318151081,56,Right,5318151085,141,14.2,5318151083,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920989,317,1,1,30,37,9qsmopgutr7ut5g6workk8w4i,1,76.4,16.1,2024-10-27T11:49:56.611Z,2024-10-27T11:50:18Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,1.0,5318152135,210,15,5318151219,140,72.9,5318151225,213,1.72,5318151217,56,Center,5318151223,212,24.6,5318151221,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739920997,318,15,1,30,38,9qsmopgutr7ut5g6workk8w4i,1,74.7,54.6,2024-10-27T11:49:58.195Z,2024-10-27T18:57:38Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318151265,56,Center,5318152147,55,317,5318151587,82,,5318151261,22,,5318151583,72,,5318152153,103,19,5318152167,231,50.4,5318152181,233,234,5318152161,147,52.5,5318152145,29,,5320451141,78,5318152155,215,5318152165,230,98.5,5318151263,18,5318152159,146,,86.6,5318152151,102,50.2,,,,,,,,,,
2739921009,234,10,1,30,38,b3r6d8ydtmtjckam6pku9y400,1,15.5,48.7,2024-10-27T11:49:58.295Z,2024-10-27T19:18:46Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318152203,233,318,5318151301,56,Back,5318151299,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739921015,235,6,1,30,41,b3r6d8ydtmtjckam6pku9y400,0,18.1,48.4,2024-10-27T11:50:01.331Z,2024-10-27T18:58:10Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318151415,56,Back,5318151417,73,,5318151455,233,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739921007,319,6,1,30,41,9qsmopgutr7ut5g6workk8w4i,1,81.9,51.6,2024-10-27T11:50:01.331Z,2024-10-27T12:17:59Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318151307,56,Center,5318151309,75,,5318151427,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739921713,320,1,1,31,54,9qsmopgutr7ut5g6workk8w4i,1,99.5,0.5,2024-10-27T11:51:14.011Z,2024-10-27T18:58:22Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5318155483,141,48.2,5318155477,224,,5318155473,6,,5318155487,213,1.78,5318155475,155,,5318155481,140,92.9,5318155489,1,,5318155485,212,33.2,5318155471,2,,5320454235,20,,5318155479,56,,,,,,,,,,,,,,,,,,,,Center,,,,
2739921715,321,43,1,32,1,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T11:51:21.131Z,2024-10-27T12:20:36Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318158841,153,0,5318158827,25,0,5318159395,21,0,5318159407,147,54.9,5318159411,231,49.1,5318159399,102,66.1,5318159403,458,0,5318155497,56,Center,5318234231,144,13,5318159397,73,0,5318159405,146,5318159401,103,5318155495,17,0,5318159409,230,,,11.1,,,,,,,,,,96.5,94.1,,,
