id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2818183161,154,3,1,17,31,c165yjiny1qnmfdvefxvflnkc,0,44.6,13.0,2025-05-24T13:20:41.079Z,2025-05-24T22:05:54Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5748214755,233,194,5746156217,56,Back,5747429753,465,,5746156391,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183151,194,7,1,17,31,aljua8crr0vkwit0j3m59jw9j,1,55.4,87.0,2025-05-24T13:20:41.080Z,2025-05-24T22:05:54Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5746156175,56,Left,5747430499,167,,5747430503,388,,5747430501,385,,5748214709,233,154,5746156177,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183179,155,5,1,17,31,c165yjiny1qnmfdvefxvflnkc,1,40.5,-1.4,2025-05-24T13:20:41.752Z,2025-05-24T13:44:32Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746156345,347,,5746156343,56,Back,5746156367,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183153,195,5,1,17,31,aljua8crr0vkwit0j3m59jw9j,0,59.5,101.4,2025-05-24T13:20:41.752Z,2025-05-24T13:44:33Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5746156187,347,,5746156381,233,155,5746156185,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183315,156,1,1,17,48,c165yjiny1qnmfdvefxvflnkc,1,42.0,0.0,2025-05-24T13:20:58.754Z,2025-05-24T13:21:02Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746157111,213,0.29,5746157101,107,,5746157109,212,29.7,5746157105,140,69.1,5746157103,56,Right,5746157113,1,,5746157107,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183333,157,1,1,17,52,c165yjiny1qnmfdvefxvflnkc,1,69.1,11.6,2025-05-24T13:21:02.851Z,2025-05-24T13:21:04Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5746157227,141,14.9,5746157223,56,Right,5746157219,3,,5746157231,213,0.55,5746157221,168,,5746157225,140,72.6,5746157229,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183337,158,3,1,17,53,c165yjiny1qnmfdvefxvflnkc,0,71.4,16.0,2025-05-24T13:21:03.830Z,2025-05-24T18:42:08Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5746157241,286,,5746157239,56,Right,5746157249,233,196,5747530145,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183335,196,7,1,17,53,aljua8crr0vkwit0j3m59jw9j,1,28.6,84.0,2025-05-24T13:21:03.831Z,2025-05-24T18:42:11Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746157235,56,Back,5746157245,233,158,5747530401,178,,5747530399,383,,5746157237,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183349,198,1,1,17,54,aljua8crr0vkwit0j3m59jw9j,1,27.2,84.2,2025-05-24T13:21:04.438Z,2025-05-24T13:21:06Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746157315,213,0.70,5746157305,140,30.4,5746157309,141,88.4,5746157301,56,Back,5746157313,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183369,199,1,1,17,55,aljua8crr0vkwit0j3m59jw9j,1,30.3,88.9,2025-05-24T13:21:05.575Z,2025-05-24T13:21:08Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5746157417,140,33.2,5746157423,213,0.51,5746157421,212,3.5,5746157415,56,Back,5746157419,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183361,159,83,1,17,57,c165yjiny1qnmfdvefxvflnkc,0,68.7,12.2,2025-05-24T13:21:07.650Z,2025-05-24T13:21:11Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746157575,399,94560hgwsjkx8qgz48f7gzitw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183389,200,1,1,17,58,aljua8crr0vkwit0j3m59jw9j,1,34.6,92.1,2025-05-24T13:21:08.344Z,2025-05-24T13:21:10Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5746157529,212,11.4,5746157525,140,26.7,5746157531,213,3.90,5746157523,56,Back,5746157527,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183395,201,1,1,18,0,aljua8crr0vkwit0j3m59jw9j,1,26.7,80.5,2025-05-24T13:21:10.584Z,2025-05-24T13:21:15Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746157559,212,45.9,5746157555,140,70.4,5746157563,1,,5746157561,213,6.27,5746157553,56,Left,5746157551,157,,5746157557,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183417,202,61,1,18,5,aljua8crr0vkwit0j3m59jw9j,0,69.7,80.2,2025-05-24T13:21:15.511Z,2025-05-24T13:21:15Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5746157717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183461,160,5,1,18,6,c165yjiny1qnmfdvefxvflnkc,1,-1.0,17.7,2025-05-24T13:21:16.584Z,2025-05-24T13:44:33Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5746157965,346,,5746157967,233,203,5746157963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183427,203,5,1,18,6,aljua8crr0vkwit0j3m59jw9j,0,101.0,82.3,2025-05-24T13:21:16.584Z,2025-05-24T13:44:33Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5746157773,346,,5746157985,233,160,5746157771,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183509,161,1,1,18,10,c165yjiny1qnmfdvefxvflnkc,1,3.9,44.6,2025-05-24T13:21:20.402Z,2025-05-24T13:21:25Z,1k9g7x8jwhzcpx8bc5ji7og0k,T. Jakobsen,,,5746158249,56,Back,5746158253,141,83.3,5746158257,213,0.95,5746158263,237,,5746158251,140,21.7,5746158259,1,,5746158255,212,32.3,5746158247,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183541,162,1,1,18,15,c165yjiny1qnmfdvefxvflnkc,1,21.3,77.0,2025-05-24T13:21:25.666Z,2025-05-24T13:21:28Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5746158415,56,Back,5746158419,140,6.4,5746158423,141,56.0,5746158433,213,3.88,5746158427,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183571,163,1,1,18,18,c165yjiny1qnmfdvefxvflnkc,1,7.3,48.5,2025-05-24T13:21:28.385Z,2025-05-24T13:21:31Z,1k9g7x8jwhzcpx8bc5ji7og0k,T. Jakobsen,,,5746158585,141,27.6,5746158583,140,13.6,5746158587,212,15.7,5746158581,56,Back,5746158591,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183591,164,1,1,18,21,c165yjiny1qnmfdvefxvflnkc,1,19.8,26.5,2025-05-24T13:21:31.042Z,2025-05-24T13:21:33Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5746158683,213,6.25,5746158681,212,7.4,5746158679,141,26.1,5746158675,56,Back,5746158677,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183603,165,1,1,18,23,c165yjiny1qnmfdvefxvflnkc,1,27.5,25.6,2025-05-24T13:21:33.329Z,2025-05-24T13:21:34Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5746158725,141,15.9,5746158729,213,3.81,5746158721,56,Back,5746158727,212,10.6,5746158723,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183629,166,1,1,18,24,c165yjiny1qnmfdvefxvflnkc,1,19.6,15.9,2025-05-24T13:21:34.450Z,2025-05-24T13:21:37Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5746158843,56,Back,5746158847,141,40.4,5746158851,213,2.11,5746158849,212,19.4,5746158845,140,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183661,167,1,1,18,28,c165yjiny1qnmfdvefxvflnkc,1,10.5,54.3,2025-05-24T13:21:37.905Z,2025-05-24T13:21:41Z,1k9g7x8jwhzcpx8bc5ji7og0k,T. Jakobsen,,,5746159033,212,31.3,5746159027,56,Back,5746159029,140,28.3,5746159035,213,0.93,5746159031,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183673,168,1,1,18,31,c165yjiny1qnmfdvefxvflnkc,0,29.1,94.4,2025-05-24T13:21:41.329Z,2025-05-24T18:43:11Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5746159093,56,Back,5746159097,141,92.6,5746159099,212,2.5,5746159101,213,5.78,5746159095,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183665,204,61,1,18,32,aljua8crr0vkwit0j3m59jw9j,1,62.3,14.4,2025-05-24T13:21:42.079Z,2025-05-24T13:21:42Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5746159049,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183735,206,1,1,18,36,aljua8crr0vkwit0j3m59jw9j,1,60.0,31.8,2025-05-24T13:21:46.390Z,2025-05-24T13:21:49Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746159367,56,Center,5746159375,212,15.8,5746159371,140,73.7,5746159377,213,0.42,5746159373,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183747,207,1,1,18,39,aljua8crr0vkwit0j3m59jw9j,0,73.7,41.3,2025-05-24T13:21:48.903Z,2025-05-24T13:21:50Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5746159417,1,,5746159407,56,Right,5746159413,212,35.1,5746159411,141,10.0,5746159405,155,,5746159415,213,5.63,5746159409,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183923,169,5,1,18,40,c165yjiny1qnmfdvefxvflnkc,1,-0.4,90.0,2025-05-24T13:21:50.659Z,2025-05-24T13:44:33Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5746160313,56,Back,5746160315,346,,5746160741,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184005,208,5,1,18,40,aljua8crr0vkwit0j3m59jw9j,0,100.4,10.0,2025-05-24T13:21:50.659Z,2025-05-24T13:22:18Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5746160733,56,Right,5746160753,233,169,5746160735,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183937,170,1,1,18,57,c165yjiny1qnmfdvefxvflnkc,1,4.6,58.8,2025-05-24T13:22:07.473Z,2025-05-24T13:22:09Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5746160413,213,4.70,5746160407,141,31.8,5746160397,56,Back,5746160393,124,,5746160401,140,4.4,5746160419,237,,5746160409,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183963,171,1,1,18,59,c165yjiny1qnmfdvefxvflnkc,1,5.3,31.9,2025-05-24T13:22:09.601Z,2025-05-24T13:22:13Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5746160553,140,16.2,5746160557,212,11.8,5746160551,56,Back,5746160559,213,0.26,5746160555,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183985,172,1,1,19,3,c165yjiny1qnmfdvefxvflnkc,1,17.2,33.7,2025-05-24T13:22:13.185Z,2025-05-24T13:22:16Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5746160661,141,3.1,5746160659,140,24.9,5746160665,213,5.08,5746160663,212,22.3,5746160657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184001,173,1,1,19,6,c165yjiny1qnmfdvefxvflnkc,0,25.5,4.4,2025-05-24T13:22:15.953Z,2025-05-24T13:22:17Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746160713,140,69.2,5746160717,212,48.2,5746160721,1,,5746160711,56,Center,5746160709,155,,5746160719,213,0.31,5746160715,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184009,209,1,1,19,8,aljua8crr0vkwit0j3m59jw9j,1,29.5,81.2,2025-05-24T13:22:17.974Z,2025-05-24T13:22:19Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746160781,212,11.0,5746160783,213,0.24,5746160775,56,Back,5746160779,141,85.1,5746160777,140,39.7,5746160773,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184043,211,1,1,19,10,aljua8crr0vkwit0j3m59jw9j,1,39.7,85.1,2025-05-24T13:22:20.774Z,2025-05-24T13:22:22Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746160977,140,40.9,5746160983,213,4.84,5746160981,212,10.1,5746160979,141,70.3,5746160975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184079,212,1,1,19,12,aljua8crr0vkwit0j3m59jw9j,1,40.9,70.3,2025-05-24T13:22:22.295Z,2025-05-24T13:22:25Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746161149,213,1.14,5746161145,141,83.2,5746161143,140,44.7,5746161141,56,Back,5746161147,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184099,213,1,1,19,15,aljua8crr0vkwit0j3m59jw9j,1,44.8,84.4,2025-05-24T13:22:25.319Z,2025-05-24T13:22:27Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5746161289,56,Back,5746161295,212,15.9,5746161293,141,69.3,5746161297,213,3.84,5746161291,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184107,214,1,1,19,17,aljua8crr0vkwit0j3m59jw9j,1,33.2,69.3,2025-05-24T13:22:27.622Z,2025-05-24T13:22:29Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746161349,140,19.6,5746161353,212,16.7,5746161355,213,3.69,5746161347,56,Back,5746161351,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184175,215,1,1,19,19,aljua8crr0vkwit0j3m59jw9j,1,19.6,56.6,2025-05-24T13:22:28.919Z,2025-05-24T13:22:35Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,,5746161697,141,93.2,5746161693,56,Back,5746161695,140,28.8,5746161701,213,1.20,5746161699,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184189,216,1,1,19,25,aljua8crr0vkwit0j3m59jw9j,1,38.2,89.1,2025-05-24T13:22:35.302Z,2025-05-24T13:22:39Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746161817,212,15.3,5746161811,56,Back,5746161813,140,31.5,5746161815,141,69.1,5746161819,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184203,217,1,1,19,29,aljua8crr0vkwit0j3m59jw9j,1,36.7,59.6,2025-05-24T13:22:38.950Z,2025-05-24T13:22:40Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746161895,56,Back,5746161899,141,25.0,5746161903,213,4.65,5746161901,212,23.6,5746161897,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184209,218,1,1,19,30,aljua8crr0vkwit0j3m59jw9j,1,35.4,25.0,2025-05-24T13:22:40.438Z,2025-05-24T13:22:42Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746161933,140,45.3,5746161937,212,14.9,5746161939,213,5.49,5746161935,141,9.4,5746161931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184227,219,1,1,19,32,aljua8crr0vkwit0j3m59jw9j,1,45.3,9.4,2025-05-24T13:22:42.600Z,2025-05-24T13:22:45Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746162045,213,6.14,5746162037,141,5.8,5746162027,56,Right,5746162033,140,61.9,5746162041,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184251,220,1,1,19,35,aljua8crr0vkwit0j3m59jw9j,1,60.6,6.5,2025-05-24T13:22:45.702Z,2025-05-24T13:22:47Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5746162195,141,8.3,5746162199,213,3.09,5746162191,56,Back,5746162197,212,22.1,5746162193,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184285,221,1,1,19,37,aljua8crr0vkwit0j3m59jw9j,1,39.6,8.3,2025-05-24T13:22:47.542Z,2025-05-24T13:22:49Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746162345,141,21.5,5746162349,213,2.45,5746162347,212,14.1,5746162341,56,Back,5746162343,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184363,222,1,1,19,39,aljua8crr0vkwit0j3m59jw9j,1,29.3,21.5,2025-05-24T13:22:49.750Z,2025-05-24T13:22:57Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746162787,140,31.3,5746162793,213,1.50,5746162791,212,29.4,5746162785,56,Back,5746162789,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184383,223,1,1,19,47,aljua8crr0vkwit0j3m59jw9j,1,54.7,57.0,2025-05-24T13:22:57.527Z,2025-05-24T13:22:59Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746162887,140,58.3,5746162893,213,1.06,5746162891,212,7.8,5746162885,56,Center,5746162889,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184415,224,1,1,19,49,aljua8crr0vkwit0j3m59jw9j,1,58.3,67.0,2025-05-24T13:22:59.495Z,2025-05-24T13:23:02Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5746163085,212,12.8,5746163079,56,Center,5746163081,140,54.1,5746163087,213,4.36,5746163083,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184435,225,1,1,19,52,aljua8crr0vkwit0j3m59jw9j,1,54.0,49.1,2025-05-24T13:23:02.439Z,2025-05-24T13:23:04Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746163169,155,,5746163177,212,33.4,5746163171,56,Left,5746163173,140,70.2,5746163175,141,91.4,5746163179,213,1.04,5746163181,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184475,226,1,1,19,54,aljua8crr0vkwit0j3m59jw9j,1,70.2,91.4,2025-05-24T13:23:04.038Z,2025-05-24T13:23:08Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746163399,140,56.5,5746163403,212,14.4,5746163405,213,3.23,5746163401,141,89.6,5746163397,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184491,227,1,1,19,58,aljua8crr0vkwit0j3m59jw9j,1,62.3,89.3,2025-05-24T13:23:08.358Z,2025-05-24T13:23:09Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5746163475,56,Left,5746163479,141,79.9,5746163481,212,11.3,5746163477,140,53.4,5746163487,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184519,228,1,1,19,59,aljua8crr0vkwit0j3m59jw9j,1,53.4,79.9,2025-05-24T13:23:09.478Z,2025-05-24T13:23:11Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746163623,141,91.8,5746163627,213,0.85,5746163621,140,60.2,5746163619,56,Left,5746163625,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184555,229,1,1,20,1,aljua8crr0vkwit0j3m59jw9j,1,61.7,92.6,2025-05-24T13:23:11.286Z,2025-05-24T13:23:14Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5746163819,56,Back,5746163825,212,24.5,5746163827,213,3.58,5746163821,140,40.6,5746163823,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184581,230,1,1,20,4,aljua8crr0vkwit0j3m59jw9j,1,40.6,77.3,2025-05-24T13:23:14.854Z,2025-05-24T13:23:17Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746163969,56,Back,5746163973,141,39.1,5746163977,213,4.91,5746163971,140,45.5,5746163975,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184593,231,1,1,20,7,aljua8crr0vkwit0j3m59jw9j,1,45.1,34.8,2025-05-24T13:23:17.510Z,2025-05-24T13:23:19Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746164047,140,62.8,5746164045,56,Center,5746164049,141,25.6,5746164053,213,5.96,5746164051,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184621,232,1,1,20,9,aljua8crr0vkwit0j3m59jw9j,1,62.8,25.6,2025-05-24T13:23:19.094Z,2025-05-24T13:23:22Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5746164193,213,4.33,5746164187,140,56.9,5746164185,56,Right,5746164189,141,3.2,5746164191,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184653,233,1,1,20,12,aljua8crr0vkwit0j3m59jw9j,1,46.2,7.3,2025-05-24T13:23:21.927Z,2025-05-24T13:23:25Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746164369,212,18.6,5746164365,140,32.0,5746164371,213,2.50,5746164363,56,Back,5746164367,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184673,234,1,1,20,15,aljua8crr0vkwit0j3m59jw9j,1,32.0,23.7,2025-05-24T13:23:25.047Z,2025-05-24T13:23:26Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746164503,140,14.6,5746164507,212,20.4,5746164501,56,Back,5746164509,213,2.68,5746164505,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184773,235,1,1,20,16,aljua8crr0vkwit0j3m59jw9j,1,14.6,37.1,2025-05-24T13:23:26.854Z,2025-05-24T13:23:34Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,,5746165101,213,1.43,5746165089,140,18.0,5746165085,56,Back,5746165097,212,24.7,5746165093,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184813,236,1,1,20,24,aljua8crr0vkwit0j3m59jw9j,1,38.2,74.4,2025-05-24T13:23:34.519Z,2025-05-24T13:23:37Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746165269,140,39.5,5746165273,212,11.7,5746165271,141,57.3,5746165275,213,4.83,5746165267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184885,237,1,1,20,27,aljua8crr0vkwit0j3m59jw9j,1,39.5,57.3,2025-05-24T13:23:37.479Z,2025-05-24T13:23:43Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746165645,1,,5746165637,140,95.6,5746165641,212,64.0,5746165633,155,,5746165635,56,Left,5746165639,141,94.2,5746165643,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184919,238,1,1,20,33,aljua8crr0vkwit0j3m59jw9j,1,93.8,97.2,2025-05-24T13:23:43.590Z,2025-05-24T13:23:45Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746165809,56,Left,5746165821,212,12.6,5746165823,213,3.60,5746165813,140,83.0,5746165817,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184975,239,1,1,20,35,aljua8crr0vkwit0j3m59jw9j,1,83.0,89.0,2025-05-24T13:23:45.862Z,2025-05-24T13:23:50Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5746166107,141,79.4,5746166103,56,Left,5746166105,140,80.1,5746166109,212,7.2,5746166111,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184987,240,1,1,20,40,aljua8crr0vkwit0j3m59jw9j,1,83.1,88.6,2025-05-24T13:23:50.568Z,2025-05-24T13:23:51Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5746166191,213,0.29,5746166187,141,93.3,5746166183,56,Left,5746166185,140,93.4,5746166189,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
