id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2792101541,154,1,1,13,18,cftj6g399tknheudaxsdpfdgb,1,69.2,13.4,2025-03-28T18:17:12.973Z,2025-03-28T18:17:15Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602455129,141,9.1,5602455133,213,3.41,5602455125,56,Right,5602455127,140,59.2,5602455131,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101549,155,1,1,13,20,cftj6g399tknheudaxsdpfdgb,1,59.2,9.1,2025-03-28T18:17:15.115Z,2025-03-28T18:17:15Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602455201,56,Right,5602455203,140,71.6,5602455209,213,6.05,5602455207,212,13.4,5602455205,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101557,156,1,1,13,21,cftj6g399tknheudaxsdpfdgb,1,71.6,4.6,2025-03-28T18:17:15.819Z,2025-03-28T18:17:17Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5602455253,141,9.5,5602455257,213,2.87,5602455255,212,12.6,5602455249,56,Right,5602455251,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101603,157,1,1,13,22,cftj6g399tknheudaxsdpfdgb,1,60.8,9.5,2025-03-28T18:17:17.066Z,2025-03-28T18:17:20Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602455519,140,53.2,5602455523,212,25.4,5602455517,56,Center,5602455521,141,44.9,5602455525,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101615,158,1,1,13,25,cftj6g399tknheudaxsdpfdgb,1,53.2,44.9,2025-03-28T18:17:20.235Z,2025-03-28T18:17:21Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602455589,140,56.8,5602455595,213,1.35,5602455587,56,Center,5602455591,141,70.2,5602455593,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101677,159,1,1,13,26,cftj6g399tknheudaxsdpfdgb,1,56.4,70.2,2025-03-28T18:17:21.723Z,2025-03-28T18:17:27Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5602455925,213,4.02,5602455921,141,47.5,5602455917,56,Back,5602455923,212,20.1,5602455919,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101705,160,1,1,13,32,cftj6g399tknheudaxsdpfdgb,1,47.0,42.1,2025-03-28T18:17:27.259Z,2025-03-28T18:17:31Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602456079,212,52.4,5602456083,1,,5602456077,141,98.1,5602456075,140,81.3,5602456081,213,0.81,5602456071,155,,5602456073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101719,161,1,1,13,36,cftj6g399tknheudaxsdpfdgb,0,81.3,98.1,2025-03-28T18:17:31.659Z,2025-03-28T19:03:34Z,195o7hchielt14ic49r3k06sq,Serginho,,,5602456181,140,86.8,5602456177,56,Left,5602456185,212,8.3,5602456187,213,5.49,5602456183,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101733,112,61,1,13,37,36g6ifzjliec1jqnbtf7yesme,1,27.0,15.4,2025-03-28T18:17:32.146Z,2025-03-28T18:21:03Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5602456245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101745,162,1,1,13,38,cftj6g399tknheudaxsdpfdgb,1,86.8,89.4,2025-03-28T18:17:33.307Z,2025-03-28T18:17:35Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602456315,141,91.8,5602456317,212,12.4,5602456313,140,98.5,5602456319,213,0.13,5602456311,56,Left,5602456309,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101789,163,1,1,13,40,cftj6g399tknheudaxsdpfdgb,1,98.3,92.8,2025-03-28T18:17:35.403Z,2025-03-28T21:33:48Z,195o7hchielt14ic49r3k06sq,Serginho,,,5602456563,155,,5602456561,2,,5603449409,72,,5602456573,213,3.94,5602456567,140,78.1,5602456565,56,Center,5602456571,212,30.4,5602456569,141,60.7,5603449407,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101803,164,1,1,13,46,cftj6g399tknheudaxsdpfdgb,1,76.9,59.3,2025-03-28T18:17:41.387Z,2025-03-28T18:17:42Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602456637,212,22.7,5602456635,141,35.5,5602456629,140,61.8,5602456627,56,Center,5602456639,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101823,165,1,1,13,47,cftj6g399tknheudaxsdpfdgb,1,61.8,35.5,2025-03-28T18:17:42.347Z,2025-03-28T21:33:57Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602456763,141,30.3,5602456767,213,6.07,5602456759,56,Center,5602456765,212,16.9,5602456761,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101841,166,1,1,13,48,cftj6g399tknheudaxsdpfdgb,1,77.5,30.3,2025-03-28T18:17:42.818Z,2025-03-28T21:33:56Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5602456825,56,Center,5602456827,140,72.3,5602456831,212,6.7,5602456833,213,2.52,5602456829,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101849,167,1,1,13,49,cftj6g399tknheudaxsdpfdgb,1,72.3,36.0,2025-03-28T18:17:44.650Z,2025-03-28T18:17:45Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602456885,213,2.32,5602456879,140,67.0,5602456883,212,8.2,5602456881,141,44.8,5602456877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101867,168,1,1,13,50,cftj6g399tknheudaxsdpfdgb,1,67.0,44.8,2025-03-28T18:17:45.258Z,2025-03-28T18:17:46Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5602456953,140,73.8,5602456955,141,31.0,5602456957,212,11.8,5602456959,213,5.36,5602456951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101899,169,1,1,13,52,cftj6g399tknheudaxsdpfdgb,1,73.8,31.0,2025-03-28T18:17:46.795Z,2025-03-28T18:17:51Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602457163,56,Right,5602457167,141,5.6,5602457165,140,75.1,5602457169,212,17.3,5602457171,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101907,170,1,1,13,56,cftj6g399tknheudaxsdpfdgb,1,75.1,5.6,2025-03-28T18:17:51.675Z,2025-03-28T18:17:53Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5602457211,56,Right,5602457219,213,2.52,5602457217,212,13.3,5602457215,141,17.0,5602457213,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101939,171,1,1,13,58,cftj6g399tknheudaxsdpfdgb,1,64.8,17.0,2025-03-28T18:17:53.083Z,2025-03-28T18:17:56Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602457353,56,Right,5602457355,140,78.1,5602457357,141,2.3,5602457361,213,5.66,5602457359,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101951,113,45,1,14,1,36g6ifzjliec1jqnbtf7yesme,0,13.6,77.2,2025-03-28T18:17:56.731Z,2025-03-28T19:04:13Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602457429,285,,5602457427,56,Back,5602457491,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101955,172,3,1,14,1,cftj6g399tknheudaxsdpfdgb,1,86.4,22.8,2025-03-28T18:17:56.731Z,2025-03-28T21:34:20Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5602457461,56,Center,5603450739,465,,5602457473,233,113,5602457463,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101963,173,1,1,14,3,cftj6g399tknheudaxsdpfdgb,0,87.2,17.2,2025-03-28T18:17:57.794Z,2025-03-28T21:34:35Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5602457521,141,23.1,5602457517,56,Center,5602457525,213,2.05,5602457523,212,4.5,5602457519,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101979,114,8,1,14,4,36g6ifzjliec1jqnbtf7yesme,1,13.2,68.1,2025-03-28T18:17:59.015Z,2025-03-28T21:34:44Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5603451951,385,,5602457585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101985,174,1,1,14,5,cftj6g399tknheudaxsdpfdgb,0,75.1,24.6,2025-03-28T18:17:59.971Z,2025-03-28T21:34:56Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602457627,213,0.90,5602457625,212,26.1,5603452397,20,,5603452395,224,,5602457621,140,90.5,5602457617,155,,5602457619,56,Center,5602457623,141,54.8,5603452111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102011,116,12,1,14,6,36g6ifzjliec1jqnbtf7yesme,1,16.6,49.9,2025-03-28T18:18:01.328Z,2025-03-28T21:35:00Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5602457799,212,18.5,5602457803,15,,5602457793,56,Back,5602457801,213,5.50,5602457797,141,30.7,5602457795,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101997,115,43,1,14,7,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-28T18:18:02.521Z,2025-03-28T21:34:58Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5602457681,56,Back,5603452437,144,44,5602457687,233,175,5602457683,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101989,175,43,1,14,7,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-28T18:18:02.522Z,2025-03-28T21:34:59Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602457647,286,0,5602457645,56,Center,5603452527,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102073,176,1,1,14,12,cftj6g399tknheudaxsdpfdgb,1,72.5,90.2,2025-03-28T18:18:06.810Z,2025-03-28T18:18:10Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5602458123,213,3.65,5602458119,141,67.5,5602458117,140,45.9,5602458115,56,Back,5602458121,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102153,177,1,1,14,15,cftj6g399tknheudaxsdpfdgb,1,45.9,67.5,2025-03-28T18:18:10.715Z,2025-03-28T18:18:18Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602458485,141,40.0,5602458487,212,18.8,5602458483,140,47.4,5602458489,213,4.80,5602458481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102167,178,1,1,14,23,cftj6g399tknheudaxsdpfdgb,1,61.0,35.5,2025-03-28T18:18:18.330Z,2025-03-28T18:18:19Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602458579,213,0.65,5602458575,141,44.0,5602458577,212,9.6,5602458571,140,68.3,5602458567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102215,179,1,1,14,24,cftj6g399tknheudaxsdpfdgb,1,68.3,44.0,2025-03-28T18:18:19.562Z,2025-03-28T18:18:23Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5602458803,213,5.24,5602458799,212,12.6,5602458795,140,74.3,5602458797,141,28.0,5602458793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102219,180,1,1,14,25,cftj6g399tknheudaxsdpfdgb,0,74.3,28.0,2025-03-28T18:18:20.275Z,2025-03-28T21:35:16Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602458817,56,Center,5602458821,141,32.7,5602458819,140,72.8,5602458823,212,3.6,5602458825,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102255,118,1,1,14,30,36g6ifzjliec1jqnbtf7yesme,1,34.2,71.3,2025-03-28T18:18:25.583Z,2025-03-28T18:18:27Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602458981,140,24.1,5602458979,56,Back,5602458987,213,2.46,5602458985,212,13.6,5602458983,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102307,119,1,1,14,32,36g6ifzjliec1jqnbtf7yesme,1,24.1,83.9,2025-03-28T18:18:27.247Z,2025-03-28T18:18:31Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602459263,140,4.8,5602459271,212,25.3,5602459259,56,Back,5602459267,141,61.7,5602459273,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102337,120,1,1,14,37,36g6ifzjliec1jqnbtf7yesme,1,3.7,57.3,2025-03-28T18:18:31.823Z,2025-03-28T18:18:34Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5602459421,155,,5602459433,1,,5602459423,56,Back,5602459431,213,5.60,5602459429,212,47.5,5602459425,140,38.7,5602459427,141,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102365,121,1,1,14,39,36g6ifzjliec1jqnbtf7yesme,0,38.9,13.0,2025-03-28T18:18:34.014Z,2025-03-28T18:18:36Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5602459531,141,35.5,5602459527,56,Back,5602459529,140,45.9,5602459535,213,1.12,5602459533,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102377,181,1,1,14,41,cftj6g399tknheudaxsdpfdgb,1,54.4,66.1,2025-03-28T18:18:36.226Z,2025-03-28T21:35:34Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5602459655,213,4.37,5602459649,140,51.7,5602459651,141,54.3,5602459647,56,Center,5602459653,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102387,183,1,1,14,43,cftj6g399tknheudaxsdpfdgb,0,51.7,54.3,2025-03-28T18:18:37.826Z,2025-03-28T21:35:35Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602459697,212,6.8,5602459693,141,60.0,5602459687,56,Center,5602459703,213,0.61,5602459689,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102421,122,1,1,14,44,36g6ifzjliec1jqnbtf7yesme,0,41.3,35.9,2025-03-28T18:18:39.135Z,2025-03-28T18:18:43Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602459915,1,,5602459913,213,0.75,5602459905,56,Left,5602459907,140,86.5,5602459903,157,,5602459909,141,100.0,5602459911,212,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792129967,407,43,1,14,46,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-28T18:18:40.735Z,2025-03-28T19:02:36Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5602609153,56,Left,5602609157,347,0,5602611875,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102423,123,5,1,14,48,36g6ifzjliec1jqnbtf7yesme,0,82.8,101.6,2025-03-28T18:18:43.649Z,2025-03-28T18:18:49Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602459917,56,Left,5602460197,233,184,5602459919,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102465,184,5,1,14,48,cftj6g399tknheudaxsdpfdgb,1,17.2,-1.6,2025-03-28T18:18:43.649Z,2025-03-28T19:04:30Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5602460151,56,Back,5602460181,233,123,5602460153,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102485,185,43,1,14,54,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-28T18:18:49.050Z,2025-03-28T19:04:37Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5602460293,213,0.00,5602460283,107,0,5602460291,212,0.3,5602622681,144,1,5602460287,140,22.5,5602460285,56,Back,5602460289,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792130741,409,43,1,14,56,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-28T18:18:50.735Z,2025-03-28T19:03:45Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5602613119,233,186,5602613075,56,Left,5602613077,347,0,5602618127,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102489,186,43,1,14,56,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-28T18:18:51.545Z,2025-03-28T19:04:27Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5602621869,144,5,5602460317,347,0,5602460315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102627,187,1,1,15,8,cftj6g399tknheudaxsdpfdgb,1,23.6,0.0,2025-03-28T18:19:03.098Z,2025-03-28T19:04:39Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5602462821,1,,5602461161,141,30.0,5602461153,56,Back,5602462815,107,,5602461163,212,23.1,5602461157,140,31.1,5602461165,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102655,124,43,1,15,11,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-28T18:19:06.702Z,2025-03-28T19:04:41Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5602461303,56,Center,5602623143,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102671,125,45,1,15,12,36g6ifzjliec1jqnbtf7yesme,0,64.8,60.3,2025-03-28T18:19:07.291Z,2025-03-28T19:04:13Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5602461391,285,,5602461421,233,188,5602461389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102665,188,3,1,15,12,cftj6g399tknheudaxsdpfdgb,1,35.2,39.7,2025-03-28T18:19:07.291Z,2025-03-28T21:36:03Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5603455967,464,,5602461361,56,Back,5602461409,233,125,5602461363,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102751,189,1,1,15,13,cftj6g399tknheudaxsdpfdgb,1,34.3,29.2,2025-03-28T18:19:07.850Z,2025-03-28T18:19:16Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602461737,212,25.4,5602461735,141,65.4,5602461733,140,28.3,5602461731,56,Back,5602461739,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102797,190,1,1,15,21,cftj6g399tknheudaxsdpfdgb,1,71.6,72.1,2025-03-28T18:19:16.650Z,2025-03-28T18:19:20Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5602461957,140,80.5,5602461955,56,Left,5602461959,141,87.1,5602461961,212,13.8,5602461963,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102809,191,1,1,15,25,cftj6g399tknheudaxsdpfdgb,1,80.8,87.1,2025-03-28T18:19:19.762Z,2025-03-28T21:36:10Z,195o7hchielt14ic49r3k06sq,Serginho,,,5602462021,140,90.3,5602462027,213,6.05,5602462025,212,10.3,5602462019,56,Left,5602462023,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102817,192,1,1,15,26,cftj6g399tknheudaxsdpfdgb,1,90.3,83.6,2025-03-28T18:19:21.609Z,2025-03-28T18:19:22Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5602462055,213,2.66,5602462047,56,Left,5602462053,212,11.5,5602462051,141,91.4,5602462049,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102855,193,1,1,15,28,cftj6g399tknheudaxsdpfdgb,1,80.6,91.4,2025-03-28T18:19:22.858Z,2025-03-28T18:19:26Z,195o7hchielt14ic49r3k06sq,Serginho,,,5602462209,140,69.4,5602462215,213,3.72,5602462207,56,Left,5602462211,141,80.2,5602462213,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102879,194,1,1,15,32,cftj6g399tknheudaxsdpfdgb,1,69.4,80.2,2025-03-28T18:19:27.019Z,2025-03-28T18:19:28Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5602462337,212,28.9,5602462335,141,61.2,5602462333,140,44.8,5602462331,56,Back,5602462339,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102919,195,1,1,15,33,cftj6g399tknheudaxsdpfdgb,1,44.8,61.2,2025-03-28T18:19:28.650Z,2025-03-28T18:19:33Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602462595,212,17.3,5602462597,213,4.86,5602462593,141,36.1,5602462585,56,Back,5602462589,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102941,196,1,1,15,38,cftj6g399tknheudaxsdpfdgb,0,54.7,33.6,2025-03-28T18:19:33.274Z,2025-03-28T18:19:36Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602462703,1,,5602462699,212,40.7,5602462697,141,68.7,5602462695,140,86.1,5602462701,213,0.63,5602462691,155,,5602462693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102953,126,1,1,15,42,36g6ifzjliec1jqnbtf7yesme,1,10.9,36.7,2025-03-28T18:19:36.895Z,2025-03-28T18:19:38Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5602462787,213,1.79,5602462785,212,6.3,5602462781,140,9.6,5602462777,3,,5602462779,56,Back,5602462783,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102955,127,52,1,15,43,36g6ifzjliec1jqnbtf7yesme,1,9.5,45.8,2025-03-28T18:19:38.062Z,2025-03-28T21:36:23Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5603457193,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102981,128,1,1,15,45,36g6ifzjliec1jqnbtf7yesme,1,9.9,45.5,2025-03-28T18:19:40.734Z,2025-03-28T18:19:48Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5602462931,213,1.13,5602462923,56,Back,5602462921,123,,5602462939,287,,5602462925,140,22.1,5602462927,141,85.2,5602462929,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103099,129,1,1,15,54,36g6ifzjliec1jqnbtf7yesme,1,40.3,85.5,2025-03-28T18:19:48.814Z,2025-03-28T18:19:55Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602463643,56,Back,5602463651,213,4.09,5602463649,212,11.6,5602463645,140,33.9,5602463647,141,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103125,130,1,1,16,0,36g6ifzjliec1jqnbtf7yesme,1,38.0,63.0,2025-03-28T18:19:55.038Z,2025-03-28T18:19:57Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602463795,141,41.2,5602463797,212,16.2,5602463799,213,4.30,5602463793,140,31.8,5602463791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103155,131,1,1,16,2,36g6ifzjliec1jqnbtf7yesme,1,31.8,41.2,2025-03-28T18:19:57.214Z,2025-03-28T18:19:59Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5602463945,212,18.9,5602463947,213,5.30,5602463943,141,18.1,5602463941,140,41.8,5602463939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103179,132,1,1,16,5,36g6ifzjliec1jqnbtf7yesme,1,44.2,15.8,2025-03-28T18:19:59.758Z,2025-03-28T18:20:01Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5602464085,212,12.3,5602464087,213,2.45,5602464083,141,27.4,5602464079,56,Back,5602464081,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103207,133,1,1,16,6,36g6ifzjliec1jqnbtf7yesme,1,35.2,28.4,2025-03-28T18:20:01.678Z,2025-03-28T18:20:04Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5602464221,140,32.7,5602464225,212,22.2,5602464227,213,1.69,5602464219,56,Back,5602464223,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103231,134,1,1,16,9,36g6ifzjliec1jqnbtf7yesme,1,31.6,62.3,2025-03-28T18:20:04.446Z,2025-03-28T18:20:09Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5602464431,140,12.3,5602464429,56,Back,5602464435,212,23.0,5602464437,213,3.63,5602464433,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
