id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2789371325,162,1,1,20,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.1,22.1,2025-03-16T16:20:29.248Z,2025-03-16T23:16:29Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5587327759,140,43.8,5587327763,212,3.1,5587327761,141,20.1,5587327757,56,Back,5587327767,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371333,209,43,1,20,19,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-16T16:20:29.529Z,2025-03-16T23:16:05Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5587327807,56,Center,5589196565,144,74,5587327809,285,0,5587327935,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371329,163,50,1,20,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.2,23.1,2025-03-16T16:20:30.728Z,2025-03-16T22:39:20Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5587327883,233,208,5587327783,56,Back,5587327785,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371285,208,7,1,20,20,59as3grjvj19voay31j3yfgni,0,58.8,76.9,2025-03-16T16:20:30.729Z,2025-03-16T23:16:40Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5587327845,233,163,5587327609,56,Center,5589197661,178,,5587327611,285,,5589197659,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371345,164,1,1,20,22,9w3sjm5ml4sjr2v81oxzdrt8v,0,40.5,13.9,2025-03-16T16:20:32.269Z,2025-03-16T23:18:36Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5587327861,141,12.5,5587327859,140,39.0,5587327863,212,1.8,5589201759,233,1008,5587327857,56,Back,5589201667,286,,5589201665,236,,5587327865,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789711501,1008,74,1,20,22,59as3grjvj19voay31j3yfgni,1,63.0,90.8,2025-03-16T16:20:32.270Z,2025-03-16T23:18:36Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5589201445,56,Left,5589201447,285,,5589201779,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371473,210,1,1,20,24,59as3grjvj19voay31j3yfgni,1,58.1,68.5,2025-03-16T16:20:34.618Z,2025-03-16T22:37:34Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587328567,212,27.6,5587328557,155,,5587328565,141,37.4,5587328561,56,Back,5587328569,213,4.01,5587328563,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371585,212,1,1,20,29,59as3grjvj19voay31j3yfgni,1,37.1,53.6,2025-03-16T16:20:39.529Z,2025-03-16T22:37:34Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5587329113,56,Back,5587329125,213,3.00,5587329115,140,13.5,5587329117,141,58.7,5587329121,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371695,213,1,1,20,32,59as3grjvj19voay31j3yfgni,1,14.2,58.5,2025-03-16T16:20:42.153Z,2025-03-16T22:37:33Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5587329785,140,23.3,5587329789,212,13.1,5587329783,56,Back,5587329787,141,71.7,5587329791,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371737,214,1,1,20,38,59as3grjvj19voay31j3yfgni,1,26.0,70.9,2025-03-16T16:20:48.650Z,2025-03-16T22:37:33Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5587330101,213,4.98,5587330095,140,30.2,5587330097,141,47.6,5587330099,212,16.4,5587330093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371765,215,1,1,20,41,59as3grjvj19voay31j3yfgni,1,30.4,46.7,2025-03-16T16:20:51.386Z,2025-03-16T22:37:33Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587330253,56,Back,5587330259,212,7.9,5587330255,140,36.5,5587330261,213,5.65,5587330257,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371785,216,1,1,20,42,59as3grjvj19voay31j3yfgni,1,36.5,39.8,2025-03-16T16:20:52.714Z,2025-03-16T22:37:33Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587330387,56,Back,5587330391,141,40.4,5587330451,156,,5587330401,213,3.11,5587330395,212,14.4,5587330389,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372039,217,1,1,20,48,59as3grjvj19voay31j3yfgni,1,27.0,39.4,2025-03-16T16:20:58.922Z,2025-03-16T22:37:32Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587331617,141,38.0,5587331621,213,6.23,5587331615,140,44.8,5587331619,212,18.7,5587331613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372579,171,83,1,20,50,9w3sjm5ml4sjr2v81oxzdrt8v,0,50.2,68.2,2025-03-16T16:21:00.505Z,2025-03-16T22:39:19Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5587335149,399,1sdsqfn743j5tqem8ra7sppn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372051,218,3,1,20,52,59as3grjvj19voay31j3yfgni,0,38.0,49.1,2025-03-16T16:21:02.778Z,2025-03-16T23:19:36Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5587331659,286,,5589203811,464,,5587331981,233,165,5587331657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372091,165,7,1,20,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.0,50.9,2025-03-16T16:21:02.779Z,2025-03-16T23:19:34Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5587331885,56,Center,5589203755,178,,5587331937,233,218,5587331887,285,,5589203753,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372293,167,1,1,20,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.3,52.5,2025-03-16T16:21:04.944Z,2025-03-16T22:39:19Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5587333017,212,11.9,5587333011,56,Center,5587333019,213,0.94,5587333015,141,66.7,5587333013,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372415,169,61,1,21,1,9w3sjm5ml4sjr2v81oxzdrt8v,0,95.2,75.0,2025-03-16T16:21:12.113Z,2025-03-16T22:39:18Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5587333631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372435,170,5,1,21,2,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.8,74.0,2025-03-16T16:21:12.946Z,2025-03-16T22:39:18Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5587333775,56,Center,5587333849,233,219,5587333777,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372423,219,5,1,21,2,59as3grjvj19voay31j3yfgni,1,-0.8,26.0,2025-03-16T16:21:12.946Z,2025-03-16T22:37:32Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587334153,233,170,5587333679,56,Back,5587333683,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372305,168,43,1,21,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-03-16T16:21:13.593Z,2025-03-16T16:21:17Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5587333073,213,4.37,5587333069,141,60.3,5587333061,2,0,5587333071,212,10.9,5587333429,144,1,5587333065,56,Center,5587333067,140,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372881,220,1,1,21,26,59as3grjvj19voay31j3yfgni,1,4.4,50.7,2025-03-16T16:21:36.429Z,2025-03-16T22:37:32Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5587338219,212,53.1,5587338213,56,Back,5587338557,124,,5587338215,140,47.7,5587338223,1,,5587338559,237,,5587338221,213,5.74,5587343379,189,,5587338217,141,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,
2789372885,221,1,1,21,27,59as3grjvj19voay31j3yfgni,0,34.0,12.1,2025-03-16T16:21:37.620Z,2025-03-16T22:37:31Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5587343247,213,0.66,5587343241,140,52.1,5587343239,56,Center,5587343245,212,24.1,5587343243,141,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789418325,413,1,1,21,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.3,69.9,2025-03-16T16:21:39.131Z,2025-03-16T22:39:18Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5587585269,141,77.9,5587585273,213,0.39,5587585271,212,14.3,5587585265,56,Center,5587585267,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373075,173,4,1,21,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.8,78.0,2025-03-16T16:21:40.474Z,2025-03-16T22:39:17Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5587337179,265,,5587337171,56,Center,5587537765,233,222,5587337183,286,,5587337175,152,,5587337167,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372931,222,4,1,21,30,59as3grjvj19voay31j3yfgni,0,40.2,22.0,2025-03-16T16:21:40.475Z,2025-03-16T22:37:31Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5587336799,152,,5587336797,56,Back,5587336803,285,,5587336801,265,,5587336795,13,,5587537815,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372961,172,43,1,21,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-03-16T16:21:44.280Z,2025-03-16T16:54:41Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5587585113,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373423,174,1,1,21,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.6,74.8,2025-03-16T16:22:03.456Z,2025-03-16T22:39:17Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5587339045,140,42.9,5587339047,141,69.6,5587339039,5,,5587339051,213,3.35,5587339049,212,16.9,5587339043,56,Back,5587339079,189,,5587339041,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373503,175,1,1,21,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.6,69.6,2025-03-16T16:22:04.976Z,2025-03-16T22:39:17Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5587339493,56,Back,5587339501,213,4.89,5587339499,212,14.9,5587339495,140,45.1,5587339497,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373571,176,1,1,21,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,49.5,49.3,2025-03-16T16:22:07.455Z,2025-03-16T22:39:16Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5587339821,56,Left,5587339823,140,73.6,5587339829,213,0.87,5587339827,212,39.3,5587339819,155,,5587339825,141,93.5,5587339831,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373593,177,1,1,21,59,9w3sjm5ml4sjr2v81oxzdrt8v,0,74.0,93.3,2025-03-16T16:22:10.048Z,2025-03-16T22:39:16Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5587339929,3,,5587339947,213,5.91,5587339939,140,86.4,5587339933,56,Left,5587339943,141,85.9,5587339945,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373675,223,12,1,22,1,59as3grjvj19voay31j3yfgni,1,11.4,18.8,2025-03-16T16:22:11.404Z,2025-03-16T22:37:31Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5587340417,141,16.8,5587340421,213,6.17,5587340419,212,12.4,5587340413,56,Back,5587340415,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373695,224,1,1,22,4,59as3grjvj19voay31j3yfgni,0,23.1,16.8,2025-03-16T16:22:14.460Z,2025-03-16T22:37:30Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587340559,213,5.93,5587340553,140,37.8,5587340551,56,Back,5587340549,3,,5587340555,141,8.5,5587340557,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373759,178,1,1,22,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.6,88.1,2025-03-16T16:22:15.248Z,2025-03-16T22:39:16Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5587340883,213,0.25,5587340875,56,Left,5587340881,212,18.7,5587340877,140,78.9,5587340873,3,,5587340879,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373765,179,1,1,22,7,9w3sjm5ml4sjr2v81oxzdrt8v,0,79.4,94.8,2025-03-16T16:22:17.232Z,2025-03-16T22:39:16Z,3aoh34sqan7y34c2qa1d6xkyy,Noah Shamoun,,,5587340905,213,4.22,5587340897,56,Left,5587340895,168,,5587340903,212,8.5,5587340899,140,75.6,5587340901,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373821,226,50,1,22,11,59as3grjvj19voay31j3yfgni,1,30.8,17.6,2025-03-16T16:22:21.741Z,2025-03-16T22:37:30Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587341757,233,180,5587341209,56,Back,5587341213,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373917,180,7,1,22,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.2,82.4,2025-03-16T16:22:21.742Z,2025-03-16T23:35:26Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5587341651,56,Left,5589236213,178,,5587341655,286,,5587341717,233,226,5589236211,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373923,181,61,1,22,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.7,86.0,2025-03-16T16:22:25.008Z,2025-03-16T22:39:15Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5587341685,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373971,183,1,1,22,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.4,84.7,2025-03-16T16:22:26.400Z,2025-03-16T22:39:14Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5587341877,141,75.3,5587341881,213,4.41,5587341879,212,6.7,5587341875,140,72.5,5587341873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789374003,184,1,1,22,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.5,75.7,2025-03-16T16:22:27.600Z,2025-03-16T23:35:49Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,1.0,5587342091,213,0.04,5587342087,141,77.0,5587621547,210,15,5587342085,140,93.0,5587617257,4,,5587342083,56,Center,5587342089,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789374015,185,15,1,22,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,94.2,73.4,2025-03-16T16:22:28.295Z,2025-03-16T23:35:49Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5587342151,56,Center,5587621581,102,47.6,5587621589,147,70.8,5589237063,80,,5587620677,82,,5587621587,146,94.7,5587621649,233,227,5589237065,328,,5587621573,29,5587621593,231,54.2,5587620319,22,,5589237061,64,,5587621577,55,5587621583,103,13.9,5587621591,230,99.3,5587620673,72,,,,,,,,,184,,,,,,
2789374019,227,10,1,22,18,59as3grjvj19voay31j3yfgni,1,4.2,25.4,2025-03-16T16:22:28.395Z,2025-03-16T23:35:51Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587616451,94,,5587621657,233,185,5587342173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789374043,186,6,1,22,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,95.6,70.8,2025-03-16T16:22:30.605Z,2025-03-16T22:39:14Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5587342479,73,,5587342503,233,228,5587342477,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789374031,228,6,1,22,20,59as3grjvj19voay31j3yfgni,0,4.4,29.2,2025-03-16T16:22:30.605Z,2025-03-16T23:40:31Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587342351,56,Back,5587342353,73,,5587342509,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789374613,187,1,1,22,46,9w3sjm5ml4sjr2v81oxzdrt8v,0,99.5,99.5,2025-03-16T16:22:56.223Z,2025-03-16T23:36:19Z,3aoh34sqan7y34c2qa1d6xkyy,Noah Shamoun,,,5587345517,223,,5587345521,140,92.4,5587345515,155,,5589238279,20,,5587345523,141,61.1,5587345527,213,4.43,5587345511,2,,5587345513,6,,5587345519,56,5587345525,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,
2789374617,229,43,1,22,49,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-16T16:22:59.358Z,2025-03-16T23:40:43Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587345541,56,Back,5589249095,144,44,5587345543,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789374623,188,43,1,22,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-03-16T16:22:59.359Z,2025-03-16T23:40:42Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5587345581,286,0,5589249043,144,44,5587345579,56,Center,5587345795,233,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789374637,230,12,1,22,49,59as3grjvj19voay31j3yfgni,1,4.5,42.1,2025-03-16T16:22:59.661Z,2025-03-16T22:37:29Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587345647,56,Back,5587345655,213,5.48,5587345653,212,32.6,5587345649,140,26.0,5587345651,141,7.6,5587345667,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789374847,232,1,1,22,55,59as3grjvj19voay31j3yfgni,1,34.2,24.7,2025-03-16T16:23:05.405Z,2025-03-16T22:37:28Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5587346823,141,44.2,5587346821,140,49.4,5587346817,56,Back,5587346825,212,20.7,5587346827,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789374861,233,1,1,22,58,59as3grjvj19voay31j3yfgni,0,57.0,37.6,2025-03-16T16:23:08.205Z,2025-03-16T22:37:28Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5587346897,141,36.7,5587346901,213,6.26,5587346955,4,,5587346899,212,25.1,5587346893,56,Center,5587346895,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789720389,890,59,1,23,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,17.3,63.1,2025-03-16T16:23:10.454Z,2025-03-16T23:41:27Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5589250791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789374999,189,12,1,23,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,17.4,61.7,2025-03-16T16:23:11.839Z,2025-03-16T23:41:28Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5587350885,140,18.8,5587435259,15,,5587350893,213,0.47,5587350891,212,1.6,5587350887,141,62.8,5587347595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789375023,235,61,1,23,2,59as3grjvj19voay31j3yfgni,1,81.7,37.7,2025-03-16T16:23:13.071Z,2025-03-16T23:41:30Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5587347745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789375229,190,12,1,23,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,18.2,48.1,2025-03-16T16:23:13.640Z,2025-03-16T23:41:57Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5587348879,141,30.7,5587348875,56,Back,5587348883,213,5.46,5587348881,212,16.1,5587348877,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789374987,234,43,1,23,4,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-16T16:23:14.838Z,2025-03-16T16:23:39Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5587347683,233,189,5587350735,144,3,5587347545,56,Center,5587347549,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789375147,236,1,1,23,9,59as3grjvj19voay31j3yfgni,0,77.8,91.7,2025-03-16T16:23:19.238Z,2025-03-16T23:42:11Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5587348457,212,10.9,5589252257,224,,5587348447,56,Left,5589252259,72,,5587348443,155,,5587348451,140,84.4,5587348439,2,,5587348453,141,79.4,5587348459,213,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40,,,,,,,
2789375237,191,61,1,23,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,16.6,17.3,2025-03-16T16:23:20.338Z,2025-03-16T23:42:09Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5587348907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789375263,192,5,1,23,12,9w3sjm5ml4sjr2v81oxzdrt8v,0,35.0,-1.6,2025-03-16T16:23:22.334Z,2025-03-16T22:39:12Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5587349073,56,Back,5587349075,347,,5587349123,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789375261,237,5,1,23,12,59as3grjvj19voay31j3yfgni,1,65.0,101.6,2025-03-16T16:23:22.334Z,2025-03-16T22:37:27Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5587349067,347,,5587349089,233,192,5587349065,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789375723,238,1,1,23,32,59as3grjvj19voay31j3yfgni,0,62.7,100.0,2025-03-16T16:23:42.750Z,2025-03-16T22:37:27Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5587351485,212,14.8,5587351479,140,72.9,5587351473,107,,5587351489,213,5.52,5587351483,141,86.8,5587351475,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789375749,193,8,1,23,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.5,17.4,2025-03-16T16:23:46.993Z,2025-03-16T23:42:59Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5587601593,15,,5589254531,384,,5587601361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789375835,195,1,1,23,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,45.0,23.0,2025-03-16T16:23:49.103Z,2025-03-16T22:39:11Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5587352167,212,4.4,5587352161,56,Back,5587352169,213,2.70,5587352163,140,41.2,5587352165,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789375817,239,1,1,23,40,59as3grjvj19voay31j3yfgni,0,59.9,77.0,2025-03-16T16:23:50.415Z,2025-03-16T22:37:26Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587351993,141,78.2,5587352359,236,,5587352361,233,196,5587351987,56,Center,5587351995,212,1.2,5587351989,140,60.8,5587351997,213,0.71,5587352381,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789375843,196,74,1,23,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.2,24.9,2025-03-16T16:23:50.416Z,2025-03-16T22:39:11Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5587352235,56,Back,5587352239,285,,5587352385,233,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789375873,197,5,1,23,41,9w3sjm5ml4sjr2v81oxzdrt8v,0,41.6,-1.2,2025-03-16T16:23:51.440Z,2025-03-16T22:39:11Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5587352421,347,,5587352419,56,Back,5587352479,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
