id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2736346855,239,15,1,26,35,anga7587r1zv4ey71ge9zxol3,1,87.4,63.7,2024-10-20T12:27:58.421Z,2024-10-20T12:28:07Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5298574519,147,50.5,5298574495,29,,5298574503,102,54.0,5298574499,55,238,5298574515,146,99.1,5298574185,20,,5298574543,233,269,5298573879,22,,5298574497,154,,5298574493,76,,5298573881,64,5298574505,103,5298573883,56,,,,,,,,,6.3,Center,,,,,,,
2736346871,269,10,1,26,35,cftj6g399tknheudaxsdpfdgb,1,1.8,45.7,2024-10-20T12:27:58.521Z,2024-10-20T12:28:06Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5298573939,182,,5298574361,179,,5298573935,173,,5298574439,233,239,5298573941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736346865,240,6,1,26,36,anga7587r1zv4ey71ge9zxol3,1,94.2,57.8,2024-10-20T12:27:59.860Z,2024-10-20T12:47:21Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5298573957,73,,5298573955,56,Center,5298574101,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736346883,270,6,1,26,36,cftj6g399tknheudaxsdpfdgb,0,5.8,42.2,2024-10-20T12:27:59.860Z,2024-10-20T12:47:22Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5298574047,56,Back,5298574111,233,240,5298574049,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736347415,241,1,1,27,13,anga7587r1zv4ey71ge9zxol3,1,99.5,99.5,2024-10-20T12:28:36.502Z,2024-10-20T12:28:49Z,8ydi45wh0naevno6aos78vi09,L. Klassen,1.0,5298577535,210,15,5298576967,56,Center,5298577537,154,,5298576965,224,,5298576969,140,91.0,5298576975,213,4.40,5298576959,2,,5298576971,141,58.8,5298576963,155,,5298576961,6,,5298576973,212,,,,,,,,,,,,,,,29.1,,,,,,
2736347419,242,15,1,27,17,anga7587r1zv4ey71ge9zxol3,1,90.3,59.4,2024-10-20T12:28:40.372Z,2024-10-20T12:28:50Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,5298577287,25,,5298576987,17,,5298577573,147,50.5,5298577561,55,241,5298577571,146,98.8,5298577289,15,,5298576989,56,Center,5298577577,233,271,5298577557,29,,5298577567,102,47.6,5298577293,328,5298577559,154,5298577569,103,5298577555,81,,,,,,,,30.4,,,,,,,
2736347411,271,10,1,27,17,cftj6g399tknheudaxsdpfdgb,1,1.4,49.3,2024-10-20T12:28:40.472Z,2024-10-20T12:28:45Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5298577217,176,,5298576935,182,,5298576933,178,,5298576937,56,Back,5298577327,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736347541,243,27,1,27,27,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-20T12:28:51.110Z,2024-10-20T12:28:57Z,,,,5298577935,233,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736347595,273,27,1,27,27,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-20T12:28:51.110Z,2024-10-20T12:28:57Z,,,,5298577925,53,9qskwuil30g48xr3ax5p9j6j9,5298577923,41,Injury,5298577957,233,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736347907,244,28,1,27,48,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-20T12:29:11.775Z,2024-10-20T12:29:25Z,,,,5298579693,55,243,5298579815,233,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736347927,274,28,1,27,48,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-20T12:29:11.775Z,2024-10-20T12:47:19Z,,,,5298579823,233,244,5298579783,55,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348039,277,1,1,28,4,cftj6g399tknheudaxsdpfdgb,1,10.4,42.0,2024-10-20T12:29:28.080Z,2024-10-20T12:29:30Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5298580377,213,1.40,5298580367,123,,5298580375,212,26.0,5298580369,56,Back,5298580373,141,79.7,5298580371,140,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348055,278,1,1,28,7,cftj6g399tknheudaxsdpfdgb,1,18.1,81.0,2024-10-20T12:29:30.488Z,2024-10-20T12:29:32Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5298580449,212,22.5,5298580445,140,4.4,5298580443,56,Back,5298580451,213,4.02,5298580447,141,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348085,279,1,1,28,9,cftj6g399tknheudaxsdpfdgb,1,4.3,55.3,2024-10-20T12:29:32.168Z,2024-10-20T12:29:36Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5298580649,141,30.6,5298580645,56,Back,5298580651,212,17.1,5298580653,213,4.89,5298580647,140,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348129,280,1,1,28,13,cftj6g399tknheudaxsdpfdgb,0,10.5,19.9,2024-10-20T12:29:36.313Z,2024-10-20T12:29:41Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5298580927,140,69.5,5298580925,56,Center,5298580931,212,64.7,5298580923,155,,5298580933,213,0.29,5298580929,141,47.5,5298580935,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348149,246,3,1,28,19,anga7587r1zv4ey71ge9zxol3,1,25.1,42.6,2024-10-20T12:29:42.504Z,2024-10-20T12:47:26Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,5298581075,285,,5298581147,233,281,5298581071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348163,281,45,1,28,19,cftj6g399tknheudaxsdpfdgb,0,74.9,57.4,2024-10-20T12:29:42.504Z,2024-10-20T12:47:26Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5298581141,286,,5298581139,56,Center,5298581193,233,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348197,248,1,1,28,22,anga7587r1zv4ey71ge9zxol3,1,26.4,15.5,2024-10-20T12:29:45.879Z,2024-10-20T12:29:47Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,5298581389,140,40.0,5298581395,213,5.76,5298581393,212,16.5,5298581387,56,Back,5298581391,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348227,249,1,1,28,24,anga7587r1zv4ey71ge9zxol3,1,40.0,3.4,2024-10-20T12:29:47.367Z,2024-10-20T12:29:50Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5298581575,141,5.3,5298581573,140,28.1,5298581577,212,12.6,5298581579,213,3.04,5298581571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348295,250,1,1,28,27,anga7587r1zv4ey71ge9zxol3,0,29.1,4.9,2024-10-20T12:29:50.344Z,2024-10-20T12:29:57Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,5298581941,213,0.56,5298581927,56,Center,5298581945,1,,5298581939,212,40.3,5298581931,140,61.6,5298581925,155,,5298581935,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736326473,59,44,1,28,29,cftj6g399tknheudaxsdpfdgb,1,47.1,61.0,2024-10-20T12:29:52.744Z,2024-10-20T12:48:44Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5298692295,233,267,5298692269,56,Back,5298692299,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349167,267,44,1,28,29,anga7587r1zv4ey71ge9zxol3,0,52.9,39.0,2024-10-20T12:29:52.745Z,2024-10-20T12:48:44Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5298586779,286,,5298586777,56,Center,5298692315,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348281,282,1,1,28,30,cftj6g399tknheudaxsdpfdgb,0,34.0,53.1,2024-10-20T12:29:53.576Z,2024-10-20T12:29:54Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5298581839,212,2.5,5298581831,3,,5298581833,56,Back,5298581835,140,35.9,5298581841,213,0.66,5298581837,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348303,251,61,1,28,31,anga7587r1zv4ey71ge9zxol3,1,61.6,36.4,2024-10-20T12:29:54.165Z,2024-10-20T12:31:07Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5298581961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348321,283,1,1,28,32,cftj6g399tknheudaxsdpfdgb,1,45.8,53.4,2024-10-20T12:29:55.576Z,2024-10-20T12:29:56Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5298582099,213,2.07,5298582091,56,Back,5298582097,212,17.7,5298582093,140,37.7,5298582095,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348347,285,1,1,28,33,cftj6g399tknheudaxsdpfdgb,1,35.7,76.8,2024-10-20T12:29:56.897Z,2024-10-20T12:29:58Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5298582213,56,Center,5298582223,141,70.1,5298582219,140,55.2,5298582229,213,6.06,5298582227,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348367,286,1,1,28,35,cftj6g399tknheudaxsdpfdgb,1,55.5,70.1,2024-10-20T12:29:58.465Z,2024-10-20T12:30:00Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,5298582375,213,4.77,5298582373,212,14.2,5298582369,140,56.3,5298582371,141,49.3,5298582367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348407,287,1,1,28,36,cftj6g399tknheudaxsdpfdgb,1,65.5,47.6,2024-10-20T12:30:00.017Z,2024-10-20T14:07:42Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,1.0,5298582527,140,78.7,5298582531,212,17.0,5298588547,210,15,5298582525,56,Center,5298582529,141,33.0,5298582533,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348413,288,15,1,28,40,cftj6g399tknheudaxsdpfdgb,1,95.2,34.0,2024-10-20T12:30:03.281Z,2024-10-20T14:08:01Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,5299193157,215,,5298588563,55,287,5298588571,89,,5298582571,22,,5298588573,146,96.3,5298588567,102,49.3,5299195469,78,,5299195467,62,,5298582575,56,Center,5298587567,20,,5298588559,29,5298588599,233,5298588575,147,5298588569,103,3.2,,,,,,252,37.4,,,,,,,
2736348429,252,10,1,28,40,anga7587r1zv4ey71ge9zxol3,1,3.1,60.6,2024-10-20T12:30:03.381Z,2024-10-20T14:11:19Z,15fo180vixn0lb65fujttit3p,J. Storch,,5298587639,233,288,5298582667,56,Back,5298582661,173,,5298582663,178,,5298582665,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348437,289,15,1,28,43,cftj6g399tknheudaxsdpfdgb,1,83.8,31.6,2024-10-20T12:30:06.306Z,2024-10-20T14:08:17Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5298595103,78,,5298595117,230,98.5,5298595111,458,,5298592963,20,,5298595113,146,92.4,5298582727,63,,5298595107,103,19,5298595119,231,48.2,5298595115,147,42.2,5298595189,233,253,5298582725,22,5298595109,328,5298592973,82,5298582729,56,Center,5298595105,102,51.6,,,,,,,,,,,
2736348443,253,10,1,28,43,anga7587r1zv4ey71ge9zxol3,1,7.6,57.8,2024-10-20T12:30:06.406Z,2024-10-20T12:52:49Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5298582799,56,Back,5298582797,94,,5298595327,233,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348459,290,1,1,28,44,cftj6g399tknheudaxsdpfdgb,1,86.8,33.1,2024-10-20T12:30:07.305Z,2024-10-20T12:32:59Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,1.0,5298582901,141,39.7,5298596263,210,15,5298582905,213,2.68,5298582897,56,Center,5298582903,212,10.2,5298582899,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348461,291,15,1,28,46,cftj6g399tknheudaxsdpfdgb,1,80.0,39.7,2024-10-20T12:30:09.587Z,2024-10-20T14:08:38Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5298596369,233,254,5298596315,230,98.6,5298596297,102,52.0,5298596319,231,49.1,5298596301,215,,5298582913,22,,5298595701,72,,5298596299,103,19,5298582917,56,Center,5299200595,76,,5298595707,82,5298596311,147,5298582915,18,5298596293,55,290,5298596307,146,92.4,5298596291,29,47.3,,,,,,,,
2736348473,254,10,1,28,46,anga7587r1zv4ey71ge9zxol3,1,8.1,55.2,2024-10-20T12:30:09.687Z,2024-10-20T12:33:00Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5298596385,233,291,5298583015,56,Back,5298583013,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348485,292,15,1,28,48,cftj6g399tknheudaxsdpfdgb,1,86.2,39.7,2024-10-20T12:30:11.890Z,2024-10-20T12:33:42Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5298600037,147,42.6,5298583057,17,,5298599581,82,,5298600053,233,255,5298600035,146,89.8,5298599573,20,,5298583055,22,,5298600039,230,98.2,5298583059,56,Center,5298600027,102,50.8,5298600041,231,5298600033,458,5298600029,103,5298600025,78,,5298600031,328,,,,,19,47.5,,,,,,
2736348499,255,10,1,28,48,anga7587r1zv4ey71ge9zxol3,1,10.2,57.4,2024-10-20T12:30:11.990Z,2024-10-20T12:33:42Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5298600099,233,292,5298583157,56,Back,5298583155,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348587,293,5,1,28,51,cftj6g399tknheudaxsdpfdgb,1,79.2,-0.9,2024-10-20T12:30:15.090Z,2024-10-20T13:02:17Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5298583659,347,,5298688511,233,440,5298583657,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736368749,440,5,1,28,51,anga7587r1zv4ey71ge9zxol3,0,20.8,100.9,2024-10-20T12:30:15.090Z,2024-10-20T13:02:18Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5298688529,233,293,5298688495,347,,5298688493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348617,294,1,1,28,57,cftj6g399tknheudaxsdpfdgb,1,74.6,0.0,2024-10-20T12:30:20.754Z,2024-10-20T12:30:23Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5298583821,212,13.0,5298583819,141,13.6,5298583823,213,0.96,5298583815,56,Right,5298583813,107,,5298583817,140,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348647,295,1,1,29,0,cftj6g399tknheudaxsdpfdgb,1,82.4,12.0,2024-10-20T12:30:23.289Z,2024-10-20T12:30:26Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,5298584009,141,6.2,5298584011,212,6.4,5298584005,56,Right,5298584007,140,77.6,5298584013,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348653,296,1,1,29,2,cftj6g399tknheudaxsdpfdgb,0,77.5,2.2,2024-10-20T12:30:25.915Z,2024-10-20T12:30:26Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5298584063,212,12.8,5298584065,213,2.35,5298584055,155,,5298584057,56,Right,5298584061,141,15.6,5298584059,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348661,256,8,1,29,4,anga7587r1zv4ey71ge9zxol3,1,42.8,69.7,2024-10-20T12:30:27.624Z,2024-10-20T12:30:28Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5298584101,56,Back,5298584125,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348731,257,1,1,29,6,anga7587r1zv4ey71ge9zxol3,1,43.2,56.9,2024-10-20T12:30:29.432Z,2024-10-20T12:30:32Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5298584415,140,67.4,5298584417,141,59.3,5298584413,56,Center,5298584411,3,,5298584419,212,25.5,5298584421,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348769,258,3,1,29,8,anga7587r1zv4ey71ge9zxol3,1,67.6,61.0,2024-10-20T12:30:31.864Z,2024-10-20T12:47:26Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5298584691,56,Center,5298584719,233,297,5298584693,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348739,297,45,1,29,8,cftj6g399tknheudaxsdpfdgb,0,32.4,39.0,2024-10-20T12:30:31.864Z,2024-10-20T12:47:27Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5298584483,56,Back,5298584487,285,,5298584761,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348821,259,1,1,29,12,anga7587r1zv4ey71ge9zxol3,1,72.5,60.0,2024-10-20T12:30:35.673Z,2024-10-20T12:30:38Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5298584947,141,77.2,5298584951,213,1.54,5298584939,3,,5298584943,56,Center,5298584945,140,72.8,5298584949,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348825,260,43,1,29,15,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-20T12:30:38.345Z,2024-10-20T12:30:44Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5298585427,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348827,261,61,1,29,16,anga7587r1zv4ey71ge9zxol3,1,74.6,86.0,2024-10-20T12:30:39.284Z,2024-10-20T12:30:39Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5298584967,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348925,263,1,1,29,18,anga7587r1zv4ey71ge9zxol3,1,74.7,86.9,2024-10-20T12:30:41.192Z,2024-10-20T12:30:45Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5298585543,56,Center,5298585545,140,70.6,5298585549,212,13.1,5298585547,141,68.7,5298585551,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348969,264,1,1,29,21,anga7587r1zv4ey71ge9zxol3,1,73.1,63.7,2024-10-20T12:30:44.921Z,2024-10-20T12:30:47Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5298585765,141,22.4,5298585763,140,95.5,5298585771,1,,5298585761,56,Center,5298585769,213,5.41,5298585759,155,,5298585767,212,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348973,265,61,1,29,24,anga7587r1zv4ey71ge9zxol3,0,95.5,22.2,2024-10-20T12:30:47.592Z,2024-10-20T12:30:48Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5298585775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348979,266,5,1,29,25,anga7587r1zv4ey71ge9zxol3,0,100.8,22.9,2024-10-20T12:30:48.697Z,2024-10-20T13:02:18Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5298585779,56,Center,5298585781,346,,5298586333,233,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349059,298,5,1,29,25,cftj6g399tknheudaxsdpfdgb,1,-0.8,77.1,2024-10-20T12:30:48.697Z,2024-10-20T13:02:18Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5298586291,233,266,5298586257,346,,5298586253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349485,299,1,1,29,57,cftj6g399tknheudaxsdpfdgb,0,4.3,51.4,2024-10-20T12:31:20.795Z,2024-10-20T12:31:22Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5298588755,213,0.03,5298588833,189,,5298588747,140,38.7,5298588751,212,36.1,5298588759,1,,5298588761,74,,5298588745,56,Back,5298588743,124,,5298588749,141,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349521,268,49,1,29,59,anga7587r1zv4ey71ge9zxol3,1,67.9,35.8,2024-10-20T12:31:23.051Z,2024-10-20T12:31:42Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5298590457,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349569,269,1,1,30,1,anga7587r1zv4ey71ge9zxol3,1,67.9,35.8,2024-10-20T12:31:24.618Z,2024-10-20T12:31:26Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5298589171,140,72.5,5298589173,141,59.1,5298589169,56,Center,5298589175,212,16.6,5298589177,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349605,270,1,1,30,2,anga7587r1zv4ey71ge9zxol3,1,73.2,59.7,2024-10-20T12:31:25.978Z,2024-10-20T12:31:46Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5298589363,213,0.98,5298589357,140,84.0,5298589355,56,Left,5298589361,212,20.4,5298589359,141,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349655,271,1,1,30,4,anga7587r1zv4ey71ge9zxol3,0,82.8,79.1,2024-10-20T12:31:27.754Z,2024-10-20T12:31:31Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5298589617,141,45.1,5298589615,140,94.6,5298589613,56,Center,5298589621,213,5.20,5298589609,2,,5298589611,155,,5298589619,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349939,304,44,1,30,7,cftj6g399tknheudaxsdpfdgb,1,4.8,54.2,2024-10-20T12:31:30.154Z,2024-10-20T12:48:45Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5298591343,233,273,5298591217,56,Back,5298591219,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349903,273,44,1,30,7,anga7587r1zv4ey71ge9zxol3,0,95.2,45.8,2024-10-20T12:31:30.155Z,2024-10-20T12:48:45Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5298591029,286,,5298591027,56,Center,5298591375,233,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349673,300,43,1,30,9,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-20T12:31:32.204Z,2024-10-20T12:31:38Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5298590151,144,44,5298589727,285,0,5298589725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349693,301,12,1,30,9,cftj6g399tknheudaxsdpfdgb,1,5.3,50.0,2024-10-20T12:31:32.652Z,2024-10-20T12:31:33Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5298589843,212,14.8,5298589847,213,1.28,5298589829,56,Back,5298589835,140,9.4,5298589851,15,,5298589839,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349713,302,12,1,30,11,cftj6g399tknheudaxsdpfdgb,1,5.7,71.6,2024-10-20T12:31:34.908Z,2024-10-20T12:31:36Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5298589957,212,20.9,5298589953,140,9.4,5298589955,141,100.0,5298590045,167,,5298589959,213,1.38,5298589951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349803,272,5,1,30,12,anga7587r1zv4ey71ge9zxol3,1,90.1,-1.8,2024-10-20T12:31:35.966Z,2024-10-20T13:02:18Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5298590447,347,,5298590445,56,Right,5298590507,233,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349719,303,5,1,30,12,cftj6g399tknheudaxsdpfdgb,0,9.9,101.8,2024-10-20T12:31:35.966Z,2024-10-20T12:31:44Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5298589991,347,,5298590517,233,272,5298589989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736350109,274,1,1,30,39,anga7587r1zv4ey71ge9zxol3,0,86.8,0.0,2024-10-20T12:32:03.051Z,2024-10-20T12:32:04Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5298592077,107,,5298592085,140,93.7,5298592081,56,Center,5298592087,141,31.0,5298592099,1,,5298592091,212,23.6,5298592095,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736350137,305,12,1,30,42,cftj6g399tknheudaxsdpfdgb,1,9.2,60.7,2024-10-20T12:32:05.292Z,2024-10-20T12:32:07Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,5298592239,141,48.7,5298592235,56,Back,5298592241,212,18.2,5298592297,15,,5298592243,213,5.82,5298592237,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736350217,275,1,1,30,46,anga7587r1zv4ey71ge9zxol3,1,71.0,46.3,2024-10-20T12:32:09.675Z,2024-10-20T12:32:12Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5298592721,140,62.2,5298592719,56,Center,5298592723,141,43.4,5298592725,212,9.4,5298592727,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
