id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2802150815,183,3,1,25,35,aljua8crr0vkwit0j3m59jw9j,1,70.8,95.8,2025-04-17T12:27:42.807Z,2025-04-17T16:20:27Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5657682739,56,Left,5657682741,286,,5657682755,233,232,5657944851,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150791,232,45,1,25,35,anga7587r1zv4ey71ge9zxol3,0,29.2,4.2,2025-04-17T12:27:42.807Z,2025-04-17T12:42:49Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657682619,285,,5657682761,233,183,5657682617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150819,184,1,1,25,38,aljua8crr0vkwit0j3m59jw9j,0,94.4,90.1,2025-04-17T12:27:46.248Z,2025-04-17T16:20:47Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5657682777,212,22.6,5657945417,72,,5657945183,2,,5657682771,56,Center,5657682775,141,57.9,5657945415,224,,5657682779,213,4.45,5657682773,140,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150851,234,1,1,25,42,anga7587r1zv4ey71ge9zxol3,1,4.5,31.5,2025-04-17T12:27:50.138Z,2025-04-17T12:30:04Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5657682899,140,11.0,5657682905,213,5.60,5657682901,141,23.4,5657682903,212,8.8,5657682897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150861,235,1,1,25,43,anga7587r1zv4ey71ge9zxol3,0,14.5,23.7,2025-04-17T12:27:51.139Z,2025-04-17T12:31:13Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5657682961,213,5.98,5657682959,212,57.4,5657682953,56,Right,5657682955,140,66.6,5657682963,1,,5657688161,155,,5657682957,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150867,185,5,1,25,46,aljua8crr0vkwit0j3m59jw9j,1,34.4,101.6,2025-04-17T12:27:54.551Z,2025-04-17T12:27:57Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5657682969,56,Back,5657682971,347,,5657682973,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150863,236,5,1,25,46,anga7587r1zv4ey71ge9zxol3,0,65.6,-1.6,2025-04-17T12:27:54.551Z,2025-04-17T12:29:48Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5657682965,56,Right,5657682967,347,,5657682989,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151001,186,1,1,26,10,aljua8crr0vkwit0j3m59jw9j,0,43.3,100.0,2025-04-17T12:28:18.311Z,2025-04-17T12:28:38Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5657684293,189,,5657683665,140,48.8,5657683667,141,94.7,5657683661,107,,5657683671,213,5.58,5657683669,212,7.6,5657683663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151121,243,61,1,26,12,anga7587r1zv4ey71ge9zxol3,1,58.5,8.8,2025-04-17T12:28:19.852Z,2025-04-17T12:28:43Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5657684403,189,,5657684341,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151029,237,1,1,26,13,anga7587r1zv4ey71ge9zxol3,1,47.8,28.0,2025-04-17T12:28:20.851Z,2025-04-17T12:28:22Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5657683821,155,,5657683827,141,4.0,5657683825,140,66.7,5657683831,213,5.59,5657683823,56,Right,5657683829,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151037,238,1,1,26,14,anga7587r1zv4ey71ge9zxol3,1,66.7,4.0,2025-04-17T12:28:22.659Z,2025-04-17T12:28:25Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5657683881,56,Center,5657683885,141,29.7,5657683883,140,68.1,5657683889,213,1.49,5657683887,212,17.5,5657683879,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151055,240,1,1,26,17,anga7587r1zv4ey71ge9zxol3,1,68.3,31.5,2025-04-17T12:28:25.674Z,2025-04-17T12:28:27Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5657683967,140,72.9,5657683965,56,Center,5657683973,213,0.97,5657683971,212,8.6,5657683969,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151075,241,1,1,26,19,anga7587r1zv4ey71ge9zxol3,1,73.1,41.9,2025-04-17T12:28:27.187Z,2025-04-17T12:28:32Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5657684113,141,29.4,5657684109,56,Center,5657684111,140,81.8,5657684115,212,12.5,5657684117,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151107,242,1,1,26,24,anga7587r1zv4ey71ge9zxol3,0,96.6,30.3,2025-04-17T12:28:31.857Z,2025-04-17T12:28:49Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5657684281,213,2.01,5657684271,155,,5657684275,140,80.3,5657684277,141,83.2,5657684283,1,,5657684273,56,Left,5657684279,212,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151137,188,1,1,26,33,aljua8crr0vkwit0j3m59jw9j,1,55.8,3.2,2025-04-17T12:28:41.718Z,2025-04-17T12:28:43Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5657684435,141,12.2,5657684437,212,23.2,5657684431,56,Back,5657684433,140,34.5,5657684439,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151141,189,1,1,26,35,aljua8crr0vkwit0j3m59jw9j,1,34.9,12.5,2025-04-17T12:28:43.510Z,2025-04-17T12:28:44Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657684469,56,Back,5657684477,213,2.23,5657684473,141,25.6,5657684471,140,28.3,5657684475,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151155,190,1,1,26,36,aljua8crr0vkwit0j3m59jw9j,1,27.8,26.2,2025-04-17T12:28:44.392Z,2025-04-17T12:28:50Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657684567,140,35.6,5657684565,56,Back,5657684573,213,0.27,5657684569,141,29.5,5657684571,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151173,191,1,1,26,42,aljua8crr0vkwit0j3m59jw9j,1,32.7,50.7,2025-04-17T12:28:49.911Z,2025-04-17T12:28:52Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657684679,212,9.0,5657684673,56,Back,5657684681,213,5.21,5657684677,141,39.1,5657684675,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151189,192,1,1,26,44,aljua8crr0vkwit0j3m59jw9j,1,35.4,41.0,2025-04-17T12:28:52.407Z,2025-04-17T12:28:55Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657684783,140,34.5,5657684789,213,1.66,5657684787,212,10.9,5657684785,141,56.9,5657684781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151207,193,1,1,26,47,aljua8crr0vkwit0j3m59jw9j,1,40.4,72.3,2025-04-17T12:28:55.574Z,2025-04-17T12:28:58Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657684883,212,23.4,5657684877,56,Left,5657684885,213,0.41,5657684881,141,85.9,5657684879,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151235,194,1,1,26,50,aljua8crr0vkwit0j3m59jw9j,1,60.1,81.2,2025-04-17T12:28:58.759Z,2025-04-17T12:29:05Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5657685001,155,,5657685011,212,51.2,5657685005,56,Right,5657685015,1,,5657685013,213,4.79,5657685009,141,6.1,5657685003,196,,5657685007,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151245,195,1,1,26,57,aljua8crr0vkwit0j3m59jw9j,1,72.1,7.9,2025-04-17T12:29:05.255Z,2025-04-17T12:29:07Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657685061,212,8.2,5657685059,141,13.7,5657685055,56,Right,5657685063,213,2.64,5657685057,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151251,196,1,1,26,59,aljua8crr0vkwit0j3m59jw9j,0,68.0,17.4,2025-04-17T12:29:07.432Z,2025-04-17T12:29:09Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657685105,1,,5657685099,212,36.5,5657685087,56,Center,5657685095,141,68.1,5657685103,213,1.24,5657685091,140,79.3,5657685085,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151293,245,8,1,27,1,anga7587r1zv4ey71ge9zxol3,1,16.9,19.7,2025-04-17T12:29:08.850Z,2025-04-17T16:23:31Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5657685287,56,Back,5657950919,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151259,197,5,1,27,4,aljua8crr0vkwit0j3m59jw9j,1,82.2,101.4,2025-04-17T12:29:12.040Z,2025-04-17T12:29:49Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657685279,233,244,5657685169,347,,5657685167,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151265,244,5,1,27,4,anga7587r1zv4ey71ge9zxol3,0,17.8,-1.4,2025-04-17T12:29:12.040Z,2025-04-17T12:29:49Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5657685197,56,Back,5657685199,347,,5657685283,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151323,198,1,1,27,16,aljua8crr0vkwit0j3m59jw9j,1,85.0,100.0,2025-04-17T12:29:24.791Z,2025-04-17T12:29:27Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5657685499,140,88.6,5657685505,213,5.13,5657685501,141,89.3,5657685495,107,,5657685503,212,9.4,5657685497,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151325,199,1,1,27,19,aljua8crr0vkwit0j3m59jw9j,1,88.6,89.3,2025-04-17T12:29:27.063Z,2025-04-17T12:29:28Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5657685521,156,,5657685517,213,1.78,5657685513,141,94.5,5657685509,56,Left,5657685511,140,87.9,5657685515,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151333,200,1,1,27,21,aljua8crr0vkwit0j3m59jw9j,1,86.6,87.8,2025-04-17T12:29:29.127Z,2025-04-17T12:29:30Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5657685557,141,69.6,5657685553,56,Center,5657685559,212,15.8,5657685561,213,4.04,5657685555,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151349,201,1,1,27,22,aljua8crr0vkwit0j3m59jw9j,1,77.1,69.1,2025-04-17T12:29:30.407Z,2025-04-17T12:29:33Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657685649,140,87.0,5657685647,56,Center,5657685651,141,66.3,5657685655,213,6.10,5657685653,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151357,202,1,1,27,25,aljua8crr0vkwit0j3m59jw9j,1,82.4,49.3,2025-04-17T12:29:32.934Z,2025-04-17T12:29:35Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5657685701,213,5.24,5657685699,212,11.7,5657685693,56,Center,5657685697,141,34.5,5657685695,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151359,203,1,1,27,26,aljua8crr0vkwit0j3m59jw9j,0,88.2,31.5,2025-04-17T12:29:34.592Z,2025-04-17T13:03:30Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657685713,212,5.7,5657685709,140,90.1,5657685711,141,39.4,5657685715,213,1.22,5657685707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151363,246,12,1,27,27,anga7587r1zv4ey71ge9zxol3,1,8.8,56.6,2025-04-17T12:29:35.288Z,2025-04-17T12:36:34Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657696255,140,0.0,5657696253,167,,5657696259,212,10.4,5657685717,56,Back,5657696261,213,3.10,5657696257,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151361,204,6,1,27,28,aljua8crr0vkwit0j3m59jw9j,1,91.1,40.9,2025-04-17T12:29:36.663Z,2025-04-17T12:42:41Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657685755,56,Center,5657685763,233,247,5657685757,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151371,247,6,1,27,28,anga7587r1zv4ey71ge9zxol3,0,8.9,59.1,2025-04-17T12:29:36.663Z,2025-04-17T16:24:17Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657685761,73,,5657685767,233,204,5657685759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151503,205,1,1,27,59,aljua8crr0vkwit0j3m59jw9j,0,99.5,0.5,2025-04-17T12:30:07.478Z,2025-04-17T16:24:20Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5657686559,155,,5657686561,224,,5657686563,56,Center,5657686555,2,,5657686573,1,,5657686557,6,,5657686571,213,1.87,5657686565,140,90.2,5657686569,212,33.0,5657686567,141,5657952371,20,,,,,,,,,,,,,,,,,,,46.9,,,
2802151515,248,44,1,28,0,anga7587r1zv4ey71ge9zxol3,1,9.2,52.6,2025-04-17T12:30:08.517Z,2025-04-17T12:42:52Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657686609,285,,5657686621,233,206,5657686607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151511,206,44,1,28,0,aljua8crr0vkwit0j3m59jw9j,0,90.8,47.4,2025-04-17T12:30:08.518Z,2025-04-17T12:42:52Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657686597,56,Center,5657686599,286,,5657686637,233,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151523,249,12,1,28,1,anga7587r1zv4ey71ge9zxol3,1,8.3,51.8,2025-04-17T12:30:09.118Z,2025-04-17T12:39:35Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657686677,213,5.88,5657686675,212,13.5,5657686669,56,Back,5657686671,140,20.1,5657686683,15,,5657686673,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151529,207,13,1,28,2,aljua8crr0vkwit0j3m59jw9j,1,78.4,52.4,2025-04-17T12:30:10.231Z,2025-04-17T12:30:24Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5657686713,56,Center,5657687045,103,16.7,5657687049,458,,5657686711,18,,5657687051,230,98.6,5657687047,215,,5657686939,25,,5657687053,231,49.3,5657687041,75,,5657687043,102,5657686941,20,,,,,,,,,,,,,,,,,,,30.8,,,
2802151549,208,5,1,28,4,aljua8crr0vkwit0j3m59jw9j,0,101.0,22.6,2025-04-17T12:30:12.078Z,2025-04-17T12:35:11Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5657686845,233,250,5657686807,346,,5657686805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151541,250,5,1,28,4,anga7587r1zv4ey71ge9zxol3,1,-1.0,77.4,2025-04-17T12:30:12.078Z,2025-04-17T12:35:11Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657686833,233,208,5657686755,346,,5657686751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151573,251,1,1,28,14,anga7587r1zv4ey71ge9zxol3,1,4.3,55.4,2025-04-17T12:30:22.770Z,2025-04-17T16:24:52Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5657687003,124,,5657687009,141,83.6,5657687013,213,0.86,5657687005,56,Back,5657687011,212,25.4,5657687007,140,20.1,5657687017,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151577,252,43,1,28,15,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-17T12:30:23.455Z,2025-04-17T12:40:27Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657701571,144,1,5657687063,212,22.5,5657687055,56,Back,5657687065,213,0.74,5657687061,141,82.0,5657687057,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151579,253,1,1,28,15,anga7587r1zv4ey71ge9zxol3,1,21.1,82.0,2025-04-17T12:30:23.739Z,2025-04-17T12:42:19Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657687079,212,6.7,5657687073,141,72.3,5657687071,140,22.2,5657687069,56,Back,5657687081,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151585,254,1,1,28,17,anga7587r1zv4ey71ge9zxol3,1,21.9,71.4,2025-04-17T12:30:25.638Z,2025-04-17T12:42:23Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5657687107,141,76.9,5657687103,56,Back,5657687109,212,9.2,5657687111,213,2.72,5657687105,140,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151597,255,1,1,28,18,anga7587r1zv4ey71ge9zxol3,1,13.9,76.9,2025-04-17T12:30:26.505Z,2025-04-17T12:30:29Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657687169,140,4.4,5657687173,212,11.0,5657687167,56,Back,5657687171,141,70.0,5657687175,213,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151611,256,1,1,28,21,anga7587r1zv4ey71ge9zxol3,0,4.4,69.7,2025-04-17T12:30:29.135Z,2025-04-17T12:30:31Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657687285,140,14.8,5657687281,196,,5657687289,212,49.5,5657687283,56,Back,5657687287,141,0.0,5657687293,1,,5657687291,213,4.93,5657687279,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151621,209,5,1,28,23,aljua8crr0vkwit0j3m59jw9j,1,80.0,101.4,2025-04-17T12:30:31.600Z,2025-04-17T12:35:11Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5657687357,233,257,5657687347,347,,5657687345,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151613,257,5,1,28,23,anga7587r1zv4ey71ge9zxol3,0,20.0,-1.4,2025-04-17T12:30:31.600Z,2025-04-17T12:30:37Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657687375,233,209,5657687295,56,Back,5657687297,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151687,210,1,1,28,42,aljua8crr0vkwit0j3m59jw9j,1,77.0,100.0,2025-04-17T12:30:50.279Z,2025-04-17T12:30:52Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5657687721,140,93.9,5657687725,212,19.9,5657687717,107,,5657687723,141,88.1,5657687727,213,5.81,5657687719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151689,211,3,1,28,45,aljua8crr0vkwit0j3m59jw9j,0,93.9,87.8,2025-04-17T12:30:52.806Z,2025-04-17T16:25:13Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5657953945,465,,5657687735,211,,5657687731,56,Left,5657687733,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802196857,867,3,1,28,47,anga7587r1zv4ey71ge9zxol3,0,3.8,16.4,2025-04-17T12:30:55.119Z,2025-04-17T16:25:34Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657954637,464,,5657954635,285,,5657954633,56,Back,5657954639,467,94560hgwsjkx8qgz48f7gzitw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151713,259,4,1,28,48,anga7587r1zv4ey71ge9zxol3,1,6.2,10.9,2025-04-17T12:30:56.693Z,2025-04-17T12:30:59Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657687849,56,Back,5657687857,233,212,5657687853,265,,5657687847,13,,5657687851,152,,5657687855,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151703,212,4,1,28,48,aljua8crr0vkwit0j3m59jw9j,0,93.8,89.1,2025-04-17T12:30:56.694Z,2025-04-17T12:31:00Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5657687811,13,,5657687815,152,,5657687817,265,,5657687863,233,259,5657687813,56,Left,5657687819,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151883,260,1,1,29,23,anga7587r1zv4ey71ge9zxol3,1,14.7,24.3,2025-04-17T12:31:31.027Z,2025-04-17T12:31:34Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5657688719,157,,5657688727,141,44.5,5657688723,56,Center,5657688729,212,51.1,5657688733,1,,5657688721,152,,5657688731,213,0.27,5657688725,140,61.6,5657688717,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157689,432,61,1,29,25,anga7587r1zv4ey71ge9zxol3,1,66.0,42.5,2025-04-17T12:31:32.802Z,2025-04-17T13:05:26Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5657722633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151885,261,61,1,29,25,anga7587r1zv4ey71ge9zxol3,1,61.6,44.5,2025-04-17T12:31:33.594Z,2025-04-17T13:05:33Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5657688741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151911,214,1,1,29,29,aljua8crr0vkwit0j3m59jw9j,1,40.8,29.7,2025-04-17T12:31:37.207Z,2025-04-17T12:31:39Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657688869,140,37.1,5657688871,141,23.6,5657688875,213,3.96,5657688873,212,5.7,5657688867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151941,215,1,1,29,31,aljua8crr0vkwit0j3m59jw9j,1,40.2,10.4,2025-04-17T12:31:39.432Z,2025-04-17T12:31:44Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657689075,213,6.16,5657689071,141,5.5,5657689067,56,Right,5657689073,212,27.3,5657689069,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151937,262,83,1,29,34,anga7587r1zv4ey71ge9zxol3,0,40.9,95.9,2025-04-17T12:31:42.548Z,2025-04-17T12:31:47Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657689157,399,7foqorbwhgqjghtxa2nax6kgk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151947,216,1,1,29,36,aljua8crr0vkwit0j3m59jw9j,1,56.7,4.0,2025-04-17T12:31:44.406Z,2025-04-17T12:31:45Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5657689105,213,1.29,5657689101,141,9.4,5657689099,140,57.7,5657689103,212,3.8,5657689097,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151943,263,83,1,29,36,anga7587r1zv4ey71ge9zxol3,0,42.6,95.9,2025-04-17T12:31:44.497Z,2025-04-17T13:05:51Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5657689163,399,d88feog3dgv09oxbzn15xqesq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151953,217,1,1,29,37,aljua8crr0vkwit0j3m59jw9j,1,57.7,9.4,2025-04-17T12:31:45.031Z,2025-04-17T12:31:46Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657689135,140,45.4,5657689139,212,12.9,5657689133,56,Back,5657689141,213,3.14,5657689137,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151967,218,1,1,29,38,aljua8crr0vkwit0j3m59jw9j,1,44.1,10.1,2025-04-17T12:31:45.958Z,2025-04-17T12:31:48Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657689225,212,11.9,5657689221,140,33.8,5657689223,141,17.3,5657689227,213,2.72,5657689219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151979,219,1,1,29,41,aljua8crr0vkwit0j3m59jw9j,0,36.0,27.3,2025-04-17T12:31:49.126Z,2025-04-17T12:31:51Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657689283,140,47.4,5657689289,213,1.34,5657689281,56,Back,5657689285,141,100.0,5657689277,155,,5657689279,196,,5657689291,1,,5657689287,212,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151981,220,5,1,29,44,aljua8crr0vkwit0j3m59jw9j,0,48.4,101.6,2025-04-17T12:31:51.820Z,2025-04-17T12:31:57Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657689357,233,264,5657689293,56,Back,5657689295,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151993,264,5,1,29,44,anga7587r1zv4ey71ge9zxol3,1,51.6,-1.6,2025-04-17T12:31:51.820Z,2025-04-17T12:35:12Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5657689345,56,Right,5657689347,347,,5657689349,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
