id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/16/value,qualifier/17/value,qualifier/15/value,qualifier/18/value,qualifier/19/value,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2716338747,121,1,1,13,38,59as3grjvj19voay31j3yfgni,1,56.3,24.1,2024-09-01T14:13:51.924Z,2024-09-01T14:13:59Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5189115583,213,2.01,5189115581,212,24.7,5189115579,141,57.0,5189115577,140,46.4,5189115575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716338781,122,1,1,13,45,59as3grjvj19voay31j3yfgni,1,59.9,76.4,2024-09-01T14:13:59.028Z,2024-09-01T14:14:01Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5189115771,212,11.8,5189115765,56,Center,5189115769,141,72.9,5189115773,213,6.08,5189115767,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716338821,123,1,1,13,47,59as3grjvj19voay31j3yfgni,1,70.8,81.0,2024-09-01T14:14:01.076Z,2024-09-01T18:48:08Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5189116065,213,2.49,5189116063,212,7.7,5189116057,56,Left,5189116061,141,87.9,5189116059,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716338869,124,1,1,13,50,59as3grjvj19voay31j3yfgni,1,63.9,80.6,2024-09-01T14:14:04.723Z,2024-09-01T14:14:08Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5189116375,56,Center,5189116377,140,53.2,5189116379,141,43.4,5189116381,212,27.7,5189116383,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716338923,125,1,1,13,54,59as3grjvj19voay31j3yfgni,1,55.8,35.5,2024-09-01T14:14:08.164Z,2024-09-01T14:14:10Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5189116679,212,21.8,5189116681,213,4.99,5189116673,56,Right,5189116675,140,61.5,5189116677,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716338983,126,1,1,13,56,59as3grjvj19voay31j3yfgni,1,61.2,3.4,2024-09-01T14:14:10.467Z,2024-09-01T14:14:13Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5189117015,212,11.9,5189117013,141,16.5,5189117017,213,2.29,5189117011,140,53.7,5189117009,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339041,127,1,1,13,59,59as3grjvj19voay31j3yfgni,1,52.2,14.6,2024-09-01T14:14:13.043Z,2024-09-01T14:14:15Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5189117291,213,1.61,5189117283,56,Center,5189117289,212,18.4,5189117285,140,51.5,5189117287,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339077,128,1,1,14,1,59as3grjvj19voay31j3yfgni,1,46.6,44.2,2024-09-01T14:14:15.492Z,2024-09-01T14:14:18Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5189117541,213,1.14,5189117537,141,83.9,5189117529,56,Left,5189117535,140,58.3,5189117539,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339147,129,1,1,14,4,59as3grjvj19voay31j3yfgni,1,60.2,92.4,2024-09-01T14:14:18.643Z,2024-09-01T14:14:23Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5189117947,56,Left,5189117949,140,65.4,5189117955,213,0.48,5189117953,212,6.2,5189117951,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339179,130,1,1,14,9,59as3grjvj19voay31j3yfgni,1,67.9,87.8,2024-09-01T14:14:23.268Z,2024-09-01T14:14:25Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5189118113,56,Left,5189118119,212,17.0,5189118115,140,83.6,5189118117,141,94.1,5189118121,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339185,131,1,1,14,11,59as3grjvj19voay31j3yfgni,0,85.1,91.5,2024-09-01T14:14:24.947Z,2024-09-01T14:14:25Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5189118161,141,88.0,5189118157,56,Left,5189118159,140,86.6,5189118163,212,2.9,5189118165,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339239,130,1,1,14,12,ahnt9ejgwj58ul8auzdvi3czf,1,15.5,11.6,2024-09-01T14:14:25.919Z,2024-09-01T14:14:27Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5189118401,213,5.85,5189118397,141,8.0,5189118395,140,20.5,5189118393,56,Back,5189118399,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339291,132,1,1,14,14,ahnt9ejgwj58ul8auzdvi3czf,0,20.7,8.8,2024-09-01T14:14:27.935Z,2024-09-01T18:48:48Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5189118699,196,,5189118701,56,Back,5189118707,212,48.6,5189118711,1,,5189118703,140,29.9,5189118705,141,78.9,5189118697,155,,5189118709,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339559,133,1,1,14,19,59as3grjvj19voay31j3yfgni,1,79.9,9.1,2024-09-01T14:14:33.061Z,2024-09-01T18:48:59Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5189120187,2,,5189120199,213,1.40,5190670119,345,,5190669643,20,,5189120201,1,,5189120189,155,,5190669641,224,,5189120193,140,88.3,5189120195,141,86.3,5189120191,56,5189120197,212,Left,,,,,,,,,,,,,,,,,,,,,,,,53.2,,,,,,,,,,
2716618389,937,83,1,14,27,ahnt9ejgwj58ul8auzdvi3czf,1,9.8,1.7000000000000002,2024-09-01T14:14:41.485Z,2024-09-01T18:49:23Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5190672753,399,4zrsiizdbzwwkmit3ta0f0dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339565,134,3,1,14,32,59as3grjvj19voay31j3yfgni,0,92.4,87.5,2024-09-01T14:14:46.558Z,2024-09-01T18:49:53Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5189120215,286,,5189120213,56,Left,5190676409,464,,5189120331,233,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339567,133,7,1,14,32,ahnt9ejgwj58ul8auzdvi3czf,1,7.6,12.5,2024-09-01T14:14:46.559Z,2024-09-01T18:49:58Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5190676951,383,,5189120289,233,134,5189120219,285,,5189120217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339615,135,1,1,14,34,ahnt9ejgwj58ul8auzdvi3czf,1,6.1,15.3,2024-09-01T14:14:47.871Z,2024-09-01T14:14:49Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5189120521,213,1.36,5189120517,141,24.1,5189120515,140,7.3,5189120513,56,Back,5189120519,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339629,136,1,1,14,35,ahnt9ejgwj58ul8auzdvi3czf,1,7.6,23.4,2024-09-01T14:14:49.792Z,2024-09-01T14:16:38Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5189120593,213,5.47,5189120591,212,6.3,5189120585,56,Back,5189120589,141,16.7,5189120587,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339643,137,1,1,14,36,ahnt9ejgwj58ul8auzdvi3czf,1,11.6,16.4,2024-09-01T14:14:50.239Z,2024-09-01T14:14:51Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5189120669,56,Back,5189120673,141,24.0,5189120675,212,6.2,5189120671,140,8.3,5189120677,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339687,138,1,1,14,37,ahnt9ejgwj58ul8auzdvi3czf,1,8.6,24.0,2024-09-01T14:14:51.135Z,2024-09-01T14:16:46Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5189120899,56,Back,5189120905,212,5.9,5189120903,141,30.0,5189120907,213,0.77,5189120901,140,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339721,139,1,1,14,37,ahnt9ejgwj58ul8auzdvi3czf,0,13.0,29.5,2024-09-01T14:14:51.263Z,2024-09-01T18:51:13Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189121065,212,1.9,5189121063,141,29.9,5189121057,155,,5189121067,213,0.14,5189121061,140,14.8,5189121059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716620361,839,61,1,14,38,59as3grjvj19voay31j3yfgni,1,84.1,70.9,2024-09-01T14:14:51.947Z,2024-09-01T18:51:11Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5190684459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339677,135,1,1,14,39,59as3grjvj19voay31j3yfgni,0,64.5,60.9,2024-09-01T14:14:52.964Z,2024-09-01T18:51:46Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5190688681,140,77.4,5190688687,213,0.39,5189120863,56,Center,5190688683,141,69.1,5190688685,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339869,140,1,1,14,43,ahnt9ejgwj58ul8auzdvi3czf,1,32.9,27.3,2024-09-01T14:14:57.535Z,2024-09-01T14:15:01Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189121805,56,Back,5189121817,212,14.5,5189121809,140,30.3,5189121819,213,4.52,5189121813,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339935,141,1,1,14,47,ahnt9ejgwj58ul8auzdvi3czf,1,30.3,6.4,2024-09-01T14:15:01.215Z,2024-09-01T14:15:04Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5189122215,213,2.44,5189122207,140,23.8,5189122213,212,8.9,5189122203,56,Back,5189122211,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339947,142,1,1,14,50,ahnt9ejgwj58ul8auzdvi3czf,0,26.4,15.4,2024-09-01T14:15:04.431Z,2024-09-01T18:52:25Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5189122303,141,75.2,5189122305,212,45.4,5189122301,140,45.7,5189122295,155,,5189122307,213,1.11,5189122309,1,,5189122299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716339979,136,1,1,14,50,59as3grjvj19voay31j3yfgni,1,54.6,22.5,2024-09-01T14:15:04.740Z,2024-09-01T18:52:34Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5189122485,213,0.45,5189122483,212,6.7,5189122479,141,26.8,5189122477,140,60.3,5189122475,56,Center,5189122473,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716622305,840,1,1,14,52,59as3grjvj19voay31j3yfgni,0,58.4,23.4,2024-09-01T14:15:06.709Z,2024-09-01T18:52:44Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5190695383,141,24.8,5190695385,212,7.5,5190695381,140,65.5,5190695379,56,Center,5190695387,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340043,143,1,1,14,54,ahnt9ejgwj58ul8auzdvi3czf,1,35.7,86.2,2024-09-01T14:15:08.239Z,2024-09-01T14:15:11Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5189122941,56,Back,5189122947,212,13.3,5189122949,213,3.67,5189122943,140,24.8,5189122945,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340071,144,1,1,14,57,ahnt9ejgwj58ul8auzdvi3czf,1,24.8,76.3,2024-09-01T14:15:11.007Z,2024-09-01T14:15:12Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5189123085,56,Back,5189123089,141,92.7,5189123087,140,32.5,5189123093,213,0.94,5189123091,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340107,145,1,1,14,59,ahnt9ejgwj58ul8auzdvi3czf,1,32.2,93.0,2024-09-01T14:15:12.831Z,2024-09-01T14:15:15Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5189123303,213,0.24,5189123297,140,43.4,5189123295,56,Back,5189123301,212,12.1,5189123299,141,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340141,146,1,1,15,1,ahnt9ejgwj58ul8auzdvi3czf,1,42.9,97.1,2024-09-01T14:15:14.959Z,2024-09-01T14:15:16Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5189123477,141,96.8,5189123475,140,30.2,5189123481,213,3.16,5189123473,56,Back,5189123479,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340179,147,1,1,15,3,ahnt9ejgwj58ul8auzdvi3czf,1,30.1,96.3,2024-09-01T14:15:16.815Z,2024-09-01T14:15:18Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5189123683,213,4.14,5189123681,212,17.0,5189123679,141,75.3,5189123677,140,21.4,5189123675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340257,148,1,1,15,5,ahnt9ejgwj58ul8auzdvi3czf,1,23.3,73.9,2024-09-01T14:15:19.759Z,2024-09-01T14:15:24Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5189124111,213,4.73,5189124103,141,28.9,5189124107,212,30.6,5189124095,56,Back,5189124099,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340349,149,1,1,15,11,ahnt9ejgwj58ul8auzdvi3czf,1,27.8,27.6,2024-09-01T14:15:25.742Z,2024-09-01T14:15:28Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189124623,213,0.16,5189124621,212,21.3,5189124617,140,47.8,5189124619,141,32.5,5189124615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340377,150,1,1,15,14,ahnt9ejgwj58ul8auzdvi3czf,1,47.7,34.0,2024-09-01T14:15:28.431Z,2024-09-01T18:53:14Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5189124755,140,32.8,5189124753,56,Back,5189124757,141,22.1,5189124761,213,3.62,5189124759,212,17.6,5190698233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340511,151,1,1,15,16,ahnt9ejgwj58ul8auzdvi3czf,1,30.9,18.6,2024-09-01T14:15:30.271Z,2024-09-01T18:53:16Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189125419,141,5.0,5189125413,56,Back,5189125417,140,41.1,5189125421,212,14.2,5189125423,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340525,152,1,1,15,20,ahnt9ejgwj58ul8auzdvi3czf,0,38.5,4.6,2024-09-01T14:15:33.982Z,2024-09-01T14:15:35Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5189125515,140,33.7,5189125519,212,23.7,5189125513,56,Back,5189125517,141,38.6,5189125521,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716624085,938,51,1,15,21,ahnt9ejgwj58ul8auzdvi3czf,1,35.1,4.6,2024-09-01T14:15:35.237Z,2024-09-01T18:54:18Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5190705717,169,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340611,138,1,1,15,23,59as3grjvj19voay31j3yfgni,1,79.9,62.8,2024-09-01T14:15:37.123Z,2024-09-01T18:54:01Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,1.0,,5189126017,56,Center,5189128665,210,15,5189126019,140,83.9,5189126025,213,5.00,5189126023,212,14.7,5190703971,154,,5189126021,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340617,139,15,1,15,25,59as3grjvj19voay31j3yfgni,1,83.6,45.2,2024-09-01T14:15:39.668Z,2024-09-01T18:54:18Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5189128689,103,4.2,5189128085,20,,5190705743,468,938,5189128093,82,,5189128687,102,53.1,5189126049,56,Center,5189128703,230,96.0,5189128683,55,138,5189128719,233,153,5189128705,231,5189128681,29,47.8,5190704021,154,5189128701,147,46.9,5189128699,146,88.1,5190704019,76,,5189126045,22,5190704017,17,5189128697,328,,,,,,,,,,,,,,,,,
2716340631,153,10,1,15,25,ahnt9ejgwj58ul8auzdvi3czf,1,12.1,53.4,2024-09-01T14:15:39.768Z,2024-09-01T18:54:34Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5189128733,233,139,5189126165,56,Back,5189126163,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340677,155,1,1,15,27,ahnt9ejgwj58ul8auzdvi3czf,1,15.3,54.5,2024-09-01T14:15:40.846Z,2024-09-01T18:54:55Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189126361,56,Back,5189126367,212,13.2,5189126363,140,27.5,5189126371,213,6.03,5189126365,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340663,140,83,1,15,28,59as3grjvj19voay31j3yfgni,0,66.0,51.8,2024-09-01T14:15:42.347Z,2024-09-01T18:55:06Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5189126657,399,89xit2bryc0g4yhqina7akjkk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340727,156,1,1,15,30,ahnt9ejgwj58ul8auzdvi3czf,1,28.8,46.6,2024-09-01T14:15:44.110Z,2024-09-01T18:55:02Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5189126613,212,16.5,5189126607,56,Back,5189126615,213,5.11,5189126609,140,34.9,5189126611,141,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340769,157,1,1,15,33,ahnt9ejgwj58ul8auzdvi3czf,1,44.0,15.6,2024-09-01T14:15:47.791Z,2024-09-01T14:15:49Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5189126831,56,Right,5189126837,212,15.0,5189126839,213,5.97,5189126833,140,57.6,5189126835,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340773,141,45,1,15,35,59as3grjvj19voay31j3yfgni,0,40.2,91.2,2024-09-01T14:15:48.975Z,2024-09-01T14:15:52Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5189126965,233,158,5189126855,56,Back,5189126857,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340777,158,3,1,15,35,ahnt9ejgwj58ul8auzdvi3czf,1,59.8,8.8,2024-09-01T14:15:48.975Z,2024-09-01T18:55:10Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5189126947,233,141,5189126877,286,,5190711267,464,,5189126875,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340825,159,1,1,15,35,ahnt9ejgwj58ul8auzdvi3czf,1,60.8,11.1,2024-09-01T14:15:49.262Z,2024-09-01T18:55:19Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5189127145,56,Right,5189127149,141,17.4,5189127147,140,68.0,5189127151,212,8.7,5189127153,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340875,160,1,1,15,38,ahnt9ejgwj58ul8auzdvi3czf,1,73.5,30.0,2024-09-01T14:15:52.479Z,2024-09-01T14:15:54Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5189127447,141,59.0,5189127443,56,Center,5189127449,212,19.9,5189127445,140,70.9,5189127451,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340895,161,1,1,15,40,ahnt9ejgwj58ul8auzdvi3czf,1,74.9,62.0,2024-09-01T14:15:54.655Z,2024-09-01T14:15:56Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5189127535,56,Center,5189127539,141,74.4,5189127537,140,84.9,5189127541,212,13.5,5189127543,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340923,162,1,1,15,42,ahnt9ejgwj58ul8auzdvi3czf,1,89.2,75.0,2024-09-01T14:15:56.735Z,2024-09-01T18:55:43Z,2513579m13glsous1p82fbjzd,A. Poulsen,1.0,,5189128407,210,13,5189127709,140,88.0,5189127711,141,57.5,5189127715,213,4.61,5189127707,56,Center,5189127713,212,12.0,5189128409,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340925,163,13,1,15,45,ahnt9ejgwj58ul8auzdvi3czf,1,88.0,56.0,2024-09-01T14:15:58.990Z,2024-09-01T18:58:30Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5189128437,102,17.8,5189128429,29,,5189127725,17,,5189128433,55,162,5189128425,121,,5190718407,391,,5189128443,328,,5189128431,154,,5189127727,56,Center,5189127723,22,5189128449,230,,5189128451,231,5189128427,75,,5189128439,103,1.4,5189127899,20,,5189128441,214,,,,,,,,,,,98.8,51.6,,,,,,,,,
2716340991,142,5,1,15,46,59as3grjvj19voay31j3yfgni,1,-0.8,71.6,2024-09-01T14:15:59.891Z,2024-09-01T14:17:36Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5189128069,346,,5189128107,233,164,5189128067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716340935,164,5,1,15,46,ahnt9ejgwj58ul8auzdvi3czf,0,100.8,28.4,2024-09-01T14:15:59.891Z,2024-09-01T14:17:36Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5189128195,233,142,5189127773,56,Center,5189127775,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716341371,143,1,1,16,7,59as3grjvj19voay31j3yfgni,0,3.7,48.9,2024-09-01T14:16:21.564Z,2024-09-01T18:59:24Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5189130277,124,,5189130289,74,,5189130937,189,,5189131173,1,,5189130285,212,43.1,5189130283,141,83.6,5189130287,213,0.58,5189130279,56,Back,5189130281,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716629111,939,61,1,16,10,ahnt9ejgwj58ul8auzdvi3czf,1,66.7,16.2,2024-09-01T14:16:24.657Z,2024-09-01T18:59:38Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5190734143,56,Right,5190734457,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716341413,165,49,1,16,11,ahnt9ejgwj58ul8auzdvi3czf,1,70.1,60.3,2024-09-01T14:16:25.655Z,2024-09-01T18:59:31Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5190735339,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716341447,166,1,1,16,14,ahnt9ejgwj58ul8auzdvi3czf,1,80.6,64.2,2024-09-01T14:16:28.799Z,2024-09-01T18:59:43Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5189130645,212,12.2,5189130643,141,76.0,5189130647,213,0.72,5189130641,140,89.3,5189130639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716341473,167,1,1,16,16,ahnt9ejgwj58ul8auzdvi3czf,0,90.9,76.3,2024-09-01T14:16:30.126Z,2024-09-01T18:59:48Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5190737209,72,,5189130759,155,,5189130769,140,95.2,5189130783,213,4.99,5190737207,224,,5189130777,212,16.7,5189130763,56,Center,5189130757,2,,5189130773,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716341479,144,11,1,16,17,59as3grjvj19voay31j3yfgni,1,2.8,46.7,2024-09-01T14:16:31.427Z,2024-09-01T19:00:03Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5190738807,378,,5190738575,88,,5190738573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
