id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/16/value
2781701601,162,1,1,23,39,5rz9enoyknpg8ji78za5b82p0,0,14.1,0.0,2025-02-28T18:24:58.568Z,2025-02-28T18:31:58Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5545455625,189,,5545443863,1,,5545443855,140,65.9,5545443853,56,Right,5545443861,213,0.21,5545443857,141,15.2,5545443851,107,,5545443859,212,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701635,223,12,1,23,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.1,61.4,2025-02-28T18:25:00.591Z,2025-02-28T20:05:38Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5545444027,212,27.6,5545444021,56,Back,5545444029,213,5.79,5545444023,140,47.3,5545444025,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701629,163,1,1,23,45,5rz9enoyknpg8ji78za5b82p0,0,57.5,61.8,2025-02-28T18:25:04.536Z,2025-02-28T18:25:05Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5545443983,212,17.9,5545443985,213,0.61,5545443975,155,,5545443979,140,71.5,5545443977,56,Center,5545443981,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701639,224,1,1,23,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.3,14.6,2025-02-28T18:25:07.232Z,2025-02-28T18:25:09Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5545444049,3,,5545444055,141,8.2,5545444053,140,31.9,5545444059,213,5.72,5545444057,212,8.2,5545444051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701637,164,83,1,23,49,5rz9enoyknpg8ji78za5b82p0,0,68.8,84.8,2025-02-28T18:25:08.808Z,2025-02-28T18:26:11Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5545444079,399,8domjmewnw5h6b19vef8w0afp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701643,225,3,1,23,49,9w3sjm5ml4sjr2v81oxzdrt8v,0,33.0,13.2,2025-02-28T18:25:08.861Z,2025-02-28T21:57:44Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5546305967,465,,5545444073,56,Back,5545444075,285,,5546307257,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781860699,695,7,1,23,49,5rz9enoyknpg8ji78za5b82p0,1,67.0,86.8,2025-02-28T18:25:08.862Z,2025-02-28T21:57:44Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5546307243,286,,5546306065,384,,5546307233,233,225,5546306061,56,Left,5546306067,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701649,165,1,1,23,50,5rz9enoyknpg8ji78za5b82p0,1,69.6,80.6,2025-02-28T18:25:10.280Z,2025-02-28T18:25:11Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5545444091,141,82.4,5545444093,212,7.0,5545444095,213,0.17,5545444089,140,76.2,5545444087,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701653,167,50,1,23,51,5rz9enoyknpg8ji78za5b82p0,1,74.0,78.4,2025-02-28T18:25:10.395Z,2025-02-28T21:57:38Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5545444109,56,Center,5545445893,233,226,5545444111,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701669,226,7,1,23,51,9w3sjm5ml4sjr2v81oxzdrt8v,0,26.0,21.6,2025-02-28T18:25:10.396Z,2025-02-28T21:57:36Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5545444161,56,Back,5546306669,385,,5546303779,233,167,5545444163,285,,5546306217,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701681,168,61,1,23,51,5rz9enoyknpg8ji78za5b82p0,1,71.3,78.7,2025-02-28T18:25:10.477Z,2025-02-28T21:57:40Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5545444281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701683,227,1,1,23,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,27.1,33.1,2025-02-28T18:25:13.952Z,2025-02-28T21:58:16Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5546307851,1,,5545444299,213,6.14,5545444297,212,22.6,5545444291,56,Back,5545444293,140,48.4,5545444295,141,28.5,5546307849,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701699,169,1,1,23,56,5rz9enoyknpg8ji78za5b82p0,1,58.7,72.0,2025-02-28T18:25:16.328Z,2025-02-28T18:25:21Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5545444439,213,5.12,5545444431,56,Center,5545444437,212,22.8,5545444433,140,67.2,5545444435,141,41.2,5545444429,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701723,170,1,1,24,5,5rz9enoyknpg8ji78za5b82p0,1,59.1,17.6,2025-02-28T18:25:24.376Z,2025-02-28T18:27:31Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5545444563,140,64.8,5545444565,141,33.8,5545444569,213,1.07,5545444567,212,12.5,5545444561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701737,171,43,1,24,7,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-28T18:25:26.696Z,2025-02-28T18:27:05Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5545444641,212,3.2,5545444637,140,64.6,5545447161,144,1,5545444639,141,25.8,5545444643,213,1.37,5545444635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702373,194,1,1,24,7,5rz9enoyknpg8ji78za5b82p0,1,62.2,23.4,2025-02-28T18:25:27.080Z,2025-02-28T18:27:38Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5545448163,213,4.32,5545448155,56,Right,5545448159,141,15.3,5545448161,212,6.0,5545448157,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701745,172,43,1,24,8,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-28T18:25:28.168Z,2025-02-28T18:27:06Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5545447205,144,1,5545444677,212,10.9,5545444671,56,Right,5545444679,213,4.46,5545444673,140,62.0,5545444675,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701783,173,1,1,24,10,5rz9enoyknpg8ji78za5b82p0,1,62.0,10.3,2025-02-28T18:25:30.264Z,2025-02-28T18:25:34Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5545444835,213,2.51,5545444833,212,26.0,5545444827,56,Back,5545444829,140,42.1,5545444831,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701793,174,1,1,24,15,5rz9enoyknpg8ji78za5b82p0,1,36.7,40.0,2025-02-28T18:25:34.824Z,2025-02-28T18:25:35Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5545444891,213,1.71,5545444887,141,60.8,5545444889,212,14.3,5545444883,56,Back,5545444885,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701811,175,1,1,24,16,5rz9enoyknpg8ji78za5b82p0,1,35.2,64.3,2025-02-28T18:25:35.800Z,2025-02-28T18:25:37Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5545444947,212,26.3,5545444941,56,Back,5545444949,213,3.67,5545444943,140,13.5,5545444945,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701841,176,1,1,24,21,5rz9enoyknpg8ji78za5b82p0,1,12.6,47.2,2025-02-28T18:25:41.112Z,2025-02-28T18:25:43Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5545445099,140,31.4,5545445101,141,15.2,5545445097,56,Back,5545445105,213,5.45,5545445103,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701847,177,1,1,24,24,5rz9enoyknpg8ji78za5b82p0,0,31.4,15.2,2025-02-28T18:25:43.687Z,2025-02-28T18:26:17Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5545445131,213,0.51,5545445259,1,,5545445125,140,85.6,5545445129,212,65.2,5545445123,56,Center,5545445121,155,,5545445127,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701863,228,52,1,24,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.9,41.6,2025-02-28T18:25:47.968Z,2025-02-28T21:59:06Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5546308889,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701881,229,1,1,24,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.9,41.6,2025-02-28T18:25:48.576Z,2025-02-28T18:25:50Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5545445339,123,,5545445349,213,1.40,5545445341,56,Back,5545445347,212,18.7,5545445345,141,68.7,5545445343,140,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701913,230,1,1,24,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,18.9,68.9,2025-02-28T18:25:50.592Z,2025-02-28T21:59:15Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545445517,141,95.7,5545445521,213,0.94,5545445515,140,31.5,5545445519,212,22.5,5545445513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701925,231,1,1,24,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.4,90.6,2025-02-28T18:25:56.049Z,2025-02-28T18:25:58Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5545445571,141,72.3,5545445569,140,34.6,5545445575,213,4.33,5545445573,212,13.4,5545445567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701935,232,1,1,24,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.3,65.6,2025-02-28T18:25:58.193Z,2025-02-28T21:59:32Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545445635,141,36.0,5545445639,212,20.5,5545445631,140,34.8,5545445641,213,4.89,5545445629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701959,233,1,1,24,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.6,35.0,2025-02-28T18:26:00.017Z,2025-02-28T21:59:36Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5545445769,56,Back,5545445773,141,62.6,5545445775,212,18.8,5545445777,213,1.65,5545445771,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701971,234,1,1,24,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.5,60.1,2025-02-28T18:26:03.377Z,2025-02-28T21:59:40Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545445847,141,35.8,5545445851,213,4.68,5545445843,56,Back,5545445849,212,16.5,5545445845,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701975,235,1,1,24,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.6,36.4,2025-02-28T18:26:06.225Z,2025-02-28T21:59:43Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5545445901,141,64.8,5545445897,56,Back,5545445899,140,34.0,5545445903,212,19.3,5545445905,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701981,236,1,1,24,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.2,66.7,2025-02-28T18:26:07.921Z,2025-02-28T21:59:47Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545445939,140,38.2,5545445941,141,64.2,5545445937,56,Back,5545445945,213,6.12,5545445943,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701985,237,1,1,24,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.2,72.6,2025-02-28T18:26:10.113Z,2025-02-28T21:59:51Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545445987,140,44.9,5545445993,213,1.33,5545445989,141,95.9,5545445991,212,16.3,5545445985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701991,238,1,1,24,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,46.5,96.5,2025-02-28T18:26:12.929Z,2025-02-28T18:26:15Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5545446029,140,66.6,5545446031,141,77.3,5545446027,56,Center,5545446035,213,5.73,5545446033,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701999,178,1,1,24,58,5rz9enoyknpg8ji78za5b82p0,1,28.3,28.6,2025-02-28T18:26:17.801Z,2025-02-28T22:00:02Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5545446063,140,41.5,5545446065,141,31.1,5545446067,212,14.0,5545446061,56,Back,5545446069,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702003,180,1,1,24,59,5rz9enoyknpg8ji78za5b82p0,0,43.7,36.0,2025-02-28T18:26:19.032Z,2025-02-28T18:28:11Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5545446083,212,15.5,5545446085,213,0.69,5545446079,140,55.1,5545446077,56,Center,5545446081,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702007,239,1,1,25,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.4,61.7,2025-02-28T18:26:20.761Z,2025-02-28T22:00:12Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5545446095,140,43.2,5545446093,56,Back,5545446101,213,4.49,5545446099,212,20.3,5545446097,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702013,240,1,1,25,1,9w3sjm5ml4sjr2v81oxzdrt8v,0,43.2,32.5,2025-02-28T18:26:20.881Z,2025-02-28T18:33:56Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5545446165,213,2.38,5545446163,212,9.7,5545446159,140,36.5,5545446161,141,42.4,5545446157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702019,241,1,1,25,4,9w3sjm5ml4sjr2v81oxzdrt8v,0,38.3,39.2,2025-02-28T18:26:24.202Z,2025-02-28T18:33:56Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5545446197,1,,5545446191,141,48.5,5545446185,155,,5545446187,56,Center,5545446193,212,34.4,5545446195,213,0.18,5545446189,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702021,181,44,1,25,5,5rz9enoyknpg8ji78za5b82p0,1,29.8,53.4,2025-02-28T18:26:25.167Z,2025-02-28T18:33:55Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5545446223,233,242,5545446203,285,,5545446201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702023,242,44,1,25,5,9w3sjm5ml4sjr2v81oxzdrt8v,0,70.2,46.6,2025-02-28T18:26:25.168Z,2025-02-28T18:33:56Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5545446229,233,181,5545446205,56,Center,5545446207,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702025,182,12,1,25,6,5rz9enoyknpg8ji78za5b82p0,1,30.3,58.5,2025-02-28T18:26:25.808Z,2025-02-28T18:33:54Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5545446213,141,62.4,5545446215,212,9.7,5545446209,56,Back,5545446219,15,,5545446217,213,0.28,5545446211,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702047,244,61,1,25,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,50.0,50.0,2025-02-28T18:26:28.099Z,2025-02-28T22:00:42Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5545459041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702043,243,61,1,25,8,9w3sjm5ml4sjr2v81oxzdrt8v,0,57.6,32.5,2025-02-28T18:26:28.107Z,2025-02-28T22:00:49Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5545458841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702037,184,50,1,25,9,5rz9enoyknpg8ji78za5b82p0,1,37.1,60.6,2025-02-28T18:26:28.629Z,2025-02-28T19:12:57Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5545458657,233,246,5545446277,56,Back,5545446279,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702055,246,7,1,25,9,9w3sjm5ml4sjr2v81oxzdrt8v,0,62.9,39.4,2025-02-28T18:26:28.630Z,2025-02-28T22:01:05Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5545458647,285,,5545446333,56,Center,5546310445,178,,5545458643,233,184,5546310443,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702029,183,43,1,25,9,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-28T18:26:28.631Z,2025-02-28T18:29:10Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5545450377,144,7,5545446363,233,246,5545446241,285,0,5545446239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702067,185,43,1,25,9,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-28T18:26:28.631Z,2025-02-28T18:29:24Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5545450379,233,246,5545450641,144,7,5545446391,285,0,5545446389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702051,245,1,1,25,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.5,58.3,2025-02-28T18:26:30.242Z,2025-02-28T18:42:08Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5545459793,140,69.7,5545459799,213,4.81,5545459795,141,39.7,5545459791,56,Center,5545459797,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781708899,386,1,1,25,11,9w3sjm5ml4sjr2v81oxzdrt8v,0,70.7,31.1,2025-02-28T18:26:31.093Z,2025-02-28T19:02:44Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5545482911,141,37.0,5545534669,233,203,5545482919,213,1.31,5545482947,286,,5545482941,236,,5545482901,56,Center,5545482907,140,71.7,5545482915,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702849,203,74,1,25,11,5rz9enoyknpg8ji78za5b82p0,1,35.8,66.1,2025-02-28T18:26:31.094Z,2025-02-28T19:02:12Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5545451129,56,Back,5545534635,233,386,5545451131,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702079,187,1,1,25,15,5rz9enoyknpg8ji78za5b82p0,1,34.1,62.0,2025-02-28T18:26:34.463Z,2025-02-28T18:30:19Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5545446459,56,Back,5545446461,140,37.7,5545446467,213,1.33,5545446465,212,15.6,5545446463,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702093,188,1,1,25,20,5rz9enoyknpg8ji78za5b82p0,0,33.0,94.5,2025-02-28T18:26:39.880Z,2025-02-28T18:26:41Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5545446571,236,,5545446549,141,93.3,5545446545,56,Back,5545446543,157,,5545446573,233,247,5545446577,286,,5545446547,140,36.8,5545446553,213,6.08,5545446555,1,5545446551,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702099,247,74,1,25,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.6,4.0,2025-02-28T18:26:39.881Z,2025-02-28T18:49:32Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5545446579,233,188,5545446563,56,Right,5545446565,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702103,189,43,1,25,21,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-28T18:26:40.583Z,2025-02-28T18:26:45Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5545446591,56,Back,5545446679,144,5,5545446595,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702105,190,61,1,25,22,5rz9enoyknpg8ji78za5b82p0,1,36.2,93.6,2025-02-28T18:26:42.039Z,2025-02-28T18:26:42Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5545446611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702117,191,5,1,25,23,5rz9enoyknpg8ji78za5b82p0,0,33.7,101.7,2025-02-28T18:26:42.611Z,2025-02-28T18:39:51Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5545447045,233,248,5545446673,56,Back,5545446675,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702181,248,5,1,25,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.3,-1.7,2025-02-28T18:26:42.611Z,2025-02-28T18:39:51Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5545447039,347,,5545447041,233,191,5545447037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702185,249,1,1,25,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.8,0.0,2025-02-28T18:27:00.546Z,2025-02-28T18:27:02Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5545447057,56,Back,5545447061,141,13.7,5545447059,140,45.5,5545447055,107,,5545447063,212,16.3,5545447065,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702199,250,1,1,25,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.3,18.3,2025-02-28T18:27:02.642Z,2025-02-28T18:27:04Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5545447127,140,38.7,5545447133,213,1.90,5545447129,141,48.4,5545447125,56,Back,5545447131,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702227,251,1,1,25,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.7,48.4,2025-02-28T18:27:04.658Z,2025-02-28T18:27:10Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545447351,140,44.0,5545447357,213,1.32,5545447355,212,22.1,5545447353,141,79.9,5545447349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702233,252,1,1,25,51,9w3sjm5ml4sjr2v81oxzdrt8v,0,59.3,85.7,2025-02-28T18:27:10.771Z,2025-02-28T18:27:11Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5545447387,56,Left,5545447391,141,89.6,5545447393,212,15.6,5545447395,213,0.17,5545447389,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702253,193,1,1,25,58,5rz9enoyknpg8ji78za5b82p0,0,41.9,7.1,2025-02-28T18:27:17.655Z,2025-02-28T18:27:18Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5545447513,1,,5545447501,155,,5545447507,141,20.1,5545447511,213,0.16,5545447503,56,Right,5545447509,212,54.7,5545447505,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702267,253,52,1,26,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.5,77.1,2025-02-28T18:27:21.043Z,2025-02-28T22:01:43Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5546310945,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702313,254,1,1,26,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.6,69.6,2025-02-28T18:27:23.027Z,2025-02-28T18:27:28Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5545447805,56,Back,5545447803,123,,5545447811,212,28.8,5545447809,141,33.0,5545447807,140,22.4,5545447813,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781702339,255,1,1,26,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.7,35.8,2025-02-28T18:27:28.211Z,2025-02-28T18:27:32Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5545447971,212,25.1,5545447965,56,Back,5545447967,140,39.6,5545447969,141,71.5,5545447973,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
