id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2740259041,256,1,1,25,47,5rz9enoyknpg8ji78za5b82p0,1,4.7,61.4,2024-10-27T17:27:17.627Z,2024-10-27T17:27:18Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5319989955,213,4.75,5319989939,140,5.1,5319989933,56,Back,5319989927,124,,5319989959,237,,5319989943,141,45.2,5319989949,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259059,257,1,1,25,48,5rz9enoyknpg8ji78za5b82p0,1,4.8,45.2,2024-10-27T17:27:18.250Z,2024-10-27T17:27:19Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5319990047,213,4.88,5319990043,141,13.7,5319990041,140,8.3,5319990045,212,21.7,5319990039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259081,258,1,1,25,49,5rz9enoyknpg8ji78za5b82p0,1,8.3,13.7,2024-10-27T17:27:18.986Z,2024-10-27T17:27:20Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5319990195,213,1.90,5319990191,141,32.5,5319990189,140,4.1,5319990187,56,Back,5319990193,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259107,259,1,1,25,50,5rz9enoyknpg8ji78za5b82p0,1,5.4,30.7,2024-10-27T17:27:20.298Z,2024-10-27T17:27:22Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5319990321,56,Back,5319990323,140,2.1,5319990327,212,13.1,5319990325,141,49.3,5319990329,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259149,260,1,1,25,52,5rz9enoyknpg8ji78za5b82p0,1,2.1,49.3,2024-10-27T17:27:21.995Z,2024-10-27T17:27:25Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5319990521,140,13.2,5319990523,141,70.5,5319990527,213,0.89,5319990525,212,18.5,5319990517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259175,261,1,1,25,55,5rz9enoyknpg8ji78za5b82p0,1,13.6,75.6,2024-10-27T17:27:24.843Z,2024-10-27T17:27:28Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5319990695,213,6.22,5319990691,141,73.8,5319990689,140,32.4,5319990693,212,19.8,5319990687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259181,262,1,1,25,57,5rz9enoyknpg8ji78za5b82p0,1,35.8,74.7,2024-10-27T17:27:26.843Z,2024-10-27T17:27:29Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5319990757,213,3.38,5319990753,141,71.1,5319990751,140,26.1,5319990749,56,Back,5319990755,212,10.5,5319990789,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259219,263,1,1,25,58,5rz9enoyknpg8ji78za5b82p0,1,29.5,72.1,2024-10-27T17:27:27.834Z,2024-10-27T17:27:31Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5319990955,212,14.6,5319990949,56,Back,5319990957,213,1.51,5319990953,141,93.5,5319990951,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259241,264,1,1,25,59,5rz9enoyknpg8ji78za5b82p0,1,31.8,93.2,2024-10-27T17:27:29.339Z,2024-10-27T17:27:32Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5319991089,212,17.5,5319991091,213,3.52,5319991085,141,83.8,5319991081,140,16.3,5319991079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259267,265,1,1,26,2,5rz9enoyknpg8ji78za5b82p0,1,14.2,83.6,2024-10-27T17:27:32.171Z,2024-10-27T17:27:34Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5319991235,213,4.16,5319991231,141,56.1,5319991233,212,22.0,5319991229,140,3.1,5319991225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259287,266,1,1,26,4,5rz9enoyknpg8ji78za5b82p0,1,3.1,56.1,2024-10-27T17:27:34.491Z,2024-10-27T17:27:37Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5319991429,141,22.7,5319991421,56,Back,5319991435,212,23.1,5319991425,140,7.2,5319991439,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259331,267,1,1,26,7,5rz9enoyknpg8ji78za5b82p0,1,5.5,22.8,2024-10-27T17:27:37.035Z,2024-10-27T17:27:42Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5319991733,56,Back,5319991737,141,9.1,5319991739,212,20.0,5319991741,213,5.80,5319991735,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259333,268,50,1,26,12,5rz9enoyknpg8ji78za5b82p0,1,23.5,6.5,2024-10-27T17:27:42.123Z,2024-10-27T17:28:34Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5319991745,56,Back,5319991747,285,,5319991949,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259357,198,7,1,26,12,59as3grjvj19voay31j3yfgni,1,76.5,93.5,2024-10-27T17:27:42.124Z,2024-10-27T17:28:34Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,5319991849,167,,5319991853,286,,5319991851,56,Left,5319991899,233,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259415,199,5,1,26,13,59as3grjvj19voay31j3yfgni,0,74.2,100.6,2024-10-27T17:27:43.484Z,2024-10-27T17:28:22Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,5319992227,347,,5319992335,233,269,5319992225,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259427,269,5,1,26,13,5rz9enoyknpg8ji78za5b82p0,1,25.8,-0.6000000000000001,2024-10-27T17:27:43.484Z,2024-10-27T17:27:51Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5319992289,56,Back,5319992291,347,,5319992323,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259557,270,1,1,26,30,5rz9enoyknpg8ji78za5b82p0,1,22.5,0.0,2024-10-27T17:28:00.684Z,2024-10-27T17:28:03Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5319992947,56,Right,5319992957,213,0.33,5319992959,1,,5319992951,140,52.1,5319992953,141,14.1,5319992945,107,,5319992955,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259563,271,44,1,26,34,5rz9enoyknpg8ji78za5b82p0,1,56.0,11.7,2024-10-27T17:28:03.772Z,2024-10-27T17:28:35Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5319992987,286,,5319992983,56,Right,5319993065,233,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259569,200,44,1,26,34,59as3grjvj19voay31j3yfgni,0,44.0,88.3,2024-10-27T17:28:03.773Z,2024-10-27T17:28:35Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5319993095,233,271,5319993011,285,,5319993009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259571,272,1,1,26,34,5rz9enoyknpg8ji78za5b82p0,0,51.7,14.1,2024-10-27T17:28:03.868Z,2024-10-27T17:28:04Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5319993021,141,23.7,5319993023,212,14.5,5319993025,213,0.47,5319993017,56,Center,5319993019,140,64.0,5319993015,168,,5319993013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259593,201,43,1,26,36,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-27T17:28:06.680Z,2024-10-27T17:28:27Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5319994451,144,44,5319993175,285,0,5319994347,233,273,5319993173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259603,273,43,1,26,36,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-27T17:28:06.681Z,2024-10-27T17:28:28Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5319994555,144,44,5319993217,56,Center,5319993219,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259611,202,12,1,26,37,59as3grjvj19voay31j3yfgni,1,32.8,72.8,2024-10-27T17:28:07.062Z,2024-10-27T17:28:08Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5319993239,140,35.7,5319993243,212,12.0,5319993241,141,55.8,5319993237,56,Back,5319993245,213,4.97,5319993247,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259647,274,1,1,26,38,5rz9enoyknpg8ji78za5b82p0,1,61.1,45.8,2024-10-27T17:28:08.204Z,2024-10-27T17:28:10Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5319993397,213,1.00,5319993393,141,74.1,5319993391,140,72.8,5319993395,212,22.8,5319993389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259659,275,1,1,26,41,5rz9enoyknpg8ji78za5b82p0,0,76.5,75.3,2024-10-27T17:28:10.748Z,2024-10-27T17:28:12Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5319993523,286,,5319993469,140,86.1,5319993471,141,68.4,5319993473,212,11.1,5319993467,56,Center,5319993463,2,,5319993465,155,,5319993517,236,,5319993519,233,203,5319993475,213,,,,,,,,,,,,,,,,,,,,5.85,,,,,,,,,,,
2740259665,203,12,1,26,41,59as3grjvj19voay31j3yfgni,1,13.5,32.6,2024-10-27T17:28:10.848Z,2024-10-27T17:28:12Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5319993493,185,,5319993495,56,Back,5319993533,233,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259669,204,6,1,26,42,59as3grjvj19voay31j3yfgni,0,7.8,27.2,2024-10-27T17:28:12.535Z,2024-10-27T17:28:17Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5319993555,73,,5319993553,56,Back,5319993691,233,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740259683,276,6,1,26,42,5rz9enoyknpg8ji78za5b82p0,1,92.2,72.8,2024-10-27T17:28:12.535Z,2024-10-27T17:28:32Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5319993623,73,,5319993621,56,Center,5319993673,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260193,277,1,1,27,26,5rz9enoyknpg8ji78za5b82p0,0,99.5,99.5,2024-10-27T17:28:56.238Z,2024-10-27T17:29:00Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5319996609,155,,5319996615,140,93.1,5319996607,6,,5319996621,213,4.44,5319996613,56,Center,5319996611,223,,5319996605,2,,5319996619,212,25.3,5319996617,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260183,205,44,1,27,28,59as3grjvj19voay31j3yfgni,1,5.8,38.0,2024-10-27T17:28:58.296Z,2024-10-27T17:31:20Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,5319996693,233,278,5319996567,285,,5319996561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260195,278,44,1,27,28,5rz9enoyknpg8ji78za5b82p0,0,94.2,62.0,2024-10-27T17:28:58.297Z,2024-10-27T17:31:20Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5319996629,56,Center,5319996631,286,,5319996715,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260199,206,12,1,27,29,59as3grjvj19voay31j3yfgni,1,3.7,40.9,2024-10-27T17:28:58.727Z,2024-10-27T17:29:00Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,5319996649,141,50.4,5319996647,140,20.8,5319996643,56,Back,5319996655,15,,5319996653,213,0.35,5319996651,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260233,279,1,1,27,31,5rz9enoyknpg8ji78za5b82p0,0,78.9,48.2,2024-10-27T17:29:01.679Z,2024-10-27T17:29:02Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5319996883,212,21.2,5319996881,141,57.8,5319996885,213,0.31,5319996877,56,Center,5319996879,140,98.1,5319996875,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260235,207,11,1,27,33,59as3grjvj19voay31j3yfgni,1,3.6,41.5,2024-10-27T17:29:02.983Z,2024-10-27T17:29:03Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,5319996899,88,,5319996897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260335,208,1,1,27,38,59as3grjvj19voay31j3yfgni,1,12.4,32.3,2024-10-27T17:29:08.168Z,2024-10-27T17:29:11Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,5319997387,1,,5319997383,212,35.8,5319997377,140,24.4,5319997419,287,,5319997379,141,81.5,5319997361,123,,5319997385,213,1.21,5319997375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260453,209,1,1,27,45,59as3grjvj19voay31j3yfgni,1,31.0,85.4,2024-10-27T17:29:14.696Z,2024-10-27T17:29:21Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5319998073,140,31.6,5319998071,56,Back,5319998075,141,44.3,5319998079,213,4.73,5319998077,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260507,210,1,1,27,51,59as3grjvj19voay31j3yfgni,1,31.9,37.7,2024-10-27T17:29:20.920Z,2024-10-27T17:29:24Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,5319998357,141,64.2,5319998355,140,30.0,5319998359,212,18.1,5319998353,56,Back,5319998361,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260525,211,1,1,27,54,59as3grjvj19voay31j3yfgni,1,30.0,64.2,2024-10-27T17:29:24.168Z,2024-10-27T17:29:26Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5319998453,140,52.9,5319998451,56,Left,5319998459,213,0.67,5319998455,141,92.3,5319998457,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260559,212,1,1,27,56,59as3grjvj19voay31j3yfgni,1,53.1,92.0,2024-10-27T17:29:26.248Z,2024-10-27T17:29:29Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5319998677,213,3.75,5319998671,140,34.3,5319998669,56,Back,5319998673,141,71.6,5319998675,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260603,213,1,1,27,59,59as3grjvj19voay31j3yfgni,1,34.0,70.7,2024-10-27T17:29:29.401Z,2024-10-27T17:29:32Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5319998911,213,4.91,5319998905,140,39.3,5319998903,56,Back,5319998909,212,29.0,5319998907,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260661,214,1,1,28,2,59as3grjvj19voay31j3yfgni,1,37.7,29.2,2024-10-27T17:29:32.601Z,2024-10-27T17:30:04Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,5319999245,213,5.04,5319999237,56,Back,5319999241,141,6.1,5319999239,140,42.8,5319999243,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260663,215,1,1,28,8,59as3grjvj19voay31j3yfgni,1,41.9,12.7,2024-10-27T17:29:37.883Z,2024-10-27T17:55:50Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5320001505,140,54.3,5320001511,213,6.26,5320001507,141,12.3,5320001509,212,13.0,5320001503,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740287865,343,1,1,28,9,59as3grjvj19voay31j3yfgni,1,64.0,12.8,2024-10-27T17:29:38.694Z,2024-10-27T17:55:55Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5320148031,213,2.23,5320148029,212,11.1,5320148025,140,57.5,5320148027,141,25.7,5320148023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260725,216,1,1,28,10,59as3grjvj19voay31j3yfgni,1,64.5,37.0,2024-10-27T17:29:39.800Z,2024-10-27T17:55:58Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,5319999629,140,70.4,5319999641,213,1.36,5319999625,56,Left,5319999633,141,79.2,5319999637,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260757,217,1,1,28,13,59as3grjvj19voay31j3yfgni,1,78.7,73.1,2024-10-27T17:29:43.561Z,2024-10-27T17:29:46Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,5319999865,141,83.0,5319999867,212,18.7,5319999869,213,0.37,5319999861,56,Left,5319999863,140,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260761,218,1,1,28,16,59as3grjvj19voay31j3yfgni,0,95.3,83.1,2024-10-27T17:29:46.393Z,2024-10-27T17:29:47Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5319999895,56,Left,5319999903,213,5.01,5319999893,155,,5319999899,141,79.1,5319999937,233,280,5319999901,212,2.8,5319999935,236,,5319999941,286,,5319999891,2,,5319999897,140,,,,,,,,,,,,,,,,,,,,96.1,,,,,,,,,,,
2740260769,280,12,1,28,16,5rz9enoyknpg8ji78za5b82p0,1,3.1,21.3,2024-10-27T17:29:46.493Z,2024-10-27T17:29:47Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5319999977,233,218,5319999925,185,,5319999927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260805,220,61,1,28,17,59as3grjvj19voay31j3yfgni,1,94.3,82.2,2024-10-27T17:29:47.487Z,2024-10-27T17:29:53Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5320000109,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260785,219,5,1,28,18,59as3grjvj19voay31j3yfgni,0,100.4,66.7,2024-10-27T17:29:48.074Z,2024-10-27T17:30:26Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5320002331,233,281,5320002477,346,,5320000049,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260977,281,5,1,28,18,5rz9enoyknpg8ji78za5b82p0,1,-0.4,33.3,2024-10-27T17:29:48.074Z,2024-10-27T17:31:15Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5320002501,346,,5320002309,233,219,5320001069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740260991,282,1,1,28,37,5rz9enoyknpg8ji78za5b82p0,1,5.0,37.0,2024-10-27T17:30:07.024Z,2024-10-27T17:30:50Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5320001129,140,18.1,5320001127,56,Back,5320001135,213,1.10,5320001125,124,,5320001131,141,76.6,5320003923,189,,5320001133,212,30.2,5320001139,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261029,283,1,1,28,38,5rz9enoyknpg8ji78za5b82p0,1,18.1,77.9,2024-10-27T17:30:08.224Z,2024-10-27T17:30:49Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5320001395,212,29.4,5320001389,56,Back,5320001397,213,0.03,5320004059,189,,5320001391,140,46.1,5320001393,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261039,284,1,1,28,41,5rz9enoyknpg8ji78za5b82p0,1,46.3,79.3,2024-10-27T17:30:11.648Z,2024-10-27T17:30:12Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5320001433,56,Left,5320001437,141,95.0,5320001439,212,15.1,5320001441,213,0.78,5320001435,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261063,285,1,1,28,42,5rz9enoyknpg8ji78za5b82p0,1,57.7,95.3,2024-10-27T17:30:12.448Z,2024-10-27T17:30:15Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5320001577,140,80.6,5320001575,56,Left,5320001579,141,87.4,5320001583,213,6.06,5320001581,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261087,286,3,1,28,45,5rz9enoyknpg8ji78za5b82p0,0,84.1,83.8,2024-10-27T17:30:15.296Z,2024-10-27T17:30:17Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5320001703,211,,5320001695,286,,5320001693,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261135,221,12,1,28,49,59as3grjvj19voay31j3yfgni,1,3.4,35.0,2024-10-27T17:30:18.746Z,2024-10-27T17:30:20Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5320001985,213,4.97,5320001977,56,Back,5320001979,140,9.7,5320002015,167,,5320001983,212,25.6,5320001981,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261139,222,5,1,28,49,59as3grjvj19voay31j3yfgni,0,9.8,-1.4,2024-10-27T17:30:19.501Z,2024-10-27T17:31:16Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5320001995,56,Back,5320001997,347,,5320002263,233,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261185,287,5,1,28,49,5rz9enoyknpg8ji78za5b82p0,1,90.2,101.4,2024-10-27T17:30:19.501Z,2024-10-27T17:31:16Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5320002259,233,222,5320002235,347,,5320002233,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261263,288,1,1,28,59,5rz9enoyknpg8ji78za5b82p0,1,85.8,100.0,2024-10-27T17:30:28.929Z,2024-10-27T17:30:30Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5320002715,107,,5320002719,140,70.0,5320002717,56,Left,5320002723,212,19.2,5320002721,141,87.1,5320002725,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261279,289,1,1,29,0,5rz9enoyknpg8ji78za5b82p0,1,69.0,87.1,2024-10-27T17:30:30.289Z,2024-10-27T17:30:31Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5320002791,56,Left,5320002793,140,79.7,5320002797,212,11.2,5320002795,141,87.1,5320002799,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261305,290,1,1,29,1,5rz9enoyknpg8ji78za5b82p0,0,79.6,87.1,2024-10-27T17:30:31.168Z,2024-10-27T17:30:33Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5320002955,212,22.2,5320002957,213,0.11,5320002951,141,90.8,5320002945,56,Left,5320002947,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261589,223,5,1,29,3,59as3grjvj19voay31j3yfgni,1,-0.8,10.6,2024-10-27T17:30:33.124Z,2024-10-27T17:31:17Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5320004509,56,Back,5320004519,233,291,5320004511,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261307,291,5,1,29,3,5rz9enoyknpg8ji78za5b82p0,0,100.8,89.4,2024-10-27T17:30:33.124Z,2024-10-27T17:31:17Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5320002961,346,,5320002959,56,Left,5320004523,233,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261627,224,1,1,29,25,59as3grjvj19voay31j3yfgni,0,3.5,50.1,2024-10-27T17:30:55.564Z,2024-10-27T17:30:59Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,5320004775,212,67.7,5320004781,74,,5320004773,141,32.9,5320004767,124,,5320004769,56,Center,5320004771,140,67.0,5320004779,1,,5320004777,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261655,292,1,1,29,30,5rz9enoyknpg8ji78za5b82p0,0,31.4,62.9,2024-10-27T17:30:59.986Z,2024-10-27T17:31:02Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5320004945,56,Center,5320004949,141,30.0,5320004947,140,58.7,5320004943,3,,5320004955,1,,5320004953,213,5.62,5320004951,212,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740261699,225,1,1,29,34,59as3grjvj19voay31j3yfgni,1,39.6,67.5,2024-10-27T17:31:04.027Z,2024-10-27T17:31:06Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,5320005177,141,86.4,5320005175,140,35.1,5320005179,212,13.7,5320005171,3,,5320005173,56,Back,5320005181,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
