id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value,qualifier/16/value,qualifier/18/value
2799139529,128,5,1,16,53,36g6ifzjliec1jqnbtf7yesme,0,100.8,76.2,2025-04-11T17:18:07.157Z,2025-04-11T17:24:11Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5641197201,361,,5641170469,233,165,5641169985,346,,5641169981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139617,165,5,1,16,53,anga7587r1zv4ey71ge9zxol3,1,-0.8,23.8,2025-04-11T17:18:07.157Z,2025-04-11T17:22:59Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5641170685,361,,5641170465,233,128,5641170411,346,,5641170409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139729,166,1,1,17,7,anga7587r1zv4ey71ge9zxol3,1,3.9,48.7,2025-04-11T17:18:20.993Z,2025-04-11T17:18:22Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5641171127,189,,5641171081,237,,5641171073,141,34.3,5641171067,124,,5641171077,213,5.73,5641171071,140,19.0,5641171075,212,18.6,5641171069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139771,167,1,1,17,9,anga7587r1zv4ey71ge9zxol3,1,22.8,30.7,2025-04-11T17:18:23.137Z,2025-04-11T17:18:24Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641171341,141,10.6,5641171337,56,Back,5641171339,140,31.6,5641171343,212,16.5,5641171345,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799139835,168,1,1,17,11,anga7587r1zv4ey71ge9zxol3,1,31.6,10.6,2025-04-11T17:18:24.481Z,2025-04-11T17:18:28Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5641171665,141,21.5,5641171669,213,2.01,5641171663,140,28.3,5641171667,212,8.2,5641171661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140031,169,1,1,17,15,anga7587r1zv4ey71ge9zxol3,1,31.9,31.7,2025-04-11T17:18:28.288Z,2025-04-11T17:18:41Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641172861,141,67.2,5641172859,140,30.1,5641172865,213,1.65,5641172857,56,Back,5641172863,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140039,170,1,1,17,27,anga7587r1zv4ey71ge9zxol3,1,34.6,69.6,2025-04-11T17:18:41.217Z,2025-04-11T17:18:42Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641172931,213,4.69,5641172925,140,34.2,5641172929,212,20.7,5641172927,141,39.1,5641172923,56,Back,5641172945,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140079,171,1,1,17,30,anga7587r1zv4ey71ge9zxol3,1,34.3,41.2,2025-04-11T17:18:43.264Z,2025-04-11T17:18:46Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641173093,213,1.66,5641173087,140,32.5,5641173091,212,21.4,5641173089,141,72.6,5641173085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140089,172,1,1,17,32,anga7587r1zv4ey71ge9zxol3,1,37.8,76.5,2025-04-11T17:18:46.065Z,2025-04-11T17:18:48Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641173205,212,24.2,5641173207,213,6.07,5641173201,140,60.3,5641173203,141,69.0,5641173199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140135,173,1,1,17,34,anga7587r1zv4ey71ge9zxol3,1,60.4,68.9,2025-04-11T17:18:48.049Z,2025-04-11T17:18:52Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5641173537,140,73.3,5641173541,212,18.5,5641173543,213,0.75,5641173539,141,87.5,5641173535,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140147,174,1,1,17,38,anga7587r1zv4ey71ge9zxol3,0,93.7,81.6,2025-04-11T17:18:52.161Z,2025-04-11T21:30:57Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5641173613,2,,5641173621,141,48.1,5641173625,213,4.56,5641173619,140,90.3,5642354235,224,,5641173615,155,,5641173623,212,23.1,5642354237,72,,5641173617,56,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140165,130,12,1,17,42,36g6ifzjliec1jqnbtf7yesme,1,12.0,57.9,2025-04-11T17:18:55.652Z,2025-04-11T17:18:56Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5641173727,141,54.5,5641173753,15,,5641173729,212,6.2,5641173725,140,17.5,5641173723,56,Back,5641173731,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140183,131,83,1,17,44,36g6ifzjliec1jqnbtf7yesme,0,14.8,37.0,2025-04-11T17:18:58.109Z,2025-04-11T17:19:14Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5641174901,399,79b0b6eqck5vn4b3fawxsaok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140231,175,15,1,17,46,anga7587r1zv4ey71ge9zxol3,1,88.1,59.7,2025-04-11T17:18:59.889Z,2025-04-11T21:31:20Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5641175503,103,14.6,5641174769,72,,5641174021,56,Center,5641175509,146,98.2,5641175505,215,,5642354535,17,,5641174017,22,,5641175507,458,,5641175501,102,5642354537,78,5641175511,147,5641175551,233,51.5,52.0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140221,132,10,1,17,46,36g6ifzjliec1jqnbtf7yesme,1,2.3,47.2,2025-04-11T17:18:59.989Z,2025-04-11T21:31:28Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5641173975,178,,5642354703,173,,5641175555,233,175,5641173977,182,,5641173981,56,Back,5642354705,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140241,133,52,1,17,46,36g6ifzjliec1jqnbtf7yesme,1,2.3,47.2,2025-04-11T17:19:00.110Z,2025-04-11T21:31:30Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5642354741,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140369,134,1,1,17,55,36g6ifzjliec1jqnbtf7yesme,1,10.2,48.5,2025-04-11T17:19:08.502Z,2025-04-11T21:31:35Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5641174881,140,10.1,5641174887,213,4.70,5641174885,212,9.7,5641174879,56,Back,5642354827,189,,5641174877,123,,5641174883,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140451,135,1,1,18,4,36g6ifzjliec1jqnbtf7yesme,1,11.9,29.4,2025-04-11T17:19:18.013Z,2025-04-11T21:31:39Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641175353,56,Back,5641175361,213,1.12,5641175359,212,23.7,5641175355,140,21.7,5642354913,189,,5641175357,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140467,136,1,1,18,5,36g6ifzjliec1jqnbtf7yesme,1,21.7,60.8,2025-04-11T17:19:19.156Z,2025-04-11T17:19:20Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5641175471,56,Back,5641175477,212,10.8,5641175475,141,49.7,5641175479,213,5.51,5641175473,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140495,137,1,1,18,7,36g6ifzjliec1jqnbtf7yesme,1,28.8,52.8,2025-04-11T17:19:20.732Z,2025-04-11T17:19:23Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5641175679,141,58.1,5641175681,212,8.5,5641175675,56,Back,5641175683,213,2.70,5641175677,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140549,138,1,1,18,9,36g6ifzjliec1jqnbtf7yesme,1,24.3,55.8,2025-04-11T17:19:22.948Z,2025-04-11T17:19:26Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5641175973,141,10.1,5641175963,155,,5641175979,213,5.40,5641175965,56,Back,5641175969,140,48.5,5641175983,1,,5641175977,212,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140593,139,1,1,18,13,36g6ifzjliec1jqnbtf7yesme,1,47.9,11.0,2025-04-11T17:19:26.492Z,2025-04-11T17:19:30Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5641176221,141,18.5,5641176225,213,0.60,5641176219,140,55.0,5641176217,56,Right,5641176223,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140629,140,1,1,18,17,36g6ifzjliec1jqnbtf7yesme,1,51.7,14.3,2025-04-11T17:19:30.596Z,2025-04-11T17:19:32Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5641176373,141,10.9,5641176375,212,11.7,5641176369,56,Back,5641176371,140,40.8,5641176377,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140633,141,1,1,18,18,36g6ifzjliec1jqnbtf7yesme,0,38.0,11.3,2025-04-11T17:19:31.904Z,2025-04-11T17:19:33Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641176473,236,,5641176481,286,,5641176411,213,0.28,5641176413,1,,5641176475,233,176,5641176403,56,Back,5641176405,140,40.0,5641176409,212,2.2,5641176401,157,5641176407,141,,,,,,,,,,,,,,,,,12.2,,,,,,,,,,,,,,,,,,
2799140627,176,74,1,18,18,anga7587r1zv4ey71ge9zxol3,1,62.0,87.6,2025-04-11T17:19:31.905Z,2025-04-11T17:19:32Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5641176357,285,,5641176509,233,141,5641176353,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140653,142,61,1,18,20,36g6ifzjliec1jqnbtf7yesme,1,38.5,10.3,2025-04-11T17:19:33.308Z,2025-04-11T17:19:58Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641176593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140695,178,1,1,18,21,anga7587r1zv4ey71ge9zxol3,1,66.1,93.8,2025-04-11T17:19:34.624Z,2025-04-11T17:19:36Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5641176853,56,Left,5641176861,213,4.10,5641176855,140,61.9,5641176859,212,7.7,5641176857,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140709,179,1,1,18,23,anga7587r1zv4ey71ge9zxol3,1,61.5,85.7,2025-04-11T17:19:36.496Z,2025-04-11T17:19:37Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5641176947,140,46.9,5641176953,213,2.82,5641176949,141,93.3,5641176951,212,16.2,5641176943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140777,180,1,1,18,24,anga7587r1zv4ey71ge9zxol3,1,46.9,93.3,2025-04-11T17:19:37.600Z,2025-04-11T17:19:42Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5641177309,140,37.6,5641177313,212,24.9,5641177315,213,4.31,5641177307,56,Back,5641177311,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140865,181,1,1,18,29,anga7587r1zv4ey71ge9zxol3,1,42.1,62.3,2025-04-11T17:19:42.336Z,2025-04-11T17:19:48Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641177837,141,70.5,5641177831,56,Back,5641177839,212,7.6,5641177843,213,2.32,5641177835,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140883,182,1,1,18,35,anga7587r1zv4ey71ge9zxol3,0,34.8,60.8,2025-04-11T17:19:48.241Z,2025-04-11T17:19:49Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641177935,56,Back,5641177943,213,5.46,5641177939,141,48.5,5641177937,140,42.2,5641177941,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140927,143,8,1,18,38,36g6ifzjliec1jqnbtf7yesme,1,63.7,62.0,2025-04-11T17:19:51.548Z,2025-04-11T21:32:20Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5641178139,56,Center,5642355577,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140959,144,4,1,18,40,36g6ifzjliec1jqnbtf7yesme,1,37.8,44.0,2025-04-11T17:19:53.295Z,2025-04-11T17:19:57Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5641178333,265,,5641178329,56,Back,5641178331,152,,5641178335,286,,5641178361,233,183,5641178327,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799140953,183,4,1,18,40,anga7587r1zv4ey71ge9zxol3,0,62.2,56.0,2025-04-11T17:19:53.296Z,2025-04-11T17:19:56Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641178303,285,,5641178387,233,144,5641178295,13,,5641178299,152,,5641178297,56,Center,5641178301,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141183,145,1,1,18,54,36g6ifzjliec1jqnbtf7yesme,1,46.2,50.9,2025-04-11T17:20:07.564Z,2025-04-11T21:32:35Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5641179437,141,43.9,5641179429,5,,5642355799,189,,5641179431,152,,5641179435,140,38.7,5641179439,212,9.2,5641179441,213,3.69,5641179433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141191,146,1,1,18,55,36g6ifzjliec1jqnbtf7yesme,1,38.7,43.9,2025-04-11T17:20:08.260Z,2025-04-11T17:20:09Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641179471,56,Back,5641179477,212,10.0,5641179479,213,0.91,5641179475,141,55.5,5641179473,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141201,147,1,1,18,55,36g6ifzjliec1jqnbtf7yesme,1,44.5,55.5,2025-04-11T17:20:09.004Z,2025-04-11T17:20:09Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5641179563,140,39.2,5641179569,213,2.79,5641179565,141,58.5,5641179561,56,Back,5641179567,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141207,148,1,1,18,56,36g6ifzjliec1jqnbtf7yesme,1,39.2,58.5,2025-04-11T17:20:09.844Z,2025-04-11T17:20:11Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5641179617,141,31.9,5641179619,212,19.0,5641179615,140,33.6,5641179621,213,4.40,5641179613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141231,149,1,1,18,57,36g6ifzjliec1jqnbtf7yesme,1,33.9,31.5,2025-04-11T17:20:11.068Z,2025-04-11T17:20:13Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641179777,140,48.1,5641179783,213,5.43,5641179781,212,22.8,5641179775,56,Back,5641179779,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141253,150,3,1,19,0,36g6ifzjliec1jqnbtf7yesme,0,50.0,7.8,2025-04-11T17:20:13.620Z,2025-04-11T21:32:46Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5641179913,286,,5641179911,56,Right,5642355913,464,,5641180141,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141287,184,7,1,19,0,anga7587r1zv4ey71ge9zxol3,0,50.0,92.2,2025-04-11T17:20:13.621Z,2025-04-11T21:32:52Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5642355983,385,,5641180073,285,,5642356041,178,,5641180091,233,150,5641180071,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141309,151,1,1,19,3,36g6ifzjliec1jqnbtf7yesme,1,42.2,4.3,2025-04-11T17:20:16.964Z,2025-04-11T17:20:18Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5641180223,141,15.9,5641180219,56,Back,5641180225,212,19.4,5641180221,140,25.3,5641180227,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141341,152,1,1,19,5,36g6ifzjliec1jqnbtf7yesme,1,24.1,17.7,2025-04-11T17:20:18.428Z,2025-04-11T17:20:21Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641180399,212,22.1,5641180395,140,5.7,5641180393,56,Back,5641180401,213,2.63,5641180397,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141391,153,1,1,19,7,36g6ifzjliec1jqnbtf7yesme,0,5.7,33.4,2025-04-11T17:20:21.068Z,2025-04-11T17:20:23Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5641180641,213,6.24,5641180645,1,,5641180633,56,Center,5641180631,157,,5641180637,141,29.5,5641180639,212,55.6,5641180635,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141425,185,1,1,19,11,anga7587r1zv4ey71ge9zxol3,0,40.4,73.8,2025-04-11T17:20:24.768Z,2025-04-11T17:20:26Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641180869,213,0.12,5641180865,141,76.8,5641180859,3,,5641180861,56,Center,5641180867,212,16.8,5641180863,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141445,154,1,1,19,13,36g6ifzjliec1jqnbtf7yesme,0,43.5,25.8,2025-04-11T17:20:26.892Z,2025-04-11T17:20:27Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5641180985,212,9.1,5641180983,141,39.1,5641180977,3,,5641180987,213,1.63,5641180981,140,43.0,5641180979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141517,186,1,1,19,14,anga7587r1zv4ey71ge9zxol3,1,59.0,59.3,2025-04-11T17:20:28.225Z,2025-04-11T17:20:31Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5641181401,141,69.8,5641181405,213,1.35,5641181399,140,60.5,5641181395,56,Center,5641181391,3,,5641181403,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141509,155,43,1,19,18,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-11T17:20:31.349Z,2025-04-11T17:20:35Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5641181595,144,45,5641181353,285,0,5641181351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141523,187,50,1,19,18,anga7587r1zv4ey71ge9zxol3,1,59.7,71.2,2025-04-11T17:20:31.552Z,2025-04-11T17:24:54Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5641181423,56,Center,5641181425,286,,5641181473,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141531,156,7,1,19,18,36g6ifzjliec1jqnbtf7yesme,0,40.3,28.8,2025-04-11T17:20:31.553Z,2025-04-11T21:33:15Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5642356485,385,,5641181453,56,Back,5642356487,178,,5641181455,285,,5641181459,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141567,189,1,1,19,20,anga7587r1zv4ey71ge9zxol3,1,63.5,82.8,2025-04-11T17:20:33.359Z,2025-04-11T17:20:35Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5641181641,212,14.2,5641181637,140,51.8,5641181635,56,Left,5641181643,213,2.62,5641181639,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141595,190,1,1,19,22,anga7587r1zv4ey71ge9zxol3,1,52.8,90.9,2025-04-11T17:20:35.392Z,2025-04-11T17:20:37Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5641181781,141,72.2,5641181779,140,40.6,5641181785,213,3.92,5641181777,56,Back,5641181783,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141635,191,1,1,19,25,anga7587r1zv4ey71ge9zxol3,1,37.5,63.9,2025-04-11T17:20:38.448Z,2025-04-11T17:20:40Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641181989,212,22.7,5641181985,140,36.7,5641182003,189,,5641181987,141,30.5,5641181983,56,Back,5641181991,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141729,192,1,1,19,28,anga7587r1zv4ey71ge9zxol3,1,37.6,28.6,2025-04-11T17:20:42.113Z,2025-04-11T17:20:46Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641182517,140,59.0,5641182523,213,5.74,5641182519,141,8.6,5641182515,56,Right,5641182521,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141769,193,1,1,19,32,anga7587r1zv4ey71ge9zxol3,1,64.9,6.8,2025-04-11T17:20:46.192Z,2025-04-11T17:20:49Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5641182771,141,24.2,5641182767,56,Center,5641182773,212,13.8,5641182769,140,58.2,5641182775,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141843,194,1,1,19,36,anga7587r1zv4ey71ge9zxol3,1,57.6,32.6,2025-04-11T17:20:49.424Z,2025-04-11T17:20:54Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5641183171,140,47.4,5641183177,213,2.02,5641183169,56,Back,5641183175,212,24.6,5641183173,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141883,195,1,1,19,41,anga7587r1zv4ey71ge9zxol3,1,51.9,59.1,2025-04-11T17:20:54.879Z,2025-04-11T17:20:58Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641183435,213,4.53,5641183427,56,Back,5641183433,212,23.5,5641183429,140,47.9,5641183431,141,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141917,196,1,1,19,45,anga7587r1zv4ey71ge9zxol3,1,50.9,22.0,2025-04-11T17:20:58.288Z,2025-04-11T17:21:00Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641183595,213,5.73,5641183587,56,Right,5641183593,212,24.1,5641183591,141,3.4,5641183589,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141947,197,1,1,19,47,anga7587r1zv4ey71ge9zxol3,1,72.0,4.1,2025-04-11T17:21:00.800Z,2025-04-11T17:21:02Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5641183755,56,Right,5641183761,212,8.8,5641183759,141,12.5,5641183763,213,2.44,5641183757,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799141981,198,1,1,19,49,anga7587r1zv4ey71ge9zxol3,1,66.6,11.9,2025-04-11T17:21:02.688Z,2025-04-11T17:21:05Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5641183983,213,2.54,5641183971,56,Center,5641183975,141,22.1,5641183979,212,12.2,5641183973,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799142029,199,1,1,19,52,anga7587r1zv4ey71ge9zxol3,1,56.4,22.0,2025-04-11T17:21:05.375Z,2025-04-11T17:21:09Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641184303,56,Right,5641184309,212,23.0,5641184305,140,75.0,5641184311,213,5.72,5641184307,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799142041,200,1,1,19,56,anga7587r1zv4ey71ge9zxol3,1,83.7,2.9,2025-04-11T17:21:09.360Z,2025-04-11T17:21:11Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5641184397,213,1.17,5641184391,140,89.9,5641184395,212,16.6,5641184389,56,Center,5641184393,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799142049,201,1,1,19,57,anga7587r1zv4ey71ge9zxol3,0,89.9,25.3,2025-04-11T17:21:10.896Z,2025-04-11T17:21:11Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641184427,212,11.9,5641184421,56,Right,5641184425,141,9.5,5641184429,213,4.27,5641184423,140,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
