id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/15/value
2793704307,162,1,1,22,46,5rz9enoyknpg8ji78za5b82p0,1,10.1,51.0,2025-03-30T14:23:24.500Z,2025-03-30T14:23:28Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5611059553,56,Back,5611059559,141,61.7,5611059563,213,1.29,5611059557,140,12.1,5611059561,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793704399,163,1,1,22,50,5rz9enoyknpg8ji78za5b82p0,1,15.6,62.4,2025-03-30T14:23:28.625Z,2025-03-30T14:23:33Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5611060049,56,Back,5611060053,141,35.7,5611060055,212,18.2,5611060059,213,4.69,5611060051,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793704457,164,1,1,22,55,5rz9enoyknpg8ji78za5b82p0,1,15.7,27.3,2025-03-30T14:23:33.265Z,2025-03-30T14:23:36Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5611060357,140,20.7,5611060365,212,12.2,5611060367,213,5.16,5611060355,56,Back,5611060359,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793704515,165,1,1,22,57,5rz9enoyknpg8ji78za5b82p0,1,23.6,12.0,2025-03-30T14:23:36.031Z,2025-03-30T14:23:39Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5611060639,213,2.30,5611060631,140,8.1,5611060633,141,38.6,5611060629,56,Back,5611060637,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793704601,166,1,1,23,0,5rz9enoyknpg8ji78za5b82p0,1,7.9,40.1,2025-03-30T14:23:38.921Z,2025-03-30T14:23:45Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5611061191,213,1.47,5611061183,56,Back,5611061187,141,67.8,5611061189,212,18.9,5611061185,140,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793704695,167,1,1,23,7,5rz9enoyknpg8ji78za5b82p0,1,25.1,62.1,2025-03-30T14:23:45.671Z,2025-03-30T14:23:53Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5611061669,140,29.2,5611061671,141,27.3,5611061675,213,4.89,5611061667,56,Back,5611061673,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793704713,168,1,1,23,14,5rz9enoyknpg8ji78za5b82p0,1,56.0,17.1,2025-03-30T14:23:52.936Z,2025-03-30T14:23:54Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5611061763,213,2.86,5611061757,140,46.5,5611061761,212,10.4,5611061755,56,Back,5611061759,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793704721,169,1,1,23,16,5rz9enoyknpg8ji78za5b82p0,1,46.5,21.3,2025-03-30T14:23:54.233Z,2025-03-30T14:23:55Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5611061809,140,51.7,5611061811,141,32.4,5611061815,213,0.94,5611061807,56,Center,5611061813,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793704763,170,1,1,23,17,5rz9enoyknpg8ji78za5b82p0,0,51.5,32.5,2025-03-30T14:23:55.437Z,2025-03-30T14:27:20Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5611062067,141,40.6,5611062071,213,2.58,5611062063,56,Back,5611062069,212,10.3,5611062065,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793758525,626,8,1,23,20,77tfx9me4aaqhzv78bmgsy9bg,1,63.8,70.2,2025-03-30T14:23:58.467Z,2025-03-30T20:01:54Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5611356833,56,Center,5612717709,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793704841,292,1,1,23,22,77tfx9me4aaqhzv78bmgsy9bg,1,53.0,71.4,2025-03-30T14:24:00.294Z,2025-03-30T15:09:37Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5611062517,213,3.62,5611062513,141,68.5,5611062511,140,49.4,5611062509,56,Back,5611062515,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793704845,293,50,1,23,23,77tfx9me4aaqhzv78bmgsy9bg,1,54.6,69.2,2025-03-30T14:24:01.482Z,2025-03-30T14:24:05Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611062527,56,Center,5611062643,233,171,5611062529,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793704859,171,7,1,23,23,5rz9enoyknpg8ji78za5b82p0,1,45.4,30.8,2025-03-30T14:24:01.483Z,2025-03-30T20:02:02Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5612718067,384,,5611062609,285,,5611062619,233,293,5611062607,56,Back,5612718069,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793704911,172,1,1,23,26,5rz9enoyknpg8ji78za5b82p0,0,37.1,27.3,2025-03-30T14:24:04.670Z,2025-03-30T20:02:05Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5612718225,157,,5611062935,141,66.0,5611062939,213,0.79,5611062931,56,Center,5611062941,1,,5611062933,140,61.9,5611062937,212,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793704981,295,1,1,23,30,77tfx9me4aaqhzv78bmgsy9bg,1,37.6,39.1,2025-03-30T14:24:08.471Z,2025-03-30T14:24:10Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611063327,212,12.3,5611063323,140,42.2,5611063321,56,Back,5611063325,141,55.8,5611063329,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793705075,296,1,1,23,31,77tfx9me4aaqhzv78bmgsy9bg,1,42.2,55.8,2025-03-30T14:24:10.006Z,2025-03-30T14:24:14Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611063763,213,5.74,5611063757,140,52.2,5611063761,212,12.3,5611063755,56,Center,5611063759,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793705153,297,1,1,23,36,77tfx9me4aaqhzv78bmgsy9bg,1,61.3,66.4,2025-03-30T14:24:14.358Z,2025-03-30T14:24:19Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5611064215,212,21.9,5611064211,140,71.3,5611064209,56,Left,5611064213,141,94.7,5611064217,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793705169,298,1,1,23,40,77tfx9me4aaqhzv78bmgsy9bg,0,77.9,82.3,2025-03-30T14:24:19.127Z,2025-03-30T14:24:20Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,5611064311,141,81.5,5611064309,140,89.2,5611064317,213,6.24,5611064313,212,11.9,5611064307,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793705167,173,8,1,23,41,5rz9enoyknpg8ji78za5b82p0,1,18.4,15.3,2025-03-30T14:24:20.029Z,2025-03-30T20:02:28Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5612719553,383,,5611064289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793705267,175,1,1,23,45,5rz9enoyknpg8ji78za5b82p0,1,26.8,14.6,2025-03-30T14:24:23.341Z,2025-03-30T14:24:26Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5611064851,140,34.1,5611064855,141,23.9,5611064861,212,9.9,5611064865,213,0.69,5611064845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793705253,299,83,1,23,47,77tfx9me4aaqhzv78bmgsy9bg,0,63.7,70.5,2025-03-30T14:24:25.927Z,2025-03-30T14:24:29Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611065029,399,3sadup8mjwu4dc96wz6lmixn9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793705283,176,1,1,23,48,5rz9enoyknpg8ji78za5b82p0,1,33.7,28.0,2025-03-30T14:24:26.716Z,2025-03-30T14:24:28Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5611064951,56,Back,5611064955,141,37.0,5611064959,213,1.71,5611064953,140,32.9,5611064957,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793705291,177,1,1,23,50,5rz9enoyknpg8ji78za5b82p0,1,31.2,38.9,2025-03-30T14:24:28.216Z,2025-03-30T14:24:30Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5611065003,56,Back,5611065005,140,24.0,5611065009,212,21.2,5611065011,213,1.93,5611065007,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793705425,178,1,1,23,52,5rz9enoyknpg8ji78za5b82p0,1,25.0,67.9,2025-03-30T14:24:30.419Z,2025-03-30T14:24:37Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5611065729,213,0.42,5611065725,141,87.7,5611065721,56,Left,5611065723,140,54.0,5611065731,1,,5611065727,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793705449,179,1,1,23,59,5rz9enoyknpg8ji78za5b82p0,1,85.1,80.9,2025-03-30T14:24:37.231Z,2025-03-30T20:02:41Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,1.0,5611065837,140,87.1,5611065831,2,,5611065839,141,58.8,5611065835,56,Center,5611067689,210,13,5611067691,154,,5612720185,224,,5612720187,72,,5611065843,213,5611065841,212,15.2,,,,,,,,,,,,,,,,,4.85,,,,,,,,,,,,,,,,,
2793705515,180,13,1,24,0,5rz9enoyknpg8ji78za5b82p0,1,87.1,58.8,2025-03-30T14:24:38.981Z,2025-03-30T14:56:30Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5611067717,55,179,5611067731,231,50.7,5611067727,230,99.7,5611067725,328,,5611067713,29,,5611067721,102,33.6,5611067723,103,1.4,5611067711,75,,5611067715,154,5611066783,72,,5611066183,17,,5611066181,22,,5611066185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2793705631,181,5,1,24,1,5rz9enoyknpg8ji78za5b82p0,0,101.0,39.8,2025-03-30T14:24:39.368Z,2025-03-30T14:25:43Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5611066771,56,Center,5611071729,233,300,5611066773,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793705479,300,5,1,24,1,77tfx9me4aaqhzv78bmgsy9bg,1,-1.0,60.2,2025-03-30T14:24:39.368Z,2025-03-30T14:25:43Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611071679,233,181,5611066023,346,,5611066021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706075,183,17,1,24,20,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-30T14:24:58.672Z,2025-03-30T20:04:14Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,5611069483,392,,5612725225,485,,5611069485,13,243,5611069481,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706165,301,1,1,24,38,77tfx9me4aaqhzv78bmgsy9bg,1,5.4,50.1,2025-03-30T14:25:16.544Z,2025-03-30T14:25:27Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,5611070193,189,,5611069753,237,,5611069747,212,14.4,5611069745,141,29.5,5611069749,213,4.93,5611069741,56,Back,5611069743,140,8.4,5611069739,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706209,302,1,1,24,40,77tfx9me4aaqhzv78bmgsy9bg,0,8.4,29.5,2025-03-30T14:25:18.833Z,2025-03-30T14:25:28Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611070031,213,6.26,5611070027,141,27.0,5611070033,1,,5611070021,157,,5611070029,212,62.3,5611070025,140,67.7,5611070279,189,,5611070023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706373,184,49,1,24,54,5rz9enoyknpg8ji78za5b82p0,1,20.5,68.2,2025-03-30T14:25:32.895Z,2025-03-30T14:28:51Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5611070903,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706397,185,1,1,24,56,5rz9enoyknpg8ji78za5b82p0,1,20.5,68.2,2025-03-30T14:25:34.270Z,2025-03-30T14:25:35Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5611071005,56,Back,5611071009,141,78.4,5611071015,212,7.1,5611071017,213,1.35,5611071007,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706411,186,1,1,24,56,5rz9enoyknpg8ji78za5b82p0,1,22.0,78.4,2025-03-30T14:25:35.130Z,2025-03-30T14:25:36Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5611071073,212,7.9,5611071077,213,4.36,5611071069,141,67.5,5611071065,140,19.4,5611071063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706431,187,1,1,24,58,5rz9enoyknpg8ji78za5b82p0,1,19.4,67.5,2025-03-30T14:25:36.411Z,2025-03-30T14:25:37Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5611071197,56,Back,5611071203,212,13.9,5611071201,141,49.1,5611071205,213,4.26,5611071199,140,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706495,188,1,1,24,59,5rz9enoyknpg8ji78za5b82p0,1,13.6,49.1,2025-03-30T14:25:37.270Z,2025-03-30T14:25:42Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5611071579,56,Back,5611071583,141,26.8,5611071581,140,14.7,5611071585,212,15.2,5611071587,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706513,189,1,1,25,4,5rz9enoyknpg8ji78za5b82p0,0,18.9,12.6,2025-03-30T14:25:42.301Z,2025-03-30T14:25:43Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5611071689,56,Back,5611071703,213,0.65,5611071691,140,36.1,5611071699,212,22.7,5611071695,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706597,304,1,1,25,7,77tfx9me4aaqhzv78bmgsy9bg,1,58.2,72.6,2025-03-30T14:25:45.385Z,2025-03-30T14:25:49Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611072169,140,66.5,5611072175,213,5.28,5611072167,56,Center,5611072171,141,52.4,5611072173,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706657,305,1,1,25,10,77tfx9me4aaqhzv78bmgsy9bg,1,71.3,42.2,2025-03-30T14:25:48.922Z,2025-03-30T14:25:52Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5611072511,212,20.8,5611072509,141,18.3,5611072505,56,Right,5611072507,140,83.7,5611072513,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706687,306,1,1,25,13,77tfx9me4aaqhzv78bmgsy9bg,1,85.2,18.9,2025-03-30T14:25:52.089Z,2025-03-30T14:25:54Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611072721,141,23.7,5611072761,213,2.81,5611072717,56,Center,5611072759,212,10.0,5611072719,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706707,307,1,1,25,15,77tfx9me4aaqhzv78bmgsy9bg,1,77.4,22.1,2025-03-30T14:25:54.153Z,2025-03-30T14:25:55Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5611072849,212,10.2,5611072845,140,85.2,5611072847,141,13.2,5611072843,56,Right,5611072851,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706727,308,1,1,25,17,77tfx9me4aaqhzv78bmgsy9bg,1,85.2,13.2,2025-03-30T14:25:55.465Z,2025-03-30T14:25:57Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611072969,56,Right,5611072977,213,2.45,5611072975,212,6.4,5611072971,140,80.5,5611072973,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706761,309,1,1,25,18,77tfx9me4aaqhzv78bmgsy9bg,1,80.6,18.9,2025-03-30T14:25:56.857Z,2025-03-30T14:25:58Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5611073169,213,4.38,5611073165,141,12.2,5611073163,140,79.1,5611073159,56,Right,5611073167,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706839,310,1,1,25,20,77tfx9me4aaqhzv78bmgsy9bg,1,77.5,14.7,2025-03-30T14:25:58.810Z,2025-03-30T14:26:02Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611073541,213,2.75,5611073533,56,Center,5611073537,141,24.0,5611073539,212,16.6,5611073535,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706887,311,1,1,25,24,77tfx9me4aaqhzv78bmgsy9bg,1,64.2,26.1,2025-03-30T14:26:02.426Z,2025-03-30T14:26:04Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611073809,213,5.55,5611073805,141,17.4,5611073801,56,Right,5611073803,140,70.5,5611073807,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706923,312,1,1,25,26,77tfx9me4aaqhzv78bmgsy9bg,1,69.9,17.4,2025-03-30T14:26:04.554Z,2025-03-30T14:26:06Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611074003,56,Center,5611074005,140,69.6,5611074011,213,1.62,5611074009,212,6.6,5611074007,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706975,313,1,1,25,28,77tfx9me4aaqhzv78bmgsy9bg,1,70.4,24.9,2025-03-30T14:26:06.490Z,2025-03-30T14:26:08Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611074289,56,Right,5611074297,213,4.16,5611074293,141,15.8,5611074295,212,7.3,5611074291,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793706997,314,1,1,25,30,77tfx9me4aaqhzv78bmgsy9bg,1,67.5,20.3,2025-03-30T14:26:08.777Z,2025-03-30T14:26:10Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611074399,140,54.5,5611074401,141,29.1,5611074405,213,2.73,5611074397,56,Center,5611074403,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793707059,315,1,1,25,32,77tfx9me4aaqhzv78bmgsy9bg,1,54.7,32.2,2025-03-30T14:26:10.537Z,2025-03-30T14:26:14Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611074803,140,53.8,5611074809,213,1.61,5611074805,141,64.9,5611074801,56,Center,5611074807,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793707091,316,1,1,25,36,77tfx9me4aaqhzv78bmgsy9bg,1,55.0,67.0,2025-03-30T14:26:14.666Z,2025-03-30T14:26:16Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5611074963,56,Left,5611074971,141,84.8,5611074979,213,1.17,5611074975,212,13.2,5611074967,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793707151,317,1,1,25,37,77tfx9me4aaqhzv78bmgsy9bg,1,60.2,87.2,2025-03-30T14:26:15.961Z,2025-03-30T14:26:20Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5611075297,212,14.0,5611075293,140,71.4,5611075291,56,Left,5611075295,141,98.3,5611075299,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793707201,318,1,1,25,42,77tfx9me4aaqhzv78bmgsy9bg,0,63.9,93.0,2025-03-30T14:26:20.314Z,2025-03-30T14:26:23Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,5611075597,140,95.8,5611075601,212,39.4,5611075593,155,,5611075605,1,,5611075599,141,62.6,5611075603,213,5.73,5611075595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793707219,190,52,1,25,46,5rz9enoyknpg8ji78za5b82p0,1,12.0,49.3,2025-03-30T14:26:24.358Z,2025-03-30T20:05:04Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5612727807,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793707557,191,1,1,26,3,5rz9enoyknpg8ji78za5b82p0,1,9.6,50.9,2025-03-30T14:26:42.092Z,2025-03-30T14:26:44Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5611077537,212,18.8,5611077521,123,,5611077525,56,Back,5611077529,140,13.9,5611077541,213,1.33,5611077533,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793707561,192,1,1,26,5,5rz9enoyknpg8ji78za5b82p0,1,13.9,77.8,2025-03-30T14:26:44.107Z,2025-03-30T14:26:45Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5611077555,140,16.2,5611077559,212,6.5,5611077553,56,Back,5611077561,213,1.19,5611077557,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793707575,193,1,1,26,6,5rz9enoyknpg8ji78za5b82p0,1,16.2,86.6,2025-03-30T14:26:44.873Z,2025-03-30T14:26:46Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5611077637,213,6.27,5611077629,56,Back,5611077633,141,86.5,5611077631,140,23.7,5611077635,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793707597,194,1,1,26,7,5rz9enoyknpg8ji78za5b82p0,1,23.7,86.5,2025-03-30T14:26:45.967Z,2025-03-30T20:05:24Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5611077741,213,4.36,5611077733,56,Back,5612729113,156,,5611077735,140,22.7,5611077739,212,3.0,5611077737,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793707623,195,1,1,26,8,5rz9enoyknpg8ji78za5b82p0,0,22.7,82.3,2025-03-30T14:26:47.123Z,2025-03-30T14:26:48Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5611077879,141,86.0,5611077883,213,0.08,5611077873,56,Left,5611077881,212,33.2,5611077877,140,54.2,5611077885,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793707641,319,8,1,26,10,77tfx9me4aaqhzv78bmgsy9bg,1,45.4,4.7,2025-03-30T14:26:48.387Z,2025-03-30T20:05:35Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611077951,56,Back,5612729839,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793707665,320,45,1,26,11,77tfx9me4aaqhzv78bmgsy9bg,0,55.7,10.8,2025-03-30T14:26:49.539Z,2025-03-30T15:29:39Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611479867,233,549,5611479809,285,,5611078057,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781243,549,3,1,26,11,5rz9enoyknpg8ji78za5b82p0,1,44.3,89.2,2025-03-30T14:26:49.539Z,2025-03-30T20:05:39Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5612730047,464,,5611478819,286,,5611481011,233,320,5611478817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793707725,196,3,1,26,11,5rz9enoyknpg8ji78za5b82p0,1,45.0,85.4,2025-03-30T14:26:50.146Z,2025-03-30T20:05:41Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5611480969,233,321,5611078417,286,,5612730149,465,,5611078415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793707687,321,45,1,26,11,77tfx9me4aaqhzv78bmgsy9bg,0,55.0,14.6,2025-03-30T14:26:50.146Z,2025-03-30T15:29:51Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5611078219,285,,5611078217,56,Right,5611480973,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
