id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2775951361,196,74,1,21,35,cftj6g399tknheudaxsdpfdgb,1,66.8,43.7,2025-02-14T18:25:16.234Z,2025-02-15T05:53:32Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5515088623,233,985,5515060355,285,,5514038333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951365,197,4,1,21,39,cftj6g399tknheudaxsdpfdgb,1,74.8,49.2,2025-02-14T18:25:19.771Z,2025-02-14T19:04:52Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5514038431,233,227,5514038367,286,,5514038365,265,,5514038361,56,Center,5514038363,152,,5514038359,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951369,227,4,1,21,39,9qsmopgutr7ut5g6workk8w4i,0,25.2,50.8,2025-02-14T18:25:19.772Z,2025-02-14T19:04:53Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514038429,285,,5514038427,265,,5514038425,152,,5514038421,13,,5514038423,56,Back,5514038435,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951379,198,1,1,21,43,cftj6g399tknheudaxsdpfdgb,1,73.9,47.5,2025-02-14T18:25:24.332Z,2025-02-15T05:33:03Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5514038473,141,63.9,5514038471,140,73.9,5514038467,152,,5514038475,212,11.2,5514038469,56,Center,5514038477,213,1.57,5514038465,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951405,199,1,1,21,46,cftj6g399tknheudaxsdpfdgb,1,73.2,72.6,2025-02-14T18:25:26.907Z,2025-02-14T18:25:28Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5514038619,56,Left,5514038623,141,83.2,5514038621,140,89.7,5514038631,213,0.39,5514038627,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951411,200,50,1,21,47,cftj6g399tknheudaxsdpfdgb,1,88.0,81.8,2025-02-14T18:25:28.156Z,2025-02-15T05:53:31Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5514038663,56,Left,5514038665,286,,5515088611,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951415,228,7,1,21,47,9qsmopgutr7ut5g6workk8w4i,1,12.0,18.2,2025-02-14T18:25:28.157Z,2025-02-15T05:53:31Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514038669,285,,5514038667,56,Back,5515062817,383,,5515088607,233,200,5515062819,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951433,230,1,1,21,49,9qsmopgutr7ut5g6workk8w4i,1,13.1,10.9,2025-02-14T18:25:29.687Z,2025-02-14T18:25:32Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514038765,56,Back,5514038767,140,13.9,5514038771,212,4.8,5514038773,213,1.39,5514038769,141,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951441,231,1,1,21,51,9qsmopgutr7ut5g6workk8w4i,1,13.9,17.6,2025-02-14T18:25:31.894Z,2025-02-14T18:25:33Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5514038795,213,0.17,5514038787,56,Back,5514038791,141,18.7,5514038789,140,18.1,5514038793,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951443,232,1,1,21,52,9qsmopgutr7ut5g6workk8w4i,0,17.0,18.1,2025-02-14T18:25:32.735Z,2025-02-14T19:06:50Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514038801,140,12.4,5514038803,141,9.4,5514038799,56,Back,5514038805,212,7.6,5514038807,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951451,202,1,1,21,53,cftj6g399tknheudaxsdpfdgb,0,88.6,85.1,2025-02-14T18:25:33.755Z,2025-02-15T05:33:41Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5514038843,140,95.4,5515063339,224,,5514038839,155,,5515063343,72,,5514038837,2,,5514038847,212,28.1,5514038895,233,233,5514038849,213,4.97,5514038841,56,Center,5514038845,141,,,,,,,,,,,,,,,,,,,,,,,,45.2,,,,,,,,,
2775951461,233,11,1,21,55,9qsmopgutr7ut5g6workk8w4i,1,5.5,53.7,2025-02-14T18:25:36.255Z,2025-02-15T05:33:45Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5515063443,378,,5514038893,88,,5514038891,56,Back,5514038903,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951487,234,1,1,22,3,9qsmopgutr7ut5g6workk8w4i,1,12.9,50.9,2025-02-14T18:25:44.014Z,2025-02-14T18:25:45Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5514039065,213,5.09,5514039079,287,,5514039063,212,29.9,5514039061,141,10.0,5514039055,123,,5514039057,56,Back,5514039059,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951519,235,1,1,22,10,9qsmopgutr7ut5g6workk8w4i,1,30.5,33.1,2025-02-14T18:25:51.318Z,2025-02-14T18:25:55Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514039211,212,16.3,5514039213,213,2.26,5514039205,56,Back,5514039207,140,20.7,5514039209,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951543,236,1,1,22,14,9qsmopgutr7ut5g6workk8w4i,1,19.9,49.3,2025-02-14T18:25:54.934Z,2025-02-14T18:26:00Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514039365,140,29.4,5514039363,56,Back,5514039369,212,12.5,5514039371,213,0.64,5514039367,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951571,237,1,1,22,19,9qsmopgutr7ut5g6workk8w4i,1,36.7,70.4,2025-02-14T18:26:00.271Z,2025-02-14T18:26:04Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5514039487,140,41.0,5514039489,141,97.1,5514039491,212,18.7,5514039493,213,1.33,5514039485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951585,238,1,1,22,23,9qsmopgutr7ut5g6workk8w4i,1,38.1,92.6,2025-02-14T18:26:04.222Z,2025-02-14T18:26:05Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514039547,141,80.1,5514039551,213,3.79,5514039549,212,14.1,5514039543,56,Back,5514039545,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951617,239,1,1,22,25,9qsmopgutr7ut5g6workk8w4i,1,27.0,78.9,2025-02-14T18:26:05.686Z,2025-02-14T18:26:09Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514039731,212,21.0,5514039733,213,4.08,5514039725,56,Back,5514039727,140,15.1,5514039729,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951643,240,1,1,22,28,9qsmopgutr7ut5g6workk8w4i,1,18.9,52.8,2025-02-14T18:26:09.406Z,2025-02-14T18:26:14Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5514039883,141,96.0,5514039881,140,30.5,5514039885,212,31.8,5514039879,56,Back,5514039887,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951651,241,1,1,22,33,9qsmopgutr7ut5g6workk8w4i,1,28.8,94.2,2025-02-14T18:26:14.014Z,2025-02-14T18:26:16Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514039913,56,Back,5514039915,140,24.7,5514039917,141,84.0,5514039921,213,4.16,5514039919,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951659,242,1,1,22,36,9qsmopgutr7ut5g6workk8w4i,1,25.6,80.3,2025-02-14T18:26:16.558Z,2025-02-14T18:26:18Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514039945,141,76.5,5514039943,140,32.2,5514039941,56,Back,5514039949,213,5.93,5514039947,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951671,243,1,1,22,38,9qsmopgutr7ut5g6workk8w4i,1,29.4,74.4,2025-02-14T18:26:18.638Z,2025-02-14T18:26:20Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5514040003,140,26.0,5514040001,56,Back,5514040005,141,53.4,5514040007,212,14.7,5514040009,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951681,244,1,1,22,39,9qsmopgutr7ut5g6workk8w4i,1,25.9,54.2,2025-02-14T18:26:20.270Z,2025-02-14T18:26:23Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514040069,213,1.86,5514040067,212,14.9,5514040065,141,75.2,5514040061,56,Back,5514040063,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951699,245,1,1,22,42,9qsmopgutr7ut5g6workk8w4i,1,21.9,75.5,2025-02-14T18:26:23.470Z,2025-02-14T18:26:28Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514040189,140,25.9,5514040193,212,5.3,5514040191,141,70.8,5514040187,56,Back,5514040195,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951721,246,1,1,22,47,9qsmopgutr7ut5g6workk8w4i,1,28.7,64.8,2025-02-14T18:26:27.975Z,2025-02-14T18:26:35Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514040313,212,27.3,5514040311,141,25.3,5514040315,213,4.54,5514040307,56,Back,5514040309,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951729,247,1,1,22,54,9qsmopgutr7ut5g6workk8w4i,1,39.8,14.0,2025-02-14T18:26:34.798Z,2025-02-14T18:26:37Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514040387,212,13.7,5514040389,213,2.35,5514040381,56,Back,5514040383,140,30.6,5514040385,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951739,248,1,1,22,56,9qsmopgutr7ut5g6workk8w4i,1,28.9,29.6,2025-02-14T18:26:36.902Z,2025-02-14T18:26:39Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514040447,140,26.4,5514040449,141,48.1,5514040451,212,12.9,5514040453,213,1.78,5514040445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951743,249,1,1,22,59,9qsmopgutr7ut5g6workk8w4i,1,26.0,44.5,2025-02-14T18:26:39.670Z,2025-02-14T18:26:41Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514040477,140,21.6,5514040479,141,30.8,5514040475,56,Back,5514040481,212,10.4,5514040483,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951747,204,43,1,23,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-02-14T18:26:40.987Z,2025-02-14T18:26:54Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5514040507,141,55.2,5514040509,212,62.6,5514040913,144,1,5514040511,213,0.02,5514040501,157,0,5514040503,56,Center,5514040513,1,0,5514040505,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951755,250,1,1,23,0,9qsmopgutr7ut5g6workk8w4i,1,21.2,27.7,2025-02-14T18:26:41.406Z,2025-02-14T18:26:44Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514040605,213,5.11,5514040603,212,18.1,5514040601,141,3.1,5514040595,56,Back,5514040599,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951765,251,1,1,23,4,9qsmopgutr7ut5g6workk8w4i,1,24.9,14.9,2025-02-14T18:26:44.870Z,2025-02-14T18:26:47Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514040667,213,1.03,5514040659,56,Back,5514040661,140,33.2,5514040663,141,36.4,5514040665,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951767,252,61,1,23,6,9qsmopgutr7ut5g6workk8w4i,0,33.2,36.4,2025-02-14T18:26:47.271Z,2025-02-14T18:26:47Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514040679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951779,205,1,1,23,7,cftj6g399tknheudaxsdpfdgb,1,65.5,56.7,2025-02-14T18:26:47.868Z,2025-02-14T18:26:49Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5514040737,213,6.15,5514040735,212,12.1,5514040729,56,Center,5514040733,141,54.3,5514040731,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951785,207,50,1,23,8,cftj6g399tknheudaxsdpfdgb,1,76.0,54.8,2025-02-14T18:26:48.972Z,2025-02-14T19:05:14Z,195o7hchielt14ic49r3k06sq,Serginho,,,5514040759,286,,5514040877,233,253,5514040757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951799,253,7,1,23,8,9qsmopgutr7ut5g6workk8w4i,1,24.0,45.2,2025-02-14T18:26:48.973Z,2025-02-15T05:35:11Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514040873,233,207,5514040841,56,Back,5514040843,285,,5515065793,178,,5515065791,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951817,255,1,1,23,11,9qsmopgutr7ut5g6workk8w4i,1,30.2,38.2,2025-02-14T18:26:52.278Z,2025-02-14T18:26:55Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514040941,141,72.9,5514040939,140,29.3,5514040943,212,23.6,5514040937,56,Back,5514040945,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951831,256,1,1,23,14,9qsmopgutr7ut5g6workk8w4i,1,36.9,75.5,2025-02-14T18:26:55.343Z,2025-02-14T18:26:59Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514041035,141,95.9,5514041031,56,Left,5514041033,140,67.5,5514041041,1,,5514041039,213,0.41,5514041037,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951837,257,1,1,23,18,9qsmopgutr7ut5g6workk8w4i,1,70.5,90.6,2025-02-14T18:26:59.190Z,2025-02-14T18:27:01Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5514041105,141,88.7,5514041103,140,84.0,5514041101,56,Left,5514041109,213,6.19,5514041107,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951853,258,1,1,23,21,9qsmopgutr7ut5g6workk8w4i,1,86.3,87.8,2025-02-14T18:27:01.862Z,2025-02-14T18:27:03Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514041187,140,72.3,5514041189,141,79.7,5514041191,212,15.7,5514041193,213,3.50,5514041185,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951867,259,1,1,23,23,9qsmopgutr7ut5g6workk8w4i,1,72.2,79.4,2025-02-14T18:27:03.670Z,2025-02-14T18:27:05Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5514041285,141,90.5,5514041281,140,79.5,5514041277,56,Left,5514041291,212,10.8,5514041295,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951899,260,1,1,23,24,9qsmopgutr7ut5g6workk8w4i,1,79.3,90.6,2025-02-14T18:27:04.942Z,2025-02-14T18:27:12Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514041497,140,72.4,5514041499,141,83.4,5514041503,213,3.74,5514041495,56,Left,5514041501,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951911,261,1,1,23,31,9qsmopgutr7ut5g6workk8w4i,1,73.9,77.4,2025-02-14T18:27:12.126Z,2025-02-14T18:27:15Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5514041615,212,9.7,5514041611,140,66.3,5514041613,141,85.4,5514041609,56,Left,5514041617,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951919,262,1,1,23,35,9qsmopgutr7ut5g6workk8w4i,1,65.9,84.0,2025-02-14T18:27:15.846Z,2025-02-14T18:27:17Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514041647,140,67.7,5514041653,213,1.17,5514041649,141,90.6,5514041651,212,4.9,5514041645,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951925,263,1,1,23,37,9qsmopgutr7ut5g6workk8w4i,1,67.4,89.0,2025-02-14T18:27:17.750Z,2025-02-14T18:27:19Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5514041687,212,7.3,5514041689,213,3.63,5514041681,56,Left,5514041683,140,61.3,5514041685,141,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951935,264,1,1,23,38,9qsmopgutr7ut5g6workk8w4i,1,61.4,84.0,2025-02-14T18:27:19.206Z,2025-02-14T18:27:21Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514041741,140,60.2,5514041739,56,Center,5514041743,141,66.9,5514041745,212,11.7,5514041747,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951953,265,1,1,23,40,9qsmopgutr7ut5g6workk8w4i,1,60.1,65.6,2025-02-14T18:27:21.206Z,2025-02-14T18:27:24Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514041859,213,0.27,5514041857,212,6.4,5514041855,141,68.1,5514041851,56,Center,5514041853,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951967,266,1,1,23,44,9qsmopgutr7ut5g6workk8w4i,1,66.6,63.5,2025-02-14T18:27:24.822Z,2025-02-14T18:27:27Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5514041937,140,63.0,5514041939,141,36.2,5514041941,212,18.9,5514041943,213,4.51,5514041935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951981,267,1,1,23,47,9qsmopgutr7ut5g6workk8w4i,1,63.5,34.6,2025-02-14T18:27:27.846Z,2025-02-14T18:27:30Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514042033,56,Center,5514042035,140,63.5,5514042037,141,42.5,5514042041,213,1.57,5514042039,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775951993,268,1,1,23,50,9qsmopgutr7ut5g6workk8w4i,1,64.8,51.2,2025-02-14T18:27:30.638Z,2025-02-14T18:27:33Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514042063,56,Center,5514042065,140,61.4,5514042071,213,1.78,5514042067,141,75.5,5514042069,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952001,269,1,1,23,53,9qsmopgutr7ut5g6workk8w4i,1,61.4,75.6,2025-02-14T18:27:33.654Z,2025-02-14T18:27:36Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514042145,140,60.4,5514042143,56,Center,5514042149,212,12.1,5514042151,213,4.63,5514042147,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952005,270,1,1,23,55,9qsmopgutr7ut5g6workk8w4i,1,62.2,54.9,2025-02-14T18:27:36.494Z,2025-02-14T18:27:39Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514042203,212,14.2,5514042197,56,Center,5514042201,141,34.3,5514042205,213,4.56,5514042199,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952021,271,1,1,23,58,9qsmopgutr7ut5g6workk8w4i,1,60.8,29.2,2025-02-14T18:27:39.262Z,2025-02-14T18:27:43Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514042335,212,21.1,5514042331,140,73.9,5514042333,141,5.6,5514042329,56,Right,5514042337,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952025,208,45,1,24,2,cftj6g399tknheudaxsdpfdgb,0,21.4,94.2,2025-02-14T18:27:43.102Z,2025-02-14T19:05:17Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5514042517,285,,5514042515,56,Back,5514042527,233,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952049,272,3,1,24,2,9qsmopgutr7ut5g6workk8w4i,1,78.6,5.8,2025-02-14T18:27:43.102Z,2025-02-15T05:36:07Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5515067309,465,,5514042519,233,208,5514042433,56,Right,5514042435,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952069,209,83,1,24,6,cftj6g399tknheudaxsdpfdgb,0,14.9,85.3,2025-02-14T18:27:47.036Z,2025-02-14T19:05:46Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5514139189,399,7z1pv1wezn5rydamnknklv2ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952053,273,61,1,24,7,9qsmopgutr7ut5g6workk8w4i,0,88.4,10.1,2025-02-14T18:27:48.318Z,2025-02-14T18:27:48Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5514042453,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952083,210,5,1,24,8,cftj6g399tknheudaxsdpfdgb,1,-1.1,84.0,2025-02-14T18:27:48.958Z,2025-02-14T19:05:12Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5514042615,56,Back,5514135211,233,274,5514042617,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952057,274,5,1,24,8,9qsmopgutr7ut5g6workk8w4i,0,101.1,16.0,2025-02-14T18:27:48.958Z,2025-02-14T19:05:49Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5514042475,346,,5514135267,233,210,5514042473,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952095,211,1,1,24,20,cftj6g399tknheudaxsdpfdgb,1,2.8,51.2,2025-02-14T18:28:01.083Z,2025-02-14T18:28:02Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5514042713,141,6.7,5514042711,140,29.7,5514042715,212,41.4,5514042723,237,,5514042707,124,,5514042717,213,5.46,5514042719,1,,5514042725,189,,5514042709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952103,212,1,1,24,22,cftj6g399tknheudaxsdpfdgb,1,31.9,8.6,2025-02-14T18:28:02.907Z,2025-02-14T18:28:05Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5514042769,140,23.9,5514042775,213,2.31,5514042767,56,Back,5514042771,141,22.1,5514042773,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952121,213,1,1,24,24,cftj6g399tknheudaxsdpfdgb,1,30.8,38.0,2025-02-14T18:28:05.067Z,2025-02-14T18:28:12Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5514042899,140,28.8,5514042897,56,Back,5514042901,141,69.0,5514042903,212,21.2,5514042905,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952131,214,1,1,24,31,cftj6g399tknheudaxsdpfdgb,1,41.3,70.9,2025-02-14T18:28:12.509Z,2025-02-14T18:28:13Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5514042975,213,4.54,5514042969,140,38.9,5514042973,212,14.8,5514042967,56,Back,5514042971,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952137,215,1,1,24,33,cftj6g399tknheudaxsdpfdgb,1,34.9,49.0,2025-02-14T18:28:13.627Z,2025-02-14T18:28:14Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5514042997,140,43.8,5514043003,213,6.26,5514042999,141,48.7,5514043001,212,9.3,5514042995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775952143,216,1,1,24,33,cftj6g399tknheudaxsdpfdgb,1,42.8,48.5,2025-02-14T18:28:14.443Z,2025-02-14T18:28:15Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5514043045,156,,5514043033,141,14.3,5514043037,212,24.1,5514043039,213,4.44,5514043029,140,36.7,5514043027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
