id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2782961425,123,1,1,11,59,ahnt9ejgwj58ul8auzdvi3czf,1,84.1,5.7,2025-03-02T13:12:56.306Z,2025-03-02T13:12:57Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5552201279,213,1.87,5552201275,141,27.5,5552201277,212,15.5,5552201271,140,79.7,5552201267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782961513,124,1,1,12,1,ahnt9ejgwj58ul8auzdvi3czf,1,79.7,28.7,2025-03-02T13:12:57.555Z,2025-03-02T17:05:52Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,1.0,,5552203903,210,15,5553531759,154,,5552201721,140,88.0,5552201723,141,32.3,5552201725,212,9.1,5552201727,213,0.27,5552201719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782961529,125,15,1,12,2,ahnt9ejgwj58ul8auzdvi3czf,1,85.6,37.6,2025-03-02T13:12:58.507Z,2025-03-02T17:05:53Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552203923,55,124,5552203937,146,99.0,5552201815,56,Center,5553531815,77,,5552203931,102,52.3,5552203947,233,95,5552201807,22,,5552203939,147,49.1,5552203321,17,,5553531817,154,5552203933,103,5552203319,72,,20.3,,5552203921,29,,,,,,,,,,,,,,,,
2782961521,95,10,1,12,2,aljua8crr0vkwit0j3m59jw9j,1,2.3,51.5,2025-03-02T13:12:58.607Z,2025-03-02T17:05:57Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5552201761,182,,5552203135,174,,5553532275,378,,5552203139,179,,5552203979,233,125,5552201763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782961681,96,12,1,12,7,aljua8crr0vkwit0j3m59jw9j,1,6.6,26.4,2025-03-02T13:13:03.454Z,2025-03-02T13:13:11Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5552202675,140,62.0,5552202679,212,58.4,5552202673,56,Right,5552202681,213,6.19,5552202677,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782961689,97,4,1,12,8,aljua8crr0vkwit0j3m59jw9j,1,45.9,25.0,2025-03-02T13:13:05.134Z,2025-03-02T17:06:26Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5552202901,233,126,5552202779,13,,5552202781,294,,5552202787,286,,5552202785,152,,5552202783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782961701,126,4,1,12,8,ahnt9ejgwj58ul8auzdvi3czf,0,54.1,75.0,2025-03-02T13:13:05.135Z,2025-03-02T17:06:25Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552202841,56,Center,5552202847,285,,5552443747,294,,5552202839,13,,5552202941,233,97,5552202843,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962125,98,1,1,12,38,aljua8crr0vkwit0j3m59jw9j,1,46.2,24.6,2025-03-02T13:13:35.167Z,2025-03-02T17:06:58Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5552204921,141,10.3,5552204915,152,,5552204913,5,,5552204917,56,Back,5552205397,189,,5552204919,140,41.0,5552204925,213,4.20,5552204923,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962151,99,1,1,12,40,aljua8crr0vkwit0j3m59jw9j,1,40.9,12.1,2025-03-02T13:13:36.453Z,2025-03-02T17:07:43Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5553540353,155,,5552205103,1,,5552205099,212,38.7,5552205097,141,62.6,5552205093,56,Back,5552205101,213,2.05,5552205095,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962207,100,1,1,12,42,aljua8crr0vkwit0j3m59jw9j,1,19.8,62.4,2025-03-02T13:13:38.447Z,2025-03-02T13:13:41Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5552205353,213,4.12,5552205349,141,34.9,5552205347,140,7.8,5552205351,212,22.5,5552205345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962275,101,1,1,12,46,aljua8crr0vkwit0j3m59jw9j,1,7.8,34.9,2025-03-02T13:13:42.464Z,2025-03-02T13:13:46Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5552205709,212,65.1,5552205713,1,,5552205701,157,,5552205705,140,69.4,5552205703,56,Center,5552205711,213,6.17,5552205707,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962297,102,44,1,12,49,aljua8crr0vkwit0j3m59jw9j,1,69.8,30.6,2025-03-02T13:13:46.160Z,2025-03-02T14:07:28Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5552205825,56,Center,5552205829,286,,5552205863,233,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962305,127,44,1,12,49,ahnt9ejgwj58ul8auzdvi3czf,0,30.2,69.4,2025-03-02T13:13:46.161Z,2025-03-02T14:07:28Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552205841,285,,5552205885,233,102,5552205839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962335,103,1,1,12,50,aljua8crr0vkwit0j3m59jw9j,1,69.4,23.9,2025-03-02T13:13:46.767Z,2025-03-02T13:13:49Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5552206085,156,,5552206061,141,17.9,5552206059,140,63.7,5552206065,213,3.74,5552206063,212,7.2,5552206057,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783212091,900,83,1,12,55,ahnt9ejgwj58ul8auzdvi3czf,1,33.9,83.3,2025-03-02T13:13:51.602Z,2025-03-02T17:08:12Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5553543061,399,1902oagnhlo7x9xpumxvg1t78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962441,104,1,1,12,56,aljua8crr0vkwit0j3m59jw9j,0,73.4,14.7,2025-03-02T13:13:52.871Z,2025-03-02T14:00:27Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5552206603,140,79.3,5552206609,212,7.9,5552206611,213,0.66,5552206601,56,Center,5552206607,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962469,128,12,1,12,57,ahnt9ejgwj58ul8auzdvi3czf,1,19.9,63.5,2025-03-02T13:13:53.812Z,2025-03-02T13:13:56Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552206763,213,1.04,5552206795,167,,5552206759,141,100.0,5552206757,140,34.5,5552206755,56,Back,5552206761,212,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962729,105,5,1,12,59,aljua8crr0vkwit0j3m59jw9j,1,64.1,-2.0,2025-03-02T13:13:55.986Z,2025-03-02T13:56:53Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5552208087,347,,5552208085,56,Right,5552208117,233,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962475,129,5,1,12,59,ahnt9ejgwj58ul8auzdvi3czf,0,35.9,102.0,2025-03-02T13:13:55.986Z,2025-03-02T13:56:53Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552208205,233,105,5552206783,56,Back,5552206785,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962769,106,1,1,13,14,aljua8crr0vkwit0j3m59jw9j,1,68.4,0.0,2025-03-02T13:14:10.560Z,2025-03-02T13:14:12Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5552208325,107,,5552208327,56,Right,5552208333,212,8.2,5552208335,213,0.81,5552208331,141,6.8,5552208329,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962775,107,1,1,13,14,aljua8crr0vkwit0j3m59jw9j,1,73.8,6.8,2025-03-02T13:14:11.360Z,2025-03-02T13:14:13Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5552208351,140,62.4,5552208357,213,3.43,5552208399,156,,5552208355,212,12.5,5552208349,56,Right,5552208353,141,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962797,108,1,1,13,16,aljua8crr0vkwit0j3m59jw9j,1,62.4,1.6,2025-03-02T13:14:13.328Z,2025-03-02T13:14:14Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5552208467,56,Right,5552208471,141,18.2,5552208475,213,1.32,5552208473,212,11.6,5552208469,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962929,109,1,1,13,18,aljua8crr0vkwit0j3m59jw9j,1,66.1,22.1,2025-03-02T13:14:14.496Z,2025-03-02T17:08:37Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5552209043,141,64.2,5552209045,212,28.6,5552209039,56,Center,5552209041,140,66.7,5552209049,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962951,110,1,1,13,24,aljua8crr0vkwit0j3m59jw9j,1,69.4,68.4,2025-03-02T13:14:20.816Z,2025-03-02T13:14:23Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552209169,141,61.1,5552209173,212,13.2,5552209163,56,Center,5552209165,140,57.8,5552209177,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782962999,111,1,1,13,26,aljua8crr0vkwit0j3m59jw9j,1,59.1,65.5,2025-03-02T13:14:23.443Z,2025-03-02T13:14:25Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5552209459,213,1.31,5552209451,56,Left,5552209455,141,91.5,5552209453,140,63.6,5552209457,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963019,112,1,1,13,29,aljua8crr0vkwit0j3m59jw9j,1,63.6,91.5,2025-03-02T13:14:25.665Z,2025-03-02T13:14:27Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552209553,213,4.11,5552209549,141,70.0,5552209551,212,17.7,5552209547,140,54.1,5552209545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963075,113,1,1,13,30,aljua8crr0vkwit0j3m59jw9j,1,54.1,70.0,2025-03-02T13:14:27.041Z,2025-03-02T13:14:30Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5552209913,140,42.1,5552209919,213,2.50,5552209915,141,83.9,5552209917,212,15.8,5552209911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963107,114,1,1,13,34,aljua8crr0vkwit0j3m59jw9j,1,53.0,85.4,2025-03-02T13:14:30.465Z,2025-03-02T13:14:32Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5552210099,56,Left,5552210113,212,11.6,5552210119,213,0.03,5552210109,141,85.9,5552210105,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963145,115,1,1,13,35,aljua8crr0vkwit0j3m59jw9j,1,64.0,85.9,2025-03-02T13:14:32.289Z,2025-03-02T13:14:34Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5552210279,56,Left,5552210281,140,57.7,5552210289,213,3.69,5552210283,141,80.0,5552210285,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963177,116,1,1,13,37,aljua8crr0vkwit0j3m59jw9j,1,57.7,79.9,2025-03-02T13:14:34.209Z,2025-03-02T13:14:35Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5552210467,56,Center,5552210479,212,7.0,5552210473,141,76.3,5552210469,140,51.5,5552210481,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963203,117,1,1,13,38,aljua8crr0vkwit0j3m59jw9j,1,51.5,76.3,2025-03-02T13:14:35.249Z,2025-03-02T13:14:36Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5552210579,213,5.01,5552210573,140,54.1,5552210575,141,63.0,5552210577,212,9.4,5552210571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963233,118,1,1,13,40,aljua8crr0vkwit0j3m59jw9j,1,54.1,62.9,2025-03-02T13:14:36.497Z,2025-03-02T13:14:48Z,5x8064b3yr7txk0czddfjtffu,S. Emini,1.0,,5552210703,140,65.9,5552210709,212,16.0,5552210705,141,47.9,5552210701,56,Center,5552210713,213,5.59,5552211729,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963225,130,43,1,13,41,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T13:14:37.541Z,2025-03-02T17:09:42Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5552211177,399,1902oagnhlo7x9xpumxvg1t78,5553549565,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963315,119,43,1,13,41,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-02T13:14:37.761Z,2025-03-02T17:09:56Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5552211161,286,0,5552211157,56,Center,5553550547,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963291,131,43,1,13,41,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T13:14:37.761Z,2025-03-02T17:09:54Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5553550409,144,45,5552211251,233,119,5552210983,56,Back,5552210985,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963353,120,15,1,13,44,aljua8crr0vkwit0j3m59jw9j,1,75.6,32.7,2025-03-02T13:14:40.898Z,2025-03-02T17:10:44Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5552211769,146,98.5,5552211757,29,,5552211771,147,48.6,5552211361,18,,5552211767,215,,5552211359,22,,5552211759,55,118,5552211755,76,,5552211765,103,1.9,5552211763,102,5552211363,56,5552211481,20,,Center,54.1,5552211783,233,,,,,,,,,132,,,,,,,
2782963365,132,10,1,13,44,ahnt9ejgwj58ul8auzdvi3czf,1,2.2,49.8,2025-03-02T13:14:40.998Z,2025-03-02T17:10:48Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5552211411,56,Back,5553554201,179,,5552211409,182,,5552211811,233,120,5553554203,376,,5552211525,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963389,133,52,1,13,47,ahnt9ejgwj58ul8auzdvi3czf,1,2.2,49.8,2025-03-02T13:14:44.288Z,2025-03-02T17:10:54Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5553554739,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963441,134,1,1,13,51,ahnt9ejgwj58ul8auzdvi3czf,1,9.4,35.8,2025-03-02T13:14:47.686Z,2025-03-02T17:13:00Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5552211865,141,3.7,5552211863,140,30.8,5552211867,212,31.3,5552211859,123,,5553564211,189,,5552211869,213,5.51,5552211861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963495,135,1,1,13,53,ahnt9ejgwj58ul8auzdvi3czf,1,36.0,5.2,2025-03-02T13:14:50.197Z,2025-03-02T13:14:54Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552212077,213,1.83,5552212073,141,14.0,5552212075,212,6.2,5552212071,140,34.5,5552212069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963589,136,1,1,13,57,ahnt9ejgwj58ul8auzdvi3czf,1,37.8,21.9,2025-03-02T13:14:54.150Z,2025-03-02T13:15:00Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5552212623,141,35.5,5552212625,212,11.1,5552212627,213,0.99,5552212619,56,Back,5552212621,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963617,137,1,1,14,0,ahnt9ejgwj58ul8auzdvi3czf,1,38.8,39.1,2025-03-02T13:14:57.357Z,2025-03-02T17:13:13Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552212759,213,3.63,5552212751,56,Back,5552212755,141,30.8,5552212753,140,28.8,5552212757,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963639,138,1,1,14,1,ahnt9ejgwj58ul8auzdvi3czf,1,28.8,30.8,2025-03-02T13:14:57.814Z,2025-03-02T17:13:18Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5552212909,140,34.9,5552212911,141,16.4,5552212913,212,11.7,5552212915,213,5.29,5552212907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963661,139,1,1,14,2,ahnt9ejgwj58ul8auzdvi3czf,1,36.2,14.9,2025-03-02T13:14:59.382Z,2025-03-02T17:13:22Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5552213051,140,53.0,5552213057,213,5.97,5552213055,212,18.5,5552213049,56,Right,5552213053,141,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963677,140,1,1,14,5,ahnt9ejgwj58ul8auzdvi3czf,1,53.0,6.6,2025-03-02T13:15:01.485Z,2025-03-02T17:13:26Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552213151,212,10.9,5552213147,140,42.9,5552213145,56,Back,5552213153,213,2.90,5552213149,141,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963755,141,1,1,14,7,ahnt9ejgwj58ul8auzdvi3czf,1,42.9,10.5,2025-03-02T13:15:03.494Z,2025-03-02T17:13:30Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5552213551,212,21.7,5552213547,141,39.8,5552213543,140,34.6,5552213539,56,Back,5552213555,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783216487,901,1,1,14,11,ahnt9ejgwj58ul8auzdvi3czf,1,32.3,32.9,2025-03-02T13:15:08.095Z,2025-03-02T17:13:45Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5553567669,212,22.2,5553567665,140,35.7,5553567663,56,Back,5553567671,213,1.41,5553567667,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963819,142,1,1,14,16,ahnt9ejgwj58ul8auzdvi3czf,1,37.4,62.1,2025-03-02T13:15:12.734Z,2025-03-02T17:13:45Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552213885,56,Back,5552213893,213,4.74,5552213887,140,38.0,5552213891,212,21.5,5552213889,141,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963843,143,1,1,14,18,ahnt9ejgwj58ul8auzdvi3czf,1,38.9,29.9,2025-03-02T13:15:15.030Z,2025-03-02T17:13:48Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5552214051,140,56.9,5552214057,213,5.65,5552214053,141,9.6,5552214049,56,Right,5552214055,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963853,144,1,1,14,22,ahnt9ejgwj58ul8auzdvi3czf,1,57.0,10.0,2025-03-02T13:15:18.998Z,2025-03-02T13:15:19Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552214099,141,15.8,5552214103,213,0.84,5552214101,212,5.3,5552214095,56,Right,5552214097,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963905,145,1,1,14,23,ahnt9ejgwj58ul8auzdvi3czf,1,60.4,15.8,2025-03-02T13:15:19.815Z,2025-03-02T13:15:23Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5552214421,141,4.3,5552214417,56,Right,5552214419,140,67.6,5552214423,212,10.9,5552214425,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963931,146,1,1,14,27,ahnt9ejgwj58ul8auzdvi3czf,1,69.9,4.6,2025-03-02T13:15:23.655Z,2025-03-02T13:15:24Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552214547,213,6.21,5552214539,56,Right,5552214545,212,3.8,5552214543,141,4.2,5552214541,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782963977,147,1,1,14,28,ahnt9ejgwj58ul8auzdvi3czf,1,73.5,4.2,2025-03-02T13:15:24.806Z,2025-03-02T13:15:28Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5552214799,141,7.2,5552214803,213,0.11,5552214795,56,Right,5552214797,140,90.4,5552214801,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782964065,148,1,1,14,31,ahnt9ejgwj58ul8auzdvi3czf,0,92.5,10.3,2025-03-02T13:15:28.294Z,2025-03-02T17:14:19Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5553570283,20,,5552215269,140,100.0,5552215271,141,63.8,5552215273,212,37.6,5552215275,213,1.31,5552215263,2,,5552215265,155,,5552215277,1,,5553570281,224,,5552215267,56,,,,,,,Center,,,,,,,,,,,,,,,,,,
2782964075,149,43,1,14,37,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T13:15:34.055Z,2025-03-02T13:15:38Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5552215331,212,7.3,5552215329,141,55.0,5552215325,56,Center,5552215333,213,4.22,5552215327,140,95.0,5552215871,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782964403,121,5,1,14,40,aljua8crr0vkwit0j3m59jw9j,1,-1.0,35.9,2025-03-02T13:15:36.648Z,2025-03-02T13:56:54Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552217073,346,,5552217091,233,150,5552217071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782964221,150,5,1,14,40,ahnt9ejgwj58ul8auzdvi3czf,0,101.0,64.1,2025-03-02T13:15:36.648Z,2025-03-02T13:56:54Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5552216191,346,,5552216189,56,Center,5552217157,233,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782964439,122,1,1,14,54,aljua8crr0vkwit0j3m59jw9j,1,2.9,58.5,2025-03-02T13:15:50.732Z,2025-03-02T13:15:52Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5552217213,141,76.3,5552217215,212,14.7,5552217221,237,,5552217217,213,0.97,5552217209,56,Back,5552217207,124,,5552217211,140,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782964533,123,1,1,14,56,aljua8crr0vkwit0j3m59jw9j,1,10.8,76.3,2025-03-02T13:15:52.467Z,2025-03-02T13:15:57Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5552217685,141,96.0,5552217689,213,1.14,5552217683,140,16.7,5552217681,56,Back,5552217687,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782964597,124,1,1,15,1,aljua8crr0vkwit0j3m59jw9j,1,20.5,95.0,2025-03-02T13:15:57.482Z,2025-03-02T13:16:00Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552218007,140,43.4,5552218005,56,Back,5552218011,212,24.0,5552218013,213,0.01,5552218009,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782964611,125,50,1,15,3,aljua8crr0vkwit0j3m59jw9j,1,43.4,94.0,2025-03-02T13:16:00.390Z,2025-03-02T14:07:09Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5552218219,233,151,5552218047,56,Back,5552218049,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782964627,151,7,1,15,3,ahnt9ejgwj58ul8auzdvi3czf,1,56.6,6.0,2025-03-02T13:16:00.391Z,2025-03-02T17:14:43Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5553571981,178,,5553571979,384,,5552218127,56,Right,5552218129,285,,5552218169,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782964719,153,1,1,15,5,ahnt9ejgwj58ul8auzdvi3czf,0,59.5,13.1,2025-03-02T13:16:02.375Z,2025-03-02T17:15:06Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5552218569,212,16.0,5552218565,140,73.4,5552218563,56,Center,5552218567,141,22.7,5552218571,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783217745,889,61,1,15,7,aljua8crr0vkwit0j3m59jw9j,1,28.3,88.5,2025-03-02T13:16:03.792Z,2025-03-02T17:15:15Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5553574779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782964731,154,1,1,15,9,ahnt9ejgwj58ul8auzdvi3czf,0,95.9,34.0,2025-03-02T13:16:06.279Z,2025-03-02T17:15:27Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5552218631,212,10.0,5552218625,56,Center,5552218629,141,48.7,5552218633,213,1.62,5552218627,140,95.4,5553575877,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782964799,126,12,1,15,9,aljua8crr0vkwit0j3m59jw9j,1,5.9,47.8,2025-03-02T13:16:06.419Z,2025-03-02T13:16:10Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552218999,213,1.47,5552218995,141,66.1,5552218993,140,7.1,5552218991,56,Back,5552218997,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
