id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/16/value
2713962871,280,1,1,33,35,anga7587r1zv4ey71ge9zxol3,1,70.5,100.0,2024-08-26T17:33:42.359Z,2024-08-26T17:33:44Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5176084607,56,Left,5176084611,141,93.3,5176084613,212,9.5,5176084609,140,63.4,5176084615,213,3.81,5176084605,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713962889,281,1,1,33,36,anga7587r1zv4ey71ge9zxol3,1,63.0,92.4,2024-08-26T17:33:43.478Z,2024-08-26T17:33:46Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176084757,140,54.4,5176084763,213,4.20,5176084755,56,Center,5176084761,212,18.5,5176084759,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713962897,282,1,1,33,39,anga7587r1zv4ey71ge9zxol3,1,54.4,68.5,2024-08-26T17:33:45.926Z,2024-08-26T17:33:47Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176084803,141,84.8,5176084807,213,1.43,5176084799,56,Left,5176084805,212,11.2,5176084801,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713962907,283,1,1,33,41,anga7587r1zv4ey71ge9zxol3,1,55.7,85.3,2024-08-26T17:33:47.783Z,2024-08-26T17:33:52Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176084873,141,97.5,5176084877,213,0.54,5176084869,56,Left,5176084875,212,16.2,5176084871,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713962917,284,1,1,33,45,anga7587r1zv4ey71ge9zxol3,1,68.9,93.8,2024-08-26T17:33:52.278Z,2024-08-26T17:33:54Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5176084937,213,3.14,5176084933,141,93.8,5176084935,212,10.8,5176084929,56,Left,5176084931,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713962933,285,1,1,33,47,anga7587r1zv4ey71ge9zxol3,1,59.2,90.9,2024-08-26T17:33:54.086Z,2024-08-26T17:33:58Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176085025,140,53.4,5176085027,141,66.9,5176085031,213,4.36,5176085029,212,17.4,5176085023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713962973,286,1,1,33,51,anga7587r1zv4ey71ge9zxol3,1,48.5,54.6,2024-08-26T17:33:58.199Z,2024-08-26T17:34:03Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176085241,141,5.5,5176085245,213,5.21,5176085243,212,38.0,5176085237,56,Right,5176085239,140,65.8,5176085247,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713962975,287,3,1,33,56,anga7587r1zv4ey71ge9zxol3,0,61.6,9.0,2024-08-26T17:34:03.142Z,2024-08-26T20:30:29Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176600651,464,,5176085257,286,,5176085309,233,232,5176085255,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713962985,232,7,1,33,56,cftj6g399tknheudaxsdpfdgb,1,38.4,91.0,2024-08-26T17:34:03.143Z,2024-08-26T20:30:36Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5176085283,285,,5176085289,233,287,5176600725,383,,5176085281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963013,234,1,1,34,0,cftj6g399tknheudaxsdpfdgb,0,56.6,91.1,2024-08-26T17:34:07.467Z,2024-08-26T17:34:08Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5176085395,140,56.7,5176085399,212,12.1,5176085401,213,4.72,5176085393,56,Center,5176085397,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963009,288,8,1,34,1,anga7587r1zv4ey71ge9zxol3,1,42.0,25.0,2024-08-26T17:34:08.214Z,2024-08-26T20:30:44Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176085387,56,Back,5176600875,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963049,235,1,1,34,4,cftj6g399tknheudaxsdpfdgb,1,40.8,90.6,2024-08-26T17:34:11.514Z,2024-08-26T17:34:14Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5176085607,213,3.57,5176085603,141,84.4,5176085599,56,Back,5176085605,212,10.3,5176085601,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963079,236,1,1,34,7,cftj6g399tknheudaxsdpfdgb,1,33.8,84.4,2024-08-26T17:34:14.388Z,2024-08-26T17:34:18Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5176085783,141,88.7,5176085787,213,0.20,5176085779,56,Back,5176085785,212,14.5,5176085781,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963131,237,1,1,34,11,cftj6g399tknheudaxsdpfdgb,1,52.2,75.7,2024-08-26T17:34:18.450Z,2024-08-26T17:34:25Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5176086077,141,32.7,5176086081,213,4.43,5176086073,56,Back,5176086079,212,30.5,5176086075,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963147,238,1,1,34,18,cftj6g399tknheudaxsdpfdgb,1,54.6,33.3,2024-08-26T17:34:25.214Z,2024-08-26T17:34:27Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5176086153,213,1.63,5176086151,212,17.0,5176086147,140,53.7,5176086145,56,Center,5176086149,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963173,239,1,1,34,21,cftj6g399tknheudaxsdpfdgb,1,58.2,64.0,2024-08-26T17:34:27.792Z,2024-08-26T17:34:32Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5176086309,213,0.96,5176086303,140,72.2,5176086307,212,25.5,5176086305,141,94.7,5176086301,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963189,240,1,1,34,25,cftj6g399tknheudaxsdpfdgb,1,73.1,93.3,2024-08-26T17:34:32.510Z,2024-08-26T17:34:35Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5176086389,213,3.72,5176086385,141,85.7,5176086387,212,9.5,5176086383,140,65.5,5176086381,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963201,241,1,1,34,28,cftj6g399tknheudaxsdpfdgb,1,64.0,84.7,2024-08-26T17:34:35.134Z,2024-08-26T17:34:37Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5176086453,212,15.2,5176086457,213,4.29,5176086449,140,58.1,5176086451,141,64.3,5176086447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963221,242,1,1,34,30,cftj6g399tknheudaxsdpfdgb,1,59.0,64.3,2024-08-26T17:34:36.977Z,2024-08-26T17:34:41Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5176086561,140,56.4,5176086565,212,19.2,5176086559,56,Center,5176086563,141,36.4,5176086567,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963229,243,1,1,34,34,cftj6g399tknheudaxsdpfdgb,1,58.6,34.0,2024-08-26T17:34:40.867Z,2024-08-26T17:34:42Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5176086613,141,41.8,5176086617,213,0.75,5176086609,56,Center,5176086615,212,7.8,5176086611,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963243,244,1,1,34,35,cftj6g399tknheudaxsdpfdgb,1,65.9,42.5,2024-08-26T17:34:42.664Z,2024-08-26T17:34:44Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5176086711,56,Center,5176086715,141,32.4,5176086717,212,10.1,5176086713,140,58.8,5176086719,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963249,245,1,1,34,37,cftj6g399tknheudaxsdpfdgb,0,61.2,34.9,2024-08-26T17:34:44.772Z,2024-08-26T17:34:46Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5176086751,56,Left,5176086757,212,36.6,5176086753,140,75.7,5176086755,141,83.9,5176086749,155,,5176086761,1,,5176086759,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963279,289,1,1,34,40,anga7587r1zv4ey71ge9zxol3,1,20.3,16.8,2024-08-26T17:34:46.878Z,2024-08-26T17:34:54Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176086857,213,0.09,5176086853,141,18.5,5176086851,140,32.1,5176086855,212,12.4,5176086847,56,Back,5176086843,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714053551,905,3,1,34,41,anga7587r1zv4ey71ge9zxol3,0,29.7,20.8,2024-08-26T17:34:47.792Z,2024-08-26T20:31:37Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5176602197,285,,5176602199,465,,5176602195,56,Back,5176602201,467,eq7tnnzwq0g9q4eac0o9t9xey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963281,290,4,1,34,42,anga7587r1zv4ey71ge9zxol3,1,30.0,17.8,2024-08-26T17:34:48.989Z,2024-08-26T17:34:53Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5176086925,152,,5176086923,56,Back,5176086919,13,,5176086945,233,246,5176086927,285,,5176086921,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963267,246,4,1,34,42,cftj6g399tknheudaxsdpfdgb,0,70.0,82.2,2024-08-26T17:34:48.990Z,2024-08-26T17:34:54Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5176086865,13,,5176086961,233,290,5176086869,56,Left,5176086873,286,,5176086867,295,,5176086871,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963431,291,1,1,35,2,anga7587r1zv4ey71ge9zxol3,1,32.7,15.3,2024-08-26T17:35:09.574Z,2024-08-26T17:35:12Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5176087685,141,46.7,5176087677,5,,5176087689,213,1.88,5176087679,152,,5176087681,56,Back,5176087683,140,26.2,5176087687,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963447,292,1,1,35,5,anga7587r1zv4ey71ge9zxol3,1,26.4,46.9,2024-08-26T17:35:12.326Z,2024-08-26T17:35:16Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176087803,140,43.0,5176087809,213,1.09,5176087811,1,,5176087807,212,37.7,5176087801,56,Back,5176087805,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963465,293,1,1,35,9,anga7587r1zv4ey71ge9zxol3,1,41.5,93.0,2024-08-26T17:35:15.990Z,2024-08-26T17:35:19Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5176087925,212,32.0,5176087921,140,29.3,5176087923,141,49.9,5176087919,56,Back,5176087927,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963483,294,1,1,35,12,anga7587r1zv4ey71ge9zxol3,1,28.8,49.7,2024-08-26T17:35:19.621Z,2024-08-26T17:35:25Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176088067,212,10.3,5176088063,140,38.6,5176088061,56,Back,5176088069,213,6.26,5176088065,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963503,295,1,1,35,18,anga7587r1zv4ey71ge9zxol3,1,38.1,50.6,2024-08-26T17:35:25.702Z,2024-08-26T17:35:29Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176088165,1,,5176088157,140,59.6,5176088163,213,5.32,5176088155,56,Right,5176088161,212,39.6,5176088159,141,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963525,296,1,1,35,22,anga7587r1zv4ey71ge9zxol3,0,60.6,2.6,2024-08-26T17:35:29.206Z,2024-08-26T17:35:32Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176088293,141,24.4,5176088297,213,0.41,5176088281,155,,5176088289,140,92.8,5176088295,212,36.9,5176088299,1,,5176088285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963561,249,12,1,35,27,cftj6g399tknheudaxsdpfdgb,1,1.8,86.9,2024-08-26T17:35:34.271Z,2024-08-26T19:08:37Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5176088521,140,22.6,5176088525,212,23.9,5176088537,167,,5176088527,213,0.42,5176088519,56,Back,5176088523,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963563,250,5,1,35,28,cftj6g399tknheudaxsdpfdgb,0,22.6,101.5,2024-08-26T17:35:35.718Z,2024-08-26T17:37:32Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5176088731,233,297,5176088529,56,Back,5176088531,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963591,297,5,1,35,28,anga7587r1zv4ey71ge9zxol3,1,77.4,-1.5,2024-08-26T17:35:35.718Z,2024-08-26T17:37:32Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176088709,347,,5176088711,233,250,5176088707,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963607,298,1,1,35,34,anga7587r1zv4ey71ge9zxol3,1,69.1,0.0,2024-08-26T17:35:40.886Z,2024-08-26T17:36:05Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5176088785,140,61.6,5176088789,212,12.0,5176088781,107,,5176089667,189,,5176088791,213,2.29,5176088787,141,11.3,5176088783,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963621,299,1,1,35,37,anga7587r1zv4ey71ge9zxol3,1,56.8,15.8,2024-08-26T17:35:43.957Z,2024-08-26T17:35:46Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176088869,213,0.45,5176088865,141,25.3,5176088863,140,69.7,5176088867,212,15.0,5176088861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963645,300,1,1,35,40,anga7587r1zv4ey71ge9zxol3,1,70.5,22.2,2024-08-26T17:35:46.822Z,2024-08-26T17:35:48Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176088977,213,1.61,5176088973,141,43.3,5176088975,212,14.4,5176088971,140,70.0,5176088969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963681,301,1,1,35,41,anga7587r1zv4ey71ge9zxol3,1,70.0,43.1,2024-08-26T17:35:48.165Z,2024-08-26T17:35:52Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176089157,141,86.5,5176089159,212,30.3,5176089161,213,1.34,5176089153,56,Left,5176089155,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963725,302,1,1,35,45,anga7587r1zv4ey71ge9zxol3,1,76.5,86.5,2024-08-26T17:35:52.534Z,2024-08-26T17:35:57Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5176089387,140,86.5,5176089391,212,10.5,5176089393,213,6.25,5176089389,141,86.0,5176089385,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963731,303,1,1,35,50,anga7587r1zv4ey71ge9zxol3,0,97.9,75.4,2024-08-26T17:35:57.541Z,2024-08-26T17:35:59Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5176089423,213,4.47,5176089419,141,72.9,5176089415,56,Center,5176089421,212,1.8,5176089489,236,,5176089417,140,97.5,5176089493,233,251,5176089501,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963741,251,74,1,35,50,cftj6g399tknheudaxsdpfdgb,1,1.4,25.3,2024-08-26T17:35:57.542Z,2024-08-26T18:10:23Z,195o7hchielt14ic49r3k06sq,Serginho,,,5176089519,233,303,5176089439,56,Back,5176089441,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963757,252,6,1,35,51,cftj6g399tknheudaxsdpfdgb,0,1.8,26.0,2024-08-26T17:35:58.597Z,2024-08-26T20:32:35Z,195o7hchielt14ic49r3k06sq,Serginho,,,5176089561,233,304,5176089541,56,Back,5176089545,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963749,304,6,1,35,51,anga7587r1zv4ey71ge9zxol3,1,98.2,74.0,2024-08-26T17:35:58.597Z,2024-08-26T18:04:00Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5176089525,56,Center,5176089551,233,252,5176089527,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963993,305,1,1,36,23,anga7587r1zv4ey71ge9zxol3,0,99.5,99.5,2024-08-26T17:36:30.118Z,2024-08-26T20:32:38Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176090889,212,35.4,5176090885,140,92.0,5176090877,6,,5176090891,213,4.49,5176090887,141,48.7,5176090875,2,,5176090883,56,Center,5176603877,20,,5176090881,223,5176090893,1,,5176090879,155,,,,,,,,,,,,,,,,,,,,,,,,
2713964013,253,44,1,36,27,cftj6g399tknheudaxsdpfdgb,1,8.4,52.0,2024-08-26T17:36:33.812Z,2024-08-26T18:06:49Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5176090979,285,,5176090981,233,306,5176090977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713963995,306,44,1,36,27,anga7587r1zv4ey71ge9zxol3,0,91.6,48.0,2024-08-26T17:36:33.813Z,2024-08-26T18:06:49Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176090899,286,,5176090985,233,253,5176090897,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964017,254,12,1,36,27,cftj6g399tknheudaxsdpfdgb,1,9.2,53.4,2024-08-26T17:36:34.411Z,2024-08-26T20:50:48Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5176091007,140,15.7,5176091011,212,33.2,5176091013,213,4.92,5176091015,15,,5176091009,141,5.6,5176091005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964057,307,1,1,36,31,anga7587r1zv4ey71ge9zxol3,1,74.3,96.6,2024-08-26T17:36:38.229Z,2024-08-26T17:36:41Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176091221,140,63.1,5176091225,212,15.4,5176091219,56,Left,5176091227,213,3.84,5176091223,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964081,308,1,1,36,34,anga7587r1zv4ey71ge9zxol3,0,63.2,77.9,2024-08-26T17:36:41.542Z,2024-08-26T17:36:44Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5176091383,155,,5176091387,140,89.8,5176091391,212,36.7,5176091393,213,5.58,5176091389,141,43.0,5176091395,1,,5176091385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964093,255,44,1,36,38,cftj6g399tknheudaxsdpfdgb,1,8.9,60.6,2024-08-26T17:36:44.820Z,2024-08-26T18:06:50Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5176093767,233,320,5176091439,285,,5176091437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964457,320,44,1,36,38,anga7587r1zv4ey71ge9zxol3,0,91.1,39.4,2024-08-26T17:36:44.821Z,2024-08-26T18:06:50Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176093495,56,Center,5176093771,233,255,5176093497,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964099,256,12,1,36,38,cftj6g399tknheudaxsdpfdgb,1,7.2,56.7,2024-08-26T17:36:45.362Z,2024-08-26T17:36:46Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5176091467,15,,5176091463,212,14.3,5176091459,140,19.3,5176091465,213,0.47,5176091461,141,66.3,5176091457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964127,309,1,1,36,39,anga7587r1zv4ey71ge9zxol3,1,76.5,29.8,2024-08-26T17:36:46.614Z,2024-08-26T17:38:09Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5176091625,3,,5176091629,140,89.0,5176091635,213,0.93,5176091633,212,22.0,5176091627,56,Center,5176091631,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964131,310,61,1,36,43,anga7587r1zv4ey71ge9zxol3,0,89.0,55.7,2024-08-26T17:36:49.974Z,2024-08-26T17:38:10Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5176091657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964165,257,12,1,36,43,cftj6g399tknheudaxsdpfdgb,1,13.2,32.5,2024-08-26T17:36:50.017Z,2024-08-26T17:36:54Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5176091819,212,69.1,5176091821,213,0.74,5176091849,167,,5176091817,141,100.0,5176091807,56,Left,5176091811,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964167,258,5,1,36,47,cftj6g399tknheudaxsdpfdgb,0,63.4,101.4,2024-08-26T17:36:53.860Z,2024-08-26T17:37:32Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5176091825,56,Left,5176092431,233,311,5176091827,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964259,311,5,1,36,47,anga7587r1zv4ey71ge9zxol3,1,36.6,-1.4,2024-08-26T17:36:53.860Z,2024-08-26T17:37:32Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5176092373,347,,5176092427,233,258,5176092369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964273,312,1,1,37,2,anga7587r1zv4ey71ge9zxol3,1,41.1,0.0,2024-08-26T17:37:09.557Z,2024-08-26T17:37:10Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176092469,212,19.6,5176092465,140,28.5,5176092463,56,Back,5176092467,141,20.3,5176092471,213,2.31,5176092461,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964307,313,1,1,37,3,anga7587r1zv4ey71ge9zxol3,1,28.5,22.4,2024-08-26T17:37:10.613Z,2024-08-26T17:37:16Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5176092665,140,26.6,5176092663,56,Back,5176092669,212,27.2,5176092667,141,62.3,5176092671,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964339,314,1,1,37,10,anga7587r1zv4ey71ge9zxol3,1,29.1,64.3,2024-08-26T17:37:16.806Z,2024-08-26T17:37:21Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176092803,213,4.58,5176092795,56,Back,5176092799,141,43.1,5176092801,212,14.5,5176092797,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964349,315,1,1,37,14,anga7587r1zv4ey71ge9zxol3,1,30.1,45.4,2024-08-26T17:37:21.734Z,2024-08-26T17:37:23Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176092881,56,Back,5176092887,212,18.0,5176092883,140,34.6,5176092885,141,70.9,5176092889,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964379,316,1,1,37,16,anga7587r1zv4ey71ge9zxol3,1,34.6,70.9,2024-08-26T17:37:23.478Z,2024-08-26T17:37:26Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176093099,56,Back,5176093105,212,14.6,5176093101,140,28.7,5176093103,141,51.5,5176093107,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964395,317,1,1,37,20,anga7587r1zv4ey71ge9zxol3,1,27.9,46.7,2024-08-26T17:37:26.853Z,2024-08-26T17:37:29Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176093189,213,4.95,5176093185,141,9.4,5176093183,140,33.8,5176093187,212,26.1,5176093181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964415,318,1,1,37,22,anga7587r1zv4ey71ge9zxol3,1,33.4,12.0,2024-08-26T17:37:28.869Z,2024-08-26T17:37:32Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5176093303,213,1.38,5176093297,140,37.2,5176093301,212,21.5,5176093295,56,Back,5176093299,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964451,319,1,1,37,25,anga7587r1zv4ey71ge9zxol3,0,41.5,34.9,2024-08-26T17:37:31.892Z,2024-08-26T17:37:37Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176093471,212,43.6,5176093467,140,57.7,5176093473,213,1.17,5176093469,141,93.9,5176093475,1,,5176093465,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713964475,321,1,1,37,32,anga7587r1zv4ey71ge9zxol3,1,63.9,77.5,2024-08-26T17:37:39.013Z,2024-08-26T17:37:40Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5176093621,141,63.9,5176093625,213,4.96,5176093619,140,66.1,5176093617,56,Center,5176093623,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
