id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2789377905,251,74,1,23,49,ahnt9ejgwj58ul8auzdvi3czf,1,32.8,91.1,2025-03-16T16:25:18.786Z,2025-03-16T18:12:14Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5587363787,285,,5587363785,56,Back,5587363963,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378065,211,5,1,23,50,9qsmopgutr7ut5g6workk8w4i,1,65.8,-0.6,2025-03-16T16:25:19.673Z,2025-03-16T16:25:29Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587364831,233,252,5587364697,56,Right,5587364699,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789377935,252,5,1,23,50,ahnt9ejgwj58ul8auzdvi3czf,0,34.2,100.6,2025-03-16T16:25:19.673Z,2025-03-16T18:07:48Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5587363929,347,,5587363927,56,Back,5587364869,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378105,212,1,1,23,59,9qsmopgutr7ut5g6workk8w4i,1,64.2,0.0,2025-03-16T16:25:28.736Z,2025-03-16T16:25:30Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5587364955,140,63.4,5587364957,141,8.9,5587364961,213,1.69,5587364953,56,Right,5587364951,107,,5587364959,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378143,213,1,1,24,0,9qsmopgutr7ut5g6workk8w4i,1,63.4,8.9,2025-03-16T16:25:29.704Z,2025-03-16T16:25:31Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5587365137,212,3.9,5587365135,141,3.4,5587365139,213,4.99,5587365133,140,64.4,5587365131,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378203,214,1,1,24,2,9qsmopgutr7ut5g6workk8w4i,0,65.3,2.9,2025-03-16T16:25:31.528Z,2025-03-16T16:25:34Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5587365459,155,,5587365465,141,40.0,5587365473,213,1.07,5587365469,212,28.8,5587365463,140,78.5,5587365461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378277,253,12,1,24,5,ahnt9ejgwj58ul8auzdvi3czf,1,22.1,57.8,2025-03-16T16:25:35.271Z,2025-03-16T16:25:37Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5587365817,213,0.51,5587365815,212,14.8,5587365813,141,68.4,5587365811,140,34.4,5587365809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378285,254,1,1,24,7,ahnt9ejgwj58ul8auzdvi3czf,0,34.4,68.4,2025-03-16T16:25:37.240Z,2025-03-16T16:25:37Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5587365875,213,6.08,5587365863,3,,5587365869,140,45.3,5587365873,212,11.7,5587365867,56,Back,5587365865,168,,5587365871,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378327,215,43,1,24,10,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T16:25:39.329Z,2025-03-16T19:51:58Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5588602633,144,8,5588602469,383,0,5587366109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378357,216,1,1,24,10,9qsmopgutr7ut5g6workk8w4i,1,55.2,31.3,2025-03-16T16:25:39.600Z,2025-03-16T16:25:40Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5587366205,140,70.0,5587366207,141,15.5,5587366209,212,18.9,5587366203,56,Right,5587366211,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378405,217,1,1,24,11,9qsmopgutr7ut5g6workk8w4i,1,69.5,15.8,2025-03-16T16:25:40.472Z,2025-03-16T19:52:04Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587366501,213,3.65,5588602899,156,,5587366493,56,Right,5587366495,140,62.9,5587366497,141,10.1,5587366499,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378413,218,43,1,24,13,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T16:25:42.713Z,2025-03-16T16:25:47Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5587367197,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378457,219,1,1,24,14,9qsmopgutr7ut5g6workk8w4i,1,60.6,12.0,2025-03-16T16:25:43.577Z,2025-03-16T16:25:44Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5587366785,213,2.97,5587366781,141,17.3,5587366783,212,21.5,5587366777,56,Back,5587366779,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378579,220,1,1,24,15,9qsmopgutr7ut5g6workk8w4i,1,40.4,17.3,2025-03-16T16:25:44.481Z,2025-03-16T16:25:49Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5587367439,56,Back,5587367443,141,48.4,5587367441,140,26.4,5587367445,212,25.8,5587367447,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378631,221,1,1,24,19,9qsmopgutr7ut5g6workk8w4i,1,26.3,48.5,2025-03-16T16:25:49.089Z,2025-03-16T16:25:51Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5587367705,140,30.6,5587367707,141,36.4,5587367709,212,9.4,5587367703,56,Back,5587367711,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378697,222,1,1,24,21,9qsmopgutr7ut5g6workk8w4i,1,31.2,34.2,2025-03-16T16:25:51.073Z,2025-03-16T16:25:53Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5587368085,213,5.37,5587368079,140,43.1,5587368081,141,10.3,5587368077,56,Back,5587368083,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378729,223,1,1,24,24,9qsmopgutr7ut5g6workk8w4i,0,46.3,8.6,2025-03-16T16:25:53.697Z,2025-03-16T16:25:55Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5587368287,212,21.9,5587368291,213,0.86,5587368275,56,Center,5587368277,140,59.9,5587368281,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378791,255,8,1,24,28,ahnt9ejgwj58ul8auzdvi3czf,1,37.1,61.7,2025-03-16T16:25:57.487Z,2025-03-16T19:52:26Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587368631,56,Back,5588603987,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378843,257,1,1,24,29,ahnt9ejgwj58ul8auzdvi3czf,1,41.7,72.0,2025-03-16T16:25:58.599Z,2025-03-16T19:52:34Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5587368895,141,62.0,5587368897,212,18.7,5587368899,213,5.91,5587368893,140,58.3,5587368891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378939,258,1,1,24,30,ahnt9ejgwj58ul8auzdvi3czf,1,64.6,53.6,2025-03-16T16:25:59.623Z,2025-03-16T16:26:03Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5587369415,212,19.3,5587369407,140,68.3,5587369421,213,4.92,5587369403,56,Center,5587369411,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378947,259,1,1,24,33,ahnt9ejgwj58ul8auzdvi3czf,0,77.1,26.6,2025-03-16T16:26:03.055Z,2025-03-16T16:53:49Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5587580987,286,,5587579693,213,0.31,5587580983,233,224,5587580981,236,,5587579687,140,81.2,5587579691,212,4.5,5587369447,56,Center,5587579689,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789378987,224,74,1,24,33,9qsmopgutr7ut5g6workk8w4i,1,20.4,71.8,2025-03-16T16:26:03.056Z,2025-03-16T16:56:07Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5587581017,233,259,5587369669,56,Back,5587369675,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379023,260,43,1,24,34,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-16T16:26:03.360Z,2025-03-16T16:53:36Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5587369921,56,Center,5587579787,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379107,225,1,1,24,37,9qsmopgutr7ut5g6workk8w4i,1,12.2,89.7,2025-03-16T16:26:07.176Z,2025-03-16T16:56:19Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5587370353,212,15.8,5587370351,141,92.7,5587370349,140,27.1,5587370347,56,Back,5587370355,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789604147,954,3,1,24,39,9qsmopgutr7ut5g6workk8w4i,0,39.8,90.2,2025-03-16T16:26:09.109Z,2025-03-16T19:53:28Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5588606421,286,,5588606419,56,Back,5588606423,465,,5588606425,467,6wrch4yhbs6utcc0doguj90q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379117,226,43,1,24,40,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T16:26:09.945Z,2025-03-16T19:52:59Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5588605457,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379223,227,61,1,24,45,9qsmopgutr7ut5g6workk8w4i,0,68.9,89.9,2025-03-16T16:26:14.568Z,2025-03-16T19:53:06Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5587370941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379247,262,1,1,24,46,ahnt9ejgwj58ul8auzdvi3czf,1,29.6,12.8,2025-03-16T16:26:15.582Z,2025-03-16T16:26:16Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5587371045,56,Back,5587371047,140,19.6,5587371049,141,26.5,5587371051,212,14.0,5587371053,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379309,263,1,1,24,47,ahnt9ejgwj58ul8auzdvi3czf,1,19.6,26.5,2025-03-16T16:26:16.415Z,2025-03-16T16:26:18Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587371369,213,0.01,5587371361,56,Back,5587371363,140,33.9,5587371367,212,15.0,5587371365,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379333,264,1,1,24,48,ahnt9ejgwj58ul8auzdvi3czf,1,33.9,26.8,2025-03-16T16:26:18.135Z,2025-03-16T16:26:18Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587371503,56,Back,5587371511,213,4.13,5587371505,140,27.4,5587371507,141,11.7,5587371509,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379369,265,1,1,24,49,ahnt9ejgwj58ul8auzdvi3czf,1,27.4,11.7,2025-03-16T16:26:18.839Z,2025-03-16T16:26:20Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5587371703,56,Back,5587371711,213,2.23,5587371709,212,13.1,5587371707,141,27.0,5587371705,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379377,266,1,1,24,50,ahnt9ejgwj58ul8auzdvi3czf,1,19.8,27.0,2025-03-16T16:26:20.263Z,2025-03-16T16:53:50Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587371769,141,3.2,5587371771,212,24.8,5587371773,213,5.57,5587371767,140,37.7,5587371765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379449,267,1,1,24,51,ahnt9ejgwj58ul8auzdvi3czf,1,37.7,3.2,2025-03-16T16:26:21.111Z,2025-03-16T16:26:24Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5587372183,213,1.81,5587372175,140,35.0,5587372181,212,11.8,5587372179,141,20.0,5587372171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379439,228,83,1,24,54,9qsmopgutr7ut5g6workk8w4i,0,65.7,91.1,2025-03-16T16:26:23.624Z,2025-03-16T16:26:28Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587372843,399,bplpqy3ierwlm12d1f3prue7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379523,268,61,1,24,55,ahnt9ejgwj58ul8auzdvi3czf,0,35.8,9.5,2025-03-16T16:26:25.302Z,2025-03-16T18:10:05Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587372549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379571,229,5,1,24,56,9qsmopgutr7ut5g6workk8w4i,1,64.4,101.1,2025-03-16T16:26:26.080Z,2025-03-16T18:07:49Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587372889,56,Left,5587373141,233,271,5587372891,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379601,271,5,1,24,56,ahnt9ejgwj58ul8auzdvi3czf,0,35.6,-1.1,2025-03-16T16:26:26.080Z,2025-03-16T18:07:49Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587373081,347,,5587373167,233,229,5587373079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379607,230,1,1,24,59,9qsmopgutr7ut5g6workk8w4i,1,64.2,100.0,2025-03-16T16:26:28.760Z,2025-03-16T16:26:30Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5587373113,141,90.3,5587373103,107,,5587373111,140,73.0,5587373115,212,11.8,5587373117,213,5.61,5587373107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379575,270,43,1,24,59,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-16T16:26:28.822Z,2025-03-16T16:26:29Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587372915,56,Back,5587373009,144,1,5587372917,140,35.4,5587372923,213,3.14,5587372919,141,0.0,5587372921,212,0,5587372911,3,0,5587372913,168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379625,231,1,1,25,1,9qsmopgutr7ut5g6workk8w4i,1,73.0,90.3,2025-03-16T16:26:30.344Z,2025-03-16T16:26:31Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5587373215,140,66.7,5587373217,141,84.2,5587373221,213,3.70,5587373219,212,7.8,5587373211,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379655,232,1,1,25,2,9qsmopgutr7ut5g6workk8w4i,1,66.5,84.2,2025-03-16T16:26:31.312Z,2025-03-16T16:26:33Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587373375,140,70.1,5587373377,141,75.4,5587373381,213,5.28,5587373373,56,Center,5587373379,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379691,233,1,1,25,3,9qsmopgutr7ut5g6workk8w4i,0,70.2,72.3,2025-03-16T16:26:32.960Z,2025-03-16T16:26:34Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5587373505,213,6.10,5587373499,140,82.6,5587373503,212,13.2,5587373497,56,Center,5587373501,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379681,272,8,1,25,4,ahnt9ejgwj58ul8auzdvi3czf,1,21.3,29.8,2025-03-16T16:26:34.071Z,2025-03-16T19:54:28Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587373485,56,Back,5588608683,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379751,234,3,1,25,5,9qsmopgutr7ut5g6workk8w4i,1,93.8,64.8,2025-03-16T16:26:34.472Z,2025-03-16T19:54:40Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5587382285,286,,5588121911,233,273,5588609013,465,,5587373827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789380199,273,45,1,25,5,ahnt9ejgwj58ul8auzdvi3czf,0,6.2,35.2,2025-03-16T16:26:34.472Z,2025-03-16T18:10:35Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5587376245,56,Back,5587382297,285,,5588121883,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379823,235,1,1,25,5,9qsmopgutr7ut5g6workk8w4i,1,92.9,66.3,2025-03-16T16:26:35.208Z,2025-03-16T16:27:34Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,1.0,5587381257,210,16,5587374199,140,91.9,5587381259,154,,5587374197,56,Center,5587374207,213,4.63,5587381261,22,,5587374201,141,46.7,5587374203,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789379829,236,16,1,25,6,9qsmopgutr7ut5g6workk8w4i,1,92.3,54.0,2025-03-16T16:26:35.465Z,2025-03-16T19:58:15Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5587381355,231,56.1,5587381323,154,,5587374235,17,,5588610227,396,54.9,5587381351,328,,5587381345,214,,5588610225,395,97.1,5587381329,55,235,5587376619,374,5587381341,103,5.1,5587381337,102,47.2,5587374239,56,5588610223,80,2025-03-16 16:26:34.953,Center,5587376623,375,25:05.643,5587381321,29,,5587374233,22,,5587376615,20,5587381353,230,97.6,,,,,,,,,,,
2789380955,274,1,1,25,51,ahnt9ejgwj58ul8auzdvi3czf,1,50.2,50.0,2025-03-16T16:27:20.455Z,2025-03-16T16:27:40Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5587380379,140,34.5,5587380381,141,37.9,5587380383,212,18.4,5587380377,56,Back,5587380385,213,3.60,5587380387,279,G,5587381551,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789380979,275,1,1,25,52,ahnt9ejgwj58ul8auzdvi3czf,0,34.5,37.9,2025-03-16T16:27:21.879Z,2025-03-16T16:27:41Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587380533,140,68.5,5587380541,212,36.2,5587380527,56,Center,5587381735,189,,5587380537,141,29.4,5587380545,213,6.12,5587380547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789393527,323,4,1,25,56,9qsmopgutr7ut5g6workk8w4i,1,39.6,69.0,2025-03-16T16:27:25.565Z,2025-03-16T16:37:34Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5587450837,152,,5587450835,56,Back,5587450839,265,,5587450833,13,,5587450841,286,,5587450887,233,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381017,276,4,1,25,56,ahnt9ejgwj58ul8auzdvi3czf,0,60.4,31.0,2025-03-16T16:27:25.566Z,2025-03-16T16:36:44Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5587380873,13,,5587450947,233,323,5587380881,285,,5587380877,152,,5587380875,56,Center,5587380879,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789394911,328,1,1,26,10,9qsmopgutr7ut5g6workk8w4i,1,42.0,70.2,2025-03-16T16:27:39.674Z,2025-03-16T16:37:32Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5587457107,141,93.0,5587457099,56,Left,5587457381,5,,5587457109,212,20.3,5587457385,152,,5587457795,189,,5587457103,140,54.5,5587457113,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381379,240,1,1,26,19,9qsmopgutr7ut5g6workk8w4i,1,54.3,96.9,2025-03-16T16:27:48.960Z,2025-03-16T16:57:15Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5587408585,56,Back,5587408587,140,36.8,5587408591,212,21.6,5587408593,213,3.69,5587600689,189,,5587408589,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381409,277,43,1,26,21,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-16T16:27:50.886Z,2025-03-16T16:59:06Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5587382953,56,Center,5587610679,144,45,5587609135,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381423,241,43,1,26,22,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T16:27:51.688Z,2025-03-16T16:57:16Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5587600817,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381487,242,1,1,26,23,9qsmopgutr7ut5g6workk8w4i,1,44.1,88.3,2025-03-16T16:27:52.575Z,2025-03-16T16:27:54Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5587383343,56,Back,5587383351,213,4.35,5587383349,212,23.6,5587383345,140,36.2,5587383347,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381555,243,1,1,26,25,9qsmopgutr7ut5g6workk8w4i,1,36.2,55.8,2025-03-16T16:27:55.128Z,2025-03-16T16:27:57Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5587383701,56,Back,5587383703,140,47.2,5587383709,213,5.21,5587383705,141,24.6,5587383707,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381595,244,1,1,26,27,9qsmopgutr7ut5g6workk8w4i,1,52.1,18.0,2025-03-16T16:27:57.120Z,2025-03-16T16:27:59Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5587383953,212,9.8,5587383951,141,23.6,5587383955,213,0.40,5587383947,56,Center,5587383949,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381639,245,1,1,26,30,9qsmopgutr7ut5g6workk8w4i,1,60.8,24.0,2025-03-16T16:27:59.375Z,2025-03-16T16:28:01Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587384197,56,Center,5587384205,213,2.37,5587384199,140,55.4,5587384201,141,32.1,5587384203,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381727,246,1,1,26,31,9qsmopgutr7ut5g6workk8w4i,1,56.7,33.0,2025-03-16T16:28:01.080Z,2025-03-16T16:28:04Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5587384649,56,Center,5587384659,1,,5587384655,212,33.8,5587384657,213,0.48,5587384647,155,,5587384653,141,56.1,5587384651,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381731,247,61,1,26,34,9qsmopgutr7ut5g6workk8w4i,0,86.2,55.3,2025-03-16T16:28:03.336Z,2025-03-16T16:58:29Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5587384677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381863,278,61,1,26,35,ahnt9ejgwj58ul8auzdvi3czf,1,13.8,44.7,2025-03-16T16:28:04.337Z,2025-03-16T16:59:32Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587385451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381753,248,15,1,26,35,9qsmopgutr7ut5g6workk8w4i,1,85.6,56.8,2025-03-16T16:28:05.152Z,2025-03-16T20:00:06Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5587610775,72,,5587389927,102,50.8,5587384787,56,Center,5587384779,22,,5587389299,82,,5587614459,233,489,5587389955,231,49.8,5587384783,17,,5587389925,78,5587389941,146,88.6,5587389929,103,19,5587610335,328,5587389949,230,,,5587389945,147,54.9,5587389935,458,,,,,,,,,,98.5,,,,,,,,,,
2789423725,489,10,1,26,35,ahnt9ejgwj58ul8auzdvi3czf,1,11.4,45.1,2025-03-16T16:28:05.252Z,2025-03-16T16:59:46Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587614511,233,248,5587614413,94,,5587614415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
