id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value
2789381391,315,5,1,26,28,77tfx9me4aaqhzv78bmgsy9bg,0,19.1,101.4,2025-03-16T16:27:46.592Z,2025-03-16T16:30:26Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587382863,347,,5587382861,56,Back,5587383525,233,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381537,214,1,1,26,37,anga7587r1zv4ey71ge9zxol3,1,78.8,0.0,2025-03-16T16:27:55.148Z,2025-03-16T16:27:56Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5587383613,141,12.8,5587383617,213,0.93,5587383607,107,,5587383611,140,85.6,5587383609,56,Right,5587383615,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381613,215,1,1,26,38,anga7587r1zv4ey71ge9zxol3,1,85.6,12.2,2025-03-16T16:27:56.460Z,2025-03-16T16:28:00Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5587384059,213,5.89,5587384051,56,Right,5587384055,141,6.5,5587384053,140,94.5,5587384057,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381627,216,3,1,26,41,anga7587r1zv4ey71ge9zxol3,1,97.2,27.6,2025-03-16T16:28:00.007Z,2025-03-16T20:27:26Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5587384131,56,Center,5588732623,465,,5587384133,286,,5587388595,233,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381623,316,45,1,26,41,77tfx9me4aaqhzv78bmgsy9bg,0,2.8,72.4,2025-03-16T16:28:00.007Z,2025-03-16T17:57:26Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5587384117,56,Back,5587388615,233,216,5587384119,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381681,317,12,1,26,44,77tfx9me4aaqhzv78bmgsy9bg,1,4.1,59.6,2025-03-16T16:28:02.511Z,2025-03-16T16:28:05Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587384435,212,20.8,5587384431,140,23.8,5587384433,141,56.9,5587384437,213,6.19,5587384461,15,,5587384425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381687,217,1,1,26,44,anga7587r1zv4ey71ge9zxol3,0,94.4,25.9,2025-03-16T16:28:02.756Z,2025-03-16T16:28:03Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5587384473,212,3.3,5587384469,140,93.9,5587384467,56,Center,5587384475,213,1.73,5587384465,155,,5587384471,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381805,218,1,1,26,46,anga7587r1zv4ey71ge9zxol3,1,76.9,31.9,2025-03-16T16:28:04.724Z,2025-03-16T16:28:07Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5587385085,56,Center,5587385093,213,1.99,5587385091,212,26.6,5587385089,141,67.5,5587385087,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381883,219,1,1,26,49,anga7587r1zv4ey71ge9zxol3,1,66.5,67.5,2025-03-16T16:28:07.192Z,2025-03-16T16:28:10Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587385553,212,18.2,5587385559,213,0.79,5587385547,141,86.5,5587385541,140,78.7,5587385539,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789381971,220,1,1,26,52,anga7587r1zv4ey71ge9zxol3,1,79.4,87.2,2025-03-16T16:28:10.832Z,2025-03-16T16:28:14Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5587386057,140,76.0,5587386059,141,75.9,5587386063,213,4.28,5587386055,56,Center,5587386061,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382047,221,1,1,26,56,anga7587r1zv4ey71ge9zxol3,0,73.3,61.8,2025-03-16T16:28:14.144Z,2025-03-16T16:28:17Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5587386465,140,87.4,5587386471,213,6.13,5587386469,212,15.0,5587386467,141,58.4,5587386463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382011,318,8,1,26,57,77tfx9me4aaqhzv78bmgsy9bg,1,14.6,47.2,2025-03-16T16:28:15.360Z,2025-03-16T20:27:30Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587386253,56,Back,5588732695,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382095,320,1,1,26,58,77tfx9me4aaqhzv78bmgsy9bg,1,15.5,44.8,2025-03-16T16:28:16.383Z,2025-03-16T16:28:20Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587386715,141,46.3,5587386711,56,Back,5587386717,212,13.1,5587386719,213,0.08,5587386713,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382143,321,1,1,27,1,77tfx9me4aaqhzv78bmgsy9bg,0,43.3,53.0,2025-03-16T16:28:19.920Z,2025-03-16T16:28:22Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5587386999,56,Back,5587387011,213,0.41,5587387083,233,222,5587387087,286,,5587387001,140,44.8,5587387007,212,1.7,5587387003,141,54.0,5587387081,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382157,222,74,1,27,1,anga7587r1zv4ey71ge9zxol3,1,55.4,39.7,2025-03-16T16:28:19.921Z,2025-03-16T16:30:28Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5587387061,285,,5587387139,233,321,5587387059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382243,224,1,1,27,6,anga7587r1zv4ey71ge9zxol3,1,70.1,59.3,2025-03-16T16:28:25.063Z,2025-03-16T16:28:34Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5587387585,140,63.0,5587387589,212,7.8,5587387587,141,62.9,5587387583,56,Center,5587387591,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382295,225,1,1,27,7,anga7587r1zv4ey71ge9zxol3,1,63.0,62.9,2025-03-16T16:28:25.719Z,2025-03-16T16:28:28Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5587387909,56,Center,5587387921,213,4.85,5587387913,140,65.1,5587387919,212,16.1,5587387917,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382457,226,1,1,27,9,anga7587r1zv4ey71ge9zxol3,1,65.1,39.5,2025-03-16T16:28:27.906Z,2025-03-16T16:28:33Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5587388735,213,4.64,5587388731,141,22.1,5587388727,56,Center,5587388729,140,64.3,5587388733,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382517,227,1,1,27,17,anga7587r1zv4ey71ge9zxol3,1,65.8,8.8,2025-03-16T16:28:35.639Z,2025-03-16T16:28:36Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5587389029,213,6.22,5587389025,141,8.0,5587389021,56,Right,5587389023,140,74.0,5587389027,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382553,228,1,1,27,18,anga7587r1zv4ey71ge9zxol3,1,74.0,8.0,2025-03-16T16:28:36.420Z,2025-03-16T16:28:38Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5587389245,56,Right,5587389261,213,0.58,5587389247,140,83.0,5587389257,212,11.3,5587389253,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382615,229,3,1,27,20,anga7587r1zv4ey71ge9zxol3,1,90.8,21.2,2025-03-16T16:28:38.513Z,2025-03-16T20:28:21Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5587389569,286,,5587389601,233,322,5587389567,56,Center,5588735317,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382561,322,45,1,27,20,77tfx9me4aaqhzv78bmgsy9bg,0,9.2,78.8,2025-03-16T16:28:38.513Z,2025-03-16T17:57:27Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587389309,56,Back,5587389647,233,229,5587389311,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382707,230,1,1,27,22,anga7587r1zv4ey71ge9zxol3,1,95.2,32.5,2025-03-16T16:28:40.950Z,2025-03-16T20:28:28Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,1.0,,5587391167,154,,5587390035,56,Center,5587390043,213,1.96,5588735527,195,,5587390039,141,62.6,5587391165,210,13,5587390041,212,22.1,5587390037,140,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382721,231,13,1,27,24,anga7587r1zv4ey71ge9zxol3,1,84.4,64.2,2025-03-16T16:28:42.762Z,2025-03-16T20:28:39Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5587390547,72,,5587391217,29,,5587391221,55,230,5587390101,22,,5587391219,154,,5587391229,103,54.2,5587391233,230,98.8,5587391237,231,51.1,5587391225,102,53.4,5588736137,64,5587391215,85,5587390105,56,Center,,,,,,,,,,,,,,,,,,
2789382791,232,5,1,27,26,anga7587r1zv4ey71ge9zxol3,0,101.0,54.1,2025-03-16T16:28:44.192Z,2025-03-16T16:30:27Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5587390597,233,323,5587390489,346,,5587390487,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789382779,323,5,1,27,26,77tfx9me4aaqhzv78bmgsy9bg,1,-1.0,45.9,2025-03-16T16:28:44.192Z,2025-03-16T16:30:26Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587390433,56,Back,5587390437,346,,5587390583,233,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383225,324,1,1,27,43,77tfx9me4aaqhzv78bmgsy9bg,1,4.6,53.9,2025-03-16T16:29:01.295Z,2025-03-16T16:29:22Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5587392807,213,0.80,5587392803,141,83.5,5587392797,124,,5587395289,189,,5587392811,237,,5587392805,212,28.0,5587392799,56,Back,5587392801,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383277,325,1,1,27,45,77tfx9me4aaqhzv78bmgsy9bg,1,26.7,80.3,2025-03-16T16:29:03.231Z,2025-03-16T16:29:05Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5587393089,56,Back,5587393097,213,5.38,5587393093,141,61.8,5587393095,212,16.0,5587393091,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383369,326,1,1,27,46,77tfx9me4aaqhzv78bmgsy9bg,1,37.8,59.6,2025-03-16T16:29:04.894Z,2025-03-16T16:29:09Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5587393597,213,5.19,5587393593,212,38.3,5587393585,56,Right,5587393589,141,9.5,5587393599,1,,5587393587,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383407,327,1,1,27,51,77tfx9me4aaqhzv78bmgsy9bg,0,60.1,15.9,2025-03-16T16:29:09.216Z,2025-03-16T16:29:11Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587393959,1,,5587393951,212,34.2,5587393939,140,80.2,5587393929,155,,5587393957,213,0.91,5587393945,141,55.5,5587393933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383443,233,12,1,27,54,anga7587r1zv4ey71ge9zxol3,1,13.2,36.7,2025-03-16T16:29:12.718Z,2025-03-16T16:29:14Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5587394133,56,Back,5587394141,212,13.7,5587394139,141,47.6,5587394145,213,0.57,5587394135,140,24.2,5587394219,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383501,234,1,1,27,56,anga7587r1zv4ey71ge9zxol3,0,24.3,47.6,2025-03-16T16:29:14.655Z,2025-03-16T16:30:36Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5587394497,56,Back,5587394503,140,43.2,5587394507,141,26.5,5587394517,1,,5587394511,212,24.5,5587394515,213,5.66,5587394491,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383587,328,1,1,27,57,77tfx9me4aaqhzv78bmgsy9bg,1,74.5,64.5,2025-03-16T16:29:15.487Z,2025-03-16T16:29:20Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587394981,141,98.3,5587394985,213,2.10,5587394979,140,61.8,5587394977,56,Left,5587394983,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383641,329,1,1,28,2,77tfx9me4aaqhzv78bmgsy9bg,1,59.4,95.0,2025-03-16T16:29:20.510Z,2025-03-16T16:29:22Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5587395261,141,75.6,5587395265,213,4.40,5587395259,140,55.3,5587395257,56,Center,5587395263,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383725,330,1,1,28,5,77tfx9me4aaqhzv78bmgsy9bg,1,57.1,73.6,2025-03-16T16:29:23.519Z,2025-03-16T16:29:26Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587395747,212,32.2,5587395749,213,4.60,5587395743,140,53.8,5587395751,1,,5587395745,141,26.5,5587395741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383809,331,1,1,28,7,77tfx9me4aaqhzv78bmgsy9bg,1,53.8,26.5,2025-03-16T16:29:25.935Z,2025-03-16T16:29:31Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5587396193,141,8.0,5587396197,212,30.5,5587396201,213,5.86,5587396189,56,Right,5587396191,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383869,332,1,1,28,12,77tfx9me4aaqhzv78bmgsy9bg,1,88.3,11.4,2025-03-16T16:29:30.863Z,2025-03-16T16:29:33Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587396527,212,16.3,5587396523,140,75.5,5587396525,141,24.9,5587396519,56,Center,5587396529,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383897,333,1,1,28,15,77tfx9me4aaqhzv78bmgsy9bg,1,75.1,23.7,2025-03-16T16:29:33.663Z,2025-03-16T16:29:35Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587396691,56,Right,5587396695,141,6.8,5587396699,213,5.41,5587396697,212,15.0,5587396693,140,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383939,334,1,1,28,17,77tfx9me4aaqhzv78bmgsy9bg,1,84.2,7.0,2025-03-16T16:29:35.182Z,2025-03-16T16:29:37Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587396921,56,Right,5587396925,141,17.7,5587396929,213,2.55,5587396927,212,13.1,5587396923,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383959,335,1,1,28,18,77tfx9me4aaqhzv78bmgsy9bg,1,73.8,17.7,2025-03-16T16:29:37.054Z,2025-03-16T16:29:38Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587397035,212,14.5,5587397031,140,60.2,5587397033,141,14.4,5587397037,213,3.30,5587397029,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789383993,336,1,1,28,19,77tfx9me4aaqhzv78bmgsy9bg,1,60.2,14.4,2025-03-16T16:29:38.095Z,2025-03-16T16:29:40Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5587397213,56,Center,5587397219,212,15.4,5587397217,141,35.8,5587397215,140,64.9,5587397221,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384019,337,1,1,28,21,77tfx9me4aaqhzv78bmgsy9bg,1,65.8,41.0,2025-03-16T16:29:40.030Z,2025-03-16T16:29:42Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587397363,213,1.73,5587397357,140,62.9,5587397359,141,69.0,5587397361,212,19.3,5587397355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384121,338,1,1,28,23,77tfx9me4aaqhzv78bmgsy9bg,1,63.1,70.5,2025-03-16T16:29:42.046Z,2025-03-16T16:29:47Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5587397931,212,17.2,5587397929,141,90.9,5587397927,140,72.8,5587397933,213,0.94,5587397925,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384159,339,1,1,28,29,77tfx9me4aaqhzv78bmgsy9bg,1,80.8,81.8,2025-03-16T16:29:47.471Z,2025-03-16T16:29:49Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587398095,140,70.6,5587398101,213,3.94,5587398093,56,Center,5587398099,212,15.3,5587398097,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384209,340,1,1,28,30,77tfx9me4aaqhzv78bmgsy9bg,0,70.9,64.3,2025-03-16T16:29:49.118Z,2025-03-16T16:29:51Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587398395,213,5.75,5587398383,155,,5587398387,56,Center,5587398391,141,37.4,5587398393,212,36.0,5587398397,1,,5587398389,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384453,236,5,1,28,33,anga7587r1zv4ey71ge9zxol3,1,-0.6,62.4,2025-03-16T16:29:51.649Z,2025-03-16T16:30:27Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5587399957,233,341,5587399887,346,,5587399885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384461,341,5,1,28,33,77tfx9me4aaqhzv78bmgsy9bg,0,100.6,37.6,2025-03-16T16:29:51.649Z,2025-03-16T16:30:08Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587399995,233,236,5587399923,56,Center,5587399927,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384489,237,1,1,28,49,anga7587r1zv4ey71ge9zxol3,1,5.0,63.0,2025-03-16T16:30:07.473Z,2025-03-16T16:30:12Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5587400035,140,9.5,5587400443,189,,5587400031,124,,5587400043,213,1.31,5587400039,212,18.0,5587400053,237,,5587400033,56,Back,5587400037,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789628707,701,3,1,28,49,anga7587r1zv4ey71ge9zxol3,0,8.8,86.4,2025-03-16T16:30:07.532Z,2025-03-16T20:28:59Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5588737313,465,,5588737311,285,,5588737315,467,3zc9hy5uicgp21wr6z5wyuntg,5588737309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384503,238,4,1,28,49,anga7587r1zv4ey71ge9zxol3,1,11.0,89.1,2025-03-16T16:30:07.949Z,2025-03-16T16:30:11Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5587400161,265,,5587400155,13,,5587400159,152,,5587400191,233,342,5587400157,56,Back,5587400163,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789384473,342,4,1,28,49,77tfx9me4aaqhzv78bmgsy9bg,0,89.0,10.9,2025-03-16T16:30:07.950Z,2025-03-16T16:30:12Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587400069,13,,5587400079,265,,5587400071,56,Right,5587400075,152,,5587400083,286,,5587400235,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385159,239,1,1,29,13,anga7587r1zv4ey71ge9zxol3,1,12.7,88.6,2025-03-16T16:30:31.202Z,2025-03-16T16:30:39Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5587403887,5,,5587403891,56,Back,5587403897,141,58.5,5587403893,140,3.8,5587403901,212,22.5,5587403889,152,,5587403905,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385183,240,1,1,29,20,anga7587r1zv4ey71ge9zxol3,1,13.6,58.1,2025-03-16T16:30:38.888Z,2025-03-16T16:30:39Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5587404007,141,66.9,5587404003,56,Back,5587404005,140,13.5,5587404009,212,6.0,5587404011,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385227,241,1,1,29,21,anga7587r1zv4ey71ge9zxol3,1,13.5,66.9,2025-03-16T16:30:39.701Z,2025-03-16T16:30:41Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587404227,56,Back,5587404231,141,53.3,5587404235,213,4.30,5587404233,212,10.1,5587404229,140,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385315,242,1,1,29,23,anga7587r1zv4ey71ge9zxol3,1,9.6,53.3,2025-03-16T16:30:41.435Z,2025-03-16T16:30:45Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5587404717,56,Back,5587404723,212,24.5,5587404719,140,10.7,5587404721,141,89.3,5587404725,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385417,243,1,1,29,26,anga7587r1zv4ey71ge9zxol3,0,10.7,89.3,2025-03-16T16:30:45.012Z,2025-03-16T16:30:48Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5587405245,140,36.0,5587405269,1,,5587405235,155,,5587405265,213,5.66,5587405251,141,61.2,5587405239,56,Back,5587405261,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385449,343,1,1,29,30,77tfx9me4aaqhzv78bmgsy9bg,1,52.1,28.2,2025-03-16T16:30:48.717Z,2025-03-16T16:30:49Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5587405419,212,4.3,5587405405,3,,5587405409,56,Center,5587405413,140,56.2,5587405417,141,28.5,5587405423,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385475,345,1,1,29,31,77tfx9me4aaqhzv78bmgsy9bg,1,56.2,28.5,2025-03-16T16:30:49.502Z,2025-03-16T16:30:50Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587405595,213,2.64,5587405587,56,Back,5587405591,141,37.0,5587405589,140,46.1,5587405593,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385537,346,1,1,29,32,77tfx9me4aaqhzv78bmgsy9bg,1,46.1,37.0,2025-03-16T16:30:50.174Z,2025-03-16T16:30:51Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587405869,213,0.77,5587405863,212,11.7,5587405849,140,54.1,5587405847,56,Center,5587405855,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385575,347,1,1,29,33,77tfx9me4aaqhzv78bmgsy9bg,0,61.1,53.3,2025-03-16T16:30:51.822Z,2025-03-16T16:30:53Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587406117,213,5.88,5587406113,212,26.5,5587406103,56,Center,5587406105,140,84.3,5587406099,155,,5587406109,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385661,244,61,1,29,37,anga7587r1zv4ey71ge9zxol3,1,12.6,59.4,2025-03-16T16:30:55.150Z,2025-03-16T16:31:02Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587406567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789385669,245,52,1,29,39,anga7587r1zv4ey71ge9zxol3,1,8.0,53.0,2025-03-16T16:30:57.212Z,2025-03-16T20:29:12Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5588738061,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789386089,247,1,1,29,54,anga7587r1zv4ey71ge9zxol3,1,11.5,46.7,2025-03-16T16:31:12.803Z,2025-03-16T16:31:16Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5587408937,213,1.28,5587408933,141,88.9,5587408929,56,Back,5587408931,140,19.6,5587408935,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789386125,248,1,1,29,58,anga7587r1zv4ey71ge9zxol3,1,19.6,88.9,2025-03-16T16:31:16.426Z,2025-03-16T16:31:18Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587409105,212,5.1,5587409101,140,24.4,5587409099,56,Back,5587409107,213,0.13,5587409103,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789386163,249,1,1,29,59,anga7587r1zv4ey71ge9zxol3,0,24.4,89.9,2025-03-16T16:31:17.958Z,2025-03-16T16:31:19Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5587409261,56,Back,5587409275,213,5.91,5587409265,140,34.2,5587409271,212,11.1,5587409269,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789386191,348,1,1,30,1,77tfx9me4aaqhzv78bmgsy9bg,1,64.2,15.8,2025-03-16T16:31:19.582Z,2025-03-16T16:31:21Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587409445,141,7.7,5587409441,56,Right,5587409449,213,5.43,5587409443,140,68.8,5587409447,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789386211,349,1,1,30,2,77tfx9me4aaqhzv78bmgsy9bg,1,68.8,7.7,2025-03-16T16:31:20.894Z,2025-03-16T16:31:21Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587409569,141,17.1,5587409563,140,64.4,5587409573,212,7.9,5587409577,213,2.20,5587409559,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
