id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2818893413,152,1,1,14,18,77tfx9me4aaqhzv78bmgsy9bg,1,84.3,94.8,2025-05-25T15:17:41.580Z,2025-05-25T15:17:43Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5750094507,212,11.3,5750094503,140,77.0,5750094501,56,Left,5750094511,213,3.97,5750094505,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893429,153,1,1,14,20,77tfx9me4aaqhzv78bmgsy9bg,1,77.0,81.4,2025-05-25T15:17:42.794Z,2025-05-25T15:17:44Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750094585,140,76.8,5750094591,213,4.67,5750094589,212,4.8,5750094583,56,Center,5750094587,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893453,154,1,1,14,21,77tfx9me4aaqhzv78bmgsy9bg,1,76.8,74.4,2025-05-25T15:17:44.570Z,2025-05-25T15:17:46Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5750094719,212,9.4,5750094717,141,88.1,5750094713,56,Left,5750094721,213,1.41,5750094715,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893481,155,1,1,14,23,77tfx9me4aaqhzv78bmgsy9bg,1,78.2,88.4,2025-05-25T15:17:46.298Z,2025-05-25T15:17:47Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750094841,56,Left,5750094847,212,6.0,5750094843,140,82.7,5750094845,141,93.8,5750094849,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893511,156,1,1,14,25,77tfx9me4aaqhzv78bmgsy9bg,1,83.1,93.9,2025-05-25T15:17:47.659Z,2025-05-25T15:17:50Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5750095043,141,89.3,5750095047,212,8.7,5750095039,140,75.4,5750095035,56,Left,5750095051,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893583,157,1,1,14,27,77tfx9me4aaqhzv78bmgsy9bg,1,73.7,87.7,2025-05-25T15:17:50.058Z,2025-05-25T15:17:54Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750095443,56,Center,5750095447,141,70.6,5750095445,140,63.0,5750095449,212,16.2,5750095451,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893613,158,1,1,14,31,77tfx9me4aaqhzv78bmgsy9bg,1,63.0,70.6,2025-05-25T15:17:54.538Z,2025-05-25T15:17:56Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750095595,56,Center,5750095603,213,4.18,5750095601,212,19.2,5750095599,141,46.3,5750095597,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893639,159,1,1,14,33,77tfx9me4aaqhzv78bmgsy9bg,1,53.9,41.6,2025-05-25T15:17:56.154Z,2025-05-25T15:17:58Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750095741,140,55.1,5750095737,56,Center,5750095745,141,21.8,5750095749,212,13.5,5750095751,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893673,160,1,1,14,35,77tfx9me4aaqhzv78bmgsy9bg,1,55.7,21.5,2025-05-25T15:17:58.074Z,2025-05-25T15:18:00Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5750095921,213,5.42,5750095905,56,Right,5750095913,141,4.0,5750095917,212,15.6,5750095909,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893713,158,45,1,14,38,b3r6d8ydtmtjckam6pku9y400,0,39.9,88.8,2025-05-25T15:18:00.780Z,2025-05-25T17:06:39Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5750096123,285,,5750096209,233,161,5750096121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893723,161,3,1,14,38,77tfx9me4aaqhzv78bmgsy9bg,1,60.1,11.2,2025-05-25T15:18:00.780Z,2025-05-25T18:18:13Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5750096205,233,158,5750096157,56,Right,5751007149,465,,5750096161,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893783,162,1,1,14,41,77tfx9me4aaqhzv78bmgsy9bg,1,69.7,23.7,2025-05-25T15:18:04.490Z,2025-05-25T15:18:08Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5750096523,56,Center,5750096527,141,34.9,5750096529,212,7.6,5750096531,213,1.57,5750096525,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893819,163,1,1,14,45,77tfx9me4aaqhzv78bmgsy9bg,1,73.6,37.7,2025-05-25T15:18:08.442Z,2025-05-25T15:19:57Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,1.0,,5750096755,212,12.1,5750096749,56,Center,5750106497,210,15,5750096751,140,80.5,5750096753,141,23.4,5750096757,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893825,164,15,1,14,48,77tfx9me4aaqhzv78bmgsy9bg,1,80.0,29.1,2025-05-25T15:18:11.066Z,2025-05-25T18:18:53Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5750096785,18,,5750106003,72,,5750106515,102,48.2,5750106531,231,48.2,5750106511,55,163,5750106527,147,30.4,5750106507,78,,5750106519,103,19,5750096783,22,,5750106549,233,5750106007,82,,5750106525,146,5750106523,215,5750106509,29,159,,,5750096787,56,Center,5750106529,230,98.1,,,81.4,,,,,,,,,,,,
2818893835,159,10,1,14,48,b3r6d8ydtmtjckam6pku9y400,1,16.6,64.4,2025-05-25T15:18:11.166Z,2025-05-25T15:19:58Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5750096837,56,Back,5750096833,94,,5750106573,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893971,165,1,1,14,56,77tfx9me4aaqhzv78bmgsy9bg,1,89.2,75.3,2025-05-25T15:18:18.843Z,2025-05-25T15:18:19Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5750097573,56,Center,5750097577,141,70.3,5750097581,213,3.37,5750097579,212,14.9,5750097575,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893977,166,1,1,14,57,77tfx9me4aaqhzv78bmgsy9bg,0,75.4,70.3,2025-05-25T15:18:19.850Z,2025-05-25T18:22:07Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5750097607,140,74.1,5750097611,212,4.4,5750097605,56,Center,5750097613,213,1.89,5750097609,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893975,160,61,1,14,57,b3r6d8ydtmtjckam6pku9y400,1,22.8,32.5,2025-05-25T15:18:19.851Z,2025-05-25T18:22:07Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5750097603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894001,167,1,1,14,57,77tfx9me4aaqhzv78bmgsy9bg,1,74.1,76.4,2025-05-25T15:18:20.251Z,2025-05-25T15:18:21Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5750097735,213,3.84,5750097727,56,Center,5750097733,212,3.6,5750097731,141,73.0,5750097729,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894039,168,1,1,14,58,77tfx9me4aaqhzv78bmgsy9bg,1,70.9,73.9,2025-05-25T15:18:21.642Z,2025-05-25T15:18:23Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5750097967,140,67.9,5750097969,141,88.3,5750097973,213,1.88,5750097965,56,Left,5750097971,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894129,169,1,1,15,0,77tfx9me4aaqhzv78bmgsy9bg,1,65.8,87.8,2025-05-25T15:18:23.514Z,2025-05-25T15:18:27Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750098405,213,4.21,5750098397,56,Center,5750098401,141,62.7,5750098399,140,56.9,5750098403,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894187,170,1,1,15,4,77tfx9me4aaqhzv78bmgsy9bg,1,56.4,67.3,2025-05-25T15:18:26.906Z,2025-05-25T15:18:28Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750098617,56,Left,5750098623,212,15.8,5750098621,141,90.3,5750098619,140,58.4,5750098625,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894235,171,1,1,15,5,77tfx9me4aaqhzv78bmgsy9bg,1,56.0,91.2,2025-05-25T15:18:28.522Z,2025-05-25T15:18:31Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750098873,141,59.1,5750098877,213,3.81,5750098871,140,29.5,5750098867,56,Back,5750098879,1,,5750098875,212,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894317,172,1,1,15,8,77tfx9me4aaqhzv78bmgsy9bg,1,29.5,59.1,2025-05-25T15:18:30.953Z,2025-05-25T15:18:36Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5750099329,213,0.38,5750099325,141,63.4,5750099323,140,36.4,5750099327,212,7.8,5750099321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894363,173,1,1,15,13,77tfx9me4aaqhzv78bmgsy9bg,1,41.1,63.9,2025-05-25T15:18:35.980Z,2025-05-25T15:18:38Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750099581,140,41.0,5750099577,56,Back,5750099585,141,77.8,5750099593,213,1.58,5750099589,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894471,174,1,1,15,15,77tfx9me4aaqhzv78bmgsy9bg,1,41.0,77.8,2025-05-25T15:18:38.058Z,2025-05-25T15:18:44Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750100119,213,0.15,5750100117,212,12.6,5750100113,140,52.9,5750100111,56,Left,5750100115,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894479,175,4,1,15,19,77tfx9me4aaqhzv78bmgsy9bg,1,44.2,75.2,2025-05-25T15:18:42.266Z,2025-05-25T18:22:49Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5750100357,152,,5750100149,56,Back,5750100359,265,,5750100399,233,161,5750100151,286,,5750100355,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894475,161,4,1,15,19,b3r6d8ydtmtjckam6pku9y400,0,55.8,24.8,2025-05-25T15:18:42.267Z,2025-05-25T18:22:52Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5750100215,265,,5750100433,233,175,5750100211,56,Center,5750100209,13,,5750100217,285,,5750100213,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894693,176,1,1,15,35,77tfx9me4aaqhzv78bmgsy9bg,1,46.8,76.6,2025-05-25T15:18:57.770Z,2025-05-25T18:23:11Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750101305,5,,5750101315,212,24.0,5750101311,140,38.1,5750101313,141,43.9,5750101317,213,4.32,5750101309,56,Back,5751030711,189,,5750101307,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894743,177,1,1,15,36,77tfx9me4aaqhzv78bmgsy9bg,1,38.1,43.9,2025-05-25T15:18:59.034Z,2025-05-25T15:19:01Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750101545,56,Back,5750101557,212,16.5,5750101551,141,21.6,5750101561,213,5.12,5750101547,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894783,178,1,1,15,38,77tfx9me4aaqhzv78bmgsy9bg,1,44.5,22.4,2025-05-25T15:19:01.530Z,2025-05-25T15:19:03Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5750101751,212,15.5,5750101753,213,1.90,5750101745,56,Back,5750101749,141,44.0,5750101747,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894803,179,1,1,15,40,77tfx9me4aaqhzv78bmgsy9bg,1,38.0,45.1,2025-05-25T15:19:03.370Z,2025-05-25T15:19:05Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750101881,141,66.6,5750101877,140,37.8,5750101889,213,1.59,5750101885,212,14.6,5750101875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894859,180,1,1,15,42,77tfx9me4aaqhzv78bmgsy9bg,1,37.8,67.9,2025-05-25T15:19:05.515Z,2025-05-25T15:19:09Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750102215,141,85.7,5750102213,140,48.9,5750102217,212,16.8,5750102211,56,Back,5750102219,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894907,181,1,1,15,46,77tfx9me4aaqhzv78bmgsy9bg,1,44.8,83.2,2025-05-25T15:19:09.515Z,2025-05-25T15:19:13Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5750102561,141,62.1,5750102563,212,27.2,5750102553,56,Back,5750102565,213,3.70,5750102557,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894985,182,1,1,15,50,77tfx9me4aaqhzv78bmgsy9bg,1,22.8,62.1,2025-05-25T15:19:13.033Z,2025-05-25T15:19:18Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5750103041,140,28.7,5750103047,213,5.10,5750103043,141,40.0,5750103039,56,Back,5750103045,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895035,183,1,1,15,55,77tfx9me4aaqhzv78bmgsy9bg,1,28.7,40.0,2025-05-25T15:19:18.602Z,2025-05-25T15:19:20Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750103295,212,11.5,5750103289,56,Back,5750103291,140,33.0,5750103293,141,55.5,5750103297,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895129,184,1,1,15,57,77tfx9me4aaqhzv78bmgsy9bg,1,33.0,55.5,2025-05-25T15:19:20.395Z,2025-05-25T15:19:26Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5750103795,141,91.8,5750103793,140,44.4,5750103797,212,27.4,5750103791,56,Back,5750103799,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895203,185,1,1,16,4,77tfx9me4aaqhzv78bmgsy9bg,1,55.1,91.4,2025-05-25T15:19:27.370Z,2025-05-25T15:19:31Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5750104267,56,Back,5750104271,141,71.1,5750104269,140,44.8,5750104273,212,17.5,5750104275,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895235,186,1,1,16,8,77tfx9me4aaqhzv78bmgsy9bg,1,45.7,71.4,2025-05-25T15:19:31.162Z,2025-05-25T15:19:33Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750104457,212,20.5,5750104453,140,39.8,5750104451,56,Back,5750104459,213,4.41,5750104455,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895341,187,1,1,16,10,77tfx9me4aaqhzv78bmgsy9bg,1,39.8,42.7,2025-05-25T15:19:33.627Z,2025-05-25T15:19:39Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750105025,141,18.2,5750105029,213,4.92,5750105021,56,Back,5750105027,212,17.0,5750105023,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895365,188,1,1,16,16,77tfx9me4aaqhzv78bmgsy9bg,0,44.2,4.0,2025-05-25T15:19:39.465Z,2025-05-25T15:19:40Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5750105161,213,1.09,5750105159,212,20.7,5750105155,140,53.3,5750105157,141,31.0,5750105153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895375,162,8,1,16,18,b3r6d8ydtmtjckam6pku9y400,1,52.9,79.2,2025-05-25T15:19:41.360Z,2025-05-25T18:23:55Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5751034157,384,,5750105195,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895541,164,1,1,16,20,b3r6d8ydtmtjckam6pku9y400,1,52.9,79.2,2025-05-25T15:19:43.103Z,2025-05-25T15:19:52Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5750106087,141,82.8,5750106083,56,Back,5750106089,212,10.0,5750106091,213,2.89,5750106085,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895595,165,1,1,16,29,b3r6d8ydtmtjckam6pku9y400,1,37.6,67.5,2025-05-25T15:19:51.855Z,2025-05-25T15:19:55Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750106379,213,4.75,5750106375,141,22.4,5750106373,140,38.6,5750106377,212,30.7,5750106369,155,,5750106371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895657,166,1,1,16,32,b3r6d8ydtmtjckam6pku9y400,1,38.5,21.7,2025-05-25T15:19:55.439Z,2025-05-25T15:20:01Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750106811,140,30.4,5750106821,213,2.29,5750106815,141,35.9,5750106819,212,12.9,5750106807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895771,167,1,1,16,38,b3r6d8ydtmtjckam6pku9y400,1,33.6,38.2,2025-05-25T15:20:01.280Z,2025-05-25T15:20:09Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5750107475,213,2.17,5750107473,212,14.0,5750107469,140,26.1,5750107471,141,55.2,5750107467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895807,168,1,1,16,46,b3r6d8ydtmtjckam6pku9y400,1,28.7,54.2,2025-05-25T15:20:09.214Z,2025-05-25T15:20:12Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5750107695,141,66.2,5750107699,213,1.27,5750107691,56,Back,5750107693,140,31.1,5750107697,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895827,169,1,1,16,49,b3r6d8ydtmtjckam6pku9y400,1,30.0,61.7,2025-05-25T15:20:12.287Z,2025-05-25T15:20:13Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750107805,213,5.16,5750107797,56,Back,5750107801,141,38.8,5750107803,212,17.3,5750107799,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895899,170,1,1,16,50,b3r6d8ydtmtjckam6pku9y400,1,37.2,38.8,2025-05-25T15:20:13.486Z,2025-05-25T15:20:17Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5750108199,56,Back,5750108201,140,30.5,5750108207,213,2.55,5750108203,141,45.8,5750108205,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895959,171,1,1,16,54,b3r6d8ydtmtjckam6pku9y400,1,30.4,45.5,2025-05-25T15:20:17.151Z,2025-05-25T15:20:21Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5750108563,141,92.0,5750108567,212,56.1,5750108559,140,74.5,5750108573,1,,5750108557,56,Left,5750108553,157,,5750108571,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895973,172,1,1,16,58,b3r6d8ydtmtjckam6pku9y400,0,74.3,94.7,2025-05-25T15:20:20.846Z,2025-05-25T16:03:47Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5750108659,56,Left,5750108661,140,77.0,5750108667,213,5.01,5750108663,141,81.3,5750108665,212,9.5,5750108657,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896003,189,1,1,17,0,77tfx9me4aaqhzv78bmgsy9bg,0,27.4,15.0,2025-05-25T15:20:22.747Z,2025-05-25T15:20:24Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750108837,141,25.3,5750108833,56,Back,5750108841,213,0.44,5750108839,212,16.6,5750108835,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896137,173,3,1,17,2,b3r6d8ydtmtjckam6pku9y400,1,62.6,74.9,2025-05-25T15:20:24.896Z,2025-05-25T18:24:43Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5750109551,233,190,5751037055,465,,5750109533,56,Center,5750109537,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896041,190,45,1,17,2,77tfx9me4aaqhzv78bmgsy9bg,0,37.4,25.1,2025-05-25T15:20:24.896Z,2025-05-25T17:06:40Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750109579,233,173,5750109041,56,Back,5750109043,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896159,174,3,1,17,7,b3r6d8ydtmtjckam6pku9y400,1,89.9,69.0,2025-05-25T15:20:30.591Z,2025-05-25T18:25:14Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5750110915,233,192,5750109653,286,,5751039427,465,,5750109651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896151,191,43,1,17,7,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-05-25T15:20:30.591Z,2025-05-25T15:20:51Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5750109611,56,Back,5750109713,233,174,5750109613,285,0,5750110911,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896177,192,45,1,17,7,77tfx9me4aaqhzv78bmgsy9bg,0,10.1,31.0,2025-05-25T15:20:30.591Z,2025-05-25T17:06:40Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750109753,56,Back,5750110933,233,174,5750109755,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896165,175,15,1,17,9,b3r6d8ydtmtjckam6pku9y400,1,95.7,60.1,2025-05-25T15:20:32.255Z,2025-05-25T18:25:49Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5750110093,20,,5751041969,61,,5750111029,103,12.7,5751041971,214,,5750111071,233,193,5750111031,215,,5750111033,146,97.3,5750109681,22,,5750111019,76,,5750298079,458,5750111035,147,56.9,5750111027,102,5750109685,56,,,,Center,,,,,,,,,,54.3,,,,,,,,,,,,
2818896217,193,10,1,17,9,77tfx9me4aaqhzv78bmgsy9bg,1,2.7,42.8,2025-05-25T15:20:32.355Z,2025-05-25T18:26:06Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5750109951,173,,5750109957,56,Back,5751043223,376,,5750111081,233,175,5750109955,182,,5750110129,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896183,176,6,1,17,11,b3r6d8ydtmtjckam6pku9y400,1,93.2,61.4,2025-05-25T15:20:33.791Z,2025-05-25T15:45:46Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5750109819,56,Center,5750109821,73,,5750253991,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896273,194,6,1,17,11,77tfx9me4aaqhzv78bmgsy9bg,0,6.8,38.6,2025-05-25T15:20:33.791Z,2025-05-25T18:27:27Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5750110299,56,Back,5750254069,233,176,5750110301,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896603,177,1,1,17,39,b3r6d8ydtmtjckam6pku9y400,1,99.5,99.5,2025-05-25T15:21:02.014Z,2025-05-25T15:21:04Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5750111993,213,4.49,5750111985,56,Center,5750111991,212,19.3,5750111983,6,,5750111987,140,95.4,5750111989,141,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
