id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2751336241,126,1,1,13,4,9qsmopgutr7ut5g6workk8w4i,0,15.0,92.6,2024-11-24T15:14:10.717Z,2024-11-24T15:14:17Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5380447389,236,,5380448037,233,134,5380447323,212,3.7,5380447325,213,4.36,5380447319,140,13.8,5380447317,56,Back,5380447321,141,87.5,5380447395,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336245,133,43,1,13,4,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-24T15:14:10.718Z,2024-11-24T15:14:16Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5380447361,56,Right,5380447809,233,126,5380447363,285,0,5380447991,144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336257,134,74,1,13,4,aljua8crr0vkwit0j3m59jw9j,1,83.4,12.3,2024-11-24T15:14:10.718Z,2024-11-24T15:50:15Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5380448087,233,126,5380447439,285,,5380447437,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336527,127,5,1,13,5,9qsmopgutr7ut5g6workk8w4i,1,-1.4,87.3,2024-11-24T15:14:12.508Z,2024-11-24T15:50:01Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5380448895,233,135,5380448871,56,Back,5380448873,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336275,135,5,1,13,5,aljua8crr0vkwit0j3m59jw9j,0,101.4,12.7,2024-11-24T15:14:12.508Z,2024-11-24T15:50:02Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5380447541,56,Right,5380448929,233,127,5380447543,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336563,128,1,1,13,19,9qsmopgutr7ut5g6workk8w4i,1,5.5,55.2,2024-11-24T15:14:26.219Z,2024-11-24T15:14:27Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5380449069,213,0.07,5380449061,56,Back,5380449073,237,,5380449059,124,,5380449065,141,57.6,5380449067,212,24.4,5380449063,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336647,129,1,1,13,21,9qsmopgutr7ut5g6workk8w4i,1,30.0,57.0,2024-11-24T15:14:27.707Z,2024-11-24T15:14:32Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5380449413,56,Right,5380449421,212,46.9,5380449409,155,,5380449417,140,63.3,5380449423,213,5.55,5380449425,1,,5380449419,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336695,130,1,1,13,25,9qsmopgutr7ut5g6workk8w4i,1,66.3,12.2,2024-11-24T15:14:31.948Z,2024-11-24T15:14:34Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5380449757,141,30.1,5380449755,140,59.2,5380449753,56,Center,5380449759,212,14.3,5380449761,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336797,131,1,1,13,27,9qsmopgutr7ut5g6workk8w4i,1,60.7,27.3,2024-11-24T15:14:34.572Z,2024-11-24T15:14:38Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5380450301,140,67.6,5380450303,141,8.8,5380450305,212,14.5,5380450307,213,5.23,5380450299,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336891,132,1,1,13,32,9qsmopgutr7ut5g6workk8w4i,0,65.0,7.6,2024-11-24T15:14:38.652Z,2024-11-24T15:16:18Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5380450721,56,Right,5380450727,141,7.4,5380450731,212,8.0,5380450723,140,72.6,5380450733,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336877,136,1,1,13,34,aljua8crr0vkwit0j3m59jw9j,0,27.8,85.1,2024-11-24T15:14:41.596Z,2024-11-24T22:31:30Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5381541759,236,,5380450679,56,Back,5380450691,1,,5380450689,213,6.07,5380450681,140,32.7,5381541761,286,,5380450677,157,,5380450687,212,5.3,5380450685,141,83.5,5382304565,233,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336911,133,74,1,13,34,9qsmopgutr7ut5g6workk8w4i,1,68.8,9.5,2024-11-24T15:14:41.597Z,2024-11-24T22:31:30Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5380450785,56,Right,5382304571,233,136,5381541609,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751336937,138,1,1,13,36,aljua8crr0vkwit0j3m59jw9j,0,27.5,86.5,2024-11-24T15:14:43.403Z,2024-11-24T18:51:43Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5380450955,213,0.74,5380450951,141,93.2,5380450949,140,32.3,5380450947,56,Back,5380450953,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751535149,820,8,1,13,37,9qsmopgutr7ut5g6workk8w4i,1,64.9,10.7,2024-11-24T15:14:43.707Z,2024-11-24T18:53:56Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5381549875,56,Right,5381550431,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337011,139,1,1,13,39,aljua8crr0vkwit0j3m59jw9j,1,25.5,86.2,2024-11-24T15:14:45.915Z,2024-11-24T18:54:08Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5380451319,141,68.7,5380451323,213,4.27,5380451317,140,20.1,5380451321,212,13.2,5380451315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337061,140,1,1,13,40,aljua8crr0vkwit0j3m59jw9j,1,20.9,68.7,2024-11-24T15:14:47.066Z,2024-11-24T15:14:49Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5380451581,140,6.7,5380451579,56,Back,5380451585,212,21.0,5380451587,213,3.92,5380451583,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337171,141,1,1,13,42,aljua8crr0vkwit0j3m59jw9j,1,8.8,47.8,2024-11-24T15:14:48.890Z,2024-11-24T15:14:54Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5380452199,1,,5380452191,140,35.4,5380452189,56,Back,5380452197,213,0.52,5380452195,212,32.1,5380452187,157,,5380452193,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337179,142,61,1,13,47,aljua8crr0vkwit0j3m59jw9j,1,35.4,71.1,2024-11-24T15:14:54.500Z,2024-11-24T15:14:54Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5380452237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337219,143,1,1,13,49,aljua8crr0vkwit0j3m59jw9j,0,34.9,76.9,2024-11-24T15:14:56.267Z,2024-11-24T18:54:54Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5380452451,212,37.1,5380452455,1,,5380452443,157,,5380452445,56,Back,5380452453,213,5.12,5380452449,141,26.8,5380452447,140,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337455,135,1,1,13,57,9qsmopgutr7ut5g6workk8w4i,1,76.9,91.1,2024-11-24T15:15:03.915Z,2024-11-24T15:15:06Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5380453721,56,Left,5380453729,213,3.35,5380453725,141,86.8,5380453727,212,14.4,5380453723,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337625,136,1,1,13,59,9qsmopgutr7ut5g6workk8w4i,1,65.1,86.5,2024-11-24T15:15:06.427Z,2024-11-24T15:15:13Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5380454727,212,14.2,5380454725,141,91.1,5380454723,140,78.3,5380454721,56,Left,5380454729,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337701,137,1,1,14,6,9qsmopgutr7ut5g6workk8w4i,1,77.4,90.2,2024-11-24T15:15:13.564Z,2024-11-24T15:15:18Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5380455211,140,87.0,5380455207,155,,5380455213,141,77.8,5380455209,56,Center,5380455217,213,5.59,5380455215,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337711,144,83,1,14,10,aljua8crr0vkwit0j3m59jw9j,0,12.4,29.7,2024-11-24T15:15:17.299Z,2024-11-24T18:55:22Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5380459319,399,53nd6a4o02ebb0w2s12prijje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337799,138,1,1,14,11,9qsmopgutr7ut5g6workk8w4i,1,87.9,77.0,2024-11-24T15:15:17.931Z,2024-11-24T15:15:49Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,1.0,,5380455725,56,Left,5380455729,140,89.1,5380459431,210,15,5380455737,212,2.5,5380455741,213,1.05,5380455733,141,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337811,139,15,1,14,16,9qsmopgutr7ut5g6workk8w4i,1,85.0,67.2,2024-11-24T15:15:22.811Z,2024-11-24T18:55:50Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5380459457,29,,5380459463,102,47.8,5380458853,82,,5380459465,103,19,5381558131,120,,5380459459,55,138,5380459455,80,,5380455817,22,,5380455821,56,Center,5380459471,147,58.1,5380459467,215,5380458849,20,5380459475,231,5380455819,64,5380459541,233,5380459469,146,92.0,,,,51.3,5380459473,230,98.5,145,,,,,,,,
2751337819,145,10,1,14,16,aljua8crr0vkwit0j3m59jw9j,1,8.0,41.9,2024-11-24T15:15:22.911Z,2024-11-24T15:15:50Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5380459573,233,139,5380455857,94,,5380455859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751342515,172,61,1,14,18,aljua8crr0vkwit0j3m59jw9j,1,7.7,50.5,2024-11-24T15:15:25.414Z,2024-11-24T15:18:43Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5380481197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751337895,140,13,1,14,19,9qsmopgutr7ut5g6workk8w4i,1,87.7,36.6,2024-11-24T15:15:26.379Z,2024-11-24T18:56:32Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5381560667,108,,5381095731,328,,5380456667,20,,5380457783,231,47.1,5380456297,22,,5380457781,230,98.2,5380457779,458,,5380456305,56,Center,5380457773,102,42.7,5381095725,63,,5380457775,103,5380457771,84,,,,,,,,,,11.1,,,,,,,,,,,,,,,
2751337949,141,5,1,14,19,9qsmopgutr7ut5g6workk8w4i,0,100.9,43.2,2024-11-24T15:15:26.410Z,2024-11-24T15:50:02Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5380456641,56,Center,5380459939,233,146,5380456643,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751338515,146,5,1,14,19,aljua8crr0vkwit0j3m59jw9j,1,-0.9,56.8,2024-11-24T15:15:26.410Z,2024-11-24T15:50:02Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5380459843,56,Back,5380459901,233,141,5380459847,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751338549,147,1,1,14,43,aljua8crr0vkwit0j3m59jw9j,0,3.5,48.7,2024-11-24T15:15:50.058Z,2024-11-24T15:16:00Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5380460023,56,Back,5380460025,140,36.2,5380460031,213,5.62,5380460027,141,9.2,5380460033,1,,5380460113,189,,5380460035,74,,5380460021,124,,5380460029,212,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751537567,821,61,1,14,44,9qsmopgutr7ut5g6workk8w4i,1,60.0,95.4,2024-11-24T15:15:51.143Z,2024-11-24T18:57:47Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5381565079,189,,5381564871,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751338581,143,4,1,14,48,9qsmopgutr7ut5g6workk8w4i,1,71.1,89.0,2024-11-24T15:15:55.403Z,2024-11-24T15:49:10Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5380460493,13,,5380460785,233,148,5380460497,56,Left,5380460499,152,,5380460505,286,,5380460495,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751338617,148,4,1,14,48,aljua8crr0vkwit0j3m59jw9j,0,28.9,11.0,2024-11-24T15:15:55.404Z,2024-11-24T15:49:10Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5380460661,152,,5380460659,56,Back,5380460813,233,143,5380460655,13,,5380460657,295,,5380460663,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339899,144,1,1,15,39,9qsmopgutr7ut5g6workk8w4i,0,70.9,83.2,2024-11-24T15:16:46.394Z,2024-11-24T18:58:24Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5380467369,56,Center,5380467373,141,56.7,5380467375,212,25.5,5380467367,152,,5380467371,140,88.1,5380467361,2,,5380467377,213,5.50,5380467365,155,,5380467363,5,,5381567331,20,,5381567327,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339919,149,12,1,15,43,aljua8crr0vkwit0j3m59jw9j,1,11.6,41.3,2024-11-24T15:16:49.994Z,2024-11-24T15:22:59Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5380467513,140,6.9,5380467733,167,,5380467561,15,,5380467515,141,0.0,5380467517,212,29.0,5380467519,213,4.54,5380467511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340145,145,5,1,15,45,9qsmopgutr7ut5g6workk8w4i,1,93.0,101.1,2024-11-24T15:16:52.187Z,2024-11-24T15:50:03Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5380468635,56,Left,5380468637,347,,5380468665,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751339963,150,5,1,15,45,aljua8crr0vkwit0j3m59jw9j,0,7.0,-1.1,2024-11-24T15:16:52.187Z,2024-11-24T15:50:03Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5380468679,233,145,5380467697,56,Back,5380467699,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340161,146,1,1,15,53,9qsmopgutr7ut5g6workk8w4i,1,93.3,100.0,2024-11-24T15:17:00.475Z,2024-11-24T18:59:32Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5380468729,212,9.4,5380468721,140,97.2,5380468717,107,,5380468719,56,Left,5380468725,141,88.5,5380468731,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340179,147,1,1,15,54,9qsmopgutr7ut5g6workk8w4i,1,97.6,86.3,2024-11-24T15:17:01.547Z,2024-11-24T18:59:37Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5380468815,141,95.9,5380468811,140,95.0,5380468819,212,7.1,5380468807,56,Left,5380468839,156,,5380468823,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340277,148,1,1,15,57,9qsmopgutr7ut5g6workk8w4i,1,91.5,91.7,2024-11-24T15:17:03.835Z,2024-11-24T15:17:05Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5380469329,213,3.82,5380469321,141,86.6,5380469315,56,Left,5380469317,140,87.4,5380469325,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340339,149,1,1,15,58,9qsmopgutr7ut5g6workk8w4i,1,87.6,89.3,2024-11-24T15:17:05.467Z,2024-11-24T15:17:08Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5380469691,212,5.6,5380469685,56,Left,5380469687,140,91.7,5380469693,213,0.69,5380469689,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340407,150,1,1,16,1,9qsmopgutr7ut5g6workk8w4i,1,91.4,94.2,2024-11-24T15:17:07.915Z,2024-11-24T15:17:10Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5380470101,141,77.9,5380470105,213,4.44,5380470099,140,88.4,5380470097,56,Center,5380470103,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340433,151,1,1,16,3,9qsmopgutr7ut5g6workk8w4i,1,88.4,77.9,2024-11-24T15:17:09.995Z,2024-11-24T15:17:21Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5380470259,56,Left,5380470261,140,81.7,5380470263,141,88.1,5380471665,156,,5380470267,213,2.36,5380470265,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340473,152,1,1,16,4,9qsmopgutr7ut5g6workk8w4i,0,80.5,88.3,2024-11-24T15:17:11.195Z,2024-11-24T18:59:57Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5380470471,213,4.92,5380470463,56,Center,5381572125,20,,5381572123,223,,5380470465,140,86.6,5380470467,141,43.3,5380470459,2,,5380470461,155,,5380470469,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340515,151,12,1,16,7,aljua8crr0vkwit0j3m59jw9j,1,10.3,57.3,2024-11-24T15:17:14.170Z,2024-11-24T15:17:15Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5380470717,15,,5380470679,141,41.0,5380470671,56,Back,5380470685,213,4.79,5380470683,212,11.1,5380470675,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340569,152,12,1,16,9,aljua8crr0vkwit0j3m59jw9j,1,11.4,39.2,2024-11-24T15:17:16.106Z,2024-11-24T15:17:18Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5380470963,56,Back,5380470971,141,57.8,5380471053,15,,5380470979,213,2.21,5380470967,140,2.5,5380470977,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751340651,153,52,1,16,12,aljua8crr0vkwit0j3m59jw9j,1,2.5,57.8,2024-11-24T15:17:18.826Z,2024-11-24T19:00:07Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5381572667,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341073,154,1,1,16,28,aljua8crr0vkwit0j3m59jw9j,1,10.2,60.8,2024-11-24T15:17:34.779Z,2024-11-24T15:17:36Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5380473693,212,34.8,5380473687,56,Back,5380473685,123,,5380473697,1,,5380473695,213,4.95,5380473689,140,17.9,5380473691,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341101,155,1,1,16,29,aljua8crr0vkwit0j3m59jw9j,1,13.7,4.3,2024-11-24T15:17:36.202Z,2024-11-24T19:00:21Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5380473893,141,14.6,5380473895,212,8.6,5380473897,213,0.96,5380473889,56,Back,5380473891,140,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341113,156,1,1,16,31,aljua8crr0vkwit0j3m59jw9j,1,21.5,17.0,2024-11-24T15:17:38.042Z,2024-11-24T19:00:28Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5380473951,157,,5380473959,212,16.3,5380473961,213,5.92,5380473963,1,,5380473957,141,8.6,5380473955,140,36.0,5380473953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341125,157,3,1,16,32,aljua8crr0vkwit0j3m59jw9j,0,36.9,17.5,2024-11-24T15:17:39.178Z,2024-11-24T19:00:58Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5381575723,465,,5380474003,56,Back,5380474301,233,153,5380474005,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341161,153,7,1,16,32,9qsmopgutr7ut5g6workk8w4i,1,63.1,82.5,2024-11-24T15:17:39.179Z,2024-11-24T22:44:15Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5380474217,285,,5382327249,178,,5381576121,384,,5380474215,56,Left,5380474295,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341209,155,1,1,16,34,9qsmopgutr7ut5g6workk8w4i,1,60.2,89.0,2024-11-24T15:17:41.515Z,2024-11-24T15:17:43Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5380474433,213,0.12,5380474423,56,Left,5380474425,140,70.5,5380474427,141,90.9,5380474429,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341227,156,1,1,16,37,9qsmopgutr7ut5g6workk8w4i,0,70.8,90.9,2024-11-24T15:17:43.723Z,2024-11-24T15:17:44Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5380474531,56,Left,5380474539,212,7.1,5380474535,141,86.5,5380474533,140,76.9,5380474541,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341273,158,1,1,16,38,aljua8crr0vkwit0j3m59jw9j,0,21.6,13.5,2024-11-24T15:17:44.858Z,2024-11-24T15:17:46Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5380474827,1,,5380474815,141,31.0,5380474819,212,36.9,5380474807,56,Center,5380474811,140,54.9,5380474823,213,0.33,5380474803,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341315,157,1,1,16,40,9qsmopgutr7ut5g6workk8w4i,1,44.0,78.1,2024-11-24T15:17:46.699Z,2024-11-24T15:17:49Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5380475077,56,Back,5380475083,212,8.3,5380475079,140,43.2,5380475081,141,90.3,5380475085,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341399,158,1,1,16,42,9qsmopgutr7ut5g6workk8w4i,0,42.5,91.7,2024-11-24T15:17:49.115Z,2024-11-24T15:17:52Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5380475543,56,Left,5380475551,213,6.11,5380475541,157,,5380475549,212,38.6,5380475547,141,81.7,5380475545,140,78.7,5380475553,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341483,160,1,1,16,46,aljua8crr0vkwit0j3m59jw9j,1,28.5,18.3,2024-11-24T15:17:52.730Z,2024-11-24T15:17:57Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5380476099,212,26.1,5380476095,140,9.5,5380476097,141,43.0,5380476093,56,Back,5380476101,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341553,161,1,1,16,50,aljua8crr0vkwit0j3m59jw9j,1,10.9,47.3,2024-11-24T15:17:57.162Z,2024-11-24T15:18:00Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5380476447,213,1.18,5380476435,140,20.7,5380476437,141,84.5,5380476441,212,27.3,5380476433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341619,162,1,1,16,53,aljua8crr0vkwit0j3m59jw9j,1,20.9,85.7,2024-11-24T15:18:00.202Z,2024-11-24T15:18:02Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5380476721,212,16.6,5380476709,56,Back,5380476713,140,36.7,5380476719,141,86.5,5380476723,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341759,163,1,1,16,56,aljua8crr0vkwit0j3m59jw9j,1,36.3,86.9,2024-11-24T15:18:02.649Z,2024-11-24T15:18:08Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5380477359,56,Left,5380477361,140,60.6,5380477363,141,92.6,5380477367,213,0.15,5380477365,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341823,164,1,1,17,1,aljua8crr0vkwit0j3m59jw9j,1,65.5,86.5,2024-11-24T15:18:08.105Z,2024-11-24T15:18:10Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5380477669,56,Center,5380477673,140,59.0,5380477677,141,62.9,5380477681,213,4.31,5380477679,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751341877,165,1,1,17,3,aljua8crr0vkwit0j3m59jw9j,1,58.8,60.5,2024-11-24T15:18:10.378Z,2024-11-24T15:18:12Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5380477933,141,42.5,5380477937,213,5.15,5380477929,56,Center,5380477935,212,13.5,5380477931,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
