id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId
2805782035,229,1,1,26,40,9qsmopgutr7ut5g6workk8w4i,1,8.8,49.3,2025-04-25T17:28:17.845Z,2025-04-25T17:28:21Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5677719243,56,Back,5677719241,155,,5677719251,213,5.37,5677719247,141,16.5,5677719249,212,28.2,5677719245,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782037,230,61,1,26,44,9qsmopgutr7ut5g6workk8w4i,0,25.2,16.5,2025-04-25T17:28:21.798Z,2025-04-25T17:28:22Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5677719261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782077,276,3,1,26,44,9w3sjm5ml4sjr2v81oxzdrt8v,0,70.6,72.8,2025-04-25T17:28:22.596Z,2025-04-25T20:44:59Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5678588897,464,,5677719477,233,231,5677719469,286,,5677719467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782049,231,7,1,26,44,9qsmopgutr7ut5g6workk8w4i,1,29.4,27.2,2025-04-25T17:28:22.597Z,2025-04-25T20:45:06Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5677719333,285,,5677719331,56,Back,5678589081,384,,5677719473,233,276,5678589083,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805799179,415,3,1,26,45,9qsmopgutr7ut5g6workk8w4i,1,37.0,43.8,2025-04-25T17:28:22.690Z,2025-04-25T20:45:13Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5677812065,56,Back,5677812067,286,,5678589245,465,,5677812077,233,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805799155,483,45,1,26,45,9w3sjm5ml4sjr2v81oxzdrt8v,0,63.0,56.2,2025-04-25T17:28:22.690Z,2025-04-25T17:50:52Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5677811923,56,Center,5677811925,285,,5677812185,233,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782069,275,43,1,26,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-25T17:28:23.274Z,2025-04-25T17:28:26Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677719419,56,Center,5677719567,144,3,5677719421,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782081,232,3,1,26,47,9qsmopgutr7ut5g6workk8w4i,0,56.0,55.8,2025-04-25T17:28:25.669Z,2025-04-25T21:17:10Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5678589979,464,,5677719501,56,Center,5678622299,233,277,5677719503,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782105,277,7,1,26,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.0,44.2,2025-04-25T17:28:25.670Z,2025-04-25T21:17:09Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5677719639,285,,5677719637,56,Back,5678590169,383,,5678622289,233,232,5678590171,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805799475,484,1,1,26,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.0,49.4,2025-04-25T17:28:27.690Z,2025-04-25T17:51:13Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5677813395,140,34.3,5677813401,213,3.46,5677813393,56,Back,5677813399,212,10.7,5677813397,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782137,278,43,1,26,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-25T17:28:30.445Z,2025-04-25T20:45:50Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5678590605,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782139,279,1,1,26,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.9,42.7,2025-04-25T17:28:30.711Z,2025-04-25T17:28:33Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5677719823,56,Back,5677719831,213,0.95,5677719827,141,57.3,5677719829,212,12.2,5677719825,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782141,280,1,1,26,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.7,57.3,2025-04-25T17:28:31.297Z,2025-04-25T17:28:34Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677719847,140,21.1,5677719863,213,2.79,5677719857,212,15.2,5677719851,141,65.0,5677719845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782157,281,1,1,26,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.6,64.1,2025-04-25T17:28:35.015Z,2025-04-25T17:28:36Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5677719929,213,4.76,5677719927,212,17.4,5677719925,141,38.5,5677719923,140,26.4,5677719921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782187,282,1,1,26,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.4,35.3,2025-04-25T17:28:36.655Z,2025-04-25T17:28:40Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5677720109,213,5.62,5677720107,212,26.8,5677720105,141,10.9,5677720101,56,Back,5677720103,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782193,283,1,1,27,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.4,9.8,2025-04-25T17:28:40.013Z,2025-04-25T17:28:42Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5677720149,141,6.2,5677720147,140,70.1,5677720153,213,6.14,5677720151,212,16.7,5677720145,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782195,284,1,1,27,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.4,5.2,2025-04-25T17:28:42.403Z,2025-04-25T17:28:43Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5677720163,56,Right,5677720171,213,1.49,5677720165,140,67.9,5677720167,141,14.6,5677720169,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782203,285,1,1,27,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.9,14.6,2025-04-25T17:28:43.340Z,2025-04-25T17:28:45Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5677720217,56,Center,5677720219,140,61.5,5677720223,212,10.2,5677720221,141,25.9,5677720225,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782227,286,1,1,27,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.4,33.1,2025-04-25T17:28:45.027Z,2025-04-25T17:28:48Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5677720369,140,70.4,5677720367,56,Center,5677720371,141,56.3,5677720373,212,16.3,5677720375,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782231,287,1,1,27,10,9w3sjm5ml4sjr2v81oxzdrt8v,0,73.4,53.0,2025-04-25T17:28:48.620Z,2025-04-25T17:28:49Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,5677720409,213,5.61,5677720407,212,13.2,5677720405,141,40.9,5677720401,56,Center,5677720403,140,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782233,233,8,1,27,12,9qsmopgutr7ut5g6workk8w4i,1,15.1,58.5,2025-04-25T17:28:49.830Z,2025-04-25T20:46:22Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5677720411,56,Back,5678591475,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782283,235,1,1,27,13,9qsmopgutr7ut5g6workk8w4i,1,20.9,60.9,2025-04-25T17:28:51.685Z,2025-04-25T17:28:59Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5677720703,56,Back,5677720709,212,24.8,5677720711,213,0.79,5677720707,141,86.8,5677720705,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782287,236,1,1,27,21,9qsmopgutr7ut5g6workk8w4i,0,78.8,72.1,2025-04-25T17:28:59.205Z,2025-04-25T17:29:02Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5677720855,286,,5677720731,56,Center,5677720849,236,,5677720737,141,67.8,5677720851,233,288,5677720739,212,3.0,5677720741,213,4.57,5677720735,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782305,288,74,1,27,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.8,40.0,2025-04-25T17:28:59.206Z,2025-04-25T17:52:47Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677720833,56,Back,5677720835,285,,5677720863,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782307,237,6,1,27,24,9qsmopgutr7ut5g6workk8w4i,1,77.6,63.2,2025-04-25T17:29:01.798Z,2025-04-25T17:29:06Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5677720941,56,Center,5677720943,75,,5677720957,233,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782315,289,6,1,27,24,9w3sjm5ml4sjr2v81oxzdrt8v,0,22.4,36.8,2025-04-25T17:29:01.798Z,2025-04-25T20:46:39Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677720901,73,,5677720899,56,Back,5677720965,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782603,238,1,1,28,2,9qsmopgutr7ut5g6workk8w4i,0,99.5,0.5,2025-04-25T17:29:39.741Z,2025-04-25T20:47:13Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5678592785,20,,5677722497,141,49.7,5677722503,1,,5677722491,224,,5677722489,155,,5677722485,2,,5677722495,140,92.9,5677722501,213,1.78,5677722499,212,5677722487,6,5677722493,56,Center,,,,,,,,,,,,,,,,,,,,34.2,,,,,
2805782613,290,12,1,28,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.5,58.4,2025-04-25T17:29:43.955Z,2025-04-25T17:29:44Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5677722539,213,1.02,5677722537,212,26.4,5677722535,141,91.5,5677722563,15,,5677722533,140,20.7,5677722531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782661,239,1,1,28,11,9qsmopgutr7ut5g6workk8w4i,1,78.3,21.3,2025-04-25T17:29:48.821Z,2025-04-25T17:29:51Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5677722901,213,0.82,5677722893,56,Center,5677722897,141,35.4,5677722899,212,13.1,5677722895,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782671,240,1,1,28,14,9qsmopgutr7ut5g6workk8w4i,1,86.8,35.4,2025-04-25T17:29:51.796Z,2025-04-25T17:29:53Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5677722955,212,13.6,5677722953,141,15.5,5677722951,140,88.1,5677722957,213,4.81,5677722949,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782677,241,1,1,28,15,9qsmopgutr7ut5g6workk8w4i,0,88.2,15.3,2025-04-25T17:29:53.365Z,2025-04-25T20:47:31Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5677722981,155,,5677722983,56,Right,5678593233,224,,5677722979,2,,5677722985,140,89.7,5677722991,213,1.10,5677722987,141,19.8,5677722989,212,3.4,5678593235,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782675,291,61,1,28,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.1,75.3,2025-04-25T17:29:53.950Z,2025-04-25T17:29:54Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5677722977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782679,242,6,1,28,17,9qsmopgutr7ut5g6workk8w4i,1,91.7,22.8,2025-04-25T17:29:54.694Z,2025-04-25T17:46:23Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5677723037,56,Center,5677723039,75,,5677723091,233,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782683,292,6,1,28,17,9w3sjm5ml4sjr2v81oxzdrt8v,0,8.3,77.2,2025-04-25T17:29:54.694Z,2025-04-25T20:47:37Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5677723061,56,Back,5677723103,233,242,5677723065,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783167,243,1,1,29,2,9qsmopgutr7ut5g6workk8w4i,1,99.5,0.7,2025-04-25T17:30:39.812Z,2025-04-25T20:47:53Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,1.0,5677725611,224,,5677725607,6,,5677725623,1,,5677725617,141,68.4,5678593889,20,,5677725613,56,Center,5677725609,155,,5677725605,2,,5677725621,213,5677725615,140,5677732389,210,13,5677725619,212,50.2,5677732391,154,,,,,,,,,,,,,,,1.98,80.5,,,,
2805783171,244,13,1,29,5,9qsmopgutr7ut5g6workk8w4i,1,79.4,63.2,2025-04-25T17:30:42.956Z,2025-04-25T20:48:24Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5677732427,231,50.7,5677731651,153,,5677732405,75,,5677732409,154,,5677818315,121,,5677732403,25,,5677732419,215,,5677732421,146,88.2,5677732415,102,5677731647,72,5677732411,55,243,5677732425,230,98.6,5677732407,29,5677732417,103,5677725635,18,,5677732423,147,46.4,5677725639,56,Center,,,,24.5,,,1.4,,
2805783199,293,12,1,29,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.7,49.9,2025-04-25T17:30:46.696Z,2025-04-25T17:49:47Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677725785,141,59.1,5677725783,140,23.6,5677725781,56,Back,5677725789,213,0.54,5677725787,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783229,295,1,1,29,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.6,61.1,2025-04-25T17:30:48.664Z,2025-04-25T17:30:51Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,5677725937,56,Back,5677725939,140,9.4,5677725943,212,16.0,5677725941,141,75.3,5677725945,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783249,296,1,1,29,15,9w3sjm5ml4sjr2v81oxzdrt8v,0,9.3,75.0,2025-04-25T17:30:52.729Z,2025-04-25T17:30:53Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5677726025,157,,5677726037,1,,5677726029,140,54.8,5677726035,213,6.09,5677726031,141,61.4,5677726033,212,48.7,5677726027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783293,246,1,1,29,16,9qsmopgutr7ut5g6workk8w4i,1,49.3,41.2,2025-04-25T17:30:54.260Z,2025-04-25T17:30:57Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5677726225,140,44.8,5677726229,212,14.7,5677726231,213,4.39,5677726227,141,20.7,5677726223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783305,247,1,1,29,19,9qsmopgutr7ut5g6workk8w4i,1,46.1,34.6,2025-04-25T17:30:57.141Z,2025-04-25T17:31:01Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5677726277,56,Back,5677726279,140,41.4,5677726285,213,1.85,5677726281,141,59.7,5677726283,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783367,248,1,1,29,23,9qsmopgutr7ut5g6workk8w4i,1,45.6,66.4,2025-04-25T17:31:01.013Z,2025-04-25T17:31:03Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5677726549,56,Center,5677726557,213,6.28,5677726551,140,56.1,5677726553,141,66.3,5677726555,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783381,249,1,1,29,25,9qsmopgutr7ut5g6workk8w4i,1,48.9,59.3,2025-04-25T17:31:03.172Z,2025-04-25T17:31:05Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5677726619,141,24.0,5677726617,140,48.5,5677726615,56,Back,5677726621,212,24.0,5677726623,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783413,250,1,1,29,27,9qsmopgutr7ut5g6workk8w4i,1,48.5,24.0,2025-04-25T17:31:05.380Z,2025-04-25T17:31:10Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5677726885,212,22.4,5677726889,213,5.57,5677726881,140,64.7,5677726883,141,2.5,5677726879,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783453,251,1,1,29,32,9qsmopgutr7ut5g6workk8w4i,1,65.2,6.8,2025-04-25T17:31:10.484Z,2025-04-25T17:31:14Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5677727125,56,Right,5677727129,141,19.2,5677727133,213,2.10,5677727127,140,60.5,5677727131,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783479,252,1,1,29,36,9qsmopgutr7ut5g6workk8w4i,1,59.1,20.0,2025-04-25T17:31:13.957Z,2025-04-25T17:31:17Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5677727287,213,1.67,5677727279,56,Center,5677727285,212,12.1,5677727283,141,37.7,5677727281,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783505,253,1,1,29,39,9qsmopgutr7ut5g6workk8w4i,1,61.9,41.2,2025-04-25T17:31:17.124Z,2025-04-25T17:31:19Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5677727413,56,Center,5677727419,212,15.8,5677727417,141,62.3,5677727415,140,68.1,5677727421,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783527,254,1,1,29,41,9qsmopgutr7ut5g6workk8w4i,1,68.0,64.0,2025-04-25T17:31:19.540Z,2025-04-25T17:31:22Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5677727553,212,7.6,5677727551,141,52.8,5677727555,213,4.68,5677727549,140,67.8,5677727547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783555,255,1,1,29,44,9qsmopgutr7ut5g6workk8w4i,1,68.0,54.3,2025-04-25T17:31:22.068Z,2025-04-25T17:31:24Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5677727701,212,10.5,5677727695,56,Center,5677727703,213,4.18,5677727697,140,62.9,5677727699,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783571,256,1,1,29,46,9qsmopgutr7ut5g6workk8w4i,1,62.9,41.0,2025-04-25T17:31:24.196Z,2025-04-25T17:31:26Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5677727825,213,0.81,5677727819,140,69.8,5677727817,56,Center,5677727821,141,52.2,5677727823,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783607,257,1,1,29,48,9qsmopgutr7ut5g6workk8w4i,1,70.2,44.8,2025-04-25T17:31:26.452Z,2025-04-25T17:31:30Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5677728011,141,25.0,5677728009,140,64.8,5677728013,212,14.6,5677728007,56,Center,5677728015,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783615,258,1,1,29,52,9qsmopgutr7ut5g6workk8w4i,0,64.8,25.5,2025-04-25T17:31:30.054Z,2025-04-25T17:31:30Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5677728069,140,85.6,5677728067,56,Center,5677728073,212,22.1,5677728071,141,30.7,5677728065,155,,5677728075,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783655,297,12,1,29,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.1,59.0,2025-04-25T17:31:32.054Z,2025-04-25T17:31:34Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5677728307,141,74.7,5677728311,213,0.57,5677728309,212,19.9,5677728331,15,,5677728305,140,26.1,5677728303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783673,299,1,1,29,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.2,76.7,2025-04-25T17:31:35.014Z,2025-04-25T17:31:36Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5677728407,213,2.73,5677728399,56,Back,5677728405,212,11.8,5677728403,141,83.6,5677728401,140,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783685,300,1,1,29,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.9,83.6,2025-04-25T17:31:35.858Z,2025-04-25T17:31:36Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5677728473,213,0.40,5677728465,56,Back,5677728471,212,5.9,5677728469,141,87.0,5677728467,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783729,301,1,1,29,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.1,85.7,2025-04-25T17:31:36.404Z,2025-04-25T20:49:46Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5677728713,141,52.1,5677728709,56,Back,5677728711,140,42.6,5677728717,213,5.39,5677728715,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783745,302,1,1,30,2,9w3sjm5ml4sjr2v81oxzdrt8v,0,52.2,49.0,2025-04-25T17:31:40.121Z,2025-04-25T20:49:53Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5677728799,213,6.06,5677728797,212,25.1,5677728795,141,40.7,5677728793,140,75.5,5677728791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783753,259,8,1,30,4,9qsmopgutr7ut5g6workk8w4i,1,22.1,56.0,2025-04-25T17:31:42.212Z,2025-04-25T20:50:00Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5678597929,383,,5677728841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783761,260,1,1,30,5,9qsmopgutr7ut5g6workk8w4i,1,22.1,56.0,2025-04-25T17:31:42.788Z,2025-04-25T17:31:43Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5677728887,140,22.5,5677728893,213,4.77,5677728891,212,7.0,5677728889,141,45.7,5677728885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783811,262,1,1,30,6,9qsmopgutr7ut5g6workk8w4i,1,22.6,46.1,2025-04-25T17:31:44.532Z,2025-04-25T17:31:48Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5677729187,213,6.21,5677729179,56,Back,5677729185,212,16.0,5677729183,141,44.3,5677729181,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783875,264,81,1,30,9,9qsmopgutr7ut5g6workk8w4i,0,48.1,54.5,2025-04-25T17:31:47.052Z,2025-04-25T17:49:17Z,,,,5677729551,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783873,263,1,1,30,10,9qsmopgutr7ut5g6workk8w4i,1,40.1,43.7,2025-04-25T17:31:48.404Z,2025-04-25T17:31:53Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5677729547,213,4.96,5677729539,56,Back,5677729541,140,43.9,5677729543,141,20.7,5677729545,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805786459,299,43,1,30,15,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-25T17:31:53.195Z,2025-04-25T17:35:36Z,,,,5677745627,144,61,5677744079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783909,265,1,1,30,18,9qsmopgutr7ut5g6workk8w4i,1,43.9,20.7,2025-04-25T17:31:56.164Z,2025-04-25T17:31:57Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5677729743,213,5.87,5677729741,212,22.9,5677729737,141,7.3,5677729731,56,Right,5677729733,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783935,266,1,1,30,19,9qsmopgutr7ut5g6workk8w4i,1,63.9,7.3,2025-04-25T17:31:57.508Z,2025-04-25T17:31:59Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5677729871,140,63.1,5677729873,141,27.4,5677729875,212,13.7,5677729877,213,1.63,5677729869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783967,267,1,1,30,23,9qsmopgutr7ut5g6workk8w4i,1,63.1,27.4,2025-04-25T17:32:01.396Z,2025-04-25T17:49:33Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5677730041,56,Center,5677730043,140,60.6,5677730045,141,23.9,5677730047,212,3.5,5677730049,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
