id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2719387901,167,44,1,19,1,anga7587r1zv4ey71ge9zxol3,1,34.1,75.0,2024-09-13T17:23:52.982Z,2024-09-13T17:35:58Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5206011999,56,Back,5206012001,285,,5206012065,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719387909,191,44,1,19,1,36g6ifzjliec1jqnbtf7yesme,0,65.9,25.0,2024-09-13T17:23:52.983Z,2024-09-13T17:35:59Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5206012025,286,,5206012045,233,167,5206012023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719387903,168,1,1,19,1,anga7587r1zv4ey71ge9zxol3,1,36.8,78.3,2024-09-13T17:23:53.368Z,2024-09-13T17:25:14Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5206014605,213,4.11,5206014601,141,68.1,5206014597,3,,5206012003,56,Back,5206014599,140,32.3,5206014603,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719387919,192,43,1,19,2,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-13T17:23:53.750Z,2024-09-13T17:25:15Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5206012095,212,3.9,5206012087,168,0,5206012091,140,73.7,5206012097,213,0.37,5206012093,141,33.1,5206014667,144,1,5206012085,3,0,5206012089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719387925,170,1,1,19,3,anga7587r1zv4ey71ge9zxol3,1,29.9,62.0,2024-09-13T17:23:55.160Z,2024-09-13T17:23:56Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5206012115,141,63.7,5206012119,213,0.17,5206012117,212,6.9,5206012111,56,Back,5206012113,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719387933,171,1,1,19,4,anga7587r1zv4ey71ge9zxol3,1,35.2,63.0,2024-09-13T17:23:56.408Z,2024-09-13T17:23:58Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5206012157,212,33.1,5206012153,140,35.0,5206012155,141,14.3,5206012159,213,4.71,5206012161,1,,5206012151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719387937,172,61,1,19,6,anga7587r1zv4ey71ge9zxol3,0,34.8,14.1,2024-09-13T17:23:58.136Z,2024-09-13T17:26:04Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5206012169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719387957,193,1,1,19,7,36g6ifzjliec1jqnbtf7yesme,0,61.2,69.7,2024-09-13T17:23:59.445Z,2024-09-13T17:24:03Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5206012285,141,65.1,5206012289,213,6.10,5206012359,1,,5206012281,56,Center,5206012287,212,17.6,5206012283,140,77.7,5206012357,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719387987,173,1,1,19,13,anga7587r1zv4ey71ge9zxol3,0,6.9,8.0,2024-09-13T17:24:04.761Z,2024-09-13T17:24:06Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5206012465,1,,5206012453,157,,5206012455,56,Back,5206012461,212,25.8,5206012459,141,7.3,5206012463,213,6.26,5206012457,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388021,195,1,1,19,16,36g6ifzjliec1jqnbtf7yesme,1,63.9,80.5,2024-09-13T17:24:08.357Z,2024-09-13T17:24:10Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5206012655,141,68.4,5206012659,213,3.75,5206012651,56,Center,5206012657,212,14.4,5206012653,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388053,196,1,1,19,18,36g6ifzjliec1jqnbtf7yesme,1,50.1,68.7,2024-09-13T17:24:09.925Z,2024-09-13T17:24:13Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5206012817,140,49.0,5206012823,213,4.63,5206012815,56,Back,5206012819,141,48.4,5206012821,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388063,197,1,1,19,21,36g6ifzjliec1jqnbtf7yesme,1,49.1,43.3,2024-09-13T17:24:13.317Z,2024-09-13T17:24:15Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5206012869,212,21.2,5206012865,140,55.8,5206012863,56,Center,5206012871,213,1.23,5206012867,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388109,198,1,1,19,23,36g6ifzjliec1jqnbtf7yesme,1,58.9,69.6,2024-09-13T17:24:15.237Z,2024-09-13T17:24:21Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5206013117,140,73.4,5206013123,213,0.79,5206013115,56,Left,5206013119,141,92.3,5206013121,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388113,199,3,1,19,29,36g6ifzjliec1jqnbtf7yesme,0,82.0,85.0,2024-09-13T17:24:21.461Z,2024-09-13T17:24:24Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5206013141,56,Left,5206013169,233,174,5206013143,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388117,174,7,1,19,29,anga7587r1zv4ey71ge9zxol3,0,18.0,15.0,2024-09-13T17:24:21.462Z,2024-09-13T17:24:24Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5206013147,285,,5206013149,233,199,5206013145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388127,200,3,1,19,31,36g6ifzjliec1jqnbtf7yesme,0,84.0,90.4,2024-09-13T17:24:23.527Z,2024-09-13T17:24:27Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5206013225,286,,5206013269,233,175,5206013223,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388131,175,7,1,19,31,anga7587r1zv4ey71ge9zxol3,0,16.0,9.6,2024-09-13T17:24:23.528Z,2024-09-13T17:24:26Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5206013249,233,200,5206013239,56,Back,5206013241,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388151,201,1,1,19,34,36g6ifzjliec1jqnbtf7yesme,1,77.5,88.7,2024-09-13T17:24:25.781Z,2024-09-13T17:24:27Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5206013353,212,8.2,5206013351,141,90.8,5206013347,56,Left,5206013355,213,0.17,5206013349,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388167,202,1,1,19,35,36g6ifzjliec1jqnbtf7yesme,0,87.9,90.5,2024-09-13T17:24:27.493Z,2024-09-13T17:24:33Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5206013429,141,92.0,5206013425,140,90.4,5206013417,2,,5206013433,213,0.37,5206013423,56,Left,5206013431,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388165,176,61,1,19,36,anga7587r1zv4ey71ge9zxol3,1,16.7,14.6,2024-09-13T17:24:28.489Z,2024-09-13T17:24:28Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5206013411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388181,203,1,1,19,38,36g6ifzjliec1jqnbtf7yesme,1,88.0,80.0,2024-09-13T17:24:29.701Z,2024-09-13T17:24:30Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5206013517,141,70.0,5206013519,212,6.8,5206013515,140,88.0,5206013513,56,Center,5206013521,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388189,204,1,1,19,38,36g6ifzjliec1jqnbtf7yesme,0,88.0,70.0,2024-09-13T17:24:30.501Z,2024-09-13T17:24:31Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5206013543,140,91.5,5206013541,56,Center,5206013547,212,3.7,5206013545,141,69.4,5206013549,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388229,177,12,1,19,41,anga7587r1zv4ey71ge9zxol3,1,6.3,32.2,2024-09-13T17:24:33.128Z,2024-09-13T17:24:39Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5206013763,213,0.03,5206013757,140,52.3,5206013761,212,48.3,5206013759,141,34.2,5206013755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388231,178,4,1,19,46,anga7587r1zv4ey71ge9zxol3,1,42.2,35.2,2024-09-13T17:24:37.635Z,2024-09-13T17:24:44Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5206013815,56,Back,5206013839,233,205,5206013819,286,,5206013811,13,,5206013817,152,,5206013813,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388219,205,4,1,19,46,36g6ifzjliec1jqnbtf7yesme,0,57.8,64.8,2024-09-13T17:24:37.636Z,2024-09-13T17:24:49Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5206013783,295,,5206013857,233,178,5206013787,152,,5206014039,55,206,5206013781,13,,5206013789,285,,5206013785,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388247,206,17,1,19,51,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-13T17:24:42.917Z,2024-09-13T17:24:49Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5206014033,55,205,5206014031,13,243,5206014029,393,,5206014027,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388439,179,1,1,20,30,anga7587r1zv4ey71ge9zxol3,1,49.2,26.8,2024-09-13T17:25:22.504Z,2024-09-13T17:25:26Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5206015077,141,59.9,5206015069,5,,5206015073,56,Back,5206015081,213,1.81,5206015079,212,23.2,5206015075,140,44.0,5206015071,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388461,180,1,1,20,34,anga7587r1zv4ey71ge9zxol3,1,43.4,66.0,2024-09-13T17:25:26.344Z,2024-09-13T17:25:29Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5206015207,56,Back,5206015215,213,4.30,5206015209,140,38.0,5206015213,212,14.2,5206015211,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388489,181,1,1,20,38,anga7587r1zv4ey71ge9zxol3,1,37.5,39.5,2024-09-13T17:25:29.689Z,2024-09-13T17:25:33Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5206015369,212,51.2,5206015373,1,,5206015359,56,Right,5206015367,141,7.7,5206015357,155,,5206015363,140,81.7,5206015371,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388505,182,1,1,20,41,anga7587r1zv4ey71ge9zxol3,1,80.7,7.3,2024-09-13T17:25:33.447Z,2024-09-13T17:25:35Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5206015477,141,18.2,5206015479,212,7.5,5206015475,140,79.6,5206015473,56,Right,5206015481,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388507,183,1,1,20,43,anga7587r1zv4ey71ge9zxol3,1,85.2,18.5,2024-09-13T17:25:35.384Z,2024-09-13T17:25:46Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,1.0,,5206015491,140,95.2,5206015835,210,15,5206015495,212,21.9,5206015493,141,46.7,5206015485,2,,5206015489,56,Center,5206015497,213,1.07,5206015837,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388531,184,15,1,20,48,anga7587r1zv4ey71ge9zxol3,1,93.7,44.9,2024-09-13T17:25:39.607Z,2024-09-13T17:25:46Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5206015849,102,49.1,5206015845,55,183,5206015857,146,95.1,5206015591,17,,5206015879,233,207,5206015701,82,,5206015851,103,19,5206015863,231,48.0,5206015841,29,,5206015859,147,45.8,5206015855,100,5206015589,22,,5206015853,328,,5206015697,20,,,5206015593,56,5206015861,230,Center,98.8,5206015839,78,5206015843,154,
2719388533,207,10,1,20,48,36g6ifzjliec1jqnbtf7yesme,1,4.9,54.2,2024-09-13T17:25:39.707Z,2024-09-13T17:25:47Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5206015911,233,184,5206015607,56,Back,5206015605,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388537,185,6,1,20,48,anga7587r1zv4ey71ge9zxol3,1,98.6,44.3,2024-09-13T17:25:40.105Z,2024-09-13T17:34:53Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5206015659,75,,5206015707,233,208,5206015657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388547,208,6,1,20,48,36g6ifzjliec1jqnbtf7yesme,0,1.4,55.7,2024-09-13T17:25:40.105Z,2024-09-13T17:34:53Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5206015693,56,Back,5206015741,233,185,5206015695,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388783,186,1,1,21,26,anga7587r1zv4ey71ge9zxol3,0,99.5,0.5,2024-09-13T17:26:18.088Z,2024-09-13T17:26:20Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5206017107,212,31.5,5206017093,2,,5206017103,140,96.9,5206017097,155,,5206017105,141,46.7,5206017109,213,1.66,5206017099,223,,5206017095,6,,5206017101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388799,209,12,1,21,30,36g6ifzjliec1jqnbtf7yesme,1,7.2,57.5,2024-09-13T17:26:22.357Z,2024-09-13T17:26:48Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5206017219,141,42.8,5206017215,56,Back,5206017221,212,25.3,5206017217,140,29.3,5206017227,15,,5206017223,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388815,187,61,1,21,33,anga7587r1zv4ey71ge9zxol3,0,78.0,51.2,2024-09-13T17:26:24.840Z,2024-09-13T17:26:24Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5206017289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388831,210,1,1,21,33,36g6ifzjliec1jqnbtf7yesme,0,25.0,32.7,2024-09-13T17:26:25.285Z,2024-09-13T17:29:53Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5206017389,213,1.37,5206017385,141,84.1,5206017381,56,Back,5206017391,1,,5206017387,212,35.7,5206025455,157,,5206017383,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388851,188,1,1,21,36,anga7587r1zv4ey71ge9zxol3,1,62.8,16.4,2024-09-13T17:26:27.736Z,2024-09-13T17:26:29Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5206017511,212,16.0,5206017503,3,,5206017513,213,2.87,5206017505,56,Back,5206017509,141,22.7,5206017507,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388869,189,1,1,21,37,anga7587r1zv4ey71ge9zxol3,1,48.1,22.7,2024-09-13T17:26:28.951Z,2024-09-13T17:26:30Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5206017605,213,0.04,5206017599,140,63.9,5206017603,212,16.6,5206017601,141,23.6,5206017597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388875,190,1,1,21,39,anga7587r1zv4ey71ge9zxol3,0,63.2,22.5,2024-09-13T17:26:30.791Z,2024-09-13T17:26:31Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5206017633,56,Right,5206017645,212,22.0,5206017647,213,5.42,5206017635,140,76.9,5206017639,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388877,191,5,1,21,39,anga7587r1zv4ey71ge9zxol3,0,73.8,-1.5,2024-09-13T17:26:30.932Z,2024-09-13T17:34:50Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5206017649,56,Right,5206020347,233,228,5206017651,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389313,228,5,1,21,39,36g6ifzjliec1jqnbtf7yesme,1,26.2,101.5,2024-09-13T17:26:30.932Z,2024-09-13T17:34:50Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5206019987,347,,5206019985,56,Back,5206020343,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389005,211,1,1,21,57,36g6ifzjliec1jqnbtf7yesme,1,17.5,100.0,2024-09-13T17:26:48.660Z,2024-09-13T17:48:46Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5206018327,213,5.70,5206018323,141,92.0,5206018319,56,Back,5206018325,212,11.4,5206019585,107,,5206018321,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389011,212,1,1,21,58,36g6ifzjliec1jqnbtf7yesme,1,27.8,90.5,2024-09-13T17:26:49.812Z,2024-09-13T17:26:50Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5206018333,140,21.5,5206018337,212,7.2,5206018331,56,Back,5206018343,156,,5206018339,213,2.73,5206018335,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389023,213,1,1,21,59,36g6ifzjliec1jqnbtf7yesme,0,21.4,94.5,2024-09-13T17:26:50.759Z,2024-09-13T17:26:52Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5206018389,56,Back,5206018411,236,,5206018393,141,92.3,5206018397,213,6.05,5206018391,140,27.4,5206018413,233,192,5206018395,212,6.5,5206018417,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389013,192,74,1,21,59,anga7587r1zv4ey71ge9zxol3,1,65.7,7.7,2024-09-13T17:26:50.760Z,2024-09-13T17:26:52Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5206018349,285,,5206018439,233,213,5206018347,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389037,214,1,1,22,0,36g6ifzjliec1jqnbtf7yesme,1,24.7,93.0,2024-09-13T17:26:52.067Z,2024-09-13T17:26:55Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5206018549,141,93.2,5206018545,56,Back,5206018547,140,30.0,5206018551,212,5.6,5206018553,213,0.02,5206018543,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389055,215,1,1,22,3,36g6ifzjliec1jqnbtf7yesme,1,19.9,92.4,2024-09-13T17:26:55.124Z,2024-09-13T17:26:58Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5206018649,141,60.0,5206018645,56,Back,5206018647,140,7.4,5206018651,212,25.6,5206018653,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389079,216,1,1,22,6,36g6ifzjliec1jqnbtf7yesme,1,7.8,49.7,2024-09-13T17:26:58.196Z,2024-09-13T17:27:01Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5206018783,212,33.1,5206018787,1,,5206018779,140,30.1,5206018781,141,15.3,5206018777,56,Back,5206018785,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389111,217,1,1,22,9,36g6ifzjliec1jqnbtf7yesme,1,29.7,15.3,2024-09-13T17:27:01.091Z,2024-09-13T17:27:06Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5206018933,212,16.4,5206018927,56,Back,5206018931,141,4.1,5206018935,213,5.80,5206018929,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389119,218,3,1,22,14,36g6ifzjliec1jqnbtf7yesme,0,58.2,4.6,2024-09-13T17:27:06.438Z,2024-09-13T17:34:55Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5206018969,286,,5206018967,56,Right,5206019027,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389117,193,7,1,22,14,anga7587r1zv4ey71ge9zxol3,1,41.8,95.4,2024-09-13T17:27:06.439Z,2024-09-13T17:34:54Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5206018963,56,Back,5206019019,233,218,5206018961,167,,5206018965,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389129,194,5,1,22,15,anga7587r1zv4ey71ge9zxol3,0,41.6,101.2,2024-09-13T17:27:07.191Z,2024-09-13T17:34:50Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5206019085,233,219,5206019037,347,,5206019035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389135,219,5,1,22,15,36g6ifzjliec1jqnbtf7yesme,1,58.4,-1.2,2024-09-13T17:27:07.191Z,2024-09-13T17:34:50Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5206019081,233,194,5206019071,56,Right,5206019073,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389161,220,1,1,22,18,36g6ifzjliec1jqnbtf7yesme,1,57.6,0.0,2024-09-13T17:27:09.619Z,2024-09-13T17:27:14Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5206019217,140,50.3,5206019213,107,,5206019223,213,2.45,5206019219,141,8.6,5206019215,56,Right,5206019221,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389195,221,1,1,22,22,36g6ifzjliec1jqnbtf7yesme,1,50.4,8.6,2024-09-13T17:27:13.924Z,2024-09-13T17:27:20Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5206019363,140,37.5,5206019367,212,25.2,5206019361,56,Back,5206019365,141,39.8,5206019369,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389191,195,83,1,22,27,anga7587r1zv4ey71ge9zxol3,0,41.7,67.9,2024-09-13T17:27:18.895Z,2024-09-13T17:27:22Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5206019433,399,dq2eqqywinhsh9ijg8amqyp78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389201,222,1,1,22,28,36g6ifzjliec1jqnbtf7yesme,1,37.5,39.8,2024-09-13T17:27:19.908Z,2024-09-13T17:27:21Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5206019397,56,Center,5206019405,213,0.08,5206019399,140,59.1,5206019403,212,22.8,5206019401,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389203,223,1,1,22,29,36g6ifzjliec1jqnbtf7yesme,1,59.1,42.5,2024-09-13T17:27:21.059Z,2024-09-13T17:27:23Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5206019417,213,2.73,5206019501,189,,5206019413,141,51.0,5206019415,212,14.4,5206019409,56,Back,5206019459,156,,5206019411,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389247,224,1,1,22,34,36g6ifzjliec1jqnbtf7yesme,1,52.1,55.1,2024-09-13T17:27:26.164Z,2024-09-13T17:27:28Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5206019679,141,32.5,5206019675,56,Center,5206019677,140,58.3,5206019681,212,16.7,5206019683,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389283,225,1,1,22,36,36g6ifzjliec1jqnbtf7yesme,1,56.9,31.8,2024-09-13T17:27:28.340Z,2024-09-13T17:27:31Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5206019855,56,Center,5206019861,212,28.7,5206019859,141,73.5,5206019863,213,1.41,5206019857,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389299,226,1,1,22,39,36g6ifzjliec1jqnbtf7yesme,0,60.8,73.5,2024-09-13T17:27:31.204Z,2024-09-13T17:27:32Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5206019921,56,Center,5206019923,140,66.2,5206019929,213,5.41,5206019925,141,63.6,5206019927,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389295,196,8,1,22,40,anga7587r1zv4ey71ge9zxol3,1,30.0,30.4,2024-09-13T17:27:32.119Z,2024-09-13T17:27:32Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5206019913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389309,227,61,1,22,41,36g6ifzjliec1jqnbtf7yesme,1,66.2,63.7,2024-09-13T17:27:33.357Z,2024-09-13T17:27:33Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5206019967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389345,198,1,1,22,41,anga7587r1zv4ey71ge9zxol3,1,30.2,28.2,2024-09-13T17:27:33.399Z,2024-09-13T17:27:41Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5206020201,212,38.5,5206020203,213,6.08,5206020195,56,Right,5206020199,141,16.7,5206020205,1,,5206020197,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389361,199,1,1,22,49,anga7587r1zv4ey71ge9zxol3,1,70.7,12.6,2024-09-13T17:27:41.400Z,2024-09-13T17:27:44Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5206020285,141,27.4,5206020289,213,2.21,5206020281,56,Center,5206020287,212,12.5,5206020283,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
