id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2708020661,142,43,1,11,59,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-11T14:11:59.661Z,2024-08-11T14:30:05Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143398853,144,61,5143305857,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708020761,138,5,1,12,0,9qsmopgutr7ut5g6workk8w4i,0,21.2,-1.6,2024-08-11T14:12:00.429Z,2024-08-11T14:42:36Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143306851,233,143,5143306449,347,,5143306443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708020809,143,5,1,12,0,5rz9enoyknpg8ji78za5b82p0,1,78.8,101.6,2024-08-11T14:12:00.429Z,2024-08-11T14:42:36Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143306783,233,138,5143306693,347,,5143306691,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708020867,144,1,1,12,8,5rz9enoyknpg8ji78za5b82p0,1,75.8,100.0,2024-08-11T14:12:08.126Z,2024-08-11T14:30:39Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5143307063,107,,5143307069,141,89.4,5143307071,212,8.4,5143307065,56,Left,5143307073,213,4.37,5143307067,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708020875,145,1,1,12,9,5rz9enoyknpg8ji78za5b82p0,1,73.1,89.4,2024-08-11T14:12:09.262Z,2024-08-11T14:30:40Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143307107,141,94.4,5143307105,140,73.9,5143307109,212,3.5,5143307111,213,1.33,5143307103,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708020885,146,1,1,12,9,5rz9enoyknpg8ji78za5b82p0,1,73.9,94.4,2024-08-11T14:12:09.790Z,2024-08-11T14:12:10Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5143307149,213,3.20,5143307145,141,93.3,5143307147,212,12.9,5143307143,140,61.6,5143307141,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708020947,147,1,1,12,10,5rz9enoyknpg8ji78za5b82p0,1,61.6,93.3,2024-08-11T14:12:10.381Z,2024-08-11T14:12:13Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143307465,213,3.62,5143307457,56,Back,5143307459,140,47.2,5143307461,141,81.7,5143307463,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021003,148,1,1,12,14,5rz9enoyknpg8ji78za5b82p0,1,47.2,81.7,2024-08-11T14:12:14.701Z,2024-08-11T14:12:17Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143307823,140,53.2,5143307821,56,Center,5143307825,141,33.3,5143307837,213,4.90,5143307841,1,,5143307833,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021055,149,1,1,12,17,5rz9enoyknpg8ji78za5b82p0,1,56.2,31.0,2024-08-11T14:12:17.198Z,2024-08-11T14:12:19Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143308097,213,5.19,5143308089,56,Right,5143308093,141,6.5,5143308091,140,64.4,5143308095,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021139,150,1,1,12,19,5rz9enoyknpg8ji78za5b82p0,1,69.5,3.9,2024-08-11T14:12:19.246Z,2024-08-11T17:20:22Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143308557,56,Right,5143308565,213,0.15,5143308559,140,98.2,5143308563,212,30.5,5143308561,141,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021145,151,43,1,12,24,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-11T14:12:23.838Z,2024-08-11T14:12:25Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5143308727,144,61,5143308587,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021221,152,1,1,12,27,5rz9enoyknpg8ji78za5b82p0,1,89.2,7.9,2024-08-11T14:12:27.486Z,2024-08-11T14:12:29Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5143309017,140,76.0,5143309023,212,14.0,5143309021,141,10.6,5143309027,213,3.01,5143309011,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021301,153,1,1,12,29,5rz9enoyknpg8ji78za5b82p0,1,76.2,10.9,2024-08-11T14:12:28.878Z,2024-08-11T14:12:33Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143309427,213,5.89,5143309425,212,7.3,5143309421,140,82.6,5143309423,141,6.8,5143309419,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021357,154,1,1,12,33,5rz9enoyknpg8ji78za5b82p0,1,77.6,13.7,2024-08-11T14:12:33.614Z,2024-08-11T14:12:36Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5143309747,213,2.81,5143309743,141,27.0,5143309745,212,27.5,5143309741,140,52.9,5143309739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021433,155,1,1,12,36,5rz9enoyknpg8ji78za5b82p0,1,53.1,27.0,2024-08-11T14:12:35.933Z,2024-08-11T14:12:40Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143310177,213,1.72,5143310173,141,57.8,5143310171,140,50.1,5143310169,56,Center,5143310175,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021495,156,1,1,12,40,5rz9enoyknpg8ji78za5b82p0,1,57.0,73.6,2024-08-11T14:12:40.206Z,2024-08-11T14:12:43Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143310479,56,Left,5143310489,213,0.76,5143310483,141,93.3,5143310485,212,19.5,5143310481,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021529,157,1,1,12,43,5rz9enoyknpg8ji78za5b82p0,1,69.9,88.1,2024-08-11T14:12:43.470Z,2024-08-11T14:12:46Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5143310693,56,Left,5143310699,212,16.5,5143310695,140,54.2,5143310701,213,3.17,5143310697,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021623,158,1,1,12,46,5rz9enoyknpg8ji78za5b82p0,1,56.3,84.7,2024-08-11T14:12:46.463Z,2024-08-11T14:12:51Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143311233,212,16.9,5143311231,141,65.5,5143311227,56,Back,5143311235,213,4.03,5143311229,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021667,159,1,1,12,51,5rz9enoyknpg8ji78za5b82p0,1,52.1,58.8,2024-08-11T14:12:51.214Z,2024-08-11T14:12:54Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143311487,212,27.3,5143311489,213,0.94,5143311483,140,67.4,5143311485,141,91.2,5143311481,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021703,160,1,1,12,54,5rz9enoyknpg8ji78za5b82p0,0,65.8,89.3,2024-08-11T14:12:53.999Z,2024-08-11T17:21:01Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143311643,141,58.5,5143311645,212,23.7,5143311641,140,76.4,5143311639,56,Center,5143311647,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021759,141,1,1,12,59,9qsmopgutr7ut5g6workk8w4i,1,19.1,51.5,2024-08-11T14:12:59.398Z,2024-08-11T14:13:01Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5143311963,140,7.2,5143311965,141,50.6,5143311969,213,3.19,5143311967,212,12.5,5143311959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021783,142,1,1,13,1,9qsmopgutr7ut5g6workk8w4i,1,7.2,50.6,2024-08-11T14:13:00.998Z,2024-08-11T14:13:02Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5143312133,56,Back,5143312131,155,,5143312137,141,5.0,5143312139,212,37.2,5143312141,213,5.30,5143312143,1,,5143312135,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021795,143,1,1,13,2,9qsmopgutr7ut5g6workk8w4i,1,26.8,5.0,2024-08-11T14:13:02.647Z,2024-08-11T14:34:27Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5143312227,212,18.0,5143312223,140,36.1,5143312229,213,1.00,5143312221,56,Back,5143312225,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021839,144,1,1,13,5,9qsmopgutr7ut5g6workk8w4i,1,36.1,27.3,2024-08-11T14:13:04.934Z,2024-08-11T14:13:06Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5143312455,213,2.82,5143312451,141,31.0,5143312449,140,29.0,5143312453,212,7.9,5143312447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021875,145,1,1,13,6,9qsmopgutr7ut5g6workk8w4i,1,30.3,31.2,2024-08-11T14:13:06.790Z,2024-08-11T14:13:09Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5143312647,141,18.5,5143312645,140,23.6,5143312649,212,11.1,5143312643,56,Back,5143312651,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708021941,146,1,1,13,9,9qsmopgutr7ut5g6workk8w4i,1,23.6,18.5,2024-08-11T14:13:09.382Z,2024-08-11T14:13:13Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5143312993,56,Back,5143313001,213,1.22,5143312997,141,47.6,5143312999,212,21.1,5143312995,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022027,147,1,1,13,13,9qsmopgutr7ut5g6workk8w4i,1,35.9,43.4,2024-08-11T14:13:13.495Z,2024-08-11T14:13:17Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5143313411,212,16.6,5143313405,56,Back,5143313409,141,23.3,5143313413,213,5.31,5143313407,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022095,148,1,1,13,17,9qsmopgutr7ut5g6workk8w4i,1,44.8,23.3,2024-08-11T14:13:17.783Z,2024-08-11T14:13:21Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5143313803,56,Back,5143313811,213,2.26,5143313809,212,16.4,5143313805,140,34.8,5143313807,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022147,149,1,1,13,21,9qsmopgutr7ut5g6workk8w4i,1,33.3,43.9,2024-08-11T14:13:21.495Z,2024-08-11T14:13:24Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5143314083,140,62.9,5143314097,1,,5143314095,213,5.59,5143314077,56,Right,5143314087,141,5.8,5143314091,212,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022237,150,1,1,13,25,9qsmopgutr7ut5g6workk8w4i,1,54.0,6.5,2024-08-11T14:13:25.431Z,2024-08-11T14:13:29Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5143314561,213,2.73,5143314557,141,15.2,5143314555,140,41.2,5143314553,56,Back,5143314559,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022269,151,1,1,13,29,9qsmopgutr7ut5g6workk8w4i,1,41.8,15.3,2024-08-11T14:13:29.719Z,2024-08-11T14:13:32Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5143314747,213,5.92,5143314743,141,5.0,5143314741,140,59.3,5143314739,56,Right,5143314745,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022313,152,1,1,13,32,9qsmopgutr7ut5g6workk8w4i,0,59.5,5.3,2024-08-11T14:13:32.023Z,2024-08-11T14:13:34Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5143315029,155,,5143315037,212,40.1,5143315035,141,59.3,5143315041,1,,5143315039,213,1.16,5143315031,56,Center,5143315033,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022341,162,1,1,13,34,5rz9enoyknpg8ji78za5b82p0,0,24.9,33.0,2024-08-11T14:13:34.656Z,2024-08-11T14:13:35Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143315191,141,22.4,5143315195,213,5.60,5143315193,212,11.5,5143315187,56,Back,5143315185,3,,5143315189,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022415,153,1,1,13,36,9qsmopgutr7ut5g6workk8w4i,1,68.3,69.6,2024-08-11T14:13:36.519Z,2024-08-11T14:13:39Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143315633,212,13.9,5143315635,213,1.10,5143315627,56,Left,5143315631,141,87.8,5143315629,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022433,154,1,1,13,39,9qsmopgutr7ut5g6workk8w4i,1,73.1,85.1,2024-08-11T14:13:39.799Z,2024-08-11T14:13:41Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5143315737,212,13.8,5143315735,141,80.2,5143315739,213,6.04,5143315731,56,Left,5143315733,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022439,155,61,1,13,41,9qsmopgutr7ut5g6workk8w4i,0,87.1,80.3,2024-08-11T14:13:40.967Z,2024-08-11T14:13:41Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143315761,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022481,163,56,1,13,43,5rz9enoyknpg8ji78za5b82p0,1,3.0,27.3,2024-08-11T14:13:43.600Z,2024-08-11T14:13:43Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5143315967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022487,156,5,1,13,44,9qsmopgutr7ut5g6workk8w4i,0,100.8,71.5,2024-08-11T14:13:43.880Z,2024-08-11T14:42:37Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143315997,56,Center,5143317133,233,164,5143315999,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022703,164,5,1,13,44,5rz9enoyknpg8ji78za5b82p0,1,-0.8,28.5,2024-08-11T14:13:43.880Z,2024-08-11T14:42:37Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5143317077,56,Back,5143317079,346,,5143317125,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022827,165,1,1,13,58,5rz9enoyknpg8ji78za5b82p0,1,3.6,50.9,2024-08-11T14:13:58.321Z,2024-08-11T17:41:06Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5143317711,213,5.09,5143317701,124,,5143317703,56,Back,5143317707,141,4.7,5143317705,140,15.4,5143317715,237,,5144241305,1,,5143317709,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708022961,166,1,1,14,3,5rz9enoyknpg8ji78za5b82p0,1,21.8,12.5,2024-08-11T14:14:02.945Z,2024-08-11T14:14:11Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143318449,212,38.6,5143318445,140,13.0,5143318447,141,67.6,5143318451,213,1.81,5143318443,56,Back,5143318453,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023009,167,1,1,14,11,5rz9enoyknpg8ji78za5b82p0,1,30.3,68.4,2024-08-11T14:14:10.945Z,2024-08-11T14:14:13Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143318707,56,Back,5143318717,213,4.47,5143318711,141,47.3,5143318713,212,14.8,5143318709,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023061,168,1,1,14,13,5rz9enoyknpg8ji78za5b82p0,1,26.9,47.3,2024-08-11T14:14:13.009Z,2024-08-11T14:14:16Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143319001,56,Back,5143319003,140,34.4,5143319007,212,20.9,5143319005,141,18.8,5143319009,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023115,169,1,1,14,16,5rz9enoyknpg8ji78za5b82p0,1,38.1,14.3,2024-08-11T14:14:16.562Z,2024-08-11T14:14:19Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143319307,140,44.1,5143319305,56,Back,5143319311,212,7.1,5143319313,213,5.81,5143319309,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023147,170,1,1,14,19,5rz9enoyknpg8ji78za5b82p0,1,44.1,9.5,2024-08-11T14:14:19.553Z,2024-08-11T14:14:21Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5143319473,56,Back,5143319479,212,12.4,5143319475,140,34.8,5143319477,141,20.7,5143319481,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023179,171,1,1,14,21,5rz9enoyknpg8ji78za5b82p0,1,34.8,20.7,2024-08-11T14:14:21.553Z,2024-08-11T14:14:23Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143319603,141,47.2,5143319599,140,35.1,5143319611,213,1.55,5143319597,56,Back,5143319607,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023211,172,1,1,14,22,5rz9enoyknpg8ji78za5b82p0,1,35.1,47.2,2024-08-11T14:14:22.785Z,2024-08-11T14:14:24Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143319767,140,45.3,5143319769,141,48.7,5143319771,212,10.8,5143319765,56,Back,5143319773,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023227,173,1,1,14,24,5rz9enoyknpg8ji78za5b82p0,1,45.3,48.7,2024-08-11T14:14:24.226Z,2024-08-11T14:14:25Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5143319861,213,3.23,5143319857,141,47.5,5143319855,140,36.9,5143319853,56,Back,5143319859,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023293,174,1,1,14,25,5rz9enoyknpg8ji78za5b82p0,1,36.9,47.5,2024-08-11T14:14:25.329Z,2024-08-11T14:14:29Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143320223,141,27.0,5143320219,56,Back,5143320221,140,39.1,5143320225,212,14.1,5143320227,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023365,175,1,1,14,29,5rz9enoyknpg8ji78za5b82p0,0,41.0,23.7,2024-08-11T14:14:28.961Z,2024-08-11T14:14:33Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143320657,212,57.2,5143320661,213,6.27,5143320665,1,,5143320641,155,,5143320645,56,Center,5143320653,141,22.2,5143320649,140,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023443,158,1,1,14,34,9qsmopgutr7ut5g6workk8w4i,1,7.0,76.4,2024-08-11T14:14:33.977Z,2024-08-11T14:14:37Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5143321063,212,6.0,5143321061,141,83.6,5143321057,56,Back,5143321065,213,0.95,5143321059,140,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023487,159,1,1,14,37,9qsmopgutr7ut5g6workk8w4i,1,12.6,81.8,2024-08-11T14:14:37.049Z,2024-08-11T14:14:40Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5143321311,56,Back,5143321313,140,22.1,5143321315,141,72.9,5143321319,213,5.74,5143321317,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023541,160,1,1,14,40,9qsmopgutr7ut5g6workk8w4i,1,23.9,70.6,2024-08-11T14:14:40.393Z,2024-08-11T14:14:45Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5143321681,140,28.5,5143321683,141,26.2,5143321691,213,4.87,5143321679,56,Back,5143321687,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023645,161,1,1,14,45,9qsmopgutr7ut5g6workk8w4i,1,29.1,23.6,2024-08-11T14:14:45.227Z,2024-08-11T14:14:55Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5143322177,141,32.5,5143322661,189,,5143322183,213,0.30,5143322181,212,20.4,5143322171,56,Back,5143322173,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023647,162,1,1,14,47,9qsmopgutr7ut5g6workk8w4i,0,47.7,32.5,2024-08-11T14:14:47.753Z,2024-08-11T14:37:59Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5143322197,140,47.7,5143418477,233,176,5143322199,141,29.5,5143418475,236,,5143322195,56,Back,5143322203,213,4.71,5143418481,286,,5143322201,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023619,176,74,1,14,47,5rz9enoyknpg8ji78za5b82p0,1,48.7,78.1,2024-08-11T14:14:47.754Z,2024-08-11T14:42:46Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143418511,233,162,5143418421,56,Back,5143418425,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023691,178,1,1,14,50,5rz9enoyknpg8ji78za5b82p0,1,42.1,81.4,2024-08-11T14:14:50.514Z,2024-08-11T14:14:52Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5143322403,212,18.4,5143322401,141,58.8,5143322397,56,Back,5143322405,213,4.13,5143322399,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023735,179,1,1,14,52,5rz9enoyknpg8ji78za5b82p0,1,29.3,56.6,2024-08-11T14:14:52.386Z,2024-08-11T14:14:55Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143322591,56,Back,5143322593,140,33.7,5143322595,141,24.9,5143322599,213,4.92,5143322597,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023803,180,1,1,14,55,5rz9enoyknpg8ji78za5b82p0,1,34.8,23.9,2024-08-11T14:14:55.026Z,2024-08-11T14:14:59Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143322977,213,5.12,5143322975,212,13.4,5143322971,140,39.9,5143322969,56,Back,5143322973,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023889,181,1,1,14,59,5rz9enoyknpg8ji78za5b82p0,1,42.3,9.4,2024-08-11T14:14:59.155Z,2024-08-11T14:15:03Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143323373,140,34.1,5143323379,213,2.36,5143323371,56,Back,5143323375,141,21.9,5143323377,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023903,182,1,1,15,4,5rz9enoyknpg8ji78za5b82p0,1,34.9,23.7,2024-08-11T14:15:03.827Z,2024-08-11T14:15:04Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143323457,213,1.06,5143323451,140,41.4,5143323449,56,Back,5143323455,212,13.9,5143323453,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708023933,183,1,1,15,4,5rz9enoyknpg8ji78za5b82p0,1,41.4,41.5,2024-08-11T14:15:04.611Z,2024-08-11T14:15:06Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5143323581,141,47.8,5143323579,140,28.6,5143323585,212,14.1,5143323577,56,Back,5143323589,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708024043,184,1,1,15,6,5rz9enoyknpg8ji78za5b82p0,1,30.8,48.8,2024-08-11T14:15:06.339Z,2024-08-11T14:15:13Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143324163,56,Back,5143324165,140,34.9,5143324171,213,1.38,5143324169,212,23.0,5143324167,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708024161,185,1,1,15,13,5rz9enoyknpg8ji78za5b82p0,1,43.9,85.7,2024-08-11T14:15:13.219Z,2024-08-11T14:15:19Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143324763,212,48.3,5143324761,141,79.6,5143324759,140,89.7,5143324767,1,,5143324755,155,,5143324757,56,Left,5143324765,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708024179,186,1,1,15,19,5rz9enoyknpg8ji78za5b82p0,0,98.1,67.0,2024-08-11T14:15:19.123Z,2024-08-11T14:15:28Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5143324859,212,8.3,5143324853,140,93.9,5143324855,141,56.7,5143324849,56,Center,5143324863,213,4.15,5143324921,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
