id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2800605183,178,1,1,19,22,b3r6d8ydtmtjckam6pku9y400,1,46.2,29.8,2025-04-13T12:23:00.320Z,2025-04-13T12:23:08Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649051299,56,Back,5649051305,212,23.3,5649051303,141,48.8,5649051301,140,27.7,5649051307,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605267,179,1,1,19,30,b3r6d8ydtmtjckam6pku9y400,1,30.1,47.0,2025-04-13T12:23:08.289Z,2025-04-13T12:23:15Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5649051765,212,58.3,5649051759,56,Left,5649051757,157,,5649051769,1,,5649051767,213,0.56,5649051761,140,77.1,5649051763,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605319,180,1,1,19,36,b3r6d8ydtmtjckam6pku9y400,1,71.7,66.1,2025-04-13T12:23:14.912Z,2025-04-13T12:23:17Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5649052031,213,5.07,5649052025,140,78.2,5649052023,56,Center,5649052027,141,39.4,5649052029,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605361,181,1,1,19,39,b3r6d8ydtmtjckam6pku9y400,1,78.2,39.4,2025-04-13T12:23:17.488Z,2025-04-13T12:23:19Z,aahyom322jdc6f21960ycuzth,J. Larsson,,5649052275,140,72.8,5649052273,56,Right,5649052281,213,4.31,5649052277,141,19.7,5649052279,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605413,182,1,1,19,41,b3r6d8ydtmtjckam6pku9y400,1,72.2,20.0,2025-04-13T12:23:19.648Z,2025-04-13T12:23:23Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649052583,140,56.6,5649052581,56,Center,5649052589,213,2.24,5649052585,141,50.4,5649052587,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605431,183,1,1,19,44,b3r6d8ydtmtjckam6pku9y400,1,56.5,50.4,2025-04-13T12:23:22.928Z,2025-04-13T12:23:25Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649052697,212,10.5,5649052699,213,0.83,5649052695,141,61.8,5649052691,56,Center,5649052693,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605497,184,1,1,19,47,b3r6d8ydtmtjckam6pku9y400,1,63.3,61.8,2025-04-13T12:23:25.296Z,2025-04-13T12:23:30Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5649053105,213,5.46,5649053097,56,Right,5649053099,140,91.5,5649053107,1,,5649053101,141,14.4,5649053103,212,43.8,5649053095,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605531,185,1,1,19,52,b3r6d8ydtmtjckam6pku9y400,1,84.8,14.3,2025-04-13T12:23:30.352Z,2025-04-13T19:57:54Z,aahyom322jdc6f21960ycuzth,J. Larsson,1.0,5649053301,140,89.0,5649053297,56,Center,5649053293,155,,5649058957,210,13,5651388667,72,,5649053311,213,1.42,5649053309,212,29.2,5649053289,2,,5651388665,223,5649053305,141,56.7,,5649058959,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605557,187,13,1,19,54,b3r6d8ydtmtjckam6pku9y400,1,89.0,56.7,2025-04-13T12:23:32.937Z,2025-04-13T23:44:13Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5649058985,55,185,5649053425,22,,5649058999,231,50.4,5649058989,102,33.4,5649058479,153,,5649053429,56,Center,5649058995,147,46.8,5649058993,146,92.9,5649058991,103,5649058997,230,98.4,9.7,5649058979,75,,5649058983,154,5649058981,29,,5649053427,17,,5649058477,328,,5649058473,15,,,,,,,,,,,,,,,,
2800605549,186,43,1,19,55,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-13T12:23:33.392Z,2025-04-13T12:30:16Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5649053389,286,0,5649083309,144,44,5649053387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605553,164,12,1,19,55,9qsmopgutr7ut5g6workk8w4i,1,11.4,55.7,2025-04-13T12:23:33.700Z,2025-04-13T12:23:37Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5649053397,140,26.2,5649053395,56,Back,5649053399,141,54.8,5649053401,212,15.6,5649053403,213,6.24,5649053449,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605605,188,1,1,19,57,b3r6d8ydtmtjckam6pku9y400,0,76.3,40.4,2025-04-13T12:23:36.113Z,2025-04-13T12:23:38Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5649053671,212,11.6,5649053673,213,0.18,5649053669,141,43.4,5649053667,140,87.2,5649053663,3,,5649053665,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605609,165,44,1,19,59,9qsmopgutr7ut5g6workk8w4i,1,14.2,55.7,2025-04-13T12:23:37.333Z,2025-04-13T13:03:56Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5649053691,56,Back,5649053751,233,189,5649053693,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605615,189,44,1,19,59,b3r6d8ydtmtjckam6pku9y400,0,85.8,44.3,2025-04-13T12:23:37.334Z,2025-04-13T13:03:57Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649053709,56,Center,5649053771,233,165,5649053711,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605619,166,12,1,19,59,9qsmopgutr7ut5g6workk8w4i,1,16.3,54.2,2025-04-13T12:23:37.748Z,2025-04-13T12:23:39Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5649053723,212,15.7,5649053721,141,61.1,5649053719,140,30.6,5649053717,56,Back,5649053725,213,0.30,5649053743,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605641,190,1,1,20,0,b3r6d8ydtmtjckam6pku9y400,1,77.0,37.9,2025-04-13T12:23:39.104Z,2025-04-13T12:23:40Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5649053821,141,31.0,5649053827,212,7.4,5649053833,213,3.83,5649053809,56,Center,5649053815,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605681,191,1,1,20,1,b3r6d8ydtmtjckam6pku9y400,1,71.6,30.9,2025-04-13T12:23:39.920Z,2025-04-13T12:23:42Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649054029,56,Center,5649054035,212,8.3,5649054033,141,38.9,5649054031,140,65.6,5649054037,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605737,192,1,1,20,4,b3r6d8ydtmtjckam6pku9y400,1,64.8,35.1,2025-04-13T12:23:42.672Z,2025-04-13T12:23:46Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5649054329,140,56.5,5649054327,56,Center,5649054335,213,2.14,5649054333,212,16.2,5649054331,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605789,193,1,1,20,8,b3r6d8ydtmtjckam6pku9y400,1,68.1,72.4,2025-04-13T12:23:46.689Z,2025-04-13T12:23:51Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649054653,56,Left,5649054657,141,95.9,5649054659,212,19.6,5649054661,213,0.95,5649054655,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605827,194,1,1,20,13,b3r6d8ydtmtjckam6pku9y400,1,82.7,89.9,2025-04-13T12:23:51.809Z,2025-04-13T12:23:53Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5649054821,212,11.3,5649054811,140,76.2,5649054807,56,Center,5649054817,141,76.7,5649054825,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605857,195,1,1,20,15,b3r6d8ydtmtjckam6pku9y400,1,76.2,76.7,2025-04-13T12:23:53.201Z,2025-04-13T12:23:54Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5649054975,140,69.0,5649054973,56,Left,5649054981,213,2.45,5649054977,141,85.9,5649054979,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605877,196,1,1,20,16,b3r6d8ydtmtjckam6pku9y400,0,69.0,85.9,2025-04-13T12:23:54.817Z,2025-04-13T19:59:53Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5649055065,141,56.9,5649055063,140,92.3,5649055061,56,Center,5649055067,212,31.4,5651396239,223,,5649055069,213,5.60,5649055057,2,,5651396241,20,,5649055059,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605907,167,12,1,20,20,9qsmopgutr7ut5g6workk8w4i,1,9.8,39.8,2025-04-13T12:23:58.406Z,2025-04-13T12:23:59Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5649055265,141,37.7,5649055269,213,6.21,5649055267,212,18.3,5649055261,56,Back,5649055263,140,27.2,5649055311,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800605979,169,50,1,20,24,9qsmopgutr7ut5g6workk8w4i,1,26.8,56.8,2025-04-13T12:24:02.206Z,2025-04-13T23:47:29Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5649061671,285,,5652099913,233,197,5649055635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606009,197,7,1,20,24,b3r6d8ydtmtjckam6pku9y400,1,73.2,43.2,2025-04-13T12:24:02.207Z,2025-04-13T23:47:29Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5651397505,384,,5651397507,178,,5652099909,233,169,5649055819,286,,5649055817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606089,199,1,1,20,31,b3r6d8ydtmtjckam6pku9y400,1,79.6,8.3,2025-04-13T12:24:09.313Z,2025-04-13T12:24:11Z,aahyom322jdc6f21960ycuzth,J. Larsson,,5649056271,141,21.2,5649056273,212,11.1,5649056275,213,2.23,5649056269,140,73.1,5649056267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606093,200,61,1,20,33,b3r6d8ydtmtjckam6pku9y400,1,73.1,21.2,2025-04-13T12:24:11.790Z,2025-04-13T12:24:12Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5649056301,56,Center,5649056379,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606989,170,5,1,20,34,9qsmopgutr7ut5g6workk8w4i,1,23.9,101.5,2025-04-13T12:24:13.027Z,2025-04-13T12:30:27Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5649061453,233,201,5649061425,56,Back,5649061427,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800606115,201,5,1,20,34,b3r6d8ydtmtjckam6pku9y400,0,76.1,-1.5,2025-04-13T12:24:13.027Z,2025-04-13T12:30:27Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5649056483,56,Right,5649056487,347,,5649061471,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607273,171,27,1,21,57,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-13T12:25:35.855Z,2025-04-13T12:25:41Z,,,,5649063127,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607215,202,27,1,21,57,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-13T12:25:35.855Z,2025-04-13T12:26:16Z,,,,5649063107,233,171,5649065777,41,Injury,5649065779,53,7xc0qldxpidl07vij2wgu1sk5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607641,172,28,1,22,28,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-13T12:26:06.577Z,2025-04-13T12:30:25Z,,,,5649065051,55,171,5649084073,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607783,205,28,1,22,28,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-13T12:26:06.577Z,2025-04-13T12:30:25Z,,,,5649065905,55,202,5649084017,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607717,203,18,1,22,34,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-13T12:26:13.096Z,2025-04-13T12:26:13Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5649065587,59,2,5649065583,44,Defender,5649065581,41,,5649065623,55,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607721,204,19,1,22,34,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-13T12:26:13.097Z,2025-04-13T12:30:20Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5649065613,145,4,5649065609,41,,5649065619,55,203,5649065617,44,Defender,5649083639,292,3,5649083641,293,1,5649065615,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607897,173,1,1,22,42,9qsmopgutr7ut5g6workk8w4i,1,24.1,100.0,2025-04-13T12:26:20.810Z,2025-04-13T12:26:23Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5649066535,212,10.7,5649066527,107,,5649066529,56,Back,5649066531,140,20.9,5649066533,141,86.0,5649066537,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800607903,174,61,1,22,45,9qsmopgutr7ut5g6workk8w4i,1,21.2,86.0,2025-04-13T12:26:23.818Z,2025-04-13T12:26:24Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5649066577,56,Back,5649066615,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608063,207,1,1,22,51,b3r6d8ydtmtjckam6pku9y400,1,29.7,49.9,2025-04-13T12:26:30.102Z,2025-04-13T12:26:35Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5649067401,141,76.6,5649067403,212,18.9,5649067399,140,34.8,5649067405,213,1.28,5649067397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608101,208,1,1,22,56,b3r6d8ydtmtjckam6pku9y400,1,34.2,65.5,2025-04-13T12:26:35.062Z,2025-04-13T12:26:37Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649067585,56,Back,5649067589,141,49.1,5649067587,140,43.9,5649067593,213,5.45,5649067591,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608119,209,1,1,22,58,b3r6d8ydtmtjckam6pku9y400,1,44.5,54.5,2025-04-13T12:26:36.902Z,2025-04-13T12:26:38Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5649067669,56,Back,5649067671,140,43.2,5649067673,141,74.4,5649067677,213,1.67,5649067675,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608153,210,1,1,23,0,b3r6d8ydtmtjckam6pku9y400,1,43.2,74.4,2025-04-13T12:26:38.374Z,2025-04-13T12:26:41Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649067815,140,39.1,5649067821,213,4.21,5649067813,56,Back,5649067817,141,62.9,5649067819,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608161,211,3,1,23,3,b3r6d8ydtmtjckam6pku9y400,0,38.4,56.2,2025-04-13T12:26:41.575Z,2025-04-13T20:01:43Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5649067853,56,Back,5649067855,286,,5651402227,465,,5649067943,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608175,175,7,1,23,3,9qsmopgutr7ut5g6workk8w4i,0,61.6,43.8,2025-04-13T12:26:41.576Z,2025-04-13T20:01:46Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5649067935,233,211,5651402435,178,,5649067925,56,Center,5651402433,385,,5649067927,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608513,214,61,1,23,4,b3r6d8ydtmtjckam6pku9y400,1,43.0,51.0,2025-04-13T12:26:42.653Z,2025-04-13T12:27:09Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5649069737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801035001,772,3,1,23,5,9qsmopgutr7ut5g6workk8w4i,0,59.4,62.0,2025-04-13T12:26:43.484Z,2025-04-13T20:03:22Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5651406777,467,c9u2w9ikckbrra8vln2ucbf9w,5651406775,465,,5651406771,56,Center,5651406773,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608201,176,4,1,23,6,9qsmopgutr7ut5g6workk8w4i,1,58.5,51.7,2025-04-13T12:26:44.771Z,2025-04-13T20:03:31Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5649068105,56,Center,5649068103,13,,5649068109,265,,5649068365,233,212,5649068107,152,,5649068111,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608215,212,4,1,23,6,b3r6d8ydtmtjckam6pku9y400,0,41.5,48.3,2025-04-13T12:26:44.772Z,2025-04-13T20:03:34Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5649068319,56,Back,5649068317,13,,5649069511,55,213,5649068323,265,,5649068321,152,,5649068383,233,176,5649068325,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608255,213,17,1,23,7,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-13T12:26:45.846Z,2025-04-13T20:03:38Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5649069489,31,,5649069493,393,,5649069497,13,243,5649069499,55,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608835,177,1,1,23,45,9qsmopgutr7ut5g6workk8w4i,1,61.3,59.1,2025-04-13T12:27:23.980Z,2025-04-13T12:27:30Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5649071375,212,38.4,5649071365,155,,5649071379,1,,5649071377,213,5.61,5649071371,140,90.0,5649071373,141,24.0,5649071369,56,Center,5649071367,152,,5649071363,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608839,178,44,1,23,48,9qsmopgutr7ut5g6workk8w4i,1,88.3,25.9,2025-04-13T12:27:26.790Z,2025-04-13T13:03:57Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5649071413,56,Center,5649071415,286,,5649071483,233,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608789,215,44,1,23,48,b3r6d8ydtmtjckam6pku9y400,0,11.7,74.1,2025-04-13T12:27:26.791Z,2025-04-13T13:03:57Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5649071133,56,Back,5649071487,233,178,5649071135,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608855,179,1,1,23,49,9qsmopgutr7ut5g6workk8w4i,0,90.0,24.3,2025-04-13T12:27:27.667Z,2025-04-13T13:09:38Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5649071531,213,0.11,5649071523,56,Center,5649071521,3,,5649071527,141,26.2,5649071525,140,100.0,5649071529,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800609249,180,5,1,23,50,9qsmopgutr7ut5g6workk8w4i,0,101.6,26.0,2025-04-13T12:27:28.567Z,2025-04-13T20:04:27Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5649073477,346,,5649073475,56,Center,5651410839,361,,5649073555,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608899,216,5,1,23,50,b3r6d8ydtmtjckam6pku9y400,1,-1.6,74.0,2025-04-13T12:27:28.567Z,2025-04-13T20:04:26Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5651410703,361,,5649071723,56,Back,5649073531,233,180,5649071725,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800608917,217,1,1,23,57,b3r6d8ydtmtjckam6pku9y400,1,5.0,53.7,2025-04-13T12:27:36.007Z,2025-04-13T12:27:37Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5649071827,56,Back,5649071829,140,13.3,5649071825,124,,5649071841,237,,5649071837,213,5.24,5649071833,212,17.4,5649071831,141,31.6,5649071857,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800609007,218,1,1,24,1,b3r6d8ydtmtjckam6pku9y400,1,21.9,36.1,2025-04-13T12:27:39.832Z,2025-04-13T12:27:44Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649072325,141,75.9,5649072329,213,1.49,5649072327,212,27.2,5649072323,140,24.0,5649072321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800609039,219,1,1,24,6,b3r6d8ydtmtjckam6pku9y400,1,32.2,80.9,2025-04-13T12:27:44.248Z,2025-04-13T12:27:46Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649072559,140,38.3,5649072557,56,Back,5649072565,213,1.02,5649072561,141,96.2,5649072563,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800609083,220,1,1,24,8,b3r6d8ydtmtjckam6pku9y400,1,36.9,92.3,2025-04-13T12:27:46.648Z,2025-04-13T12:27:51Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5649072775,212,45.5,5649072765,155,,5649072777,213,4.68,5649072779,1,,5649072771,140,35.4,5649072773,141,25.5,5649072767,196,,5649072769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800609131,221,1,1,24,12,b3r6d8ydtmtjckam6pku9y400,1,33.0,31.9,2025-04-13T12:27:50.984Z,2025-04-13T12:27:52Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649072931,141,35.7,5649072933,212,12.8,5649072935,213,2.94,5649072929,140,21.1,5649072927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800609169,222,1,1,24,15,b3r6d8ydtmtjckam6pku9y400,1,19.7,38.2,2025-04-13T12:27:53.816Z,2025-04-13T12:27:55Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649073133,212,17.3,5649073131,141,62.0,5649073135,213,1.93,5649073127,56,Back,5649073129,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800609251,223,1,1,24,17,b3r6d8ydtmtjckam6pku9y400,0,14.4,65.5,2025-04-13T12:27:55.416Z,2025-04-13T12:28:00Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5649073485,140,68.8,5649073491,213,0.05,5649073493,1,,5649073489,212,57.2,5649073487,141,69.6,5649073481,157,,5649073483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800609325,182,1,1,24,22,9qsmopgutr7ut5g6workk8w4i,1,35.7,34.2,2025-04-13T12:28:00.460Z,2025-04-13T12:28:06Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5649073915,56,Back,5649073919,141,10.0,5649073917,140,40.2,5649073923,213,4.99,5649073921,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800609367,183,1,1,24,27,9qsmopgutr7ut5g6workk8w4i,1,63.1,7.7,2025-04-13T12:28:06.108Z,2025-04-13T12:28:09Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5649074169,140,75.8,5649074167,56,Center,5649074175,213,0.93,5649074173,212,22.4,5649074171,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800609377,184,61,1,24,30,9qsmopgutr7ut5g6workk8w4i,0,75.8,34.2,2025-04-13T12:28:09.117Z,2025-04-13T12:28:51Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5649074207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
