id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2716486775,273,1,1,36,17,36g6ifzjliec1jqnbtf7yesme,1,79.3,0.0,2024-09-01T16:39:04.304Z,2024-09-01T16:39:07Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5189938015,141,18.0,5189938017,212,20.7,5189938009,107,,5189938011,56,Right,5189938013,140,94.6,5189938019,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716486783,274,1,1,36,21,36g6ifzjliec1jqnbtf7yesme,0,95.8,14.1,2024-09-01T16:39:07.704Z,2024-09-01T16:39:09Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,5189938061,2,,5189938073,213,1.46,5189938063,155,,5189938071,212,1.0,5189938065,56,Right,5189938067,140,95.9,5189938069,141,15.5,5189938151,286,,5189938147,233,317,5189938145,236,,,,,,,,,,,,,,,,,,,,,,,,,
2716486797,317,12,1,36,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.8,85.4,2024-09-01T16:39:07.804Z,2024-09-01T16:39:09Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5189938185,233,274,5189938121,185,,5189938123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716486855,318,12,1,36,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.8,84.4,2024-09-01T16:39:10.939Z,2024-09-01T16:39:13Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5189938453,213,0.55,5189938451,212,15.4,5189938449,141,96.2,5189938447,140,24.3,5189938445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716486905,319,1,1,36,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,24.3,96.3,2024-09-01T16:39:12.955Z,2024-09-01T16:39:15Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5189938769,56,Back,5189938779,1,,5189938773,141,76.1,5189938771,140,20.6,5189938777,213,4.44,5189938767,157,,5189938775,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716486967,275,1,1,36,29,36g6ifzjliec1jqnbtf7yesme,1,79.6,27.0,2024-09-01T16:39:16.384Z,2024-09-01T16:39:18Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5189939101,212,7.9,5189939103,213,2.12,5189939099,141,36.9,5189939093,3,,5189939097,140,75.7,5189939095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716486973,276,61,1,36,31,36g6ifzjliec1jqnbtf7yesme,0,75.6,38.9,2024-09-01T16:39:18.273Z,2024-09-01T16:41:02Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,5189939125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487019,320,1,1,36,32,9w3sjm5ml4sjr2v81oxzdrt8v,0,24.3,54.8,2024-09-01T16:39:18.988Z,2024-09-01T16:39:21Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5189939377,141,69.1,5189939375,140,43.7,5189939373,56,Back,5189939371,157,,5189939383,1,,5189939381,213,0.45,5189939379,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487085,277,1,1,36,35,36g6ifzjliec1jqnbtf7yesme,0,52.0,35.2,2024-09-01T16:39:21.658Z,2024-09-01T16:39:24Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5189939745,140,73.5,5189939747,141,40.9,5189939751,212,22.9,5189939741,56,Center,5189939753,213,0.17,5189939737,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487103,321,44,1,36,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.8,61.0,2024-09-01T16:39:23.403Z,2024-09-01T16:39:25Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5189939901,233,278,5189939847,56,Back,5189939849,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487095,278,44,1,36,36,36g6ifzjliec1jqnbtf7yesme,0,74.8,37.4,2024-09-01T16:39:23.404Z,2024-09-01T16:39:25Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,5189939947,233,321,5189939801,286,,5189939799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487135,322,1,1,36,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.9,65.8,2024-09-01T16:39:24.427Z,2024-09-01T16:39:26Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5189940013,56,Back,5189940011,3,,5189940017,141,42.5,5189940015,140,29.0,5189940019,212,16.7,5189940021,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487139,323,1,1,36,39,9w3sjm5ml4sjr2v81oxzdrt8v,0,29.0,42.5,2024-09-01T16:39:25.547Z,2024-09-01T16:40:48Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5189940063,213,0.13,5189940059,212,6.1,5189940049,56,Back,5189940051,140,34.8,5189940055,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487259,279,1,1,36,41,36g6ifzjliec1jqnbtf7yesme,1,63.5,40.9,2024-09-01T16:39:27.688Z,2024-09-01T16:41:59Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5189940707,141,49.6,5189940705,140,61.1,5189940703,56,Center,5189940709,212,6.4,5189940711,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487307,280,1,1,36,45,36g6ifzjliec1jqnbtf7yesme,1,65.0,52.8,2024-09-01T16:39:32.193Z,2024-09-01T16:39:33Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5189940949,56,Center,5189940951,140,55.3,5189940953,141,35.2,5189940955,212,15.7,5189940957,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487353,281,1,1,36,47,36g6ifzjliec1jqnbtf7yesme,1,55.3,35.2,2024-09-01T16:39:33.720Z,2024-09-01T16:39:36Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5189941215,56,Center,5189941221,212,7.5,5189941217,140,54.4,5189941223,213,1.70,5189941219,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487463,282,1,1,36,49,36g6ifzjliec1jqnbtf7yesme,1,55.3,48.1,2024-09-01T16:39:36.176Z,2024-09-01T16:39:40Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5189941779,212,13.7,5189941769,56,Center,5189941783,213,1.30,5189941771,140,58.8,5189941775,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487539,283,1,1,36,54,36g6ifzjliec1jqnbtf7yesme,1,66.2,74.4,2024-09-01T16:39:40.520Z,2024-09-01T16:39:43Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5189942233,56,Left,5189942239,212,15.9,5189942237,141,95.0,5189942235,140,73.3,5189942241,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487545,284,50,1,36,56,36g6ifzjliec1jqnbtf7yesme,1,72.4,88.8,2024-09-01T16:39:43.376Z,2024-09-01T16:39:49Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5189942277,286,,5189942275,56,Left,5189942767,233,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487607,324,7,1,36,56,9w3sjm5ml4sjr2v81oxzdrt8v,0,27.6,11.2,2024-09-01T16:39:43.377Z,2024-09-01T16:40:28Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5189942645,56,Back,5189942647,285,,5189942691,233,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487741,285,1,1,37,1,36g6ifzjliec1jqnbtf7yesme,1,39.8,70.5,2024-09-01T16:39:47.624Z,2024-09-01T16:39:50Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5189943287,141,46.9,5189943285,140,19.0,5189943283,56,Back,5189943291,213,3.78,5189943289,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487819,286,1,1,37,4,36g6ifzjliec1jqnbtf7yesme,1,17.6,46.4,2024-09-01T16:39:50.512Z,2024-09-01T16:39:53Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5189943705,213,5.47,5189943701,141,26.5,5189943703,212,18.6,5189943693,56,Back,5189943697,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487881,287,1,1,37,7,36g6ifzjliec1jqnbtf7yesme,1,27.6,28.6,2024-09-01T16:39:53.608Z,2024-09-01T16:39:55Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5189943991,141,46.3,5189943993,212,18.8,5189943995,213,2.44,5189944031,189,,5189943983,56,Back,5189943987,140,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716487971,288,1,1,37,9,36g6ifzjliec1jqnbtf7yesme,1,13.9,46.3,2024-09-01T16:39:55.856Z,2024-09-01T16:39:58Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5189944397,56,Back,5189944405,213,1.18,5189944403,212,17.8,5189944399,140,20.4,5189944401,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716488035,289,1,1,37,11,36g6ifzjliec1jqnbtf7yesme,1,20.4,70.2,2024-09-01T16:39:57.959Z,2024-09-01T16:40:00Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5189944749,56,Back,5189944751,140,35.4,5189944753,141,58.2,5189944755,212,17.7,5189944757,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716488085,290,1,1,37,14,36g6ifzjliec1jqnbtf7yesme,0,29.6,57.3,2024-09-01T16:40:00.616Z,2024-09-01T16:40:02Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5189945005,56,Back,5189945007,140,34.0,5189945011,212,14.9,5189945009,141,36.4,5189945013,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716488197,326,1,1,37,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.0,58.7,2024-09-01T16:40:04.320Z,2024-09-01T16:40:07Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5189945639,213,5.07,5189945627,56,Center,5189945631,140,77.0,5189945637,212,12.0,5189945635,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716488205,327,4,1,37,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.8,46.7,2024-09-01T16:40:06.671Z,2024-09-01T16:40:11Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5189945739,56,Center,5189945743,152,,5189945737,13,,5189945769,233,291,5189945747,286,,5189945745,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716488183,291,4,1,37,20,36g6ifzjliec1jqnbtf7yesme,0,25.2,53.3,2024-09-01T16:40:06.672Z,2024-09-01T16:40:19Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5189945701,285,,5189947011,55,292,5189945699,265,,5189945695,56,Back,5189945697,152,,5189945795,233,327,5189945693,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716488259,292,17,1,37,24,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-01T16:40:10.505Z,2024-09-01T16:40:19Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5189946949,55,291,5189946943,393,,5189946939,31,,5189946947,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716489827,328,16,1,38,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.7,39.5,2024-09-01T16:41:22.618Z,2024-09-01T17:47:37Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5190340299,80,,5189961215,138,,5189961213,231,48.7,5189958023,374,2024-09-01 17:41:21.089,5189961209,458,,5189961211,230,98.4,5189961207,103,15.2,5189954605,56,Center,5189961217,273,,5189958027,375,5189958019,20,5189954601,26,,5189954603,18,,,5189961205,102,45.8,5189961201,120,,,38:34.634,,,,,,,,
2716490873,293,1,1,39,26,36g6ifzjliec1jqnbtf7yesme,1,50.2,50.0,2024-09-01T16:42:12.687Z,2024-09-01T16:42:14Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,5189960407,212,13.9,5189960397,56,Back,5189960437,189,,5189960403,141,50.6,5189960401,140,37.0,5189960409,213,3.11,5189960411,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716490885,294,61,1,39,28,36g6ifzjliec1jqnbtf7yesme,1,37.0,50.6,2024-09-01T16:42:14.804Z,2024-09-01T16:42:15Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5189960505,56,Back,5189960555,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716505997,450,83,1,39,32,9w3sjm5ml4sjr2v81oxzdrt8v,0,67.2,74.2,2024-09-01T16:42:18.455Z,2024-09-01T16:54:35Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5190044719,399,dq2eqqywinhsh9ijg8amqyp78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491001,295,3,1,39,33,36g6ifzjliec1jqnbtf7yesme,0,34.6,28.8,2024-09-01T16:42:19.767Z,2024-09-01T17:02:11Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5189961125,286,,5189961153,211,,5189961123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716506629,451,1,1,39,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.3,69.1,2024-09-01T16:42:20.455Z,2024-09-01T16:55:06Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5190047841,213,0.73,5190047835,140,67.1,5190047837,141,79.9,5190047839,212,11.0,5190047833,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491131,330,1,1,39,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.6,87.7,2024-09-01T16:42:23.753Z,2024-09-01T16:55:09Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5189961769,56,Center,5189961773,141,71.1,5189961771,140,82.1,5189961777,213,5.44,5189961775,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491153,331,1,1,39,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,82.4,71.2,2024-09-01T16:42:24.889Z,2024-09-01T16:55:16Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5189961929,141,67.8,5189961961,286,,5189961933,213,5.67,5189961957,233,296,5189961955,236,,5189961927,140,85.5,5189961931,212,4.0,5189961923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491143,296,74,1,39,38,36g6ifzjliec1jqnbtf7yesme,1,14.4,37.3,2024-09-01T16:42:24.890Z,2024-09-01T16:42:27Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5189961995,233,331,5189961891,56,Back,5189961893,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491193,332,1,1,39,41,9w3sjm5ml4sjr2v81oxzdrt8v,0,97.3,71.2,2024-09-01T16:42:27.577Z,2024-09-01T17:04:14Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5189962149,213,4.62,5189962147,212,3.3,5189962145,141,66.4,5189962143,140,97.0,5189962141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491213,297,61,1,39,41,36g6ifzjliec1jqnbtf7yesme,1,2.7,33.0,2024-09-01T16:42:27.592Z,2024-09-01T17:04:44Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5189962233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491257,298,12,1,39,43,36g6ifzjliec1jqnbtf7yesme,1,6.4,45.4,2024-09-01T16:42:29.647Z,2024-09-01T16:42:31Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5189962483,56,Back,5189962485,140,22.8,5189962487,141,0.0,5189962491,213,5.21,5189962489,212,36.1,5189962533,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491259,299,5,1,39,44,36g6ifzjliec1jqnbtf7yesme,0,21.4,-1.3,2024-09-01T16:42:30.457Z,2024-09-01T17:05:05Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5189962503,347,,5189963089,233,333,5189962499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491337,333,5,1,39,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,78.6,101.3,2024-09-01T16:42:30.457Z,2024-09-01T17:05:05Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5189963011,56,Left,5189963013,347,,5189963027,233,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491469,334,1,1,39,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,78.8,100.0,2024-09-01T16:42:35.209Z,2024-09-01T16:42:41Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5189963721,56,Left,5189963723,140,68.5,5189963719,107,,5189963733,213,3.61,5189963727,141,93.2,5189963731,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491527,335,1,1,39,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.4,76.1,2024-09-01T16:42:41.545Z,2024-09-01T16:42:43Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5189964015,212,12.2,5189964017,213,2.89,5189964011,140,59.2,5189964009,56,Left,5189964013,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491581,336,1,1,39,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.0,74.7,2024-09-01T16:42:43.673Z,2024-09-01T16:42:46Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5189964299,140,55.5,5189964305,141,53.4,5189964323,213,4.46,5189964313,212,14.9,5189964287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491679,337,1,1,39,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.0,50.9,2024-09-01T16:42:45.945Z,2024-09-01T16:42:49Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5189964841,212,13.9,5189964835,56,Center,5189964837,140,53.1,5189964843,213,1.72,5189964839,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491749,338,1,1,40,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.8,71.8,2024-09-01T16:42:49.385Z,2024-09-01T16:42:51Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5189965241,141,66.7,5189965243,212,13.8,5189965237,56,Center,5189965239,140,66.5,5189965245,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491757,339,1,1,40,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.5,66.7,2024-09-01T16:42:51.577Z,2024-09-01T16:42:52Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5189965305,141,58.2,5189965307,212,7.1,5189965301,56,Center,5189965303,140,62.6,5189965373,156,,5189965309,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491847,340,1,1,40,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.0,56.1,2024-09-01T16:42:53.977Z,2024-09-01T16:42:57Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5189965787,213,3.72,5189965785,212,17.9,5189965779,56,Back,5189965783,141,41.8,5189965781,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716491893,341,1,1,40,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.7,37.6,2024-09-01T16:42:56.976Z,2024-09-01T16:42:59Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5189966101,56,Back,5189966103,140,24.6,5189966105,141,47.0,5189966107,212,21.0,5189966109,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716492043,342,1,1,40,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.6,47.0,2024-09-01T16:42:59.209Z,2024-09-01T16:43:05Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5189966939,56,Back,5189966943,141,66.6,5189966941,140,32.7,5189966947,213,1.00,5189966945,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716492175,343,1,1,40,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.2,57.2,2024-09-01T16:43:04.986Z,2024-09-01T16:43:09Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5189967539,140,71.4,5189967547,1,,5189967545,213,5.54,5189967537,56,Right,5189967543,212,51.7,5189967535,155,,5189967541,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716492183,344,44,1,40,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.0,8.4,2024-09-01T16:43:09.753Z,2024-09-01T16:43:12Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5189967581,56,Right,5189967583,286,,5189967643,233,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716492189,300,44,1,40,23,36g6ifzjliec1jqnbtf7yesme,0,33.5,92.6,2024-09-01T16:43:09.754Z,2024-09-01T16:43:11Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5189967609,285,,5189967677,233,344,5189967607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716492243,345,1,1,40,23,9w3sjm5ml4sjr2v81oxzdrt8v,0,71.4,5.5,2024-09-01T16:43:10.297Z,2024-09-01T16:43:12Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5189967833,141,6.2,5189967831,140,72.4,5189967827,3,,5189967837,213,0.43,5189967835,212,1.2,5189967829,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716492223,301,61,1,40,24,36g6ifzjliec1jqnbtf7yesme,1,38.4,90.9,2024-09-01T16:43:11.087Z,2024-09-01T16:43:11Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5189967755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716492279,302,5,1,40,25,36g6ifzjliec1jqnbtf7yesme,0,35.4,101.7,2024-09-01T16:43:11.481Z,2024-09-01T17:05:06Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5189968003,347,,5189968001,56,Back,5189968203,233,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716492267,346,5,1,40,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.6,-1.7000000000000002,2024-09-01T16:43:11.481Z,2024-09-01T17:05:06Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5189968159,233,302,5189967921,347,,5189967919,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716492333,347,1,1,40,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.4,0.0,2024-09-01T16:43:13.001Z,2024-09-01T16:54:01Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5189968291,56,Right,5189968289,107,,5189968293,140,93.0,5189968313,1,,5189968297,141,11.3,5189968307,213,0.38,5189968301,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716492381,348,1,1,40,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,93.0,11.3,2024-09-01T16:43:15.129Z,2024-09-01T16:43:17Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5189968587,56,Center,5189968595,213,1.82,5189968593,212,10.2,5189968589,140,90.6,5189968591,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716492443,349,1,1,40,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,99.2,26.6,2024-09-01T16:43:17.673Z,2024-09-01T16:54:05Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5189968899,140,97.2,5189968903,212,6.6,5189968901,141,35.8,5190040813,195,,5189968897,56,Center,5189968907,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716492451,350,50,1,40,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,94.4,38.3,2024-09-01T16:43:20.271Z,2024-09-01T18:07:20Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,5189968945,286,,5189969055,233,303,5189968941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716492465,303,7,1,40,33,36g6ifzjliec1jqnbtf7yesme,0,5.6,61.7,2024-09-01T16:43:20.272Z,2024-09-01T16:47:31Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5189969007,285,,5189969005,56,Back,5189969015,233,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716495643,380,61,1,40,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,97.0,36.1,2024-09-01T16:43:20.947Z,2024-09-01T16:46:02Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,5189986865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716497417,348,61,1,40,35,36g6ifzjliec1jqnbtf7yesme,1,7.2,66.4,2024-09-01T16:43:21.767Z,2024-09-01T16:47:36Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5189996965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
