id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2724231893,256,1,1,31,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.0,77.7,2024-09-22T12:33:03.102Z,2024-09-22T12:33:04Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232333591,141,52.3,5232333593,212,17.5,5232333587,56,Center,5232333595,213,4.88,5232333589,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724231931,257,1,1,31,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.5,53.2,2024-09-22T12:33:04.158Z,2024-09-22T12:33:07Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232333829,213,1.43,5232333821,56,Center,5232333823,140,70.8,5232333825,141,78.7,5232333827,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724231977,258,1,1,31,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.4,79.0,2024-09-22T12:33:06.878Z,2024-09-22T12:33:09Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5232334071,141,58.5,5232334073,212,17.9,5232334069,140,59.7,5232334067,56,Center,5232334075,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232045,259,1,1,31,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.8,58.0,2024-09-22T12:33:10.478Z,2024-09-22T12:33:13Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232334425,213,6.23,5232334415,56,Center,5232334417,140,70.3,5232334423,212,8.9,5232334419,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232057,260,1,1,31,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.1,60.7,2024-09-22T12:33:13.215Z,2024-09-22T12:35:37Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232334505,140,81.5,5232334513,212,23.8,5232334507,141,91.0,5232334501,56,Left,5232334499,155,,5232334519,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232081,330,43,1,31,22,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-22T12:33:14.263Z,2024-09-22T12:35:38Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232334629,56,Back,5232348247,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232103,331,83,1,31,24,59as3grjvj19voay31j3yfgni,0,30.5,8.6,2024-09-22T12:33:15.927Z,2024-09-22T16:08:14Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5232335457,399,8domjmewnw5h6b19vef8w0afp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232131,261,1,1,31,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.6,94.0,2024-09-22T12:33:16.895Z,2024-09-22T12:35:45Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5232334919,212,16.3,5232334921,213,3.21,5232334913,56,Left,5232334917,141,92.4,5232334915,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232191,262,1,1,31,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.5,91.4,2024-09-22T12:33:19.166Z,2024-09-22T12:33:21Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232335259,213,4.03,5232335251,56,Back,5232335253,140,49.4,5232335257,212,15.2,5232335255,141,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232221,263,1,1,31,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,49.5,74.7,2024-09-22T12:33:20.894Z,2024-09-22T12:33:23Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232335385,56,Center,5232335387,140,65.7,5232335393,213,0.15,5232335389,141,78.5,5232335391,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232231,264,1,1,31,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.6,87.9,2024-09-22T12:33:23.086Z,2024-09-22T12:33:30Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5232335439,141,91.2,5232335447,213,0.16,5232335435,140,80.5,5232335443,212,13.7,5232335433,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232281,332,83,1,31,34,59as3grjvj19voay31j3yfgni,0,26.6,1.1,2024-09-22T12:33:26.791Z,2024-09-22T16:08:25Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232336307,399,8domjmewnw5h6b19vef8w0afp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232355,265,1,1,31,35,9w3sjm5ml4sjr2v81oxzdrt8v,0,79.1,68.2,2024-09-22T12:33:26.847Z,2024-09-22T16:08:27Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5232336189,212,4.1,5232336191,213,5.40,5232336179,155,,5232336183,56,Center,5232336187,141,63.5,5232336185,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232359,333,61,1,31,37,59as3grjvj19voay31j3yfgni,1,24.3,33.9,2024-09-22T12:33:29.264Z,2024-09-22T16:08:44Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5232336203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232399,335,1,1,31,41,59as3grjvj19voay31j3yfgni,1,20.8,34.8,2024-09-22T12:33:32.895Z,2024-09-22T12:33:34Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5232336409,140,32.2,5232336411,141,21.8,5232336415,213,5.65,5232336413,212,14.9,5232336407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232481,336,1,1,31,42,59as3grjvj19voay31j3yfgni,1,32.2,21.8,2024-09-22T12:33:34.192Z,2024-09-22T12:33:39Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232336901,212,16.7,5232336895,56,Back,5232336903,213,5.52,5232336897,140,43.7,5232336899,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232501,337,1,1,31,47,59as3grjvj19voay31j3yfgni,0,43.7,4.9,2024-09-22T12:33:39.167Z,2024-09-22T12:33:40Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5232337009,141,26.4,5232337015,1,,5232337007,140,72.6,5232337011,212,33.7,5232337013,213,0.45,5232337005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232569,267,1,1,31,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.3,79.4,2024-09-22T12:33:41.294Z,2024-09-22T12:33:44Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232337403,56,Back,5232337409,212,24.3,5232337405,140,13.2,5232337407,141,53.8,5232337411,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232625,268,1,1,31,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.8,52.0,2024-09-22T12:33:44.190Z,2024-09-22T12:33:46Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5232337685,212,18.9,5232337687,213,1.30,5232337683,141,78.8,5232337679,56,Back,5232337681,140,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232671,269,1,1,31,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.7,78.3,2024-09-22T12:33:46.622Z,2024-09-22T12:33:50Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232337937,56,Back,5232337945,213,5.37,5232337939,140,26.0,5232337943,212,9.2,5232337941,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232705,270,1,1,31,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.1,65.2,2024-09-22T12:33:50.158Z,2024-09-22T12:33:52Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232338135,56,Back,5232338137,140,24.7,5232338143,213,4.41,5232338141,212,15.4,5232338139,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232751,271,1,1,32,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.9,41.2,2024-09-22T12:33:52.110Z,2024-09-22T12:33:54Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232338373,140,32.7,5232338379,213,0.26,5232338371,56,Back,5232338375,141,44.4,5232338377,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232767,338,83,1,32,2,59as3grjvj19voay31j3yfgni,0,67.0,64.8,2024-09-22T12:33:54.664Z,2024-09-22T16:09:21Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5232338829,399,2mawaijd9czgtd5jh9myk434l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232811,272,1,1,32,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.1,40.4,2024-09-22T12:33:55.702Z,2024-09-22T16:09:17Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232338697,141,25.7,5232338695,140,9.1,5232338693,56,Back,5232338701,213,3.68,5232338699,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232833,273,1,1,32,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.8,25.4,2024-09-22T12:33:57.118Z,2024-09-22T12:33:59Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232338819,212,15.7,5232338821,213,2.10,5232338813,56,Back,5232338817,141,45.3,5232338815,140,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724232929,274,1,1,32,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,1.9,45.3,2024-09-22T12:33:59.342Z,2024-09-22T12:34:04Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5232339327,213,0.12,5232339325,212,13.4,5232339323,141,47.7,5232339317,56,Back,5232339321,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233011,275,1,1,32,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.1,43.0,2024-09-22T12:34:03.885Z,2024-09-22T12:34:08Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232339743,213,4.86,5232339733,140,29.5,5232339737,141,17.3,5232339731,56,Back,5232339741,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233033,276,1,1,32,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.5,18.8,2024-09-22T12:34:08.878Z,2024-09-22T12:34:10Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232339857,140,26.9,5232339861,141,26.2,5232339863,212,8.6,5232339855,56,Back,5232339865,213,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233063,277,1,1,32,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.9,26.3,2024-09-22T12:34:10.749Z,2024-09-22T12:34:12Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232339973,56,Back,5232339975,140,33.2,5232339977,141,16.3,5232339979,212,9.5,5232339981,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233095,278,1,1,32,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.2,15.3,2024-09-22T12:34:12.254Z,2024-09-22T12:34:14Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232340179,141,28.0,5232340177,140,24.2,5232340183,213,2.40,5232340175,56,Back,5232340181,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233117,279,1,1,32,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.1,25.1,2024-09-22T12:34:14.333Z,2024-09-22T12:34:15Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232340293,140,44.4,5232340299,213,0.22,5232340291,56,Back,5232340295,141,29.8,5232340297,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233131,280,1,1,32,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.4,30.1,2024-09-22T12:34:15.694Z,2024-09-22T12:34:16Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232340367,141,23.6,5232340365,140,35.0,5232340369,212,10.8,5232340371,213,3.56,5232340363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233175,281,1,1,32,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.0,23.6,2024-09-22T12:34:16.573Z,2024-09-22T12:34:19Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232340619,141,6.8,5232340623,212,14.2,5232340609,56,Back,5232340617,140,43.0,5232340625,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233225,282,1,1,32,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.9,8.9,2024-09-22T12:34:19.341Z,2024-09-22T12:34:22Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232340853,213,6.12,5232340845,56,Right,5232340847,140,72.3,5232340851,212,21.7,5232340849,141,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233269,283,1,1,32,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.3,3.6,2024-09-22T12:34:21.998Z,2024-09-22T12:34:24Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5232341161,212,11.4,5232341157,140,61.5,5232341163,213,3.02,5232341155,56,Right,5232341159,141,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233315,284,1,1,32,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.0,9.8,2024-09-22T12:34:24.510Z,2024-09-22T12:34:27Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232341435,140,45.6,5232341437,141,25.1,5232341441,213,2.60,5232341433,56,Back,5232341439,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233349,285,1,1,32,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.4,27.4,2024-09-22T12:34:27.501Z,2024-09-22T12:34:29Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232341675,213,0.78,5232341667,56,Center,5232341669,140,54.4,5232341673,212,10.3,5232341671,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233353,286,1,1,32,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.5,38.0,2024-09-22T12:34:28.086Z,2024-09-22T16:09:52Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232341693,140,45.4,5232341699,213,3.85,5232341691,56,Back,5232341695,141,25.9,5232341697,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233397,287,1,1,32,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.3,27.4,2024-09-22T12:34:30.766Z,2024-09-22T12:34:33Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232341965,140,57.1,5232341967,141,7.6,5232341971,213,5.46,5232341969,212,18.3,5232341961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233419,288,1,1,32,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.3,10.7,2024-09-22T12:34:33.182Z,2024-09-22T12:34:34Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232342091,140,52.4,5232342089,56,Right,5232342093,141,20.6,5232342097,213,2.57,5232342095,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233435,289,1,1,32,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.2,21.2,2024-09-22T12:34:34.702Z,2024-09-22T12:34:36Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232342195,140,65.6,5232342201,213,0.49,5232342197,141,32.3,5232342193,56,Center,5232342199,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233453,290,1,1,32,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.9,32.6,2024-09-22T12:34:36.013Z,2024-09-22T12:34:37Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5232342297,140,57.1,5232342303,212,10.5,5232342295,56,Center,5232342299,141,40.0,5232342305,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233475,291,1,1,32,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.1,40.1,2024-09-22T12:34:36.941Z,2024-09-22T12:34:38Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232342409,141,26.8,5232342411,212,10.8,5232342407,140,51.5,5232342405,56,Center,5232342413,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233507,292,1,1,32,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.7,27.3,2024-09-22T12:34:38.558Z,2024-09-22T12:34:41Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232342619,140,43.4,5232342621,141,57.3,5232342623,212,22.2,5232342617,56,Back,5232342625,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233563,293,1,1,32,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.2,60.0,2024-09-22T12:34:40.909Z,2024-09-22T12:34:44Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232342905,212,35.7,5232342907,213,0.81,5232342903,141,98.1,5232342897,56,Left,5232342909,1,,5232342901,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233607,294,1,1,32,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.4,94.3,2024-09-22T12:34:44.574Z,2024-09-22T12:34:46Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5232343103,56,Left,5232343109,212,8.9,5232343105,140,70.2,5232343111,213,4.69,5232343107,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233685,295,1,1,32,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.5,80.6,2024-09-22T12:34:46.141Z,2024-09-22T12:34:49Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5232343521,56,Left,5232343529,213,3.16,5232343523,140,51.7,5232343527,212,18.7,5232343525,141,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233713,296,1,1,32,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.2,74.9,2024-09-22T12:34:49.069Z,2024-09-22T12:34:51Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232343727,213,4.19,5232343725,212,14.0,5232343719,56,Back,5232343723,141,57.0,5232343721,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233791,297,1,1,32,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.8,54.4,2024-09-22T12:34:51.149Z,2024-09-22T12:34:55Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232344209,212,16.5,5232344203,56,Back,5232344211,213,4.81,5232344207,141,30.3,5232344205,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233823,298,1,1,33,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.0,31.4,2024-09-22T12:34:55.325Z,2024-09-22T12:34:57Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232344391,141,29.7,5232344387,56,Center,5232344393,212,10.5,5232344389,140,67.9,5232344395,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233827,299,50,1,33,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.8,35.8,2024-09-22T12:34:57.341Z,2024-09-22T13:01:24Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5232344405,286,,5232344925,233,339,5232344403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233913,339,7,1,33,5,59as3grjvj19voay31j3yfgni,1,32.2,64.2,2024-09-22T12:34:57.342Z,2024-09-22T16:10:50Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5232344825,56,Back,5233787447,384,,5232344911,233,299,5232344827,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233917,340,4,1,33,7,59as3grjvj19voay31j3yfgni,1,25.4,61.4,2024-09-22T12:34:58.846Z,2024-09-22T12:42:41Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232344873,152,,5232344869,56,Back,5232345021,233,300,5232344877,265,,5232344881,285,,5232344867,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724233923,300,4,1,33,7,9w3sjm5ml4sjr2v81oxzdrt8v,0,74.6,38.6,2024-09-22T12:34:58.847Z,2024-09-22T12:42:41Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5232344949,56,Center,5232344951,152,,5232344953,265,,5232344947,13,,5232345037,233,340,5232344955,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724234391,341,1,1,33,32,59as3grjvj19voay31j3yfgni,1,27.0,62.6,2024-09-22T12:35:24.711Z,2024-09-22T12:35:29Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232347409,140,28.7,5232347393,5,,5232347415,212,21.8,5232347399,152,,5232347421,213,4.79,5232347405,56,Back,5232347413,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724234445,342,1,1,33,37,59as3grjvj19voay31j3yfgni,1,37.5,26.8,2024-09-22T12:35:29.807Z,2024-09-22T12:35:32Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5232347681,141,34.5,5232347677,56,Back,5232347683,212,12.1,5232347685,213,0.45,5232347679,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724234549,343,1,1,33,40,59as3grjvj19voay31j3yfgni,1,47.2,38.0,2024-09-22T12:35:32.582Z,2024-09-22T12:35:39Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232348345,213,2.39,5232348337,56,Back,5232348341,141,60.8,5232348339,140,31.3,5232348343,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724234647,344,1,1,33,47,59as3grjvj19voay31j3yfgni,1,33.5,59.9,2024-09-22T12:35:39.439Z,2024-09-22T12:35:44Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232348799,212,24.0,5232348789,56,Back,5232348805,213,4.94,5232348793,140,38.6,5232348797,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724234733,345,1,1,33,52,59as3grjvj19voay31j3yfgni,1,58.3,20.6,2024-09-22T12:35:44.751Z,2024-09-22T12:35:50Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5232349253,141,33.1,5232349257,213,1.42,5232349255,212,8.6,5232349251,140,59.5,5232349249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724234739,346,61,1,33,55,59as3grjvj19voay31j3yfgni,0,57.0,36.6,2024-09-22T12:35:47.311Z,2024-09-22T16:11:38Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232349289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724234707,301,1,1,33,56,9w3sjm5ml4sjr2v81oxzdrt8v,0,39.9,57.5,2024-09-22T12:35:48.053Z,2024-09-22T16:11:48Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232349147,212,1.2,5232349145,141,57.5,5232349141,56,Back,5232349149,213,0.00,5232349143,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724234757,347,61,1,33,57,59as3grjvj19voay31j3yfgni,1,58.5,38.8,2024-09-22T12:35:49.535Z,2024-09-22T16:11:45Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232349357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724234751,302,1,1,33,58,9w3sjm5ml4sjr2v81oxzdrt8v,0,39.4,65.2,2024-09-22T12:35:50.189Z,2024-09-22T12:35:51Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232349329,212,10.8,5232349333,213,5.94,5232349321,56,Back,5232349323,140,49.1,5232349327,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
