id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2781309947,254,1,1,19,30,77tfx9me4aaqhzv78bmgsy9bg,1,57.1,72.6,2025-02-26T18:52:07.209Z,2025-02-26T18:52:10Z,179f3j88wnmze82aicikkez9,E. Marxen,,5543237275,56,Center,5543237283,213,4.23,5543237281,212,12.0,5543237279,141,56.9,5543237277,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781309955,255,1,1,19,33,77tfx9me4aaqhzv78bmgsy9bg,1,51.5,50.1,2025-02-26T18:52:10.073Z,2025-02-26T18:52:13Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543237327,56,Right,5543237335,213,5.20,5543237333,212,27.3,5543237329,140,63.6,5543237331,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781309961,256,1,1,19,36,77tfx9me4aaqhzv78bmgsy9bg,1,68.2,10.6,2025-02-26T18:52:13.209Z,2025-02-26T18:52:14Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543237379,140,64.5,5543237381,141,24.8,5543237385,213,1.95,5543237383,212,10.4,5543237377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781309967,257,1,1,19,37,77tfx9me4aaqhzv78bmgsy9bg,1,64.3,26.2,2025-02-26T18:52:14.329Z,2025-02-26T18:52:15Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5543237433,213,4.31,5543237429,141,14.0,5543237425,56,Right,5543237431,212,9.0,5543237427,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781309977,258,1,1,19,38,77tfx9me4aaqhzv78bmgsy9bg,1,60.9,14.0,2025-02-26T18:52:15.193Z,2025-02-26T18:52:19Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543237497,212,18.8,5543237499,213,1.85,5543237491,56,Center,5543237495,141,40.6,5543237493,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781309979,259,1,1,19,42,77tfx9me4aaqhzv78bmgsy9bg,1,57.1,36.7,2025-02-26T18:52:19.496Z,2025-02-26T18:52:20Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543237505,140,62.8,5543237503,56,Center,5543237509,212,6.3,5543237507,141,33.8,5543237511,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781309987,260,1,1,19,42,77tfx9me4aaqhzv78bmgsy9bg,1,62.8,33.8,2025-02-26T18:52:19.945Z,2025-02-26T18:52:22Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5543237553,56,Center,5543237561,213,3.87,5543237555,140,56.2,5543237559,212,9.2,5543237557,141,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781309991,261,1,1,19,45,77tfx9me4aaqhzv78bmgsy9bg,1,56.2,24.7,2025-02-26T18:52:22.713Z,2025-02-26T18:52:24Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543237587,56,Right,5543237591,141,15.7,5543237595,213,5.72,5543237589,140,65.5,5543237593,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310003,262,1,1,19,47,77tfx9me4aaqhzv78bmgsy9bg,1,65.1,16.3,2025-02-26T18:52:24.425Z,2025-02-26T18:52:26Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5543237655,56,Center,5543237665,212,11.9,5543237663,141,31.9,5543237659,140,60.0,5543237667,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310007,263,1,1,19,49,77tfx9me4aaqhzv78bmgsy9bg,1,60.0,32.5,2025-02-26T18:52:26.025Z,2025-02-26T18:52:27Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543237677,140,55.9,5543237681,212,7.2,5543237679,141,40.9,5543237683,213,2.22,5543237675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310011,264,1,1,19,49,77tfx9me4aaqhzv78bmgsy9bg,0,55.9,40.9,2025-02-26T18:52:26.889Z,2025-02-26T18:52:27Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543237695,141,25.4,5543237693,140,66.6,5543237699,213,5.53,5543237691,56,Center,5543237697,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310025,152,1,1,19,52,36g6ifzjliec1jqnbtf7yesme,0,37.5,76.9,2025-02-26T18:52:29.794Z,2025-02-26T18:52:32Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5543237777,212,52.2,5543237771,56,Center,5543237779,213,6.25,5543237769,155,,5543237773,140,87.2,5543237775,141,74.1,5543237781,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310053,266,1,1,19,57,77tfx9me4aaqhzv78bmgsy9bg,1,11.8,26.6,2025-02-26T18:52:34.105Z,2025-02-26T18:52:38Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5543237875,213,5.81,5543237873,212,17.1,5543237869,140,26.3,5543237871,141,15.2,5543237867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310063,267,1,1,20,1,77tfx9me4aaqhzv78bmgsy9bg,1,24.0,17.3,2025-02-26T18:52:38.585Z,2025-02-26T18:52:39Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543237935,213,0.76,5543237929,140,31.0,5543237933,212,10.1,5543237931,141,27.5,5543237927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310085,268,1,1,20,2,77tfx9me4aaqhzv78bmgsy9bg,1,31.0,27.5,2025-02-26T18:52:39.449Z,2025-02-26T18:52:43Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5543238109,212,17.4,5543238103,56,Back,5543238105,140,37.6,5543238111,213,5.12,5543238107,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310133,269,1,1,20,6,77tfx9me4aaqhzv78bmgsy9bg,1,42.5,6.1,2025-02-26T18:52:43.657Z,2025-02-26T18:52:51Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543238431,212,20.9,5543238425,56,Back,5543238433,213,2.40,5543238429,141,26.8,5543238427,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310139,270,1,1,20,14,77tfx9me4aaqhzv78bmgsy9bg,1,35.0,33.2,2025-02-26T18:52:51.721Z,2025-02-26T18:52:54Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543238457,56,Back,5543238459,140,45.3,5543238465,213,5.35,5543238463,212,18.1,5543238461,141,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310157,271,1,1,20,16,77tfx9me4aaqhzv78bmgsy9bg,0,45.3,11.8,2025-02-26T18:52:53.897Z,2025-02-26T18:52:57Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543238603,56,Center,5543238605,140,85.8,5543238601,155,,5543238609,212,49.7,5543238613,1,,5543238607,141,49.7,5543238611,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310155,153,52,1,20,20,36g6ifzjliec1jqnbtf7yesme,1,16.0,51.0,2025-02-26T18:52:57.426Z,2025-02-27T06:59:23Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5544048975,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310197,154,1,1,20,21,36g6ifzjliec1jqnbtf7yesme,1,16.0,51.0,2025-02-26T18:52:58.315Z,2025-02-26T18:53:03Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5543238803,140,22.9,5543238811,212,19.7,5543238801,56,Back,5543238799,123,,5543238815,213,5.09,5543238807,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310215,155,1,1,20,26,36g6ifzjliec1jqnbtf7yesme,1,29.7,16.4,2025-02-26T18:53:03.666Z,2025-02-26T18:53:06Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543238915,212,11.2,5543238913,141,23.3,5543238911,140,39.4,5543238917,213,0.43,5543238909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310229,156,1,1,20,29,36g6ifzjliec1jqnbtf7yesme,1,39.4,23.3,2025-02-26T18:53:06.066Z,2025-02-26T18:53:08Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,5543238997,213,2.70,5543238993,141,33.3,5543238989,56,Back,5543238995,212,15.9,5543238991,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310237,157,1,1,20,31,36g6ifzjliec1jqnbtf7yesme,1,27.5,33.4,2025-02-26T18:53:08.282Z,2025-02-26T18:53:09Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5543239041,212,21.9,5543239037,140,28.8,5543239043,213,1.51,5543239035,56,Back,5543239039,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310265,158,1,1,20,32,36g6ifzjliec1jqnbtf7yesme,1,28.8,65.5,2025-02-26T18:53:09.769Z,2025-02-26T18:53:16Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543239173,140,18.3,5543239175,141,46.6,5543239177,212,16.9,5543239171,56,Back,5543239179,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310273,159,1,1,20,39,36g6ifzjliec1jqnbtf7yesme,1,15.7,49.9,2025-02-26T18:53:16.170Z,2025-02-26T18:53:18Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5543239225,141,69.0,5543239223,140,20.3,5543239229,213,1.21,5543239221,56,Back,5543239227,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310295,160,1,1,20,40,36g6ifzjliec1jqnbtf7yesme,1,20.3,69.0,2025-02-26T18:53:17.898Z,2025-02-26T18:53:20Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543239365,141,55.2,5543239363,140,10.7,5543239367,212,13.8,5543239369,213,3.89,5543239361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310319,161,1,1,20,43,36g6ifzjliec1jqnbtf7yesme,1,11.8,52.8,2025-02-26T18:53:20.050Z,2025-02-26T18:53:24Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5543239511,56,Back,5543239513,140,23.3,5543239525,213,0.33,5543239521,212,12.7,5543239517,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310349,162,1,1,20,47,36g6ifzjliec1jqnbtf7yesme,1,30.2,64.5,2025-02-26T18:53:24.729Z,2025-02-26T18:53:28Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5543239705,56,Back,5543239711,212,19.8,5543239709,141,73.9,5543239707,140,48.0,5543239713,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310353,163,4,1,20,51,36g6ifzjliec1jqnbtf7yesme,1,61.8,73.0,2025-02-26T18:53:28.650Z,2025-02-26T18:53:34Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5543239821,294,,5543239739,56,Center,5543239865,233,272,5543239737,13,,5543239741,152,,5543239745,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310371,272,4,1,20,51,77tfx9me4aaqhzv78bmgsy9bg,0,38.2,27.0,2025-02-26T18:53:28.651Z,2025-02-26T19:28:21Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5543239859,285,,5543239851,13,,5543290357,294,,5543239885,233,163,5543239855,152,,5543239853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310441,164,1,1,21,8,36g6ifzjliec1jqnbtf7yesme,1,57.9,65.5,2025-02-26T18:53:45.651Z,2025-02-26T18:55:39Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5543240259,140,57.9,5543243383,189,,5543240261,141,30.3,5543240257,56,Center,5543240265,213,4.71,5543240263,212,23.9,5543240255,152,,5543240253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310457,165,1,1,21,9,36g6ifzjliec1jqnbtf7yesme,1,57.9,30.3,2025-02-26T18:53:46.682Z,2025-02-26T18:53:49Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5543240359,56,Right,5543240361,140,66.4,5543240369,212,15.3,5543240371,213,5.33,5543240365,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310493,166,1,1,21,12,36g6ifzjliec1jqnbtf7yesme,1,66.4,12.0,2025-02-26T18:53:49.842Z,2025-02-26T18:53:54Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543240581,212,13.1,5543240579,141,31.3,5543240583,213,1.56,5543240575,56,Center,5543240577,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310495,273,83,1,21,16,77tfx9me4aaqhzv78bmgsy9bg,0,42.4,65.9,2025-02-26T18:53:53.008Z,2025-02-27T07:00:08Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,5543240683,399,bm3k1knugkwa8z319dscr2yhg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310499,167,1,1,21,16,36g6ifzjliec1jqnbtf7yesme,1,68.6,44.2,2025-02-26T18:53:53.938Z,2025-02-26T18:53:55Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5543240617,141,59.7,5543240621,213,2.50,5543240615,140,55.2,5543240613,56,Center,5543240619,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310511,168,1,1,21,18,36g6ifzjliec1jqnbtf7yesme,1,55.2,59.7,2025-02-26T18:53:55.498Z,2025-02-26T18:53:57Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543240667,56,Center,5543240671,141,72.3,5543240675,213,0.60,5543240669,140,67.2,5543240673,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310529,169,1,1,21,22,36g6ifzjliec1jqnbtf7yesme,1,67.2,72.3,2025-02-26T18:53:59.282Z,2025-02-26T18:54:00Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5543240769,212,9.0,5543240767,141,61.7,5543240771,213,4.06,5543240765,140,62.0,5543240763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310533,170,1,1,21,23,36g6ifzjliec1jqnbtf7yesme,1,62.0,61.7,2025-02-26T18:54:00.145Z,2025-02-26T18:54:00Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5543240789,213,0.04,5543240781,56,Center,5543240787,212,13.1,5543240785,141,62.4,5543240783,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310541,171,4,1,21,23,36g6ifzjliec1jqnbtf7yesme,1,71.8,63.0,2025-02-26T18:54:00.570Z,2025-02-26T18:54:56Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5543241303,286,,5543241297,13,,5543241319,233,275,5543241299,152,,5543240823,56,Center,5543241301,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310551,275,4,1,21,23,77tfx9me4aaqhzv78bmgsy9bg,0,28.2,37.0,2025-02-26T18:54:00.571Z,2025-02-26T18:54:21Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5543240897,285,,5543240889,13,,5543240891,56,Back,5543241353,233,171,5543240895,265,,5543240893,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310543,274,43,1,21,24,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-02-26T18:54:01.432Z,2025-02-26T18:54:06Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5543240961,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310837,172,1,1,22,24,36g6ifzjliec1jqnbtf7yesme,0,67.3,66.9,2025-02-26T18:55:01.785Z,2025-02-26T18:55:04Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5543242437,141,41.6,5543242441,213,5.80,5543242439,212,37.4,5543242431,152,,5543242443,1,,5543242427,5,,5543242435,140,98.9,5543242433,56,Center,5543242429,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310847,276,52,1,22,28,77tfx9me4aaqhzv78bmgsy9bg,1,2.6,60.3,2025-02-26T18:55:05.576Z,2025-02-27T07:00:54Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5544049467,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310911,277,1,1,22,41,77tfx9me4aaqhzv78bmgsy9bg,1,14.0,55.5,2025-02-26T18:55:18.328Z,2025-02-26T18:55:19Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5543242767,213,5.08,5543242757,123,,5543242763,141,14.2,5543242765,212,30.1,5543242759,56,Back,5543242761,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310923,278,1,1,22,42,77tfx9me4aaqhzv78bmgsy9bg,1,24.3,14.2,2025-02-26T18:55:19.336Z,2025-02-26T18:55:21Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543242827,212,12.9,5543242821,56,Back,5543242829,213,2.07,5543242823,140,18.4,5543242825,141,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310937,279,1,1,22,44,77tfx9me4aaqhzv78bmgsy9bg,1,18.4,30.8,2025-02-26T18:55:21.144Z,2025-02-26T18:55:23Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543242903,56,Back,5543242905,140,23.4,5543242909,212,13.4,5543242907,141,12.7,5543242911,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310939,280,1,1,22,46,77tfx9me4aaqhzv78bmgsy9bg,1,25.5,15.2,2025-02-26T18:55:23.560Z,2025-02-26T18:55:25Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543242927,213,0.63,5543242919,56,Back,5543242925,212,11.8,5543242923,141,25.4,5543242921,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310945,281,1,1,22,48,77tfx9me4aaqhzv78bmgsy9bg,1,35.1,25.4,2025-02-26T18:55:25.224Z,2025-02-26T18:55:26Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5543242979,156,,5543242963,213,2.79,5543242955,56,Back,5543242959,141,28.9,5543242961,212,6.8,5543242957,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310949,282,1,1,22,49,77tfx9me4aaqhzv78bmgsy9bg,1,29.5,29.3,2025-02-26T18:55:26.520Z,2025-02-26T18:55:27Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5543242989,213,4.60,5543242981,56,Back,5543242987,212,14.6,5543242985,141,7.9,5543242983,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310961,283,1,1,22,50,77tfx9me4aaqhzv78bmgsy9bg,1,28.0,7.9,2025-02-26T18:55:26.968Z,2025-02-26T18:55:28Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543243049,212,16.2,5543243043,56,Back,5543243045,140,22.9,5543243051,213,1.91,5543243047,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310985,284,1,1,22,51,77tfx9me4aaqhzv78bmgsy9bg,1,22.9,30.4,2025-02-26T18:55:28.471Z,2025-02-26T18:55:33Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543243199,213,1.04,5543243191,56,Back,5543243195,141,40.4,5543243193,140,26.7,5543243197,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781310995,285,43,1,22,56,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-02-26T18:55:33.336Z,2025-02-27T07:02:53Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543243249,56,Back,5543243255,212,22.3,5543243253,141,69.5,5543243257,213,1.32,5543243251,140,30.5,5544050113,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781311011,286,1,1,22,58,77tfx9me4aaqhzv78bmgsy9bg,1,59.1,75.6,2025-02-26T18:55:35.208Z,2025-02-26T18:55:38Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5543243367,56,Left,5543243375,213,1.11,5543243373,212,14.1,5543243369,140,65.1,5543243371,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781311019,287,1,1,23,1,77tfx9me4aaqhzv78bmgsy9bg,1,65.1,94.1,2025-02-26T18:55:38.472Z,2025-02-26T18:55:40Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,5543243423,213,3.78,5543243417,140,56.1,5543243421,212,11.8,5543243419,141,83.7,5543243415,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781311037,288,1,1,23,3,77tfx9me4aaqhzv78bmgsy9bg,1,56.1,83.7,2025-02-26T18:55:40.183Z,2025-02-26T18:55:43Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543243521,140,60.5,5543243523,141,62.0,5543243525,212,15.5,5543243527,213,5.02,5543243519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781311045,289,1,1,23,6,77tfx9me4aaqhzv78bmgsy9bg,1,60.7,65.7,2025-02-26T18:55:43.240Z,2025-02-26T18:55:44Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5543243571,213,2.30,5543243565,140,55.3,5543243563,56,Center,5543243567,141,75.0,5543243569,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781311055,290,1,1,23,7,77tfx9me4aaqhzv78bmgsy9bg,1,55.3,75.0,2025-02-26T18:55:44.583Z,2025-02-26T18:55:46Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543243637,213,4.57,5543243635,212,11.6,5543243633,141,58.1,5543243629,56,Center,5543243631,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781311077,291,1,1,23,9,77tfx9me4aaqhzv78bmgsy9bg,1,53.7,58.1,2025-02-26T18:55:46.728Z,2025-02-26T18:55:50Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5543243707,213,3.61,5543243701,140,48.5,5543243705,212,6.1,5543243699,56,Back,5543243703,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781311095,292,1,1,23,13,77tfx9me4aaqhzv78bmgsy9bg,1,46.5,48.2,2025-02-26T18:55:50.472Z,2025-02-26T18:55:53Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543243831,213,0.05,5543243825,140,54.2,5543243823,56,Center,5543243827,141,48.8,5543243829,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781311103,293,1,1,23,16,77tfx9me4aaqhzv78bmgsy9bg,1,54.3,47.2,2025-02-26T18:55:53.143Z,2025-02-26T18:55:56Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5543243891,212,29.4,5543243889,141,87.6,5543243887,140,64.3,5543243885,56,Left,5543243883,155,,5543243893,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781311115,294,1,1,23,19,77tfx9me4aaqhzv78bmgsy9bg,1,64.5,88.8,2025-02-26T18:55:56.151Z,2025-02-26T18:55:57Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5543243947,141,84.8,5543243951,213,3.47,5543243949,212,8.5,5543243945,140,56.8,5543243943,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781311131,295,1,1,23,20,77tfx9me4aaqhzv78bmgsy9bg,1,56.8,84.8,2025-02-26T18:55:57.800Z,2025-02-26T18:56:01Z,179f3j88wnmze82aicikkez9,E. Marxen,,5543244025,141,50.6,5543244023,140,44.0,5543244029,213,4.19,5543244021,56,Back,5543244027,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781311139,296,1,1,23,24,77tfx9me4aaqhzv78bmgsy9bg,1,44.3,47.5,2025-02-26T18:56:01.431Z,2025-02-26T18:56:03Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543244091,212,16.1,5543244085,56,Center,5543244089,141,28.3,5543244093,213,5.34,5543244087,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781311163,297,1,1,23,26,77tfx9me4aaqhzv78bmgsy9bg,1,53.3,28.3,2025-02-26T18:56:03.544Z,2025-02-26T18:56:07Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543244251,141,5.9,5543244249,140,62.2,5543244255,213,5.26,5543244253,212,17.9,5543244247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781311167,298,3,1,23,30,77tfx9me4aaqhzv78bmgsy9bg,0,64.2,6.2,2025-02-26T18:56:07.240Z,2025-02-27T07:03:43Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5544050301,465,,5543244273,286,,5543244491,211,,5543244493,233,173,5543244271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781311171,173,43,1,23,30,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-02-26T18:56:07.241Z,2025-02-26T18:56:15Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5543244483,144,7,5543244289,56,Back,5543244293,233,298,5543244291,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
