id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2807023211,172,16,1,19,0,anga7587r1zv4ey71ge9zxol3,1,92.4,32.3,2025-04-27T12:20:31.732Z,2025-04-27T15:25:27Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5684405371,374,2025-04-27 13:20:30.866,5685625179,395,8.0,5684403615,22,,5684409119,215,,5685625183,300,,5684409117,214,,5684591413,468,228,5684405359,20,,5684409113,102,52.1,5684409121,254,,5684403619,56,Center,5684403617,63,5684405375,375,18:59.975,,5684409115,103,5684409131,231,35.7,5685625173,76,,2.5,5684409129,230,91.6,5685625181,396,64.1,5684409127,458,,,
2807024501,230,1,1,20,18,ahnt9ejgwj58ul8auzdvi3czf,1,50.1,49.9,2025-04-27T12:21:49.714Z,2025-04-27T15:26:20Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5684410171,212,17.2,5684410173,213,3.60,5684410165,56,Back,5684410167,140,35.4,5684410175,279,G,5685630491,189,,5684410169,141,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024503,231,1,1,20,19,ahnt9ejgwj58ul8auzdvi3czf,1,35.4,38.7,2025-04-27T12:21:50.755Z,2025-04-27T12:21:52Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684410181,56,Back,5684410183,140,43.3,5684410189,213,0.60,5684410185,141,47.1,5684410187,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024515,232,1,1,20,20,ahnt9ejgwj58ul8auzdvi3czf,1,43.4,47.3,2025-04-27T12:21:51.634Z,2025-04-27T12:21:53Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5684410245,213,6.17,5684410237,56,Center,5684410241,141,45.8,5684410243,212,8.9,5684410239,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807249825,753,83,1,20,21,anga7587r1zv4ey71ge9zxol3,1,48.2,56.8,2025-04-27T12:21:52.329Z,2025-04-27T15:26:33Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5685631761,399,lioz4hr2umpne2bwar18qa96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024531,233,1,1,20,22,ahnt9ejgwj58ul8auzdvi3czf,1,51.8,45.8,2025-04-27T12:21:53.858Z,2025-04-27T12:21:54Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5684410309,212,4.0,5684410303,56,Back,5684410311,213,2.61,5684410307,141,48.8,5684410305,140,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024571,234,1,1,20,23,ahnt9ejgwj58ul8auzdvi3czf,1,47.9,49.0,2025-04-27T12:21:54.674Z,2025-04-27T12:21:56Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5684410467,213,6.21,5684410461,140,58.2,5684410465,212,10.8,5684410463,141,47.8,5684410459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250009,754,83,1,20,24,anga7587r1zv4ey71ge9zxol3,1,43.6,51.0,2025-04-27T12:21:55.337Z,2025-04-27T15:26:43Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5685632819,399,6f6x6f9iybgp9pmkqati2otn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024591,235,1,1,20,25,ahnt9ejgwj58ul8auzdvi3czf,1,59.3,53.6,2025-04-27T12:21:56.770Z,2025-04-27T12:21:58Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5684410553,213,1.01,5684410547,141,63.0,5684410545,140,63.1,5684410549,212,7.5,5684410543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024637,236,1,1,20,27,ahnt9ejgwj58ul8auzdvi3czf,1,68.0,69.7,2025-04-27T12:21:58.163Z,2025-04-27T15:26:50Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5684410823,212,16.9,5684410819,140,70.9,5684410821,141,94.2,5684410825,213,1.39,5684410817,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024673,237,1,1,20,29,ahnt9ejgwj58ul8auzdvi3czf,0,70.7,86.7,2025-04-27T12:22:00.835Z,2025-04-27T12:22:02Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684410979,213,5.12,5684410973,140,73.1,5684410971,56,Center,5684410975,141,78.1,5684410977,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024659,174,61,1,20,31,anga7587r1zv4ey71ge9zxol3,1,30.4,16.7,2025-04-27T12:22:01.921Z,2025-04-27T12:22:02Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5684410903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024759,238,1,1,20,35,ahnt9ejgwj58ul8auzdvi3czf,1,72.7,91.4,2025-04-27T12:22:06.003Z,2025-04-27T12:22:08Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5684411475,56,Center,5684411477,140,66.5,5684411479,141,72.0,5684411481,212,14.7,5684411483,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024819,239,1,1,20,37,ahnt9ejgwj58ul8auzdvi3czf,1,66.5,71.6,2025-04-27T12:22:08.675Z,2025-04-27T12:22:11Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5684411787,155,,5684411799,212,43.9,5684411803,1,,5684411795,140,94.6,5684411797,141,23.7,5684411801,213,5.45,5684411791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024843,240,1,1,20,40,ahnt9ejgwj58ul8auzdvi3czf,0,94.6,23.7,2025-04-27T12:22:11.794Z,2025-04-27T12:22:13Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5684411881,141,44.7,5684411879,140,82.0,5684411875,3,,5684411877,56,Center,5684411885,213,2.32,5684411883,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024847,175,12,1,20,41,anga7587r1zv4ey71ge9zxol3,1,20.7,57.5,2025-04-27T12:22:12.862Z,2025-04-27T12:22:15Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5684411907,213,0.13,5684411905,212,16.3,5684411901,140,36.1,5684411899,56,Back,5684411903,141,60.5,5684411935,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024883,176,61,1,20,44,anga7587r1zv4ey71ge9zxol3,0,35.8,60.5,2025-04-27T12:22:15.523Z,2025-04-27T12:22:15Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5684412093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024937,241,3,1,20,45,ahnt9ejgwj58ul8auzdvi3czf,0,69.9,38.2,2025-04-27T12:22:16.551Z,2025-04-27T15:27:33Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5685636299,465,,5684412417,233,177,5684412357,286,,5684412355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024929,177,7,1,20,45,anga7587r1zv4ey71ge9zxol3,0,30.1,61.8,2025-04-27T12:22:16.552Z,2025-04-27T15:27:35Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5684412297,56,Back,5685636615,178,,5684412397,233,241,5684412299,285,,5685636613,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250923,1049,61,1,20,45,ahnt9ejgwj58ul8auzdvi3czf,1,73.1,47.6,2025-04-27T12:22:16.673Z,2025-04-27T15:27:30Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5685637587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807024977,242,1,1,20,50,ahnt9ejgwj58ul8auzdvi3czf,0,72.1,35.4,2025-04-27T12:22:20.946Z,2025-04-27T15:27:51Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5684412581,56,Center,5684412591,213,6.06,5684412587,141,34.2,5684412583,140,75.6,5684412589,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026697,188,61,1,20,50,anga7587r1zv4ey71ge9zxol3,1,21.8,66.7,2025-04-27T12:22:21.151Z,2025-04-27T12:24:11Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5684421983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807025043,243,15,1,20,52,ahnt9ejgwj58ul8auzdvi3czf,1,94.0,30.1,2025-04-27T12:22:23.314Z,2025-04-27T15:28:06Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5684415699,20,,5684415983,146,98.2,5684415971,102,50.5,5684416023,233,178,5684415981,458,,5684412979,56,Center,5684412975,22,,5684415987,147,45.8,5684415975,103,1.3,5685640535,63,,5684415979,328,,5685640537,78,,,,,,,,,,,,,,,,,,,,,,,,
2807025033,178,10,1,20,52,anga7587r1zv4ey71ge9zxol3,1,0.6,52.9,2025-04-27T12:22:23.414Z,2025-04-27T15:28:12Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5685640819,174,,5684412923,56,Back,5684416053,233,243,5684415811,179,,5684412921,182,,5685640835,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807025117,179,12,1,20,53,anga7587r1zv4ey71ge9zxol3,1,3.1,53.8,2025-04-27T12:22:24.491Z,2025-04-27T15:28:17Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5684413425,141,52.8,5684413421,56,Back,5684413427,212,7.0,5684413423,140,9.7,5684413429,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807027293,192,61,1,20,54,anga7587r1zv4ey71ge9zxol3,1,10.6,54.9,2025-04-27T12:22:25.180Z,2025-04-27T12:24:57Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5684425397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807025131,244,15,1,20,58,ahnt9ejgwj58ul8auzdvi3czf,1,80.8,68.7,2025-04-27T12:22:29.267Z,2025-04-27T17:48:07Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684609281,328,,5684413493,22,,5684430071,82,,5685348247,72,,5684609291,139,,5684430371,230,95.1,5684430373,231,52.7,5684430365,103,9.7,5684430367,146,91.4,5684430369,147,59.4,5684413495,18,,5684413497,56,5684609287,458,,Center,5685643385,76,5684430363,102,53.1,,,,,,,,,,,,,,,
2807061995,560,61,1,20,59,ahnt9ejgwj58ul8auzdvi3czf,1,92.0,58.2,2025-04-27T12:22:29.891Z,2025-04-27T17:48:09Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5684610047,56,Center,5684611459,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807025225,245,1,1,21,2,ahnt9ejgwj58ul8auzdvi3czf,1,86.7,82.9,2025-04-27T12:22:33.666Z,2025-04-27T12:22:36Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684414033,140,82.0,5684414041,212,5.4,5684414045,213,2.74,5684414037,141,86.0,5684414031,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807025249,246,1,1,21,5,ahnt9ejgwj58ul8auzdvi3czf,1,82.0,86.0,2025-04-27T12:22:36.082Z,2025-04-27T12:25:52Z,lioz4hr2umpne2bwar18qa96,A. Klynge,1.0,,5684429657,210,15,5684414187,141,68.7,5684414189,212,13.6,5684414183,140,75.5,5684414179,56,Center,5684414191,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807025253,247,15,1,21,6,ahnt9ejgwj58ul8auzdvi3czf,1,77.2,70.5,2025-04-27T12:22:37.842Z,2025-04-27T15:29:07Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5684429683,215,,5684429101,82,,5684429691,231,51.4,5684429669,29,,5684429097,20,,5684429681,103,19,5684429673,55,246,5684429689,230,96.8,5684414209,22,,5684414211,18,,5685645473,78,,5684429687,147,5684429685,146,86.9,62.3,5684429713,233,5684414213,56,Center,5684429679,102,51.3,180,,,,,,,,,,,
2807025271,180,10,1,21,7,anga7587r1zv4ey71ge9zxol3,1,14.0,40.4,2025-04-27T12:22:37.942Z,2025-04-27T12:25:54Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5684429791,233,247,5684414297,94,,5684414299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807025357,181,12,1,21,9,anga7587r1zv4ey71ge9zxol3,1,20.1,25.9,2025-04-27T12:22:40.751Z,2025-04-27T12:22:45Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5684414819,141,45.5,5684414823,213,0.25,5684414821,212,54.4,5684414817,140,70.3,5684414815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807025665,248,1,1,21,33,ahnt9ejgwj58ul8auzdvi3czf,1,52.3,26.0,2025-04-27T12:23:04.370Z,2025-04-27T12:23:05Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684416361,140,57.0,5684416367,141,14.3,5684416357,56,Right,5684416371,212,9.4,5684416375,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807025695,249,1,1,21,34,ahnt9ejgwj58ul8auzdvi3czf,1,57.2,14.2,2025-04-27T12:23:05.458Z,2025-04-27T12:23:07Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5684416561,212,21.5,5684416559,141,30.4,5684416563,213,2.60,5684416557,140,39.6,5684416555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807025741,250,1,1,21,36,ahnt9ejgwj58ul8auzdvi3czf,1,37.1,32.7,2025-04-27T12:23:07.810Z,2025-04-27T12:23:11Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684416859,213,1.72,5684416853,140,33.7,5684416851,56,Back,5684416855,141,67.8,5684416857,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807025769,251,1,1,21,40,ahnt9ejgwj58ul8auzdvi3czf,1,33.7,68.3,2025-04-27T12:23:11.603Z,2025-04-27T12:23:13Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5684417019,213,1.00,5684417013,140,42.8,5684417015,141,90.3,5684417011,56,Back,5684417017,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252883,755,83,1,21,41,anga7587r1zv4ey71ge9zxol3,1,62.8,15.0,2025-04-27T12:23:12.735Z,2025-04-27T15:29:43Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5685648279,399,2513579m13glsous1p82fbjzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807025823,252,1,1,21,42,ahnt9ejgwj58ul8auzdvi3czf,1,42.8,90.4,2025-04-27T12:23:13.378Z,2025-04-27T12:23:17Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684417269,141,73.0,5684417265,56,Center,5684417267,140,52.6,5684417273,213,5.43,5684417271,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807025825,253,4,1,21,46,ahnt9ejgwj58ul8auzdvi3czf,1,45.8,73.6,2025-04-27T12:23:17.762Z,2025-04-27T13:00:04Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5684417325,56,Back,5684417445,233,182,5684417327,152,,5684417329,265,,5684417323,13,,5684417331,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807025831,182,4,1,21,46,anga7587r1zv4ey71ge9zxol3,0,54.2,26.4,2025-04-27T12:23:17.763Z,2025-04-27T13:00:04Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5684417429,13,,5684417433,152,,5684417435,265,,5684417507,233,253,5684417437,285,,5684417431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026021,254,1,1,21,55,ahnt9ejgwj58ul8auzdvi3czf,1,42.7,78.3,2025-04-27T12:23:26.354Z,2025-04-27T12:23:30Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5684418379,5,,5684418381,152,,5684418383,56,Left,5684418397,213,0.42,5684418389,141,91.7,5684418393,212,22.4,5684418385,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026051,255,1,1,21,59,ahnt9ejgwj58ul8auzdvi3czf,1,63.5,94.3,2025-04-27T12:23:30.466Z,2025-04-27T12:23:32Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5684418527,140,56.5,5684418525,56,Left,5684418529,141,95.1,5684418533,213,3.07,5684418531,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026109,256,1,1,22,0,ahnt9ejgwj58ul8auzdvi3czf,1,56.5,95.1,2025-04-27T12:23:31.858Z,2025-04-27T12:23:36Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684418863,141,80.9,5684418859,56,Left,5684418867,213,4.18,5684418865,212,11.2,5684418861,140,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026147,257,1,1,22,4,ahnt9ejgwj58ul8auzdvi3czf,1,51.3,75.0,2025-04-27T12:23:35.889Z,2025-04-27T15:30:03Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5684419089,212,27.9,5684419085,141,34.2,5684419091,213,4.61,5684419077,56,Back,5684419081,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026207,258,1,1,22,7,ahnt9ejgwj58ul8auzdvi3czf,1,52.7,30.4,2025-04-27T12:23:38.402Z,2025-04-27T12:23:42Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684419419,212,17.3,5684419411,56,Right,5684419415,140,65.8,5684419417,141,14.9,5684419421,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026231,259,1,1,22,11,ahnt9ejgwj58ul8auzdvi3czf,1,66.7,21.9,2025-04-27T12:23:42.146Z,2025-04-27T12:23:44Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5684419519,141,9.6,5684419515,56,Right,5684419517,140,78.2,5684419521,212,14.7,5684419523,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026269,260,1,1,22,13,ahnt9ejgwj58ul8auzdvi3czf,0,82.4,6.3,2025-04-27T12:23:44.322Z,2025-04-27T12:23:46Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5684419713,56,Right,5684419719,212,10.4,5684419721,213,0.16,5684419717,141,8.8,5684419715,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026347,184,1,1,22,19,anga7587r1zv4ey71ge9zxol3,0,10.5,96.9,2025-04-27T12:23:50.101Z,2025-04-27T12:23:53Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5684420481,233,261,5684420479,236,,5684420141,141,96.8,5684420143,212,1.7,5684420139,140,12.1,5684420485,286,,5684420137,56,Back,5684420145,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026393,261,74,1,22,19,ahnt9ejgwj58ul8auzdvi3czf,1,83.8,10.6,2025-04-27T12:23:50.102Z,2025-04-27T15:30:33Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5684420527,233,184,5684420455,285,,5684420453,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026429,185,45,1,22,23,anga7587r1zv4ey71ge9zxol3,0,4.5,71.5,2025-04-27T12:23:54.362Z,2025-04-27T15:30:54Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5684420633,56,Back,5684420865,233,263,5684420635,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026459,263,3,1,22,23,ahnt9ejgwj58ul8auzdvi3czf,1,95.5,28.5,2025-04-27T12:23:54.362Z,2025-04-27T15:30:56Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5685653653,465,,5684420787,56,Center,5684420815,233,185,5684420789,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026485,264,1,1,22,24,ahnt9ejgwj58ul8auzdvi3czf,1,99.2,29.1,2025-04-27T12:23:55.802Z,2025-04-28T04:39:11Z,349g9rdismqpb1aarjp011bd,C. McCowatt,1.0,,5684590699,141,35.8,5684420931,56,Center,5684590701,212,5.9,5688114329,154,,5684590697,140,95.7,5684590703,213,2.25,5688114327,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807700147,1091,13,1,22,25,ahnt9ejgwj58ul8auzdvi3czf,1,94.4,40.9,2025-04-27T12:23:55.891Z,2025-04-28T04:39:16Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5688114359,230,98.4,5688114355,146,94.7,5688114357,147,46.0,5688114035,56,Center,5688114221,153,,5688114335,29,,5688114343,55,264,5688114339,154,,5688114031,22,,5688114353,391,,5688114215,20,,5688114347,102,5688114217,60,,76.6,5688114333,73,5688114351,214,,5688114361,231,47.1,,5688114349,103,12.5,,,,,,,,
2807026491,186,61,1,22,26,anga7587r1zv4ey71ge9zxol3,1,5.7,54.4,2025-04-27T12:23:57.386Z,2025-04-27T12:27:12Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5684420963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026577,265,15,1,22,27,ahnt9ejgwj58ul8auzdvi3czf,1,92.3,45.6,2025-04-27T12:23:58.710Z,2025-04-27T15:31:15Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5684421409,56,Center,5684423549,231,50.4,5684421407,17,,5684421405,22,,5684423547,230,98.5,5684423545,147,46.9,5685657163,78,,5684423173,20,,5685657165,328,,5684423543,146,94.3,5684423539,458,,5684423535,102,5684423537,103,19,50.6,5684423177,82,5684434811,233,202,5684423541,100,,,,,,,,,,,,,
2807028943,202,10,1,22,27,anga7587r1zv4ey71ge9zxol3,1,4.7,53.2,2025-04-27T12:23:58.810Z,2025-04-27T12:27:12Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5684434521,94,,5684434859,233,265,5684434523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026605,266,61,1,22,31,ahnt9ejgwj58ul8auzdvi3czf,1,91.5,46.7,2025-04-27T12:24:02.558Z,2025-04-27T12:24:02Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5684421499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026609,187,4,1,22,31,anga7587r1zv4ey71ge9zxol3,1,4.4,80.1,2025-04-27T12:24:02.611Z,2025-04-27T12:56:40Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5684421621,152,,5684421615,13,,5684421617,294,,5684421619,56,Back,5684421905,233,267,5684421623,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807026663,267,4,1,22,31,ahnt9ejgwj58ul8auzdvi3czf,0,95.6,19.9,2025-04-27T12:24:02.612Z,2025-04-27T12:56:40Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5684421925,233,187,5684421893,56,Right,5684421899,286,,5684589871,294,,5684421891,13,,5684421895,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807027033,189,1,1,23,1,anga7587r1zv4ey71ge9zxol3,1,7.1,71.1,2025-04-27T12:24:32.031Z,2025-04-27T12:24:37Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5684423871,1,,5684423861,56,Center,5684423859,152,,5684423863,140,67.4,5684423869,213,6.08,5684423857,157,,5684423855,5,,5684423865,141,51.6,5684423867,212,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807027037,190,61,1,23,6,anga7587r1zv4ey71ge9zxol3,0,67.4,51.6,2025-04-27T12:24:37.185Z,2025-04-27T12:24:37Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5684423879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807027071,268,1,1,23,7,ahnt9ejgwj58ul8auzdvi3czf,1,38.8,61.2,2025-04-27T12:24:38.337Z,2025-04-27T12:24:39Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684424049,56,Back,5684424053,140,39.0,5684424059,213,4.77,5684424055,141,55.6,5684424057,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807027079,269,43,1,23,8,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-27T12:24:39.330Z,2025-04-27T15:33:50Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5685673141,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
