id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2816512559,175,1,1,16,19,aljua8crr0vkwit0j3m59jw9j,1,74.5,83.9,2025-05-18T14:17:55.589Z,2025-05-18T14:17:58Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5736818933,213,2.73,5736818931,212,12.8,5736818921,56,Left,5736818923,140,63.3,5736818927,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816512631,176,1,1,16,22,aljua8crr0vkwit0j3m59jw9j,1,63.0,91.5,2025-05-18T14:17:58.058Z,2025-05-18T14:18:00Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5736819277,140,47.8,5736819275,56,Back,5736819283,213,3.57,5736819279,141,80.8,5736819281,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816512685,177,1,1,16,24,aljua8crr0vkwit0j3m59jw9j,1,52.3,80.3,2025-05-18T14:18:00.808Z,2025-05-18T14:18:03Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5736819587,140,60.1,5736819585,56,Left,5736819593,213,0.88,5736819591,212,12.9,5736819589,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816512727,178,1,1,16,27,aljua8crr0vkwit0j3m59jw9j,1,60.6,93.6,2025-05-18T14:18:02.940Z,2025-05-18T14:18:05Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5736819825,141,77.8,5736819829,213,5.10,5736819819,56,Center,5736819827,212,11.6,5736819823,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816512757,179,1,1,16,29,aljua8crr0vkwit0j3m59jw9j,1,64.8,77.6,2025-05-18T14:18:04.939Z,2025-05-18T14:18:06Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5736819985,56,Left,5736819987,140,58.4,5736819991,212,10.3,5736819989,141,89.0,5736819993,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816512817,180,1,1,16,30,aljua8crr0vkwit0j3m59jw9j,1,56.2,89.0,2025-05-18T14:18:06.508Z,2025-05-18T14:18:08Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5736820213,212,17.7,5736820197,56,Back,5736820209,141,78.7,5736820203,140,40.7,5736820243,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816512857,181,1,1,16,32,aljua8crr0vkwit0j3m59jw9j,1,40.6,78.2,2025-05-18T14:18:08.459Z,2025-05-18T14:18:10Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5736820481,140,46.6,5736820483,141,77.3,5736820489,213,6.19,5736820479,56,Back,5736820485,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816512933,182,1,1,16,34,aljua8crr0vkwit0j3m59jw9j,1,45.6,66.2,2025-05-18T14:18:10.764Z,2025-05-18T18:05:39Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5736820975,1,,5736820967,140,67.7,5736820961,155,,5736820963,196,,5736820965,56,Right,5736820973,213,5.21,5736820969,141,3.4,5736820971,212,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816512967,183,1,1,16,40,aljua8crr0vkwit0j3m59jw9j,1,67.7,3.4,2025-05-18T14:18:16.308Z,2025-05-18T14:18:18Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5736821165,140,78.1,5736821171,213,0.74,5736821169,212,14.9,5736821167,141,18.2,5736821161,3,,5736821163,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816512985,184,1,1,16,42,aljua8crr0vkwit0j3m59jw9j,1,75.5,16.1,2025-05-18T14:18:18.658Z,2025-05-18T14:18:19Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5736821249,141,10.6,5736821247,140,66.2,5736821245,56,Right,5736821253,213,3.51,5736821251,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513055,185,1,1,16,43,aljua8crr0vkwit0j3m59jw9j,1,66.2,10.6,2025-05-18T14:18:19.608Z,2025-05-18T14:18:23Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5736821593,141,30.6,5736821591,140,56.5,5736821589,56,Center,5736821595,212,17.0,5736821597,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513117,186,1,1,16,47,aljua8crr0vkwit0j3m59jw9j,1,49.7,41.2,2025-05-18T14:18:23.243Z,2025-05-18T14:18:28Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5736821949,56,Back,5736821957,213,1.95,5736821955,212,19.1,5736821951,140,42.9,5736821953,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513155,187,1,1,16,52,aljua8crr0vkwit0j3m59jw9j,1,52.9,77.0,2025-05-18T14:18:28.248Z,2025-05-18T14:18:30Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5736822137,140,58.8,5736822135,56,Left,5736822143,213,1.13,5736822141,212,14.5,5736822139,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513181,188,1,1,16,54,aljua8crr0vkwit0j3m59jw9j,1,59.0,92.9,2025-05-18T14:18:30.204Z,2025-05-18T14:18:32Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5736822299,140,41.0,5736822305,213,3.54,5736822303,212,20.5,5736822301,141,81.2,5736822297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513249,189,1,1,16,56,aljua8crr0vkwit0j3m59jw9j,1,41.0,80.3,2025-05-18T14:18:31.899Z,2025-05-18T14:18:36Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5736822629,56,Back,5736822633,141,78.5,5736822631,140,48.2,5736822635,212,7.7,5736822637,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513281,190,1,1,17,0,aljua8crr0vkwit0j3m59jw9j,1,58.3,80.0,2025-05-18T14:18:36.039Z,2025-05-18T14:18:38Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5736822775,56,Center,5736822777,140,63.6,5736822779,141,61.1,5736822781,212,14.0,5736822783,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513351,191,1,1,17,2,aljua8crr0vkwit0j3m59jw9j,1,63.1,58.1,2025-05-18T14:18:38.603Z,2025-05-18T14:18:42Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5736823123,56,Right,5736823121,155,,5736823127,141,5.5,5736823129,212,41.1,5736823131,213,5.23,5736823133,1,,5736823125,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513407,192,1,1,17,6,aljua8crr0vkwit0j3m59jw9j,1,82.4,5.5,2025-05-18T14:18:42.168Z,2025-05-18T18:06:06Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5736823515,213,1.32,5736823509,141,36.7,5736823513,212,21.9,5736823507,140,87.6,5736823505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513413,193,61,1,17,7,aljua8crr0vkwit0j3m59jw9j,0,83.8,38.6,2025-05-18T14:18:43.738Z,2025-05-18T15:00:49Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5736823555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513533,169,12,1,17,9,anga7587r1zv4ey71ge9zxol3,1,14.5,61.7,2025-05-18T14:18:45.516Z,2025-05-18T14:18:53Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5736824133,56,Back,5736824141,213,0.26,5736824139,212,36.4,5736824135,140,48.0,5736824137,141,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513499,194,1,1,17,12,aljua8crr0vkwit0j3m59jw9j,1,53.5,12.6,2025-05-18T14:18:48.808Z,2025-05-18T14:18:51Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5736823957,213,6.03,5736823949,56,Right,5736823955,212,21.3,5736823951,140,73.1,5736823953,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513561,195,1,1,17,15,aljua8crr0vkwit0j3m59jw9j,1,73.1,4.7,2025-05-18T14:18:51.435Z,2025-05-18T14:18:54Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5736824301,140,51.8,5736824297,56,Right,5736824315,213,2.79,5736824309,212,23.8,5736824305,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513701,196,1,1,17,18,aljua8crr0vkwit0j3m59jw9j,1,48.0,18.8,2025-05-18T14:18:54.089Z,2025-05-18T14:19:01Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5736824983,213,1.67,5736824981,212,23.6,5736824949,140,45.8,5736824953,141,53.4,5736824945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513715,197,1,1,17,25,aljua8crr0vkwit0j3m59jw9j,1,53.5,53.4,2025-05-18T14:19:01.208Z,2025-05-18T14:19:02Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5736825039,140,46.8,5736825041,141,35.2,5736825043,212,14.2,5736825037,56,Back,5736825045,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513787,198,1,1,17,26,aljua8crr0vkwit0j3m59jw9j,1,46.8,34.3,2025-05-18T14:19:02.347Z,2025-05-18T14:19:06Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5736825421,141,49.3,5736825423,212,14.5,5736825417,56,Center,5736825425,213,0.78,5736825419,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513845,199,1,1,17,30,aljua8crr0vkwit0j3m59jw9j,1,56.6,49.1,2025-05-18T14:19:05.994Z,2025-05-18T15:01:14Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,1.0,,5736826863,210,15,5736825775,213,6.03,5736825767,56,Center,5736825771,141,41.0,5736825769,140,77.0,5736825773,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816513849,200,15,1,17,31,aljua8crr0vkwit0j3m59jw9j,1,77.7,47.9,2025-05-18T14:19:07.474Z,2025-05-18T22:12:58Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5736826899,103,6.3,5736825783,22,,5736826909,146,96.3,5736825785,18,,5736826893,55,199,5736826891,29,,5736826901,215,,5736825787,56,Center,5736826947,233,5736826019,72,,5736826911,147,5736826889,76,5736826897,102,170,52.6,,,,,,,,,50.5,,,,,,,,,,,,,
2816513869,170,10,1,17,31,anga7587r1zv4ey71ge9zxol3,1,3.3,49.7,2025-05-18T14:19:07.574Z,2025-05-18T20:08:14Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5737945693,376,,5737945689,180,,5736826997,233,200,5737945687,177,,5736825885,182,,5736825887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816721055,846,52,1,17,33,anga7587r1zv4ey71ge9zxol3,1,4.0,49.6,2025-05-18T14:19:09.764Z,2025-05-18T18:07:20Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5737946265,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816514239,171,1,1,17,48,anga7587r1zv4ey71ge9zxol3,1,13.0,50.2,2025-05-18T14:19:24.421Z,2025-05-18T18:07:38Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5737946909,189,,5736827775,140,41.8,5736827779,212,33.8,5736827777,141,72.4,5736827773,56,Back,5736827771,199,,5736827781,213,0.46,5736827783,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816514245,172,4,1,17,50,anga7587r1zv4ey71ge9zxol3,1,38.5,77.8,2025-05-18T14:19:26.445Z,2025-05-18T18:07:39Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5736827831,56,Back,5736827833,152,,5736827829,13,,5736827837,286,,5736828201,189,,5736827923,233,201,5736827835,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816514259,201,4,1,17,50,aljua8crr0vkwit0j3m59jw9j,0,61.5,22.2,2025-05-18T14:19:26.446Z,2025-05-18T18:07:40Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5737043319,189,,5736827899,13,,5736827905,265,,5736827901,56,Center,5736827903,152,,5736828283,233,172,5736827907,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816514479,173,1,1,18,5,anga7587r1zv4ey71ge9zxol3,1,40.2,70.7,2025-05-18T14:19:41.436Z,2025-05-18T14:19:43Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5736829085,56,Back,5736829093,213,4.26,5736829089,141,53.4,5736829091,212,13.1,5736829087,140,34.7,5736829081,5,,5736829083,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816514571,174,1,1,18,7,anga7587r1zv4ey71ge9zxol3,1,34.7,53.1,2025-05-18T14:19:43.404Z,2025-05-18T14:19:47Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5736829513,141,25.8,5736829511,140,41.3,5736829515,212,19.8,5736829509,56,Back,5736829517,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816514633,175,1,1,18,11,anga7587r1zv4ey71ge9zxol3,1,43.5,23.6,2025-05-18T14:19:47.708Z,2025-05-18T14:19:51Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5736829829,213,2.04,5736829825,141,43.4,5736829821,56,Back,5736829823,140,37.0,5736829827,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816514711,176,1,1,18,15,anga7587r1zv4ey71ge9zxol3,1,39.0,47.5,2025-05-18T14:19:51.020Z,2025-05-18T14:19:55Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5736830245,212,21.9,5736830247,213,1.32,5736830243,141,78.7,5736830241,140,44.2,5736830239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816514789,177,1,1,18,18,anga7587r1zv4ey71ge9zxol3,0,44.2,78.9,2025-05-18T14:19:54.860Z,2025-05-18T14:19:58Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5736830669,1,,5736830657,196,,5736830665,212,58.4,5736830663,141,4.5,5736830661,140,72.0,5736830655,155,,5736830659,56,Right,5736830667,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816514849,202,1,1,18,22,aljua8crr0vkwit0j3m59jw9j,0,26.1,86.6,2025-05-18T14:19:58.457Z,2025-05-18T14:20:01Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5736830955,212,32.0,5736830949,56,Left,5736830959,1,,5736830957,213,6.28,5736830947,3,,5736830953,141,86.5,5736830951,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816514941,178,1,1,18,26,anga7587r1zv4ey71ge9zxol3,1,43.6,28.2,2025-05-18T14:20:02.636Z,2025-05-18T14:20:05Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5736831465,213,0.67,5736831453,56,Back,5736831457,140,46.6,5736831463,212,4.0,5736831461,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515017,179,1,1,18,29,anga7587r1zv4ey71ge9zxol3,1,54.6,30.2,2025-05-18T14:20:05.644Z,2025-05-18T14:20:10Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5736831895,213,5.39,5736831887,56,Right,5736831889,140,66.4,5736831891,141,7.7,5736831893,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515075,180,1,1,18,34,anga7587r1zv4ey71ge9zxol3,1,66.5,7.3,2025-05-18T14:20:10.092Z,2025-05-18T14:20:13Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5736832217,140,59.2,5736832215,56,Right,5736832221,212,8.4,5736832219,141,12.2,5736832225,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515167,181,1,1,18,37,anga7587r1zv4ey71ge9zxol3,1,59.2,12.2,2025-05-18T14:20:13.003Z,2025-05-18T14:20:17Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5736832751,140,44.8,5736832753,141,41.1,5736832757,213,2.23,5736832749,56,Back,5736832755,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515173,182,1,1,18,41,anga7587r1zv4ey71ge9zxol3,0,46.3,45.7,2025-05-18T14:20:17.805Z,2025-05-18T14:20:18Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5736832787,56,Left,5736832813,213,0.57,5736832785,155,,5736832815,1,,5736832793,212,41.5,5736832791,141,78.9,5736832789,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515241,204,1,1,18,44,aljua8crr0vkwit0j3m59jw9j,1,22.4,23.3,2025-05-18T14:20:20.378Z,2025-05-18T14:20:21Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5736833107,140,32.4,5736833111,212,11.3,5736833113,213,0.38,5736833109,141,29.4,5736833105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515253,205,1,1,18,45,aljua8crr0vkwit0j3m59jw9j,1,32.4,29.4,2025-05-18T14:20:21.337Z,2025-05-18T18:08:48Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5736833165,140,18.1,5736833167,141,13.5,5736833163,56,Back,5736833171,213,3.77,5736833169,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515289,206,1,1,18,47,aljua8crr0vkwit0j3m59jw9j,1,18.1,13.2,2025-05-18T14:20:22.967Z,2025-05-18T14:20:24Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5736833365,56,Back,5736833367,140,37.5,5736833371,212,20.9,5736833369,141,19.8,5736833373,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515383,207,1,1,18,48,aljua8crr0vkwit0j3m59jw9j,1,37.7,24.3,2025-05-18T14:20:24.538Z,2025-05-18T14:20:31Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5736833817,56,Back,5736833827,213,2.31,5736833819,140,19.5,5736833821,141,54.9,5736833823,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515419,208,1,1,18,55,aljua8crr0vkwit0j3m59jw9j,1,35.9,74.4,2025-05-18T14:20:31.002Z,2025-05-18T14:20:33Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5736834077,56,Back,5736834085,213,0.25,5736834081,141,79.9,5736834079,140,49.6,5736834083,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515465,209,1,1,18,57,aljua8crr0vkwit0j3m59jw9j,1,49.3,79.9,2025-05-18T14:20:33.303Z,2025-05-18T14:20:36Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5736834357,141,96.8,5736834355,140,46.4,5736834361,213,1.83,5736834359,212,11.9,5736834353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515447,183,43,1,18,59,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-05-18T14:20:35.563Z,2025-05-18T18:09:01Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5737951751,144,83,5736834457,399,7sbdudf1vycn8hinw0giakpyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515487,210,1,1,19,0,aljua8crr0vkwit0j3m59jw9j,1,46.6,93.3,2025-05-18T14:20:36.137Z,2025-05-18T14:20:40Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5736834445,212,17.1,5736834447,213,3.72,5736834443,141,79.6,5736834441,140,33.0,5736834439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515593,211,1,1,19,4,aljua8crr0vkwit0j3m59jw9j,1,35.9,75.7,2025-05-18T14:20:40.105Z,2025-05-18T14:20:44Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5736835051,141,61.8,5736835053,212,10.8,5736835047,56,Back,5736835049,140,40.8,5736835055,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515673,212,1,1,19,8,aljua8crr0vkwit0j3m59jw9j,1,40.1,61.4,2025-05-18T14:20:44.218Z,2025-05-18T14:20:49Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5736835517,140,46.0,5736835519,141,95.3,5736835521,212,23.9,5736835523,213,1.31,5736835515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515679,213,1,1,19,13,aljua8crr0vkwit0j3m59jw9j,0,49.1,94.4,2025-05-18T14:20:49.207Z,2025-05-18T18:09:12Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5736835561,140,69.8,5736835563,141,86.9,5736835567,213,6.05,5736835565,212,22.3,5736835559,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515749,184,8,1,19,14,anga7587r1zv4ey71ge9zxol3,1,28.0,9.4,2025-05-18T14:20:50.229Z,2025-05-18T18:09:27Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5736836063,56,Back,5737953463,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515967,187,4,1,19,17,anga7587r1zv4ey71ge9zxol3,1,40.6,2.7,2025-05-18T14:20:53.245Z,2025-05-18T18:09:47Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5736837415,152,,5736837411,13,,5736837413,56,Back,5737954849,294,,5736837429,286,,5736840385,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515763,214,4,1,19,17,aljua8crr0vkwit0j3m59jw9j,0,59.4,97.3,2025-05-18T14:20:53.246Z,2025-05-18T20:08:16Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5736836189,56,Left,5736836191,152,,5736840433,233,187,5736836195,285,,5737954975,294,,5736836187,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515777,185,43,1,19,19,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-05-18T14:20:55.148Z,2025-05-18T14:21:17Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5736838161,144,50,5736836215,56,Back,5736836217,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816515937,186,43,1,19,20,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-05-18T14:20:56.301Z,2025-05-18T14:21:15Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5736838099,144,5,5736837183,347,0,5736837181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816516035,188,1,1,19,34,anga7587r1zv4ey71ge9zxol3,1,38.3,3.1,2025-05-18T14:21:10.027Z,2025-05-18T14:21:11Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5736837735,152,,5736837743,212,15.2,5736837741,141,10.2,5736837739,140,52.0,5736837745,213,0.32,5736837737,56,Right,5736837733,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816516131,189,1,1,19,35,anga7587r1zv4ey71ge9zxol3,1,46.3,9.4,2025-05-18T14:21:11.308Z,2025-05-18T14:21:18Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5736838277,212,6.1,5736838273,140,40.5,5736838271,56,Back,5736838275,141,8.8,5736838279,213,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816516199,190,1,1,19,42,anga7587r1zv4ey71ge9zxol3,1,40.0,16.7,2025-05-18T14:21:18.460Z,2025-05-18T14:21:23Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5736838639,1,,5736838635,212,32.2,5736838631,140,19.5,5736838633,141,51.9,5736838629,56,Back,5736838637,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816516263,191,1,1,19,47,anga7587r1zv4ey71ge9zxol3,1,23.3,51.7,2025-05-18T14:21:23.772Z,2025-05-18T14:21:27Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5736838933,212,15.4,5736838931,141,29.5,5736838929,140,26.2,5736838927,56,Back,5736838935,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816516299,192,1,1,19,51,anga7587r1zv4ey71ge9zxol3,1,26.2,29.5,2025-05-18T14:21:27.180Z,2025-05-18T14:21:29Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5736839073,141,12.5,5736839071,140,34.4,5736839077,212,14.4,5736839079,213,5.35,5736839067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
