id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2783681925,188,1,1,23,39,anga7587r1zv4ey71ge9zxol3,0,62.5,80.9,2025-03-03T18:25:42.249Z,2025-03-03T18:25:43Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5556144013,213,2.78,5556144011,212,10.7,5556144005,140,53.0,5556144001,56,Left,5556144007,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783681941,325,1,1,23,41,9qsmopgutr7ut5g6workk8w4i,0,41.4,16.8,2025-03-03T18:25:43.913Z,2025-03-03T18:25:44Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556144089,141,18.3,5556144087,140,58.0,5556144093,213,0.06,5556144085,56,Right,5556144091,212,17.5,5556144095,1,,5556144083,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783681955,189,1,1,23,42,anga7587r1zv4ey71ge9zxol3,0,40.6,82.9,2025-03-03T18:25:44.842Z,2025-03-03T18:25:45Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5556144181,141,75.6,5556144179,140,53.3,5556144183,212,14.2,5556144177,56,Center,5556144175,3,,5556144185,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783681989,327,1,1,23,43,9qsmopgutr7ut5g6workk8w4i,1,44.9,24.4,2025-03-03T18:25:46.680Z,2025-03-03T18:25:51Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556144401,213,2.32,5556144399,212,18.1,5556144397,141,43.9,5556144395,140,33.2,5556144393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682023,328,1,1,23,48,9qsmopgutr7ut5g6workk8w4i,1,39.4,44.6,2025-03-03T18:25:51.672Z,2025-03-03T18:25:56Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556144553,56,Right,5556144561,212,24.3,5556144563,213,5.24,5556144559,141,13.7,5556144557,140,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682035,329,1,1,23,54,9qsmopgutr7ut5g6workk8w4i,1,46.6,16.4,2025-03-03T18:25:56.696Z,2025-03-03T18:25:59Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556144641,56,Center,5556144643,140,51.2,5556144645,141,27.4,5556144649,213,1.00,5556144647,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682059,330,1,1,23,56,9qsmopgutr7ut5g6workk8w4i,1,51.7,27.6,2025-03-03T18:25:59.256Z,2025-03-03T18:26:06Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556144787,213,1.97,5556144781,140,44.6,5556144783,141,53.9,5556144785,212,19.4,5556144779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682079,331,1,1,24,3,9qsmopgutr7ut5g6workk8w4i,1,53.3,66.9,2025-03-03T18:26:05.961Z,2025-03-03T18:26:09Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556144899,140,55.9,5556144901,141,54.6,5556144905,213,5.03,5556144897,56,Center,5556144903,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682109,332,1,1,24,6,9qsmopgutr7ut5g6workk8w4i,1,56.1,47.8,2025-03-03T18:26:09.337Z,2025-03-03T18:26:14Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556145053,140,53.4,5556145051,56,Center,5556145057,212,13.7,5556145059,213,1.78,5556145055,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682129,333,1,1,24,11,9qsmopgutr7ut5g6workk8w4i,1,56.4,66.4,2025-03-03T18:26:14.041Z,2025-03-03T18:26:16Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556145161,140,53.0,5556145163,141,45.2,5556145165,212,14.9,5556145159,56,Center,5556145167,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682157,334,1,1,24,13,9qsmopgutr7ut5g6workk8w4i,1,53.0,41.6,2025-03-03T18:26:16.361Z,2025-03-03T18:26:19Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5556145315,213,5.14,5556145307,56,Right,5556145309,140,61.2,5556145311,141,13.5,5556145313,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682175,335,1,1,24,16,9qsmopgutr7ut5g6workk8w4i,1,56.0,20.1,2025-03-03T18:26:19.626Z,2025-03-03T18:26:22Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556145419,56,Back,5556145427,213,2.84,5556145421,140,34.6,5556145425,212,23.5,5556145423,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682215,336,1,1,24,19,9qsmopgutr7ut5g6workk8w4i,1,33.7,31.9,2025-03-03T18:26:21.945Z,2025-03-03T18:26:25Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5556145637,140,26.1,5556145639,141,60.3,5556145635,56,Back,5556145641,212,20.9,5556145643,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682245,337,1,1,24,22,9qsmopgutr7ut5g6workk8w4i,0,29.7,61.7,2025-03-03T18:26:25.498Z,2025-03-03T18:26:29Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5556145797,141,0.0,5556145799,212,59.0,5556145795,140,67.9,5556145803,1,,5556145801,213,5.46,5556145789,155,,5556145793,56,Right,5556145791,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682265,190,5,1,24,26,anga7587r1zv4ey71ge9zxol3,1,32.0,101.8,2025-03-03T18:26:28.933Z,2025-03-03T18:33:48Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5556146017,56,Back,5556146027,233,338,5556146019,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682251,338,5,1,24,26,9qsmopgutr7ut5g6workk8w4i,0,68.0,-1.8,2025-03-03T18:26:28.933Z,2025-03-03T18:33:48Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5556146031,233,190,5556145835,347,,5556145833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682313,191,1,1,24,36,anga7587r1zv4ey71ge9zxol3,1,37.1,100.0,2025-03-03T18:26:39.083Z,2025-03-03T18:26:42Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5556146351,213,5.85,5556146353,1,,5556146341,107,,5556146343,56,Left,5556146349,212,27.7,5556146347,141,83.9,5556146345,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682315,192,61,1,24,39,anga7587r1zv4ey71ge9zxol3,0,60.4,76.3,2025-03-03T18:26:42.539Z,2025-03-03T18:26:42Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5556146361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682325,193,43,1,24,41,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-03-03T18:26:44.076Z,2025-03-03T22:11:38Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5556849221,144,83,5556146535,399,chteizjcvxpvze9p77gcttcoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682345,339,1,1,24,43,9qsmopgutr7ut5g6workk8w4i,1,40.7,31.6,2025-03-03T18:26:46.234Z,2025-03-03T18:26:47Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556146525,212,14.5,5556146523,141,11.7,5556146521,140,45.7,5556146519,56,Back,5556146527,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682375,341,1,1,24,45,9qsmopgutr7ut5g6workk8w4i,0,53.0,10.1,2025-03-03T18:26:48.298Z,2025-03-03T18:26:53Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556146737,56,Center,5556146745,213,0.27,5556146739,140,94.1,5556146747,1,,5556146735,155,,5556146743,212,44.8,5556146741,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682381,194,12,1,24,50,anga7587r1zv4ey71ge9zxol3,1,5.5,70.3,2025-03-03T18:26:52.972Z,2025-03-03T18:26:54Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5556146791,167,,5556146765,56,Back,5556146767,140,0.0,5556146771,212,7.6,5556146773,213,3.15,5556146769,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682383,195,6,1,24,50,anga7587r1zv4ey71ge9zxol3,0,1.2,71.0,2025-03-03T18:26:53.588Z,2025-03-03T22:12:03Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5556146831,56,Back,5556146833,73,,5556146843,233,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682387,342,6,1,24,50,9qsmopgutr7ut5g6workk8w4i,1,98.8,29.0,2025-03-03T18:26:53.588Z,2025-03-03T18:33:54Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556146839,233,195,5556146805,56,Center,5556146807,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682547,343,1,1,25,20,9qsmopgutr7ut5g6workk8w4i,0,99.7,0.7,2025-03-03T18:27:23.597Z,2025-03-03T22:12:17Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5556147763,212,28.7,5556147761,141,42.7,5556147751,6,,5556147753,155,,5556850125,72,,5556147759,140,97.1,5556147765,213,1.67,5556147757,56,Center,5556147755,223,,5556147749,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682549,196,12,1,25,22,anga7587r1zv4ey71ge9zxol3,1,5.7,56.6,2025-03-03T18:27:25.550Z,2025-03-03T18:27:54Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5556147777,15,,5556147773,212,21.8,5556147775,213,0.31,5556147771,141,66.4,5556147767,56,Back,5556147769,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682603,344,1,1,25,25,9qsmopgutr7ut5g6workk8w4i,1,66.1,28.9,2025-03-03T18:27:28.252Z,2025-03-03T18:27:35Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556148081,140,85.3,5556148085,212,25.2,5556148083,141,6.7,5556148079,56,Right,5556148087,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682607,345,61,1,25,32,9qsmopgutr7ut5g6workk8w4i,0,93.1,13.8,2025-03-03T18:27:35.165Z,2025-03-03T18:27:35Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5556148097,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682629,198,1,1,25,33,anga7587r1zv4ey71ge9zxol3,1,6.8,85.9,2025-03-03T18:27:36.030Z,2025-03-03T18:27:38Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5556148215,213,0.07,5556148209,140,16.7,5556148207,56,Back,5556148213,212,10.4,5556148211,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682633,199,3,1,25,35,anga7587r1zv4ey71ge9zxol3,0,17.0,89.0,2025-03-03T18:27:37.950Z,2025-03-03T22:12:54Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5556148235,56,Back,5556850999,465,,5556148407,233,346,5556148237,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682659,346,7,1,25,35,9qsmopgutr7ut5g6workk8w4i,1,83.0,11.0,2025-03-03T18:27:37.951Z,2025-03-03T22:12:58Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5556148377,56,Right,5556851039,178,,5556148379,286,,5556851037,385,,5556148375,167,,5556148401,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682741,200,5,1,25,37,anga7587r1zv4ey71ge9zxol3,1,14.4,100.9,2025-03-03T18:27:39.839Z,2025-03-03T18:33:48Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5556148769,233,347,5556148745,347,,5556148743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682679,347,5,1,25,37,9qsmopgutr7ut5g6workk8w4i,0,85.6,-0.9,2025-03-03T18:27:39.839Z,2025-03-03T18:33:49Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5556148467,347,,5556148777,233,200,5556148465,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682777,201,1,1,25,53,anga7587r1zv4ey71ge9zxol3,0,21.2,100.0,2025-03-03T18:27:56.622Z,2025-03-03T18:27:58Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5556148953,212,22.4,5556148951,141,90.8,5556148957,1,,5556148945,107,,5556148947,56,Back,5556148955,213,5.95,5556148949,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682785,348,1,1,25,56,9qsmopgutr7ut5g6workk8w4i,1,69.0,7.3,2025-03-03T18:27:58.846Z,2025-03-03T18:28:00Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556149025,213,0.90,5556149019,140,75.2,5556149017,56,Right,5556149015,3,,5556149023,212,10.5,5556149021,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682789,349,3,1,25,57,9qsmopgutr7ut5g6workk8w4i,0,72.8,19.8,2025-03-03T18:27:59.981Z,2025-03-03T22:13:28Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5556851727,465,,5556149029,56,Right,5556149031,286,,5556149099,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682809,202,7,1,25,57,anga7587r1zv4ey71ge9zxol3,1,27.2,80.2,2025-03-03T18:27:59.982Z,2025-03-03T22:13:34Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5556851839,384,,5556851841,178,,5556149077,285,,5556149083,233,349,5556149075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682819,203,1,1,25,59,anga7587r1zv4ey71ge9zxol3,1,26.2,94.5,2025-03-03T18:28:02.414Z,2025-03-03T18:30:44Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5556149111,213,6.19,5556149105,140,37.1,5556149103,56,Back,5556149107,141,93.0,5556149109,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682811,350,83,1,25,59,9qsmopgutr7ut5g6workk8w4i,0,67.9,10.4,2025-03-03T18:28:02.414Z,2025-03-03T18:28:04Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556149197,399,8gdfn7j6xac9p4jh94hk40jdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682827,204,1,1,26,0,anga7587r1zv4ey71ge9zxol3,1,37.1,93.0,2025-03-03T18:28:03.086Z,2025-03-03T18:28:04Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5556149161,213,3.11,5556149157,141,93.6,5556149159,212,13.1,5556149153,56,Back,5556149155,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682831,205,43,1,26,1,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-03-03T18:28:04.013Z,2025-03-03T18:30:40Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5556155723,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682857,206,1,1,26,1,anga7587r1zv4ey71ge9zxol3,1,24.6,93.6,2025-03-03T18:28:04.414Z,2025-03-03T18:28:08Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5556149309,213,5.46,5556149307,212,18.3,5556149305,141,73.8,5556149303,140,36.4,5556149299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682861,207,50,1,26,5,anga7587r1zv4ey71ge9zxol3,1,41.2,79.4,2025-03-03T18:28:07.919Z,2025-03-03T19:04:21Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5556149327,286,,5556149325,56,Back,5556149499,233,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682883,351,7,1,26,5,9qsmopgutr7ut5g6workk8w4i,1,58.8,20.6,2025-03-03T18:28:07.920Z,2025-03-03T22:13:51Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556852147,384,,5556852149,178,,5556149483,233,207,5556149459,285,,5556149457,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682919,353,1,1,26,7,9qsmopgutr7ut5g6workk8w4i,1,35.9,26.4,2025-03-03T18:28:10.382Z,2025-03-03T18:28:13Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5556149641,213,0.54,5556149633,56,Center,5556149639,212,26.1,5556149637,141,46.3,5556149635,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682925,354,1,1,26,11,9qsmopgutr7ut5g6workk8w4i,1,54.6,51.3,2025-03-03T18:28:13.726Z,2025-03-03T18:28:14Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5556149667,141,47.8,5556149671,213,3.37,5556149669,212,10.6,5556149663,56,Back,5556149665,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682937,355,1,1,26,11,9qsmopgutr7ut5g6workk8w4i,1,44.8,47.8,2025-03-03T18:28:14.414Z,2025-03-03T18:28:15Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556149757,141,41.3,5556149761,213,5.64,5556149759,212,7.4,5556149755,140,50.4,5556149753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682957,356,1,1,26,12,9qsmopgutr7ut5g6workk8w4i,1,51.8,41.3,2025-03-03T18:28:15.662Z,2025-03-03T18:28:18Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556149867,212,9.5,5556149871,213,5.50,5556149863,140,58.2,5556149865,141,31.5,5556149861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783682997,357,1,1,26,15,9qsmopgutr7ut5g6workk8w4i,1,58.6,26.5,2025-03-03T18:28:18.430Z,2025-03-03T18:28:24Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556150047,56,Right,5556150051,141,12.8,5556150055,213,5.02,5556150053,212,9.8,5556150049,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683019,358,1,1,26,21,9qsmopgutr7ut5g6workk8w4i,1,61.8,17.3,2025-03-03T18:28:23.895Z,2025-03-03T18:28:28Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556150163,140,56.6,5556150161,56,Center,5556150165,141,33.0,5556150169,213,2.04,5556150167,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683055,359,1,1,26,25,9qsmopgutr7ut5g6workk8w4i,1,57.9,36.6,2025-03-03T18:28:28.463Z,2025-03-03T18:28:36Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5556150431,140,61.6,5556150435,212,13.1,5556150433,141,18.2,5556150429,56,Right,5556150437,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683089,360,1,1,26,33,9qsmopgutr7ut5g6workk8w4i,1,58.3,38.0,2025-03-03T18:28:36.559Z,2025-03-03T18:28:40Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556150621,56,Center,5556150623,140,58.5,5556150625,141,22.4,5556150629,213,4.73,5556150627,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683129,361,1,1,26,38,9qsmopgutr7ut5g6workk8w4i,1,58.5,24.0,2025-03-03T18:28:40.703Z,2025-03-03T18:28:45Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556150841,140,47.3,5556150845,212,25.3,5556150843,141,57.0,5556150839,56,Back,5556150847,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683163,362,1,1,26,42,9qsmopgutr7ut5g6workk8w4i,1,52.9,61.2,2025-03-03T18:28:45.679Z,2025-03-03T18:28:52Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556151077,56,Back,5556151081,141,45.2,5556151085,213,4.19,5556151083,212,12.5,5556151079,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683179,363,1,1,26,49,9qsmopgutr7ut5g6workk8w4i,1,53.5,45.4,2025-03-03T18:28:52.351Z,2025-03-03T18:28:54Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5556151171,212,9.3,5556151173,213,1.71,5556151165,56,Center,5556151167,140,52.3,5556151169,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683211,364,1,1,26,51,9qsmopgutr7ut5g6workk8w4i,1,53.8,67.0,2025-03-03T18:28:54.560Z,2025-03-03T18:28:59Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556151345,140,62.0,5556151349,212,11.8,5556151347,141,78.8,5556151343,56,Center,5556151351,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683221,365,1,1,26,56,9qsmopgutr7ut5g6workk8w4i,0,58.1,73.3,2025-03-03T18:28:59.665Z,2025-03-03T18:32:15Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5556151395,141,23.4,5556151399,213,5.47,5556151397,212,46.7,5556151391,56,Center,5556151393,140,88.6,5556151389,155,,5556151401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683261,208,1,1,26,59,anga7587r1zv4ey71ge9zxol3,1,15.0,87.8,2025-03-03T18:29:02.641Z,2025-03-03T18:29:05Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5556151613,141,84.2,5556151611,140,25.3,5556151607,3,,5556151617,213,6.06,5556151609,56,Back,5556151615,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683285,209,61,1,27,2,anga7587r1zv4ey71ge9zxol3,1,25.2,81.4,2025-03-03T18:29:05.008Z,2025-03-03T22:14:31Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5556151743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683293,211,1,1,27,3,anga7587r1zv4ey71ge9zxol3,0,34.9,83.6,2025-03-03T18:29:05.792Z,2025-03-03T19:05:51Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5556151803,140,38.8,5556151805,141,100.0,5556151801,56,Back,5556151809,213,1.24,5556151807,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683297,212,5,1,27,4,anga7587r1zv4ey71ge9zxol3,0,41.0,101.4,2025-03-03T18:29:07.345Z,2025-03-03T18:33:49Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5556151843,233,366,5556151823,56,Back,5556151825,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683295,366,5,1,27,4,9qsmopgutr7ut5g6workk8w4i,1,59.0,-1.4,2025-03-03T18:29:07.345Z,2025-03-03T18:33:49Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5556151821,347,,5556151827,233,212,5556151819,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683355,367,1,1,27,13,9qsmopgutr7ut5g6workk8w4i,1,55.1,0.0,2025-03-03T18:29:16.433Z,2025-03-03T18:29:18Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556152097,141,27.0,5556152099,212,19.6,5556152095,140,57.1,5556152101,213,1.46,5556152091,107,,5556152093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683373,368,1,1,27,15,9qsmopgutr7ut5g6workk8w4i,1,57.9,24.6,2025-03-03T18:29:18.432Z,2025-03-03T18:29:19Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556152205,213,3.36,5556152197,56,Back,5556152199,140,44.5,5556152203,212,14.4,5556152201,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783683417,369,1,1,27,17,9qsmopgutr7ut5g6workk8w4i,1,44.5,20.0,2025-03-03T18:29:19.777Z,2025-03-03T18:29:25Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5556152423,56,Back,5556152425,140,41.1,5556152429,212,15.6,5556152431,213,1.80,5556152427,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
