id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2800734747,117,1,1,15,52,59as3grjvj19voay31j3yfgni,1,43.2,28.0,2025-04-13T14:16:42.192Z,2025-04-13T14:16:44Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5649739309,152,,5649739315,141,6.1,5649739341,189,,5649739319,213,5.61,5649739313,140,61.0,5649739307,5,,5649739311,56,Right,5649739317,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800734777,118,1,1,15,54,59as3grjvj19voay31j3yfgni,1,60.9,6.1,2025-04-13T14:16:44.080Z,2025-04-13T17:25:51Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5649739483,56,Right,5649739491,213,2.57,5649739487,141,13.1,5650775383,189,,5649739485,140,53.9,5649739489,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800734815,119,1,1,15,55,59as3grjvj19voay31j3yfgni,1,53.9,13.1,2025-04-13T14:16:44.737Z,2025-04-13T14:16:46Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5649739721,213,2.57,5649739705,140,36.9,5649739701,56,Back,5649739711,141,30.0,5649739717,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800734861,120,1,1,15,57,59as3grjvj19voay31j3yfgni,0,36.9,30.1,2025-04-13T14:16:46.656Z,2025-04-13T14:16:49Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5649739977,140,56.6,5649739985,1,,5649739973,155,,5649739983,213,0.95,5649739979,141,72.4,5649739975,56,Center,5649739981,212,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800734899,190,1,1,16,0,5rz9enoyknpg8ji78za5b82p0,0,37.8,23.3,2025-04-13T14:16:49.407Z,2025-04-13T14:16:50Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5649740161,141,27.3,5649740155,3,,5649740157,56,Center,5649740159,140,65.1,5649740163,212,28.8,5649740165,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800734989,121,1,1,16,3,59as3grjvj19voay31j3yfgni,1,36.3,72.3,2025-04-13T14:16:52.929Z,2025-04-13T14:16:55Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5649740595,213,3.62,5649740587,141,51.3,5649740583,56,Back,5649740591,212,31.1,5649740585,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735145,122,1,1,16,5,59as3grjvj19voay31j3yfgni,1,9.1,46.0,2025-04-13T14:16:54.944Z,2025-04-13T14:17:02Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5649741415,56,Back,5649741421,212,26.1,5649741417,140,18.2,5649741419,141,81.7,5649741425,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735203,123,1,1,16,12,59as3grjvj19voay31j3yfgni,1,30.8,90.8,2025-04-13T14:17:02.321Z,2025-04-13T14:17:05Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5649741675,213,0.00,5649741669,141,91.1,5649741679,1,,5649741665,140,74.3,5649741659,155,,5649741673,212,45.7,5649741663,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735213,124,44,1,16,16,59as3grjvj19voay31j3yfgni,1,74.6,92.4,2025-04-13T14:17:05.488Z,2025-04-13T14:44:08Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5649741735,286,,5649741817,233,191,5649741733,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735223,191,44,1,16,16,5rz9enoyknpg8ji78za5b82p0,0,25.4,7.6,2025-04-13T14:17:05.489Z,2025-04-13T14:44:08Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5649741789,56,Back,5649741861,233,124,5649741791,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735319,125,1,1,16,16,59as3grjvj19voay31j3yfgni,1,74.1,90.2,2025-04-13T14:17:05.841Z,2025-04-13T14:17:11Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5649742293,141,76.3,5649742287,3,,5649742297,213,4.09,5649742291,140,67.7,5649742295,212,11.6,5649742289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735327,126,61,1,16,20,59as3grjvj19voay31j3yfgni,0,92.6,71.1,2025-04-13T14:17:09.896Z,2025-04-13T14:52:34Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5649742335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735339,192,56,1,16,21,5rz9enoyknpg8ji78za5b82p0,1,2.7,27.1,2025-04-13T14:17:10.841Z,2025-04-13T14:52:33Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5649742395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735333,127,5,1,16,22,59as3grjvj19voay31j3yfgni,0,101.4,65.6,2025-04-13T14:17:11.520Z,2025-04-13T14:30:30Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5649742365,56,Center,5649742367,346,,5649743411,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735541,193,5,1,16,22,5rz9enoyknpg8ji78za5b82p0,1,-1.4,34.4,2025-04-13T14:17:11.520Z,2025-04-13T14:30:29Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5649743333,56,Back,5649743401,233,127,5649743337,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735761,194,1,1,16,42,5rz9enoyknpg8ji78za5b82p0,1,2.4,52.7,2025-04-13T14:17:32.260Z,2025-04-13T17:26:20Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5649744759,237,,5650777347,189,,5649744745,141,64.9,5649744755,213,0.95,5649744737,56,Back,5649744735,124,,5649744751,212,10.2,5649744741,140,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735779,195,1,1,16,43,5rz9enoyknpg8ji78za5b82p0,1,8.0,64.9,2025-04-13T14:17:32.964Z,2025-04-13T17:26:22Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5649744845,141,45.8,5649744849,213,4.80,5649744843,140,9.1,5650777407,189,,5649744847,212,13.0,5649744841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735811,196,1,1,16,45,5rz9enoyknpg8ji78za5b82p0,1,9.1,45.8,2025-04-13T14:17:34.448Z,2025-04-13T14:17:36Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5649745033,212,29.9,5649745025,56,Back,5649745035,213,5.11,5649745031,141,5.3,5649745029,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735897,197,1,1,16,47,5rz9enoyknpg8ji78za5b82p0,1,20.2,5.3,2025-04-13T14:17:36.400Z,2025-04-13T14:17:40Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5649745533,56,Back,5649745535,140,5.2,5649745541,213,2.73,5649745539,212,17.2,5649745537,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735981,198,1,1,16,51,5rz9enoyknpg8ji78za5b82p0,0,5.2,15.2,2025-04-13T14:17:40.743Z,2025-04-13T14:17:44Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5649745961,141,29.7,5649745953,56,Back,5649745949,157,,5649745971,213,0.29,5649745957,140,37.2,5649745977,1,,5649745965,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735975,128,44,1,16,51,59as3grjvj19voay31j3yfgni,1,61.1,70.4,2025-04-13T14:17:41.120Z,2025-04-13T14:20:48Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5649745925,56,Center,5649746063,233,199,5649745927,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735993,199,44,1,16,51,5rz9enoyknpg8ji78za5b82p0,0,38.9,29.6,2025-04-13T14:17:41.121Z,2025-04-13T14:44:08Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5649746017,56,Back,5649746141,233,128,5649746019,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800735987,129,1,1,16,52,59as3grjvj19voay31j3yfgni,0,56.0,70.6,2025-04-13T14:17:41.424Z,2025-04-13T14:20:50Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5649745995,56,Center,5649746001,141,59.4,5649745993,3,,5649745997,140,66.6,5649746005,213,5.68,5649746003,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800739213,219,44,1,16,53,5rz9enoyknpg8ji78za5b82p0,1,33.6,42.5,2025-04-13T14:17:42.986Z,2025-04-13T18:18:56Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5649763935,233,145,5649763901,285,,5649763899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800738935,145,44,1,16,53,59as3grjvj19voay31j3yfgni,0,66.4,57.5,2025-04-13T14:17:42.987Z,2025-04-13T18:18:56Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5649762241,286,,5649762239,56,Center,5649763971,233,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800736051,200,1,1,16,54,5rz9enoyknpg8ji78za5b82p0,1,32.1,51.6,2025-04-13T14:17:43.695Z,2025-04-13T18:19:34Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5649746331,140,47.0,5649746337,213,6.02,5649746329,56,Back,5649746333,141,45.4,5649746327,3,,5649746335,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800740105,226,44,1,16,56,5rz9enoyknpg8ji78za5b82p0,1,48.0,53.2,2025-04-13T14:17:45.855Z,2025-04-13T14:21:17Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5649768589,56,Back,5649768611,233,147,5649768591,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800739647,147,44,1,16,56,59as3grjvj19voay31j3yfgni,0,52.0,46.8,2025-04-13T14:17:45.856Z,2025-04-13T14:44:08Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5649766149,286,,5649766147,56,Center,5649768635,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800736065,201,1,1,16,56,5rz9enoyknpg8ji78za5b82p0,1,47.0,45.4,2025-04-13T14:17:46.180Z,2025-04-13T18:19:39Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5649746457,213,4.74,5649746451,140,47.2,5649746447,3,,5649746453,141,33.3,5650780291,156,,5649746455,212,8.2,5649746449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800736153,202,1,1,16,58,5rz9enoyknpg8ji78za5b82p0,1,47.2,33.3,2025-04-13T14:17:48.210Z,2025-04-13T14:17:52Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5649746899,141,17.3,5649746901,212,16.1,5649746897,140,58.5,5649746903,213,5.54,5649746895,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800736325,203,1,1,17,3,5rz9enoyknpg8ji78za5b82p0,1,59.1,19.4,2025-04-13T14:17:52.476Z,2025-04-13T17:27:29Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,1.0,,5649747863,213,1.08,5649747857,140,84.1,5649747851,155,,5649747861,212,55.4,5649747853,196,,5649747859,141,91.2,5649747865,1,,5649747855,56,Left,5649751725,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800736331,204,15,1,17,10,5rz9enoyknpg8ji78za5b82p0,1,90.1,68.7,2025-04-13T14:17:59.788Z,2025-04-13T17:27:29Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5649751765,103,19,5649751759,55,203,5649751331,72,,5649751777,231,51.6,5649751769,147,63.6,5649751339,82,,5649751755,29,,5649751811,233,130,5649747893,56,Center,5649751773,230,5649747889,22,,98.9,5649751763,102,49.8,5649747891,64,,5649751767,146,5649751753,78,,,92.8,,,,,,,,,,,,,,,,,
2800736297,130,10,1,17,10,59as3grjvj19voay31j3yfgni,1,6.2,34.7,2025-04-13T14:17:59.888Z,2025-04-13T14:18:36Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5649747693,94,,5649747695,56,Back,5649751831,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800736391,131,1,1,17,11,59as3grjvj19voay31j3yfgni,1,10.2,32.1,2025-04-13T14:18:01.136Z,2025-04-13T14:18:03Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5649748181,213,0.25,5649748175,141,41.5,5649748173,140,33.7,5649748177,212,25.5,5649748171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800736443,133,1,1,17,14,59as3grjvj19voay31j3yfgni,1,32.8,38.2,2025-04-13T14:18:04.160Z,2025-04-13T14:18:05Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5649748457,213,2.42,5649748451,140,26.6,5649748453,141,46.7,5649748455,212,8.7,5649748449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800736585,134,1,1,17,15,59as3grjvj19voay31j3yfgni,1,26.6,46.7,2025-04-13T14:18:05.217Z,2025-04-13T17:27:44Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,1.0,,5649749247,141,70.6,5649749253,1,,5649751521,154,,5649749243,56,Center,5649749251,213,0.43,5649751519,210,15,5649749249,212,39.3,5649749245,140,60.7,5650783209,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800736587,135,15,1,17,21,59as3grjvj19voay31j3yfgni,1,84.5,56.5,2025-04-13T14:18:11.154Z,2025-04-13T17:28:45Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5649751581,146,87.6,5649751627,233,205,5649751583,147,55.1,5649751559,29,,5649751561,154,,5649751563,55,134,5649751557,78,,5649750803,17,,5649751575,89,,5649751569,103,5649752139,72,,6.3,5649751567,102,49.6,5649750799,23,,5649749263,56,5649751571,214,,,Center,,,,,,,,,,,,,,,,,
2800736593,205,10,1,17,21,5rz9enoyknpg8ji78za5b82p0,1,6.6,47.1,2025-04-13T14:18:11.254Z,2025-04-13T17:29:26Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5650786685,377,,5649751659,233,135,5650786683,389,,5649749293,56,Back,5649749995,174,,5650789197,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800736785,136,1,1,17,31,59as3grjvj19voay31j3yfgni,0,87.2,75.2,2025-04-13T14:18:21.121Z,2025-04-13T17:29:06Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5649750435,141,50.1,5649750439,213,5.22,5650787719,223,,5649750425,2,,5650787869,20,,5649750433,140,96.3,5649750437,212,19.6,5649750429,155,,5649750431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800736805,206,11,1,17,33,5rz9enoyknpg8ji78za5b82p0,1,3.4,47.6,2025-04-13T14:18:22.955Z,2025-04-13T17:29:15Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5650788461,378,,5650788333,56,Back,5650788335,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800737335,207,1,1,17,59,5rz9enoyknpg8ji78za5b82p0,0,6.9,48.1,2025-04-13T14:18:48.793Z,2025-04-13T14:18:50Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5649753307,199,,5649753313,141,44.5,5649753403,189,,5649753317,213,6.22,5649753311,140,45.9,5649753309,56,Back,5649753315,212,41.0,5649753321,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800737375,138,1,1,18,1,59as3grjvj19voay31j3yfgni,1,52.7,46.0,2025-04-13T14:18:50.865Z,2025-04-13T14:18:51Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5649753519,141,72.7,5649753517,140,48.1,5649753523,213,1.83,5649753521,212,18.8,5649753515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800737433,139,1,1,18,2,59as3grjvj19voay31j3yfgni,1,48.1,72.7,2025-04-13T14:18:51.697Z,2025-04-13T14:18:53Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5649753799,56,Back,5649753805,212,9.2,5649753801,140,39.3,5649753807,213,3.12,5649753803,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800737497,140,1,1,18,4,59as3grjvj19voay31j3yfgni,0,47.9,78.1,2025-04-13T14:18:53.745Z,2025-04-13T14:18:57Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5649754115,155,,5649754121,141,76.0,5649754127,1,,5649754119,140,90.3,5649754117,56,Center,5649754123,212,44.5,5649754125,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800737669,209,1,1,18,12,5rz9enoyknpg8ji78za5b82p0,1,7.0,36.7,2025-04-13T14:19:02.168Z,2025-04-13T14:19:05Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5649754973,56,Back,5649754977,141,54.2,5649754975,140,18.2,5649754981,213,0.79,5649754979,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800737749,210,1,1,18,16,5rz9enoyknpg8ji78za5b82p0,1,20.7,55.4,2025-04-13T14:19:05.761Z,2025-04-13T14:19:10Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5649755453,56,Back,5649755461,213,5.50,5649755455,140,34.2,5649755457,141,34.8,5649755459,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800737767,211,1,1,18,20,5rz9enoyknpg8ji78za5b82p0,1,36.9,34.9,2025-04-13T14:19:09.978Z,2025-04-13T14:19:11Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5649755545,56,Back,5649755551,212,15.5,5649755553,213,1.82,5649755547,140,33.2,5649755549,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800737841,212,1,1,18,21,5rz9enoyknpg8ji78za5b82p0,1,33.2,56.9,2025-04-13T14:19:11.056Z,2025-04-13T14:19:16Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5649755933,140,25.2,5649755929,56,Back,5649755937,141,46.4,5649755943,213,3.85,5649755939,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800737857,213,1,1,18,26,5rz9enoyknpg8ji78za5b82p0,1,28.5,48.1,2025-04-13T14:19:16.289Z,2025-04-13T14:19:17Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5649756077,212,12.9,5649756079,213,5.16,5649756071,56,Back,5649756075,141,31.0,5649756073,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800737919,214,1,1,18,28,5rz9enoyknpg8ji78za5b82p0,1,33.8,31.0,2025-04-13T14:19:17.414Z,2025-04-13T14:19:21Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5649756423,140,33.3,5649756425,141,45.8,5649756421,56,Back,5649756427,212,10.1,5649756429,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800737953,215,1,1,18,31,5rz9enoyknpg8ji78za5b82p0,0,31.1,47.2,2025-04-13T14:19:21.132Z,2025-04-13T14:19:23Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5649756707,155,,5649756713,141,0.0,5649756725,213,5.70,5649756711,140,78.6,5649756709,56,Right,5649756721,212,59.9,5649756727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800738327,141,5,1,18,34,59as3grjvj19voay31j3yfgni,1,20.0,101.8,2025-04-13T14:19:23.663Z,2025-04-13T14:30:30Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5649758931,233,216,5649758901,56,Back,5649758903,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800737959,216,5,1,18,34,5rz9enoyknpg8ji78za5b82p0,0,80.0,-1.8,2025-04-13T14:19:23.663Z,2025-04-13T14:30:30Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5649756771,56,Right,5649758945,233,141,5649756773,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800738359,142,1,1,18,55,59as3grjvj19voay31j3yfgni,0,20.3,100.0,2025-04-13T14:19:45.297Z,2025-04-13T14:19:47Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5649759065,140,30.2,5649759069,212,12.8,5649759063,56,Back,5649759071,213,5.66,5649759061,107,,5649759067,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800738387,217,1,1,18,59,5rz9enoyknpg8ji78za5b82p0,1,57.8,16.8,2025-04-13T14:19:48.547Z,2025-04-13T17:30:21Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5650792885,140,66.2,5650792889,212,10.6,5650792883,3,,5650792891,213,0.59,5649759251,56,Center,5650792887,141,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800738447,218,4,1,19,1,5rz9enoyknpg8ji78za5b82p0,1,70.0,20.0,2025-04-13T14:19:50.463Z,2025-04-13T17:30:30Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5650793549,264,,5649759761,152,,5649759753,13,,5649759763,286,,5649759769,233,143,5649759759,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800738435,143,4,1,19,1,59as3grjvj19voay31j3yfgni,0,30.0,80.0,2025-04-13T14:19:50.464Z,2025-04-13T17:30:32Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5649759645,13,,5649759813,233,218,5649759657,152,,5649759653,56,Back,5650793641,264,,5649759661,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800738857,144,43,1,19,21,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-13T14:20:10.512Z,2025-04-13T14:20:13Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5649761801,56,Center,5649761803,285,0,5649762099,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800739385,220,1,1,19,49,5rz9enoyknpg8ji78za5b82p0,0,67.0,24.0,2025-04-13T14:20:38.578Z,2025-04-13T17:30:41Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5649764875,2,,5649764893,213,0.80,5649764887,140,77.9,5649764891,212,16.4,5649764889,141,41.3,5649764881,155,,5649764883,152,,5650794217,224,,5649764877,5,,5650794219,20,5649764885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800739477,146,12,1,19,49,59as3grjvj19voay31j3yfgni,1,17.7,59.0,2025-04-13T14:20:39.104Z,2025-04-13T14:20:45Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5649765387,141,60.6,5649765389,212,18.5,5649765385,140,35.3,5649765391,213,0.06,5649765383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800739485,221,1,1,19,54,5rz9enoyknpg8ji78za5b82p0,1,58.6,25.6,2025-04-13T14:20:44.337Z,2025-04-13T14:20:45Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5649765405,140,50.3,5649765411,213,1.92,5649765403,56,Center,5649765407,141,60.3,5649765409,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800739495,222,1,1,19,56,5rz9enoyknpg8ji78za5b82p0,1,50.3,60.3,2025-04-13T14:20:45.537Z,2025-04-13T14:20:46Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5649765451,141,74.5,5649765443,56,Center,5649765447,140,58.2,5649765453,212,12.7,5649765455,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800739535,223,1,1,19,57,5rz9enoyknpg8ji78za5b82p0,1,58.2,74.5,2025-04-13T14:20:46.353Z,2025-04-13T14:20:49Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5649765653,140,32.5,5649765651,56,Back,5649765657,212,29.1,5649765655,141,58.4,5649765659,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
