id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2746981681,113,52,1,13,55,59as3grjvj19voay31j3yfgni,1,3.0,54.4,2024-11-10T15:14:19.329Z,2024-11-10T22:51:00Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5358480727,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746982271,114,1,1,14,15,59as3grjvj19voay31j3yfgni,1,12.8,51.5,2024-11-10T15:14:39.159Z,2024-11-10T20:24:40Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5356632279,123,,5356632299,213,0.15,5356632343,189,,5356632297,212,11.3,5356632285,56,Back,5356632295,141,54.0,5356632291,140,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746982429,115,1,1,14,19,59as3grjvj19voay31j3yfgni,1,24.5,54.6,2024-11-10T15:14:43.559Z,2024-11-10T15:14:46Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5356632955,140,22.3,5356632961,213,4.52,5356632953,56,Back,5356632959,212,11.9,5356632957,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746982525,116,1,1,14,22,59as3grjvj19voay31j3yfgni,1,23.7,36.9,2024-11-10T15:14:46.744Z,2024-11-10T15:14:50Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5356633415,140,22.7,5356633413,56,Back,5356633421,213,1.66,5356633417,141,54.3,5356633419,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746982573,117,1,1,14,26,59as3grjvj19voay31j3yfgni,1,23.9,58.1,2024-11-10T15:14:50.745Z,2024-11-10T15:14:52Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5356633671,212,12.4,5356633665,56,Back,5356633673,213,1.94,5356633667,140,19.6,5356633669,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746982761,118,1,1,14,28,59as3grjvj19voay31j3yfgni,1,19.5,75.1,2024-11-10T15:14:52.743Z,2024-11-10T15:14:59Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5356634669,140,19.8,5356634673,212,26.9,5356634671,141,35.5,5356634667,56,Back,5356634675,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746982859,119,1,1,14,36,59as3grjvj19voay31j3yfgni,0,18.5,52.7,2024-11-10T15:15:00.648Z,2024-11-10T15:15:02Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5356635201,213,0.01,5356635179,155,,5356635199,212,29.1,5356635197,141,53.1,5356635185,56,Back,5356635195,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746985431,170,44,1,14,37,cftj6g399tknheudaxsdpfdgb,1,54.8,43.8,2024-11-10T15:15:01.377Z,2024-11-10T15:16:29Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5356648409,56,Center,5356648457,233,123,5356648413,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746985075,123,44,1,14,37,59as3grjvj19voay31j3yfgni,0,45.2,56.2,2024-11-10T15:15:01.378Z,2024-11-10T15:16:28Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5356648253,56,Back,5356648255,285,,5356648657,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746982993,160,1,1,14,37,cftj6g399tknheudaxsdpfdgb,0,54.0,46.6,2024-11-10T15:15:01.594Z,2024-11-10T22:51:40Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5356635891,212,13.4,5356635895,213,0.32,5356635871,3,,5356635877,56,Center,5356635883,140,66.1,5356635887,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746983013,161,44,1,14,40,cftj6g399tknheudaxsdpfdgb,1,64.4,51.0,2024-11-10T15:15:04.766Z,2024-11-10T21:17:23Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5356636207,233,120,5356635967,56,Center,5356635969,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746982981,120,44,1,14,40,59as3grjvj19voay31j3yfgni,0,35.6,49.0,2024-11-10T15:15:04.767Z,2024-11-10T20:25:30Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5356635825,56,Back,5356635827,285,,5356636151,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747325615,884,1,1,14,41,cftj6g399tknheudaxsdpfdgb,1,64.1,45.0,2024-11-10T15:15:05.257Z,2024-11-10T20:25:34Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5358525849,213,2.07,5358525839,140,59.4,5358525843,141,58.2,5358525833,3,,5358525845,212,10.2,5358525835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746983021,121,43,1,14,41,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-10T15:15:06.055Z,2024-11-10T20:25:10Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5356636037,213,5.27,5356636025,56,Back,5356636021,3,0,5356636033,212,7.5,5356636031,141,38.9,5358525033,144,1,5356636027,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746983163,163,1,1,14,46,cftj6g399tknheudaxsdpfdgb,1,56.3,53.8,2024-11-10T15:15:10.289Z,2024-11-10T20:25:41Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5356636725,141,38.3,5356636723,140,47.9,5356636721,56,Back,5356636727,212,13.7,5356636729,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746983185,164,1,1,14,47,cftj6g399tknheudaxsdpfdgb,1,49.3,37.2,2024-11-10T15:15:11.705Z,2024-11-10T20:25:45Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5356636925,56,Right,5356636935,212,22.6,5356636939,213,5.12,5356636933,141,6.6,5356636929,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746983227,165,1,1,14,48,cftj6g399tknheudaxsdpfdgb,1,58.7,17.2,2024-11-10T15:15:13.050Z,2024-11-10T20:25:47Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5356637179,213,0.96,5356637177,212,7.0,5356637173,140,62.5,5356637171,56,Center,5356637175,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746983475,166,1,1,14,50,cftj6g399tknheudaxsdpfdgb,1,59.3,27.4,2024-11-10T15:15:14.545Z,2024-11-10T20:25:54Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5356638475,155,,5356638487,1,,5356638477,56,Center,5356638485,213,6.22,5356638479,140,98.2,5356638483,212,40.9,5356638481,141,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746984325,167,1,1,14,58,cftj6g399tknheudaxsdpfdgb,1,93.0,6.2,2024-11-10T15:15:22.729Z,2024-11-10T20:26:02Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5356642827,56,Right,5356642831,141,3.7,5356642833,212,11.8,5356642835,213,3.29,5356642829,140,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746984363,122,27,1,15,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-10T15:15:24.371Z,2024-11-10T20:26:05Z,,,,,5356643199,233,168,5356643083,203,,5356643081,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746984331,168,27,1,15,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-10T15:15:24.371Z,2024-11-10T20:26:07Z,,,,,5356643163,233,122,5356642873,203,,5356642871,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746985691,124,28,1,15,47,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-10T15:16:12.042Z,2024-11-10T16:06:45Z,,,,,5357060465,233,169,5356649731,55,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746985101,169,28,1,15,47,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-10T15:16:12.042Z,2024-11-10T16:06:45Z,,,,,5357060427,233,124,5356646811,55,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746986217,172,1,1,16,20,cftj6g399tknheudaxsdpfdgb,1,78.9,5.0,2024-11-10T15:16:44.625Z,2024-11-10T15:16:47Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5356652463,140,65.2,5356652461,56,Right,5356652467,141,9.8,5356652473,213,2.92,5356652469,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746986283,173,1,1,16,22,cftj6g399tknheudaxsdpfdgb,1,64.7,9.7,2024-11-10T15:16:47.104Z,2024-11-10T15:16:49Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5356652793,213,2.69,5356652791,212,10.4,5356652785,56,Right,5356652789,141,16.4,5356652787,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746986395,174,1,1,16,25,cftj6g399tknheudaxsdpfdgb,1,54.9,16.7,2024-11-10T15:16:49.289Z,2024-11-10T15:16:53Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5356653319,140,40.2,5356653323,212,30.2,5356653321,141,54.8,5356653317,56,Back,5356653325,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746986463,175,1,1,16,29,cftj6g399tknheudaxsdpfdgb,1,40.0,57.0,2024-11-10T15:16:53.449Z,2024-11-10T15:16:55Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5356653661,213,1.22,5356653651,56,Back,5356653653,140,47.5,5356653657,141,88.9,5356653659,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746986529,176,1,1,16,31,cftj6g399tknheudaxsdpfdgb,1,50.1,85.0,2024-11-10T15:16:55.480Z,2024-11-10T15:16:59Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5356654079,56,Back,5356654105,212,19.8,5356654085,140,33.6,5356654095,141,70.8,5356654111,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746986621,177,1,1,16,34,cftj6g399tknheudaxsdpfdgb,1,34.1,67.2,2024-11-10T15:16:58.864Z,2024-11-10T15:17:01Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5356654639,213,4.69,5356654625,140,33.5,5356654623,56,Back,5356654633,212,23.8,5356654629,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746986709,178,1,1,16,37,cftj6g399tknheudaxsdpfdgb,1,33.5,32.2,2024-11-10T15:17:01.401Z,2024-11-10T15:17:05Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5356655141,56,Back,5356655145,141,17.6,5356655147,212,12.4,5356655149,213,5.36,5356655143,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746986807,179,1,1,16,41,cftj6g399tknheudaxsdpfdgb,1,44.5,12.8,2024-11-10T15:17:06.096Z,2024-11-10T15:17:07Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5356655663,213,2.58,5356655661,212,15.1,5356655655,56,Back,5356655659,141,24.6,5356655657,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746986989,180,1,1,16,43,cftj6g399tknheudaxsdpfdgb,1,35.3,25.0,2024-11-10T15:17:07.664Z,2024-11-10T20:26:51Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5356656587,213,1.72,5356656577,141,67.9,5356656583,212,29.5,5356656575,140,31.2,5356656571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746987087,181,1,1,16,49,cftj6g399tknheudaxsdpfdgb,1,34.5,70.8,2024-11-10T15:17:13.968Z,2024-11-10T15:17:18Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5356657107,140,36.0,5356657121,213,4.77,5356657105,56,Back,5356657115,212,27.4,5356657111,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746987155,182,1,1,16,54,cftj6g399tknheudaxsdpfdgb,0,37.7,25.8,2024-11-10T15:17:18.433Z,2024-11-10T15:17:20Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5356657513,157,,5356657519,141,13.4,5356657525,1,,5356657517,140,76.3,5356657521,212,41.4,5356657515,56,Right,5356657523,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746987183,126,1,1,16,57,59as3grjvj19voay31j3yfgni,0,22.9,86.1,2024-11-10T15:17:21.623Z,2024-11-10T20:27:04Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5356657739,56,Back,5356657773,212,7.0,5356657775,213,0.45,5356657743,140,28.9,5356657735,3,,5356657745,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746987203,183,61,1,16,58,cftj6g399tknheudaxsdpfdgb,1,72.8,9.6,2024-11-10T15:17:23.037Z,2024-11-10T20:27:06Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5356657857,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746987365,127,1,1,17,0,59as3grjvj19voay31j3yfgni,0,22.2,69.7,2024-11-10T15:17:24.264Z,2024-11-10T20:27:16Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5356658691,157,,5356658695,140,68.2,5356658697,141,75.4,5356658699,212,48.5,5356658701,213,0.08,5356658693,56,Center,5356658705,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746987465,184,1,1,17,5,cftj6g399tknheudaxsdpfdgb,1,33.3,25.0,2024-11-10T15:17:29.187Z,2024-11-10T20:27:21Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5356659265,212,22.4,5356659263,141,35.0,5356659261,140,13.0,5356659267,213,2.83,5356659257,3,,5356659259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746987475,185,52,1,17,7,cftj6g399tknheudaxsdpfdgb,1,12.8,35.2,2024-11-10T15:17:31.983Z,2024-11-10T20:27:23Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5358534347,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746987611,186,1,1,17,10,cftj6g399tknheudaxsdpfdgb,1,11.4,37.6,2024-11-10T15:17:34.337Z,2024-11-10T20:27:29Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5356660105,140,25.8,5356660101,123,,5356660107,141,6.6,5356660109,212,25.9,5356660103,56,Back,5356660111,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746987633,187,1,1,17,13,cftj6g399tknheudaxsdpfdgb,1,28.7,10.7,2024-11-10T15:17:37.256Z,2024-11-10T15:17:38Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5356660227,56,Back,5356660253,213,0.88,5356660251,212,11.4,5356660249,141,23.7,5356660247,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746987695,188,1,1,17,14,cftj6g399tknheudaxsdpfdgb,1,35.6,23.7,2024-11-10T15:17:38.208Z,2024-11-10T15:17:40Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5356660537,213,4.29,5356660531,140,31.6,5356660533,141,10.0,5356660535,212,10.2,5356660529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746987785,189,1,1,17,15,cftj6g399tknheudaxsdpfdgb,1,31.6,10.1,2024-11-10T15:17:39.896Z,2024-11-10T15:17:42Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5356661003,140,22.9,5356661013,213,2.40,5356661001,56,Back,5356661005,141,22.4,5356661009,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746987825,190,1,1,17,18,cftj6g399tknheudaxsdpfdgb,1,25.7,23.0,2024-11-10T15:17:42.441Z,2024-11-10T15:17:44Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5356661271,141,27.9,5356661275,212,11.4,5356661267,140,36.1,5356661277,213,0.30,5356661265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746987859,191,1,1,17,19,cftj6g399tknheudaxsdpfdgb,1,36.1,27.9,2024-11-10T15:17:44.017Z,2024-11-10T15:17:45Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5356661439,213,3.27,5356661423,140,27.6,5356661427,141,26.2,5356661415,56,Back,5356661433,212,9.0,5356661545,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988083,192,1,1,17,21,cftj6g399tknheudaxsdpfdgb,1,29.9,36.0,2024-11-10T15:17:45.600Z,2024-11-10T20:27:41Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5356662595,56,Back,5356662601,212,19.4,5356662603,213,1.82,5356662597,140,25.3,5356662599,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988157,193,1,1,17,28,cftj6g399tknheudaxsdpfdgb,1,37.3,64.0,2024-11-10T15:17:53.001Z,2024-11-10T20:27:48Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5356662971,56,Back,5356662975,140,34.5,5356662991,213,4.59,5356662989,212,23.4,5356662983,141,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988247,194,1,1,17,31,cftj6g399tknheudaxsdpfdgb,1,35.3,33.1,2024-11-10T15:17:56.032Z,2024-11-10T15:17:58Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5356663415,56,Back,5356663429,212,21.0,5356663433,213,5.12,5356663425,141,4.7,5356663419,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988347,195,1,1,17,34,cftj6g399tknheudaxsdpfdgb,1,46.2,5.6,2024-11-10T15:17:58.600Z,2024-11-10T20:27:54Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5356664009,140,62.7,5356664017,212,29.7,5356664021,213,0.95,5356664007,56,Center,5356664013,141,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988375,196,1,1,17,38,cftj6g399tknheudaxsdpfdgb,0,64.5,42.1,2024-11-10T15:18:02.201Z,2024-11-10T20:27:57Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5356664127,56,Center,5356664135,213,6.26,5356664129,140,75.4,5356664133,212,11.4,5356664131,141,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988435,129,1,1,17,41,59as3grjvj19voay31j3yfgni,0,27.5,57.3,2024-11-10T15:18:05.319Z,2024-11-10T20:28:58Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5356664451,212,32.1,5356664445,140,56.8,5356664441,56,Center,5356664455,1,,5356664453,213,6.00,5356664439,155,,5356664449,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988475,197,1,1,17,44,cftj6g399tknheudaxsdpfdgb,1,46.7,48.1,2024-11-10T15:18:08.257Z,2024-11-10T20:28:42Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5358539815,212,25.8,5358539813,141,16.6,5358539811,140,33.0,5356664715,56,Back,5358539817,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988521,130,43,1,17,46,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-10T15:18:10.296Z,2024-11-10T20:28:51Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5358540409,144,1,5356664965,212,20.3,5356664961,140,65.0,5356664967,213,0.97,5356664959,56,Center,5356664963,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988649,199,1,1,17,49,cftj6g399tknheudaxsdpfdgb,1,40.0,7.7,2024-11-10T15:18:13.776Z,2024-11-10T15:18:17Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5356665753,212,14.2,5356665751,141,25.0,5356665755,213,2.16,5356665749,140,32.5,5356665747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988685,200,1,1,17,52,cftj6g399tknheudaxsdpfdgb,1,34.0,25.0,2024-11-10T15:18:17.033Z,2024-11-10T15:18:18Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5356665987,212,15.5,5356665989,213,1.79,5356665981,56,Back,5356665983,140,30.8,5356665985,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988749,201,1,1,17,54,cftj6g399tknheudaxsdpfdgb,1,28.6,55.2,2024-11-10T15:18:18.656Z,2024-11-10T20:29:10Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5356666371,212,15.9,5356666365,56,Back,5356666369,141,32.1,5356666373,213,4.57,5356666367,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988795,202,1,1,17,57,cftj6g399tknheudaxsdpfdgb,1,29.7,33.4,2024-11-10T15:18:21.192Z,2024-11-10T15:18:23Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5356666691,140,35.7,5356666701,213,5.10,5356666693,141,11.0,5356666697,212,16.5,5356666687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988821,203,1,1,17,59,cftj6g399tknheudaxsdpfdgb,1,30.5,9.0,2024-11-10T15:18:23.208Z,2024-11-10T20:29:16Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5356666837,141,24.6,5356666845,213,1.29,5356666833,140,33.4,5356666841,212,11.0,5356666827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988909,204,1,1,18,0,cftj6g399tknheudaxsdpfdgb,1,33.5,23.7,2024-11-10T15:18:24.513Z,2024-11-10T20:29:24Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5356667391,213,5.49,5356667385,140,46.3,5356667383,56,Back,5356667389,212,19.1,5356667387,141,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746988987,205,1,1,18,3,cftj6g399tknheudaxsdpfdgb,1,41.9,4.7,2024-11-10T15:18:28.129Z,2024-11-10T20:29:31Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5356667851,56,Back,5356667855,141,2.1,5356667859,213,3.27,5356667857,212,13.3,5356667853,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746989127,206,1,1,18,7,cftj6g399tknheudaxsdpfdgb,1,23.4,9.0,2024-11-10T15:18:31.151Z,2024-11-10T20:29:35Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5356668597,140,3.7,5356668599,141,45.8,5356668603,213,2.26,5356668595,56,Back,5356668605,1,,5356668601,212,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746989197,207,1,1,18,11,cftj6g399tknheudaxsdpfdgb,1,6.3,55.6,2024-11-10T15:18:35.904Z,2024-11-10T20:29:40Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5356669017,141,77.7,5356669021,213,1.19,5356669019,212,16.2,5356669013,56,Back,5356669015,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746989297,208,1,1,18,14,cftj6g399tknheudaxsdpfdgb,1,14.7,82.2,2024-11-10T15:18:39.024Z,2024-11-10T20:29:43Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5356669567,212,10.6,5356669569,213,1.15,5356669561,56,Back,5356669563,140,18.8,5356669565,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746989321,209,1,1,18,18,cftj6g399tknheudaxsdpfdgb,0,18.5,95.3,2024-11-10T15:18:42.408Z,2024-11-10T20:29:51Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5356669687,1,,5356669675,157,,5356669685,213,5.55,5356669681,141,74.0,5356669683,212,21.6,5356669679,140,33.8,5356669677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746989367,131,61,1,18,21,59as3grjvj19voay31j3yfgni,1,65.2,25.6,2024-11-10T15:18:45.234Z,2024-11-10T20:29:54Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5356669969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
