id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2804661323,783,61,1,12,26,anga7587r1zv4ey71ge9zxol3,0,59.0,20.8,2025-04-21T12:12:35.074Z,2025-04-21T17:31:25Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5671376021,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408265,146,1,1,12,27,cftj6g399tknheudaxsdpfdgb,1,32.5,81.0,2025-04-21T12:12:36.360Z,2025-04-21T12:12:43Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5669962597,141,93.6,5669962601,213,2.33,5669962599,212,11.8,5669962595,140,24.8,5669962593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408239,116,83,1,12,32,anga7587r1zv4ey71ge9zxol3,0,75.2,17.1,2025-04-21T12:12:41.160Z,2025-04-21T12:12:50Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5669962999,399,vrzye4jqrafujmjw3wakjpxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408267,147,4,1,12,34,cftj6g399tknheudaxsdpfdgb,1,21.2,84.8,2025-04-21T12:12:42.807Z,2025-04-21T12:43:34Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5669962727,152,,5669962721,13,,5669962723,295,,5669962725,56,Back,5669962871,233,117,5669962729,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408261,117,4,1,12,34,anga7587r1zv4ey71ge9zxol3,0,78.8,15.2,2025-04-21T12:12:42.808Z,2025-04-21T12:43:34Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5669962693,295,,5669962695,56,Right,5669962699,286,,5669962697,152,,5669962895,233,147,5669962691,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408409,148,1,1,12,47,cftj6g399tknheudaxsdpfdgb,1,25.8,85.2,2025-04-21T12:12:55.440Z,2025-04-21T17:32:30Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669963507,213,4.87,5669963497,152,,5669965691,189,,5669963499,56,Back,5669963509,1,,5669963503,141,32.3,5669963493,5,,5669963501,140,31.3,5669963505,212,,,,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408415,149,1,1,12,48,cftj6g399tknheudaxsdpfdgb,1,48.9,29.5,2025-04-21T12:12:56.808Z,2025-04-21T17:32:32Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5669963591,141,4.9,5669965763,189,,5669963595,213,5.33,5669963589,140,60.2,5669963587,56,Right,5669963593,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408425,150,1,1,12,54,cftj6g399tknheudaxsdpfdgb,1,65.3,3.7,2025-04-21T12:13:02.423Z,2025-04-21T12:13:05Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5669963689,213,2.43,5669963683,140,56.4,5669963685,141,15.5,5669963681,56,Right,5669963687,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408453,151,1,1,12,56,cftj6g399tknheudaxsdpfdgb,1,60.3,14.2,2025-04-21T12:13:05.408Z,2025-04-21T12:13:09Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5669963921,140,65.7,5669963919,56,Right,5669963927,213,5.40,5669963925,212,9.0,5669963923,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408471,152,1,1,13,0,cftj6g399tknheudaxsdpfdgb,1,64.5,6.2,2025-04-21T12:13:09.384Z,2025-04-21T12:13:12Z,195o7hchielt14ic49r3k06sq,Serginho,,,5669964035,213,2.14,5669964031,141,17.3,5669964033,212,9.0,5669964029,140,59.9,5669964027,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408487,153,1,1,13,4,cftj6g399tknheudaxsdpfdgb,1,60.2,18.8,2025-04-21T12:13:12.495Z,2025-04-21T12:13:13Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5669964107,140,63.2,5669964113,213,1.29,5669964109,141,35.0,5669964111,212,11.5,5669964105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408513,154,1,1,13,5,cftj6g399tknheudaxsdpfdgb,1,64.1,35.8,2025-04-21T12:13:13.464Z,2025-04-21T12:13:15Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5669964207,141,19.1,5669964209,212,12.4,5669964203,56,Right,5669964211,213,4.30,5669964205,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408553,155,1,1,13,6,cftj6g399tknheudaxsdpfdgb,1,59.4,19.4,2025-04-21T12:13:15.064Z,2025-04-21T12:13:18Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5669964427,212,12.7,5669964423,140,67.5,5669964429,213,5.45,5669964421,56,Right,5669964425,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408567,156,1,1,13,10,cftj6g399tknheudaxsdpfdgb,1,66.6,4.9,2025-04-21T12:13:18.776Z,2025-04-21T12:13:20Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5669964503,141,15.5,5669964505,212,9.3,5669964499,56,Right,5669964507,213,2.26,5669964501,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408595,157,1,1,13,11,cftj6g399tknheudaxsdpfdgb,1,65.8,21.3,2025-04-21T12:13:20.399Z,2025-04-21T17:32:54Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5669964649,141,55.1,5669964651,212,23.1,5669964645,140,63.5,5669964653,213,1.68,5669964641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408663,158,1,1,13,14,cftj6g399tknheudaxsdpfdgb,1,63.6,57.6,2025-04-21T12:13:23.303Z,2025-04-21T12:13:30Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669965047,212,26.4,5669965041,56,Left,5669965043,140,71.7,5669965045,141,94.4,5669965049,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408675,159,1,1,13,21,cftj6g399tknheudaxsdpfdgb,0,82.0,84.5,2025-04-21T12:13:30.407Z,2025-04-21T12:13:32Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5669965133,236,,5669965139,286,,5669965101,212,2.8,5669965095,56,Left,5669965135,233,119,5669965103,213,4.24,5669965097,140,80.8,5669965099,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408679,119,74,1,13,21,anga7587r1zv4ey71ge9zxol3,1,20.5,16.1,2025-04-21T12:13:30.408Z,2025-04-21T12:43:38Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5669965147,233,159,5669965119,285,,5669965117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408699,120,5,1,13,23,anga7587r1zv4ey71ge9zxol3,0,19.8,-1.4,2025-04-21T12:13:32.014Z,2025-04-21T12:51:51Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5669965231,56,Back,5669965551,233,160,5669965233,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408737,160,5,1,13,23,cftj6g399tknheudaxsdpfdgb,1,80.2,101.4,2025-04-21T12:13:32.014Z,2025-04-21T12:13:40Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5669965533,347,,5669965539,233,120,5669965531,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408845,161,1,1,13,41,cftj6g399tknheudaxsdpfdgb,1,77.5,100.0,2025-04-21T12:13:49.487Z,2025-04-21T12:13:52Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5669966247,213,3.52,5669966243,141,94.5,5669966241,140,65.6,5669966237,107,,5669966239,56,Left,5669966245,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408895,162,1,1,13,44,cftj6g399tknheudaxsdpfdgb,1,63.6,93.6,2025-04-21T12:13:52.591Z,2025-04-21T12:13:57Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5669966543,212,45.3,5669966547,1,,5669966539,140,28.5,5669966545,213,3.76,5669966541,141,54.9,5669966537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408925,163,1,1,13,48,cftj6g399tknheudaxsdpfdgb,1,24.7,57.6,2025-04-21T12:13:57.271Z,2025-04-21T12:13:59Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5669966735,56,Back,5669966743,213,0.81,5669966739,141,68.3,5669966737,140,31.3,5669966741,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408947,164,1,1,13,51,cftj6g399tknheudaxsdpfdgb,1,31.4,71.1,2025-04-21T12:13:59.671Z,2025-04-21T12:14:02Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669966913,213,3.76,5669966907,140,21.8,5669966909,141,60.5,5669966911,212,12.4,5669966905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409017,165,1,1,13,54,cftj6g399tknheudaxsdpfdgb,1,21.8,60.6,2025-04-21T12:14:02.727Z,2025-04-21T12:14:09Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5669967235,140,31.8,5669967239,212,16.8,5669967233,56,Back,5669967241,213,0.89,5669967237,141,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409037,166,1,1,14,0,cftj6g399tknheudaxsdpfdgb,1,40.4,83.3,2025-04-21T12:14:09.198Z,2025-04-21T12:14:11Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669967339,141,63.5,5669967337,140,64.9,5669967341,212,29.0,5669967335,56,Center,5669967343,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409047,167,1,1,14,3,cftj6g399tknheudaxsdpfdgb,1,65.1,63.5,2025-04-21T12:14:11.430Z,2025-04-21T12:14:12Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5669967399,140,68.3,5669967401,141,73.2,5669967397,56,Center,5669967403,212,7.4,5669967407,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409063,168,1,1,14,4,cftj6g399tknheudaxsdpfdgb,1,68.4,74.0,2025-04-21T12:14:12.479Z,2025-04-21T12:14:15Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5669967531,140,74.4,5669967535,212,14.9,5669967537,213,1.14,5669967533,141,93.9,5669967529,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409087,169,1,1,14,7,cftj6g399tknheudaxsdpfdgb,1,76.8,94.5,2025-04-21T12:14:15.767Z,2025-04-21T12:14:18Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5669967657,140,69.3,5669967667,213,4.20,5669967655,56,Center,5669967663,141,73.8,5669967665,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409113,170,1,1,14,10,cftj6g399tknheudaxsdpfdgb,1,67.3,74.3,2025-04-21T12:14:18.847Z,2025-04-21T12:14:21Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5669967819,212,15.0,5669967815,140,65.3,5669967821,213,4.57,5669967813,56,Center,5669967817,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409123,171,1,1,14,13,cftj6g399tknheudaxsdpfdgb,1,64.9,50.9,2025-04-21T12:14:21.575Z,2025-04-21T12:14:24Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5669967959,213,4.85,5669967955,141,10.6,5669967953,140,68.4,5669967951,56,Right,5669967957,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409143,172,1,1,14,16,cftj6g399tknheudaxsdpfdgb,0,71.5,9.9,2025-04-21T12:14:24.687Z,2025-04-21T17:33:33Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5669968081,2,,5671383675,224,,5669968085,155,,5669968105,213,1.03,5671383677,20,,5669968099,141,63.5,5669968093,140,92.4,5669968107,1,,5669968103,212,5669968089,56,Center,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409187,121,1,1,14,19,anga7587r1zv4ey71ge9zxol3,1,6.8,42.7,2025-04-21T12:14:27.832Z,2025-04-21T17:33:36Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5669968371,140,2.5,5669968377,212,6.3,5669968381,213,2.37,5669968367,56,Back,5669968375,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409189,122,52,1,14,23,anga7587r1zv4ey71ge9zxol3,1,3.1,48.5,2025-04-21T12:14:32.112Z,2025-04-21T17:33:38Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5671383883,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409297,124,1,1,14,32,anga7587r1zv4ey71ge9zxol3,0,9.7,36.6,2025-04-21T12:14:40.785Z,2025-04-21T12:14:44Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5669969047,140,73.2,5669969055,1,,5669969043,198,,5669969051,212,68.6,5669969049,141,13.1,5669969053,213,6.05,5669969041,157,,5669969045,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409309,173,1,1,14,35,cftj6g399tknheudaxsdpfdgb,0,28.9,87.3,2025-04-21T12:14:44.407Z,2025-04-21T17:33:49Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5669969139,3,,5669969145,141,71.7,5669969141,56,Back,5669969149,213,5.38,5669969143,140,36.9,5669969147,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409337,125,1,1,14,39,anga7587r1zv4ey71ge9zxol3,1,68.9,44.2,2025-04-21T12:14:47.928Z,2025-04-21T17:33:59Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5669969317,213,1.71,5669969309,56,Center,5669969311,140,67.7,5669969315,212,8.8,5669969313,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409341,126,1,1,14,41,anga7587r1zv4ey71ge9zxol3,1,70.9,61.7,2025-04-21T12:14:50.056Z,2025-04-21T17:34:01Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5669969341,140,66.5,5669969339,56,Center,5669969345,212,4.7,5669969347,213,2.95,5669969343,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409371,127,1,1,14,42,anga7587r1zv4ey71ge9zxol3,1,64.0,64.2,2025-04-21T12:14:50.664Z,2025-04-21T17:34:04Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5669969575,141,82.0,5669969573,140,78.4,5669969579,213,0.68,5669969569,56,Left,5669969577,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409421,128,1,1,14,45,anga7587r1zv4ey71ge9zxol3,1,77.8,81.0,2025-04-21T12:14:53.968Z,2025-04-21T17:34:06Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5669969767,212,17.3,5669969761,56,Center,5669969765,141,57.2,5669969763,140,72.0,5669969769,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409511,174,83,1,14,48,cftj6g399tknheudaxsdpfdgb,0,29.4,41.5,2025-04-21T12:14:56.599Z,2025-04-21T12:15:18Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5669970393,399,b13l1wrb747y9cdc8wqltan6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409533,129,1,1,14,48,anga7587r1zv4ey71ge9zxol3,1,69.7,53.8,2025-04-21T12:14:56.624Z,2025-04-21T17:34:11Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5669970171,56,Right,5669970177,212,33.0,5669970181,1,,5669970179,213,5.23,5669970173,140,85.3,5669970175,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409563,130,1,1,14,53,anga7587r1zv4ey71ge9zxol3,1,79.1,10.7,2025-04-21T12:15:01.832Z,2025-04-21T12:15:03Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5669970281,212,12.3,5669970279,141,15.2,5669970277,140,67.8,5669970275,56,Right,5669970283,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409583,131,1,1,14,55,anga7587r1zv4ey71ge9zxol3,1,67.6,15.5,2025-04-21T12:15:03.503Z,2025-04-21T12:15:07Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5669970355,212,27.1,5669970353,141,48.2,5669970351,140,52.9,5669970349,56,Center,5669970357,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409717,132,1,1,14,59,anga7587r1zv4ey71ge9zxol3,1,53.3,55.0,2025-04-21T12:15:07.431Z,2025-04-21T17:34:23Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5669970773,141,81.2,5669970775,212,17.8,5669970769,56,Left,5669970777,213,1.58,5669970771,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409779,133,1,1,15,2,anga7587r1zv4ey71ge9zxol3,1,45.6,75.2,2025-04-21T12:15:11.328Z,2025-04-21T17:34:26Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5669970927,213,4.66,5669970923,141,23.4,5669970929,1,,5669970919,56,Back,5669970921,140,43.8,5669970925,212,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409835,134,1,1,15,6,anga7587r1zv4ey71ge9zxol3,1,45.0,21.0,2025-04-21T12:15:15.048Z,2025-04-21T12:15:21Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5669971227,140,67.4,5669971233,213,5.93,5669971229,141,8.3,5669971231,212,25.1,5669971225,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409837,135,1,1,15,13,anga7587r1zv4ey71ge9zxol3,0,69.9,12.9,2025-04-21T12:15:21.568Z,2025-04-21T17:34:34Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5669971247,213,0.18,5669971249,1,,5669971237,56,Center,5669971241,141,21.6,5669971245,212,33.3,5669971239,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409969,136,5,1,15,13,anga7587r1zv4ey71ge9zxol3,0,101.0,21.3,2025-04-21T12:15:22.144Z,2025-04-21T12:51:51Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5669972075,346,,5669972101,233,175,5669972073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409907,175,5,1,15,13,cftj6g399tknheudaxsdpfdgb,1,-1.0,78.7,2025-04-21T12:15:22.144Z,2025-04-21T12:51:51Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5669971699,346,,5669972077,233,136,5669971697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409913,176,1,1,15,22,cftj6g399tknheudaxsdpfdgb,1,4.1,49.4,2025-04-21T12:15:31.350Z,2025-04-21T12:15:32Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5669971751,213,1.31,5669971743,56,Back,5669971749,212,13.2,5669971747,141,68.1,5669971755,237,,5669971745,140,7.3,5669971741,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409925,177,1,1,15,24,cftj6g399tknheudaxsdpfdgb,1,7.5,68.1,2025-04-21T12:15:32.471Z,2025-04-21T12:15:34Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669971833,56,Back,5669971839,212,16.1,5669971837,141,46.1,5669971841,213,4.33,5669971835,140,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409945,178,1,1,15,25,cftj6g399tknheudaxsdpfdgb,1,1.7,46.3,2025-04-21T12:15:33.982Z,2025-04-21T12:15:36Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5669971945,213,4.76,5669971939,140,2.5,5669971937,56,Back,5669971941,141,20.8,5669971943,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409981,179,1,1,15,27,cftj6g399tknheudaxsdpfdgb,1,1.4,20.3,2025-04-21T12:15:36.191Z,2025-04-21T17:34:52Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5669972111,140,29.0,5669972109,56,Back,5669972117,213,6.19,5669972113,141,16.4,5669972115,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409975,137,83,1,15,30,anga7587r1zv4ey71ge9zxol3,0,69.5,79.3,2025-04-21T12:15:39.256Z,2025-04-21T12:15:44Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5669972283,399,dyzzo6n83rg4fpvmqqa69moes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804410001,180,1,1,15,31,cftj6g399tknheudaxsdpfdgb,1,15.7,7.7,2025-04-21T12:15:40.015Z,2025-04-21T12:15:43Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5669972263,212,16.3,5669972265,213,6.27,5669972259,140,31.2,5669972257,56,Back,5669972261,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804409991,138,43,1,15,33,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-21T12:15:41.672Z,2025-04-21T17:35:05Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5671388553,144,83,5669972499,399,195o7hchielt14ic49r3k06sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804663711,784,45,1,15,33,anga7587r1zv4ey71ge9zxol3,0,65.9,90.8,2025-04-21T12:15:42.045Z,2025-04-21T17:35:30Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5671389949,56,Left,5671389951,285,,5671389993,233,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804663717,997,3,1,15,33,cftj6g399tknheudaxsdpfdgb,1,34.1,9.2,2025-04-21T12:15:42.045Z,2025-04-21T17:35:30Z,195o7hchielt14ic49r3k06sq,Serginho,,,5671389979,56,Back,5671389987,233,784,5671389983,286,,5671389985,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804410031,181,1,1,15,35,cftj6g399tknheudaxsdpfdgb,1,27.2,19.2,2025-04-21T12:15:43.879Z,2025-04-21T17:35:36Z,195o7hchielt14ic49r3k06sq,Serginho,,,5669972377,140,25.1,5669972385,1,,5669972381,212,42.9,5669972379,141,82.2,5671390459,196,,5669972383,213,1.62,5669972375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804410049,182,1,1,15,39,cftj6g399tknheudaxsdpfdgb,1,26.1,84.0,2025-04-21T12:15:47.942Z,2025-04-21T17:35:38Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669972487,213,0.29,5669972481,141,90.2,5669972479,140,39.4,5669972477,56,Back,5669972483,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804410089,183,1,1,15,43,cftj6g399tknheudaxsdpfdgb,1,56.8,88.2,2025-04-21T12:15:51.799Z,2025-04-21T12:15:58Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5669972753,140,54.3,5669972755,141,67.5,5669972759,213,4.53,5669972757,212,14.3,5669972751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804410109,184,1,1,15,49,cftj6g399tknheudaxsdpfdgb,1,58.3,62.8,2025-04-21T12:15:58.271Z,2025-04-21T17:35:43Z,195o7hchielt14ic49r3k06sq,Serginho,,,5669972867,141,3.4,5669972873,1,,5669972863,56,Back,5669972869,212,42.6,5669972865,140,45.3,5669972871,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804410111,185,61,1,15,51,cftj6g399tknheudaxsdpfdgb,0,46.3,1.1,2025-04-21T12:15:59.726Z,2025-04-21T17:35:51Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5669972881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804410187,139,5,1,15,53,anga7587r1zv4ey71ge9zxol3,1,53.1,101.7,2025-04-21T12:16:01.904Z,2025-04-21T12:51:51Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5669973339,233,186,5669973329,56,Left,5669973331,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804410117,186,5,1,15,53,cftj6g399tknheudaxsdpfdgb,0,46.9,-1.7,2025-04-21T12:16:01.904Z,2025-04-21T12:51:52Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5669972915,56,Back,5669973343,233,139,5669972917,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
