id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2740113599,227,1,1,18,32,aljua8crr0vkwit0j3m59jw9j,1,27.6,37.5,2024-10-27T15:20:21.642Z,2024-10-27T15:20:24Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319187555,141,69.2,5319187551,56,Back,5319187557,212,21.7,5319187559,213,1.70,5319187553,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740113613,228,1,1,18,35,aljua8crr0vkwit0j3m59jw9j,1,25.5,73.0,2024-10-27T15:20:24.602Z,2024-10-27T15:20:26Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319187731,140,32.4,5319187737,213,1.17,5319187729,56,Back,5319187733,141,97.8,5319187735,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740113657,229,1,1,18,37,aljua8crr0vkwit0j3m59jw9j,1,32.4,97.8,2024-10-27T15:20:26.266Z,2024-10-27T15:20:28Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5319187999,140,33.5,5319188001,141,73.9,5319187997,56,Back,5319188003,212,16.3,5319188005,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740113701,230,1,1,18,39,aljua8crr0vkwit0j3m59jw9j,1,35.4,75.7,2024-10-27T15:20:28.378Z,2024-10-27T15:20:30Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319188269,56,Back,5319188275,212,19.0,5319188273,141,97.0,5319188271,140,47.1,5319188277,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740113729,231,1,1,18,41,aljua8crr0vkwit0j3m59jw9j,1,47.1,97.0,2024-10-27T15:20:30.266Z,2024-10-27T15:20:31Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5319188417,140,50.4,5319188413,56,Left,5319188423,212,5.1,5319188427,213,5.46,5319188421,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740113739,232,50,1,18,42,aljua8crr0vkwit0j3m59jw9j,1,50.0,89.8,2024-10-27T15:20:31.483Z,2024-10-27T15:23:25Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5319188847,233,166,5319188471,56,Left,5319188475,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740113773,166,7,1,18,42,cftj6g399tknheudaxsdpfdgb,1,50.0,10.2,2024-10-27T15:20:31.484Z,2024-10-27T15:23:25Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319188757,285,,5319188755,56,Right,5319188825,233,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740113799,168,1,1,18,45,cftj6g399tknheudaxsdpfdgb,1,54.1,15.5,2024-10-27T15:20:34.135Z,2024-10-27T15:20:35Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5319188907,213,2.31,5319188903,212,4.3,5319188893,56,Right,5319188899,141,20.2,5319188895,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740113821,169,1,1,18,46,cftj6g399tknheudaxsdpfdgb,1,51.4,20.2,2024-10-27T15:20:34.935Z,2024-10-27T15:20:35Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319189029,141,26.3,5319189037,213,0.42,5319189025,140,60.2,5319189019,56,Center,5319189033,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740113845,170,1,1,18,46,cftj6g399tknheudaxsdpfdgb,1,60.2,26.5,2024-10-27T15:20:35.783Z,2024-10-27T15:20:37Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5319189191,212,6.6,5319189183,56,Right,5319189189,141,16.9,5319189193,213,4.54,5319189185,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740113897,171,1,1,18,48,cftj6g399tknheudaxsdpfdgb,1,59.8,13.6,2024-10-27T15:20:37.191Z,2024-10-27T15:20:39Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5319189493,141,7.1,5319189489,56,Right,5319189495,212,8.5,5319189497,213,5.74,5319189491,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740113923,172,1,1,18,51,cftj6g399tknheudaxsdpfdgb,1,65.7,8.3,2024-10-27T15:20:39.863Z,2024-10-27T15:20:41Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5319189641,212,12.9,5319189635,56,Center,5319189645,213,1.99,5319189637,140,60.7,5319189639,141,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740113959,173,1,1,18,52,cftj6g399tknheudaxsdpfdgb,1,60.7,25.7,2024-10-27T15:20:41.543Z,2024-10-27T15:20:43Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319189865,212,17.5,5319189863,141,27.2,5319189859,56,Center,5319189861,140,77.3,5319189867,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740113967,174,61,1,18,54,cftj6g399tknheudaxsdpfdgb,0,77.3,27.2,2024-10-27T15:20:43.608Z,2024-10-27T15:20:43Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5319189905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740114165,234,1,1,18,57,aljua8crr0vkwit0j3m59jw9j,1,14.8,53.8,2024-10-27T15:20:46.635Z,2024-10-27T15:20:54Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319191023,212,8.9,5319191025,213,5.52,5319191019,140,20.9,5319191021,141,44.7,5319191017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740114221,235,1,1,19,5,aljua8crr0vkwit0j3m59jw9j,0,30.1,37.2,2024-10-27T15:20:53.931Z,2024-10-27T15:20:56Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319191293,213,0.94,5319191283,155,,5319191291,212,47.3,5319191289,141,93.3,5319191287,140,56.7,5319191285,56,Left,5319191295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740114255,175,1,1,19,8,cftj6g399tknheudaxsdpfdgb,0,45.4,10.7,2024-10-27T15:20:57.416Z,2024-10-27T15:21:15Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5319191505,56,Right,5319191513,213,0.21,5319191503,3,,5319191511,212,11.2,5319191509,141,14.1,5319191507,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740114333,236,1,1,19,9,aljua8crr0vkwit0j3m59jw9j,1,39.9,77.8,2024-10-27T15:20:58.491Z,2024-10-27T15:21:01Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5319191901,141,73.1,5319191897,56,Back,5319191903,212,7.5,5319191905,213,5.85,5319191899,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740114469,237,1,1,19,12,aljua8crr0vkwit0j3m59jw9j,1,55.5,80.4,2024-10-27T15:21:01.051Z,2024-10-27T15:21:06Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5319192691,141,96.6,5319192683,56,Left,5319192693,212,14.0,5319192695,213,0.90,5319192685,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740114511,238,1,1,19,17,aljua8crr0vkwit0j3m59jw9j,0,66.4,96.1,2024-10-27T15:21:06.076Z,2024-10-27T15:21:08Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5319192929,141,63.1,5319192923,155,,5319192931,212,42.3,5319192925,56,Center,5319192937,1,,5319192927,140,100.0,5319192933,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740114721,176,5,1,19,19,cftj6g399tknheudaxsdpfdgb,1,-0.8,37.4,2024-10-27T15:21:08.191Z,2024-10-27T15:22:10Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5319194141,346,,5319194149,233,239,5319194137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740114521,239,5,1,19,19,aljua8crr0vkwit0j3m59jw9j,0,100.8,62.6,2024-10-27T15:21:08.191Z,2024-10-27T15:21:20Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5319192963,346,,5319192961,56,Center,5319194225,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740114971,177,1,1,19,39,cftj6g399tknheudaxsdpfdgb,1,4.8,38.8,2024-10-27T15:21:28.473Z,2024-10-27T15:21:30Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5319195627,213,1.51,5319195621,140,5.3,5319195617,124,,5319195631,237,,5319195625,212,9.3,5319195623,141,52.5,5319195619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115049,178,1,1,19,41,cftj6g399tknheudaxsdpfdgb,1,6.2,58.5,2024-10-27T15:21:30.729Z,2024-10-27T15:21:34Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5319196049,140,8.3,5319196055,213,1.38,5319196053,212,11.4,5319196047,56,Back,5319196051,141,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115085,179,1,1,19,45,cftj6g399tknheudaxsdpfdgb,1,12.0,82.5,2024-10-27T15:21:34.505Z,2024-10-27T15:21:36Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5319196275,141,69.3,5319196271,56,Back,5319196279,213,5.86,5319196277,212,22.1,5319196273,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115123,180,1,1,19,47,cftj6g399tknheudaxsdpfdgb,1,31.2,68.9,2024-10-27T15:21:36.297Z,2024-10-27T15:21:38Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5319196489,212,12.6,5319196483,56,Back,5319196485,140,30.5,5319196517,156,,5319196491,213,4.65,5319196487,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115235,181,1,1,19,50,cftj6g399tknheudaxsdpfdgb,1,45.5,36.8,2024-10-27T15:21:39.434Z,2024-10-27T15:21:44Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5319197161,56,Right,5319197169,213,5.34,5319197167,212,26.3,5319197163,140,60.2,5319197165,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115289,182,1,1,19,55,cftj6g399tknheudaxsdpfdgb,1,78.5,21.8,2024-10-27T15:21:44.697Z,2024-10-27T15:21:53Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,1.0,,5319197439,140,76.8,5319197923,210,15,5319197445,213,1.85,5319197443,212,6.6,5319197437,56,Center,5319197441,141,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115297,183,15,1,19,58,cftj6g399tknheudaxsdpfdgb,1,78.6,36.1,2024-10-27T15:21:47.562Z,2024-10-27T15:21:53Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5319197957,78,,5319197629,72,,5319197975,147,48.7,5319197491,56,Center,5319197487,22,,5319197967,102,49.4,5319197489,18,,5319197969,103,2.5,5319197973,146,98.8,5319197961,55,182,5319197985,233,5319197959,29,,,,,,,,,,241,,,,,,,,,,,,,
2740115301,241,10,1,19,58,aljua8crr0vkwit0j3m59jw9j,1,2.2,50.5,2024-10-27T15:21:47.662Z,2024-10-27T15:21:50Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319197663,177,,5319197729,233,183,5319197515,182,,5319197517,56,Back,5319197513,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115427,243,1,1,20,4,aljua8crr0vkwit0j3m59jw9j,1,13.5,48.8,2024-10-27T15:21:53.133Z,2024-10-27T15:21:56Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319198235,287,,5319198205,1,,5319198197,140,30.5,5319198203,213,1.07,5319198193,56,Back,5319198199,141,96.6,5319198189,123,,5319198201,212,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115491,244,1,1,20,7,aljua8crr0vkwit0j3m59jw9j,1,30.5,97.2,2024-10-27T15:21:56.557Z,2024-10-27T15:21:59Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5319198537,212,21.2,5319198531,56,Back,5319198533,140,15.6,5319198539,213,3.88,5319198535,141,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115519,245,1,1,20,10,aljua8crr0vkwit0j3m59jw9j,1,18.3,74.9,2024-10-27T15:21:59.036Z,2024-10-27T15:22:01Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319198755,56,Back,5319198761,141,57.4,5319198765,212,17.3,5319198757,140,6.4,5319198773,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115561,246,1,1,20,12,aljua8crr0vkwit0j3m59jw9j,1,6.4,57.4,2024-10-27T15:22:01.180Z,2024-10-27T15:22:03Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319199019,56,Back,5319199025,212,13.6,5319199023,141,63.7,5319199027,213,0.32,5319199021,140,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115615,247,1,1,20,14,aljua8crr0vkwit0j3m59jw9j,1,17.8,65.0,2024-10-27T15:22:03.405Z,2024-10-27T15:22:05Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319199311,213,1.45,5319199303,141,89.1,5319199309,212,16.5,5319199299,56,Back,5319199301,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115669,248,1,1,20,16,aljua8crr0vkwit0j3m59jw9j,1,20.8,90.4,2024-10-27T15:22:05.549Z,2024-10-27T15:22:08Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319199621,213,0.52,5319199615,140,27.9,5319199613,56,Back,5319199619,212,8.6,5319199617,141,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115707,249,1,1,20,19,aljua8crr0vkwit0j3m59jw9j,1,24.1,93.6,2024-10-27T15:22:08.301Z,2024-10-27T15:22:11Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5319199913,141,68.8,5319199915,212,27.3,5319199909,56,Back,5319199911,140,3.7,5319199917,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115883,250,1,1,20,22,aljua8crr0vkwit0j3m59jw9j,1,5.5,55.3,2024-10-27T15:22:11.758Z,2024-10-27T15:22:22Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319200857,56,Back,5319200897,213,5.23,5319200895,212,38.6,5319200861,141,6.1,5319200855,155,,5319200859,140,23.8,5319200899,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115921,251,1,1,20,33,aljua8crr0vkwit0j3m59jw9j,1,68.1,12.0,2024-10-27T15:22:22.349Z,2024-10-27T15:22:24Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5319201081,141,33.3,5319201079,140,67.6,5319201083,212,14.5,5319201085,213,1.61,5319201077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115951,252,1,1,20,35,aljua8crr0vkwit0j3m59jw9j,1,70.4,35.7,2024-10-27T15:22:24.493Z,2024-10-27T15:22:27Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5319201315,141,16.9,5319201317,212,13.7,5319201319,213,5.07,5319201313,140,75.0,5319201311,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740115971,253,1,1,20,38,aljua8crr0vkwit0j3m59jw9j,1,82.2,18.3,2024-10-27T15:22:27.534Z,2024-10-27T15:22:29Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5319201445,140,80.4,5319201449,141,42.8,5319201441,56,Center,5319201459,213,1.68,5319201453,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116013,254,1,1,20,40,aljua8crr0vkwit0j3m59jw9j,1,80.4,42.8,2024-10-27T15:22:29.229Z,2024-10-27T15:22:31Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5319201709,212,8.6,5319201711,213,6.12,5319201703,56,Center,5319201707,141,40.7,5319201705,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116023,255,1,1,20,42,aljua8crr0vkwit0j3m59jw9j,1,90.5,43.4,2024-10-27T15:22:31.117Z,2024-10-27T15:22:32Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5319201757,141,47.7,5319201755,140,87.7,5319201761,213,2.36,5319201759,212,4.1,5319201753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116031,256,1,1,20,43,aljua8crr0vkwit0j3m59jw9j,0,87.7,46.7,2024-10-27T15:22:32.109Z,2024-10-27T15:22:33Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5319201823,213,2.05,5319201981,286,,5319201819,141,50.3,5319201813,56,Center,5319201975,236,,5319201821,212,2.8,5319201977,233,184,5319201817,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116051,184,74,1,20,43,cftj6g399tknheudaxsdpfdgb,1,19.2,41.6,2024-10-27T15:22:32.110Z,2024-10-27T15:23:27Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5319202025,233,256,5319201933,285,,5319201931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116189,257,1,1,20,48,aljua8crr0vkwit0j3m59jw9j,1,71.3,45.5,2024-10-27T15:22:37.357Z,2024-10-27T15:22:41Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319202713,213,1.48,5319202709,141,90.0,5319202711,212,30.4,5319202707,140,74.0,5319202705,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116245,258,1,1,20,52,aljua8crr0vkwit0j3m59jw9j,1,72.3,88.9,2024-10-27T15:22:41.550Z,2024-10-27T15:22:44Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5319203061,213,4.03,5319203053,141,75.1,5319203049,56,Center,5319203057,212,12.1,5319203051,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116355,259,1,1,20,55,aljua8crr0vkwit0j3m59jw9j,1,64.0,68.0,2024-10-27T15:22:44.638Z,2024-10-27T15:22:50Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5319203763,212,16.9,5319203751,56,Center,5319203765,213,4.58,5319203757,141,43.4,5319203753,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116359,260,1,1,21,1,aljua8crr0vkwit0j3m59jw9j,0,70.0,24.6,2024-10-27T15:22:50.606Z,2024-10-27T15:22:51Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319203795,213,0.47,5319203793,212,6.7,5319203791,141,29.1,5319203789,140,75.7,5319203787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116369,185,8,1,21,3,cftj6g399tknheudaxsdpfdgb,1,23.9,74.9,2024-10-27T15:22:51.963Z,2024-10-27T15:22:52Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5319203845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116449,186,1,1,21,4,cftj6g399tknheudaxsdpfdgb,0,25.1,76.5,2024-10-27T15:22:53.163Z,2024-10-27T15:22:57Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5319204281,56,Back,5319204289,213,0.88,5319204287,212,20.9,5319204283,140,37.8,5319204285,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116395,261,43,1,21,5,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T15:22:54.047Z,2024-10-27T15:22:56Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5319204265,144,74,5319203961,285,0,5319203959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116459,187,5,1,21,8,cftj6g399tknheudaxsdpfdgb,0,35.6,100.8,2024-10-27T15:22:57.170Z,2024-10-27T15:27:08Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5319205375,233,262,5319204309,56,Back,5319204311,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116633,262,5,1,21,8,aljua8crr0vkwit0j3m59jw9j,1,64.4,-0.8,2024-10-27T15:22:57.170Z,2024-10-27T15:27:08Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5319205353,233,187,5319205325,56,Right,5319205327,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116659,188,27,1,21,17,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-27T15:23:06.097Z,2024-10-27T15:23:09Z,,,,,5319205485,233,263,5319205447,53,wnin2353js3p5rh4d7e2ymwa,5319205445,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740116639,263,27,1,21,17,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T15:23:06.097Z,2024-10-27T15:23:10Z,,,,,5319205521,233,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740117703,189,28,1,22,22,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-27T15:24:11.697Z,2024-10-27T15:24:15Z,,,,,5319211683,233,264,5319211625,55,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740117641,264,28,1,22,22,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T15:24:11.697Z,2024-10-27T15:24:16Z,,,,,5319211707,233,189,5319211309,55,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740117823,265,1,1,22,30,aljua8crr0vkwit0j3m59jw9j,1,50.0,0.0,2024-10-27T15:24:19.328Z,2024-10-27T15:24:22Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5319212343,140,36.0,5319212349,213,2.40,5319212345,141,18.7,5319212339,107,,5319212341,56,Back,5319212347,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740117909,266,1,1,22,33,aljua8crr0vkwit0j3m59jw9j,1,33.2,22.0,2024-10-27T15:24:22.001Z,2024-10-27T15:24:27Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319212905,141,60.4,5319212909,213,1.53,5319212903,140,34.1,5319212907,212,26.1,5319212901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740117949,267,1,1,22,38,aljua8crr0vkwit0j3m59jw9j,1,34.4,64.3,2024-10-27T15:24:27.409Z,2024-10-27T15:24:29Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319213165,141,45.2,5319213169,213,5.36,5319213163,140,43.7,5319213167,212,16.2,5319213161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740118051,268,1,1,22,41,aljua8crr0vkwit0j3m59jw9j,1,40.5,39.9,2024-10-27T15:24:30.386Z,2024-10-27T15:24:36Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5319213757,1,,5319213751,141,5.7,5319213747,140,73.7,5319213741,155,,5319213753,212,41.9,5319213755,213,5.69,5319213743,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740118067,269,1,1,22,47,aljua8crr0vkwit0j3m59jw9j,1,70.4,26.9,2024-10-27T15:24:36.081Z,2024-10-27T15:24:37Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5319213845,140,66.2,5319213849,212,5.9,5319213843,56,Center,5319213847,141,32.6,5319213851,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740118179,270,1,1,22,48,aljua8crr0vkwit0j3m59jw9j,1,66.8,33.5,2024-10-27T15:24:37.296Z,2024-10-27T15:24:49Z,5x8064b3yr7txk0czddfjtffu,S. Emini,1.0,,5319214399,213,5.83,5319214393,140,90.4,5319214395,141,15.7,5319214397,212,27.6,5319214391,56,Right,5319214957,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740118193,271,15,1,22,54,aljua8crr0vkwit0j3m59jw9j,1,77.9,36.5,2024-10-27T15:24:42.961Z,2024-10-27T15:24:50Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5319214475,18,,5319214971,55,270,5319214717,72,,5319215047,233,190,5319214985,146,98.6,5319214979,215,,5319214477,56,Center,5319214969,29,,5319214977,103,6.3,5319214473,22,,5319214967,80,5319214989,147,5319214975,102,46.1,,,,,,,,49.5,,,,,,,,,,,,
2740118203,190,10,1,22,54,cftj6g399tknheudaxsdpfdgb,1,2.2,53.6,2024-10-27T15:24:43.061Z,2024-10-27T15:24:47Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5319214805,233,271,5319214549,182,,5319214739,177,,5319214741,179,,5319214551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
