id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/13/value,qualifier/15/value,qualifier/16/value
2747153301,141,1,1,18,55,b3r6d8ydtmtjckam6pku9y400,0,39.2,76.4,2024-11-10T17:21:07.961Z,2024-11-10T17:21:11Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5357570823,155,,5357570827,140,88.1,5357570833,213,5.87,5357570829,141,43.1,5357570825,56,Center,5357570831,212,56.1,5357570835,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747153361,142,1,1,19,0,5rz9enoyknpg8ji78za5b82p0,1,11.8,60.9,2024-11-10T17:21:13.459Z,2024-11-10T17:21:21Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5357571253,213,5.14,5357571289,287,,5357571247,140,22.5,5357571243,123,,5357571251,212,27.2,5357571249,141,24.4,5357571245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747153531,143,1,1,19,8,5rz9enoyknpg8ji78za5b82p0,1,30.6,24.7,2024-11-10T17:21:20.931Z,2024-11-10T17:21:23Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5357572171,56,Back,5357572173,140,29.1,5357572177,212,12.9,5357572175,141,43.6,5357572179,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747153573,144,1,1,19,10,5rz9enoyknpg8ji78za5b82p0,1,30.1,46.9,2024-11-10T17:21:23.546Z,2024-11-10T17:21:27Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357572437,212,18.4,5357572433,141,73.8,5357572427,56,Back,5357572429,140,28.7,5357572441,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747153609,145,1,1,19,14,5rz9enoyknpg8ji78za5b82p0,0,38.6,74.2,2024-11-10T17:21:27.739Z,2024-11-10T17:21:30Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5357572627,141,84.1,5357572633,1,,5357572623,56,Left,5357572631,213,0.17,5357572621,155,,5357572629,212,40.7,5357572625,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747153613,142,8,1,19,17,b3r6d8ydtmtjckam6pku9y400,1,21.1,12.5,2024-11-10T17:21:30.427Z,2024-11-10T17:21:30Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5357572659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747153683,144,1,1,19,20,b3r6d8ydtmtjckam6pku9y400,1,12.4,15.0,2024-11-10T17:21:33.465Z,2024-11-10T17:21:35Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357573017,212,15.0,5357573013,140,4.7,5357573021,213,2.14,5357573015,141,33.6,5357573011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747153761,145,1,1,19,22,b3r6d8ydtmtjckam6pku9y400,1,4.7,33.6,2024-11-10T17:21:35.161Z,2024-11-10T17:21:38Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5357573457,1,,5357573441,157,,5357573453,213,6.21,5357573445,140,40.7,5357573449,212,37.9,5357573447,141,29.5,5357573443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747153901,146,1,1,19,25,b3r6d8ydtmtjckam6pku9y400,0,40.7,29.5,2024-11-10T17:21:37.993Z,2024-11-10T17:21:44Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5357574217,56,Back,5357574225,213,4.55,5357574221,141,13.2,5357574223,212,11.2,5357574219,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747153835,146,8,1,19,28,5rz9enoyknpg8ji78za5b82p0,1,61.8,75.7,2024-11-10T17:21:41.428Z,2024-11-10T17:54:51Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5357573847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747153857,147,4,1,19,29,5rz9enoyknpg8ji78za5b82p0,1,61.2,78.8,2024-11-10T17:21:42.186Z,2024-11-10T17:58:32Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5357573975,13,,5357573979,152,,5357573977,56,Center,5357573983,265,,5357574683,233,147,5357573985,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747153937,147,4,1,19,29,b3r6d8ydtmtjckam6pku9y400,0,38.8,21.2,2024-11-10T17:21:42.187Z,2024-11-10T17:58:33Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5357574641,13,,5357574657,285,,5357574655,265,,5357574645,56,Back,5357574703,233,147,5357574651,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154181,148,1,1,19,45,5rz9enoyknpg8ji78za5b82p0,1,59.2,74.5,2024-11-10T17:21:57.970Z,2024-11-10T17:22:00Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5357575741,140,41.5,5357575737,152,,5357575747,213,3.47,5357575743,141,65.1,5357575739,56,Back,5357575745,212,19.7,5357575761,189,,5357575735,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154209,149,1,1,19,47,5rz9enoyknpg8ji78za5b82p0,1,41.5,65.1,2024-11-10T17:22:00.162Z,2024-11-10T17:22:02Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357575931,213,1.26,5357575925,140,44.0,5357575929,212,8.5,5357575927,141,77.0,5357575981,189,,5357575923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154245,150,1,1,19,50,5rz9enoyknpg8ji78za5b82p0,1,44.0,77.0,2024-11-10T17:22:02.882Z,2024-11-10T17:22:03Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5357576109,56,Back,5357576111,140,41.4,5357576113,141,56.9,5357576119,213,4.52,5357576115,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154263,151,1,1,19,50,5rz9enoyknpg8ji78za5b82p0,1,41.4,56.9,2024-11-10T17:22:03.570Z,2024-11-10T17:22:04Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357576205,212,23.3,5357576203,141,22.8,5357576207,213,4.64,5357576201,140,39.7,5357576199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154301,152,1,1,19,51,5rz9enoyknpg8ji78za5b82p0,1,39.7,22.8,2024-11-10T17:22:04.250Z,2024-11-10T17:22:05Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5357576441,56,Back,5357576447,141,44.6,5357576443,140,46.6,5357576451,212,16.5,5357576455,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154309,153,1,1,19,52,5rz9enoyknpg8ji78za5b82p0,0,46.5,44.6,2024-11-10T17:22:05.338Z,2024-11-10T17:22:05Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5357576491,141,33.7,5357576487,56,Center,5357576495,213,5.66,5357576489,140,56.4,5357576493,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154403,149,1,1,19,54,b3r6d8ydtmtjckam6pku9y400,1,46.2,68.8,2024-11-10T17:22:06.937Z,2024-11-10T17:22:10Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5357577001,141,90.9,5357577005,213,0.47,5357576997,56,Left,5357577007,1,,5357576999,140,74.1,5357577003,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154463,150,1,1,19,57,b3r6d8ydtmtjckam6pku9y400,0,84.8,87.9,2024-11-10T17:22:10.552Z,2024-11-10T17:22:25Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5357577327,2,,5357577331,56,Left,5357577329,155,,5357577333,140,87.5,5357577337,212,5.0,5357577335,141,81.8,5357577339,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154467,154,61,1,20,0,5rz9enoyknpg8ji78za5b82p0,1,15.8,19.8,2024-11-10T17:22:13.719Z,2024-11-10T17:22:13Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5357577357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154545,156,1,1,20,3,5rz9enoyknpg8ji78za5b82p0,1,7.2,47.5,2024-11-10T17:22:16.667Z,2024-11-10T17:22:19Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5357578007,1,,5357577839,287,,5357577791,123,,5357577797,141,88.0,5357577793,56,Back,5357577801,213,0.93,5357577799,212,34.3,5357577795,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154647,157,1,1,20,6,5rz9enoyknpg8ji78za5b82p0,1,26.4,87.8,2024-11-10T17:22:19.290Z,2024-11-10T17:22:22Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5357578287,56,Back,5357578291,141,74.2,5357578289,140,20.5,5357578295,213,4.12,5357578293,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154717,158,1,1,20,9,5rz9enoyknpg8ji78za5b82p0,1,19.8,73.3,2024-11-10T17:22:22.298Z,2024-11-10T17:22:27Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5357578589,140,5.7,5357578583,56,Back,5357578591,141,49.0,5357578593,212,22.2,5357578595,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154731,159,1,1,20,14,5rz9enoyknpg8ji78za5b82p0,0,6.0,40.7,2024-11-10T17:22:26.874Z,2024-11-10T17:22:27Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5357578703,56,Back,5357578711,213,6.19,5357578707,141,36.0,5357578705,140,40.1,5357578709,212,35.9,5357578713,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154761,151,1,1,20,15,b3r6d8ydtmtjckam6pku9y400,1,59.5,71.2,2024-11-10T17:22:27.982Z,2024-11-10T17:22:29Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5357578901,212,14.0,5357578897,140,70.7,5357578895,56,Left,5357578903,213,0.57,5357578899,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154803,153,1,1,20,16,b3r6d8ydtmtjckam6pku9y400,1,70.7,82.4,2024-11-10T17:22:29.785Z,2024-11-10T17:22:31Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5357579143,140,58.4,5357579151,212,13.1,5357579147,141,85.9,5357579139,56,Left,5357579155,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154865,154,1,1,20,18,b3r6d8ydtmtjckam6pku9y400,1,58.3,85.7,2024-11-10T17:22:31.480Z,2024-11-10T17:22:34Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5357579439,212,8.8,5357579435,140,64.2,5357579441,213,5.50,5357579437,141,76.6,5357579433,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154903,155,1,1,20,21,b3r6d8ydtmtjckam6pku9y400,1,64.3,77.3,2024-11-10T17:22:34.008Z,2024-11-10T17:22:35Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5357579609,212,13.3,5357579605,140,69.6,5357579603,56,Left,5357579607,141,95.0,5357579611,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747154951,156,1,1,20,22,b3r6d8ydtmtjckam6pku9y400,1,69.6,94.8,2024-11-10T17:22:35.576Z,2024-11-10T17:22:37Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5357579885,213,3.48,5357579875,140,58.2,5357579881,212,12.7,5357579877,141,88.7,5357579873,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155093,157,1,1,20,24,b3r6d8ydtmtjckam6pku9y400,1,58.2,88.7,2024-11-10T17:22:37.721Z,2024-11-10T17:22:44Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5357580571,212,33.8,5357580573,213,4.41,5357580567,140,48.5,5357580569,141,41.3,5357580565,56,Back,5357580575,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155185,158,1,1,20,31,b3r6d8ydtmtjckam6pku9y400,1,45.7,18.9,2024-11-10T17:22:44.392Z,2024-11-10T17:22:48Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357581135,213,2.48,5357581131,141,44.3,5357581129,140,24.7,5357581133,212,28.0,5357581127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155219,159,1,1,20,35,b3r6d8ydtmtjckam6pku9y400,1,24.7,44.3,2024-11-10T17:22:48.761Z,2024-11-10T17:22:50Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5357581337,56,Back,5357581343,212,15.7,5357581345,213,5.08,5357581339,140,30.1,5357581341,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155289,160,1,1,20,37,b3r6d8ydtmtjckam6pku9y400,1,30.1,22.1,2024-11-10T17:22:50.792Z,2024-11-10T17:22:54Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357581681,212,16.4,5357581677,141,6.7,5357581675,140,42.1,5357581685,213,5.59,5357581671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155301,161,3,1,20,41,b3r6d8ydtmtjckam6pku9y400,0,41.9,7.1,2024-11-10T17:22:54.057Z,2024-11-10T17:22:55Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5357581737,286,,5357581779,211,,5357581731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155351,161,1,1,20,42,5rz9enoyknpg8ji78za5b82p0,1,43.8,81.2,2024-11-10T17:22:55.714Z,2024-11-10T17:22:57Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5357582013,213,3.84,5357581997,56,Back,5357582003,140,35.1,5357582007,141,70.0,5357582011,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155367,162,1,1,20,44,5rz9enoyknpg8ji78za5b82p0,1,35.1,70.0,2024-11-10T17:22:57.042Z,2024-11-10T17:22:58Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357582129,56,Back,5357582139,213,6.08,5357582131,140,42.8,5357582137,212,8.3,5357582133,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155383,163,1,1,20,45,5rz9enoyknpg8ji78za5b82p0,0,43.6,67.8,2024-11-10T17:22:58.473Z,2024-11-10T17:22:59Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5357582195,141,100.0,5357582199,213,0.54,5357582191,56,Left,5357582201,1,,5357582197,212,44.1,5357582193,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155757,162,5,1,20,46,b3r6d8ydtmtjckam6pku9y400,1,20.8,-1.2,2024-11-10T17:22:59.696Z,2024-11-10T17:31:30Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5357584373,347,,5357584405,233,164,5357584371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155391,164,5,1,20,46,5rz9enoyknpg8ji78za5b82p0,0,79.2,101.2,2024-11-10T17:22:59.696Z,2024-11-10T17:31:30Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5357582233,56,Left,5357584443,233,162,5357582235,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155799,163,1,1,21,9,b3r6d8ydtmtjckam6pku9y400,1,23.3,0.0,2024-11-10T17:23:22.856Z,2024-11-10T17:23:25Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5357584639,212,42.8,5357584635,140,63.2,5357584643,1,,5357584633,56,Right,5357584637,141,11.4,5357584631,107,,5357584641,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155833,164,1,1,21,12,b3r6d8ydtmtjckam6pku9y400,1,63.2,11.4,2024-11-10T17:23:25.449Z,2024-11-10T17:23:28Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5357584807,213,1.25,5357584797,140,66.4,5357584795,56,Center,5357584799,141,26.5,5357584801,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155845,165,61,1,21,13,b3r6d8ydtmtjckam6pku9y400,0,66.4,26.5,2024-11-10T17:23:26.024Z,2024-11-10T17:59:44Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5357584845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155851,165,1,1,21,14,5rz9enoyknpg8ji78za5b82p0,1,38.6,59.9,2024-11-10T17:23:27.217Z,2024-11-10T17:23:28Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5357584869,141,76.1,5357584863,56,Back,5357584873,212,15.3,5357584877,213,0.80,5357584867,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155893,167,4,1,21,17,5rz9enoyknpg8ji78za5b82p0,1,46.2,67.0,2024-11-10T17:23:30.570Z,2024-11-10T17:58:33Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5357585131,13,,5357585367,233,166,5357585139,286,,5357585135,152,,5357585133,56,Back,5357585137,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747155901,166,4,1,21,17,b3r6d8ydtmtjckam6pku9y400,0,53.8,33.0,2024-11-10T17:23:30.571Z,2024-11-10T17:58:33Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5357585265,13,,5357585275,265,,5357585269,152,,5357585267,56,Center,5357585277,285,,5357585375,233,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156043,168,1,1,21,26,5rz9enoyknpg8ji78za5b82p0,1,40.5,44.2,2024-11-10T17:23:39.607Z,2024-11-10T17:55:43Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357585965,5,,5357585975,212,25.8,5357585969,56,Right,5357585973,141,13.3,5357585967,152,,5357585977,213,5.33,5357585971,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156089,169,1,1,21,29,5rz9enoyknpg8ji78za5b82p0,1,54.6,14.0,2024-11-10T17:23:42.257Z,2024-11-10T17:23:43Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5357586275,212,11.8,5357586269,56,Center,5357586273,141,31.3,5357586277,213,1.65,5357586271,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156105,170,1,1,21,30,5rz9enoyknpg8ji78za5b82p0,1,53.7,31.3,2024-11-10T17:23:43.105Z,2024-11-10T17:23:44Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5357586369,141,31.3,5357586365,56,Back,5357586373,213,3.14,5357586367,140,46.2,5357586371,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156149,171,1,1,21,31,5rz9enoyknpg8ji78za5b82p0,1,46.1,31.5,2024-11-10T17:23:43.873Z,2024-11-10T17:23:46Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5357586679,56,Right,5357586681,140,56.0,5357586683,141,11.7,5357586687,213,5.37,5357586685,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156273,172,1,1,21,35,5rz9enoyknpg8ji78za5b82p0,1,61.3,11.1,2024-11-10T17:23:48.113Z,2024-11-10T17:23:55Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5357587439,141,6.2,5357587435,56,Right,5357587443,213,6.05,5357587437,140,74.4,5357587441,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156287,173,1,1,21,42,5rz9enoyknpg8ji78za5b82p0,0,91.6,12.9,2024-11-10T17:23:55.345Z,2024-11-10T17:23:56Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5357587513,140,88.9,5357587501,2,,5357587515,141,34.9,5357587519,212,15.2,5357587521,213,1.76,5357587509,56,Center,5357587505,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156291,167,12,1,21,42,b3r6d8ydtmtjckam6pku9y400,1,8.4,69.3,2024-11-10T17:23:55.623Z,2024-11-10T17:24:03Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5357587527,56,Back,5357587559,15,,5357587531,140,17.3,5357587543,213,0.90,5357587539,212,15.0,5357587535,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156395,174,61,1,21,48,5rz9enoyknpg8ji78za5b82p0,0,83.6,14.0,2024-11-10T17:24:01.257Z,2024-11-10T17:56:25Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5357588037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156721,168,5,1,21,50,b3r6d8ydtmtjckam6pku9y400,1,16.8,101.7,2024-11-10T17:24:03.784Z,2024-11-10T17:31:31Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5357589765,56,Back,5357589793,233,175,5357589767,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156467,175,5,1,21,50,5rz9enoyknpg8ji78za5b82p0,0,83.2,-1.7000000000000002,2024-11-10T17:24:03.784Z,2024-11-10T17:31:31Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5357588435,56,Right,5357589825,233,168,5357588437,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156771,169,1,1,22,5,b3r6d8ydtmtjckam6pku9y400,0,18.2,100.0,2024-11-10T17:24:18.072Z,2024-11-10T17:24:20Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5357590025,141,93.8,5357590029,213,5.87,5357590027,212,13.4,5357590019,107,,5357590023,140,29.9,5357590021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156791,176,1,1,22,8,5rz9enoyknpg8ji78za5b82p0,0,66.7,6.2,2024-11-10T17:24:21.281Z,2024-11-10T17:24:22Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5357590151,3,,5357590161,213,1.06,5357590155,140,74.9,5357590159,212,17.7,5357590157,141,28.9,5357590153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156893,178,1,1,22,13,5rz9enoyknpg8ji78za5b82p0,0,71.9,8.5,2024-11-10T17:24:26.752Z,2024-11-10T17:24:36Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5357591575,236,,5357591577,233,170,5357591581,286,,5357590697,141,9.2,5357590701,213,0.09,5357590693,56,Right,5357590699,212,5.3,5357590695,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156955,170,74,1,22,13,b3r6d8ydtmtjckam6pku9y400,1,20.6,98.1,2024-11-10T17:24:26.753Z,2024-11-10T17:58:40Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5357591161,285,,5357591159,56,Back,5357591625,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747156975,171,5,1,22,14,b3r6d8ydtmtjckam6pku9y400,0,25.0,101.3,2024-11-10T17:24:27.809Z,2024-11-10T17:31:31Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5357591293,347,,5357594151,233,179,5357591291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747157443,179,5,1,22,14,5rz9enoyknpg8ji78za5b82p0,1,75.0,-1.3,2024-11-10T17:24:27.809Z,2024-11-10T17:31:31Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5357594121,233,171,5357594091,56,Right,5357594093,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747157537,180,1,1,22,47,5rz9enoyknpg8ji78za5b82p0,1,85.6,0.0,2024-11-10T17:25:00.081Z,2024-11-10T17:25:05Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5357594545,56,Right,5357594549,141,14.4,5357594551,212,13.0,5357594543,107,,5357594547,140,92.6,5357594553,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747157519,172,83,1,22,51,b3r6d8ydtmtjckam6pku9y400,0,10.9,92.4,2024-11-10T17:25:04.296Z,2024-11-10T17:25:07Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5357594805,399,3uytpqx0e0jr6zgbfl1znsm7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747157567,181,1,1,22,52,5rz9enoyknpg8ji78za5b82p0,0,82.4,7.7,2024-11-10T17:25:05.370Z,2024-11-10T17:25:06Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5357594695,213,1.33,5357594687,140,88.1,5357594691,141,44.2,5357594683,155,,5357594693,212,25.5,5357594685,56,Center,5357594681,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747157675,173,12,1,22,55,b3r6d8ydtmtjckam6pku9y400,1,10.8,63.7,2024-11-10T17:25:08.408Z,2024-11-10T17:25:12Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5357595279,212,22.4,5357595271,56,Back,5357595281,213,0.40,5357595277,141,76.4,5357595273,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
