id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2789369389,111,1,1,16,52,36g6ifzjliec1jqnbtf7yesme,1,16.4,1.5,2025-03-16T16:19:09.370Z,2025-03-17T04:55:37Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5587317349,212,6.4,5587317345,140,15.7,5587317347,141,10.9,5587317351,213,1.69,5587317343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369411,112,1,1,16,54,36g6ifzjliec1jqnbtf7yesme,1,14.7,9.4,2025-03-16T16:19:10.844Z,2025-03-17T04:55:40Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587317463,141,2.5,5587317467,213,4.87,5587317465,212,4.7,5587317459,140,15.4,5587317455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369515,113,1,1,16,54,36g6ifzjliec1jqnbtf7yesme,1,16.5,2.9,2025-03-16T16:19:11.658Z,2025-03-17T04:55:44Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5587318045,212,26.1,5587318041,140,10.0,5587318043,141,39.9,5587318039,56,Back,5587318047,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369665,114,1,1,17,2,36g6ifzjliec1jqnbtf7yesme,1,16.0,45.0,2025-03-16T16:19:18.859Z,2025-03-17T04:55:48Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5587318935,212,24.4,5587318929,140,32.0,5587318925,56,Back,5587318931,141,71.1,5587318937,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369799,115,1,1,17,5,36g6ifzjliec1jqnbtf7yesme,1,48.7,75.5,2025-03-16T16:19:21.707Z,2025-03-16T16:19:27Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587319645,213,5.33,5587319641,212,8.5,5587319627,56,Center,5587319631,140,53.4,5587319635,141,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369863,116,1,1,17,10,36g6ifzjliec1jqnbtf7yesme,1,51.4,58.3,2025-03-16T16:19:27.484Z,2025-03-17T04:55:54Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587319943,213,4.45,5587319935,56,Back,5587319939,141,32.5,5587319937,140,46.9,5587319941,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369985,117,1,1,17,13,36g6ifzjliec1jqnbtf7yesme,1,55.3,28.0,2025-03-16T16:19:29.755Z,2025-03-17T04:55:58Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587320541,56,Right,5587320545,141,3.1,5587320549,213,5.29,5587320547,212,20.1,5587320543,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370021,118,1,1,17,18,36g6ifzjliec1jqnbtf7yesme,1,76.4,7.0,2025-03-16T16:19:34.748Z,2025-03-17T04:56:00Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5587320709,140,73.1,5587320711,141,26.0,5587320713,212,13.4,5587320707,56,Center,5587320715,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370049,119,1,1,17,19,36g6ifzjliec1jqnbtf7yesme,1,74.9,21.7,2025-03-16T16:19:36.428Z,2025-03-17T04:56:04Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5587320877,56,Center,5587320883,212,10.7,5587320885,213,0.79,5587320881,141,32.9,5587320879,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370061,120,1,1,17,21,36g6ifzjliec1jqnbtf7yesme,0,82.8,34.2,2025-03-16T16:19:37.835Z,2025-03-17T04:56:08Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587320963,212,2.3,5587321089,286,,5587321085,233,146,5587320965,213,5.28,5587321083,236,,5587320959,140,84.0,5587320955,56,Center,5587320961,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370087,146,74,1,17,21,aljua8crr0vkwit0j3m59jw9j,1,16.5,68.9,2025-03-16T16:19:37.836Z,2025-03-17T04:56:11Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5587321067,285,,5587321133,233,120,5587321065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370127,148,1,1,17,24,aljua8crr0vkwit0j3m59jw9j,1,20.2,75.1,2025-03-16T16:19:41.250Z,2025-03-16T16:19:42Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5587321273,140,17.1,5587321279,213,4.41,5587321275,141,59.9,5587321271,56,Back,5587321277,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370137,149,1,1,17,25,aljua8crr0vkwit0j3m59jw9j,1,18.2,47.7,2025-03-16T16:19:41.828Z,2025-03-17T04:56:19Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5587321343,213,2.36,5587321335,56,Back,5587321339,141,54.0,5587321337,140,14.1,5587321341,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370189,150,12,1,17,25,aljua8crr0vkwit0j3m59jw9j,1,15.0,56.0,2025-03-16T16:19:42.687Z,2025-03-17T04:56:27Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5589590069,167,,5587321587,141,0.0,5587321583,56,Back,5587321591,213,5.13,5587321585,140,31.6,5587321589,212,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370355,121,5,1,17,26,36g6ifzjliec1jqnbtf7yesme,1,67.4,101.2,2025-03-16T16:19:43.004Z,2025-03-16T17:02:26Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587322401,347,,5587322397,56,Left,5587322425,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370199,151,5,1,17,26,aljua8crr0vkwit0j3m59jw9j,0,32.6,-1.2,2025-03-16T16:19:43.004Z,2025-03-16T17:02:26Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587321649,56,Back,5587321651,347,,5587322443,233,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370405,122,1,1,17,33,36g6ifzjliec1jqnbtf7yesme,1,63.6,100.0,2025-03-16T16:19:50.508Z,2025-03-16T16:19:52Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587322683,141,86.6,5587322679,56,Back,5587322687,213,3.62,5587322677,107,,5587322689,1,,5587322685,212,22.8,5587322681,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370489,123,1,1,17,35,36g6ifzjliec1jqnbtf7yesme,1,42.7,80.1,2025-03-16T16:19:52.589Z,2025-03-17T04:56:32Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587323101,56,Back,5587323105,141,63.8,5587323109,213,5.01,5587323107,212,11.6,5587323103,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370559,124,1,1,17,39,36g6ifzjliec1jqnbtf7yesme,1,42.7,52.6,2025-03-16T16:19:55.820Z,2025-03-17T04:56:34Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587323545,141,28.6,5587323541,56,Back,5587323543,140,47.6,5587323551,213,5.02,5587323547,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370659,125,1,1,17,41,36g6ifzjliec1jqnbtf7yesme,1,53.0,23.7,2025-03-16T16:19:58.460Z,2025-03-17T04:56:38Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587324095,141,3.1,5587324093,140,73.1,5587324101,213,5.70,5587324097,212,25.3,5587324091,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370713,126,3,1,17,46,36g6ifzjliec1jqnbtf7yesme,1,76.3,11.9,2025-03-16T16:20:03.340Z,2025-03-17T04:56:41Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5587324381,56,Right,5589590187,465,,5587324385,286,,5587324449,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370687,152,45,1,17,46,aljua8crr0vkwit0j3m59jw9j,0,23.7,88.1,2025-03-16T16:20:03.340Z,2025-03-16T18:05:13Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5587324237,56,Back,5587324239,285,,5587324477,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370771,127,1,1,17,49,36g6ifzjliec1jqnbtf7yesme,1,93.3,4.9,2025-03-16T16:20:06.189Z,2025-03-17T04:56:45Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5587324723,213,3.32,5587324713,140,84.6,5587324721,212,9.3,5587324717,141,2.5,5587324711,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370823,128,1,1,17,51,36g6ifzjliec1jqnbtf7yesme,1,84.5,3.9,2025-03-16T16:20:08.205Z,2025-03-17T04:56:48Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5587325033,56,Right,5587325041,213,1.96,5587325039,212,8.3,5587325035,140,81.5,5587325037,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370861,129,1,1,17,54,36g6ifzjliec1jqnbtf7yesme,1,78.4,8.6,2025-03-16T16:20:10.940Z,2025-03-17T04:56:51Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5587325247,140,70.2,5587325253,213,2.49,5587325249,141,18.2,5587325251,212,10.8,5587325245,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370903,130,1,1,17,55,36g6ifzjliec1jqnbtf7yesme,1,69.8,18.8,2025-03-16T16:20:12.141Z,2025-03-17T04:56:54Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587325507,141,1.1,5587325503,56,Right,5587325511,213,5.52,5587325505,140,81.8,5587325509,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370977,131,1,1,17,57,36g6ifzjliec1jqnbtf7yesme,1,80.6,3.1,2025-03-16T16:20:14.029Z,2025-03-17T04:56:57Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5587325903,213,1.41,5587325889,56,Center,5587325891,140,82.8,5587325897,212,14.5,5587325895,141,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370989,132,3,1,18,0,36g6ifzjliec1jqnbtf7yesme,0,89.5,23.8,2025-03-16T16:20:17.693Z,2025-03-17T04:57:03Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5587326231,233,153,5589590341,465,,5587325963,56,Center,5587325965,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371029,153,7,1,18,0,aljua8crr0vkwit0j3m59jw9j,1,10.5,76.2,2025-03-16T16:20:17.694Z,2025-03-17T04:57:06Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5587326195,233,132,5589590365,384,,5587326173,285,,5587326171,56,Back,5589590367,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371895,154,12,1,18,3,aljua8crr0vkwit0j3m59jw9j,1,8.8,73.0,2025-03-16T16:20:19.889Z,2025-03-17T04:57:10Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5587330905,212,29.4,5587330903,141,89.9,5587330907,213,0.40,5587330899,56,Back,5587330901,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371217,133,1,1,18,8,36g6ifzjliec1jqnbtf7yesme,1,64.4,10.1,2025-03-16T16:20:25.565Z,2025-03-17T04:57:13Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5587327283,212,24.1,5587327277,56,Center,5587327285,213,2.04,5587327279,140,54.1,5587327281,141,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371289,134,1,1,18,12,36g6ifzjliec1jqnbtf7yesme,1,52.1,42.5,2025-03-16T16:20:29.053Z,2025-03-17T04:57:15Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587327617,56,Center,5587327621,141,63.4,5587327625,213,1.24,5587327623,212,15.0,5587327619,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371367,135,1,1,18,15,36g6ifzjliec1jqnbtf7yesme,1,62.8,72.6,2025-03-16T16:20:32.093Z,2025-03-17T04:57:19Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587327977,212,15.4,5587327971,56,Left,5587327975,141,92.4,5587327979,213,1.07,5587327973,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371403,136,1,1,18,18,36g6ifzjliec1jqnbtf7yesme,1,70.1,93.4,2025-03-16T16:20:35.357Z,2025-03-17T04:57:20Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5587328157,140,64.4,5587328159,141,86.1,5587328155,56,Left,5587328161,212,7.8,5587328165,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371457,137,1,1,18,20,36g6ifzjliec1jqnbtf7yesme,1,63.2,81.8,2025-03-16T16:20:37.101Z,2025-03-17T04:57:27Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587328441,141,62.6,5587328437,56,Center,5587328447,213,4.18,5587328439,140,55.8,5587328443,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371551,138,1,1,18,22,36g6ifzjliec1jqnbtf7yesme,1,52.8,52.8,2025-03-16T16:20:38.926Z,2025-03-17T04:57:29Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587328915,213,5.03,5587328907,56,Center,5587328913,212,18.9,5587328909,140,58.4,5587328911,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371685,139,1,1,18,25,36g6ifzjliec1jqnbtf7yesme,1,58.0,24.4,2025-03-16T16:20:42.141Z,2025-03-17T04:57:32Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587329733,140,68.0,5587329737,212,12.0,5587329735,141,16.0,5587329739,213,5.78,5587329731,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371721,140,1,1,18,32,36g6ifzjliec1jqnbtf7yesme,1,68.8,36.8,2025-03-16T16:20:48.878Z,2025-03-17T04:57:37Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5587329989,213,1.61,5587329985,141,65.0,5587329983,140,68.0,5587329987,212,19.2,5587329981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371829,141,1,1,18,34,36g6ifzjliec1jqnbtf7yesme,1,69.7,70.5,2025-03-16T16:20:51.182Z,2025-03-17T04:57:40Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587330571,56,Left,5587330583,213,0.87,5587330579,141,83.6,5587330575,140,76.8,5587330581,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371877,142,1,1,18,39,36g6ifzjliec1jqnbtf7yesme,1,76.2,69.7,2025-03-16T16:20:56.206Z,2025-03-17T04:57:44Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5587330811,56,Center,5587330817,212,6.9,5587330813,140,79.2,5587330815,141,60.7,5587330819,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371887,143,3,1,18,40,36g6ifzjliec1jqnbtf7yesme,0,73.0,59.1,2025-03-16T16:20:57.695Z,2025-03-17T05:08:55Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5589596675,233,155,5587330867,286,,5589590693,464,,5587330865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371953,155,7,1,18,41,aljua8crr0vkwit0j3m59jw9j,1,27.0,40.9,2025-03-16T16:20:57.696Z,2025-03-17T05:08:54Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5589596671,233,143,5589590705,178,,5589590703,384,,5587331225,285,,5587331223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371987,157,1,1,18,44,aljua8crr0vkwit0j3m59jw9j,0,21.8,31.3,2025-03-16T16:21:01.126Z,2025-03-17T04:58:00Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5587331351,212,7.5,5587331343,140,28.1,5587331347,141,36.6,5587331341,56,Back,5587331355,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372109,144,1,1,18,44,36g6ifzjliec1jqnbtf7yesme,1,75.5,69.1,2025-03-16T16:21:01.525Z,2025-03-17T04:58:12Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587331967,141,95.7,5587331963,56,Left,5587331971,213,0.78,5587331965,140,93.0,5587331969,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372241,145,1,1,18,46,36g6ifzjliec1jqnbtf7yesme,1,92.9,91.6,2025-03-16T16:21:03.270Z,2025-03-17T04:58:38Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5587332703,212,10.2,5587332699,140,83.3,5587332705,213,3.02,5587332697,56,Left,5587332701,141,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372281,146,1,1,18,54,36g6ifzjliec1jqnbtf7yesme,1,75.8,85.0,2025-03-16T16:21:10.991Z,2025-03-17T04:58:41Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587332927,212,15.0,5587332921,56,Center,5587332929,213,3.93,5587332925,141,69.3,5587332923,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372307,147,1,1,18,56,36g6ifzjliec1jqnbtf7yesme,1,65.2,72.0,2025-03-16T16:21:13.103Z,2025-03-17T04:58:43Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587333081,140,74.4,5587333085,212,13.6,5587333079,56,Left,5587333087,213,0.78,5587333083,141,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372355,148,1,1,18,57,36g6ifzjliec1jqnbtf7yesme,1,70.9,88.1,2025-03-16T16:21:14.527Z,2025-03-17T04:58:51Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587333351,56,Left,5587333363,212,10.5,5587333367,213,0.09,5587333355,140,80.9,5587333359,141,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372425,149,1,1,19,0,36g6ifzjliec1jqnbtf7yesme,1,84.3,87.1,2025-03-16T16:21:17.294Z,2025-03-17T04:58:56Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5587333685,140,84.8,5587333689,212,9.1,5587333691,213,4.77,5587333687,141,73.8,5587333681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372433,150,3,1,19,2,36g6ifzjliec1jqnbtf7yesme,0,85.4,70.3,2025-03-16T16:21:19.087Z,2025-03-17T04:59:09Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5589591275,286,,5589591299,211,,5587333763,56,Center,5589591301,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372503,158,4,1,19,6,aljua8crr0vkwit0j3m59jw9j,1,13.0,31.4,2025-03-16T16:21:22.751Z,2025-03-16T16:21:27Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5587334281,13,,5587334383,233,151,5587334287,265,,5587334283,56,Back,5587334289,285,,5587334285,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372487,151,4,1,19,6,36g6ifzjliec1jqnbtf7yesme,0,87.0,68.6,2025-03-16T16:21:22.752Z,2025-03-16T17:02:37Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5587334133,265,,5587334127,13,,5587628843,55,152,5587334135,286,,5587334129,56,Center,5587334131,152,,5587334433,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372535,152,17,1,19,7,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-16T16:21:24.480Z,2025-03-16T16:21:26Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5587334589,13,243,5587334585,31,,5587334591,55,151,5587334587,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373289,159,1,1,19,42,aljua8crr0vkwit0j3m59jw9j,1,19.1,34.6,2025-03-16T16:21:58.827Z,2025-03-17T04:59:28Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587338331,212,8.5,5587338329,141,35.6,5587338335,213,0.08,5587338317,5,,5587338323,56,Back,5587338319,152,,5587338327,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373299,160,1,1,19,42,aljua8crr0vkwit0j3m59jw9j,1,27.4,36.7,2025-03-16T16:21:59.624Z,2025-03-16T16:22:01Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5587338409,156,,5587338373,141,33.7,5587338377,213,3.51,5587338369,56,Back,5587338375,212,5.7,5587338371,140,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373367,161,1,1,19,44,aljua8crr0vkwit0j3m59jw9j,1,16.0,30.9,2025-03-16T16:22:01.468Z,2025-03-17T04:59:37Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587338741,140,8.0,5587338745,212,12.0,5587338747,213,2.34,5587338739,56,Back,5587338743,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373463,162,1,1,19,46,aljua8crr0vkwit0j3m59jw9j,1,7.7,41.3,2025-03-16T16:22:03.468Z,2025-03-17T04:59:39Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5587339267,212,29.2,5587339263,140,22.8,5587339261,56,Back,5587339269,213,5.29,5587339265,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373487,163,1,1,19,49,aljua8crr0vkwit0j3m59jw9j,1,22.6,7.4,2025-03-16T16:22:06.624Z,2025-03-17T04:59:42Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5587339427,141,20.1,5587339423,56,Back,5587339429,212,13.9,5587339425,140,33.0,5587339431,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373615,164,1,1,19,51,aljua8crr0vkwit0j3m59jw9j,1,26.4,20.3,2025-03-16T16:22:07.874Z,2025-03-17T04:59:45Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5587340103,141,5.6,5587340107,213,5.39,5587340105,212,12.8,5587340099,56,Back,5587340101,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373715,165,1,1,19,58,aljua8crr0vkwit0j3m59jw9j,1,76.1,38.9,2025-03-16T16:22:14.999Z,2025-03-17T04:59:52Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,1.0,5587340627,212,16.3,5587346667,154,,5587340623,140,90.7,5587346665,210,15,5587340621,56,Center,5587340625,141,30.9,5587340629,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373725,166,15,1,20,0,aljua8crr0vkwit0j3m59jw9j,1,91.5,36.8,2025-03-16T16:22:17.670Z,2025-03-17T05:00:04Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5587346727,147,43.9,5587355213,233,153,5587346705,78,,5587346709,154,,5587346717,103,11.4,5587592287,214,,5587346723,146,98.2,5587346715,102,49.9,5587346233,72,,5587346711,55,165,5587340683,63,,5587346707,29,,5587340681,22,,5587340685,56,Center,,,,,,,,,,,,,,,,,,
2789373719,153,10,1,20,1,36g6ifzjliec1jqnbtf7yesme,1,1.9,53.6,2025-03-16T16:22:17.770Z,2025-03-17T05:00:10Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5587355151,179,,5587340649,173,,5589591717,377,,5587340655,56,Back,5587355313,233,166,5587340653,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373845,167,1,1,20,4,aljua8crr0vkwit0j3m59jw9j,1,93.9,82.4,2025-03-16T16:22:21.238Z,2025-03-17T05:00:14Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5587341317,141,89.9,5587341325,213,2.72,5587341313,140,83.2,5587341309,56,Left,5587341323,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789373897,168,1,1,20,6,aljua8crr0vkwit0j3m59jw9j,0,83.1,84.8,2025-03-16T16:22:23.644Z,2025-03-17T05:00:17Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5587341553,212,11.7,5587341559,213,4.23,5587341551,141,69.5,5587341549,140,77.9,5587341545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
