id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2816639087,129,1,1,16,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.5,55.4,2025-05-18T16:19:11.006Z,2025-05-18T16:19:18Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5737481977,141,12.6,5737481981,213,5.03,5737481973,56,Back,5737481979,212,30.6,5737481975,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639155,130,1,1,17,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.1,12.8,2025-05-18T16:19:18.270Z,2025-05-18T16:19:22Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5737482327,141,38.6,5737482331,213,1.69,5737482325,140,52.1,5737482329,212,17.7,5737482323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639219,131,1,1,17,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.7,35.8,2025-05-18T16:19:22.399Z,2025-05-18T16:19:25Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5737482609,213,0.42,5737482601,56,Center,5737482607,212,11.1,5737482603,140,67.4,5737482605,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639267,132,1,1,17,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.1,38.6,2025-05-18T16:19:25.087Z,2025-05-18T16:19:27Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5737482911,213,4.65,5737482901,141,6.5,5737482897,56,Right,5737482905,212,21.9,5737482899,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639285,133,1,1,17,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.3,6.5,2025-05-18T16:19:27.759Z,2025-05-18T16:19:28Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5737482981,141,9.8,5737482977,56,Right,5737482979,140,57.6,5737482985,213,2.92,5737482983,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639323,134,1,1,17,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.4,9.8,2025-05-18T16:19:28.751Z,2025-05-18T16:19:30Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5737483161,141,34.2,5737483169,213,1.82,5737483157,140,53.4,5737483155,56,Center,5737483163,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639371,135,1,1,17,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.4,34.2,2025-05-18T16:19:30.671Z,2025-05-18T16:19:34Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737483455,56,Center,5737483463,213,1.69,5737483459,141,59.6,5737483461,212,17.4,5737483457,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639421,136,1,1,17,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.5,64.6,2025-05-18T16:19:34.783Z,2025-05-18T16:19:37Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737483705,56,Center,5737483713,213,4.66,5737483709,141,45.7,5737483711,212,12.9,5737483707,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639439,137,1,1,17,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.8,44.3,2025-05-18T16:19:37.151Z,2025-05-18T16:19:39Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737483833,56,Center,5737483835,140,53.5,5737483841,213,1.50,5737483839,212,10.1,5737483837,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639483,138,1,1,17,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.4,59.1,2025-05-18T16:19:39.039Z,2025-05-18T16:19:42Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737484131,141,44.5,5737484125,56,Back,5737484133,212,11.8,5737484135,213,4.14,5737484127,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639529,139,1,1,17,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.7,38.3,2025-05-18T16:19:42.047Z,2025-05-18T16:19:45Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737484363,141,5.6,5737484365,212,24.6,5737484367,213,5.15,5737484359,56,Right,5737484361,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639591,140,1,1,17,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.5,8.5,2025-05-18T16:19:45.248Z,2025-05-18T16:19:49Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5737484671,141,28.0,5737484673,212,17.9,5737484669,140,69.0,5737484675,213,0.83,5737484667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639601,141,1,1,17,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.0,28.0,2025-05-18T16:19:49.439Z,2025-05-18T20:13:23Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5738547375,156,,5737484737,213,3.27,5737484723,140,61.7,5737484733,212,7.7,5737484727,141,26.5,5737484721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639625,142,1,1,17,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.7,26.5,2025-05-18T16:19:50.111Z,2025-05-18T16:19:51Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5737484833,140,59.3,5737484835,141,12.3,5737484839,213,4.46,5737484837,212,10.0,5737484831,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639657,143,1,1,17,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,61.1,11.4,2025-05-18T16:19:51.552Z,2025-05-18T16:19:55Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5737485073,56,Center,5737485075,140,100.0,5737485085,1,,5737485077,141,27.9,5737485081,213,0.26,5737485071,155,,5737485079,212,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816640755,144,5,1,17,41,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.5,27.4,2025-05-18T16:19:55.019Z,2025-05-18T16:39:33Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5737491319,233,160,5737491199,56,Center,5737491201,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816639995,160,5,1,17,41,b3r6d8ydtmtjckam6pku9y400,1,-0.5,72.6,2025-05-18T16:19:55.019Z,2025-05-18T16:39:33Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5737487031,56,Back,5737491217,233,144,5737487033,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816640051,161,1,1,18,5,b3r6d8ydtmtjckam6pku9y400,1,5.4,60.6,2025-05-18T16:20:18.591Z,2025-05-18T16:20:21Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5737487267,56,Back,5737487273,212,7.6,5737487275,213,4.31,5737487269,140,2.6,5737487281,237,,5737487271,141,50.3,5737487265,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816640127,162,1,1,18,8,b3r6d8ydtmtjckam6pku9y400,1,3.1,50.3,2025-05-18T16:20:21.455Z,2025-05-18T16:20:27Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5737487719,56,Back,5737487727,213,5.06,5737487721,140,12.0,5737487725,212,27.8,5737487723,141,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816831165,889,83,1,18,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.5,23.4,2025-05-18T16:20:24.564Z,2025-05-18T20:15:57Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5738560607,399,6b8vhoisrfwkljhz4u7pduej8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816640135,163,1,1,18,14,b3r6d8ydtmtjckam6pku9y400,1,9.9,26.9,2025-05-18T16:20:27.136Z,2025-05-18T16:20:28Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737487783,213,3.99,5737487775,56,Back,5737487779,141,21.1,5737487777,140,6.6,5737487781,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816640171,164,1,1,18,15,b3r6d8ydtmtjckam6pku9y400,1,6.6,21.1,2025-05-18T16:20:28.127Z,2025-05-18T16:20:30Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5737487963,56,Back,5737487975,213,5.81,5737487965,140,25.7,5737487969,141,6.1,5737487971,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816640209,165,1,1,18,17,b3r6d8ydtmtjckam6pku9y400,1,25.7,6.1,2025-05-18T16:20:30.063Z,2025-05-18T16:20:33Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737488205,141,17.8,5737488203,140,29.3,5737488209,213,1.13,5737488201,56,Back,5737488207,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816640347,166,1,1,18,19,b3r6d8ydtmtjckam6pku9y400,1,25.6,11.7,2025-05-18T16:20:32.959Z,2025-05-18T20:16:15Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737489029,212,13.4,5737489031,213,5.82,5737489025,141,2.9,5737489023,140,37.0,5737489021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816640381,167,1,1,18,29,b3r6d8ydtmtjckam6pku9y400,1,79.8,15.7,2025-05-18T16:20:42.304Z,2025-05-18T16:20:44Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737489217,213,2.40,5737489211,140,72.7,5737489209,56,Center,5737489213,141,25.7,5737489215,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816640433,168,1,1,18,31,b3r6d8ydtmtjckam6pku9y400,1,72.7,25.7,2025-05-18T16:20:44.191Z,2025-05-18T16:20:48Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737489527,212,28.2,5737489521,56,Center,5737489529,213,1.69,5737489525,141,66.9,5737489523,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816640471,169,1,1,18,35,b3r6d8ydtmtjckam6pku9y400,1,74.4,69.6,2025-05-18T16:20:48.064Z,2025-05-18T16:20:50Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5737489727,140,71.3,5737489733,141,53.0,5737489741,213,4.43,5737489723,56,Center,5737489737,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816640623,170,1,1,18,37,b3r6d8ydtmtjckam6pku9y400,1,69.5,52.4,2025-05-18T16:20:50.096Z,2025-05-18T16:20:57Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737490457,213,1.20,5737490451,140,79.1,5737490455,212,27.9,5737490453,141,90.6,5737490449,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816640649,171,1,1,18,44,b3r6d8ydtmtjckam6pku9y400,1,86.0,91.4,2025-05-18T16:20:57.488Z,2025-05-18T16:20:59Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5737490591,56,Center,5737490597,212,17.5,5737490599,213,4.01,5737490593,140,75.3,5737490595,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816640687,172,2,1,18,46,b3r6d8ydtmtjckam6pku9y400,1,75.2,71.6,2025-05-18T16:20:59.312Z,2025-05-18T16:21:10Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737491479,7,ssluj1c3ft94nkfs58dc8cq2,5737490853,140,97.3,5737491481,56,Center,5737490855,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641063,146,1,1,19,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.0,44.3,2025-05-18T16:21:26.307Z,2025-05-18T20:17:09Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5737492987,56,Back,5737492991,141,60.0,5737492989,140,13.4,5737492993,212,11.6,5738567749,189,,5737492983,5,,5737492995,213,1.16,5737492985,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641081,147,1,1,19,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.4,60.0,2025-05-18T16:21:27.332Z,2025-05-18T20:17:07Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5738567589,189,,5737493097,56,Back,5737493101,141,29.8,5737493105,213,5.13,5737493099,140,22.1,5737493103,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641123,148,1,1,19,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.4,26.4,2025-05-18T16:21:28.419Z,2025-05-18T16:21:46Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5737493329,141,8.6,5737493331,212,14.5,5737493325,56,Back,5737493327,140,33.0,5737493333,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817090715,905,45,1,19,15,b3r6d8ydtmtjckam6pku9y400,0,63.3,81.3,2025-05-18T16:21:28.574Z,2025-05-19T12:13:06Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5739948403,56,Left,5739948405,285,,5739948425,233,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817090717,925,3,1,19,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.7,18.7,2025-05-18T16:21:28.574Z,2025-05-19T12:13:06Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5739948415,286,,5739948419,233,905,5739948417,465,,5739948411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641131,149,1,1,19,17,9w3sjm5ml4sjr2v81oxzdrt8v,0,36.6,2.7,2025-05-18T16:21:30.723Z,2025-05-19T12:13:20Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5739948519,140,52.0,5739948521,141,12.9,5739948525,213,0.41,5739948523,212,17.6,5737493385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641417,151,43,1,19,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-18T16:21:31.389Z,2025-05-19T12:13:23Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5737495037,56,Back,5737509679,233,174,5737495039,347,0,5739948571,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641341,174,43,1,19,18,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-18T16:21:31.389Z,2025-05-19T12:13:25Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737494569,347,0,5739948613,144,5,5737494567,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817090791,906,4,1,19,18,b3r6d8ydtmtjckam6pku9y400,1,39.0,87.9,2025-05-18T16:21:31.583Z,2025-05-19T12:15:20Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5739948905,286,,5739948899,294,,5739948903,152,,5739948897,13,,5739948901,56,Back,5739948907,233,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817090787,926,4,1,19,18,9w3sjm5ml4sjr2v81oxzdrt8v,0,61.0,12.1,2025-05-18T16:21:31.584Z,2025-05-19T12:13:47Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5739948883,56,Right,5739948885,152,,5739948911,233,906,5739948879,13,,5739948889,285,,5739948887,265,,5739948881,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641173,173,43,1,19,20,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-18T16:21:33.683Z,2025-05-18T16:21:46Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737493671,13,0,5737493677,265,0,5737493679,286,0,5737494671,144,4,5737493675,152,0,5737493673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641425,175,1,1,19,35,b3r6d8ydtmtjckam6pku9y400,1,43.9,94.2,2025-05-18T16:21:48.562Z,2025-05-19T12:14:07Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5737495129,189,,5739949117,152,,5737495085,213,5.68,5737495083,212,24.7,5737495081,141,73.5,5739949115,5,,5737495077,56,Center,5737495079,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641449,176,1,1,19,38,b3r6d8ydtmtjckam6pku9y400,0,63.2,73.7,2025-05-18T16:21:52.017Z,2025-05-18T16:21:52Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737495235,212,39.8,5737495227,155,,5737495233,141,69.8,5737495229,56,Center,5737495239,1,,5737495237,213,6.22,5737495231,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641591,152,5,1,19,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,-0.8,28.0,2025-05-18T16:21:52.866Z,2025-05-18T16:39:34Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5737495959,346,,5737496851,233,177,5737495957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641733,177,5,1,19,39,b3r6d8ydtmtjckam6pku9y400,0,100.8,72.0,2025-05-18T16:21:52.866Z,2025-05-18T16:39:34Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737496809,346,,5737496807,56,Center,5737496863,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816643309,184,1,1,19,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,2.9,46.1,2025-05-18T16:21:54.495Z,2025-05-18T20:26:16Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5737506787,237,,5737505775,56,Back,5737505783,213,1.29,5737505777,140,5.0,5737505781,212,7.9,5737505779,141,57.3,5737506785,124,,5738616787,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641623,153,1,1,19,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.1,56.7,2025-05-18T16:22:00.500Z,2025-05-18T16:24:21Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737496083,56,Back,5737496085,140,2.7,5737496089,212,4.2,5737496087,141,50.9,5737496091,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641683,154,1,1,19,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.4,45.4,2025-05-18T16:22:01.908Z,2025-05-18T16:22:06Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5737496451,141,7.6,5737496455,213,5.09,5737496449,140,15.1,5737496445,56,Back,5737496453,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641701,155,1,1,19,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.1,7.6,2025-05-18T16:22:06.181Z,2025-05-18T16:22:08Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5737496589,56,Back,5737496603,212,6.8,5737496591,140,9.5,5737496597,141,12.5,5737496609,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641711,156,1,1,19,55,9w3sjm5ml4sjr2v81oxzdrt8v,0,9.6,12.8,2025-05-18T16:22:08.100Z,2025-05-18T16:22:08Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737496653,56,Back,5737496655,140,43.8,5737496663,1,,5737496659,212,36.3,5737496661,213,0.15,5737496651,157,,5737496657,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641751,178,1,1,19,56,b3r6d8ydtmtjckam6pku9y400,0,56.7,71.9,2025-05-18T16:22:09.890Z,2025-05-18T16:22:10Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5737496891,212,16.5,5737496887,140,72.4,5737496893,213,0.09,5737496889,141,74.0,5737496885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641861,157,1,1,20,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.6,30.1,2025-05-18T16:22:13.397Z,2025-05-18T20:26:35Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5737497529,213,1.52,5737497521,56,Back,5737497527,212,40.5,5737497525,141,89.6,5737497531,1,,5737497523,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816641967,158,1,1,20,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.0,82.9,2025-05-18T16:22:18.469Z,2025-05-18T16:22:24Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5737498067,56,Back,5737498075,213,3.97,5737498069,140,37.5,5737498073,212,11.7,5737498071,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816642045,159,1,1,20,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.5,66.3,2025-05-18T16:22:24.069Z,2025-05-18T16:22:28Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737498471,141,36.3,5737498473,212,20.5,5737498469,140,43.4,5737498475,213,4.81,5737498467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816642075,160,1,1,20,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.2,36.3,2025-05-18T16:22:28.069Z,2025-05-18T16:22:30Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737498697,140,42.3,5737498703,213,1.95,5737498695,56,Back,5737498699,141,55.5,5737498701,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816642103,161,1,1,20,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.3,59.9,2025-05-18T16:22:30.580Z,2025-05-18T16:22:32Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737498821,141,74.8,5737498823,212,13.8,5737498817,56,Back,5737498825,213,2.32,5737498819,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816642159,162,1,1,20,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.4,74.8,2025-05-18T16:22:32.021Z,2025-05-18T16:22:36Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5737499115,141,50.4,5737499113,140,26.8,5737499119,213,4.21,5737499117,212,18.9,5737499111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816642245,163,1,1,20,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.2,45.4,2025-05-18T16:22:35.877Z,2025-05-18T16:22:41Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5737499599,155,,5737499605,141,3.7,5737499603,140,66.2,5737499607,212,49.8,5737499601,56,Right,5737499611,1,,5737499609,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816642321,164,1,1,20,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.6,9.7,2025-05-18T16:22:41.733Z,2025-05-18T16:22:46Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5737500081,56,Back,5737500087,212,18.0,5737500089,213,2.61,5737500085,141,23.1,5737500083,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816642351,165,1,1,20,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.0,22.4,2025-05-18T16:22:46.245Z,2025-05-18T16:22:48Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737500311,212,15.7,5737500307,140,54.9,5737500309,141,38.3,5737500313,213,0.76,5737500305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816642429,166,1,1,20,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.9,38.3,2025-05-18T16:22:48.550Z,2025-05-18T16:22:52Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5737500747,213,3.70,5737500741,140,39.0,5737500739,56,Back,5737500743,141,23.1,5737500745,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816642449,167,1,1,20,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.6,23.1,2025-05-18T16:22:52.678Z,2025-05-18T16:22:54Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737500823,212,15.5,5737500817,56,Center,5737500825,213,0.53,5737500819,140,54.4,5737500821,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816642475,168,1,1,20,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.4,34.6,2025-05-18T16:22:54.486Z,2025-05-18T16:22:56Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5737500981,212,11.9,5737500977,140,43.3,5737500979,141,38.2,5737500983,213,2.93,5737500975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
