id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2751216867,218,1,1,20,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.5,66.0,2024-11-24T13:21:59.798Z,2024-11-24T13:22:01Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5379807093,212,10.6,5379807089,141,64.8,5379807087,140,63.6,5379807085,56,Center,5379807095,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216921,219,1,1,20,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.7,66.0,2024-11-24T13:22:01.509Z,2024-11-24T13:22:05Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5379807313,140,64.2,5379807315,141,94.4,5379807317,212,19.3,5379807311,56,Left,5379807321,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216969,220,1,1,20,49,9w3sjm5ml4sjr2v81oxzdrt8v,0,64.5,95.7,2024-11-24T13:22:05.462Z,2024-11-24T13:22:08Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5379807549,212,40.3,5379807551,213,6.02,5379807543,56,Left,5379807547,141,80.2,5379807545,140,100.0,5379807553,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217255,174,5,1,20,52,c165yjiny1qnmfdvefxvflnkc,1,-1.3,19.2,2024-11-24T13:22:08.470Z,2024-11-24T14:32:29Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5379808845,56,Back,5379808847,346,,5379808889,233,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217041,221,5,1,20,52,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.3,80.8,2024-11-24T13:22:08.470Z,2024-11-24T14:32:29Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5379807893,346,,5379808919,233,174,5379807891,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217327,175,1,1,21,12,c165yjiny1qnmfdvefxvflnkc,1,4.9,62.0,2024-11-24T13:22:28.319Z,2024-11-24T13:22:33Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5379809203,140,4.6,5379809199,124,,5379809209,213,4.67,5379809213,237,,5379809207,212,8.2,5379809205,141,50.0,5379809201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217353,176,1,1,21,17,c165yjiny1qnmfdvefxvflnkc,1,7.1,46.3,2024-11-24T13:22:33.055Z,2024-11-24T13:22:35Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5379809355,141,31.6,5379809347,155,,5379809363,1,,5379809359,212,43.0,5379809349,56,Back,5379809351,140,46.9,5379809361,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217365,177,44,1,21,19,c165yjiny1qnmfdvefxvflnkc,1,46.9,34.0,2024-11-24T13:22:35.428Z,2024-11-24T13:22:38Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5379809399,285,,5379809431,233,223,5379809397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217361,223,44,1,21,19,9w3sjm5ml4sjr2v81oxzdrt8v,0,53.1,66.0,2024-11-24T13:22:35.429Z,2024-11-24T13:53:09Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5379809381,56,Center,5379809469,233,177,5379809383,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217413,178,1,1,21,19,c165yjiny1qnmfdvefxvflnkc,0,45.6,31.9,2024-11-24T13:22:35.807Z,2024-11-24T16:41:07Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5379809633,140,47.4,5380950443,168,,5379809635,141,35.0,5379809637,212,2.8,5379809629,3,,5379809631,56,Back,5379809639,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751243663,501,61,1,21,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.0,63.3,2024-11-24T13:22:36.005Z,2024-11-24T16:41:03Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5379953785,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217417,179,1,1,21,20,c165yjiny1qnmfdvefxvflnkc,0,38.7,37.8,2024-11-24T13:22:36.407Z,2024-11-24T16:41:17Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5379809659,212,11.0,5379809661,213,2.37,5379809655,140,31.2,5379809657,141,49.1,5379809653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217397,224,8,1,21,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.1,55.4,2024-11-24T13:22:38.118Z,2024-11-24T16:41:21Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5380952941,383,,5379809563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217427,226,1,1,21,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.3,55.4,2024-11-24T13:22:38.598Z,2024-11-24T13:23:47Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379809715,212,8.0,5379809717,213,0.20,5379809709,56,Center,5379809713,141,57.7,5379809711,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217463,227,1,1,21,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.4,57.9,2024-11-24T13:22:39.429Z,2024-11-24T13:23:53Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5379809867,141,76.3,5379809865,140,71.2,5379809863,56,Center,5379809871,213,1.83,5379809869,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217451,180,83,1,21,24,c165yjiny1qnmfdvefxvflnkc,0,25.3,37.1,2024-11-24T13:22:40.007Z,2024-11-24T17:46:26Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5379810315,399,8domjmewnw5h6b19vef8w0afp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217547,228,1,1,21,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.9,76.6,2024-11-24T13:22:43.126Z,2024-11-24T13:22:46Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379810307,141,70.7,5379810305,140,68.2,5379810311,213,3.94,5379810303,56,Center,5379810309,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217593,229,1,1,21,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.1,69.7,2024-11-24T13:22:46.901Z,2024-11-24T13:22:49Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5379810543,56,Left,5379810549,212,11.1,5379810551,213,1.24,5379810547,141,85.2,5379810545,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217611,230,1,1,21,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.5,79.6,2024-11-24T13:22:49.749Z,2024-11-24T13:22:51Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379810631,56,Left,5379810639,213,1.02,5379810633,140,84.0,5379810635,141,96.1,5379810637,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217639,231,1,1,21,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,84.0,96.1,2024-11-24T13:22:51.125Z,2024-11-24T13:22:52Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5379810799,213,3.50,5379810793,141,91.1,5379810789,56,Left,5379810791,140,75.4,5379810795,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217669,232,1,1,21,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.7,87.6,2024-11-24T13:22:52.837Z,2024-11-24T13:22:55Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379810937,141,78.3,5379810935,140,64.8,5379810933,56,Center,5379810939,212,12.2,5379810941,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217753,233,1,1,21,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.1,80.5,2024-11-24T13:22:58.614Z,2024-11-24T13:23:01Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5379811343,212,14.0,5379811339,140,79.5,5379811345,213,0.89,5379811337,56,Left,5379811341,141,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217769,234,1,1,21,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.5,96.4,2024-11-24T13:23:01.429Z,2024-11-24T13:23:03Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5379811469,212,14.5,5379811471,213,3.81,5379811463,56,Left,5379811465,140,68.7,5379811467,141,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217795,235,1,1,21,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.1,83.7,2024-11-24T13:23:03.797Z,2024-11-24T13:23:05Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5379811611,140,78.1,5379811613,141,97.2,5379811609,56,Left,5379811617,213,0.77,5379811615,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217799,236,1,1,21,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,78.1,97.2,2024-11-24T13:23:05.221Z,2024-11-24T13:23:06Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5379811643,212,7.4,5379811639,140,76.6,5379811645,213,4.50,5379811637,56,Left,5379811641,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751429335,817,83,1,21,50,c165yjiny1qnmfdvefxvflnkc,1,22.9,12.7,2024-11-24T13:23:06.968Z,2024-11-24T16:42:37Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5380959255,399,8domjmewnw5h6b19vef8w0afp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217823,237,1,1,21,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.1,88.8,2024-11-24T13:23:07.269Z,2024-11-24T13:23:08Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379811761,141,96.1,5379811757,56,Left,5379811765,213,2.06,5379811759,140,76.6,5379811763,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217835,238,1,1,21,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.8,92.8,2024-11-24T13:23:08.805Z,2024-11-24T13:23:10Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5379811825,140,67.7,5379811827,141,90.1,5379811823,56,Left,5379811831,213,3.35,5379811829,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217859,239,1,1,21,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.6,90.2,2024-11-24T13:23:09.974Z,2024-11-24T13:23:12Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5379811963,212,12.2,5379811955,140,79.1,5379811967,213,6.15,5379811951,56,Left,5379811959,141,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217873,240,1,1,21,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,78.7,88.2,2024-11-24T13:23:12.245Z,2024-11-24T13:23:23Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379812037,140,87.9,5379812035,56,Left,5379812043,213,6.10,5379812039,141,85.5,5379812041,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217893,241,1,1,21,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,89.3,82.7,2024-11-24T13:23:14.133Z,2024-11-24T13:23:37Z,6w9yjs87tue7noq71ftksxez8,T. Bany,1.0,,5379812173,140,86.8,5379813229,154,,5379812179,213,4.37,5379812175,141,71.8,5379812177,212,7.9,5379812171,56,Center,5379813227,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217897,242,15,1,21,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,88.0,65.2,2024-11-24T13:23:15.749Z,2024-11-24T16:43:27Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5379813283,102,49.2,5379813289,147,62.3,5379812185,64,,5379813275,29,,5379813287,146,90.2,5379813291,230,98.5,5379813325,233,181,5379812839,20,,5379812187,56,Center,5380964441,78,5379813277,154,5379813293,231,54.3,5379813285,103,5379812843,82,,,5379813279,55,241,5379812183,22,,,,19,,,,,,,,,,,
2751217909,181,10,1,21,59,c165yjiny1qnmfdvefxvflnkc,1,12.2,35.2,2024-11-24T13:23:15.849Z,2024-11-24T16:43:32Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5379812283,56,Back,5379812281,94,,5379813335,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217919,243,13,1,22,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,84.2,49.1,2024-11-24T13:23:18.790Z,2024-11-24T13:23:43Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379812731,102,46.1,5379812735,230,98.2,5379812339,22,,5379812341,17,,5379812721,74,,5379812343,56,Center,5379812737,231,49.5,5379813665,458,,5379812581,20,,5379812733,103,,,,,,,,,,63.9,,,,,,,,,,,,,,,,,,,,,
2751217945,182,5,1,22,3,c165yjiny1qnmfdvefxvflnkc,1,-1.1,51.8,2024-11-24T13:23:19.728Z,2024-11-24T13:23:22Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5379812477,346,,5379812475,56,Back,5379812495,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217951,244,5,1,22,3,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.1,48.2,2024-11-24T13:23:19.728Z,2024-11-24T14:32:29Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379812489,56,Center,5379812517,233,182,5379812491,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218285,184,1,1,22,35,c165yjiny1qnmfdvefxvflnkc,1,4.6,61.4,2024-11-24T13:23:51.487Z,2024-11-24T13:23:54Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5379814281,56,Back,5379814279,124,,5379814287,212,8.6,5379814285,141,48.7,5379814293,237,,5379814289,213,4.75,5379814283,140,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218345,185,1,1,22,38,c165yjiny1qnmfdvefxvflnkc,1,7.3,44.9,2024-11-24T13:23:54.095Z,2024-11-24T13:23:59Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5379814593,212,25.5,5379814589,140,15.8,5379814595,213,5.07,5379814591,141,9.7,5379814587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218357,186,1,1,22,43,c165yjiny1qnmfdvefxvflnkc,0,15.1,5.8,2024-11-24T13:23:59.151Z,2024-11-24T13:23:59Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5379814679,213,5.97,5379814673,140,29.5,5379814681,1,,5379814671,56,Back,5379814669,157,,5379814675,141,0.0,5379814677,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218361,187,5,1,22,43,c165yjiny1qnmfdvefxvflnkc,0,24.5,-1.6,2024-11-24T13:23:59.826Z,2024-11-24T14:32:30Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5379814821,233,245,5379814705,56,Back,5379814707,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218379,245,5,1,22,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.5,101.6,2024-11-24T13:23:59.826Z,2024-11-24T14:32:29Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379814793,233,187,5379814775,347,,5379814771,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218397,246,1,1,22,45,9w3sjm5ml4sjr2v81oxzdrt8v,0,83.9,100.0,2024-11-24T13:24:01.237Z,2024-11-24T13:24:02Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5379814845,141,84.0,5379814847,212,14.2,5379814843,140,91.1,5379814849,213,5.27,5379814839,107,,5379814841,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218391,188,8,1,22,46,c165yjiny1qnmfdvefxvflnkc,1,11.4,16.4,2024-11-24T13:24:02.415Z,2024-11-24T16:44:40Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5379814825,56,Back,5380971551,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218465,189,81,1,22,50,c165yjiny1qnmfdvefxvflnkc,0,0.1,2.6,2024-11-24T13:24:06.609Z,2024-11-24T13:24:10Z,,,,,5379815219,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218477,190,1,1,22,52,c165yjiny1qnmfdvefxvflnkc,1,3.8,4.7,2024-11-24T13:24:08.543Z,2024-11-24T14:03:56Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5380001481,213,0.33,5380001473,140,35.2,5380001479,212,34.8,5380001469,56,Back,5380001477,141,21.1,5380001483,1,,5380001463,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253211,391,44,1,22,53,c165yjiny1qnmfdvefxvflnkc,1,41.2,24.8,2024-11-24T13:24:09.005Z,2024-11-24T14:04:24Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5380004023,285,,5380004021,56,Back,5380004055,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218485,247,44,1,22,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,58.8,75.2,2024-11-24T13:24:09.006Z,2024-11-24T14:04:23Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5379815307,56,Center,5380004069,233,391,5379815309,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218481,191,1,1,22,53,c165yjiny1qnmfdvefxvflnkc,0,42.6,25.2,2024-11-24T13:24:09.687Z,2024-11-24T17:53:48Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5380003343,213,2.83,5380003333,3,,5380974943,156,,5380003339,141,29.3,5380003337,140,34.3,5380003335,56,Back,5380003341,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218521,248,1,1,22,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.2,55.0,2024-11-24T13:24:12.357Z,2024-11-24T16:45:17Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379815481,141,66.6,5379815479,140,58.3,5379815485,213,2.49,5379815477,56,Center,5379815483,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218535,250,1,1,22,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.2,68.1,2024-11-24T13:24:13.813Z,2024-11-24T13:24:15Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5379815531,140,62.1,5379815533,141,92.5,5379815529,56,Left,5379815535,212,16.9,5379815537,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218547,251,1,1,22,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.0,92.5,2024-11-24T13:24:15.605Z,2024-11-24T13:24:16Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5379815623,213,5.45,5379815617,140,68.4,5379815615,56,Left,5379815619,141,81.7,5379815621,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218595,252,1,1,23,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.8,82.2,2024-11-24T13:24:16.180Z,2024-11-24T13:52:34Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5379815903,141,97.5,5379815895,56,Left,5379815907,213,0.80,5379815905,212,14.5,5379815899,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218633,253,1,1,23,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.4,97.3,2024-11-24T13:24:20.853Z,2024-11-24T13:24:23Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5379816093,213,5.36,5379816089,141,71.5,5379816091,212,22.0,5379816085,56,Center,5379816087,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218641,254,1,1,23,6,9w3sjm5ml4sjr2v81oxzdrt8v,0,97.7,69.7,2024-11-24T13:24:22.901Z,2024-11-24T13:52:39Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379816131,56,Center,5379816139,213,4.29,5379816133,140,95.9,5379816741,195,,5379816135,141,63.5,5379816137,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218647,192,8,1,23,7,c165yjiny1qnmfdvefxvflnkc,1,6.6,42.7,2024-11-24T13:24:23.679Z,2024-11-24T16:46:01Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5380979385,383,,5379816169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218705,194,12,1,23,11,c165yjiny1qnmfdvefxvflnkc,1,2.1,37.7,2024-11-24T13:24:27.183Z,2024-11-24T14:04:34Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5379816425,140,37.0,5380005133,167,,5379816431,212,45.3,5379816429,141,0.0,5379816421,56,Back,5379816433,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218713,195,5,1,23,11,c165yjiny1qnmfdvefxvflnkc,0,31.2,-1.2,2024-11-24T13:24:27.920Z,2024-11-24T14:32:30Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5379816473,56,Back,5379816769,233,255,5379816475,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218745,255,5,1,23,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.8,101.2,2024-11-24T13:24:27.920Z,2024-11-24T14:32:30Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379816749,233,195,5379816703,56,Left,5379816707,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218785,256,1,1,23,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,78.5,100.0,2024-11-24T13:24:33.557Z,2024-11-24T13:24:43Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5379816907,56,Left,5379816905,107,,5379816911,141,85.2,5379816915,213,4.48,5379817511,189,,5379816913,212,10.9,5379816909,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218791,257,1,1,23,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.2,85.4,2024-11-24T13:24:34.821Z,2024-11-24T16:46:16Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5379816941,212,15.6,5379816939,141,83.4,5379816943,213,3.23,5379816935,56,Left,5379816937,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218803,258,1,1,23,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.2,83.6,2024-11-24T13:24:35.429Z,2024-11-24T13:24:36Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5379816999,141,81.7,5379817001,212,13.1,5379817003,213,6.18,5379816997,140,73.6,5379816995,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218823,259,1,1,23,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.7,81.7,2024-11-24T13:24:36.069Z,2024-11-24T13:25:15Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5379817127,56,Left,5379819427,189,,5379817133,212,9.9,5379817131,141,89.5,5379817135,213,0.56,5379817129,140,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218835,260,1,1,23,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,80.9,88.9,2024-11-24T13:24:37.269Z,2024-11-24T16:46:51Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5379817201,140,90.9,5379817207,213,6.10,5379817199,56,Left,5379817205,212,10.7,5379817203,141,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218859,261,1,1,23,22,9w3sjm5ml4sjr2v81oxzdrt8v,0,97.5,83.0,2024-11-24T13:24:38.517Z,2024-11-24T16:46:59Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5379817339,56,Center,5379817343,141,66.2,5380984479,224,,5379817341,140,96.0,5379817347,213,4.58,5379817345,212,11.5,5379817337,155,,5379817335,2,,5380984481,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
