id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2720889701,269,1,1,24,46,cftj6g399tknheudaxsdpfdgb,1,28.8,6.8,2024-09-15T14:27:16.599Z,2024-09-15T14:27:18Z,195o7hchielt14ic49r3k06sq,Serginho,,,5214052429,56,Back,5214052433,141,24.3,5214052435,212,12.7,5214052437,213,1.22,5214052431,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720889761,270,1,1,24,48,cftj6g399tknheudaxsdpfdgb,0,33.4,24.7,2024-09-15T14:27:18.423Z,2024-09-15T14:27:22Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5214052801,141,30.1,5214052807,213,0.07,5214052797,56,Center,5214052803,212,55.1,5214052811,1,,5214052799,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720889907,212,1,1,25,0,c165yjiny1qnmfdvefxvflnkc,1,12.8,56.3,2024-09-15T14:27:30.673Z,2024-09-15T14:27:31Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5214053669,140,16.8,5214053675,213,1.12,5214053673,212,9.6,5214053671,141,69.0,5214053667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720889941,213,1,1,25,1,c165yjiny1qnmfdvefxvflnkc,1,16.6,69.0,2024-09-15T14:27:31.473Z,2024-09-15T14:27:34Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5214053843,213,5.94,5214053839,141,62.3,5214053835,56,Back,5214053837,140,28.7,5214053841,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720889965,214,1,1,25,3,c165yjiny1qnmfdvefxvflnkc,1,28.0,62.1,2024-09-15T14:27:34.017Z,2024-09-15T14:27:35Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5214053931,140,29.4,5214053937,213,1.48,5214053935,212,17.1,5214053933,141,87.1,5214053929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890015,215,1,1,25,5,c165yjiny1qnmfdvefxvflnkc,1,29.5,87.7,2024-09-15T14:27:35.233Z,2024-09-15T14:27:39Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5214054203,56,Back,5214054209,212,9.8,5214054205,140,37.1,5214054211,213,5.66,5214054207,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890023,216,4,1,25,8,c165yjiny1qnmfdvefxvflnkc,1,42.8,68.6,2024-09-15T14:27:38.583Z,2024-09-15T14:27:41Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5214054285,265,,5214054295,233,271,5214054279,56,Back,5214054281,152,,5214054273,13,,5214054287,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890007,271,4,1,25,8,cftj6g399tknheudaxsdpfdgb,0,57.2,31.4,2024-09-15T14:27:38.584Z,2024-09-15T14:27:42Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5214054305,233,216,5214054237,285,,5214054231,56,Center,5214054233,152,,5214054229,13,,5214054235,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890209,218,1,1,25,23,c165yjiny1qnmfdvefxvflnkc,1,44.4,63.3,2024-09-15T14:27:53.105Z,2024-09-15T14:27:54Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5214055389,212,13.9,5214055393,213,0.16,5214055385,141,66.6,5214055377,56,Center,5214055421,189,,5214055381,140,57.5,5214055369,5,,5214055373,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890231,219,1,1,25,24,c165yjiny1qnmfdvefxvflnkc,1,56.8,67.3,2024-09-15T14:27:54.545Z,2024-09-15T14:27:55Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5214055517,141,74.4,5214055513,56,Center,5214055521,213,2.03,5214055519,212,5.4,5214055515,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890243,220,1,1,25,25,c165yjiny1qnmfdvefxvflnkc,1,54.5,74.8,2024-09-15T14:27:55.473Z,2024-09-15T14:27:56Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5214055595,212,18.4,5214055599,213,4.25,5214055587,56,Back,5214055591,141,50.6,5214055589,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890265,221,1,1,25,26,c165yjiny1qnmfdvefxvflnkc,1,46.7,50.6,2024-09-15T14:27:56.482Z,2024-09-15T14:27:57Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5214055733,140,44.5,5214055735,141,65.8,5214055737,212,10.6,5214055731,56,Back,5214055739,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890365,222,1,1,25,27,c165yjiny1qnmfdvefxvflnkc,1,49.8,69.6,2024-09-15T14:27:57.665Z,2024-09-15T14:28:04Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5214056309,1,,5214056299,56,Right,5214056305,212,45.0,5214056303,141,8.3,5214056295,155,,5214056301,140,65.9,5214056307,213,5.10,5214056297,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890415,223,1,1,25,34,c165yjiny1qnmfdvefxvflnkc,1,68.1,3.8,2024-09-15T14:28:04.242Z,2024-09-15T14:28:08Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5214056585,56,Right,5214056589,141,10.7,5214056591,212,12.9,5214056587,140,56.7,5214056593,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890421,224,1,1,25,37,c165yjiny1qnmfdvefxvflnkc,1,57.5,11.0,2024-09-15T14:28:07.874Z,2024-09-15T14:28:09Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5214056683,140,42.5,5214056677,56,Back,5214056685,141,36.1,5214056689,213,2.32,5214056687,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890449,225,1,1,25,38,c165yjiny1qnmfdvefxvflnkc,1,42.5,36.1,2024-09-15T14:28:08.882Z,2024-09-15T14:28:10Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5214056857,141,36.6,5214056861,213,0.02,5214056853,56,Center,5214056855,140,55.9,5214056859,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890461,226,1,1,25,40,c165yjiny1qnmfdvefxvflnkc,1,55.9,36.0,2024-09-15T14:28:10.753Z,2024-09-15T18:30:21Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5214056967,140,39.8,5215331111,156,,5214056965,56,Back,5214056979,213,2.63,5214056971,141,50.1,5214056975,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890477,227,1,1,25,42,c165yjiny1qnmfdvefxvflnkc,0,43.8,48.7,2024-09-15T14:28:12.817Z,2024-09-15T14:28:14Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5214057079,213,0.73,5214057075,141,86.3,5214057081,1,,5214057069,155,,5214057073,140,71.1,5214057071,56,Left,5214057077,212,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890519,272,1,1,25,44,cftj6g399tknheudaxsdpfdgb,1,35.7,11.7,2024-09-15T14:28:14.791Z,2024-09-15T18:30:42Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5214057317,140,46.0,5214057313,3,,5214057315,56,Back,5214057323,213,0.72,5214057321,212,14.4,5214057319,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890527,273,1,1,25,46,cftj6g399tknheudaxsdpfdgb,0,46.0,25.6,2024-09-15T14:28:17.047Z,2024-09-15T14:28:18Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5214057417,141,30.1,5214057411,3,,5214057413,56,Center,5214057415,140,62.7,5214057423,213,0.17,5214057419,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890605,228,1,1,25,49,c165yjiny1qnmfdvefxvflnkc,1,39.2,72.4,2024-09-15T14:28:19.793Z,2024-09-15T14:28:24Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5214057841,56,Left,5214057847,141,90.2,5214057843,140,54.5,5214057851,212,20.1,5214057853,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890691,229,1,1,25,53,c165yjiny1qnmfdvefxvflnkc,1,52.6,79.4,2024-09-15T14:28:23.985Z,2024-09-15T14:28:31Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5214058339,196,,5214058349,213,5.15,5214058353,1,,5214058347,212,55.9,5214058337,155,,5214058341,56,Right,5214058343,140,75.0,5214058345,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890741,230,1,1,26,1,c165yjiny1qnmfdvefxvflnkc,1,73.8,2.8,2024-09-15T14:28:31.568Z,2024-09-15T14:28:35Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5214058631,140,66.2,5214058633,141,9.1,5214058635,212,9.1,5214058639,213,2.65,5214058629,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890753,231,1,1,26,5,c165yjiny1qnmfdvefxvflnkc,0,65.7,14.7,2024-09-15T14:28:35.442Z,2024-09-15T14:28:36Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5214058729,213,0.32,5214058725,141,29.1,5214058723,140,93.4,5214058721,56,Center,5214058727,212,30.7,5214058719,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890771,274,52,1,26,7,cftj6g399tknheudaxsdpfdgb,1,7.2,71.2,2024-09-15T14:28:37.735Z,2024-09-15T18:31:09Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5215334621,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890887,275,1,1,26,9,cftj6g399tknheudaxsdpfdgb,1,11.4,66.4,2024-09-15T14:28:39.206Z,2024-09-15T14:28:44Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5214059483,56,Back,5214059485,140,18.4,5214059489,212,7.4,5214059491,213,6.14,5214059487,141,64.8,5214059481,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890963,276,1,1,26,13,cftj6g399tknheudaxsdpfdgb,1,22.3,61.4,2024-09-15T14:28:44.022Z,2024-09-15T14:28:49Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5214059879,213,4.70,5214059871,56,Back,5214059877,212,15.4,5214059875,141,38.8,5214059873,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720890997,277,1,1,26,19,cftj6g399tknheudaxsdpfdgb,1,28.1,44.5,2024-09-15T14:28:49.111Z,2024-09-15T14:28:51Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5214060047,140,44.9,5214060051,212,20.3,5214060049,141,29.8,5214060053,213,5.77,5214060045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720891035,278,1,1,26,21,cftj6g399tknheudaxsdpfdgb,1,44.9,29.2,2024-09-15T14:28:51.479Z,2024-09-15T14:28:54Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5214060257,141,9.2,5214060259,212,13.6,5214060255,140,45.8,5214060253,56,Back,5214060261,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720891087,279,1,1,26,23,cftj6g399tknheudaxsdpfdgb,1,45.3,9.4,2024-09-15T14:28:53.974Z,2024-09-15T14:29:00Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5214060565,140,32.7,5214060561,56,Back,5214060573,213,2.28,5214060569,141,31.9,5214060571,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720891133,280,1,1,26,30,cftj6g399tknheudaxsdpfdgb,1,40.6,27.3,2024-09-15T14:29:00.647Z,2024-09-15T14:29:03Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5214060843,213,0.45,5214060839,141,42.2,5214060835,56,Center,5214060841,212,23.4,5214060837,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720891183,281,1,1,26,33,cftj6g399tknheudaxsdpfdgb,1,53.7,52.2,2024-09-15T14:29:03.574Z,2024-09-15T14:29:07Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5214061089,212,28.2,5214061085,141,93.2,5214061077,56,Left,5214061091,213,1.43,5214061081,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720891253,282,1,1,26,37,cftj6g399tknheudaxsdpfdgb,1,58.5,93.0,2024-09-15T14:29:07.334Z,2024-09-15T14:29:11Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5214061441,212,28.6,5214061437,140,85.7,5214061443,213,0.07,5214061435,56,Left,5214061439,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720891273,283,1,1,26,41,cftj6g399tknheudaxsdpfdgb,0,83.6,93.2,2024-09-15T14:29:11.351Z,2024-09-15T20:25:47Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5215846877,233,232,5215337159,140,82.1,5214061501,56,Left,5215337161,141,91.8,5215337369,236,,5215337165,213,3.69,5215337163,212,1.8,5215337371,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720891285,232,74,1,26,41,c165yjiny1qnmfdvefxvflnkc,1,17.2,7.0,2024-09-15T14:29:11.352Z,2024-09-15T20:25:48Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5215846885,233,283,5214061625,56,Back,5214063727,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720891319,233,5,1,26,42,c165yjiny1qnmfdvefxvflnkc,0,21.6,-0.8,2024-09-15T14:29:12.726Z,2024-09-15T15:13:45Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5214061797,347,,5214063817,233,284,5214061795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720891691,284,5,1,26,42,cftj6g399tknheudaxsdpfdgb,1,78.4,100.8,2024-09-15T14:29:12.726Z,2024-09-15T15:13:45Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5214063733,56,Left,5214063735,347,,5214063781,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892355,234,57,1,27,21,c165yjiny1qnmfdvefxvflnkc,1,9.0,0.0,2024-09-15T14:29:51.174Z,2024-09-15T15:01:52Z,,,,,5214067581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720891855,285,57,1,27,21,cftj6g399tknheudaxsdpfdgb,0,86.1,100.0,2024-09-15T14:29:51.174Z,2024-09-15T18:33:02Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5214064649,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892391,235,1,1,27,59,c165yjiny1qnmfdvefxvflnkc,0,27.6,0.0,2024-09-15T14:30:29.584Z,2024-09-15T14:30:31Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5214067755,107,,5214067759,140,53.9,5214067767,1,,5214067761,141,10.7,5214067757,56,Right,5214067763,212,28.8,5214067765,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892429,286,1,1,28,1,cftj6g399tknheudaxsdpfdgb,0,45.8,86.9,2024-09-15T14:30:31.974Z,2024-09-15T18:33:16Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5214067947,141,75.3,5214067943,56,Center,5214067945,140,63.3,5214067951,213,5.88,5215343943,3,,5214067949,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892467,236,1,1,28,3,c165yjiny1qnmfdvefxvflnkc,1,39.9,22.5,2024-09-15T14:30:33.361Z,2024-09-15T14:30:35Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5214068095,140,33.8,5214068093,56,Back,5214068097,141,12.2,5214068099,212,9.5,5214068101,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892581,237,1,1,28,4,c165yjiny1qnmfdvefxvflnkc,1,33.5,12.2,2024-09-15T14:30:34.962Z,2024-09-15T14:30:43Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5214068765,56,Back,5214068767,140,10.0,5214068773,213,2.51,5214068769,141,38.9,5214068771,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892667,238,1,1,28,13,c165yjiny1qnmfdvefxvflnkc,0,13.4,39.7,2024-09-15T14:30:43.281Z,2024-09-15T14:30:49Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5214069287,212,48.4,5214069281,56,Center,5214069283,140,57.1,5214069285,141,62.4,5214069279,155,,5214069289,213,0.32,5214069291,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892655,287,44,1,28,17,cftj6g399tknheudaxsdpfdgb,1,41.5,33.1,2024-09-15T14:30:47.974Z,2024-09-15T20:25:38Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5214069337,233,239,5214069205,285,,5214069203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892671,239,44,1,28,17,c165yjiny1qnmfdvefxvflnkc,0,58.5,66.9,2024-09-15T14:30:47.975Z,2024-09-15T20:25:39Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5214069359,233,287,5214069309,286,,5214069307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892663,288,1,1,28,17,cftj6g399tknheudaxsdpfdgb,0,39.0,25.6,2024-09-15T14:30:48.006Z,2024-09-15T18:33:31Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5214069267,140,52.1,5214069265,56,Center,5214069263,3,,5214069271,212,18.3,5214069269,141,43.4,5214069273,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892739,240,1,1,28,21,c165yjiny1qnmfdvefxvflnkc,1,46.2,55.4,2024-09-15T14:30:51.600Z,2024-09-15T14:30:55Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5214069751,56,Left,5214069757,212,20.5,5214069755,141,80.9,5214069759,213,1.00,5214069753,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892783,241,3,1,28,25,c165yjiny1qnmfdvefxvflnkc,1,67.2,80.7,2024-09-15T14:30:55.520Z,2024-09-15T18:33:50Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5214070011,286,,5215346427,464,,5214070009,56,Left,5214070013,233,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892763,289,45,1,28,25,cftj6g399tknheudaxsdpfdgb,0,32.8,19.3,2024-09-15T14:30:55.520Z,2024-09-15T15:01:58Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5214069887,285,,5214070017,233,241,5214069885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892813,242,1,1,28,28,c165yjiny1qnmfdvefxvflnkc,1,69.4,74.2,2024-09-15T14:30:58.384Z,2024-09-15T14:31:01Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5214070187,212,19.6,5214070181,56,Left,5214070183,140,85.5,5214070189,213,0.53,5214070185,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892879,243,1,1,28,31,c165yjiny1qnmfdvefxvflnkc,1,86.9,86.6,2024-09-15T14:31:01.392Z,2024-09-15T14:53:25Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,1.0,,5214071677,210,13,5214070535,141,77.2,5214070533,140,67.6,5214070531,56,Center,5214070537,212,21.2,5214070539,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892883,244,13,1,28,33,c165yjiny1qnmfdvefxvflnkc,1,72.3,68.5,2024-09-15T14:31:04.017Z,2024-09-15T18:34:35Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5214070557,56,Center,5214203157,230,99.3,5214070555,18,,5214071719,215,,5214203155,153,,5214071711,55,243,5214071709,29,,5214070915,20,,5214071723,147,5214203151,83,,5214070553,22,,5214071721,146,99.3,5214203153,137,,56.9,5214071717,103,5.6,5214071715,102,56.5,5214203159,231,52.2,,,,,,,,,,,,,,
2720892937,290,10,1,28,34,cftj6g399tknheudaxsdpfdgb,1,1.1,44.9,2024-09-15T14:31:04.117Z,2024-09-15T18:34:42Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5214070849,182,,5214199547,190,,5214070851,56,Back,5215350403,376,,5214070961,179,,5214070845,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892905,245,6,1,28,37,c165yjiny1qnmfdvefxvflnkc,1,87.6,59.9,2024-09-15T14:31:07.345Z,2024-09-15T15:01:53Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5214070737,56,Center,5214071115,233,291,5214070739,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720892971,291,6,1,28,37,cftj6g399tknheudaxsdpfdgb,0,12.4,40.1,2024-09-15T14:31:07.345Z,2024-09-15T18:35:04Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5214071145,233,245,5214071075,56,Back,5214071077,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720893497,246,1,1,29,9,c165yjiny1qnmfdvefxvflnkc,1,99.5,99.5,2024-09-15T14:31:39.448Z,2024-09-15T18:35:13Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5214073869,141,87.8,5214073875,213,4.14,5214073873,212,9.5,5214073865,56,Left,5214073861,6,,5214073867,140,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720893525,247,1,1,29,10,c165yjiny1qnmfdvefxvflnkc,1,94.6,87.8,2024-09-15T14:31:40.367Z,2024-09-15T18:35:15Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5214074017,213,1.96,5214074009,140,93.8,5214074013,141,90.8,5214074015,212,2.2,5214074005,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720893545,248,1,1,29,11,c165yjiny1qnmfdvefxvflnkc,1,95.6,93.8,2024-09-15T14:31:41.070Z,2024-09-15T18:35:26Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,1.0,,5215353901,72,,5214074095,212,27.7,5214074089,56,Center,5214074097,213,4.56,5214149707,210,13,5215353899,224,,5214074087,155,,5214149709,154,,5214074085,2,5214074093,141,53.6,5214074091,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720894385,256,13,1,29,12,c165yjiny1qnmfdvefxvflnkc,1,91.2,54.1,2024-09-15T14:31:42.435Z,2024-09-15T18:35:55Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5214149311,328,,5214149767,230,98.8,5214149313,153,,5214149765,147,48.2,5214149759,102,41.5,5214149761,103,36.1,5214149763,146,95.8,5214149755,55,248,5214149749,84,5214078831,17,,5214078833,56,Center,5214149305,25,,5214149307,15,,,5214149769,231,52.2,5214149753,154,,5214149751,29,,,,,,,,,,,,,,,
2720894829,309,61,1,29,12,cftj6g399tknheudaxsdpfdgb,1,5.0,48.6,2024-09-15T14:31:42.947Z,2024-09-15T18:35:57Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5214081345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720893741,292,12,1,29,14,cftj6g399tknheudaxsdpfdgb,1,9.3,53.9,2024-09-15T14:31:44.589Z,2024-09-15T18:36:00Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5214075183,213,0.58,5214075177,140,44.2,5214075181,212,43.9,5214075179,141,89.4,5214075175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720893729,251,1,1,29,26,c165yjiny1qnmfdvefxvflnkc,0,56.7,3.2,2024-09-15T14:31:56.208Z,2024-09-15T14:31:56Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5214075079,213,0.12,5214075075,141,5.8,5214075073,140,70.2,5214075071,56,Right,5214075077,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
