id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2715418237,191,7,1,25,54,77tfx9me4aaqhzv78bmgsy9bg,0,72.6,56.9,2024-08-31T14:26:32.636Z,2024-08-31T18:57:58Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5185904377,385,,5184155653,286,,5184155649,56,Center,5184396501,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715418313,190,1,1,25,55,5rz9enoyknpg8ji78za5b82p0,1,31.8,57.7,2024-08-31T14:26:33.820Z,2024-08-31T14:53:29Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5184156073,141,39.3,5184156067,56,Back,5184156069,140,34.8,5184156077,213,4.96,5184156075,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715418583,191,1,1,25,57,5rz9enoyknpg8ji78za5b82p0,1,42.3,25.4,2024-08-31T14:26:35.580Z,2024-08-31T14:53:39Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5184157343,141,17.0,5184157341,140,61.0,5184157339,56,Right,5184157347,213,6.00,5184157345,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715418603,192,3,1,26,5,5rz9enoyknpg8ji78za5b82p0,0,88.9,13.8,2024-08-31T14:26:44.172Z,2024-08-31T18:58:16Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5184157435,56,Right,5184157481,211,,5184157439,286,,5185905897,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715418683,192,12,1,26,6,77tfx9me4aaqhzv78bmgsy9bg,1,4.9,72.4,2024-08-31T14:26:44.909Z,2024-08-31T14:26:48Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5184158035,233,193,5184157893,140,10.2,5184157889,56,Back,5184157897,141,72.9,5184157901,212,5.6,5184157905,213,0.06,5184158033,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715418647,193,74,1,26,6,5rz9enoyknpg8ji78za5b82p0,1,87.8,27.5,2024-08-31T14:26:44.910Z,2024-08-31T14:26:49Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5184158053,233,192,5184157789,397,,5184157707,285,,5184157705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715418697,193,52,1,26,9,77tfx9me4aaqhzv78bmgsy9bg,1,2.3,53.9,2024-08-31T14:26:48.156Z,2024-08-31T18:58:19Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5185906093,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715419073,194,1,1,26,21,77tfx9me4aaqhzv78bmgsy9bg,1,2.3,53.9,2024-08-31T14:26:59.933Z,2024-08-31T14:27:10Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5184161583,189,,5184159961,141,22.4,5184159957,140,24.8,5184159965,212,31.9,5184159953,56,Back,5184159949,123,,5184159973,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715419111,195,1,1,26,23,77tfx9me4aaqhzv78bmgsy9bg,1,24.8,22.4,2024-08-31T14:27:01.563Z,2024-08-31T14:27:03Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184160155,213,1.63,5184160147,56,Back,5184160151,141,52.0,5184160153,212,20.2,5184160149,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715419221,196,1,1,26,24,77tfx9me4aaqhzv78bmgsy9bg,1,23.6,52.0,2024-08-31T14:27:02.988Z,2024-08-31T14:27:06Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184160865,141,54.1,5184160867,212,8.9,5184160863,140,32.0,5184160861,56,Back,5184160869,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715419323,197,1,1,26,28,77tfx9me4aaqhzv78bmgsy9bg,1,32.0,54.2,2024-08-31T14:27:06.540Z,2024-08-31T14:27:10Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184161517,56,Back,5184161521,141,28.2,5184161523,212,18.8,5184161519,140,26.0,5184161525,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715419409,198,1,1,26,32,77tfx9me4aaqhzv78bmgsy9bg,1,26.0,28.2,2024-08-31T14:27:10.861Z,2024-08-31T14:27:13Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184162011,140,27.9,5184162013,141,62.1,5184162009,56,Back,5184162017,213,1.48,5184162015,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715419435,199,1,1,26,35,77tfx9me4aaqhzv78bmgsy9bg,1,28.0,59.7,2024-08-31T14:27:13.628Z,2024-08-31T14:27:15Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184162159,212,18.2,5184162151,56,Back,5184162153,140,43.8,5184162163,213,5.86,5184162155,141,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715419505,200,1,1,26,36,77tfx9me4aaqhzv78bmgsy9bg,1,43.8,48.6,2024-08-31T14:27:14.972Z,2024-08-31T14:27:17Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5184162569,213,1.70,5184162561,56,Back,5184162563,140,42.6,5184162567,212,9.5,5184162565,141,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715419539,201,1,1,26,39,77tfx9me4aaqhzv78bmgsy9bg,1,44.0,69.0,2024-08-31T14:27:17.772Z,2024-08-31T14:27:19Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184162769,213,0.99,5184162761,56,Left,5184162763,140,54.1,5184162767,212,19.2,5184162765,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715419735,202,1,1,26,41,77tfx9me4aaqhzv78bmgsy9bg,1,54.1,92.6,2024-08-31T14:27:19.500Z,2024-08-31T14:27:28Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5184163759,140,77.0,5184163757,56,Left,5184163763,212,24.3,5184163761,141,87.6,5184163765,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715419751,203,1,1,26,49,77tfx9me4aaqhzv78bmgsy9bg,0,93.3,84.6,2024-08-31T14:27:27.980Z,2024-08-31T18:58:41Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5184163895,56,Center,5185908055,225,,5184163905,213,4.59,5184163903,212,7.0,5184163901,141,74.4,5185908057,386,,5185908061,72,,5184163887,2,,5184163899,140,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2715419747,194,61,1,26,50,5rz9enoyknpg8ji78za5b82p0,1,6.4,27.1,2024-08-31T14:27:28.910Z,2024-08-31T14:27:29Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5184163853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715419825,195,12,1,26,52,5rz9enoyknpg8ji78za5b82p0,1,8.2,49.7,2024-08-31T14:27:30.765Z,2024-08-31T14:27:32Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5184164335,212,36.8,5184164325,56,Back,5184164337,213,5.04,5184164409,167,,5184164329,140,19.5,5184164333,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715419837,196,5,1,26,53,5rz9enoyknpg8ji78za5b82p0,0,13.2,-1.4,2024-08-31T14:27:32.088Z,2024-08-31T14:27:39Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5184164401,347,,5184164899,233,204,5184164399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715419909,204,5,1,26,53,77tfx9me4aaqhzv78bmgsy9bg,1,86.8,101.4,2024-08-31T14:27:32.088Z,2024-08-31T14:56:53Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5184164853,233,196,5184164815,347,,5184164811,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715420765,205,1,1,27,26,77tfx9me4aaqhzv78bmgsy9bg,1,95.3,100.0,2024-08-31T14:28:04.348Z,2024-08-31T14:28:10Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5184169853,212,23.9,5184169851,141,66.8,5184169849,140,97.1,5184169857,1,,5184169847,56,Center,5184169845,107,,5184169855,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715420779,206,44,1,27,31,77tfx9me4aaqhzv78bmgsy9bg,1,97.8,69.0,2024-08-31T14:28:09.964Z,2024-08-31T15:58:19Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184169947,56,Center,5184170203,233,197,5184169949,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715420819,197,44,1,27,31,5rz9enoyknpg8ji78za5b82p0,0,2.2,31.0,2024-08-31T14:28:09.965Z,2024-08-31T15:58:19Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5184170229,233,206,5184170147,285,,5184170145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715420809,207,1,1,27,31,77tfx9me4aaqhzv78bmgsy9bg,0,97.1,66.8,2024-08-31T14:28:10.172Z,2024-08-31T14:28:11Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184170105,56,Center,5184170111,212,1.8,5184170113,213,4.15,5184170107,140,96.2,5184170109,141,64.6,5184170101,3,,5184170103,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715420829,198,61,1,27,33,5rz9enoyknpg8ji78za5b82p0,1,1.7000000000000002,29.8,2024-08-31T14:28:11.821Z,2024-08-31T14:28:11Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5184170177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715420853,199,6,1,27,34,5rz9enoyknpg8ji78za5b82p0,0,0.6000000000000001,31.4,2024-08-31T14:28:12.639Z,2024-08-31T19:00:52Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5184170543,233,208,5184170473,73,,5184170471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715420869,208,6,1,27,34,77tfx9me4aaqhzv78bmgsy9bg,1,99.4,68.6,2024-08-31T14:28:12.639Z,2024-08-31T14:57:02Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184170491,233,199,5184170433,73,,5184170431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715421239,209,1,1,27,49,77tfx9me4aaqhzv78bmgsy9bg,1,99.5,99.5,2024-08-31T14:28:27.724Z,2024-08-31T14:28:31Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5184172473,56,Left,5184172471,6,,5184172479,212,13.3,5184172477,141,90.3,5184172481,213,3.63,5184172475,140,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715421283,210,1,1,27,51,77tfx9me4aaqhzv78bmgsy9bg,1,87.6,88.1,2024-08-31T14:28:29.404Z,2024-08-31T14:28:31Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5184172713,56,Center,5184172723,141,73.8,5184172729,212,12.1,5184172733,213,4.08,5184172717,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715421411,211,1,1,27,53,77tfx9me4aaqhzv78bmgsy9bg,1,80.7,73.7,2024-08-31T14:28:31.837Z,2024-08-31T19:01:02Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,1.0,,5184173425,56,Center,5185921005,72,,5184173435,212,29.0,5184173431,141,39.7,5184173423,155,,5184173421,2,,5184192559,154,,5185921003,224,,5184192557,210,15,5184173427,140,97.3,5184173437,213,,,,5.36,,,,,,,,,,,,,,,,,
2715421423,212,15,1,27,57,77tfx9me4aaqhzv78bmgsy9bg,1,97.3,39.7,2024-08-31T14:28:35.468Z,2024-08-31T14:30:44Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5184192741,147,46.0,5184192717,55,211,5184192727,102,49.0,5184190317,15,,5184173513,56,Center,5184173509,60,,5184192773,233,201,5184190321,328,,5184192711,154,,5184192731,103,10.1,5184192739,146,5184192699,78,,100,5184190315,25,,5184192705,29,,,,,,,,,,,,
2715422003,201,10,1,27,57,5rz9enoyknpg8ji78za5b82p0,1,1.0,54.4,2024-08-31T14:28:35.568Z,2024-08-31T19:01:41Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5184176797,56,Back,5184192807,233,212,5185925351,377,,5185925349,179,,5184176791,173,,5184176795,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715421527,213,13,1,28,1,77tfx9me4aaqhzv78bmgsy9bg,1,92.7,58.3,2024-08-31T14:28:39.388Z,2024-08-31T19:02:01Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5184200191,102,50.8,5184174015,56,Center,5184200199,458,,5184199075,72,,5184200185,74,,5184199073,25,,5184200195,103,88.9,5184200197,328,,5185927287,17,,5184200203,231,52.7,5184200201,230,,,,99.1,,,,,,,,,,,,,,,,,
2715421813,200,5,1,28,2,5rz9enoyknpg8ji78za5b82p0,1,-1.2,44.8,2024-08-31T14:28:40.299Z,2024-08-31T14:28:53Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5184175713,346,,5184175755,233,214,5184175711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715421557,214,5,1,28,2,77tfx9me4aaqhzv78bmgsy9bg,0,101.2,55.2,2024-08-31T14:28:40.299Z,2024-08-31T14:56:53Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5184174169,346,,5184175849,233,200,5184174167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715422159,202,1,1,28,23,5rz9enoyknpg8ji78za5b82p0,1,2.7,57.2,2024-08-31T14:29:01.340Z,2024-08-31T14:34:42Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5184177575,213,1.22,5184181341,237,,5184177567,56,Back,5184226991,189,,5184177571,141,88.0,5184177573,212,22.3,5184177569,140,9.9,5184181335,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715422171,203,1,1,28,25,5rz9enoyknpg8ji78za5b82p0,1,10.5,90.3,2024-08-31T14:29:03.756Z,2024-08-31T14:34:39Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5184177653,141,87.5,5184177651,140,25.6,5184177649,56,Back,5184177657,213,6.16,5184177655,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715422207,204,1,1,28,26,5rz9enoyknpg8ji78za5b82p0,0,25.6,87.7,2024-08-31T14:29:04.572Z,2024-08-31T14:34:41Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5184177835,212,6.0,5184177833,141,82.2,5184177831,140,30.1,5184177829,56,Back,5184177847,236,,5184177853,286,,5184177849,233,215,5184177837,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715422195,215,74,1,28,26,77tfx9me4aaqhzv78bmgsy9bg,1,69.4,20.9,2024-08-31T14:29:04.573Z,2024-08-31T14:29:06Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5184177789,56,Right,5184177791,285,,5184177995,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715422283,217,1,1,28,28,77tfx9me4aaqhzv78bmgsy9bg,1,79.7,19.6,2024-08-31T14:29:06.764Z,2024-08-31T14:29:08Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5184178261,213,2.57,5184178257,141,27.4,5184178253,56,Center,5184178259,212,9.8,5184178255,140,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715422311,218,1,1,28,29,77tfx9me4aaqhzv78bmgsy9bg,0,71.1,27.2,2024-08-31T14:29:08.267Z,2024-08-31T14:36:39Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5184178413,56,Center,5184178421,141,30.5,5184178417,140,71.7,5184178427,213,1.30,5184245643,286,,5184245637,236,,5184245639,233,276,5184178425,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715431427,276,74,1,28,29,5rz9enoyknpg8ji78za5b82p0,1,25.6,74.3,2024-08-31T14:29:08.268Z,2024-08-31T14:36:39Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5184245679,233,218,5184229281,285,,5184229279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715422379,219,1,1,28,31,77tfx9me4aaqhzv78bmgsy9bg,1,45.9,30.3,2024-08-31T14:29:09.516Z,2024-08-31T14:29:12Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184178855,56,Right,5184178863,213,5.87,5184178861,212,16.6,5184178857,140,60.4,5184178859,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715422491,220,1,1,28,34,77tfx9me4aaqhzv78bmgsy9bg,1,70.0,13.8,2024-08-31T14:29:12.444Z,2024-08-31T14:29:16Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5184179539,213,3.54,5184179533,140,56.3,5184179531,56,Right,5184179537,212,15.6,5184179535,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715422393,205,83,1,28,34,5rz9enoyknpg8ji78za5b82p0,0,31.4,94.8,2024-08-31T14:29:12.541Z,2024-08-31T14:29:20Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5184180201,399,ddsv1cx4vopu1xis5xwkx2qz8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715422505,221,4,1,28,38,77tfx9me4aaqhzv78bmgsy9bg,1,47.2,14.7,2024-08-31T14:29:16.412Z,2024-08-31T14:56:59Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184179687,265,,5184179683,56,Back,5184179681,13,,5184179689,286,,5184179685,152,,5184179777,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715422499,206,4,1,28,38,5rz9enoyknpg8ji78za5b82p0,0,52.8,85.3,2024-08-31T14:29:16.413Z,2024-08-31T14:56:59Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5184179735,285,,5184179727,13,,5184179809,233,221,5184179729,56,Left,5184179733,265,,5184179731,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715422917,222,1,1,28,51,77tfx9me4aaqhzv78bmgsy9bg,1,46.1,15.2,2024-08-31T14:29:29.436Z,2024-08-31T14:29:31Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184181875,213,1.50,5184181865,152,,5184181943,189,,5184181869,140,46.6,5184181863,5,,5184181867,56,Back,5184181871,141,26.3,5184181873,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715422997,223,1,1,28,52,77tfx9me4aaqhzv78bmgsy9bg,1,46.6,26.3,2024-08-31T14:29:31.068Z,2024-08-31T14:29:33Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5184182301,56,Back,5184182303,140,41.0,5184182309,213,1.80,5184182351,189,,5184182305,141,63.5,5184182307,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715423071,224,1,1,28,54,77tfx9me4aaqhzv78bmgsy9bg,1,41.0,63.5,2024-08-31T14:29:33.276Z,2024-08-31T14:29:35Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184182721,140,47.0,5184182723,141,45.0,5184182719,56,Back,5184182729,213,5.18,5184182725,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715423137,225,1,1,28,57,77tfx9me4aaqhzv78bmgsy9bg,1,46.3,42.0,2024-08-31T14:29:35.644Z,2024-08-31T14:29:37Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184183147,141,17.4,5184183143,56,Back,5184183149,212,16.7,5184183151,213,4.66,5184183145,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715423195,226,1,1,28,59,77tfx9me4aaqhzv78bmgsy9bg,1,45.2,18.0,2024-08-31T14:29:37.532Z,2024-08-31T14:29:39Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184183469,141,36.7,5184183471,212,15.2,5184183473,213,2.15,5184183465,56,Back,5184183467,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715423281,227,1,1,29,0,77tfx9me4aaqhzv78bmgsy9bg,1,37.2,38.1,2024-08-31T14:29:39.165Z,2024-08-31T14:29:43Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184183963,213,1.59,5184183955,56,Back,5184183961,212,18.8,5184183957,140,36.8,5184183959,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715423331,228,1,1,29,5,77tfx9me4aaqhzv78bmgsy9bg,1,32.7,65.3,2024-08-31T14:29:43.308Z,2024-08-31T14:29:46Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184184317,213,4.69,5184184297,56,Back,5184184303,140,32.3,5184184307,141,34.8,5184184313,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715423355,229,1,1,29,7,77tfx9me4aaqhzv78bmgsy9bg,1,28.9,32.8,2024-08-31T14:29:45.740Z,2024-08-31T14:29:47Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5184184439,56,Back,5184184441,140,41.6,5184184443,141,37.0,5184184449,213,0.21,5184184445,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715423543,230,1,1,29,9,77tfx9me4aaqhzv78bmgsy9bg,1,44.0,35.7,2024-08-31T14:29:47.372Z,2024-08-31T14:29:55Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5184185513,141,40.1,5184185511,140,57.3,5184185509,56,Center,5184185517,213,0.21,5184185515,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715423553,231,61,1,29,11,77tfx9me4aaqhzv78bmgsy9bg,0,61.9,39.7,2024-08-31T14:29:50.102Z,2024-08-31T16:03:06Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5184185533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715423471,207,1,1,29,12,5rz9enoyknpg8ji78za5b82p0,1,38.0,65.5,2024-08-31T14:29:50.972Z,2024-08-31T14:29:52Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5184185119,141,49.1,5184185123,213,3.98,5184185121,212,15.0,5184185113,56,Back,5184185115,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715423559,209,1,1,29,14,5rz9enoyknpg8ji78za5b82p0,1,26.5,47.4,2024-08-31T14:29:52.816Z,2024-08-31T14:29:55Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5184185569,140,2.7,5184185575,213,3.27,5184185573,212,25.2,5184185571,141,42.5,5184185567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715423649,210,1,1,29,17,5rz9enoyknpg8ji78za5b82p0,1,2.7,42.5,2024-08-31T14:29:55.725Z,2024-08-31T14:29:59Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5184186053,141,6.0,5184186049,140,41.0,5184186043,155,,5184186047,56,Back,5184186061,213,5.73,5184186057,212,47.3,5184186065,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715423685,211,1,1,29,20,5rz9enoyknpg8ji78za5b82p0,0,41.0,6.0,2024-08-31T14:29:59.180Z,2024-08-31T16:03:10Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5184186253,141,11.2,5184186251,140,39.9,5184186249,56,Back,5184186257,213,1.89,5184186255,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715423735,212,4,1,29,23,5rz9enoyknpg8ji78za5b82p0,1,40.2,14.8,2024-08-31T14:30:02.059Z,2024-08-31T16:03:11Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5184937755,233,232,5184186747,152,,5184186745,56,Back,5184186751,286,,5184186749,265,,5184186743,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715423723,232,4,1,29,23,77tfx9me4aaqhzv78bmgsy9bg,0,59.8,85.2,2024-08-31T14:30:02.060Z,2024-08-31T16:03:10Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184187985,152,,5184937711,233,212,5184187983,13,,5184186483,56,Left,5184186487,285,,5184187987,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715424119,213,1,1,29,39,5rz9enoyknpg8ji78za5b82p0,1,51.5,13.7,2024-08-31T14:30:17.694Z,2024-08-31T14:52:17Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5184379441,189,,5184188753,140,54.2,5184189177,1,,5184188765,213,1.51,5184189175,196,,5184188745,152,,5184188749,56,Left,5184188743,155,,5184188741,5,,5184188761,212,44.8,5184188757,141,,,,79.4,,,,,,,,,,,,,,,,,
2715424259,214,1,1,29,42,5rz9enoyknpg8ji78za5b82p0,1,69.8,82.3,2024-08-31T14:30:21.276Z,2024-08-31T14:30:24Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5184189627,141,95.8,5184189635,213,2.08,5184189631,212,10.5,5184189621,140,64.9,5184189619,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
