id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2810170359,159,1,1,15,26,ahnt9ejgwj58ul8auzdvi3czf,1,74.7,92.4,2025-05-04T12:16:03.809Z,2025-05-04T12:16:05Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5701825197,141,86.0,5701825201,213,3.61,5701825199,212,9.6,5701825193,56,Left,5701825195,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170389,160,1,1,15,28,ahnt9ejgwj58ul8auzdvi3czf,1,67.4,79.4,2025-05-04T12:16:05.729Z,2025-05-04T12:16:08Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5701825385,56,Center,5701825393,213,5.11,5701825391,212,7.9,5701825387,140,70.3,5701825389,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170411,161,1,1,15,31,ahnt9ejgwj58ul8auzdvi3czf,1,73.9,75.0,2025-05-04T12:16:08.241Z,2025-05-04T12:16:10Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5701825519,212,21.4,5701825521,213,0.46,5701825517,141,89.0,5701825513,56,Left,5701825515,140,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170465,162,1,1,15,32,ahnt9ejgwj58ul8auzdvi3czf,1,94.7,88.1,2025-05-04T12:16:09.969Z,2025-05-04T15:49:18Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5701825733,212,22.8,5703362611,224,,5701825727,56,Center,5701825735,213,4.48,5701825729,140,89.7,5703362613,72,,5701825731,141,55.4,5701825723,2,,5701825725,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170467,163,61,1,15,35,ahnt9ejgwj58ul8auzdvi3czf,0,90.7,62.6,2025-05-04T12:16:12.657Z,2025-05-04T12:16:13Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5701825741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170919,132,12,1,15,37,c165yjiny1qnmfdvefxvflnkc,1,11.4,33.7,2025-05-04T12:16:14.968Z,2025-05-04T12:16:36Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5701827879,141,7.3,5701827885,213,5.54,5701827875,56,Back,5701827877,140,30.0,5701827883,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170617,164,1,1,15,41,ahnt9ejgwj58ul8auzdvi3czf,1,72.8,83.6,2025-05-04T12:16:18.897Z,2025-05-04T12:20:29Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5701826437,141,91.5,5701826439,212,6.5,5701826435,140,76.2,5701826433,56,Left,5701826441,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170645,165,1,1,15,43,ahnt9ejgwj58ul8auzdvi3czf,1,75.8,87.8,2025-05-04T12:16:20.481Z,2025-05-04T12:16:22Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5701826565,213,3.62,5701826559,140,69.8,5701826563,212,7.1,5701826557,56,Left,5701826561,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170673,166,1,1,15,45,ahnt9ejgwj58ul8auzdvi3czf,1,69.6,83.0,2025-05-04T12:16:22.179Z,2025-05-04T12:23:20Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5701826625,212,10.4,5701826619,56,Left,5701826627,213,0.82,5701826623,141,94.2,5701826621,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170713,167,1,1,15,47,ahnt9ejgwj58ul8auzdvi3czf,1,76.3,93.3,2025-05-04T12:16:24.640Z,2025-05-04T12:16:26Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5701826845,56,Center,5701826847,140,74.1,5701826849,141,77.0,5701826853,213,4.51,5701826851,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170799,168,1,1,15,48,ahnt9ejgwj58ul8auzdvi3czf,1,71.6,77.0,2025-05-04T12:16:25.984Z,2025-05-04T12:16:30Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5701827271,140,66.6,5701827279,212,13.3,5701827269,56,Center,5701827283,213,4.31,5701827275,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170911,169,1,1,15,52,ahnt9ejgwj58ul8auzdvi3czf,1,71.3,38.8,2025-05-04T12:16:29.921Z,2025-05-04T12:16:36Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5701827829,140,82.9,5701827841,213,5.24,5701827833,141,8.0,5701827837,212,24.2,5701827825,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170925,170,43,1,15,59,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-04T12:16:36.528Z,2025-05-04T15:50:12Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5701827921,56,Right,5703368189,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170941,171,50,1,15,59,ahnt9ejgwj58ul8auzdvi3czf,1,71.9,19.6,2025-05-04T12:16:36.767Z,2025-05-04T12:16:39Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5701828159,233,133,5701827993,56,Right,5701827995,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170957,133,7,1,15,59,c165yjiny1qnmfdvefxvflnkc,1,28.1,80.4,2025-05-04T12:16:36.768Z,2025-05-04T15:50:20Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5701828067,56,Back,5701828069,285,,5703368845,178,,5703368843,384,,5701828119,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810455813,624,3,1,16,0,c165yjiny1qnmfdvefxvflnkc,1,28.9,75.5,2025-05-04T12:16:37.697Z,2025-05-04T15:50:55Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5703371057,285,,5703371051,56,Back,5703371059,465,,5703371063,233,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810455807,1161,45,1,16,0,ahnt9ejgwj58ul8auzdvi3czf,0,71.1,24.5,2025-05-04T12:16:37.697Z,2025-05-04T15:50:53Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5703371025,286,,5703371023,56,Center,5703371127,233,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170987,135,50,1,16,2,c165yjiny1qnmfdvefxvflnkc,1,31.8,74.8,2025-05-04T12:16:39.938Z,2025-05-04T12:23:34Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5701828185,56,Back,5701828187,285,,5701828393,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171023,172,7,1,16,2,ahnt9ejgwj58ul8auzdvi3czf,1,68.2,25.2,2025-05-04T12:16:39.939Z,2025-05-04T15:51:15Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5701828361,286,,5703373703,383,,5703373705,178,,5701828387,233,135,5701828357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171025,173,4,1,16,4,ahnt9ejgwj58ul8auzdvi3czf,1,68.8,31.5,2025-05-04T12:16:41.681Z,2025-05-04T13:22:29Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5701828401,56,Center,5701828407,286,,5702248931,295,,5701828403,152,,5701828787,233,136,5701828399,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171029,136,4,1,16,4,c165yjiny1qnmfdvefxvflnkc,0,31.2,68.5,2025-05-04T12:16:41.682Z,2025-05-04T12:23:30Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5701828731,13,,5701828737,295,,5701828751,285,,5701828745,152,,5701828741,56,Back,5701828811,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171061,174,1,1,16,6,ahnt9ejgwj58ul8auzdvi3czf,1,72.3,28.1,2025-05-04T12:16:43.200Z,2025-05-04T12:16:44Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5701828551,141,34.1,5701828543,5,,5701828545,152,,5701828553,212,4.5,5701828549,140,70.5,5701828555,213,2.00,5701828547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171119,175,1,1,16,7,ahnt9ejgwj58ul8auzdvi3czf,1,70.3,34.1,2025-05-04T12:16:44.480Z,2025-05-04T12:16:47Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5701828857,56,Center,5701828863,212,7.2,5701828859,140,72.4,5701828865,213,1.26,5701828861,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171139,176,1,1,16,9,ahnt9ejgwj58ul8auzdvi3czf,1,71.7,49.9,2025-05-04T12:16:46.992Z,2025-05-04T15:52:02Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5701828925,140,77.3,5701828923,56,Left,5701828931,213,1.32,5701828929,212,23.3,5703377859,189,,5701828927,141,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171167,177,1,1,16,11,ahnt9ejgwj58ul8auzdvi3czf,1,80.7,80.1,2025-05-04T12:16:48.848Z,2025-05-04T12:16:50Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5701829069,56,Center,5701829075,212,9.5,5701829077,213,3.77,5701829073,141,71.9,5701829071,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171199,178,1,1,16,13,ahnt9ejgwj58ul8auzdvi3czf,1,73.0,73.4,2025-05-04T12:16:50.608Z,2025-05-04T15:52:29Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5701829269,213,4.64,5701829261,56,Center,5701829267,212,10.6,5701829263,140,72.3,5701829265,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171257,179,1,1,16,16,ahnt9ejgwj58ul8auzdvi3czf,0,72.3,57.9,2025-05-04T12:16:53.360Z,2025-05-04T14:27:32Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5701829485,140,98.2,5701829491,213,0.22,5701829481,155,,5701829487,141,66.8,5701829483,56,Center,5701829489,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171227,137,52,1,16,18,c165yjiny1qnmfdvefxvflnkc,1,2.7,30.5,2025-05-04T12:16:55.072Z,2025-05-04T15:52:44Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5703381343,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171557,138,1,1,16,36,c165yjiny1qnmfdvefxvflnkc,1,9.4,37.6,2025-05-04T12:17:13.487Z,2025-05-04T12:17:16Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5701831091,140,15.0,5701831097,213,5.79,5701831089,56,Back,5701831113,189,,5701831093,141,33.0,5701831087,123,,5701831095,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171677,139,1,1,16,41,c165yjiny1qnmfdvefxvflnkc,1,21.6,29.4,2025-05-04T12:17:18.289Z,2025-05-04T12:17:23Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5701831625,56,Back,5701831637,212,44.5,5701831643,1,,5701831621,196,,5701831633,141,92.9,5701831617,155,,5701831629,140,31.7,5701831641,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171745,140,2,1,16,45,c165yjiny1qnmfdvefxvflnkc,1,36.0,92.2,2025-05-04T12:17:23.048Z,2025-05-04T15:53:06Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5701832043,141,75.6,5701832041,140,66.4,5701832039,56,Center,5701833085,7,94hei5v2f93ga4b0iwxxisbu1,5701832049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171837,181,55,1,16,45,ahnt9ejgwj58ul8auzdvi3czf,1,24.5,25.4,2025-05-04T12:17:23.049Z,2025-05-04T15:53:21Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5703384925,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810458733,1162,1,1,16,53,ahnt9ejgwj58ul8auzdvi3czf,1,36.9,20.2,2025-05-04T12:17:30.657Z,2025-05-04T15:53:36Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5703386259,152,,5703386265,141,23.4,5703386263,140,28.1,5703386257,5,,5703386267,212,9.5,5703386261,56,Back,5703386269,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171867,182,1,1,16,56,ahnt9ejgwj58ul8auzdvi3czf,1,22.4,32.5,2025-05-04T12:17:33.440Z,2025-05-04T15:53:40Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5701832633,56,Back,5701832635,140,26.3,5701832641,213,1.35,5701832637,141,59.7,5701832639,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171883,183,1,1,16,57,ahnt9ejgwj58ul8auzdvi3czf,1,26.3,59.7,2025-05-04T12:17:34.511Z,2025-05-04T12:17:35Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5701832729,212,20.3,5701832727,141,83.3,5701832725,140,38.2,5701832723,56,Back,5701832731,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171901,184,1,1,16,58,ahnt9ejgwj58ul8auzdvi3czf,1,37.3,82.4,2025-05-04T12:17:35.664Z,2025-05-04T14:27:18Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5701832817,56,Back,5701832821,141,69.2,5701832819,140,43.9,5701832823,212,11.3,5701832825,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171961,185,1,1,17,0,ahnt9ejgwj58ul8auzdvi3czf,1,48.1,68.0,2025-05-04T12:17:37.296Z,2025-05-04T12:17:40Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5701833129,212,25.5,5701833127,141,91.8,5701833133,213,0.69,5701833123,140,66.9,5701833119,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172009,186,1,1,17,2,ahnt9ejgwj58ul8auzdvi3czf,1,68.3,91.2,2025-05-04T12:17:39.904Z,2025-05-04T12:17:43Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5701833365,213,3.43,5701833359,140,60.2,5701833363,212,8.9,5701833357,56,Left,5701833361,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172023,187,1,1,17,5,ahnt9ejgwj58ul8auzdvi3czf,1,61.5,82.7,2025-05-04T12:17:42.960Z,2025-05-04T12:17:44Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5701833437,212,17.5,5701833431,56,Center,5701833439,213,4.23,5701833433,140,53.8,5701833435,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172045,188,1,1,17,7,ahnt9ejgwj58ul8auzdvi3czf,1,52.8,59.3,2025-05-04T12:17:44.336Z,2025-05-04T12:17:45Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5701833551,141,67.4,5701833549,140,47.4,5701833553,212,7.9,5701833555,213,2.37,5701833547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172071,189,1,1,17,8,ahnt9ejgwj58ul8auzdvi3czf,1,47.9,65.4,2025-05-04T12:17:46.048Z,2025-05-04T12:17:47Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5701833657,56,Center,5701833665,213,4.97,5701833659,140,53.6,5701833661,141,32.5,5701833663,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172133,190,1,1,17,10,ahnt9ejgwj58ul8auzdvi3czf,1,55.2,28.6,2025-05-04T12:17:47.632Z,2025-05-04T12:17:51Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5701833959,141,9.8,5701833963,213,5.56,5701833961,212,19.2,5701833957,140,68.9,5701833955,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172179,191,1,1,17,14,ahnt9ejgwj58ul8auzdvi3czf,1,72.4,11.3,2025-05-04T12:17:51.279Z,2025-05-04T12:17:55Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5701834193,56,Right,5701834195,140,71.6,5701834197,141,19.1,5701834201,213,1.73,5701834199,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172211,192,1,1,17,17,ahnt9ejgwj58ul8auzdvi3czf,1,70.4,21.8,2025-05-04T12:17:54.863Z,2025-05-04T12:17:56Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5701834339,141,10.6,5701834343,213,4.63,5701834337,140,69.8,5701834341,212,7.6,5701834335,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172219,193,1,1,17,19,ahnt9ejgwj58ul8auzdvi3czf,1,69.5,11.6,2025-05-04T12:17:56.224Z,2025-05-04T12:17:56Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5701834389,56,Center,5701834395,212,9.4,5701834391,140,67.5,5701834397,213,1.80,5701834393,141,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172257,194,1,1,17,19,ahnt9ejgwj58ul8auzdvi3czf,1,67.5,25.1,2025-05-04T12:17:56.800Z,2025-05-04T12:17:59Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5701834625,56,Center,5701834635,212,14.0,5701834637,213,1.45,5701834627,140,69.1,5701834631,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172345,195,1,1,17,22,ahnt9ejgwj58ul8auzdvi3czf,1,70.0,52.4,2025-05-04T12:17:59.583Z,2025-05-04T12:18:05Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5701835035,141,83.3,5701835033,140,78.5,5701835029,56,Left,5701835037,212,22.8,5701835039,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172387,196,1,1,17,27,ahnt9ejgwj58ul8auzdvi3czf,1,88.6,76.7,2025-05-04T12:18:04.927Z,2025-05-04T12:18:07Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5701835241,213,3.56,5701835235,141,70.1,5701835239,212,11.1,5701835225,56,Center,5701835231,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172509,197,1,1,17,30,ahnt9ejgwj58ul8auzdvi3czf,0,77.2,69.9,2025-05-04T12:18:07.249Z,2025-05-04T12:18:13Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5701835775,56,Center,5701835785,1,,5701835783,213,5.52,5701835773,155,,5701835779,141,34.1,5701835781,212,35.1,5701835777,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172815,142,5,1,17,33,c165yjiny1qnmfdvefxvflnkc,1,-1.2,68.8,2025-05-04T12:18:10.783Z,2025-05-04T12:23:27Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5701837919,233,198,5701837387,346,,5701837385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172887,198,5,1,17,33,ahnt9ejgwj58ul8auzdvi3czf,0,101.2,31.2,2025-05-04T12:18:10.783Z,2025-05-04T12:23:27Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5701837895,56,Center,5701837897,346,,5701837941,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172823,143,1,1,17,56,c165yjiny1qnmfdvefxvflnkc,0,5.2,55.5,2025-05-04T12:18:33.472Z,2025-05-04T12:19:05Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5701837439,213,0.44,5701837443,74,,5701839239,189,,5701837431,56,Back,5701837437,212,45.2,5701837441,1,,5701837429,124,,5701837433,140,44.1,5701837435,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172859,144,1,1,18,1,c165yjiny1qnmfdvefxvflnkc,1,18.5,91.1,2025-05-04T12:18:38.344Z,2025-05-04T12:19:35Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5701837661,212,9.7,5701837655,56,Back,5701837663,213,3.69,5701837659,141,83.6,5701840949,155,,5701837657,140,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172871,145,1,1,18,2,c165yjiny1qnmfdvefxvflnkc,1,10.5,83.3,2025-05-04T12:18:39.703Z,2025-05-04T12:19:37Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5701837767,140,31.9,5701837771,212,23.0,5701837769,141,76.0,5701837763,157,,5701837775,1,,5701837773,213,6.07,5701837765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172875,146,1,1,18,3,c165yjiny1qnmfdvefxvflnkc,0,33.0,77.0,2025-05-04T12:18:40.495Z,2025-05-04T12:19:38Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5701837805,3,,5701837811,141,70.5,5701837809,140,41.0,5701837815,213,5.80,5701839095,168,,5701837807,56,Back,5701837813,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172891,199,8,1,18,6,ahnt9ejgwj58ul8auzdvi3czf,1,66.5,39.2,2025-05-04T12:18:44.064Z,2025-05-04T15:56:07Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5703398619,384,,5701837909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172931,201,1,1,18,10,ahnt9ejgwj58ul8auzdvi3czf,1,70.3,29.6,2025-05-04T12:18:47.343Z,2025-05-04T15:56:10Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5703398813,156,,5701838137,56,Center,5701838139,140,64.7,5701838143,141,40.1,5701838149,213,2.26,5701838147,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172947,202,1,1,18,11,ahnt9ejgwj58ul8auzdvi3czf,1,64.7,40.1,2025-05-04T12:18:48.111Z,2025-05-04T12:18:49Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5701838227,141,29.8,5701838229,212,16.2,5701838231,213,3.59,5701838223,56,Center,5701838225,140,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172967,203,1,1,18,12,ahnt9ejgwj58ul8auzdvi3czf,1,50.2,29.6,2025-05-04T12:18:49.551Z,2025-05-04T14:27:26Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5701838375,212,16.8,5701838373,141,10.1,5701838377,213,5.37,5701838371,140,60.0,5701838369,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810173033,204,1,1,18,14,ahnt9ejgwj58ul8auzdvi3czf,1,62.0,10.3,2025-05-04T12:18:51.743Z,2025-05-04T12:18:55Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5701838665,140,77.0,5701838663,56,Right,5701838671,213,6.01,5701838667,141,3.7,5701838669,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810173057,205,1,1,18,18,ahnt9ejgwj58ul8auzdvi3czf,1,74.2,4.4,2025-05-04T12:18:55.295Z,2025-05-04T12:18:57Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5701838831,212,8.4,5701838825,56,Right,5701838833,213,2.97,5701838827,140,66.3,5701838829,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810173095,206,1,1,18,19,ahnt9ejgwj58ul8auzdvi3czf,1,65.9,8.8,2025-05-04T12:18:57.039Z,2025-05-04T12:18:59Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5701839039,213,2.15,5701839037,212,17.9,5701839031,56,Center,5701839033,140,56.6,5701839035,141,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810173111,207,1,1,18,22,ahnt9ejgwj58ul8auzdvi3czf,1,56.6,30.8,2025-05-04T12:18:59.855Z,2025-05-04T12:19:01Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5701839159,213,5.10,5701839147,56,Right,5701839149,140,61.9,5701839151,141,10.6,5701839155,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810173137,208,1,1,18,24,ahnt9ejgwj58ul8auzdvi3czf,1,59.6,12.8,2025-05-04T12:19:01.838Z,2025-05-04T12:19:04Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5701839299,213,2.97,5701839295,141,17.8,5701839293,140,40.9,5701839297,212,19.9,5701839291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
