id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value
2786816441,251,74,1,21,42,9qsmopgutr7ut5g6workk8w4i,1,86.8,89.9,2025-03-10T18:24:21.041Z,2025-03-10T18:24:39Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5573325557,233,197,5573325527,397,,5573325503,56,Left,5573325505,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816637,198,5,1,21,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.0,-1.8,2025-03-10T18:24:23.805Z,2025-03-10T20:11:17Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5573326593,56,Back,5573326595,347,,5573326597,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816451,252,5,1,21,45,9qsmopgutr7ut5g6workk8w4i,0,89.0,101.8,2025-03-10T18:24:23.805Z,2025-03-10T20:11:17Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5573326601,233,198,5573325565,347,,5573325563,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816647,199,1,1,22,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.0,0.0,2025-03-10T18:24:42.084Z,2025-03-10T18:24:43Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5573326631,140,30.3,5573326629,56,Back,5573326633,141,15.2,5573326635,212,16.7,5573326627,107,,5573326637,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816653,200,1,1,22,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.2,16.2,2025-03-10T18:24:43.333Z,2025-03-10T21:43:31Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5573326657,140,27.3,5573326661,212,8.7,5573326659,141,12.3,5573326655,56,Back,5573326683,156,,5573326663,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816667,201,1,1,22,6,9w3sjm5ml4sjr2v81oxzdrt8v,0,28.9,15.6,2025-03-10T18:24:44.505Z,2025-03-10T18:27:41Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5573326709,157,,5573326721,1,,5573326717,212,0.3,5573326711,56,Back,5573326719,213,1.57,5573326713,140,28.9,5573326715,141,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786818031,287,61,1,22,7,9qsmopgutr7ut5g6workk8w4i,1,73.8,96.8,2025-03-10T18:24:45.798Z,2025-03-10T18:27:33Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5573334695,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816687,203,43,1,22,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-03-10T18:24:46.692Z,2025-03-10T18:24:54Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5573326851,56,Back,5573327235,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816681,202,43,1,22,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-03-10T18:24:47.051Z,2025-03-10T18:27:39Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5573326815,56,Back,5573335347,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786918709,897,61,1,22,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.3,11.8,2025-03-10T18:24:47.117Z,2025-03-10T21:44:50Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5573906217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816731,204,1,1,22,10,9w3sjm5ml4sjr2v81oxzdrt8v,0,21.6,2.1,2025-03-10T18:24:48.425Z,2025-03-10T21:45:05Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5573327171,141,4.3,5573327165,157,,5573327175,213,0.11,5573327173,212,13.4,5573327169,140,34.3,5573327167,56,Back,5573327177,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816715,253,61,1,22,11,9qsmopgutr7ut5g6workk8w4i,0,66.3,95.6,2025-03-10T18:24:50.196Z,2025-03-10T21:42:13Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5573327097,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816783,205,5,1,22,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.4,-1.4,2025-03-10T18:24:50.741Z,2025-03-10T20:11:18Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5573327467,347,,5573327465,56,Back,5573327513,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816721,254,5,1,22,12,9qsmopgutr7ut5g6workk8w4i,0,67.6,101.4,2025-03-10T18:24:50.741Z,2025-03-10T20:11:18Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5573327537,233,205,5573327131,56,Left,5573327133,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816803,206,1,1,22,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.4,0.0,2025-03-10T18:24:59.236Z,2025-03-10T18:25:00Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5573327625,140,32.4,5573327631,213,1.57,5573327623,56,Back,5573327627,141,24.9,5573327629,212,18.2,5573327621,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816807,207,61,1,22,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.4,24.9,2025-03-10T18:25:00.361Z,2025-03-10T18:25:00Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5573327639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816861,208,1,1,22,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.5,37.9,2025-03-10T18:25:01.533Z,2025-03-10T18:25:06Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5573327977,141,87.4,5573327979,212,36.0,5573327983,1,,5573327981,213,1.21,5573327975,140,37.7,5573327973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816877,209,1,1,22,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.9,92.0,2025-03-10T18:25:06.392Z,2025-03-10T18:25:08Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5573328097,140,86.8,5573328099,141,86.8,5573328105,213,6.16,5573328103,212,29.5,5573328095,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816887,210,1,1,22,30,9w3sjm5ml4sjr2v81oxzdrt8v,0,88.5,86.2,2025-03-10T18:25:08.719Z,2025-03-10T21:46:21Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5573328163,212,0.9,5573328165,213,5.08,5573328153,2,,5573909223,224,,5573328159,140,88.8,5573328161,141,85.0,5573909227,72,,5573328157,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816897,255,61,1,22,32,9qsmopgutr7ut5g6workk8w4i,1,13.1,15.8,2025-03-10T18:25:10.549Z,2025-03-10T18:25:10Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5573328235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817075,256,12,1,22,33,9qsmopgutr7ut5g6workk8w4i,1,4.8,32.5,2025-03-10T18:25:12.021Z,2025-03-10T18:25:32Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5573329221,141,4.4,5573329217,56,Back,5573329223,212,43.5,5573329225,213,5.83,5573329219,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816969,211,1,1,22,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.8,93.8,2025-03-10T18:25:15.812Z,2025-03-10T18:25:17Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5573328651,141,82.0,5573328653,212,9.8,5573328655,213,4.11,5573328647,56,Left,5573328649,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786816999,212,1,1,22,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.0,76.0,2025-03-10T18:25:17.577Z,2025-03-10T18:25:23Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5573328803,140,51.7,5573328805,141,56.1,5573328801,56,Center,5573328809,213,4.46,5573328807,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817035,213,1,1,22,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.2,48.4,2025-03-10T18:25:22.919Z,2025-03-10T18:25:27Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5573328997,212,17.4,5573328995,141,73.6,5573328993,140,62.9,5573328999,213,1.41,5573328991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817049,214,1,1,22,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.0,82.7,2025-03-10T18:25:27.559Z,2025-03-10T18:25:29Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5573329067,212,10.3,5573329061,56,Center,5573329069,213,5.20,5573329063,140,67.6,5573329065,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817055,215,61,1,22,51,9w3sjm5ml4sjr2v81oxzdrt8v,0,69.2,71.8,2025-03-10T18:25:29.793Z,2025-03-10T18:25:30Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5573329103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817083,257,3,1,22,52,9qsmopgutr7ut5g6workk8w4i,0,33.1,23.0,2025-03-10T18:25:30.229Z,2025-03-10T21:46:46Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5573329327,285,,5573329257,56,Back,5573909915,464,,5573329323,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817077,216,7,1,22,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.9,77.0,2025-03-10T18:25:30.230Z,2025-03-10T21:46:53Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5573329229,56,Center,5573910207,384,,5573329273,233,257,5573670171,286,,5573910209,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817099,217,1,1,22,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.6,82.9,2025-03-10T18:25:32.792Z,2025-03-10T18:25:34Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5573329367,213,4.10,5573329361,140,55.1,5573329359,56,Center,5573329365,212,13.8,5573329363,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817113,218,1,1,22,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.8,65.4,2025-03-10T18:25:34.026Z,2025-03-10T18:25:35Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5573329451,213,4.74,5573329447,212,13.6,5573329439,140,56.1,5573329435,56,Center,5573329443,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817131,219,1,1,22,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.8,40.3,2025-03-10T18:25:35.666Z,2025-03-10T18:25:37Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5573329541,212,17.5,5573329537,140,71.9,5573329543,213,0.76,5573329535,56,Center,5573329539,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817139,220,61,1,22,59,9w3sjm5ml4sjr2v81oxzdrt8v,0,71.0,53.1,2025-03-10T18:25:37.291Z,2025-03-10T18:25:37Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5573329561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817151,258,1,1,22,59,9qsmopgutr7ut5g6workk8w4i,0,27.2,45.1,2025-03-10T18:25:37.977Z,2025-03-10T18:25:39Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5573329627,141,42.7,5573329629,212,1.6,5573329649,233,221,5573329625,140,27.4,5573329631,213,4.84,5573329623,56,Back,5573329647,236,,5573329653,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817145,221,74,1,22,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.6,48.5,2025-03-10T18:25:37.978Z,2025-03-10T18:25:39Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5573329591,285,,5573329587,56,Center,5573329659,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817195,260,1,1,23,3,9qsmopgutr7ut5g6workk8w4i,1,29.7,60.2,2025-03-10T18:25:41.748Z,2025-03-10T18:25:45Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5573329873,141,27.7,5573329869,56,Back,5573329875,212,22.6,5573329871,140,34.4,5573329877,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817251,261,1,1,23,6,9qsmopgutr7ut5g6workk8w4i,1,39.7,35.9,2025-03-10T18:25:44.916Z,2025-03-10T18:25:50Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5573330199,140,46.3,5573330201,141,74.3,5573330203,212,27.0,5573330197,56,Back,5573330205,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817273,262,1,1,23,11,9qsmopgutr7ut5g6workk8w4i,1,59.7,95.7,2025-03-10T18:25:50.213Z,2025-03-10T18:25:52Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5573330305,56,Back,5573330309,141,76.4,5573330307,140,44.5,5573330315,213,3.83,5573330311,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817319,263,1,1,23,13,9qsmopgutr7ut5g6workk8w4i,1,44.5,76.4,2025-03-10T18:25:52.149Z,2025-03-10T18:25:56Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5573330545,56,Left,5573330549,141,89.7,5573330547,140,52.1,5573330551,212,12.1,5573330553,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817333,264,1,1,23,17,9qsmopgutr7ut5g6workk8w4i,1,56.0,86.7,2025-03-10T18:25:56.196Z,2025-03-10T18:25:58Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5573330629,141,75.9,5573330633,213,3.86,5573330631,212,11.2,5573330625,56,Back,5573330627,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817397,265,1,1,23,20,9qsmopgutr7ut5g6workk8w4i,1,48.0,75.9,2025-03-10T18:25:58.580Z,2025-03-10T18:26:07Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5573331007,141,83.6,5573331011,213,2.67,5573331003,56,Back,5573331005,140,38.1,5573331009,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817441,266,1,1,23,28,9qsmopgutr7ut5g6workk8w4i,0,53.2,82.8,2025-03-10T18:26:07.029Z,2025-03-10T18:26:11Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5573331219,140,95.2,5573331225,213,0.17,5573331223,212,44.7,5573331217,56,Left,5573331227,1,,5573331215,155,,5573331221,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817507,223,1,1,23,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.7,4.3,2025-03-10T18:26:16.299Z,2025-03-10T18:26:18Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5573331587,212,11.7,5573331589,213,6.25,5573331581,56,Back,5573331585,141,3.7,5573331583,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817511,224,43,1,23,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-03-10T18:26:17.877Z,2025-03-10T18:26:39Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5573331595,56,Back,5573332655,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817561,225,1,1,23,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.5,3.7,2025-03-10T18:26:19.236Z,2025-03-10T18:26:22Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5573331851,141,9.1,5573331847,56,Back,5573331853,212,15.7,5573331855,213,0.24,5573331849,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817553,267,83,1,23,42,9qsmopgutr7ut5g6workk8w4i,0,70.0,92.7,2025-03-10T18:26:21.012Z,2025-03-10T18:26:25Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5573331949,399,54ipja7wrxji6kn8yw5uhr6ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817575,226,1,1,23,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.8,3.8,2025-03-10T18:26:22.141Z,2025-03-10T18:26:24Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5573331919,56,Back,5573331927,213,0.54,5573331923,141,11.6,5573331925,212,10.4,5573331921,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817621,268,83,1,23,50,9qsmopgutr7ut5g6workk8w4i,0,24.9,74.6,2025-03-10T18:26:29.109Z,2025-03-10T18:26:38Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5573332617,399,1329qhvvxpp6j4q5esh4n3hii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817617,227,3,1,23,51,9w3sjm5ml4sjr2v81oxzdrt8v,0,93.0,24.0,2025-03-10T18:26:29.468Z,2025-03-10T21:48:18Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5573913441,465,,5573332189,286,,5573332241,211,,5573332187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817675,270,1,1,23,55,9qsmopgutr7ut5g6workk8w4i,1,2.2,75.2,2025-03-10T18:26:33.364Z,2025-03-10T18:26:37Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5573332517,212,18.7,5573332515,141,87.5,5573332513,140,18.1,5573332519,213,0.46,5573332511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817685,271,1,1,23,59,9qsmopgutr7ut5g6workk8w4i,1,18.1,84.9,2025-03-10T18:26:38.180Z,2025-03-10T18:26:39Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5573332585,212,15.8,5573332581,141,66.5,5573332589,213,5.37,5573332575,140,27.3,5573332573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817697,272,43,1,24,1,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-10T18:26:39.252Z,2025-03-10T18:26:43Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5573332649,56,Back,5573332853,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817743,273,1,1,24,2,9qsmopgutr7ut5g6workk8w4i,1,30.9,57.9,2025-03-10T18:26:40.741Z,2025-03-10T18:26:44Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5573332921,141,25.4,5573332919,140,44.8,5573332925,213,5.30,5573332923,212,26.5,5573332917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817803,274,1,1,24,6,9qsmopgutr7ut5g6workk8w4i,1,53.3,22.4,2025-03-10T18:26:44.756Z,2025-03-10T18:26:50Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5573333263,213,5.33,5573333255,56,Right,5573333259,141,3.1,5573333261,212,16.1,5573333257,140,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817839,275,1,1,24,12,9qsmopgutr7ut5g6workk8w4i,1,70.5,31.9,2025-03-10T18:26:50.644Z,2025-03-10T18:26:54Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5573333457,213,2.34,5573333449,56,Center,5573333455,212,3.5,5573333453,141,35.6,5573333451,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817855,276,1,1,24,15,9qsmopgutr7ut5g6workk8w4i,1,69.2,40.3,2025-03-10T18:26:53.989Z,2025-03-10T18:26:57Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5573333551,56,Left,5573333559,213,0.96,5573333561,1,,5573333557,212,33.8,5573333553,140,87.8,5573333555,141,80.9,5573333549,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817871,277,1,1,24,19,9qsmopgutr7ut5g6workk8w4i,1,86.8,85.2,2025-03-10T18:26:57.525Z,2025-03-10T18:26:59Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5573333665,212,9.3,5573333663,141,74.7,5573333661,140,81.1,5573333659,56,Center,5573333667,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817887,278,1,1,24,21,9qsmopgutr7ut5g6workk8w4i,1,80.3,74.4,2025-03-10T18:26:59.828Z,2025-03-10T18:27:01Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5573333755,212,11.9,5573333753,141,91.7,5573333751,140,78.8,5573333757,213,1.70,5573333749,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817903,279,1,1,24,23,9qsmopgutr7ut5g6workk8w4i,1,78.6,94.2,2025-03-10T18:27:01.524Z,2025-03-10T18:27:04Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5573333855,56,Center,5573333863,213,4.30,5573333861,212,25.5,5573333859,141,59.9,5573333857,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817939,280,1,1,24,26,9qsmopgutr7ut5g6workk8w4i,1,68.4,57.6,2025-03-10T18:27:04.357Z,2025-03-10T18:27:09Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5573334097,141,27.8,5573334101,213,4.59,5573334093,56,Center,5573334095,140,66.1,5573334099,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817955,281,1,1,24,32,9qsmopgutr7ut5g6workk8w4i,1,64.6,35.9,2025-03-10T18:27:10.756Z,2025-03-10T18:27:11Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5573334215,212,11.6,5573334213,141,49.3,5573334211,140,57.8,5573334217,213,2.24,5573334209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817969,282,1,1,24,33,9qsmopgutr7ut5g6workk8w4i,1,58.1,50.3,2025-03-10T18:27:11.780Z,2025-03-10T18:27:13Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5573334311,213,1.11,5573334307,141,78.3,5573334309,212,21.2,5573334305,140,67.0,5573334303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786817991,283,1,1,24,35,9qsmopgutr7ut5g6workk8w4i,1,66.8,78.5,2025-03-10T18:27:13.524Z,2025-03-10T18:27:16Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5573334431,140,78.3,5573334429,56,Left,5573334433,141,96.0,5573334435,212,17.0,5573334437,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786818007,284,1,1,24,38,9qsmopgutr7ut5g6workk8w4i,1,82.0,96.6,2025-03-10T18:27:16.836Z,2025-03-10T18:27:19Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5573334507,56,Left,5573334515,213,5.76,5573334513,212,19.3,5573334511,141,82.5,5573334509,140,97.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786818009,285,61,1,24,41,9qsmopgutr7ut5g6workk8w4i,0,97.9,82.7,2025-03-10T18:27:19.460Z,2025-03-10T18:27:19Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5573334523,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786818017,228,4,1,24,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,2.2,9.6,2025-03-10T18:27:20.755Z,2025-03-10T18:27:24Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5573334589,56,Back,5573334611,233,286,5573334591,152,,5573334587,295,,5573334593,285,,5573334585,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786818013,286,4,1,24,42,9qsmopgutr7ut5g6workk8w4i,0,97.8,90.4,2025-03-10T18:27:20.756Z,2025-03-10T18:27:24Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5573334617,233,228,5573334575,13,,5573334581,152,,5573334577,295,,5573334583,286,,5573334579,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
