id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2802553963,165,12,1,14,5,77tfx9me4aaqhzv78bmgsy9bg,1,11.2,58.5,2025-04-18T17:16:50.805Z,2025-04-18T17:16:52Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5659969519,140,27.6,5659969523,212,22.9,5659969517,56,Back,5659969525,213,5.57,5659969521,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802553967,166,61,1,14,7,77tfx9me4aaqhzv78bmgsy9bg,1,28.8,36.4,2025-04-18T17:16:52.486Z,2025-04-18T17:16:53Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5659969547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802553995,167,50,1,14,9,77tfx9me4aaqhzv78bmgsy9bg,1,34.4,44.4,2025-04-18T17:16:54.563Z,2025-04-18T17:16:57Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5659969695,56,Back,5659969697,286,,5659969775,233,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802553997,143,7,1,14,9,9qsmopgutr7ut5g6workk8w4i,0,65.6,55.6,2025-04-18T17:16:54.564Z,2025-04-18T20:20:28Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5659969725,285,,5659969723,56,Center,5660973733,178,,5659969743,233,167,5660973731,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554011,168,3,1,14,10,77tfx9me4aaqhzv78bmgsy9bg,0,31.8,52.5,2025-04-18T17:16:55.981Z,2025-04-18T20:20:33Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5659969805,285,,5659969803,56,Back,5659974849,233,144,5660973999,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554023,144,7,1,14,10,9qsmopgutr7ut5g6workk8w4i,1,68.2,47.5,2025-04-18T17:16:55.982Z,2025-04-18T20:20:37Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5659969869,286,,5659974777,233,168,5660974105,178,,5660974103,384,,5659969867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554071,145,1,1,14,14,9qsmopgutr7ut5g6workk8w4i,1,63.6,49.3,2025-04-18T17:16:59.293Z,2025-04-18T17:17:02Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5659970153,56,Center,5659970161,213,3.77,5659970155,140,53.8,5659970157,141,38.3,5659970159,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554079,146,1,1,14,17,9qsmopgutr7ut5g6workk8w4i,1,53.8,38.3,2025-04-18T17:17:02.574Z,2025-04-18T17:17:03Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5659970191,140,54.5,5659970189,56,Center,5659970195,212,21.9,5659970197,213,1.54,5659970193,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554095,147,1,1,14,17,9qsmopgutr7ut5g6workk8w4i,1,54.5,70.5,2025-04-18T17:17:03.199Z,2025-04-18T17:17:04Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5659970271,141,48.4,5659970267,56,Back,5659970269,140,45.4,5659970275,213,4.15,5659970273,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554153,148,1,1,14,19,9qsmopgutr7ut5g6workk8w4i,1,45.4,48.4,2025-04-18T17:17:04.287Z,2025-04-18T17:17:09Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5659970589,141,76.0,5659970593,213,1.21,5659970591,212,20.1,5659970585,56,Center,5659970587,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554199,149,1,1,14,24,9qsmopgutr7ut5g6workk8w4i,1,58.0,85.1,2025-04-18T17:17:09.246Z,2025-04-18T17:17:12Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5659970815,213,6.27,5659970803,56,Left,5659970805,140,75.8,5659970807,141,84.8,5659970811,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554239,169,83,1,14,25,77tfx9me4aaqhzv78bmgsy9bg,0,29.9,12.0,2025-04-18T17:17:10.563Z,2025-04-18T20:20:56Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5659971299,399,1gr0k94d0nh7msa32f6728aok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554225,150,1,1,14,26,9qsmopgutr7ut5g6workk8w4i,1,76.4,90.5,2025-04-18T17:17:12.158Z,2025-04-18T17:17:14Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5659970937,56,Left,5659970945,213,2.75,5659970943,212,7.2,5659970941,141,94.5,5659970939,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554269,151,1,1,14,28,9qsmopgutr7ut5g6workk8w4i,1,70.1,94.5,2025-04-18T17:17:14.063Z,2025-04-18T17:17:16Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5659971169,212,16.2,5659971165,141,86.0,5659971157,56,Left,5659971161,140,55.7,5659971171,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554285,152,1,1,14,31,9qsmopgutr7ut5g6workk8w4i,1,55.7,86.0,2025-04-18T17:17:16.255Z,2025-04-18T17:17:17Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5659971291,141,64.5,5659971287,56,Back,5659971295,213,4.19,5659971293,212,16.9,5659971289,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554365,153,1,1,14,36,9qsmopgutr7ut5g6workk8w4i,1,52.6,61.8,2025-04-18T17:17:21.471Z,2025-04-18T17:17:25Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5659971749,212,14.8,5659971751,213,1.48,5659971745,140,53.9,5659971747,141,83.5,5659971743,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554445,154,1,1,14,40,9qsmopgutr7ut5g6workk8w4i,1,60.2,84.4,2025-04-18T17:17:25.423Z,2025-04-18T17:17:29Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5659972143,140,82.4,5659972147,212,26.0,5659972145,141,67.3,5659972139,155,,5659972149,213,5.82,5659972141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554447,155,1,1,14,43,9qsmopgutr7ut5g6workk8w4i,0,82.3,67.3,2025-04-18T17:17:28.374Z,2025-04-18T17:49:45Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5659972165,141,58.8,5659972167,212,6.8,5660094295,168,,5659972157,3,,5659972161,140,85.7,5659972159,56,Center,5659972169,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554465,171,1,1,14,44,77tfx9me4aaqhzv78bmgsy9bg,1,13.3,37.0,2025-04-18T17:17:29.556Z,2025-04-18T17:17:30Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5659972283,213,0.01,5659972277,140,22.4,5659972275,56,Back,5659972281,212,9.6,5659972279,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554467,172,1,1,14,45,77tfx9me4aaqhzv78bmgsy9bg,0,22.6,37.4,2025-04-18T17:17:30.677Z,2025-04-18T17:17:31Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5659972299,213,0.21,5659972289,140,34.6,5659972287,56,Back,5659972295,212,12.9,5659972291,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554489,156,1,1,14,46,9qsmopgutr7ut5g6workk8w4i,1,60.7,67.3,2025-04-18T17:17:31.775Z,2025-04-18T17:17:33Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5659972459,212,8.9,5659972461,213,5.25,5659972457,141,56.1,5659972455,140,65.0,5659972453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554523,158,1,1,14,48,9qsmopgutr7ut5g6workk8w4i,1,65.0,56.1,2025-04-18T17:17:33.246Z,2025-04-18T17:17:35Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5659972659,141,30.1,5659972663,213,5.34,5659972657,140,77.1,5659972661,212,21.8,5659972655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554535,159,1,1,14,49,9qsmopgutr7ut5g6workk8w4i,1,77.1,30.1,2025-04-18T17:17:35.226Z,2025-04-18T17:20:47Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5659972719,213,1.26,5659972711,56,Center,5659972715,141,38.2,5659972717,212,5.8,5659972713,140,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802556463,171,50,1,14,50,9qsmopgutr7ut5g6workk8w4i,1,77.0,36.7,2025-04-18T17:17:35.614Z,2025-04-18T17:38:45Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5659983969,286,,5659983967,56,Center,5659984485,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554547,173,7,1,14,50,77tfx9me4aaqhzv78bmgsy9bg,1,23.0,63.3,2025-04-18T17:17:35.615Z,2025-04-18T20:21:35Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5659972769,56,Back,5659972773,285,,5659984471,233,171,5660976527,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554583,175,1,1,14,52,77tfx9me4aaqhzv78bmgsy9bg,1,27.7,67.5,2025-04-18T17:17:37.667Z,2025-04-18T17:17:40Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5659972979,141,83.5,5659972983,213,1.05,5659972977,140,33.7,5659972975,56,Back,5659972981,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554611,176,1,1,14,55,77tfx9me4aaqhzv78bmgsy9bg,1,40.1,76.0,2025-04-18T17:17:40.486Z,2025-04-18T17:17:42Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5659973185,140,32.4,5659973187,141,68.7,5659973191,213,3.69,5659973181,56,Back,5659973189,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554623,177,1,1,14,56,77tfx9me4aaqhzv78bmgsy9bg,1,32.3,67.8,2025-04-18T17:17:42.021Z,2025-04-18T17:17:42Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5659973255,56,Back,5659973267,212,6.6,5659973263,141,59.0,5659973271,213,5.14,5659973259,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554665,178,1,1,14,57,77tfx9me4aaqhzv78bmgsy9bg,1,34.9,59.4,2025-04-18T17:17:42.852Z,2025-04-18T17:17:46Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5659973519,140,25.4,5659973525,213,2.11,5659973523,212,19.4,5659973521,141,83.8,5659973517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554705,179,1,1,15,1,77tfx9me4aaqhzv78bmgsy9bg,1,25.6,82.3,2025-04-18T17:17:46.853Z,2025-04-18T17:17:50Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5659973731,141,63.3,5659973727,56,Back,5659973735,213,4.37,5659973729,140,21.2,5659973733,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554745,180,1,1,15,5,77tfx9me4aaqhzv78bmgsy9bg,1,23.7,60.0,2025-04-18T17:17:50.596Z,2025-04-18T17:17:54Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5659973995,56,Back,5659973997,140,28.3,5659974003,213,4.94,5659973999,141,29.7,5659974001,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554753,181,1,1,15,8,77tfx9me4aaqhzv78bmgsy9bg,1,26.2,28.6,2025-04-18T17:17:54.213Z,2025-04-18T17:17:55Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5659974043,213,5.43,5659974037,140,36.1,5659974041,212,15.8,5659974035,56,Back,5659974039,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554799,182,1,1,15,9,77tfx9me4aaqhzv78bmgsy9bg,1,36.1,11.1,2025-04-18T17:17:55.061Z,2025-04-18T17:17:59Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5659974359,141,27.4,5659974361,212,14.0,5659974357,140,27.9,5659974355,56,Back,5659974363,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554857,183,1,1,15,14,77tfx9me4aaqhzv78bmgsy9bg,1,27.8,34.2,2025-04-18T17:17:59.700Z,2025-04-18T17:18:03Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5659974687,56,Back,5659974691,141,64.3,5659974695,213,1.63,5659974693,212,20.5,5659974689,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554935,184,1,1,15,20,77tfx9me4aaqhzv78bmgsy9bg,1,31.1,52.6,2025-04-18T17:18:06.164Z,2025-04-18T20:21:54Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5659975143,213,5.17,5659975141,212,21.4,5659975135,56,Back,5659975137,140,40.1,5659975139,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554955,185,1,1,15,23,77tfx9me4aaqhzv78bmgsy9bg,1,40.2,24.4,2025-04-18T17:18:08.676Z,2025-04-18T17:18:10Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5659975251,213,0.16,5659975249,212,12.8,5659975243,56,Center,5659975245,140,52.2,5659975247,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802554967,186,1,1,15,24,77tfx9me4aaqhzv78bmgsy9bg,1,51.3,28.2,2025-04-18T17:18:10.085Z,2025-04-18T20:22:03Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5659975341,141,24.9,5659975339,140,40.1,5659975349,156,,5659975345,213,3.33,5659975343,212,12.0,5659975337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555025,187,1,1,15,30,77tfx9me4aaqhzv78bmgsy9bg,1,42.0,23.7,2025-04-18T17:18:15.844Z,2025-04-18T20:22:13Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5659975641,140,53.6,5659975643,141,9.9,5659975645,212,15.4,5659975647,213,5.63,5659975639,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555033,188,1,1,15,31,77tfx9me4aaqhzv78bmgsy9bg,1,50.1,10.9,2025-04-18T17:18:16.564Z,2025-04-18T20:22:16Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5659975685,141,19.2,5659975681,140,36.7,5659975691,213,2.76,5659975679,56,Back,5659975689,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555073,189,1,1,15,31,77tfx9me4aaqhzv78bmgsy9bg,1,36.0,20.1,2025-04-18T17:18:17.152Z,2025-04-18T17:18:19Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5659975891,140,25.2,5659975889,56,Back,5659975893,141,40.1,5659975895,212,17.7,5659975897,213,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555117,190,1,1,15,34,77tfx9me4aaqhzv78bmgsy9bg,1,25.2,40.1,2025-04-18T17:18:19.413Z,2025-04-18T17:18:25Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5659976131,212,11.8,5659976127,140,27.7,5659976125,56,Back,5659976133,213,1.35,5659976129,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555127,191,1,1,15,39,77tfx9me4aaqhzv78bmgsy9bg,1,28.4,58.2,2025-04-18T17:18:24.932Z,2025-04-18T17:18:27Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5659976201,140,29.5,5659976199,56,Back,5659976205,212,20.4,5659976207,213,4.77,5659976203,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555149,192,1,1,15,41,77tfx9me4aaqhzv78bmgsy9bg,1,31.0,28.0,2025-04-18T17:18:26.867Z,2025-04-18T17:18:28Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5659976331,212,9.5,5659976327,140,39.8,5659976325,56,Back,5659976333,213,0.25,5659976329,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555169,193,1,1,15,43,77tfx9me4aaqhzv78bmgsy9bg,1,39.8,31.5,2025-04-18T17:18:28.454Z,2025-04-18T17:18:30Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5659976459,140,31.1,5659976465,213,3.61,5659976463,212,10.2,5659976457,56,Back,5659976461,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555199,194,1,1,15,44,77tfx9me4aaqhzv78bmgsy9bg,1,30.9,24.6,2025-04-18T17:18:30.020Z,2025-04-18T17:18:33Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5659976631,141,45.8,5659976627,56,Back,5659976635,213,2.13,5659976629,140,22.4,5659976633,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555253,195,1,1,15,48,77tfx9me4aaqhzv78bmgsy9bg,1,22.4,45.7,2025-04-18T17:18:33.349Z,2025-04-18T17:18:38Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5659976949,213,1.23,5659976937,140,26.1,5659976941,141,61.7,5659976933,56,Back,5659976945,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555275,196,1,1,15,53,77tfx9me4aaqhzv78bmgsy9bg,1,25.6,55.1,2025-04-18T17:18:38.721Z,2025-04-18T17:18:40Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5659977063,212,22.0,5659977065,213,5.18,5659977059,140,35.0,5659977057,56,Back,5659977061,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555309,197,1,1,15,55,77tfx9me4aaqhzv78bmgsy9bg,1,35.0,26.2,2025-04-18T17:18:40.276Z,2025-04-18T17:18:43Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5659977223,213,1.96,5659977219,141,38.6,5659977215,56,Back,5659977217,140,31.7,5659977221,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555317,198,1,1,15,58,77tfx9me4aaqhzv78bmgsy9bg,0,33.9,36.4,2025-04-18T17:18:43.316Z,2025-04-18T17:18:45Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5659977399,286,,5659977269,56,Back,5659977273,141,39.5,5659977275,212,2.3,5659977277,213,1.15,5659977271,140,34.8,5659977393,236,,5659977267,155,,5659977395,233,,,,,,,160,,,,,,,,,,,,,,,,,,,,,
2802555325,160,74,1,15,58,9qsmopgutr7ut5g6workk8w4i,1,64.7,63.7,2025-04-18T17:18:43.317Z,2025-04-18T17:38:41Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5659977327,56,Center,5659977451,233,198,5659977331,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555363,199,1,1,16,0,77tfx9me4aaqhzv78bmgsy9bg,1,20.9,38.6,2025-04-18T17:18:45.444Z,2025-04-18T17:18:47Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5659977549,140,24.8,5659977551,141,58.5,5659977555,213,1.28,5659977553,212,14.1,5659977547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555385,200,1,1,16,2,77tfx9me4aaqhzv78bmgsy9bg,1,25.7,57.8,2025-04-18T17:18:47.301Z,2025-04-18T17:18:49Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5659977649,56,Back,5659977651,140,33.9,5659977663,213,5.73,5659977659,212,10.1,5659977657,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555441,201,1,1,16,3,77tfx9me4aaqhzv78bmgsy9bg,1,32.0,47.3,2025-04-18T17:18:48.993Z,2025-04-18T17:18:54Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5659978053,213,5.21,5659978047,140,40.1,5659978045,56,Back,5659978051,212,18.0,5659978049,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555457,202,1,1,16,9,77tfx9me4aaqhzv78bmgsy9bg,1,45.7,44.3,2025-04-18T17:18:54.260Z,2025-04-18T17:18:55Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5659978135,140,61.6,5659978129,56,Center,5659978143,212,17.1,5659978145,213,6.07,5659978141,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555525,203,1,1,16,10,77tfx9me4aaqhzv78bmgsy9bg,1,61.6,38.9,2025-04-18T17:18:55.748Z,2025-04-18T17:19:00Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5659978515,141,44.0,5659978517,212,15.6,5659978513,140,76.1,5659978519,213,0.22,5659978511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555553,204,2,1,16,15,77tfx9me4aaqhzv78bmgsy9bg,1,76.9,28.2,2025-04-18T17:19:00.596Z,2025-04-18T20:23:07Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5659978663,140,86.8,5659978667,141,15.0,5659979037,56,Right,5659979035,7,7cpkykvmy8ujrahzdz7ksk2c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555569,205,43,1,16,17,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-18T17:19:02.885Z,2025-04-18T17:19:06Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5659978755,195,0,5659978821,144,1,5659978737,56,Center,5659978745,213,2.05,5659978743,212,9.3,5659978739,140,88.8,5659978741,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555855,162,1,1,16,45,9qsmopgutr7ut5g6workk8w4i,1,7.1,65.8,2025-04-18T17:19:30.765Z,2025-04-18T17:19:31Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5659980411,140,17.7,5659980409,56,Back,5659980431,189,,5659980407,241,,5659980405,5,,5659980417,213,0.28,5659980415,212,11.6,5659980413,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555885,163,1,1,16,47,9qsmopgutr7ut5g6workk8w4i,1,13.7,69.1,2025-04-18T17:19:32.685Z,2025-04-18T20:23:35Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5659980625,1,,5659980623,213,5.34,5659980619,141,15.6,5659980621,212,44.8,5659980615,56,Back,5659980617,140,38.6,5659980613,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555901,164,1,1,16,49,9qsmopgutr7ut5g6workk8w4i,0,44.2,15.6,2025-04-18T17:19:34.542Z,2025-04-18T17:19:36Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5659980683,155,,5659980685,56,Center,5659980701,213,0.49,5659980705,1,,5659980693,141,54.5,5659980697,212,56.3,5659980689,140,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555905,206,52,1,16,51,77tfx9me4aaqhzv78bmgsy9bg,1,10.7,43.4,2025-04-18T17:19:36.708Z,2025-04-18T20:23:45Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5660982457,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555959,207,1,1,16,53,77tfx9me4aaqhzv78bmgsy9bg,1,12.7,34.3,2025-04-18T17:19:39.108Z,2025-04-18T20:25:25Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5659981003,56,Back,5659981005,140,24.9,5659981007,141,43.7,5659981009,212,14.3,5659981011,213,0.46,5659981001,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555967,208,1,1,16,56,77tfx9me4aaqhzv78bmgsy9bg,1,24.9,43.7,2025-04-18T17:19:42.037Z,2025-04-18T17:19:43Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5659981051,212,13.7,5659981049,141,33.4,5659981053,213,5.75,5659981045,56,Back,5659981047,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555979,209,1,1,16,58,77tfx9me4aaqhzv78bmgsy9bg,1,40.1,30.0,2025-04-18T17:19:43.524Z,2025-04-18T17:19:45Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5659981147,213,6.01,5659981145,212,15.4,5659981143,141,24.0,5659981141,140,54.2,5659981139,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802555991,210,1,1,17,0,77tfx9me4aaqhzv78bmgsy9bg,1,54.2,24.0,2025-04-18T17:19:45.348Z,2025-04-18T17:19:46Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5659981221,213,3.94,5659981213,56,Back,5659981217,141,8.6,5659981215,140,44.4,5659981219,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802556009,211,1,1,17,0,77tfx9me4aaqhzv78bmgsy9bg,1,44.4,8.6,2025-04-18T17:19:46.228Z,2025-04-18T17:19:49Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5659981347,213,1.62,5659981343,212,9.8,5659981335,140,43.9,5659981333,56,Back,5659981339,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
