id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2738574049,369,4,1,31,7,ahnt9ejgwj58ul8auzdvi3czf,0,30.2,72.2,2024-10-25T17:33:17.583Z,2024-10-25T18:06:45Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310887543,285,,5310887535,13,,5310887539,152,,5310887541,265,,5310887537,56,Back,5310887571,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738574451,238,1,1,31,41,36g6ifzjliec1jqnbtf7yesme,0,69.7,22.2,2024-10-25T17:33:50.623Z,2024-10-26T06:55:55Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5310889815,2,,5312381963,224,,5310889827,141,88.0,5310889825,140,96.2,5310889831,213,1.01,5310889817,5,,5310889833,1,,5310889829,212,52.7,5312381965,20,,5310889821,152,,5310889823,56,Left,5310889819,155,,,,,,,,,,,,,,,,,,,
2738574495,371,1,1,31,48,ahnt9ejgwj58ul8auzdvi3czf,0,4.9,7.9,2024-10-25T17:33:58.151Z,2024-10-25T17:34:01Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5310890081,213,6.16,5310890077,141,0.0,5310890083,1,,5310890079,212,55.1,5310890075,140,57.0,5310890073,56,Right,5310890071,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738574753,239,5,1,31,51,36g6ifzjliec1jqnbtf7yesme,1,44.8,102.0,2024-10-25T17:34:01.053Z,2024-10-25T18:06:40Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5310891543,233,372,5310891465,347,,5310891463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738574497,372,5,1,31,51,ahnt9ejgwj58ul8auzdvi3czf,0,55.2,-2.0,2024-10-25T17:34:01.053Z,2024-10-25T18:06:41Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5310890099,56,Right,5310890101,347,,5310891581,233,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738574779,240,1,1,32,13,36g6ifzjliec1jqnbtf7yesme,1,48.3,100.0,2024-10-25T17:34:23.502Z,2024-10-25T17:34:25Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5310891631,212,24.9,5310891635,1,,5310891633,213,3.71,5310891625,56,Back,5310891623,107,,5310891627,140,28.3,5310891629,141,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738574845,241,1,1,32,15,36g6ifzjliec1jqnbtf7yesme,1,28.3,81.0,2024-10-25T17:34:24.942Z,2024-10-25T17:34:28Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5310891939,141,53.9,5310891937,140,18.6,5310891943,213,4.21,5310891935,56,Back,5310891941,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738574887,242,1,1,32,18,36g6ifzjliec1jqnbtf7yesme,1,18.6,53.9,2024-10-25T17:34:27.774Z,2024-10-25T17:34:31Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5310892157,56,Back,5310892161,141,40.2,5310892159,140,30.6,5310892165,213,5.65,5310892163,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738574917,243,1,1,32,21,36g6ifzjliec1jqnbtf7yesme,1,40.6,33.1,2024-10-25T17:34:31.566Z,2024-10-25T17:34:34Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5310892363,141,34.9,5310892365,212,8.0,5310892359,56,Back,5310892361,140,48.1,5310892367,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738574945,244,1,1,32,24,36g6ifzjliec1jqnbtf7yesme,1,47.5,32.5,2024-10-25T17:34:33.965Z,2024-10-25T17:34:36Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5310892537,213,5.19,5310892529,56,Right,5310892535,212,21.3,5310892533,141,4.6,5310892531,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575041,245,1,1,32,26,36g6ifzjliec1jqnbtf7yesme,1,56.8,4.6,2024-10-25T17:34:36.350Z,2024-10-25T17:34:43Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5310892945,141,21.9,5310892943,140,44.5,5310892941,56,Back,5310892949,213,2.40,5310892947,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575055,246,1,1,32,34,36g6ifzjliec1jqnbtf7yesme,1,46.9,21.1,2024-10-25T17:34:43.822Z,2024-10-25T17:34:46Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5310893071,140,49.3,5310893073,141,32.8,5310893075,212,8.3,5310893077,213,1.26,5310893069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575059,247,1,1,32,36,36g6ifzjliec1jqnbtf7yesme,0,49.8,32.3,2024-10-25T17:34:45.774Z,2024-10-25T17:34:46Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5310893097,212,3.9,5310893089,140,52.5,5310893099,213,5.52,5310893093,141,28.3,5310893087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575127,375,8,1,32,37,ahnt9ejgwj58ul8auzdvi3czf,1,48.1,73.2,2024-10-25T17:34:47.160Z,2024-10-26T06:56:33Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5310893405,56,Back,5312383937,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575119,374,1,1,32,39,ahnt9ejgwj58ul8auzdvi3czf,0,47.4,49.0,2024-10-25T17:34:48.744Z,2024-10-25T17:56:58Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,5310893381,213,0.59,5310893377,141,70.5,5310893379,212,26.5,5310893373,56,Center,5310893375,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575141,249,1,1,32,41,36g6ifzjliec1jqnbtf7yesme,1,36.8,28.3,2024-10-25T17:34:50.862Z,2024-10-25T17:34:52Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5310893477,212,13.3,5310893471,56,Back,5310893479,213,5.58,5310893475,141,15.7,5310893473,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575233,250,1,1,32,42,36g6ifzjliec1jqnbtf7yesme,1,46.5,15.7,2024-10-25T17:34:52.094Z,2024-10-25T17:34:58Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5310893939,56,Back,5310893951,1,,5310893937,196,,5310893947,213,1.65,5310893941,140,42.7,5310893935,155,,5310893945,212,50.9,5310893943,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575259,251,1,1,32,48,36g6ifzjliec1jqnbtf7yesme,1,45.2,80.7,2024-10-25T17:34:58.030Z,2024-10-25T17:35:00Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5310894099,213,3.61,5310894097,212,19.6,5310894093,140,28.5,5310894095,141,67.8,5310894091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575347,252,1,1,32,50,36g6ifzjliec1jqnbtf7yesme,1,28.5,67.8,2024-10-25T17:34:59.965Z,2024-10-25T17:35:06Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5310894545,56,Back,5310894553,213,4.71,5310894549,141,44.1,5310894551,212,16.1,5310894547,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575371,253,1,1,32,57,36g6ifzjliec1jqnbtf7yesme,1,32.3,37.8,2024-10-25T17:35:06.766Z,2024-10-25T17:35:09Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5310894687,212,18.6,5310894681,56,Back,5310894689,213,5.00,5310894685,141,11.5,5310894683,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575423,254,1,1,32,59,36g6ifzjliec1jqnbtf7yesme,1,37.2,17.6,2024-10-25T17:35:08.893Z,2024-10-25T17:35:14Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5310895003,213,2.25,5310894995,56,Back,5310895001,212,11.4,5310894997,140,30.4,5310894999,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575507,255,1,1,33,4,36g6ifzjliec1jqnbtf7yesme,1,35.1,21.8,2024-10-25T17:35:14.413Z,2024-10-25T17:35:21Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5310895475,56,Back,5310895485,212,10.4,5310895481,141,36.4,5310895491,213,1.28,5310895477,140,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575599,256,1,1,33,11,36g6ifzjliec1jqnbtf7yesme,0,58.1,34.8,2024-10-25T17:35:21.310Z,2024-10-25T17:35:26Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5310895905,212,44.5,5310895903,141,2.2,5310895909,1,,5310895901,140,94.8,5310895907,213,5.76,5310895899,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575699,377,1,1,33,19,ahnt9ejgwj58ul8auzdvi3czf,1,6.3,91.5,2024-10-25T17:35:29.273Z,2024-10-25T17:35:34Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,5310896437,141,63.0,5310896443,213,5.33,5310896431,56,Back,5310896433,140,19.3,5310896441,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575797,378,1,1,33,24,ahnt9ejgwj58ul8auzdvi3czf,1,27.4,60.5,2024-10-25T17:35:33.992Z,2024-10-25T17:35:41Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,5310896949,213,5.63,5310896947,212,19.2,5310896941,56,Back,5310896945,141,43.4,5310896943,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575823,379,1,1,33,32,ahnt9ejgwj58ul8auzdvi3czf,1,66.3,20.6,2024-10-25T17:35:41.737Z,2024-10-25T17:35:44Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,5310897117,56,Right,5310897125,213,5.42,5310897119,140,73.4,5310897123,212,11.4,5310897121,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575845,380,1,1,33,35,ahnt9ejgwj58ul8auzdvi3czf,1,73.1,7.9,2024-10-25T17:35:44.792Z,2024-10-25T17:35:47Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5310897279,56,Center,5310897287,213,1.92,5310897281,140,68.4,5310897285,212,14.5,5310897283,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575879,381,1,1,33,37,ahnt9ejgwj58ul8auzdvi3czf,1,70.4,26.2,2024-10-25T17:35:46.888Z,2024-10-25T17:35:49Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310897491,213,5.04,5310897487,141,16.5,5310897489,212,7.0,5310897483,56,Right,5310897485,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575901,382,1,1,33,40,ahnt9ejgwj58ul8auzdvi3czf,1,72.3,11.6,2024-10-25T17:35:49.736Z,2024-10-25T17:35:51Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,5310897613,212,16.1,5310897615,213,2.57,5310897611,141,24.4,5310897607,56,Center,5310897609,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575933,383,1,1,33,41,ahnt9ejgwj58ul8auzdvi3czf,1,59.4,24.4,2024-10-25T17:35:51.528Z,2024-10-25T17:35:54Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,5310897813,140,62.2,5310897821,212,10.3,5310897811,56,Center,5310897817,141,38.9,5310897827,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575947,384,1,1,33,45,ahnt9ejgwj58ul8auzdvi3czf,1,62.2,38.9,2024-10-25T17:35:54.632Z,2024-10-25T17:35:55Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310897879,141,25.8,5310897877,140,65.8,5310897875,56,Center,5310897881,212,9.7,5310897883,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738575963,385,1,1,33,46,ahnt9ejgwj58ul8auzdvi3czf,1,67.1,25.3,2024-10-25T17:35:55.640Z,2024-10-25T17:35:57Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310897967,141,39.4,5310897969,212,9.9,5310897971,213,1.83,5310897963,56,Center,5310897965,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576005,386,1,1,33,47,ahnt9ejgwj58ul8auzdvi3czf,1,65.3,39.5,2024-10-25T17:35:57.080Z,2024-10-25T17:36:00Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310898175,140,68.0,5310898173,56,Center,5310898179,212,9.9,5310898177,141,25.6,5310898181,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576029,387,1,1,33,50,ahnt9ejgwj58ul8auzdvi3czf,1,68.0,25.6,2024-10-25T17:36:00.217Z,2024-10-25T17:36:02Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310898305,141,12.3,5310898303,140,71.9,5310898309,213,5.14,5310898301,56,Right,5310898307,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576065,388,1,1,33,52,ahnt9ejgwj58ul8auzdvi3czf,1,72.5,12.8,2024-10-25T17:36:02.152Z,2024-10-25T17:36:04Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,5310898527,141,21.8,5310898529,212,6.4,5310898531,213,1.85,5310898525,140,70.8,5310898523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576103,389,1,1,33,55,ahnt9ejgwj58ul8auzdvi3czf,1,73.0,20.0,2024-10-25T17:36:04.776Z,2024-10-25T17:36:07Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310898697,155,,5310898707,212,41.6,5310898699,196,,5310898709,213,1.45,5310898711,1,,5310898703,140,77.6,5310898705,141,80.8,5310898701,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576147,390,1,1,33,57,ahnt9ejgwj58ul8auzdvi3czf,1,77.6,80.8,2024-10-25T17:36:07.272Z,2024-10-25T17:36:10Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,5310898931,213,4.21,5310898923,56,Center,5310898925,140,72.0,5310898927,141,65.1,5310898929,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576215,391,1,1,34,0,ahnt9ejgwj58ul8auzdvi3czf,1,72.2,64.6,2024-10-25T17:36:10.104Z,2024-10-25T17:36:13Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5310899271,212,18.5,5310899273,213,4.77,5310899265,56,Center,5310899267,140,73.2,5310899269,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576247,392,1,1,34,3,ahnt9ejgwj58ul8auzdvi3czf,1,71.9,37.9,2024-10-25T17:36:13.096Z,2024-10-25T17:36:15Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,5310899469,140,87.2,5310899471,141,13.8,5310899467,56,Right,5310899475,213,5.49,5310899473,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576251,393,1,1,34,5,ahnt9ejgwj58ul8auzdvi3czf,0,89.6,10.9,2024-10-25T17:36:15.464Z,2024-10-26T06:58:28Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5310899569,286,,5312389235,20,,5310899481,2,,5310899563,236,,5310899489,141,16.8,5310899485,56,Right,5312389233,224,,5310899487,140,90.3,5310899491,212,4.1,5310899493,213,1.39,5310899565,233,257,,,,,,,,,,,,,,,,,,,,,
2738576265,257,12,1,34,5,36g6ifzjliec1jqnbtf7yesme,1,9.5,86.9,2024-10-25T17:36:15.564Z,2024-10-25T17:36:17Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5310899601,233,393,5310899561,56,Back,5310899559,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576275,258,5,1,34,7,36g6ifzjliec1jqnbtf7yesme,0,7.7,101.4,2024-10-25T17:36:17.208Z,2024-10-25T18:06:41Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5310899609,347,,5310899939,233,394,5310899607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576345,394,5,1,34,7,ahnt9ejgwj58ul8auzdvi3czf,1,92.3,-1.4,2024-10-25T17:36:17.208Z,2024-10-25T18:06:41Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5310899905,347,,5310899903,56,Right,5310899923,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576413,395,1,1,34,14,ahnt9ejgwj58ul8auzdvi3czf,1,83.4,0.0,2024-10-25T17:36:23.896Z,2024-10-25T17:36:25Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5310900203,56,Right,5310900205,140,70.0,5310900209,212,16.0,5310900201,107,,5310900207,141,9.1,5310900211,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576439,396,1,1,34,15,ahnt9ejgwj58ul8auzdvi3czf,1,69.2,12.9,2024-10-25T17:36:25.256Z,2024-10-25T17:36:27Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310900325,56,Right,5310900333,213,5.49,5310900331,212,9.7,5310900329,141,2.8,5310900327,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576473,397,1,1,34,17,ahnt9ejgwj58ul8auzdvi3czf,1,70.8,4.3,2024-10-25T17:36:27.480Z,2024-10-25T17:36:30Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5310900567,141,8.6,5310900569,212,20.1,5310900571,213,3.00,5310900563,56,Right,5310900565,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576509,398,1,1,34,20,ahnt9ejgwj58ul8auzdvi3czf,1,51.9,8.6,2024-10-25T17:36:30.040Z,2024-10-25T17:36:32Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,5310900747,213,1.19,5310900737,140,55.9,5310900745,212,11.3,5310900739,141,24.1,5310900733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576549,399,1,1,34,23,ahnt9ejgwj58ul8auzdvi3czf,1,55.9,24.1,2024-10-25T17:36:32.744Z,2024-10-25T17:36:36Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310900913,213,6.20,5310900911,212,15.3,5310900905,56,Center,5310900907,140,70.4,5310900909,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576579,400,1,1,34,26,ahnt9ejgwj58ul8auzdvi3czf,1,70.7,22.2,2024-10-25T17:36:36.120Z,2024-10-25T17:36:39Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,5310901057,56,Right,5310901065,213,5.55,5310901063,212,14.8,5310901061,141,7.7,5310901059,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576605,401,1,1,34,29,ahnt9ejgwj58ul8auzdvi3czf,0,87.0,16.4,2024-10-25T17:36:39.192Z,2024-10-26T06:59:06Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5312390869,224,,5310901227,212,21.2,5310901229,213,1.54,5310901217,2,,5312390873,20,,5310901219,155,,5310901223,140,87.6,5310901225,141,47.5,5310901221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576607,259,12,1,34,31,36g6ifzjliec1jqnbtf7yesme,1,9.4,53.5,2024-10-25T17:36:41.341Z,2024-10-25T17:36:50Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5310901237,56,Back,5310901273,15,,5310901241,141,41.5,5310901239,140,28.0,5310901243,212,21.2,5310901245,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576659,402,1,1,34,34,ahnt9ejgwj58ul8auzdvi3czf,1,74.4,52.4,2024-10-25T17:36:43.688Z,2024-10-25T17:36:46Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310901479,141,75.3,5310901477,140,72.6,5310901473,3,,5310901475,56,Center,5310901483,213,1.69,5310901481,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576725,403,1,1,34,36,ahnt9ejgwj58ul8auzdvi3czf,1,72.6,75.3,2024-10-25T17:36:45.944Z,2024-10-25T17:36:49Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,5310901811,141,44.9,5310901807,56,Center,5310901813,212,22.0,5310901815,213,4.36,5310901809,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576741,404,1,1,34,40,ahnt9ejgwj58ul8auzdvi3czf,1,63.5,45.8,2024-10-25T17:36:49.784Z,2024-10-25T17:36:51Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310901937,213,5.80,5310901929,56,Center,5310901933,141,40.4,5310901935,212,7.8,5310901931,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576757,405,1,1,34,41,ahnt9ejgwj58ul8auzdvi3czf,1,70.4,40.3,2024-10-25T17:36:51.064Z,2024-10-25T17:36:52Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,5310902001,212,4.2,5310901997,140,67.7,5310902003,213,2.31,5310901999,141,44.9,5310901995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576827,406,1,1,34,42,ahnt9ejgwj58ul8auzdvi3czf,1,67.7,44.9,2024-10-25T17:36:52.056Z,2024-10-25T17:36:56Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310902285,56,Center,5310902297,141,63.9,5310902301,212,13.3,5310902303,213,1.33,5310902291,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576875,407,1,1,34,46,ahnt9ejgwj58ul8auzdvi3czf,1,70.4,59.6,2024-10-25T17:36:56.424Z,2024-10-25T17:36:59Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,5310902571,213,2.29,5310902563,56,Center,5310902565,140,65.9,5310902567,141,67.5,5310902569,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576903,408,1,1,34,49,ahnt9ejgwj58ul8auzdvi3czf,1,67.4,64.2,2024-10-25T17:36:59.495Z,2024-10-25T17:37:01Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310902699,140,67.5,5310902697,56,Center,5310902703,212,14.1,5310902705,213,4.72,5310902701,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576989,409,1,1,34,51,ahnt9ejgwj58ul8auzdvi3czf,1,69.0,47.0,2024-10-25T17:37:01.592Z,2024-10-26T07:00:18Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,1.0,5312393947,154,,5310903125,141,39.4,5310903123,140,80.1,5310903121,56,Center,5310918575,210,15,5310903129,213,5.87,5310903127,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576995,261,83,1,34,54,36g6ifzjliec1jqnbtf7yesme,0,8.7,63.6,2024-10-25T17:37:03.653Z,2024-10-25T17:40:30Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5310916119,399,6wrch4yhbs6utcc0doguj90q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576999,410,15,1,34,55,ahnt9ejgwj58ul8auzdvi3czf,1,93.1,40.1,2024-10-25T17:37:04.648Z,2024-10-26T07:00:18Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,5310918111,82,,5310918617,230,98.4,5311030817,76,,5310917955,22,,5310918595,29,,5310903153,56,Center,5310918597,55,409,5310918605,103,19,5310918615,147,41.5,5311030815,17,,5310918609,391,,5310918619,231,46.2,5310918603,102,5310918629,233,5310918613,146,5311030813,20,,5312393951,154,267,53.6,93.8,,,,
2738578699,267,10,1,34,55,36g6ifzjliec1jqnbtf7yesme,1,5.0,60.5,2024-10-25T17:37:04.748Z,2024-10-25T17:41:17Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5310913267,56,Back,5310918647,233,410,5310913265,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738576977,260,43,1,34,56,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-10-25T17:37:05.949Z,2024-10-25T17:37:10Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5310903317,144,61,5310903067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738577007,262,52,1,34,58,36g6ifzjliec1jqnbtf7yesme,1,2.3,60.5,2024-10-25T17:37:08.124Z,2024-10-26T07:00:25Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5312394251,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738577061,263,1,1,35,2,36g6ifzjliec1jqnbtf7yesme,1,15.1,63.5,2024-10-25T17:37:12.158Z,2024-10-25T17:37:15Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5310903775,1,,5310903471,287,,5310903445,141,96.2,5310903443,140,41.7,5310903447,212,35.7,5310903437,123,,5310903449,213,0.67,5310903439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738851543,1196,83,1,35,5,ahnt9ejgwj58ul8auzdvi3czf,1,57.6,9.5,2024-10-25T17:37:14.726Z,2024-10-26T07:01:44Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5312397911,399,1arzd8hqj73byhduozscqz5uy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
