id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2804417027,300,1,1,31,34,ahnt9ejgwj58ul8auzdvi3czf,1,37.5,20.6,2025-04-21T12:32:32.218Z,2025-04-21T12:32:34Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5670011017,140,53.9,5670011021,212,20.7,5670011019,141,3.7,5670011015,56,Right,5670011023,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417043,301,1,1,31,36,ahnt9ejgwj58ul8auzdvi3czf,1,53.9,3.7,2025-04-21T12:32:34.474Z,2025-04-21T12:32:36Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5670011105,212,21.5,5670011101,140,35.6,5670011107,213,2.67,5670011103,141,18.0,5670011099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417057,302,1,1,31,38,ahnt9ejgwj58ul8auzdvi3czf,1,35.3,19.5,2025-04-21T12:32:36.826Z,2025-04-21T12:32:38Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5670011199,212,14.4,5670011195,140,43.0,5670011201,213,0.98,5670011193,56,Back,5670011197,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417087,303,1,1,31,40,ahnt9ejgwj58ul8auzdvi3czf,1,44.7,38.5,2025-04-21T12:32:38.682Z,2025-04-21T12:32:41Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670011389,56,Back,5670011391,140,47.8,5670011395,141,26.2,5670011401,213,5.08,5670011399,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417091,304,1,1,31,43,ahnt9ejgwj58ul8auzdvi3czf,1,47.4,27.6,2025-04-21T12:32:41.354Z,2025-04-21T12:32:42Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5670011443,212,8.6,5670011437,56,Center,5670011441,141,39.2,5670011445,213,1.16,5670011439,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417101,305,1,1,31,44,ahnt9ejgwj58ul8auzdvi3czf,1,50.7,39.2,2025-04-21T12:32:42.234Z,2025-04-21T12:32:43Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670011525,56,Back,5670011529,141,26.2,5670011533,213,4.09,5670011531,212,10.9,5670011527,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417113,306,1,1,31,45,ahnt9ejgwj58ul8auzdvi3czf,1,44.6,26.2,2025-04-21T12:32:43.402Z,2025-04-21T12:32:45Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5670011593,212,26.3,5670011589,140,64.3,5670011591,141,2.3,5670011587,56,Right,5670011595,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417123,307,1,1,31,47,ahnt9ejgwj58ul8auzdvi3czf,1,64.3,2.3,2025-04-21T12:32:45.786Z,2025-04-21T12:32:46Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5670011677,141,6.5,5670011675,140,57.5,5670011681,213,2.76,5670011679,212,7.7,5670011673,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417143,308,1,1,31,48,ahnt9ejgwj58ul8auzdvi3czf,1,57.5,6.5,2025-04-21T12:32:46.746Z,2025-04-21T12:57:51Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5670011817,141,23.7,5670011821,213,0.95,5670011813,56,Center,5670011819,212,14.3,5670011815,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417155,309,1,1,31,51,ahnt9ejgwj58ul8auzdvi3czf,1,65.4,23.7,2025-04-21T12:32:49.882Z,2025-04-21T12:57:55Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5670011911,56,Center,5670011917,212,11.6,5670011913,140,55.2,5670011919,213,2.74,5670011915,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417185,310,1,1,31,52,ahnt9ejgwj58ul8auzdvi3czf,1,55.2,30.4,2025-04-21T12:32:51.018Z,2025-04-21T12:32:55Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5670012107,1,,5670012101,141,89.0,5670012095,155,,5670012099,140,77.5,5670012103,212,46.2,5670012097,56,Left,5670012105,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417201,311,1,1,31,56,ahnt9ejgwj58ul8auzdvi3czf,1,78.0,90.3,2025-04-21T12:32:55.066Z,2025-04-21T12:32:57Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5670012187,140,64.1,5670012193,213,3.71,5670012185,56,Center,5670012191,212,17.3,5670012189,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417247,312,1,1,32,0,ahnt9ejgwj58ul8auzdvi3czf,1,63.8,74.5,2025-04-21T12:32:59.050Z,2025-04-21T12:33:02Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5670012455,141,38.5,5670012459,213,4.14,5670012451,56,Back,5670012457,212,29.1,5670012453,140,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417261,313,1,1,32,4,ahnt9ejgwj58ul8auzdvi3czf,1,49.2,35.2,2025-04-21T12:33:02.522Z,2025-04-21T12:33:05Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5670012569,213,5.19,5670012565,141,2.8,5670012563,140,60.0,5670012561,56,Right,5670012567,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417273,314,1,1,32,6,ahnt9ejgwj58ul8auzdvi3czf,1,60.0,2.8,2025-04-21T12:33:04.938Z,2025-04-21T12:33:06Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5670012651,56,Center,5670012657,212,21.9,5670012653,140,54.7,5670012659,213,1.83,5670012655,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417291,315,1,1,32,8,ahnt9ejgwj58ul8auzdvi3czf,1,54.7,33.9,2025-04-21T12:33:06.282Z,2025-04-21T12:33:08Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5670012791,212,15.4,5670012789,141,30.6,5670012785,56,Center,5670012787,140,69.2,5670012793,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417295,316,61,1,32,10,ahnt9ejgwj58ul8auzdvi3czf,0,69.2,30.6,2025-04-21T12:33:08.666Z,2025-04-21T12:33:09Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5670012801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417311,258,1,1,32,12,c165yjiny1qnmfdvefxvflnkc,1,38.7,92.4,2025-04-21T12:33:10.659Z,2025-04-21T12:33:12Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5670012917,140,34.6,5670012921,212,9.5,5670012919,141,79.9,5670012923,213,4.24,5670012915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417351,259,1,1,32,14,c165yjiny1qnmfdvefxvflnkc,1,34.9,78.7,2025-04-21T12:33:12.179Z,2025-04-21T12:33:17Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5670013143,212,21.0,5670013137,56,Back,5670013141,141,47.8,5670013139,140,34.2,5670013145,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417373,260,1,1,32,18,c165yjiny1qnmfdvefxvflnkc,1,44.8,57.0,2025-04-21T12:33:16.883Z,2025-04-21T12:33:19Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5670013271,140,50.2,5670013277,212,11.2,5670013269,56,Center,5670013279,213,1.04,5670013273,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417391,261,1,1,32,21,c165yjiny1qnmfdvefxvflnkc,1,44.3,71.4,2025-04-21T12:33:19.219Z,2025-04-21T12:33:21Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5670013385,213,4.43,5670013377,56,Back,5670013383,212,25.9,5670013381,141,34.8,5670013379,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417407,262,1,1,32,23,c165yjiny1qnmfdvefxvflnkc,1,42.6,35.1,2025-04-21T12:33:21.299Z,2025-04-21T12:33:23Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5670013535,141,14.0,5670013529,56,Right,5670013531,140,67.2,5670013537,212,29.5,5670013541,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417425,263,1,1,32,25,c165yjiny1qnmfdvefxvflnkc,1,71.5,13.5,2025-04-21T12:33:23.731Z,2025-04-21T12:33:25Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5670013643,212,15.6,5670013641,141,7.3,5670013637,56,Right,5670013645,213,6.01,5670013639,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417451,264,1,1,32,27,c165yjiny1qnmfdvefxvflnkc,1,86.1,7.3,2025-04-21T12:33:25.602Z,2025-04-21T12:33:27Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5670013777,141,13.4,5670013775,140,92.8,5670013781,213,0.53,5670013779,212,8.2,5670013773,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417453,265,1,1,32,29,c165yjiny1qnmfdvefxvflnkc,0,93.4,13.4,2025-04-21T12:33:27.330Z,2025-04-21T17:28:17Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5670013801,213,1.88,5671367327,224,,5670013797,141,19.2,5670013789,2,,5670013795,140,92.2,5670013917,286,,5670013793,56,Right,5670013791,155,,5671367329,20,,5670013911,236,,5670013799,212,5670013913,233,317,,,,,,,4.1,,,,,,,,,,,,,,,,,,
2804417475,317,12,1,32,29,ahnt9ejgwj58ul8auzdvi3czf,1,4.5,82.6,2025-04-21T12:33:27.430Z,2025-04-21T12:33:29Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670013953,233,265,5670013893,56,Back,5670013891,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417503,266,5,1,32,32,c165yjiny1qnmfdvefxvflnkc,1,96.4,-1.8,2025-04-21T12:33:30.452Z,2025-04-21T12:33:34Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5670014063,233,318,5670014043,56,Right,5670014045,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417499,318,5,1,32,32,ahnt9ejgwj58ul8auzdvi3czf,0,3.6,101.8,2025-04-21T12:33:30.452Z,2025-04-21T12:55:42Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670014017,347,,5670014015,56,Back,5670014095,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417749,267,1,1,32,52,c165yjiny1qnmfdvefxvflnkc,1,93.6,0.0,2025-04-21T12:33:50.898Z,2025-04-21T12:33:54Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5670015473,140,94.9,5670015477,212,14.6,5670015469,107,,5670015471,56,Right,5670015475,141,19.7,5670015479,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417777,268,1,1,32,56,c165yjiny1qnmfdvefxvflnkc,1,94.9,19.7,2025-04-21T12:33:54.419Z,2025-04-21T12:33:56Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5670015625,140,93.2,5670015623,56,Right,5670015629,212,10.0,5670015627,141,5.2,5670015621,155,,5670015631,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417799,269,1,1,32,58,c165yjiny1qnmfdvefxvflnkc,1,92.3,4.0,2025-04-21T12:33:56.242Z,2025-04-21T12:33:58Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5670015771,212,17.8,5670015769,141,12.8,5670015763,56,Right,5670015773,213,2.80,5670015767,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417859,270,1,1,33,0,c165yjiny1qnmfdvefxvflnkc,1,73.0,23.7,2025-04-21T12:33:58.531Z,2025-04-21T12:34:03Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5670016135,140,66.2,5670016139,212,27.1,5670016133,56,Center,5670016141,213,1.84,5670016137,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417871,271,1,1,33,5,c165yjiny1qnmfdvefxvflnkc,1,70.4,71.8,2025-04-21T12:34:03.730Z,2025-04-21T12:34:05Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5670016257,56,Center,5670016263,212,6.6,5670016261,141,62.1,5670016265,213,4.62,5670016259,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417887,272,1,1,33,7,c165yjiny1qnmfdvefxvflnkc,1,68.9,66.4,2025-04-21T12:34:05.299Z,2025-04-21T12:34:07Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5670016403,141,81.4,5670016399,56,Left,5670016401,140,70.4,5670016407,213,1.42,5670016405,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417903,273,1,1,33,9,c165yjiny1qnmfdvefxvflnkc,1,67.9,84.1,2025-04-21T12:34:07.522Z,2025-04-21T12:34:09Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5670016493,140,71.3,5670016499,213,5.29,5670016495,141,76.1,5670016491,56,Center,5670016497,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417913,274,1,1,33,11,c165yjiny1qnmfdvefxvflnkc,0,65.3,71.1,2025-04-21T12:34:09.138Z,2025-04-21T12:34:10Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5670016571,56,Center,5670016577,212,13.5,5670016575,141,74.8,5670016573,140,77.9,5670016579,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417933,320,1,1,33,13,ahnt9ejgwj58ul8auzdvi3czf,1,26.7,19.1,2025-04-21T12:34:12.074Z,2025-04-21T12:34:13Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5670016687,141,31.2,5670016685,140,22.0,5670016691,213,2.11,5670016689,212,9.6,5670016683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417961,321,1,1,33,15,ahnt9ejgwj58ul8auzdvi3czf,1,22.0,31.2,2025-04-21T12:34:13.738Z,2025-04-21T12:34:15Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5670016851,140,35.1,5670016857,213,5.31,5670016853,141,1.7,5670016849,56,Back,5670016855,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417971,322,1,1,33,17,ahnt9ejgwj58ul8auzdvi3czf,1,35.6,3.7,2025-04-21T12:34:15.417Z,2025-04-21T12:58:17Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5670016921,212,9.0,5670016917,140,33.3,5670016915,56,Back,5670016923,213,1.84,5670016919,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418023,323,1,1,33,20,ahnt9ejgwj58ul8auzdvi3czf,1,31.3,26.2,2025-04-21T12:34:18.618Z,2025-04-21T12:34:21Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5670017233,212,11.1,5670017227,56,Back,5670017231,141,35.8,5670017229,140,39.8,5670017235,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418051,324,1,1,33,22,ahnt9ejgwj58ul8auzdvi3czf,1,39.8,35.8,2025-04-21T12:34:21.081Z,2025-04-21T12:34:23Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5670017407,141,60.3,5670017403,56,Back,5670017411,213,1.48,5670017405,140,41.3,5670017409,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418031,275,83,1,33,22,c165yjiny1qnmfdvefxvflnkc,0,58.6,63.4,2025-04-21T12:34:21.106Z,2025-04-21T12:34:26Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5670017555,399,lioz4hr2umpne2bwar18qa96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418071,325,1,1,33,24,ahnt9ejgwj58ul8auzdvi3czf,0,56.1,61.8,2025-04-21T12:34:23.017Z,2025-04-21T12:58:29Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670017537,213,0.05,5670017531,140,71.6,5670017529,56,Center,5670017533,141,63.0,5670017535,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418079,326,43,1,33,28,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-21T12:34:26.186Z,2025-04-21T12:34:54Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5670017581,212,2.9,5670017579,141,59.4,5670017583,213,5.28,5670018989,144,1,5670017573,56,Center,5670017577,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418587,288,8,1,33,29,c165yjiny1qnmfdvefxvflnkc,1,24.9,39.4,2025-04-21T12:34:28.001Z,2025-04-21T17:29:11Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5670020835,56,Back,5671370161,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418089,276,52,1,33,30,c165yjiny1qnmfdvefxvflnkc,1,7.9,46.3,2025-04-21T12:34:28.146Z,2025-04-21T17:29:14Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5671370269,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418129,277,1,1,33,31,c165yjiny1qnmfdvefxvflnkc,1,8.3,47.9,2025-04-21T12:34:29.442Z,2025-04-21T12:34:34Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5670017903,212,23.1,5670017901,141,50.1,5670017897,56,Back,5670017895,123,,5670017899,140,30.3,5670017905,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418197,278,1,1,33,35,c165yjiny1qnmfdvefxvflnkc,1,40.6,38.8,2025-04-21T12:34:34.131Z,2025-04-21T12:34:43Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5670018381,212,68.5,5670018375,56,Left,5670018379,141,90.5,5670018383,213,0.54,5670018373,155,,5670018377,140,96.6,5670018385,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418201,279,50,1,33,45,c165yjiny1qnmfdvefxvflnkc,1,87.8,95.8,2025-04-21T12:34:43.411Z,2025-04-21T12:34:47Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5670018407,286,,5670018457,233,327,5670018405,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418207,327,7,1,33,45,ahnt9ejgwj58ul8auzdvi3czf,1,12.2,4.2,2025-04-21T12:34:43.412Z,2025-04-21T17:29:31Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5670018435,285,,5670018445,233,279,5671371013,385,,5670018433,56,Back,5671371015,178,,5670018431,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418205,280,5,1,33,45,c165yjiny1qnmfdvefxvflnkc,1,83.4,101.8,2025-04-21T12:34:43.970Z,2025-04-21T12:55:42Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5670018425,347,,5670018423,56,Left,5670023523,233,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418233,328,5,1,33,45,ahnt9ejgwj58ul8auzdvi3czf,0,16.6,-1.8,2025-04-21T12:34:43.970Z,2025-04-21T12:55:42Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5670018597,347,,5670023555,233,280,5670018595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418351,281,1,1,34,0,c165yjiny1qnmfdvefxvflnkc,1,80.7,100.0,2025-04-21T12:34:58.449Z,2025-04-21T17:29:38Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5670019339,1,,5670023629,107,,5670019329,56,Center,5670019335,212,36.6,5670019333,141,65.5,5671371305,189,,5670019337,213,3.87,5670019331,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418387,282,1,1,34,5,c165yjiny1qnmfdvefxvflnkc,1,55.1,64.6,2025-04-21T12:35:03.858Z,2025-04-21T17:29:50Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5670019559,56,Right,5670019565,212,31.6,5670019567,213,4.86,5670019561,140,59.4,5670019563,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418395,283,1,1,34,10,c165yjiny1qnmfdvefxvflnkc,1,61.7,16.8,2025-04-21T12:35:08.738Z,2025-04-21T12:35:10Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5670019627,140,51.1,5670019631,212,18.4,5670019633,213,2.22,5670019629,141,38.3,5670019625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418403,284,1,1,34,11,c165yjiny1qnmfdvefxvflnkc,1,51.1,38.3,2025-04-21T12:35:09.970Z,2025-04-21T12:35:11Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5670019685,212,17.1,5670019683,141,63.0,5670019687,213,1.40,5670019681,140,53.9,5670019679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418427,285,1,1,34,12,c165yjiny1qnmfdvefxvflnkc,1,53.9,63.0,2025-04-21T12:35:11.105Z,2025-04-21T12:35:13Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5670019795,141,96.3,5670019799,213,1.33,5670019793,140,59.2,5670019791,56,Left,5670019797,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418469,286,1,1,34,15,c165yjiny1qnmfdvefxvflnkc,0,59.1,95.3,2025-04-21T12:35:13.249Z,2025-04-21T12:35:18Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5670020091,212,44.0,5670020089,141,99.0,5670020085,56,Left,5670020087,140,100.0,5670020093,213,0.06,5670020095,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418471,329,56,1,34,19,ahnt9ejgwj58ul8auzdvi3czf,1,2.3,2.6,2025-04-21T12:35:17.178Z,2025-04-21T13:02:06Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5670020103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418579,287,5,1,34,20,c165yjiny1qnmfdvefxvflnkc,0,101.0,98.1,2025-04-21T12:35:18.738Z,2025-04-21T12:55:43Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5670020871,233,330,5670020791,346,,5670020789,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418561,330,5,1,34,20,ahnt9ejgwj58ul8auzdvi3czf,1,-1.0,1.9,2025-04-21T12:35:18.738Z,2025-04-21T13:01:01Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5670020629,56,Back,5670020851,233,287,5670020631,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418571,331,1,1,34,34,ahnt9ejgwj58ul8auzdvi3czf,1,2.9,51.0,2025-04-21T12:35:32.169Z,2025-04-21T12:35:34Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5670020713,56,Back,5670020719,212,9.4,5670020725,237,,5670020715,140,8.2,5670020711,124,,5670020717,141,39.8,5670020721,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418581,332,1,1,34,35,ahnt9ejgwj58ul8auzdvi3czf,1,8.2,39.8,2025-04-21T12:35:34.105Z,2025-04-21T12:35:36Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5670020797,141,7.7,5670020795,140,17.7,5670020799,212,24.0,5670020793,56,Back,5670020801,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418593,333,1,1,34,37,ahnt9ejgwj58ul8auzdvi3czf,0,21.5,7.4,2025-04-21T12:35:36.041Z,2025-04-21T12:35:41Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5670020899,141,9.4,5670020895,56,Back,5670021143,236,,5670021147,233,289,5670020903,213,0.35,5670020897,140,25.1,5670021151,286,,5670020901,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
