id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2746833007,231,1,1,19,40,anga7587r1zv4ey71ge9zxol3,1,53.4,70.0,2024-11-10T13:20:49.963Z,2024-11-10T13:20:56Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5355835103,141,40.9,5355835101,140,48.4,5355835099,56,Back,5355835107,213,4.45,5355835105,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746833147,232,1,1,19,47,anga7587r1zv4ey71ge9zxol3,1,47.7,40.9,2024-11-10T13:20:56.731Z,2024-11-10T13:21:05Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5355835933,140,23.6,5355835939,213,2.85,5355835931,56,Back,5355835935,141,52.2,5355835937,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746833175,233,1,1,19,55,anga7587r1zv4ey71ge9zxol3,1,28.1,44.4,2024-11-10T13:21:04.940Z,2024-11-10T18:26:24Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355836055,56,Center,5355836057,140,72.2,5355836063,213,6.12,5355836061,212,46.9,5355836065,1,,5355836059,141,33.1,5355836053,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746833191,234,44,1,19,58,anga7587r1zv4ey71ge9zxol3,1,74.7,33.4,2024-11-10T13:21:07.403Z,2024-11-10T15:06:13Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5355836269,233,142,5355836129,56,Center,5355836131,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746833221,142,44,1,19,58,36g6ifzjliec1jqnbtf7yesme,0,25.3,66.6,2024-11-10T13:21:07.404Z,2024-11-10T15:06:13Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5355836259,56,Back,5355836261,285,,5355836279,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746833203,235,1,1,19,59,anga7587r1zv4ey71ge9zxol3,0,69.9,35.2,2024-11-10T13:21:08.332Z,2024-11-10T13:21:09Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5355836191,56,Center,5355836197,212,17.4,5355836195,141,60.6,5355836189,3,,5355836193,140,67.8,5355836199,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746833287,143,1,1,20,4,36g6ifzjliec1jqnbtf7yesme,1,22.2,35.5,2024-11-10T13:21:13.346Z,2024-11-10T13:22:52Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5355836579,140,59.3,5355836583,212,43.5,5355836581,141,7.1,5355836585,213,5.82,5355836587,1,,5355836577,56,Right,5355836575,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746833421,145,1,1,20,13,36g6ifzjliec1jqnbtf7yesme,0,83.1,12.5,2024-11-10T13:21:22.512Z,2024-11-10T18:26:50Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5355837331,56,Center,5355837335,141,45.2,5357953463,224,,5355837337,212,26.4,5355837329,155,,5355837333,140,96.7,5357953465,20,,5355837339,213,1.00,5355837327,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746833477,237,52,1,20,20,anga7587r1zv4ey71ge9zxol3,1,6.6,51.3,2024-11-10T13:21:29.884Z,2024-11-10T18:27:00Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5357954165,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746834061,146,27,1,20,56,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-10T13:22:05.724Z,2024-11-10T13:22:10Z,,,,,5355840747,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746834023,238,27,1,20,56,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T13:22:05.724Z,2024-11-10T13:22:18Z,,,,,5355840743,233,146,5355841463,41,Injury,5355841465,53,15fo180vixn0lb65fujttit3p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835037,147,28,1,22,9,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-10T13:23:18.340Z,2024-11-10T14:00:07Z,,,,,5356019827,233,239,5355846141,55,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746834935,239,28,1,22,9,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T13:23:18.340Z,2024-11-10T14:00:07Z,,,,,5356019789,233,147,5355845635,55,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835211,241,52,1,22,27,anga7587r1zv4ey71ge9zxol3,1,14.5,42.5,2024-11-10T13:23:36.935Z,2024-11-10T18:27:48Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5357955595,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835295,242,1,1,22,29,anga7587r1zv4ey71ge9zxol3,0,11.6,40.1,2024-11-10T13:23:38.699Z,2024-11-10T13:23:43Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355847553,1,,5355847549,212,65.9,5355847543,56,Right,5355847547,141,13.7,5355847545,140,72.0,5355847541,199,,5355847551,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835323,149,44,1,22,33,36g6ifzjliec1jqnbtf7yesme,1,27.2,84.8,2024-11-10T13:23:42.778Z,2024-11-10T13:23:46Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5355847631,56,Back,5355847671,233,243,5355847633,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835311,243,44,1,22,33,anga7587r1zv4ey71ge9zxol3,0,72.8,15.2,2024-11-10T13:23:42.779Z,2024-11-10T13:23:46Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5355847585,286,,5355847681,233,149,5355847583,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835329,150,61,1,22,33,36g6ifzjliec1jqnbtf7yesme,1,26.1,82.6,2024-11-10T13:23:43.079Z,2024-11-10T13:54:50Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5355847657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835361,151,5,1,22,35,36g6ifzjliec1jqnbtf7yesme,0,25.1,101.8,2024-11-10T13:23:45.084Z,2024-11-10T14:03:18Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5355847843,56,Back,5355847907,233,244,5355847845,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835343,244,5,1,22,35,anga7587r1zv4ey71ge9zxol3,1,74.9,-1.8,2024-11-10T13:23:45.084Z,2024-11-10T14:03:18Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5355847887,233,151,5355847735,347,,5355847733,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835389,245,1,1,22,37,anga7587r1zv4ey71ge9zxol3,1,66.4,0.0,2024-11-10T13:23:46.316Z,2024-11-10T18:28:06Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5355847975,107,,5355847977,56,Right,5355847985,213,2.43,5355847981,141,8.6,5355847983,212,9.6,5355847979,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835477,246,1,1,22,38,anga7587r1zv4ey71ge9zxol3,1,60.0,7.4,2024-11-10T13:23:47.969Z,2024-11-10T18:30:14Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5355848409,141,17.2,5355848413,213,0.47,5355848407,140,72.5,5355848405,56,Right,5355848411,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747224669,748,83,1,22,40,36g6ifzjliec1jqnbtf7yesme,1,30.1,87.3,2024-11-10T13:23:49.536Z,2024-11-10T18:30:09Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5357966431,399,diwrq7ulrey4juxk4dafct0q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747225011,749,83,1,22,42,36g6ifzjliec1jqnbtf7yesme,1,33.7,87.0,2024-11-10T13:23:51.264Z,2024-11-10T18:30:35Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5357968201,399,diwrq7ulrey4juxk4dafct0q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835451,152,83,1,22,42,36g6ifzjliec1jqnbtf7yesme,0,23.3,85.3,2024-11-10T13:23:52.066Z,2024-11-10T13:23:55Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5355848535,399,diwrq7ulrey4juxk4dafct0q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835489,247,50,1,22,44,anga7587r1zv4ey71ge9zxol3,1,62.5,8.2,2024-11-10T13:23:53.772Z,2024-11-10T18:28:19Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5355848477,56,Right,5355848557,233,153,5355848479,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835495,153,7,1,22,44,36g6ifzjliec1jqnbtf7yesme,1,37.5,91.8,2024-11-10T13:23:53.773Z,2024-11-10T18:28:19Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5357959323,383,,5355848515,285,,5355848513,56,Back,5355848537,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835535,155,43,1,22,47,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-10T13:23:56.467Z,2024-11-10T18:31:08Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5357970681,144,3,5355848727,56,Back,5355848783,286,0,5355848775,233,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835539,248,43,1,22,47,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T13:23:56.467Z,2024-11-10T18:31:09Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5355848743,56,Center,5355848747,285,0,5357970791,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835565,156,43,1,22,48,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-10T13:23:57.568Z,2024-11-10T13:29:40Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5355848859,56,Left,5355872671,144,3,5355848861,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835607,157,1,1,22,50,36g6ifzjliec1jqnbtf7yesme,1,69.7,61.3,2024-11-10T13:23:59.568Z,2024-11-10T18:31:14Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5355849019,56,Center,5355849023,141,38.7,5355849021,140,76.2,5355849025,212,16.8,5355849027,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835617,158,1,1,22,53,36g6ifzjliec1jqnbtf7yesme,0,74.8,36.6,2024-11-10T13:24:02.316Z,2024-11-10T18:31:21Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5355849083,213,1.26,5355850307,286,,5355849079,141,38.5,5355850301,236,,5355849075,56,Center,5355849077,140,75.2,5355850303,233,249,5355849081,212,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835605,249,74,1,22,53,anga7587r1zv4ey71ge9zxol3,1,25.4,61.3,2024-11-10T13:24:02.317Z,2024-11-10T18:31:26Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5355849013,56,Back,5355850339,233,158,5355850269,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835687,250,52,1,22,57,anga7587r1zv4ey71ge9zxol3,1,4.1,69.9,2024-11-10T13:24:07.179Z,2024-11-10T18:31:36Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5357972635,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835909,251,1,1,23,14,anga7587r1zv4ey71ge9zxol3,0,9.0,44.2,2024-11-10T13:24:23.953Z,2024-11-10T18:32:13Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355850679,140,68.2,5355850683,212,65.0,5355850795,189,,5355850685,213,5.99,5355850687,1,,5355850681,141,16.4,5355850675,199,,5355850677,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835943,159,1,1,23,16,36g6ifzjliec1jqnbtf7yesme,0,25.2,91.0,2024-11-10T13:24:25.896Z,2024-11-10T18:32:22Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5355850841,141,48.1,5355850847,1,,5355850839,140,61.0,5355850845,213,5.62,5355850843,212,47.6,5355850837,56,Center,5355850835,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746835987,252,1,1,23,21,anga7587r1zv4ey71ge9zxol3,1,36.3,50.1,2024-11-10T13:24:30.556Z,2024-11-10T13:30:05Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5355851043,56,Center,5355851049,212,16.7,5355851041,3,,5355851047,141,38.3,5355851045,140,50.2,5355851051,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836001,253,1,1,23,23,anga7587r1zv4ey71ge9zxol3,0,44.2,41.0,2024-11-10T13:24:32.283Z,2024-11-10T13:24:33Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5355851119,141,45.7,5355851123,213,0.17,5355851113,3,,5355851115,56,Center,5355851117,140,61.6,5355851121,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836009,160,49,1,23,24,36g6ifzjliec1jqnbtf7yesme,1,42.1,51.2,2024-11-10T13:24:33.472Z,2024-11-10T18:32:33Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5357976657,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836041,161,1,1,23,24,36g6ifzjliec1jqnbtf7yesme,1,42.1,51.2,2024-11-10T13:24:33.888Z,2024-11-10T13:24:36Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5355851309,213,4.40,5355851299,140,33.8,5355851301,141,11.1,5355851305,212,28.6,5355851297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836065,162,1,1,23,26,36g6ifzjliec1jqnbtf7yesme,1,34.0,7.3,2024-11-10T13:24:35.904Z,2024-11-10T13:24:38Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5355851449,141,23.9,5355851451,212,14.3,5355851447,140,25.7,5355851453,213,2.23,5355851445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836139,163,1,1,23,29,36g6ifzjliec1jqnbtf7yesme,1,26.1,25.0,2024-11-10T13:24:38.241Z,2024-11-10T13:24:43Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5355851903,141,50.0,5355851899,56,Back,5355851901,140,26.3,5355851905,212,17.0,5355851907,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836175,164,1,1,23,34,36g6ifzjliec1jqnbtf7yesme,0,29.9,78.8,2024-11-10T13:24:43.649Z,2024-11-10T13:24:46Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5355852177,213,6.15,5355852175,212,67.8,5355852171,140,93.9,5355852167,155,,5355852169,56,Center,5355852179,1,,5355852173,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836187,254,52,1,23,37,anga7587r1zv4ey71ge9zxol3,1,6.1,33.0,2024-11-10T13:24:46.779Z,2024-11-10T18:32:55Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5357978281,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836235,255,1,1,23,40,anga7587r1zv4ey71ge9zxol3,1,9.4,41.7,2024-11-10T13:24:49.421Z,2024-11-10T18:33:07Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355852503,140,14.8,5355852509,213,1.08,5355852501,56,Back,5355852499,123,,5355852507,212,12.0,5355852505,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836281,256,1,1,23,42,anga7587r1zv4ey71ge9zxol3,1,14.7,64.6,2024-11-10T13:24:51.820Z,2024-11-10T18:33:12Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5355852787,212,22.8,5355852785,141,94.8,5355852779,56,Back,5355852789,213,1.12,5355852783,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836335,257,1,1,23,46,anga7587r1zv4ey71ge9zxol3,1,28.2,95.1,2024-11-10T13:24:56.029Z,2024-11-10T18:33:18Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5355853075,141,96.3,5355853077,212,13.4,5355853071,56,Back,5355853079,213,0.06,5355853073,140,40.9,5355853069,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836339,258,3,1,23,50,anga7587r1zv4ey71ge9zxol3,0,39.3,94.8,2024-11-10T13:24:59.743Z,2024-11-10T21:15:27Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5355877227,286,,5355853083,56,Back,5358734861,233,165,5357982571,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836343,165,7,1,23,50,36g6ifzjliec1jqnbtf7yesme,1,60.7,5.2,2024-11-10T13:24:59.744Z,2024-11-10T21:15:26Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5357982341,385,,5357982157,167,,5358734833,233,258,5355853107,56,Right,5355853109,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836401,166,5,1,23,52,36g6ifzjliec1jqnbtf7yesme,0,55.2,-1.6,2024-11-10T13:25:01.329Z,2024-11-10T13:25:05Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5355853363,56,Right,5355853443,233,259,5355853365,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836375,259,5,1,23,52,anga7587r1zv4ey71ge9zxol3,1,44.8,101.6,2024-11-10T13:25:01.329Z,2024-11-10T14:03:18Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5355853263,347,,5355853385,233,166,5355853261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836459,262,1,1,23,57,anga7587r1zv4ey71ge9zxol3,1,44.4,100.0,2024-11-10T13:25:06.716Z,2024-11-10T13:31:40Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5355880713,140,41.0,5355880709,107,,5355880711,56,Back,5355880715,141,95.5,5355880717,212,5.6,5355880721,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836621,265,1,1,24,8,anga7587r1zv4ey71ge9zxol3,1,35.9,84.7,2024-11-10T13:25:17.339Z,2024-11-10T13:25:19Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5355854503,140,41.8,5355854511,213,0.93,5355854501,56,Back,5355854505,141,96.8,5355854507,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836659,266,1,1,24,9,anga7587r1zv4ey71ge9zxol3,1,44.1,96.8,2024-11-10T13:25:18.971Z,2024-11-10T13:25:21Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5355854713,56,Back,5355854719,212,16.8,5355854717,141,96.0,5355854715,140,28.1,5355854721,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836671,267,1,1,24,12,anga7587r1zv4ey71ge9zxol3,1,29.6,92.1,2024-11-10T13:25:21.372Z,2024-11-10T13:25:22Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5355854757,56,Back,5355854763,212,13.0,5355854761,141,88.7,5355854765,213,3.32,5355854759,140,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836715,268,1,1,24,13,anga7587r1zv4ey71ge9zxol3,1,24.4,87.1,2024-11-10T13:25:22.459Z,2024-11-10T18:34:17Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5357983953,1,,5355855001,140,19.4,5355855007,213,4.55,5355854999,56,Back,5355855005,212,33.5,5355855003,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836769,269,1,1,24,16,anga7587r1zv4ey71ge9zxol3,1,18.8,35.2,2024-11-10T13:25:25.675Z,2024-11-10T18:34:22Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5355855211,56,Back,5355855217,212,22.2,5355855215,141,6.0,5355855213,140,28.3,5355855219,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836825,270,1,1,24,19,anga7587r1zv4ey71ge9zxol3,0,26.8,7.0,2024-11-10T13:25:28.891Z,2024-11-10T18:34:27Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5355855533,56,Back,5355855541,213,0.02,5355855539,212,11.0,5355855537,141,7.4,5355855535,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746841875,326,3,1,24,20,anga7587r1zv4ey71ge9zxol3,0,45.4,4.6,2024-11-10T13:25:29.315Z,2024-11-10T21:15:27Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5357987899,286,,5357988341,465,,5358734919,233,224,5355886405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746841867,224,7,1,24,20,36g6ifzjliec1jqnbtf7yesme,0,54.6,95.4,2024-11-10T13:25:29.316Z,2024-11-10T21:15:27Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5357989061,385,,5357987497,285,,5358734887,233,326,5355885529,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747228853,884,61,1,24,20,anga7587r1zv4ey71ge9zxol3,1,44.0,3.8,2024-11-10T13:25:30.105Z,2024-11-10T18:35:34Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5357989519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836847,167,5,1,24,21,36g6ifzjliec1jqnbtf7yesme,1,40.5,101.8,2024-11-10T13:25:30.909Z,2024-11-10T18:35:42Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5355855683,56,Back,5355855689,233,271,5355855685,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836843,271,5,1,24,21,anga7587r1zv4ey71ge9zxol3,0,59.5,-1.8,2024-11-10T13:25:30.909Z,2024-11-10T18:35:41Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5355855693,233,167,5355855665,56,Right,5355855667,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836885,168,1,1,24,27,36g6ifzjliec1jqnbtf7yesme,1,34.2,100.0,2024-11-10T13:25:36.609Z,2024-11-10T18:35:44Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5355855853,212,21.9,5355855849,140,48.8,5355855845,107,,5355855847,56,Back,5355855851,141,78.8,5355855857,1,,5355855855,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836887,169,50,1,24,28,36g6ifzjliec1jqnbtf7yesme,1,53.3,75.6,2024-11-10T13:25:37.925Z,2024-11-10T18:52:15Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5355855865,286,,5355856083,233,272,5355855863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746836907,272,7,1,24,28,anga7587r1zv4ey71ge9zxol3,1,46.7,24.4,2024-11-10T13:25:37.926Z,2024-11-10T18:52:26Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5355856063,233,169,5358086201,383,,5355856001,56,Back,5355856003,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843491,345,3,1,24,30,anga7587r1zv4ey71ge9zxol3,0,51.8,22.2,2024-11-10T13:25:39.903Z,2024-11-10T21:15:28Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5358734959,233,170,5358086927,465,,5355893517,286,,5355893515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
