id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2743593811,223,1,1,17,54,9qsmopgutr7ut5g6workk8w4i,1,69.9,2.6,2024-11-03T13:18:14.753Z,2024-11-03T13:18:16Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5338167907,141,6.2,5338167905,140,56.9,5338167909,212,13.9,5338167903,56,Right,5338167911,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743593819,224,1,1,17,55,9qsmopgutr7ut5g6workk8w4i,1,56.9,6.2,2024-11-03T13:18:16.192Z,2024-11-03T13:18:17Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5338167981,213,2.04,5338167969,140,52.7,5338167977,212,9.7,5338167973,141,18.9,5338167967,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743593827,225,1,1,17,56,9qsmopgutr7ut5g6workk8w4i,1,52.7,18.9,2024-11-03T13:18:16.960Z,2024-11-03T13:18:17Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338168025,56,Back,5338168031,212,8.6,5338168027,140,44.6,5338168029,141,20.4,5338168033,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743593891,226,1,1,17,57,9qsmopgutr7ut5g6workk8w4i,1,43.2,25.8,2024-11-03T13:18:17.617Z,2024-11-03T17:21:22Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338168377,140,49.1,5338168379,141,4.3,5338168381,212,15.9,5338168383,213,5.11,5338168375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743593963,227,1,1,18,0,9qsmopgutr7ut5g6workk8w4i,1,48.3,2.5,2024-11-03T13:18:20.689Z,2024-11-03T13:18:23Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5338168701,56,Back,5338168711,212,18.9,5338168715,213,2.29,5338168703,140,36.4,5338168709,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743594065,228,1,1,18,3,9qsmopgutr7ut5g6workk8w4i,1,35.0,23.6,2024-11-03T13:18:23.825Z,2024-11-03T13:18:30Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338169367,141,53.9,5338169369,212,32.9,5338169373,1,,5338169365,140,10.6,5338169371,213,2.46,5338169363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743594167,229,1,1,18,10,9qsmopgutr7ut5g6workk8w4i,1,10.6,53.9,2024-11-03T13:18:30.672Z,2024-11-03T13:18:35Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5338169885,213,4.97,5338169883,212,20.0,5338169881,141,25.5,5338169879,140,15.5,5338169877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743594225,230,1,1,18,15,9qsmopgutr7ut5g6workk8w4i,1,28.9,25.6,2024-11-03T13:18:35.569Z,2024-11-03T13:18:38Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338170169,213,1.45,5338170161,56,Back,5338170163,140,30.4,5338170167,212,13.6,5338170165,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743594351,231,1,1,18,18,9qsmopgutr7ut5g6workk8w4i,1,30.4,45.4,2024-11-03T13:18:38.513Z,2024-11-03T13:18:44Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338170845,213,0.55,5338170837,56,Back,5338170843,212,19.6,5338170841,141,60.5,5338170839,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743594391,232,1,1,18,24,9qsmopgutr7ut5g6workk8w4i,1,80.3,61.4,2024-11-03T13:18:44.818Z,2024-11-03T13:18:47Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5338171005,213,0.57,5338171003,212,21.7,5338170999,140,97.7,5338170997,56,Center,5338171001,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743594411,233,1,1,18,24,9qsmopgutr7ut5g6workk8w4i,1,97.7,78.7,2024-11-03T13:18:45.249Z,2024-11-03T17:21:42Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,1.0,,5338171101,140,92.2,5338171103,141,55.2,5338173161,154,,5338171105,212,17.0,5338171107,213,4.37,5338173159,210,13,5338171099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743594419,234,13,1,18,25,9qsmopgutr7ut5g6workk8w4i,1,92.3,56.0,2024-11-03T13:18:46.242Z,2024-11-03T17:21:57Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5338171149,17,,5338173177,83,,5338173183,55,233,5338173187,102,57.0,5338173193,230,99.0,5338171145,22,,5338171155,56,Center,5338173189,103,2.8,5338172289,20,,5338173195,231,53.2,5338173181,154,5338173179,29,5338173191,328,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743594917,158,5,1,18,27,59as3grjvj19voay31j3yfgni,1,-1.2,43.1,2024-11-03T13:18:48.096Z,2024-11-03T13:27:55Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5338173859,346,,5338173883,233,235,5338173857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743594429,235,5,1,18,27,9qsmopgutr7ut5g6workk8w4i,0,101.2,56.9,2024-11-03T13:18:48.096Z,2024-11-03T13:27:55Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5338173923,233,158,5338171219,346,,5338171217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595019,159,1,1,18,58,59as3grjvj19voay31j3yfgni,1,5.3,59.0,2024-11-03T13:19:18.891Z,2024-11-03T13:19:23Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5338174307,212,61.9,5338174305,141,78.4,5338174315,74,,5338174309,213,0.21,5338174299,124,,5338174303,140,62.9,5338174311,1,,5338174301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743905289,892,44,1,19,0,59as3grjvj19voay31j3yfgni,1,61.4,79.5,2024-11-03T13:19:21.054Z,2024-11-03T19:49:41Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5340567423,233,913,5339852617,56,Left,5339852621,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743905293,913,44,1,19,0,9qsmopgutr7ut5g6workk8w4i,0,38.6,20.5,2024-11-03T13:19:21.055Z,2024-11-03T17:22:20Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5339852645,233,892,5339852643,285,,5339852639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595065,160,1,1,19,0,59as3grjvj19voay31j3yfgni,1,63.2,78.4,2024-11-03T13:19:21.407Z,2024-11-03T17:22:25Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5338174531,56,Center,5338174533,140,69.4,5338174539,213,5.11,5338174529,3,,5338174535,141,55.4,5338174537,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595073,161,44,1,19,3,59as3grjvj19voay31j3yfgni,1,67.4,66.9,2024-11-03T13:19:24.120Z,2024-11-03T17:22:32Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5338174551,56,Center,5338174597,233,236,5338174553,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595057,236,44,1,19,3,9qsmopgutr7ut5g6workk8w4i,0,32.6,33.1,2024-11-03T13:19:24.121Z,2024-11-03T17:22:34Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338174637,233,161,5338174497,285,,5338174495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595095,162,61,1,19,5,59as3grjvj19voay31j3yfgni,1,69.4,55.4,2024-11-03T13:19:25.782Z,2024-11-03T17:22:37Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5338174677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595109,237,1,1,19,5,9qsmopgutr7ut5g6workk8w4i,1,28.9,47.9,2024-11-03T13:19:26.192Z,2024-11-03T13:19:27Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5338174737,140,37.6,5338174739,141,37.6,5338174743,213,5.63,5338174735,56,Back,5338174741,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595111,238,61,1,19,7,9qsmopgutr7ut5g6workk8w4i,1,37.6,37.6,2024-11-03T13:19:27.501Z,2024-11-03T13:19:27Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5338174747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595127,163,43,1,19,8,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-03T13:19:28.719Z,2024-11-03T17:22:53Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5338174809,56,Center,5339856143,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595141,239,43,1,19,8,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-11-03T13:19:29.009Z,2024-11-03T17:23:01Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5339857215,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595275,240,1,1,19,8,9qsmopgutr7ut5g6workk8w4i,1,34.6,37.3,2024-11-03T13:19:29.200Z,2024-11-03T13:19:36Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338175525,141,71.2,5338175527,212,23.7,5338175523,140,29.2,5338175521,56,Back,5338175529,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595317,164,45,1,19,15,59as3grjvj19voay31j3yfgni,0,40.8,9.7,2024-11-03T13:19:36.049Z,2024-11-03T19:49:39Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5338176115,233,241,5338175747,56,Back,5338175749,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595363,241,3,1,19,15,9qsmopgutr7ut5g6workk8w4i,1,59.2,90.3,2024-11-03T13:19:36.049Z,2024-11-03T17:23:15Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5338175991,56,Left,5338175993,286,,5339858677,465,,5338176083,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595381,242,1,1,19,19,9qsmopgutr7ut5g6workk8w4i,0,70.6,80.2,2024-11-03T13:19:39.984Z,2024-11-03T13:19:40Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5338176063,56,Center,5338176071,213,5.21,5338176065,140,73.3,5338176069,212,5.9,5338176067,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595457,165,8,1,19,20,59as3grjvj19voay31j3yfgni,1,24.6,27.4,2024-11-03T13:19:40.843Z,2024-11-03T17:24:12Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5339862049,384,,5338176535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595527,166,1,1,19,21,59as3grjvj19voay31j3yfgni,1,18.5,26.0,2024-11-03T13:19:41.578Z,2024-11-03T17:24:15Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5338176869,212,12.5,5338176867,141,31.9,5338176865,140,29.8,5338176871,213,0.33,5338176863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595603,167,1,1,19,27,59as3grjvj19voay31j3yfgni,1,39.1,33.1,2024-11-03T13:19:48.437Z,2024-11-03T15:09:02Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5338177287,140,73.0,5338177285,56,Right,5338177293,213,5.89,5338177291,212,38.5,5338177289,141,11.4,5338177283,155,,5338177295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595677,169,1,1,19,34,59as3grjvj19voay31j3yfgni,0,71.3,26.1,2024-11-03T13:19:55.015Z,2024-11-03T13:19:57Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5338177709,141,48.5,5338177711,212,15.3,5338177703,56,Center,5338177713,213,1.67,5338177705,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595639,243,8,1,19,35,9qsmopgutr7ut5g6workk8w4i,1,31.2,43.1,2024-11-03T13:19:55.634Z,2024-11-03T17:24:31Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5338177511,56,Back,5339866679,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595671,244,43,1,19,36,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-11-03T13:19:56.929Z,2024-11-03T17:24:38Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5339867451,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595701,245,1,1,19,36,9qsmopgutr7ut5g6workk8w4i,1,34.8,51.8,2024-11-03T13:19:57.184Z,2024-11-03T13:19:58Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5338177847,212,6.5,5338177849,213,5.02,5338177841,56,Back,5338177843,140,36.7,5338177845,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595873,246,1,1,19,38,9qsmopgutr7ut5g6workk8w4i,1,37.8,42.5,2024-11-03T13:19:58.514Z,2024-11-03T13:20:06Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5338178603,140,70.5,5338178613,213,0.80,5338178595,155,,5338178609,212,49.1,5338178599,56,Left,5338178615,1,,5338178605,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595879,247,3,1,19,45,9qsmopgutr7ut5g6workk8w4i,0,90.4,95.8,2024-11-03T13:20:06.418Z,2024-11-03T19:58:04Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5338178629,286,,5338178627,56,Left,5339869319,465,,5340603791,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595985,170,7,1,19,45,59as3grjvj19voay31j3yfgni,1,9.6,4.2,2024-11-03T13:20:06.419Z,2024-11-03T19:58:03Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338179215,233,247,5338179181,167,,5338179185,285,,5338179183,56,Back,5339869497,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743596025,171,5,1,19,47,59as3grjvj19voay31j3yfgni,0,3.3,-1.8,2024-11-03T13:20:08.034Z,2024-11-03T13:27:56Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338179503,233,248,5338179439,56,Back,5338179441,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743595989,248,5,1,19,47,9qsmopgutr7ut5g6workk8w4i,1,96.7,101.8,2024-11-03T13:20:08.034Z,2024-11-03T13:27:55Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5338179197,56,Left,5338179199,347,,5338179461,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743596007,249,1,1,19,51,9qsmopgutr7ut5g6workk8w4i,1,94.0,100.0,2024-11-03T13:20:12.017Z,2024-11-03T13:20:13Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5338179317,56,Left,5338179321,141,98.3,5338179323,212,13.9,5338179315,107,,5338179319,140,80.9,5338179325,213,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743596063,250,1,1,19,53,9qsmopgutr7ut5g6workk8w4i,1,79.7,97.1,2024-11-03T13:20:13.679Z,2024-11-03T13:20:17Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5338179603,212,18.5,5338179599,140,62.2,5338179605,213,3.27,5338179601,141,93.6,5338179597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743596099,251,1,1,19,57,9qsmopgutr7ut5g6workk8w4i,1,62.2,93.6,2024-11-03T13:20:17.472Z,2024-11-03T13:20:19Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5338179783,212,12.7,5338179785,213,0.21,5338179781,141,97.4,5338179779,140,74.0,5338179777,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743596209,252,2,1,19,59,9qsmopgutr7ut5g6workk8w4i,1,73.6,97.9,2024-11-03T13:20:19.536Z,2024-11-03T13:21:47Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5338182799,56,Center,5338182797,7,53nd6a4o02ebb0w2s12prijje,5338180325,141,72.6,5338182795,8,,5338180323,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743596225,253,43,1,20,2,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-11-03T13:20:23.311Z,2024-11-03T13:20:45Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5338182329,144,38,5338180403,65,0,5338180397,22,0,5338180405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743597637,173,1,1,21,24,59as3grjvj19voay31j3yfgni,1,12.1,40.6,2024-11-03T13:21:44.873Z,2024-11-03T17:25:48Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5338188025,212,18.0,5338188019,56,Back,5338188027,213,6.00,5338188023,141,33.3,5338188015,5,,5338188021,140,28.6,5339874325,189,,5338188017,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743597671,174,1,1,21,25,59as3grjvj19voay31j3yfgni,1,28.9,33.1,2024-11-03T13:21:46.013Z,2024-11-03T17:25:54Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338188179,140,26.3,5339874839,189,,5338188185,212,18.2,5338188177,56,Back,5338188189,213,1.72,5338188183,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743597701,175,1,1,21,27,59as3grjvj19voay31j3yfgni,1,26.6,59.6,2024-11-03T13:21:47.763Z,2024-11-03T13:21:49Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338188333,140,31.9,5338188339,213,1.31,5338188329,56,Back,5338188335,141,90.8,5338188337,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743597759,176,1,1,21,28,59as3grjvj19voay31j3yfgni,1,31.3,90.8,2024-11-03T13:21:49.263Z,2024-11-03T13:21:52Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5338188587,140,20.9,5338188589,141,61.7,5338188591,212,22.6,5338188593,213,4.21,5338188585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743597811,177,1,1,21,32,59as3grjvj19voay31j3yfgni,1,24.4,61.4,2024-11-03T13:21:52.482Z,2024-11-03T13:21:55Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338188867,56,Back,5338188871,141,31.2,5338188873,212,21.4,5338188869,140,30.0,5338188875,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743597915,178,1,1,21,35,59as3grjvj19voay31j3yfgni,1,32.5,29.7,2024-11-03T13:21:55.700Z,2024-11-03T13:22:02Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338189459,213,0.82,5338189449,56,Back,5338189453,140,38.0,5338189457,212,8.5,5338189455,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743597981,179,1,1,21,41,59as3grjvj19voay31j3yfgni,1,35.1,55.4,2024-11-03T13:22:02.028Z,2024-11-03T13:22:05Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5338189831,141,21.6,5338189827,56,Back,5338189835,213,4.99,5338189829,140,41.4,5338189833,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743598091,180,1,1,21,45,59as3grjvj19voay31j3yfgni,1,41.4,21.6,2024-11-03T13:22:05.466Z,2024-11-03T13:22:11Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338190411,140,93.0,5338190425,1,,5338190403,155,,5338190419,212,55.3,5338190415,141,5.2,5338190423,213,6.08,5338190407,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743598111,181,1,1,21,51,59as3grjvj19voay31j3yfgni,0,97.5,6.1,2024-11-03T13:22:11.450Z,2024-11-03T17:26:11Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5338190511,155,,5338190513,56,Center,5338190509,2,,5338190519,212,19.3,5339876447,224,,5338190521,213,1.81,5338190515,140,93.2,5338190517,141,33.7,5339876449,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743598151,254,12,1,21,52,9qsmopgutr7ut5g6workk8w4i,1,4.2,61.7,2024-11-03T13:22:12.721Z,2024-11-03T13:22:14Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338190711,56,Back,5338190713,140,1.1,5338190715,141,87.1,5338190717,212,17.6,5338190719,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743598177,256,1,1,21,54,9qsmopgutr7ut5g6workk8w4i,0,1.1,87.1,2024-11-03T13:22:14.591Z,2024-11-03T13:22:15Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5338190879,213,0.44,5338190867,140,9.5,5338190875,212,9.7,5338190871,141,93.2,5338190865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743598183,182,61,1,21,55,59as3grjvj19voay31j3yfgni,0,88.9,7.9,2024-11-03T13:22:16.371Z,2024-11-03T17:26:24Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5338190907,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743598303,257,1,1,21,57,9qsmopgutr7ut5g6workk8w4i,1,10.8,83.5,2024-11-03T13:22:17.793Z,2024-11-03T13:22:25Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5338191551,213,5.03,5338191553,1,,5338191543,56,Back,5338191549,212,41.3,5338191545,140,23.2,5338191547,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743598329,258,1,1,22,4,9qsmopgutr7ut5g6workk8w4i,0,61.0,7.6,2024-11-03T13:22:25.231Z,2024-11-03T13:22:27Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5338191695,56,Center,5338191701,212,20.7,5338191705,213,0.95,5338191699,141,32.4,5338191697,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743598395,183,1,1,22,7,59as3grjvj19voay31j3yfgni,0,29.2,71.7,2024-11-03T13:22:27.918Z,2024-11-03T13:22:31Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338192049,212,40.9,5338192051,213,0.50,5338192053,1,,5338192043,56,Left,5338192047,141,100.0,5338192045,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743598397,184,5,1,22,10,59as3grjvj19voay31j3yfgni,0,63.4,101.1,2024-11-03T13:22:31.215Z,2024-11-03T13:27:56Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338192487,233,259,5338192061,56,Left,5338192063,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743598453,259,5,1,22,10,9qsmopgutr7ut5g6workk8w4i,1,36.6,-1.1,2024-11-03T13:22:31.215Z,2024-11-03T13:27:56Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5338192397,347,,5338192457,233,184,5338192395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743598613,260,1,1,22,15,9qsmopgutr7ut5g6workk8w4i,1,30.2,0.0,2024-11-03T13:22:36.143Z,2024-11-03T13:22:46Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5338193301,141,31.8,5338193303,212,28.0,5338193299,140,14.2,5338193307,1,,5338193295,107,,5338193297,56,Back,5338193305,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743598627,261,1,1,22,25,9qsmopgutr7ut5g6workk8w4i,1,14.6,30.1,2024-11-03T13:22:46.144Z,2024-11-03T13:22:50Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5338193375,212,17.6,5338193823,189,,5338193361,56,Back,5338193381,213,0.01,5338193365,140,31.4,5338193371,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
